id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/16/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/17/value
2481382339,235,1,1,28,16,8iawijq7s9s6d85mjz8wdslki,1,34.9,93,2022-11-04T19:31:36.648Z,2022-11-05T09:26:47Z,3893678539,56,Back,3893678543,141,96.9,3893678547,213,1.6,3893678541,140,34.7,3894629697,388,,3893678545,212,2.7,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481382405,236,1,1,28,20,8iawijq7s9s6d85mjz8wdslki,1,34.9,91.5,2022-11-04T19:31:40.812Z,2022-11-05T09:26:53Z,3893678889,1,,3893678879,141,68.8,3893678877,140,2.7,3893678881,212,37.2,3894629827,178,,3893678885,213,3.6,3893678875,56,Back,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481382465,237,1,1,28,26,8iawijq7s9s6d85mjz8wdslki,1,8.1,59.6,2022-11-04T19:31:47.108Z,2022-11-05T09:26:58Z,3893679245,141,44.0,3893679247,212,15.2,3893679241,56,Back,3894629931,178,,3893679243,140,18.5,3893679249,213,5.5,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481382545,238,1,1,28,32,8iawijq7s9s6d85mjz8wdslki,1,30.3,48.5,2022-11-04T19:31:53.520Z,2022-11-05T09:27:02Z,3893679681,212,22.0,3893679677,140,29.1,3894629995,178,,3893679675,56,Back,3893679683,213,1.6,3893679679,141,80.8,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481382567,239,1,1,28,39,8iawijq7s9s6d85mjz8wdslki,1,32.4,77.6,2022-11-04T19:31:59.992Z,2022-11-05T09:27:05Z,3894630083,178,,3893679807,56,Center,3893679813,212,23.9,3893679809,140,54.9,3893679817,213,6.1,3893679811,141,72.6,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481382627,240,1,1,28,40,8iawijq7s9s6d85mjz8wdslki,1,55.3,71.7,2022-11-04T19:32:00.990Z,2022-11-05T09:27:10Z,3893680113,140,64.4,3893680119,213,0.3,3894630189,178,,3893680115,141,76.7,3893680117,212,10.1,3893680111,56,Center,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481566939,1696,83,1,28,41,ears40cp6opsgvhsy0dgyszpd,1,36.4,22,2022-11-04T19:32:02.555Z,2022-11-05T10:07:51Z,3894665789,399,490106,,,,,,,,,,,,,,,,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481382649,241,1,1,28,43,8iawijq7s9s6d85mjz8wdslki,1,60.3,78.9,2022-11-04T19:32:03.665Z,2022-11-05T09:27:14Z,3893680245,212,17.9,3894630217,178,,3893680247,213,2.9,3893680241,140,43.7,3893680243,141,84.9,3893680239,56,Back,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481382669,242,1,1,28,44,8iawijq7s9s6d85mjz8wdslki,1,41.3,84.3,2022-11-04T19:32:05.602Z,2022-11-05T09:27:17Z,3893680349,141,62.5,3893680351,212,16.0,3894630281,178,,3893680345,56,Back,3893680353,213,4.3,3893680347,140,35.6,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481382683,243,1,1,28,47,8iawijq7s9s6d85mjz8wdslki,1,36.2,63.2,2022-11-04T19:32:08.227Z,2022-11-05T09:27:21Z,3893680461,212,20.8,3893680459,141,33.7,3894630331,178,,3893680457,140,41.5,3893680463,213,5.0,3893680455,56,Back,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481382779,244,1,1,28,49,8iawijq7s9s6d85mjz8wdslki,1,42.4,36.5,2022-11-04T19:32:10.207Z,2022-11-05T09:27:25Z,3894630431,178,,3893681051,56,Center,3893681069,213,0.2,3893681055,140,60.1,3893681067,212,19.2,3893681061,141,43.3,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481382789,245,1,1,28,57,8iawijq7s9s6d85mjz8wdslki,0,70.5,40.4,2022-11-04T19:32:17.784Z,2022-11-05T09:27:30Z,3893681123,141,50.1,3893681119,56,Center,3894630493,178,,3893681125,212,12.7,3893681121,140,80.8,3893681127,213,0.5,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481567545,1736,67,1,28,57,ears40cp6opsgvhsy0dgyszpd,1,18.8,49.4,2022-11-04T19:32:18.454Z,2022-11-06T18:48:14Z,3894668399,233,1262,,,,,,,,,,,,,,,,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481567543,1262,67,1,28,57,8iawijq7s9s6d85mjz8wdslki,0,81.2,50.6,2022-11-04T19:32:18.455Z,2022-11-05T10:10:41Z,3894668407,233,1736,,,,,,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481382807,237,8,1,28,57,ears40cp6opsgvhsy0dgyszpd,1,17.8,49.7,2022-11-04T19:32:18.531Z,2022-11-06T18:48:14Z,3894630719,178,,3893681251,56,Back,3894229233,385,,,,,,,,,,,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481383801,266,61,1,28,58,8iawijq7s9s6d85mjz8wdslki,1,73.6,51.5,2022-11-04T19:32:18.824Z,2022-11-05T09:27:52Z,3894630865,15,,3893686729,56,Center,3894630867,178,,,,,,,,,,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481568017,1273,67,1,28,59,8iawijq7s9s6d85mjz8wdslki,1,55.1,34.6,2022-11-04T19:32:20.351Z,2022-11-06T18:48:15Z,3894670241,233,1754,,,,,,,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481568015,1754,67,1,28,59,ears40cp6opsgvhsy0dgyszpd,0,44.9,65.4,2022-11-04T19:32:20.352Z,2022-11-05T10:12:40Z,3894670249,233,1273,,,,,,,,,,,,,,,,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481382825,246,1,1,28,59,8iawijq7s9s6d85mjz8wdslki,1,56.8,32.5,2022-11-04T19:32:20.445Z,2022-11-06T18:48:15Z,3893681319,212,7.6,3893681313,56,Center,3893681315,140,64.0,3893681321,213,6.3,3893681317,141,32.2,3894631005,178,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481382847,247,1,1,29,1,8iawijq7s9s6d85mjz8wdslki,1,67.5,35.3,2022-11-04T19:32:21.981Z,2022-11-05T09:28:06Z,3893681457,213,3.3,3893681451,140,60.1,3893681449,56,Center,3893681455,212,7.9,3894631121,178,,3893681453,141,33.0,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481382885,248,1,1,29,3,8iawijq7s9s6d85mjz8wdslki,1,59.8,31.6,2022-11-04T19:32:23.848Z,2022-11-05T09:28:10Z,3894631195,178,,3893681613,141,54.2,3893681611,140,45.8,3893681609,56,Back,3893681617,213,2.3,3893681615,212,21.3,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481382933,249,1,1,29,5,8iawijq7s9s6d85mjz8wdslki,1,45.8,54.2,2022-11-04T19:32:26.124Z,2022-11-05T09:28:15Z,3893681845,155,,3893681853,212,34.3,3893681847,56,Left,3893681857,1,,3893681851,141,93.2,3893681849,140,66.5,3893681855,213,0.9,3894631275,178,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481383021,250,1,1,29,9,8iawijq7s9s6d85mjz8wdslki,1,64.4,95.6,2022-11-04T19:32:30.114Z,2022-11-05T09:28:23Z,3893682381,56,Left,3893682387,212,8.2,3894631421,178,,3893682385,141,83.7,3893682389,213,4.5,3893682383,140,63.0,,,,,,,4fiks6jvfxzbs9k0s050vmfbo,I. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481383023,251,1,1,29,11,8iawijq7s9s6d85mjz8wdslki,1,61.5,88.4,2022-11-04T19:32:32.527Z,2022-11-05T09:28:29Z,3893691981,213,5.2,3893691977,141,78.1,3894631515,178,,3893691975,140,65.0,3893691973,56,Center,3893691979,212,7.9,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481383043,252,1,1,29,12,8iawijq7s9s6d85mjz8wdslki,0,62,77.9,2022-11-04T19:32:33.378Z,2022-11-05T09:28:34Z,3893682487,212,2.5,3893682569,233,238,3893682573,286,,3893682481,56,Center,3893682485,141,77.9,3894631643,178,,3893682483,140,64.4,3893682567,236,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,3893682489,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481382981,238,74,1,29,12,ears40cp6opsgvhsy0dgyszpd,1,33.2,22.4,2022-11-04T19:32:33.507Z,2022-11-05T09:28:44Z,3893682119,56,Back,3893682121,285,,3894631843,178,,3893682589,233,252,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481383107,253,1,1,29,15,8iawijq7s9s6d85mjz8wdslki,1,55.4,80.2,2022-11-04T19:32:35.691Z,2022-11-05T09:28:51Z,3893682851,141,77.5,3893682849,140,40.6,3893682855,213,3.3,3894632019,178,,3893682847,56,Back,3893682853,212,15.6,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481383169,254,1,1,29,17,8iawijq7s9s6d85mjz8wdslki,1,43.7,76.1,2022-11-04T19:32:38.154Z,2022-11-05T09:28:55Z,3893683155,140,52.4,3893683157,141,81.2,3893683153,56,Left,3893683159,212,9.8,3894632085,178,,3893683161,213,0.4,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481383237,255,1,1,29,19,8iawijq7s9s6d85mjz8wdslki,1,48.6,76.5,2022-11-04T19:32:40.477Z,2022-11-05T09:29:03Z,3894632165,178,,3893683547,140,41.9,3893683559,213,3.2,3893683551,141,75.4,3893683543,56,Back,3893683555,212,7.1,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402199,410,1,1,29,22,8iawijq7s9s6d85mjz8wdslki,1,41.3,75,2022-11-04T19:32:43.618Z,2022-11-05T09:29:13Z,3893785547,141,67.0,3894632411,178,,3893785545,140,41.3,3893785543,56,Back,3893785551,213,4.7,3893785549,212,5.4,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402337,411,1,1,29,26,8iawijq7s9s6d85mjz8wdslki,1,42,65.3,2022-11-04T19:32:47.334Z,2022-11-05T09:29:16Z,3893786275,212,28.2,3893786277,213,5.1,3894632475,178,,3893786271,140,52.2,3893786273,141,26.9,3893786269,56,Center,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481383291,256,1,1,29,32,8iawijq7s9s6d85mjz8wdslki,1,57.7,26,2022-11-04T19:32:53.346Z,2022-11-05T09:29:20Z,3893683817,141,37.5,3893683815,140,60.1,3893683821,213,1.3,3894632513,178,,3893683813,56,Center,3893683819,212,8.2,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481383343,257,1,1,29,34,8iawijq7s9s6d85mjz8wdslki,1,60.3,32.8,2022-11-04T19:32:55.610Z,2022-11-05T09:29:27Z,3893684107,212,9.8,3893684101,56,Center,3893684105,141,25.0,3894632663,178,,3893684109,213,5.7,3893684103,140,68.2,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481383437,258,1,1,29,37,8iawijq7s9s6d85mjz8wdslki,1,62.9,27.2,2022-11-04T19:32:57.933Z,2022-11-05T09:29:35Z,3893684625,141,37.3,3893684627,212,13.3,3893684621,56,Center,3894632811,178,,3893684623,140,73.7,3893684629,213,0.5,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481568651,1302,67,1,29,38,8iawijq7s9s6d85mjz8wdslki,1,73.6,32.8,2022-11-04T19:32:59.105Z,2022-11-06T18:48:15Z,3894672771,233,1793,,,,,,,,,,,,,,,,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481568647,1793,67,1,29,38,ears40cp6opsgvhsy0dgyszpd,0,26.4,67.2,2022-11-04T19:32:59.106Z,2022-11-05T10:16:09Z,3894672779,233,1302,,,,,,,,,,,,,,,,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402621,412,1,1,29,38,8iawijq7s9s6d85mjz8wdslki,1,74.1,30.5,2022-11-04T19:32:59.130Z,2022-11-06T18:48:16Z,3893787819,212,3.5,3893787813,56,Center,3894633109,178,,3893787821,213,2.0,3893787815,140,72.7,3893787817,141,35.1,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481399821,408,3,1,29,40,8iawijq7s9s6d85mjz8wdslki,0,67.3,43.3,2022-11-04T19:33:00.756Z,2022-11-05T09:30:17Z,3894633797,178,,3893773891,233,239,3893773851,56,Center,3893773853,286,,3894230547,465,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481383399,239,7,1,29,40,ears40cp6opsgvhsy0dgyszpd,0,32.7,56.7,2022-11-04T19:33:00.925Z,2022-11-05T09:30:29Z,3894230563,385,,3893709803,285,,3893773867,233,408,3893684413,56,Back,3894634031,389,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481383447,259,1,1,29,43,8iawijq7s9s6d85mjz8wdslki,1,71.5,45.6,2022-11-04T19:33:03.858Z,2022-11-05T09:30:44Z,3893684707,141,64.1,3893684701,56,Center,3893684709,212,12.9,3893684705,140,74.2,3894633971,389,,3893684711,213,1.3,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481569081,1311,67,1,29,44,8iawijq7s9s6d85mjz8wdslki,1,74.2,70.3,2022-11-04T19:33:05.586Z,2022-11-06T18:48:16Z,3894674535,233,1804,,,,,,,,,,,,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481569075,1804,67,1,29,44,ears40cp6opsgvhsy0dgyszpd,0,25.8,29.7,2022-11-04T19:33:05.587Z,2022-11-05T10:18:13Z,3894674543,233,1311,,,,,,,,,,,,,,,,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481383499,260,1,1,29,44,8iawijq7s9s6d85mjz8wdslki,1,75.1,69,2022-11-04T19:33:05.589Z,2022-11-06T18:48:16Z,3893684993,140,89.7,3893684999,212,23.8,3894634381,389,,3893685003,213,0.9,3893684995,141,95.8,3893684991,56,Left,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481568839,1310,43,1,29,44,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-11-04T19:33:05.619Z,2022-11-05T10:17:52Z,3894673507,233,1796,3894674113,144,67,,,,,,,,,,,,,,,,,,,4fiks6jvfxzbs9k0s050vmfbo,I. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481568835,1796,43,1,29,44,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-11-04T19:33:05.620Z,2022-11-05T10:17:52Z,3894674121,144,67,3894673511,233,1310,,,,,,,,,,,,,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481383581,261,1,1,29,52,8iawijq7s9s6d85mjz8wdslki,1,84.3,94.5,2022-11-04T19:33:13.543Z,2022-11-05T09:30:59Z,3893685419,56,Center,3893685423,141,78.6,3893685427,213,3.8,3893685421,140,71.4,3893685425,212,17.3,3894634527,178,,,,,,,,4fiks6jvfxzbs9k0s050vmfbo,I. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481383629,262,1,1,29,54,8iawijq7s9s6d85mjz8wdslki,1,71.4,78.6,2022-11-04T19:33:15.485Z,2022-11-05T09:31:12Z,3893685729,140,76.9,3893685733,212,9.0,3893685731,141,68.4,3894634729,178,,3893685727,56,Center,3893685735,213,5.4,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481383649,263,1,1,29,56,8iawijq7s9s6d85mjz8wdslki,1,77.6,65.3,2022-11-04T19:33:17.382Z,2022-11-05T09:31:33Z,3894634799,178,,3893685861,212,11.3,3893685859,141,66.8,3893686435,154,,3893685857,140,88.3,3893685863,213,0.1,3893686433,210,13,3893685855,56,Center,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481384061,267,3,1,29,58,8iawijq7s9s6d85mjz8wdslki,1,91.3,62,2022-11-04T19:33:18.909Z,2022-11-05T09:31:28Z,3893688261,286,,3893696303,233,268,3893688259,56,Center,3894634985,178,,3894231503,464,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481385471,268,45,1,29,58,ears40cp6opsgvhsy0dgyszpd,0,8.7,38,2022-11-04T19:33:18.909Z,2022-11-05T09:31:28Z,3893696059,56,Back,3893696311,233,267,3893696061,285,,,,,,,,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481383651,264,13,1,29,59,8iawijq7s9s6d85mjz8wdslki,1,92.2,67.4,2022-11-04T19:33:19.799Z,2022-11-05T09:31:33Z,3893686459,230,98.9,3893688295,85,,3893685873,56,Center,3893686443,55,263,3893686441,154,,3893686453,103,58.3,3893685871,64,,3893686463,231,53.4,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,3893685869,22,,3893686439,29,,,3894635061,178,,3893686129,72,3893686449,102,,,,,,,,,,,,,,50.4,,,,,,,
2481383643,240,5,1,30,0,ears40cp6opsgvhsy0dgyszpd,1,-1,49.3,2022-11-04T19:33:20.711Z,2022-11-05T09:31:45Z,3893685821,56,Back,3893685823,346,,3893685913,233,265,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481383655,265,5,1,30,0,8iawijq7s9s6d85mjz8wdslki,0,101,50.7,2022-11-04T19:33:20.711Z,2022-11-05T09:31:44Z,3893685961,233,240,3893685895,56,Center,3893685897,346,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481384029,241,1,1,30,24,ears40cp6opsgvhsy0dgyszpd,1,3.6,46.4,2022-11-04T19:33:45.497Z,2022-11-05T09:07:54Z,3893688075,141,19.2,3894231707,189,,3893688077,212,21.1,3893688071,56,Back,3893688079,213,5.2,3893688073,140,13.2,3893688069,124,,3893688083,237,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481384141,242,1,1,30,29,ears40cp6opsgvhsy0dgyszpd,1,14.5,18.3,2022-11-04T19:33:50.238Z,2022-11-05T09:07:57Z,3893688693,56,Back,3893688701,213,1.6,3893688695,140,15.2,3893688699,212,51.1,3894609015,178,,3893688689,155,,3893688703,1,,3893688697,141,93.5,8ylvnl689iweg2r9d0ioj771m,M. Tol,3893688691,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481384197,243,1,1,30,38,ears40cp6opsgvhsy0dgyszpd,1,16.8,94.4,2022-11-04T19:33:59.244Z,2022-11-05T09:08:00Z,3893688955,140,36.5,3894609079,178,,3893688957,141,79.3,3893688959,212,23.1,3893688953,56,Back,3893688961,213,5.8,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481384227,244,1,1,30,41,ears40cp6opsgvhsy0dgyszpd,1,40.2,86.8,2022-11-04T19:34:02.579Z,2022-11-05T09:08:03Z,3893689113,212,16.0,3893689107,56,Left,3894609173,178,,3893689111,141,94.1,3893689109,140,54.7,3893689115,213,0.3,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481384241,245,1,1,30,43,ears40cp6opsgvhsy0dgyszpd,1,54.7,92.9,2022-11-04T19:34:04.268Z,2022-11-05T09:08:06Z,3893689189,56,Left,3893689195,212,12.0,3893689191,140,63.0,3894609231,178,,3893689197,213,5.5,3893689193,141,80.8,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481384255,246,1,1,30,45,ears40cp6opsgvhsy0dgyszpd,1,63.8,83.3,2022-11-04T19:34:06.337Z,2022-11-05T09:08:10Z,3893689283,141,93.6,3894609279,178,,3893689279,56,Left,3893689287,213,2.5,3893689281,140,54.7,3893689285,212,11.8,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481384281,247,1,1,30,47,ears40cp6opsgvhsy0dgyszpd,1,55.1,95.3,2022-11-04T19:34:08.326Z,2022-11-05T09:08:14Z,3893689433,213,4.6,3894609397,178,,3893689429,141,69.9,3893689427,140,54.0,3893689431,212,17.3,3893689425,56,Center,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481384319,248,1,1,30,50,ears40cp6opsgvhsy0dgyszpd,1,54.1,69.3,2022-11-04T19:34:10.908Z,2022-11-05T09:08:17Z,3894609469,178,,3893689651,141,32.7,3893689649,140,47.4,3893689655,213,4.4,3893689653,212,25.9,3893689647,56,Back,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481384361,249,1,1,30,55,ears40cp6opsgvhsy0dgyszpd,1,64.1,14.3,2022-11-04T19:34:16.108Z,2022-11-05T09:08:20Z,3893689869,56,Right,3893689873,141,3.1,3894609571,178,,3893689871,140,66.0,3893689877,213,5.0,3893689875,212,7.9,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481384455,250,1,1,30,58,ears40cp6opsgvhsy0dgyszpd,1,64.8,6.6,2022-11-04T19:34:18.883Z,2022-11-05T09:08:23Z,3893690379,56,Center,3893690383,141,36.7,3893690389,213,1.8,3893690381,140,61.1,3893690387,212,20.8,3894609633,178,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481384501,251,1,1,31,5,ears40cp6opsgvhsy0dgyszpd,1,54.6,33.6,2022-11-04T19:34:25.907Z,2022-11-05T09:08:26Z,3893690631,141,25.0,3894609691,178,,3893690627,56,Center,3893690635,213,4.6,3893690629,140,54.2,3893690633,212,5.9,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481384569,252,1,1,31,8,ears40cp6opsgvhsy0dgyszpd,1,54.3,26.2,2022-11-04T19:34:29.225Z,2022-11-05T09:08:29Z,3893691035,213,2.9,3893691027,56,Back,3893691031,141,30.0,3893691033,212,11.6,3894609767,178,,3893691029,140,43.5,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
