id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value
2534505215,6,45,1,0,9,24fvcruwqrqvqa3aonf8c3zuy,0,72.2,66.6,2023-04-16T12:30:12.085Z,2023-04-16T12:30:14Z,4194939237,56,Center,4194939323,233,4,4194939239,286,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534505249,5,1,1,0,11,6g9qrm72224jrk6tkxxxi8a9n,1,29.9,17.4,2023-04-16T12:30:13.693Z,2023-04-16T13:24:27Z,4194939425,141,4.4,4194939419,56,Back,4194939429,212,10.1,4194939431,213,5.2,4194939421,140,34.6,,,,,,,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534505321,6,1,1,0,13,6g9qrm72224jrk6tkxxxi8a9n,1,34.6,4.4,2023-04-16T12:30:16.021Z,2023-04-16T12:30:23Z,4194939939,140,92.6,4194939941,141,12.3,4194939943,212,61.1,4194939937,56,Right,4194939947,1,,4194939945,213,0.1,4194939935,155,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534505335,7,1,1,0,20,6g9qrm72224jrk6tkxxxi8a9n,0,97.6,9.7,2023-04-16T12:30:23.438Z,2023-04-16T12:30:24Z,4194940017,2,,4194940045,233,7,4194940027,140,96.1,4194940043,236,,4194940033,213,1.9,4194940025,56,Right,4194940029,141,15.6,4194940031,212,4.3,c5jk0pvcvqddy0xiqv6qkesph,H. Veerman,4194940021,155,4194940049,286,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534505327,7,12,1,0,21,24fvcruwqrqvqa3aonf8c3zuy,1,5.1,89.1,2023-04-16T12:30:23.538Z,2023-04-16T12:30:25Z,4194939985,185,,4194939987,56,Back,4194940069,233,7,,,,,,,,,,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534505343,8,6,1,0,21,24fvcruwqrqvqa3aonf8c3zuy,0,4.6,87.7,2023-04-16T12:30:24.416Z,2023-04-16T12:30:26Z,4194940083,73,,4194940177,233,8,4194940081,56,Back,,,,,,,,,,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534505353,8,6,1,0,21,6g9qrm72224jrk6tkxxxi8a9n,1,95.4,12.3,2023-04-16T12:30:24.416Z,2023-04-16T12:45:12Z,4194940131,75,,4194940151,233,8,4194940125,56,Right,,,,,,,,,,,,,,,,c5jk0pvcvqddy0xiqv6qkesph,H. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534505793,9,1,1,0,51,6g9qrm72224jrk6tkxxxi8a9n,1,99.5,0.5,2023-04-16T12:30:54.423Z,2023-04-16T13:25:02Z,4194942483,213,1.7,4194942477,140,96.7,4194942467,2,,4194942475,56,Center,4194942473,223,,4194942485,1,,4194942471,155,,4194942997,154,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,4194942995,210,4194942481,212,1,13,35.1,4194942479,141,51.9,4194942469,6,,,,,,,,,,,,,,,,,,,
2534505819,10,44,1,0,52,6g9qrm72224jrk6tkxxxi8a9n,1,94.7,51.7,2023-04-16T12:30:54.696Z,2023-04-16T12:45:18Z,4194942671,233,9,4194942595,56,Center,4194942597,286,,,,,,,,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534505771,9,44,1,0,52,24fvcruwqrqvqa3aonf8c3zuy,0,5.3,48.3,2023-04-16T12:30:54.697Z,2023-04-16T12:31:03Z,4194942349,56,Back,4194942679,233,10,4194942353,285,,,,,,,,,,,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534505825,11,13,1,0,53,6g9qrm72224jrk6tkxxxi8a9n,1,96.7,51.9,2023-04-16T12:30:55.760Z,2023-04-16T13:25:03Z,4194942869,328,,4194942635,16,,4194943023,231,50.2,4194942637,56,Center,4194942857,25,,4194943021,230,99.1,4194942863,15,,4194943005,73,,8ozlo6qrdavr86guhclwvh84q,B. Plat,4194943019,103,4194943011,154,,18.1,,4194943013,55,9,4194943017,102,62.2,4194943009,29,,,,,,,,,,,,,,,,
2534505785,10,5,1,0,54,24fvcruwqrqvqa3aonf8c3zuy,1,-1.4,26,2023-04-16T12:30:57.424Z,2023-04-16T12:31:01Z,4194942437,346,,4194942747,233,12,4194942435,56,Back,,,,,,,,,,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534505839,12,5,1,0,54,6g9qrm72224jrk6tkxxxi8a9n,0,101.4,74,2023-04-16T12:30:57.424Z,2023-04-16T13:17:10Z,4194942715,56,Center,4194942717,346,,4194942755,233,10,,,,,,,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534505971,11,1,1,1,8,24fvcruwqrqvqa3aonf8c3zuy,1,4.6,49.3,2023-04-16T12:31:11.347Z,2023-04-16T12:31:15Z,4194943503,237,,4194943493,140,8.8,4194943489,124,,4194943495,141,33.8,4194943497,212,11.4,4194943499,213,5.1,4194943491,56,Back,,,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506005,12,1,1,1,12,24fvcruwqrqvqa3aonf8c3zuy,1,14,27.7,2023-04-16T12:31:15.008Z,2023-04-16T12:31:17Z,4194943653,212,13.2,4194943655,213,4.9,4194943649,140,16.9,4194943647,56,Back,4194943651,141,8.8,,,,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506067,13,1,1,1,14,24fvcruwqrqvqa3aonf8c3zuy,1,16.7,8,2023-04-16T12:31:17.073Z,2023-04-16T12:31:20Z,4194944015,140,9.6,4194944017,141,13.6,4194944019,212,8.4,4194944021,213,2.7,4194944013,56,Back,,,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506129,14,1,1,1,17,24fvcruwqrqvqa3aonf8c3zuy,1,12.8,11.5,2023-04-16T12:31:20.353Z,2023-04-16T12:31:26Z,4194944329,140,45.7,4194944331,141,41.2,4194944337,1,,4194944335,213,0.5,4194944325,155,,4194944333,212,40.0,4194944327,56,Back,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506139,15,50,1,1,21,24fvcruwqrqvqa3aonf8c3zuy,1,42,38.1,2023-04-16T12:31:23.855Z,2023-04-16T13:31:52Z,4194944421,233,13,4194944379,286,,4194944377,56,Back,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506133,13,7,1,1,21,6g9qrm72224jrk6tkxxxi8a9n,0,58,61.9,2023-04-16T12:31:23.856Z,2023-04-16T13:25:44Z,4194944357,56,Center,4194944397,233,15,4194944359,285,,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534570989,419,1,1,1,22,6g9qrm72224jrk6tkxxxi8a9n,0,57.1,59.4,2023-04-16T12:31:24.471Z,2023-04-16T14:35:26Z,4195272139,56,Center,4195272141,140,59.0,4195272143,141,69.3,4195272137,3,,4195272147,213,1.3,4195272145,212,7.0,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506177,16,1,1,1,23,24fvcruwqrqvqa3aonf8c3zuy,0,44.4,38.8,2023-04-16T12:31:25.833Z,2023-04-16T12:34:58Z,4194955253,286,,4194944549,212,3.3,4194959547,233,14,4194944545,140,42.1,4194944547,141,35.5,4194955251,236,,4194944551,213,3.9,4194944543,56,Back,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506165,14,74,1,1,23,6g9qrm72224jrk6tkxxxi8a9n,1,46.8,71.7,2023-04-16T12:31:25.834Z,2023-04-16T13:26:20Z,4194959539,233,16,4194959513,285,,4194944481,56,Back,,,,,,,,,,,,,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506191,17,1,1,1,27,24fvcruwqrqvqa3aonf8c3zuy,1,41.9,29.7,2023-04-16T12:31:30.305Z,2023-04-16T12:34:04Z,4194944651,141,48.9,4194944647,56,Back,4194944649,140,49.0,4194944655,213,1.1,4194944653,212,15.0,,,,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506201,18,1,1,1,29,24fvcruwqrqvqa3aonf8c3zuy,1,47.2,49.9,2023-04-16T12:31:31.489Z,2023-04-16T12:34:08Z,4194944709,141,35.9,4194944713,213,4.8,4194944711,212,9.6,4194944707,140,48.3,4194944705,56,Back,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506211,19,1,1,1,29,24fvcruwqrqvqa3aonf8c3zuy,0,53.3,35.3,2023-04-16T12:31:31.497Z,2023-04-16T14:35:17Z,4194944753,141,0.0,4194944749,56,Right,4194944755,212,27.3,4194944757,213,5.1,4194944751,140,63.2,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506351,15,5,1,1,29,6g9qrm72224jrk6tkxxxi8a9n,1,32.5,100.8,2023-04-16T12:31:32.376Z,2023-04-16T12:31:45Z,4194945435,347,,4194945455,233,20,4194945433,56,Back,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506217,20,5,1,1,29,24fvcruwqrqvqa3aonf8c3zuy,0,67.5,-0.8,2023-04-16T12:31:32.376Z,2023-04-16T13:17:10Z,4194944775,56,Right,4194945459,233,15,4194944779,347,,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506403,16,1,1,1,43,6g9qrm72224jrk6tkxxxi8a9n,0,31.8,100,2023-04-16T12:31:45.570Z,2023-04-16T12:48:20Z,4194945727,141,89.1,4194945721,107,,4194945725,140,45.6,4194945723,56,Back,4194945731,213,5.7,4194945729,212,16.9,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506399,21,61,1,1,45,24fvcruwqrqvqa3aonf8c3zuy,1,54.4,16.1,2023-04-16T12:31:47.885Z,2023-04-16T12:39:27Z,4194945711,56,Right,,,,,,,,,,,,,,,,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506405,17,61,1,1,46,6g9qrm72224jrk6tkxxxi8a9n,1,45.6,89.1,2023-04-16T12:31:48.577Z,2023-04-16T13:26:29Z,4194945739,56,Back,,,,,,,,,,,,,,,,,,,,,,c5jk0pvcvqddy0xiqv6qkesph,H. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534513735,113,61,1,1,47,24fvcruwqrqvqa3aonf8c3zuy,1,53.3,13.7,2023-04-16T12:31:49.970Z,2023-04-16T12:39:32Z,4194983531,56,Right,,,,,,,,,,,,,,,,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534514301,114,1,1,1,48,24fvcruwqrqvqa3aonf8c3zuy,0,52.5,16.1,2023-04-16T12:31:50.533Z,2023-04-16T12:41:42Z,4194986235,213,6.1,4194996687,236,,4194986227,56,Right,4194986233,212,1.2,4194996693,286,,4194986229,140,53.6,4194986231,141,15.8,4194996689,233,139,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534516307,139,74,1,1,48,6g9qrm72224jrk6tkxxxi8a9n,1,57.9,87.7,2023-04-16T12:31:50.534Z,2023-04-16T12:45:16Z,4194996703,233,114,4194996217,285,,4194996215,56,Left,,,,,,,,,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506427,22,43,1,1,49,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2023-04-16T12:31:52.178Z,2023-04-16T12:42:17Z,4194999767,144,61,4194945841,56,Right,,,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506497,18,1,1,1,50,6g9qrm72224jrk6tkxxxi8a9n,0,37.9,96.4,2023-04-16T12:31:52.977Z,2023-04-16T13:26:38Z,4194946163,56,Back,4194946165,140,41.6,4194946167,141,85.5,4194946169,212,8.4,4194999599,233,142,4194946171,213,5.2,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534516759,140,8,1,1,50,24fvcruwqrqvqa3aonf8c3zuy,1,60.5,14.3,2023-04-16T12:31:53.114Z,2023-04-16T12:42:03Z,4194998405,56,Right,,,,,,,,,,,,,,,,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534516847,141,50,1,1,51,24fvcruwqrqvqa3aonf8c3zuy,1,60.9,6.2,2023-04-16T12:31:53.930Z,2023-04-16T12:43:48Z,4195008557,233,151,4194998865,56,Right,4194998867,286,,,,,,,,,,,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534518771,151,7,1,1,51,6g9qrm72224jrk6tkxxxi8a9n,1,39.1,93.8,2023-04-16T12:31:53.931Z,2023-04-16T12:43:48Z,4195008033,56,Back,4195008035,285,,4195008535,233,141,,,,,,,,,,,,,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534532471,333,49,1,1,51,24fvcruwqrqvqa3aonf8c3zuy,1,60,4.9,2023-04-16T12:31:54.171Z,2023-04-16T12:57:57Z,,,,,,,,,,,,,,,,,,,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506461,23,43,1,1,52,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2023-04-16T12:31:54.930Z,2023-04-16T12:42:15Z,4194999635,144,61,4194946033,56,Right,,,,,,,,,,,,,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534519093,152,49,1,1,52,6g9qrm72224jrk6tkxxxi8a9n,1,36.3,97.5,2023-04-16T12:31:54.984Z,2023-04-16T12:46:34Z,,,,,,,,,,,,,,,,,,,,,,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534521841,167,1,1,1,53,6g9qrm72224jrk6tkxxxi8a9n,0,40,98.7,2023-04-16T12:31:55.683Z,2023-04-16T13:34:47Z,4195325717,233,142,4195022819,212,3.4,4195325681,236,,4195022815,140,43.2,4195325683,286,,4195022817,141,98.1,4195022821,213,6.2,4195022813,56,Back,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534516939,142,74,1,1,53,24fvcruwqrqvqa3aonf8c3zuy,1,57.9,5.8,2023-04-16T12:31:55.684Z,2023-04-16T13:39:14Z,4194999291,56,Right,4194999293,285,,4194999609,233,167,,,,,,,,,,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506549,19,5,1,1,54,6g9qrm72224jrk6tkxxxi8a9n,1,42.7,101.6,2023-04-16T12:31:56.971Z,2023-04-16T13:17:11Z,4194946413,56,Back,4194946435,233,24,4194946415,347,,,,,,,,,,,,,,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506485,24,5,1,1,54,24fvcruwqrqvqa3aonf8c3zuy,0,57.3,-1.6,2023-04-16T12:31:56.971Z,2023-04-16T12:45:26Z,4194946141,56,Right,4194946449,233,19,4194946143,347,,,,,,,,,,,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506633,20,1,1,1,59,6g9qrm72224jrk6tkxxxi8a9n,1,42.1,100,2023-04-16T12:32:02.185Z,2023-04-16T12:32:07Z,4194946891,212,39.6,4194946883,107,,4194946885,56,Left,4194946899,1,,4194946887,140,79.7,4194946895,213,6.2,4194946889,141,96.8,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506645,21,3,1,2,4,6g9qrm72224jrk6tkxxxi8a9n,0,85.6,96.7,2023-04-16T12:32:07.329Z,2023-04-16T12:32:08Z,4194946961,233,25,4194946949,56,Left,4194946951,286,,,,,,,,,,,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506641,25,7,1,2,4,24fvcruwqrqvqa3aonf8c3zuy,1,14.4,3.3,2023-04-16T12:32:07.330Z,2023-04-16T12:32:08Z,4194946933,167,,4194946957,233,21,4194946937,285,,4194946935,56,Back,,,,,,,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534506703,22,5,1,2,5,6g9qrm72224jrk6tkxxxi8a9n,1,85.8,100.9,2023-04-16T12:32:07.905Z,2023-04-16T13:17:11Z,4194947243,347,,4194947241,56,Left,4194947275,233,26,,,,,,,,,,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
