id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/14/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2475678647,6,1,1,0,17,d0zdg647gvgc95xdtk1vpbkys,1,35.6,13.4,2022-10-22T16:45:57.875Z,2022-10-24T06:29:09Z,3863520187,212,31.6,3863520185,141,59.4,3863520181,56,Back,3869331693,178,,3863520183,140,31.2,3863520189,213,1.7,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475678675,7,1,1,0,21,d0zdg647gvgc95xdtk1vpbkys,1,34.6,68.9,2022-10-22T16:46:01.331Z,2022-10-24T06:29:13Z,3869331729,178,,3863520339,56,Left,3863520341,140,54.1,3863520345,212,23.9,3863520347,213,0.5,3863520343,141,87.0,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475678695,8,1,1,0,23,d0zdg647gvgc95xdtk1vpbkys,1,53.8,87.8,2022-10-22T16:46:03.885Z,2022-10-24T06:29:24Z,3863520445,56,Left,3869331855,178,,3863520447,140,62.4,3863520453,213,0.6,3863520449,141,97.1,3863520451,212,11.0,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475678771,9,1,1,0,25,d0zdg647gvgc95xdtk1vpbkys,1,62.1,97.5,2022-10-22T16:46:05.806Z,2022-10-24T06:29:28Z,3863520765,212,9.5,3863520767,213,3.9,3863520757,56,Left,3863520761,140,55.7,3863520763,141,87.6,3869331901,178,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475678821,10,1,1,0,29,d0zdg647gvgc95xdtk1vpbkys,0,55.6,86.4,2022-10-22T16:46:09.135Z,2022-10-24T06:29:31Z,3863520953,56,Left,3863520959,212,23.5,3863520957,141,93.6,3863520961,213,0.2,3863520955,140,77.5,3863520951,155,,3869331945,178,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475679991,13,8,1,0,30,ed5nwjz5za3oyi20nxzgqivmx,1,25.5,5.8,2022-10-22T16:46:10.883Z,2022-10-24T06:29:41Z,3869332043,178,,3863527881,56,Back,3864610343,383,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475678859,6,49,1,0,32,ed5nwjz5za3oyi20nxzgqivmx,1,28.9,6.6,2022-10-22T16:46:12.869Z,2022-10-24T06:39:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475678891,7,1,1,0,32,ed5nwjz5za3oyi20nxzgqivmx,1,26,14.1,2022-10-22T16:46:12.912Z,2022-10-24T06:39:17Z,3863521291,56,Back,3863521295,141,36.6,3863521297,212,23.2,3869337677,178,,3863521299,213,0.7,3863521293,140,42.6,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475678945,8,1,1,0,34,ed5nwjz5za3oyi20nxzgqivmx,1,42.3,35.3,2022-10-22T16:46:14.454Z,2022-10-24T06:39:24Z,3863521597,212,12.6,3863521595,141,21.9,3863521591,56,Center,3863521593,140,50.6,3863521599,213,5.5,3869337791,178,,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475678951,9,3,1,0,38,ed5nwjz5za3oyi20nxzgqivmx,0,72.1,12.2,2022-10-22T16:46:18.900Z,2022-10-24T06:40:12Z,3863521637,286,,3863521633,56,Right,3864613899,464,,3869338181,178,,3863521923,233,11,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475678975,11,7,1,0,38,d0zdg647gvgc95xdtk1vpbkys,0,27.9,87.8,2022-10-22T16:46:18.976Z,2022-10-24T06:40:09Z,3864614371,383,,3863521763,285,,3869338237,178,,3863521891,233,9,3863521761,56,Back,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475680221,14,61,1,0,39,ed5nwjz5za3oyi20nxzgqivmx,1,69.7,17.8,2022-10-22T16:46:19.081Z,2022-10-24T06:40:05Z,3869338429,178,,3863529053,56,Right,,,,,,,,,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475678989,12,49,1,0,40,d0zdg647gvgc95xdtk1vpbkys,1,29.6,88.6,2022-10-22T16:46:20.341Z,2022-10-24T06:40:19Z,,,,,,,,,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475679043,13,1,1,0,40,d0zdg647gvgc95xdtk1vpbkys,1,28.9,87.6,2022-10-22T16:46:20.753Z,2022-10-24T06:40:31Z,3863522113,140,36.6,3863522119,213,0.6,3869338981,178,,3863522111,56,Back,3863522117,212,9.5,3863522115,141,95.0,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476975469,729,83,1,0,42,ed5nwjz5za3oyi20nxzgqivmx,1,63.7,4.8,2022-10-22T16:46:22.343Z,2022-10-24T18:49:44Z,3870426135,399,232892,,,,,,,,,,,,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475679095,14,1,1,0,44,d0zdg647gvgc95xdtk1vpbkys,1,35.8,94.8,2022-10-22T16:46:24.107Z,2022-10-24T06:40:38Z,3869339119,178,,3863522383,141,75.3,3863522385,212,26.8,3863522387,213,3.7,3863522379,56,Back,3863522381,140,13.6,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475679143,15,1,1,0,47,d0zdg647gvgc95xdtk1vpbkys,1,10.7,74.2,2022-10-22T16:46:27.777Z,2022-10-24T06:40:43Z,3863522649,56,Back,3869339257,178,,3863522651,140,3.0,3863522655,212,23.0,3863522657,213,4.4,3863522653,141,42.5,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475679193,16,1,1,0,51,d0zdg647gvgc95xdtk1vpbkys,1,6.3,35.5,2022-10-22T16:46:31.030Z,2022-10-24T06:40:47Z,3863522913,141,9.9,3863522909,56,Back,3869339339,178,,3863522917,213,5.4,3863522915,212,22.9,3863522911,140,20.5,,,,,,,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475679225,17,1,1,0,55,d0zdg647gvgc95xdtk1vpbkys,1,28.8,12,2022-10-22T16:46:35.768Z,2022-10-24T06:40:51Z,3863523107,213,1.8,3863523105,212,15.7,3863523101,140,25.9,3869339405,178,,3863523103,141,34.7,3863523099,56,Back,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475679305,18,1,1,0,59,d0zdg647gvgc95xdtk1vpbkys,1,29,28.4,2022-10-22T16:46:39.534Z,2022-10-24T06:40:54Z,3863523553,141,50.3,3869339453,178,,3863523549,56,Back,3863523557,213,1.1,3863523555,212,16.4,3863523551,140,35.5,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475679325,19,1,1,1,4,d0zdg647gvgc95xdtk1vpbkys,1,37.2,47.6,2022-10-22T16:46:44.733Z,2022-10-24T06:40:59Z,3863523653,212,9.4,3869339551,178,,3863523647,56,Back,3863523655,213,4.4,3863523651,141,34.3,3863523649,140,34.7,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475679431,20,1,1,1,6,d0zdg647gvgc95xdtk1vpbkys,1,34.7,34.3,2022-10-22T16:46:46.166Z,2022-10-24T06:41:02Z,3863524249,212,24.8,3863524243,56,Back,3863524251,213,1.5,3863524245,140,37.3,3863524247,141,70.5,3869339587,178,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475679457,21,1,1,1,13,d0zdg647gvgc95xdtk1vpbkys,1,53.9,75.9,2022-10-22T16:46:53.425Z,2022-10-24T06:41:08Z,3863524391,56,Center,3863524395,140,63.0,3869339741,178,,3863524397,141,62.7,3863524401,213,5.5,3863524399,212,13.1,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475679535,22,1,1,1,14,d0zdg647gvgc95xdtk1vpbkys,1,63,62.7,2022-10-22T16:46:54.180Z,2022-10-24T06:41:18Z,3863524719,141,73.8,3869339915,178,,3863524711,56,Center,3863524715,140,66.1,3863524721,212,8.2,3863524725,213,1.2,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475679543,23,4,1,1,15,d0zdg647gvgc95xdtk1vpbkys,1,66.8,75.8,2022-10-22T16:46:55.893Z,2022-10-24T06:41:30Z,3863524849,233,10,3863524763,56,Center,3863524769,286,,3863524761,13,,3863524767,265,,3863524765,152,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475679549,10,4,1,1,15,ed5nwjz5za3oyi20nxzgqivmx,0,33.2,24.2,2022-10-22T16:46:55.894Z,2022-10-24T06:41:29Z,3863524857,233,23,3863524797,13,,3863524809,285,,3869340135,178,,3863524805,152,,3863524807,265,,3863524801,56,Back,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475679615,11,17,1,1,21,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2022-10-22T16:47:01.632Z,2022-10-24T06:41:38Z,3863525207,31,,3863525213,13,243,3863525211,392,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475679821,12,27,1,1,39,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2022-10-22T16:47:19.366Z,2022-10-24T06:42:04Z,3863526419,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475679827,24,27,1,1,39,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-10-22T16:47:19.366Z,2022-10-24T06:42:03Z,3863526381,41,Injury,3863526459,233,12,3863526383,53,7joybllup4h9oe6zfhcepjy6t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475680889,15,28,1,2,49,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2022-10-22T16:48:29.520Z,2022-10-24T06:42:26Z,3863555153,233,25,3863531393,55,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475680741,25,28,1,2,49,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-10-22T16:48:29.520Z,2022-10-24T06:42:27Z,3863530661,55,24,3863555169,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475681049,26,1,1,3,10,d0zdg647gvgc95xdtk1vpbkys,0,64.3,82.4,2022-10-22T16:48:50.478Z,2022-10-24T06:42:30Z,3863532283,140,87.3,3863532289,213,5.4,3863532277,155,,3863532285,141,37.9,3863532281,56,Center,3864687605,224,,3863532275,5,,3869341431,178,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,3863532291,1,3863532287,212,38.7,3863532273,2,3863532279,152,3864687607,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475681093,16,12,1,3,12,ed5nwjz5za3oyi20nxzgqivmx,1,15.1,61,2022-10-22T16:48:52.438Z,2022-10-24T06:42:36Z,3863532573,15,,3863532529,213,0.4,3863532523,140,39.0,3863532521,56,Back,3869341521,388,,3863532525,141,77.9,3863532527,212,27.6,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475681151,27,1,1,3,15,d0zdg647gvgc95xdtk1vpbkys,1,65.8,11.6,2022-10-22T16:48:55.988Z,2022-10-24T06:42:42Z,3863532885,140,46.2,3863532887,141,36.4,3863532891,213,2.5,3863532889,212,26.6,3869341629,178,,3863532883,56,Back,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475681193,28,1,1,3,18,d0zdg647gvgc95xdtk1vpbkys,1,47,38.3,2022-10-22T16:48:58.931Z,2022-10-24T06:42:46Z,3863533095,212,16.2,3863533097,213,1.6,3863533091,141,62.1,3863533087,140,46.0,3869341721,178,,3863533085,56,Back,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475681223,29,1,1,3,20,d0zdg647gvgc95xdtk1vpbkys,1,46,62.1,2022-10-22T16:49:00.859Z,2022-10-24T06:42:51Z,3863533171,213,5.7,3863533163,141,54.5,3863533159,56,Center,3869341791,178,,3863533167,212,9.9,3863533161,140,54.0,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475681251,30,1,1,3,22,d0zdg647gvgc95xdtk1vpbkys,1,54,54.5,2022-10-22T16:49:02.029Z,2022-10-24T06:42:54Z,3863533315,141,77.0,3863533317,212,15.3,3869341871,178,,3863533309,56,Center,3863533319,213,1.5,3863533313,140,54.7,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475681303,31,1,1,3,25,d0zdg647gvgc95xdtk1vpbkys,1,54.7,77,2022-10-22T16:49:05.204Z,2022-10-24T06:42:58Z,3863533565,56,Left,3863533573,141,93.6,3863533569,140,61.5,3869341939,178,,3863533575,212,13.4,3863533577,213,1.0,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475681389,32,1,1,3,28,d0zdg647gvgc95xdtk1vpbkys,1,62.8,95,2022-10-22T16:49:08.069Z,2022-10-24T06:43:02Z,3863533953,140,52.8,3863533959,213,3.5,3869342087,178,,3863533957,212,11.0,3863533955,141,90.0,3863533951,56,Left,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475681403,33,1,1,3,33,d0zdg647gvgc95xdtk1vpbkys,1,54.8,91.7,2022-10-22T16:49:13.204Z,2022-10-24T06:43:08Z,3869342201,178,,3863534053,140,63.3,3863534059,213,6.0,3863534057,212,9.4,3863534055,141,87.6,3863534051,56,Left,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475681409,34,1,1,3,34,d0zdg647gvgc95xdtk1vpbkys,1,63.4,87.6,2022-10-22T16:49:14.094Z,2022-10-24T06:43:13Z,3863534135,156,,3863534123,141,91.8,3863534119,56,Left,3869342325,178,,3863534121,140,54.2,3863534125,212,10.1,3863534127,213,2.9,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475681433,35,1,1,3,35,d0zdg647gvgc95xdtk1vpbkys,1,52.4,90.8,2022-10-22T16:49:15.294Z,2022-10-24T06:43:20Z,3863534281,56,Center,3863534285,141,72.0,3863534287,212,12.9,3869342451,178,,3863534289,213,4.8,3863534283,140,53.7,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475681491,36,1,1,3,38,d0zdg647gvgc95xdtk1vpbkys,1,53.7,72,2022-10-22T16:49:18.109Z,2022-10-24T06:43:24Z,3863534667,155,,3863534679,213,5.3,3863534673,140,83.4,3863534671,56,Right,3863534675,141,6.8,3869342557,178,,3863534681,1,,3863534669,196,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,3863534677,212,,,,,,,,,,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475681535,37,1,1,3,42,d0zdg647gvgc95xdtk1vpbkys,0,76.8,2.7,2022-10-22T16:49:22.621Z,2022-10-24T06:43:30Z,3863534939,140,85.0,3863534941,141,1.5,3869342669,178,,3863534945,213,6.2,3863534937,56,Right,3863534943,212,8.6,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
