id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2443384331,6,61,1,0,7,3kfktv64h7kg7zryax1wktr5r,0,37.1,74.2,2022-08-07T14:48:01.404Z,2022-08-10T05:59:28Z,3691799895,56,Back,3696592009,178,,,,,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384357,6,1,1,0,8,b79uipsy57y1jqpy07h4i5ovk,0,62.5,19.6,2022-08-07T14:48:02.607Z,2022-08-10T05:59:36Z,3691800029,141,37.6,3691800035,213,0.9,3691800033,212,15.8,3691800025,140,72.0,3691800023,56,Center,3696592045,178,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384389,7,1,1,0,10,3kfktv64h7kg7zryax1wktr5r,0,30.1,62.3,2022-08-07T14:48:04.273Z,2022-08-10T05:59:43Z,3691800197,56,Back,3691800199,140,39.2,3691800203,212,28.2,3696592087,178,,3691800201,141,100.0,3691800205,213,1.2,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384399,7,5,1,0,12,b79uipsy57y1jqpy07h4i5ovk,1,64.1,-1,2022-08-07T14:48:05.959Z,2022-08-10T05:59:48Z,3691800265,347,,3691800263,56,Right,3691800303,233,8,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384393,8,5,1,0,12,3kfktv64h7kg7zryax1wktr5r,0,35.9,101,2022-08-07T14:48:05.959Z,2022-08-10T05:59:49Z,3691800235,56,Back,3691800313,233,7,3691800237,347,,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384485,8,1,1,0,24,b79uipsy57y1jqpy07h4i5ovk,0,71.2,0,2022-08-07T14:48:18.192Z,2022-08-10T05:59:55Z,3691800799,141,28.1,3691800805,1,,3691800797,140,79.8,3691800803,213,1.1,3691800801,212,22.0,3691800793,107,,3691800795,56,Center,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384519,9,12,1,0,26,3kfktv64h7kg7zryax1wktr5r,1,20.8,69.9,2022-08-07T14:48:19.804Z,2022-08-10T06:00:09Z,3691800953,141,53.6,3691800951,140,29.8,3696592249,178,,3691800955,212,14.6,3691800949,56,Back,3691800967,15,,3691800957,213,5.4,,,,byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384531,9,1,1,0,27,b79uipsy57y1jqpy07h4i5ovk,1,71.4,37.2,2022-08-07T14:48:21.482Z,2022-08-10T06:00:23Z,3691801053,3,,3696592327,178,,3691801055,56,Center,3691801063,213,0.9,3691801061,212,9.7,3691801059,141,48.6,3691801057,140,77.0,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384555,10,1,1,0,28,b79uipsy57y1jqpy07h4i5ovk,1,77,48.6,2022-08-07T14:48:22.562Z,2022-08-10T06:00:30Z,3691801239,213,1.5,3691801237,212,24.1,3691801231,56,Left,3691801233,140,77.5,3691801235,141,84.1,3696592381,178,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384605,11,1,1,0,32,b79uipsy57y1jqpy07h4i5ovk,1,79.5,89.1,2022-08-07T14:48:26.039Z,2022-08-10T08:46:03Z,3691802117,210,13,3691801519,213,5.1,3693208659,72,,3691801511,56,Center,3691801507,2,,3691802119,154,,3691801517,212,38.0,3696592441,178,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,1,3693208633,224,3691801521,1,3691801515,141,37.3,3691801509,155,3691801513,140,93.2,,,,,,,,,,,,,,,,,,,,,,
2443384629,12,44,1,0,34,b79uipsy57y1jqpy07h4i5ovk,1,93.2,42.6,2022-08-07T14:48:28.098Z,2022-08-10T08:46:03Z,3691801681,233,10,3691801653,286,,3691801649,56,Center,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384611,10,44,1,0,34,3kfktv64h7kg7zryax1wktr5r,0,6.8,57.4,2022-08-07T14:48:28.099Z,2022-08-10T06:15:23Z,3691801697,233,12,3691801553,56,Back,3691801555,285,,,,,,,,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384633,13,13,1,0,34,b79uipsy57y1jqpy07h4i5ovk,1,93.6,42.7,2022-08-07T14:48:28.192Z,2022-08-10T08:46:04Z,3691801673,56,Center,3691802121,74,,3691802139,231,49.6,3691801925,328,,3696600295,388,,3691802129,55,11,3691802125,154,,3691801671,17,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,3691802123,29,3691801669,22,3691802135,103,65.3,3691802133,102,3691802137,230,98.9,55.5,3691801921,15,,,,,,,,,,,,,,,,,,,
2443384623,11,5,1,0,36,3kfktv64h7kg7zryax1wktr5r,1,-0.6,46,2022-08-07T14:48:30.039Z,2022-08-10T06:16:23Z,3691801783,233,14,3691801629,346,,3691801627,56,Back,,,,,,,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384651,14,5,1,0,36,b79uipsy57y1jqpy07h4i5ovk,0,100.6,54,2022-08-07T14:48:30.039Z,2022-08-10T06:16:23Z,3691801749,56,Center,3691801787,233,11,3691801751,346,,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384893,12,1,1,0,52,3kfktv64h7kg7zryax1wktr5r,1,5.2,50,2022-08-07T14:48:46.297Z,2022-08-10T06:16:14Z,3691803061,213,0.9,3691803065,237,,3691803053,56,Back,3691803051,124,,3691803055,140,10.2,3691803059,212,8.2,3691803057,141,59.3,3691962333,189,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384909,13,1,1,0,53,3kfktv64h7kg7zryax1wktr5r,1,9.7,57.2,2022-08-07T14:48:47.048Z,2022-08-10T06:16:34Z,3691962421,189,,3691803123,212,28.1,3691803115,140,5.2,3696601209,178,,3691803111,56,Back,3691803119,141,16.4,3691803127,213,4.5,,,,byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384931,14,1,1,0,55,3kfktv64h7kg7zryax1wktr5r,1,5.4,14,2022-08-07T14:48:49.109Z,2022-08-10T06:16:45Z,3691803235,213,5.7,3691803233,212,12.7,3691803225,140,15.8,3696601403,178,,3691803229,141,4.4,3691803219,56,Back,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384979,15,1,1,0,57,3kfktv64h7kg7zryax1wktr5r,0,15.8,4.4,2022-08-07T14:48:51.545Z,2022-08-10T06:16:54Z,3696601525,178,,3691803509,140,36.5,3691803515,212,21.8,3691803513,141,6.8,3691803507,56,Back,3691803519,213,0.1,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384927,15,49,1,0,58,b79uipsy57y1jqpy07h4i5ovk,1,69.6,92.7,2022-08-07T14:48:52.559Z,2022-08-10T06:17:02Z,,,,,,,,,,,,,,,,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444281635,1643,83,1,0,59,3kfktv64h7kg7zryax1wktr5r,1,35.8,6.6,2022-08-07T14:48:53.519Z,2022-08-10T07:22:58Z,3696642341,399,166377,,,,,,,,,,,,,,,,,,,,,,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384945,16,1,1,1,0,b79uipsy57y1jqpy07h4i5ovk,0,69.7,93.8,2022-08-07T14:48:54.553Z,2022-08-10T06:17:08Z,3696601741,178,,3691803311,141,92.6,3691803313,212,3.6,3691803307,56,Left,3691803309,140,73.0,3691803317,213,6.1,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444281735,1644,67,1,1,1,3kfktv64h7kg7zryax1wktr5r,1,19.6,6.4,2022-08-07T14:48:54.783Z,2022-08-10T08:46:04Z,3696642797,233,1001,,,,,,,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444281731,1001,67,1,1,1,b79uipsy57y1jqpy07h4i5ovk,0,80.4,93.6,2022-08-07T14:48:54.784Z,2022-08-10T07:23:54Z,3696642805,233,1644,,,,,,,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443641521,974,8,1,1,1,3kfktv64h7kg7zryax1wktr5r,1,19.1,6.1,2022-08-07T14:48:55.103Z,2022-08-10T08:46:04Z,3696601961,178,,3693211375,384,,3693211245,56,Back,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384985,16,43,1,1,1,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-08-07T14:48:55.232Z,2022-08-07T15:45:58Z,3691803565,141,10.4,3691803561,56,Back,3691803563,140,32.4,3691964339,144,1,3691803567,212,4.4,3691803569,213,2.7,,,,,,,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443641621,975,49,1,1,2,3kfktv64h7kg7zryax1wktr5r,1,20.9,6.1,2022-08-07T14:48:56.287Z,2022-08-10T06:17:36Z,,,,,,,,,,,,,,,,,,,,,,,,,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443384997,17,1,1,1,3,3kfktv64h7kg7zryax1wktr5r,0,26.4,14,2022-08-07T14:48:56.729Z,2022-08-10T06:17:54Z,3691803645,212,9.7,3691803641,140,26.4,3691803643,141,28.2,3691803639,56,Back,3691803647,213,1.6,3696602111,178,,,,,,,,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443385007,17,8,1,1,3,b79uipsy57y1jqpy07h4i5ovk,1,74.3,73.3,2022-08-07T14:48:57.489Z,2022-08-10T06:18:18Z,3691803681,56,Center,3696602035,178,,3693209845,384,,,,,,,,,,,,,,,,,94b7i139jyk6hs6ioqlztg1jp,F. Stokkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443385021,18,49,1,1,3,b79uipsy57y1jqpy07h4i5ovk,1,73.6,70.9,2022-08-07T14:48:57.536Z,2022-08-10T06:18:33Z,,,,,,,,,,,,,,,,,,,,,,,,,94b7i139jyk6hs6ioqlztg1jp,F. Stokkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443385071,19,1,1,1,4,b79uipsy57y1jqpy07h4i5ovk,1,75.5,72.7,2022-08-07T14:48:58.318Z,2022-08-10T06:19:02Z,3691803963,56,Center,3691803965,140,73.3,3691804973,210,15,3696602587,178,,3691803969,212,10.8,3691803967,141,57.2,3691803971,213,4.5,,,,94b7i139jyk6hs6ioqlztg1jp,F. Stokkers,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443385075,20,15,1,1,7,b79uipsy57y1jqpy07h4i5ovk,1,75.7,48.7,2022-08-07T14:49:01.398Z,2022-08-10T06:19:02Z,3691804999,147,48.7,3691803997,56,Center,3691803995,18,,3691803993,22,,3691805003,231,49.1,3691804627,20,,3696602789,178,,3691805001,230,98.8,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,3691804631,82,3691804651,233,3691804991,102,48.9,3691804997,146,3691804985,29,,80.8,3691804983,78,18,3691804987,55,19,3691804993,103,19,3691804995,215,,,,,,,,,,
2443385081,18,10,1,1,7,3kfktv64h7kg7zryax1wktr5r,1,21.4,51.3,2022-08-07T14:49:01.498Z,2022-08-10T06:19:20Z,3691804053,56,Back,3691804051,94,,3691804671,233,20,3696602985,178,,,,,,,,,,,,,,byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443385139,21,1,1,1,12,b79uipsy57y1jqpy07h4i5ovk,0,53.1,40.7,2022-08-07T14:49:05.926Z,2022-08-10T06:19:31Z,3691804405,140,61.2,3691804403,56,Center,3691804411,213,5.5,3691804407,141,27.8,3691804409,212,12.2,3696602877,178,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444281961,1659,67,1,1,13,3kfktv64h7kg7zryax1wktr5r,1,40.5,77.8,2022-08-07T14:49:06.786Z,2022-08-10T08:46:05Z,3696643861,233,1008,,,,,,,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444281959,1008,67,1,1,13,b79uipsy57y1jqpy07h4i5ovk,0,59.5,22.2,2022-08-07T14:49:06.787Z,2022-08-10T07:26:03Z,3696643865,233,1659,,,,,,,,,,,,,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443385141,19,8,1,1,13,3kfktv64h7kg7zryax1wktr5r,1,40.4,76.9,2022-08-07T14:49:06.874Z,2022-08-10T08:46:05Z,3696616249,178,,3693212697,383,,3691804413,56,Back,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443385153,20,49,1,1,14,3kfktv64h7kg7zryax1wktr5r,1,39.7,76.3,2022-08-07T14:49:07.787Z,2022-08-10T06:38:56Z,,,,,,,,,,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443385171,21,3,1,1,14,3kfktv64h7kg7zryax1wktr5r,1,38.3,74,2022-08-07T14:49:08.288Z,2022-08-10T06:39:08Z,3691804519,233,22,3691804505,56,Back,3693212805,464,,3691804507,286,,3696616467,178,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443385165,22,45,1,1,14,b79uipsy57y1jqpy07h4i5ovk,0,61.7,26,2022-08-07T14:49:08.288Z,2022-08-10T06:39:08Z,3691804559,233,21,3691804481,56,Center,3691804483,285,,,,,,,,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443385211,22,1,1,1,16,3kfktv64h7kg7zryax1wktr5r,1,38.4,84.2,2022-08-07T14:49:09.812Z,2022-08-10T06:39:18Z,3696616531,178,,3691804739,140,36.6,3691804737,56,Back,3691804745,212,9.0,3691804743,141,97.2,3691804749,213,1.8,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443385271,23,1,1,1,18,3kfktv64h7kg7zryax1wktr5r,1,36.5,92,2022-08-07T14:49:12.442Z,2022-08-10T06:40:01Z,3691805153,213,4.1,3691805151,212,13.1,3691805147,140,29.7,3691805149,141,75.9,3691805145,56,Back,3696616597,178,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443385301,24,1,1,1,25,3kfktv64h7kg7zryax1wktr5r,1,33.8,70.8,2022-08-07T14:49:19.074Z,2022-08-10T06:40:59Z,3691805345,140,30.3,3691805343,56,Back,3691805351,213,4.6,3691805347,141,37.4,3696616771,178,,3691805349,212,23.0,,,,,,,byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443385321,25,1,1,1,28,3kfktv64h7kg7zryax1wktr5r,1,27.9,32.7,2022-08-07T14:49:22.175Z,2022-08-10T06:40:32Z,3696617141,178,,3691805485,140,33.7,3691805483,56,Back,3691805487,141,11.4,3691805489,212,15.7,3691805491,213,5.1,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443385377,26,1,1,1,31,3kfktv64h7kg7zryax1wktr5r,0,34.1,5.3,2022-08-07T14:49:25.516Z,2022-08-10T06:41:12Z,3691805877,212,56.8,3691805879,213,0.0,3691805869,155,,3691805875,141,9.1,3696617463,178,,3691805871,56,Right,3691805873,140,88.1,3691805881,1,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443385359,23,49,1,1,36,b79uipsy57y1jqpy07h4i5ovk,1,13.8,90.2,2022-08-07T14:49:30.301Z,2022-08-10T06:41:17Z,,,,,,,,,,,,,,,,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443385467,24,1,1,1,40,b79uipsy57y1jqpy07h4i5ovk,1,16,82.9,2022-08-07T14:49:34.518Z,2022-08-10T06:41:22Z,3691806357,213,4.1,3691806349,56,Back,3691806355,212,22.1,3696617597,178,,3691806351,140,4.7,3691806353,141,55.4,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
