id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2478996315,91,6,1,9,26,89w5c6pw7vn0dxypi61tt0g4k,0,3.4,55.7,2022-10-29T16:56:35.070Z,2022-10-31T09:58:16Z,3881130205,56,Back,3881130253,233,86,3881130207,73,,,,,,,,,,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996569,87,1,1,9,54,3ebril33e08ddzob4bhq8awsr,0,99.5,0.5,2022-10-29T16:57:03.731Z,2022-10-31T09:58:21Z,3881131579,140,92.1,3881131581,141,35.9,3881131583,212,25.3,3881131575,224,,3881131569,2,,3886297931,178,,3881131577,56,Center,3884845921,20,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,3881131571,6,,3881131573,155,3881131585,213,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996595,92,12,1,9,55,89w5c6pw7vn0dxypi61tt0g4k,1,6.8,61.8,2022-10-29T16:57:04.586Z,2022-10-31T09:58:28Z,3881131721,56,Back,3886298161,388,,3881131725,141,91.5,3881131723,140,36.3,3881131727,212,37.0,3881131729,213,0.6,3881131755,15,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996643,88,1,1,9,59,3ebril33e08ddzob4bhq8awsr,1,63.3,13.8,2022-10-29T16:57:08.779Z,2022-10-31T09:58:45Z,3881131975,140,53.5,3881131973,56,Center,3886298865,178,,3881131981,213,2.5,3881131977,141,25.3,3881131979,212,12.9,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996659,89,1,1,10,4,3ebril33e08ddzob4bhq8awsr,1,54.2,30.7,2022-10-29T16:57:13.089Z,2022-10-31T09:58:55Z,3881132081,140,72.8,3881132079,56,Right,3881132087,213,5.6,3881132077,155,,3886299251,178,,3881132085,212,26.1,3881132083,141,5.2,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996681,90,1,1,10,7,3ebril33e08ddzob4bhq8awsr,1,73.6,5.2,2022-10-29T16:57:16.119Z,2022-10-31T09:59:01Z,3881132175,141,10.8,3886299383,178,,3881132173,140,89.1,3881132171,56,Right,3881132179,213,0.2,3881132177,212,16.7,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996693,91,1,1,10,9,3ebril33e08ddzob4bhq8awsr,0,91.8,10.2,2022-10-29T16:57:18.139Z,2022-10-31T09:59:06Z,3886299549,178,,3881132241,213,1.8,3881132239,212,29.9,3881132229,2,,3881132235,140,86.6,3884848009,224,,3881132237,141,53.5,3884848143,20,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,3881132231,155,,3881132233,56,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996721,93,12,1,10,10,89w5c6pw7vn0dxypi61tt0g4k,1,13.3,51.3,2022-10-29T16:57:19.642Z,2022-10-31T09:59:11Z,3886299773,178,,3881132385,212,1.9,3881132381,140,13.1,3881132379,56,Back,3881132387,213,4.6,3881132383,141,48.5,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996731,94,12,1,10,13,89w5c6pw7vn0dxypi61tt0g4k,1,13,48.5,2022-10-29T16:57:21.810Z,2022-10-31T09:59:41Z,3881132445,213,0.7,3881132443,212,18.9,3886300765,388,,3881132441,141,65.7,3881132437,56,Back,3881132439,140,27.1,3881132449,15,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996745,95,44,1,10,14,89w5c6pw7vn0dxypi61tt0g4k,1,26.2,61.8,2022-10-29T16:57:23.676Z,2022-10-31T11:47:48Z,3881132527,56,Back,3881132529,285,,3881132533,233,92,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996743,92,44,1,10,14,3ebril33e08ddzob4bhq8awsr,0,73.8,38.2,2022-10-29T16:57:23.677Z,2022-10-31T09:59:45Z,3881132523,56,Center,3881132539,233,95,3881132525,286,,,,,,,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996759,96,1,1,10,14,89w5c6pw7vn0dxypi61tt0g4k,1,25.7,65.5,2022-10-29T16:57:23.783Z,2022-10-31T11:47:48Z,3881132597,213,4.9,3881132583,3,,3886300883,388,,3881132585,56,Back,3881132593,212,13.0,3881132589,141,46.6,3881132587,140,27.8,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996763,97,49,1,10,16,89w5c6pw7vn0dxypi61tt0g4k,1,29.6,45.4,2022-10-29T16:57:25.024Z,2022-10-31T09:59:53Z,,,,,,,,,,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996779,98,1,1,10,16,89w5c6pw7vn0dxypi61tt0g4k,1,29.6,45.4,2022-10-29T16:57:25.026Z,2022-10-31T10:00:23Z,3881132635,212,13.3,3881132629,56,Back,3881132633,141,63.1,3881132631,140,34.9,3886301265,178,,3881132637,213,1.1,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996783,99,61,1,10,17,89w5c6pw7vn0dxypi61tt0g4k,0,35.3,63.3,2022-10-29T16:57:26.588Z,2022-10-31T10:00:17Z,3881132641,56,Back,3886301463,178,,,,,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996781,93,49,1,10,19,3ebril33e08ddzob4bhq8awsr,1,55.3,28.1,2022-10-29T16:57:28.084Z,2022-10-31T10:00:30Z,,,,,,,,,,,,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996801,94,1,1,10,19,3ebril33e08ddzob4bhq8awsr,1,55.3,26.5,2022-10-29T16:57:28.136Z,2022-10-31T10:00:42Z,3881132709,140,32.9,3881132707,56,Back,3881132711,141,43.9,3881132713,212,26.3,3886302707,178,,3881132715,213,2.7,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996809,95,1,1,10,23,3ebril33e08ddzob4bhq8awsr,1,29.9,36.9,2022-10-29T16:57:32.077Z,2022-10-31T10:00:51Z,3881132747,56,Back,3881132753,141,50.7,3881132749,140,9.3,3886302857,178,,3881132759,213,2.7,3881132757,212,23.6,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996841,96,1,1,10,27,3ebril33e08ddzob4bhq8awsr,1,10.7,47.3,2022-10-29T16:57:36.041Z,2022-10-31T10:01:00Z,3881132945,213,5.3,3881132937,56,Back,3881132939,140,22.9,3881132941,141,17.2,3886303181,178,,3881132943,212,24.1,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996873,97,1,1,10,31,3ebril33e08ddzob4bhq8awsr,1,23.4,17,2022-10-29T16:57:39.806Z,2022-10-31T10:01:05Z,3881133167,213,2.2,3881133161,140,7.6,3886303307,178,,3881133163,141,48.5,3881133159,56,Back,3881133165,212,27.1,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996899,98,1,1,10,36,3ebril33e08ddzob4bhq8awsr,1,8.8,51.5,2022-10-29T16:57:44.893Z,2022-10-31T10:01:09Z,3881133367,1,,3881133355,56,Back,3881133353,155,,3881133361,212,34.9,3886303411,178,,3881133363,213,1.0,3881133359,141,93.2,3881133357,140,28.1,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996917,99,1,1,10,38,3ebril33e08ddzob4bhq8awsr,0,28.1,93.2,2022-10-29T16:57:47.273Z,2022-10-31T10:01:15Z,3881133471,212,14.2,3881133469,141,82.4,3881133467,140,39.7,3881133463,3,,3881133465,56,Back,3881133473,213,5.7,3886303627,388,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996929,100,1,1,10,40,89w5c6pw7vn0dxypi61tt0g4k,0,57.8,8,2022-10-29T16:57:49.203Z,2022-10-31T10:01:20Z,3881133555,141,19.8,3881133549,3,,3881133553,140,73.2,3881133551,56,Right,3886303823,388,,3881133559,213,0.5,3881133557,212,18.1,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996957,100,1,1,10,42,3ebril33e08ddzob4bhq8awsr,1,33.6,79.4,2022-10-29T16:57:50.994Z,2022-10-31T10:01:25Z,3881133649,3,,3881133653,140,31.1,3886304085,388,,3881133655,141,91.2,3881133657,212,8.4,3881133659,213,1.9,3881133651,56,Back,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996977,101,1,1,10,44,3ebril33e08ddzob4bhq8awsr,1,31,91.2,2022-10-29T16:57:53.410Z,2022-10-31T10:01:32Z,3881133741,56,Back,3881133747,212,10.6,3881133751,213,0.0,3881133745,141,91.6,3881133743,140,41.1,3886304325,178,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478996997,102,1,1,10,45,3ebril33e08ddzob4bhq8awsr,1,41.1,91.6,2022-10-29T16:57:54.412Z,2022-10-31T10:01:47Z,3881133847,212,6.2,3886304985,178,,3881133849,213,4.4,3881133841,56,Back,3881133843,140,39.4,3881133845,141,82.8,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997007,103,1,1,10,48,3ebril33e08ddzob4bhq8awsr,1,38.5,83.6,2022-10-29T16:57:56.846Z,2022-10-31T10:01:51Z,3881133901,212,11.2,3881133895,56,Back,3886305157,178,,3881133899,141,93.0,3881133897,140,29.7,3881133903,213,2.5,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997037,104,1,1,10,50,3ebril33e08ddzob4bhq8awsr,1,29.7,93,2022-10-29T16:57:59.232Z,2022-10-31T10:01:53Z,3881134061,141,55.9,3881134067,1,,3886305267,178,,3881134065,213,4.0,3881134059,140,9.2,3881134057,56,Back,3881134063,212,33.2,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997077,105,1,1,10,55,3ebril33e08ddzob4bhq8awsr,1,10.4,51.5,2022-10-29T16:58:03.844Z,2022-10-31T10:01:58Z,3881134293,56,Back,3881134301,213,5.4,3881134295,140,34.9,3881134299,212,41.6,3881134297,141,3.4,3881134303,1,,3881134291,155,,3886305437,178,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997087,106,1,1,11,0,3ebril33e08ddzob4bhq8awsr,1,29.6,4.4,2022-10-29T16:58:09.340Z,2022-10-31T10:02:21Z,3881134359,213,2.9,3881134357,212,10.5,3881134347,56,Back,3886306531,178,,3881134351,140,19.8,3881134355,141,7.8,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997101,107,1,1,11,2,3ebril33e08ddzob4bhq8awsr,1,20.9,9.2,2022-10-29T16:58:11.170Z,2022-10-31T10:02:25Z,3881134393,56,Back,3881134395,140,28.3,3886306687,178,,3881134401,213,1.0,3881134397,141,28.3,3881134399,212,15.1,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997151,108,1,1,11,3,3ebril33e08ddzob4bhq8awsr,1,29,27.7,2022-10-29T16:58:12.377Z,2022-10-31T10:02:32Z,3881134579,141,31.7,3881134577,140,6.1,3881134581,212,24.2,3886306947,178,,3881134583,213,3.0,3881134575,56,Back,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997195,109,1,1,11,9,3ebril33e08ddzob4bhq8awsr,0,12,45.1,2022-10-29T16:58:17.919Z,2022-10-31T10:02:34Z,3881134801,141,60.5,3881134795,157,,3886307051,178,,3881134807,1,,3881134805,213,0.2,3881134799,140,54.1,3881134797,56,Center,3881134803,212,45.4,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997227,111,3,1,11,13,3ebril33e08ddzob4bhq8awsr,0,64.5,66.3,2022-10-29T16:58:22.395Z,2022-10-31T10:02:42Z,3881134953,286,,3886307353,178,,3881134993,211,,3881134951,56,Center,3886307355,15,,3884854177,465,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997207,101,43,1,11,13,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-10-29T16:58:22.473Z,2022-10-29T16:58:53Z,3881136371,144,44,3881134863,56,Back,3881134865,285,0,3881134903,233,110,,,,,,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997203,110,43,1,11,13,3ebril33e08ddzob4bhq8awsr,1,0,0,2022-10-29T16:58:22.474Z,2022-10-29T16:58:58Z,3881134835,286,0,3881134833,56,Center,3881136565,144,44,,,,,,,,,,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997213,102,43,1,11,14,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-10-29T16:58:23.329Z,2022-10-29T16:58:54Z,3881136421,144,61,3881134897,56,Back,,,,,,,,,,,,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997239,103,49,1,11,14,89w5c6pw7vn0dxypi61tt0g4k,1,22.6,32.1,2022-10-29T16:58:23.801Z,2022-10-31T10:02:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997263,104,1,1,11,16,89w5c6pw7vn0dxypi61tt0g4k,1,22.6,31.8,2022-10-29T16:58:24.964Z,2022-10-31T10:02:53Z,3881135107,212,13.4,3881135109,213,2.4,3886307679,178,,3881135101,56,Back,3881135103,140,13.1,3881135105,141,44.9,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997305,105,1,1,11,17,89w5c6pw7vn0dxypi61tt0g4k,0,13.3,44.9,2022-10-29T16:58:26.795Z,2022-10-31T10:02:57Z,3881135361,141,51.8,3881135355,157,,3881135367,1,,3881135357,56,Center,3881135365,213,0.1,3881135359,140,68.1,3881135363,212,57.7,3886307841,178,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997369,113,44,1,11,22,3ebril33e08ddzob4bhq8awsr,1,33.2,52.6,2022-10-29T16:58:30.889Z,2022-10-31T11:47:49Z,3881135711,233,106,3881135705,285,,3881135703,56,Back,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997317,106,44,1,11,22,89w5c6pw7vn0dxypi61tt0g4k,0,66.8,47.4,2022-10-29T16:58:30.890Z,2022-10-31T10:03:03Z,3881135715,233,113,3881135417,56,Center,3881135421,286,,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997347,112,1,1,11,22,3ebril33e08ddzob4bhq8awsr,1,30.6,56.9,2022-10-29T16:58:30.990Z,2022-10-31T11:47:49Z,3881135577,140,35.9,3881135579,141,55.5,3881135581,212,5.6,3886308279,388,,3881135573,3,,3881135583,213,6.1,3881135575,56,Back,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997399,107,27,1,11,22,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-10-29T16:58:31.764Z,2022-10-31T10:03:13Z,3881135887,233,114,3884856259,53,e8zpc22dwlmgkkwoqpgwxsn2t,3884856257,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478997397,114,27,1,11,22,3ebril33e08ddzob4bhq8awsr,1,0,0,2022-10-29T16:58:31.764Z,2022-10-31T10:03:13Z,3881135875,41,Injury,3881135915,233,107,3881135877,53,8rqula41yqtbwycgemsw9ixud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478998735,108,28,1,14,9,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-10-29T17:01:18.176Z,2022-10-31T10:03:24Z,3881143091,55,107,3881143125,233,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478998739,115,28,1,14,9,3ebril33e08ddzob4bhq8awsr,1,0,0,2022-10-29T17:01:18.176Z,2022-10-31T10:03:23Z,3881143129,233,108,3881143107,55,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478998817,112,68,1,14,9,89w5c6pw7vn0dxypi61tt0g4k,0,0,0,2022-10-29T17:01:18.778Z,2022-10-31T10:03:48Z,3881143797,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478998819,118,68,1,14,10,3ebril33e08ddzob4bhq8awsr,1,0,0,2022-10-29T17:01:19.755Z,2022-10-31T10:03:32Z,3881149289,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478999803,127,1,1,14,11,3ebril33e08ddzob4bhq8awsr,1,29.7,50.3,2022-10-29T17:01:20.427Z,2022-10-31T10:03:41Z,3881148909,140,6.8,3881148907,56,Back,3881148911,141,52.3,3881148913,212,24.1,3881148915,213,3.1,3886309411,178,,3881149345,189,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478998833,119,1,1,14,11,3ebril33e08ddzob4bhq8awsr,0,8.4,48.5,2022-10-29T17:01:20.788Z,2022-10-31T10:03:56Z,3881147171,212,60.9,3886309967,178,,3881143589,56,Left,3881147165,157,,3881147169,141,89.0,3881147167,140,60.1,3881147175,1,,3881147173,213,0.5,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478998787,109,44,1,14,15,89w5c6pw7vn0dxypi61tt0g4k,1,35.7,15.4,2022-10-29T17:01:24.290Z,2022-10-31T11:47:50Z,3881143321,285,,3881143319,56,Back,3881143327,233,116,,,,,,,,,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478998779,116,44,1,14,15,3ebril33e08ddzob4bhq8awsr,0,64.3,84.6,2022-10-29T17:01:24.291Z,2022-10-31T10:04:07Z,3881143279,286,,3881143277,56,Left,3881143347,233,109,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478998793,110,1,1,14,15,89w5c6pw7vn0dxypi61tt0g4k,0,36.1,13.1,2022-10-29T17:01:24.395Z,2022-10-31T11:47:50Z,3881143371,140,60.0,3886310491,388,,3881143377,213,5.9,3881143369,56,Right,3881143367,3,,3881143375,212,27.1,3881143373,141,0.0,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478998795,111,5,1,14,18,89w5c6pw7vn0dxypi61tt0g4k,0,59.4,-1.5,2022-10-29T17:01:27.327Z,2022-10-31T10:04:15Z,3881143381,56,Right,3881143547,233,117,3881143383,347,,,,,,,,,,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478998813,117,5,1,14,18,3ebril33e08ddzob4bhq8awsr,1,40.6,101.5,2022-10-29T17:01:27.327Z,2022-10-31T10:04:14Z,3881143509,56,Back,3881143537,233,111,3881143511,347,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478998949,120,1,1,14,34,3ebril33e08ddzob4bhq8awsr,1,44.1,100,2022-10-29T17:01:43.572Z,2022-10-31T10:04:17Z,3881144307,213,5.7,3881144301,140,60.5,3881144303,141,83.8,3881144299,56,Left,3881144297,107,,3881144305,212,21.1,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478998955,121,1,1,14,35,3ebril33e08ddzob4bhq8awsr,0,61.2,83.8,2022-10-29T17:01:44.675Z,2022-10-31T10:04:20Z,3881144327,141,78.8,3881144333,213,3.6,3881144321,140,53.8,3886310743,178,,3881144317,56,Center,3884878135,156,,3881144331,212,8.5,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478998951,113,49,1,14,36,89w5c6pw7vn0dxypi61tt0g4k,1,43.8,23.6,2022-10-29T17:01:45.280Z,2022-10-31T10:04:22Z,,,,,,,,,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478998997,114,1,1,14,37,89w5c6pw7vn0dxypi61tt0g4k,1,40.4,25.3,2022-10-29T17:01:46.255Z,2022-10-31T10:04:31Z,3881144523,213,2.2,3881144515,56,Back,3886311225,178,,3881144519,141,32.7,3881144517,140,36.9,3881144521,212,6.2,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478999053,115,1,1,14,40,89w5c6pw7vn0dxypi61tt0g4k,1,34.4,42.8,2022-10-29T17:01:49.412Z,2022-10-31T10:04:34Z,3881144809,56,Back,3886311351,178,,3881144819,212,24.2,3881144817,141,76.7,3881144821,213,1.9,3881144813,140,27.5,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478999107,116,1,1,14,46,89w5c6pw7vn0dxypi61tt0g4k,1,39,75,2022-10-29T17:01:54.941Z,2022-10-31T10:04:37Z,3881145043,56,Back,3881145045,140,35.1,3881145051,213,4.3,3881145047,141,60.8,3881145049,212,10.5,3886311433,178,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478999149,117,1,1,14,51,89w5c6pw7vn0dxypi61tt0g4k,1,42.9,62.1,2022-10-29T17:01:59.984Z,2022-10-31T10:04:44Z,3881145273,212,24.0,3886311603,178,,3881145267,56,Back,3881145269,140,40.9,3881145275,213,4.6,3881145271,141,27.0,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
