id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value
2470880609,1340,67,1,0,8,ears40cp6opsgvhsy0dgyszpd,0,14.3,6.6,2022-10-09T10:20:03.742Z,2022-10-12T10:34:30Z,3838152997,233,1453,,,,,,,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469521773,8,3,1,0,8,b79uipsy57y1jqpy07h4i5ovk,0,87.4,97.2,2022-10-09T10:20:03.748Z,2022-10-12T10:35:11Z,3836591819,178,,3830941073,286,,3830941071,56,Left,3833452709,464,,3830941175,233,3,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469521639,3,7,1,0,9,ears40cp6opsgvhsy0dgyszpd,1,12.6,2.8,2022-10-09T10:20:03.772Z,2022-10-11T13:06:18Z,3830940463,56,Back,3830941115,285,,3833452941,385,,3830941189,233,8,3836591879,389,,3830941183,167,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469521677,4,5,1,0,10,ears40cp6opsgvhsy0dgyszpd,0,11.7,-2,2022-10-09T10:20:05.099Z,2022-10-11T13:06:23Z,3830940615,347,,3830940637,233,7,3830940613,56,Back,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469521669,7,5,1,0,10,b79uipsy57y1jqpy07h4i5ovk,1,88.3,102,2022-10-09T10:20:05.099Z,2022-10-11T13:06:23Z,3830940633,233,4,3830940587,56,Left,3830940589,347,,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469521853,9,1,1,0,37,b79uipsy57y1jqpy07h4i5ovk,1,90.4,100,2022-10-09T10:20:32.023Z,2022-10-11T13:06:27Z,3830941439,140,98.9,3830941435,107,,3830941445,213,5.2,3830941443,212,20.4,3830941437,56,Center,3830941441,141,75.0,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469521863,10,3,1,0,39,b79uipsy57y1jqpy07h4i5ovk,0,98.4,72.2,2022-10-09T10:20:34.002Z,2022-10-11T13:06:31Z,3830951761,233,15,3836592051,178,,3830945367,286,,3833456165,465,,3830941481,56,Center,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522335,15,7,1,0,39,ears40cp6opsgvhsy0dgyszpd,0,1.6,27.8,2022-10-09T10:20:34.519Z,2022-10-11T13:06:35Z,3830945417,233,10,3836592119,178,,3830944183,56,Back,3830944185,285,,3833456471,385,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522591,35,61,1,0,39,b79uipsy57y1jqpy07h4i5ovk,1,97.4,84.1,2022-10-09T10:20:34.619Z,2022-10-11T13:06:42Z,3830945641,56,Left,3836592223,178,,,,,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469521867,5,5,1,0,40,ears40cp6opsgvhsy0dgyszpd,1,-1.5,37.1,2022-10-09T10:20:34.840Z,2022-10-11T13:06:48Z,3830941509,346,,3830941535,233,11,3830941507,56,Back,,,,,,,,,,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469521869,11,5,1,0,40,b79uipsy57y1jqpy07h4i5ovk,0,101.5,62.9,2022-10-09T10:20:34.840Z,2022-10-11T13:06:47Z,3830941525,346,,3830941523,56,Center,3830941555,233,5,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522015,6,1,1,1,3,ears40cp6opsgvhsy0dgyszpd,0,4.8,43,2022-10-09T10:20:58.310Z,2022-10-11T13:06:52Z,3830942241,56,Right,3830942249,213,5.9,3830942243,140,77.2,3830942245,141,0.0,3830942251,1,,3830942239,124,,3830942253,74,,3830942247,212,81.8,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522017,7,5,1,1,9,ears40cp6opsgvhsy0dgyszpd,0,75.5,-1.6,2022-10-09T10:21:03.876Z,2022-10-11T13:06:58Z,3830942261,347,,3830942259,56,Right,3830942681,233,12,,,,,,,,,,,,,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522089,12,5,1,1,9,b79uipsy57y1jqpy07h4i5ovk,1,24.5,101.6,2022-10-09T10:21:03.876Z,2022-10-11T13:06:58Z,3830942669,56,Back,3830942677,233,7,3830942671,347,,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522093,13,1,1,1,19,b79uipsy57y1jqpy07h4i5ovk,1,26.7,100,2022-10-09T10:21:14.347Z,2022-10-11T13:07:02Z,3830942749,141,94.4,3830942745,56,Back,3830942743,107,,3830942751,212,15.1,3830942747,140,40.2,3830942753,213,5.9,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522111,14,1,1,1,21,b79uipsy57y1jqpy07h4i5ovk,0,40.2,94.4,2022-10-09T10:21:15.861Z,2022-10-11T13:07:13Z,3830942843,3,,3830942857,213,5.9,3830942845,168,,3830942849,140,55.1,3830942853,212,16.6,3830942847,56,Left,3836592707,388,,3830942851,141,86.3,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522119,8,44,1,1,22,ears40cp6opsgvhsy0dgyszpd,1,45.2,14.2,2022-10-09T10:21:17.306Z,2022-10-11T14:03:19Z,3830942895,285,,3830942911,233,15,3830942893,56,Back,,,,,,,,,,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522115,15,44,1,1,22,b79uipsy57y1jqpy07h4i5ovk,0,54.8,85.8,2022-10-09T10:21:17.307Z,2022-10-11T13:07:18Z,3830942943,233,8,3830942873,56,Left,3830942875,286,,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522129,9,1,1,1,22,ears40cp6opsgvhsy0dgyszpd,1,45.5,15.5,2022-10-09T10:21:17.309Z,2022-10-11T14:03:20Z,3830942951,140,46.1,3830942947,3,,3830942953,141,25.9,3830942949,56,Back,3830942959,213,1.5,3836592847,388,,3830942955,212,7.1,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522131,10,49,1,1,24,ears40cp6opsgvhsy0dgyszpd,1,46.1,25.9,2022-10-09T10:21:19.152Z,2022-10-11T13:07:25Z,,,,,,,,,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522135,11,3,1,1,25,ears40cp6opsgvhsy0dgyszpd,0,46.6,29.6,2022-10-09T10:21:19.820Z,2022-10-11T13:07:28Z,3834804821,233,16,3836592959,178,,3830942977,56,Back,3833467749,464,,3830943017,286,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522137,16,7,1,1,25,b79uipsy57y1jqpy07h4i5ovk,1,53.4,70.4,2022-10-09T10:21:19.865Z,2022-10-11T13:07:32Z,3834804769,233,11,3836592999,178,,3833468107,384,,3830942997,285,,3830942995,56,Center,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522149,17,49,1,1,26,b79uipsy57y1jqpy07h4i5ovk,1,54.9,67.3,2022-10-09T10:21:20.833Z,2022-10-11T13:07:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522153,18,1,1,1,26,b79uipsy57y1jqpy07h4i5ovk,1,55.1,67.3,2022-10-09T10:21:20.895Z,2022-10-11T13:07:40Z,3830943097,141,47.9,3830943095,140,52.7,3830943101,213,4.5,3830943093,56,Center,3836593059,178,,3830943099,212,13.4,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470883919,1459,67,1,1,27,b79uipsy57y1jqpy07h4i5ovk,1,55.4,47.1,2022-10-09T10:21:22.482Z,2022-10-12T10:59:29Z,3838170775,233,1343,,,,,,,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470883915,1343,67,1,1,27,ears40cp6opsgvhsy0dgyszpd,0,44.6,52.9,2022-10-09T10:21:22.483Z,2022-10-12T10:42:30Z,3838170791,233,1459,,,,,,,,,,,,,,,,,,,,,,e1wk520xrgbtriixo4kj3pnje,R. Balk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470883875,1458,43,1,1,27,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-10-09T10:21:22.483Z,2022-10-12T10:42:32Z,3838170867,144,82,3838170567,178,0,,,,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470883817,1457,43,1,1,27,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-10-09T10:21:22.488Z,2022-10-12T10:42:35Z,3838170975,144,67,3838170271,233,1342,,,,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470883815,1342,43,1,1,27,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-10-09T10:21:22.489Z,2022-10-12T10:42:35Z,3838170291,233,1457,3838170973,144,67,,,,,,,,,,,,,,,,,,,e1wk520xrgbtriixo4kj3pnje,R. Balk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522159,19,3,1,1,27,b79uipsy57y1jqpy07h4i5ovk,0,54.4,49.4,2022-10-09T10:21:22.494Z,2022-10-11T13:07:45Z,3830943181,233,12,3836593119,178,,3830943125,286,,3830943123,56,Center,3833469611,464,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522161,12,7,1,1,27,ears40cp6opsgvhsy0dgyszpd,0,45.6,50.6,2022-10-09T10:21:22.643Z,2022-10-11T13:07:50Z,3830943131,56,Back,3830943133,285,,3836593183,178,,3833469895,385,,3830943203,233,19,,,,,,,,,,e1wk520xrgbtriixo4kj3pnje,R. Balk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522179,20,1,1,1,28,b79uipsy57y1jqpy07h4i5ovk,1,53.3,38.9,2022-10-09T10:21:23.611Z,2022-10-11T13:07:54Z,3830943229,140,56.3,3830943227,56,Right,3830943231,141,20.4,3836593291,178,,3830943235,213,5.0,3830943233,212,13.0,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522209,21,1,1,1,30,b79uipsy57y1jqpy07h4i5ovk,1,62.3,20.6,2022-10-09T10:21:25.430Z,2022-10-11T13:07:58Z,3836593343,178,,3830943419,140,89.5,3830943427,213,6.1,3830943421,141,13.7,3830943417,56,Right,3830943423,212,28.9,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469999937,824,3,1,1,36,b79uipsy57y1jqpy07h4i5ovk,0,91.4,22.8,2022-10-09T10:21:31.624Z,2022-10-11T13:08:11Z,3833472661,56,Center,3833472663,286,,3833472665,464,,3833472667,467,7r2ifipuieqiar5n00o2j5uj9,3836593517,178,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522235,22,1,1,1,37,b79uipsy57y1jqpy07h4i5ovk,1,91.4,25.8,2022-10-09T10:21:32.336Z,2022-10-11T13:08:15Z,3830943567,213,3.3,3836593607,178,,3830943561,140,77.5,3830943559,56,Center,3830943563,141,22.2,3830943565,212,14.8,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522245,23,1,1,1,40,b79uipsy57y1jqpy07h4i5ovk,1,83.5,22.7,2022-10-09T10:21:35.706Z,2022-10-11T13:08:18Z,3830943619,141,10.1,3830943615,56,Right,3836593653,178,,3830943623,213,5.3,3830943621,212,10.6,3830943617,140,89.5,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522249,24,1,1,1,43,b79uipsy57y1jqpy07h4i5ovk,0,87.5,10.9,2022-10-09T10:21:38.195Z,2022-10-11T13:08:23Z,3836593733,178,,3830943661,2,,3833473461,223,,3830943663,155,,3833473463,72,,3830943667,140,90.9,3830943669,141,41.9,3830943673,213,1.4,7lpwkpwfw656re3pymntslv55,B. Adekanye,3830943671,212,21.4,3830943665,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522259,13,12,1,1,44,ears40cp6opsgvhsy0dgyszpd,1,10,65.1,2022-10-09T10:21:39.308Z,2022-10-11T13:08:27Z,3830943721,213,0.5,3830943717,141,72.9,3830943727,15,,3830943719,212,10.7,3830943715,140,18.9,3836593785,388,,3830943713,56,Back,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522269,25,1,1,1,46,b79uipsy57y1jqpy07h4i5ovk,0,84.9,29.5,2022-10-09T10:21:41.681Z,2022-10-11T13:08:31Z,3830943811,141,46.3,3830943805,3,,3830943813,212,12.4,3830943809,140,89.6,3830943815,213,1.2,3836593827,388,,3830943807,56,Center,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522275,14,12,1,1,48,ears40cp6opsgvhsy0dgyszpd,1,9.9,56.7,2022-10-09T10:21:43.728Z,2022-10-11T13:08:33Z,3830943849,140,28.6,3830943857,213,6.2,3830943843,56,Back,3836593865,388,,3830943869,15,,3830943855,212,19.7,3830943853,141,54.6,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522317,26,1,1,1,51,b79uipsy57y1jqpy07h4i5ovk,1,70.2,45.6,2022-10-09T10:21:46.167Z,2022-10-11T13:08:37Z,3830944087,213,2.4,3830944079,56,Center,3836593907,388,,3830944083,141,57.5,3830944085,212,12.5,3830944077,3,,3830944081,140,61.1,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469522331,27,1,1,1,53,b79uipsy57y1jqpy07h4i5ovk,1,58.5,57.2,2022-10-09T10:21:48.696Z,2022-10-11T13:08:41Z,3830944173,212,20.7,3830944175,213,4.0,3830944169,140,46.2,3830944171,141,33.4,3836593975,178,,3830944167,56,Back,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
