id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/17/value,qualifier/9/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2506643563,172,61,1,17,53,3ebril33e08ddzob4bhq8awsr,0,58.2,1.9,2023-02-11T20:20:05.392Z,2023-02-13T20:20:02Z,4026546457,56,Right,4031363527,178,,,,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506643567,202,49,1,17,55,3t0vjqtxc8wpjzv82i3oi2ova,1,43.9,97.5,2023-02-11T20:20:07.020Z,2023-02-13T20:21:01Z,,,,,,,,,,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506643619,203,1,1,17,55,3t0vjqtxc8wpjzv82i3oi2ova,1,43.6,97.7,2023-02-11T20:20:07.800Z,2023-02-13T20:21:08Z,4026546831,213,3.4,4026546821,155,,4026546829,212,21.9,4026546825,140,23.4,4026546823,56,Back,4026546827,141,89.6,4031365873,178,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506643639,204,1,1,18,0,3t0vjqtxc8wpjzv82i3oi2ova,1,26.1,77,2023-02-11T20:20:12.392Z,2023-02-13T20:21:15Z,4026546933,140,29.1,4031366077,178,,4026546937,212,25.1,4026546935,141,40.4,4026546941,213,4.8,4026546931,56,Back,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506643675,205,1,1,18,3,3t0vjqtxc8wpjzv82i3oi2ova,1,27.7,41.9,2023-02-11T20:20:15.564Z,2023-02-13T20:21:21Z,4026547125,140,33.0,4026547127,141,52.7,4026547123,56,Back,4026547131,213,0.9,4026547129,212,9.2,4031366263,178,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506643687,206,1,1,18,5,3t0vjqtxc8wpjzv82i3oi2ova,1,35.4,53.9,2023-02-11T20:20:17.837Z,2023-02-13T20:21:26Z,4026547185,213,0.6,4026547179,140,43.8,4026547183,212,10.8,4026547173,56,Back,4026547181,141,63.0,4031366527,178,,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506643737,207,1,1,18,6,3t0vjqtxc8wpjzv82i3oi2ova,1,43.8,63,2023-02-11T20:20:18.734Z,2023-02-13T20:21:34Z,4026547445,141,60.0,4026547443,140,35.9,4031366789,178,,4026547447,212,8.5,4026547441,56,Back,4026547449,213,3.4,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506643773,208,1,1,18,11,3t0vjqtxc8wpjzv82i3oi2ova,1,46.8,57.8,2023-02-11T20:20:23.787Z,2023-02-13T20:21:43Z,4026547651,141,95.4,4026547649,140,56.7,4031367143,178,,4026547655,213,1.2,4026547645,56,Left,4026547653,212,27.6,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506643817,209,1,1,18,14,3t0vjqtxc8wpjzv82i3oi2ova,1,57.8,95.9,2023-02-11T20:20:26.886Z,2023-02-13T20:22:38Z,4026547849,212,17.4,4026547851,213,3.2,4026547847,141,94.7,4026547843,56,Back,4026547845,140,41.2,4031369835,178,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506643867,210,1,1,18,18,3t0vjqtxc8wpjzv82i3oi2ova,1,39.2,87.9,2023-02-11T20:20:30.356Z,2023-02-13T20:22:43Z,4026548069,56,Back,4026548071,140,31.7,4026548077,213,4.2,4026548073,141,67.7,4026548075,212,15.8,4031370093,178,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506643947,211,1,1,18,21,3t0vjqtxc8wpjzv82i3oi2ova,1,31.3,66.3,2023-02-11T20:20:33.380Z,2023-02-13T20:22:49Z,4026548481,140,34.4,4031370355,178,,4026548485,212,29.5,4026548479,56,Back,4026548487,213,4.8,4026548483,141,23.2,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506643961,212,1,1,18,30,3t0vjqtxc8wpjzv82i3oi2ova,1,34.4,19.4,2023-02-11T20:20:42.497Z,2023-02-13T20:23:04Z,4026548579,141,11.8,4026548583,213,5.7,4031371131,178,,4026548577,140,42.1,4026548581,212,9.6,4026548575,56,Back,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644003,213,1,1,18,31,3t0vjqtxc8wpjzv82i3oi2ova,1,42.1,11.8,2023-02-11T20:20:43.778Z,2023-02-13T20:23:10Z,4026548813,212,18.6,4031371363,178,,4026548815,213,2.8,4026548811,141,19.7,4026548807,56,Back,4026548809,140,25.1,,,,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644045,214,1,1,18,31,3t0vjqtxc8wpjzv82i3oi2ova,1,25,20,2023-02-11T20:20:43.797Z,2023-02-13T20:23:36Z,4026549017,140,12.1,4026549023,213,2.1,4026549015,56,Back,4031372111,178,,4026549019,141,52.1,4026549021,212,25.7,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644099,215,1,1,18,38,3t0vjqtxc8wpjzv82i3oi2ova,1,14.5,50.9,2023-02-11T20:20:50.123Z,2023-02-13T20:23:42Z,4026549311,140,23.9,4026549315,212,12.8,4026549309,56,Back,4031372385,178,,4026549313,141,62.9,4026549317,213,0.7,,,,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644121,216,1,1,18,45,3t0vjqtxc8wpjzv82i3oi2ova,0,42.4,68.4,2023-02-11T20:20:56.981Z,2023-02-13T20:23:47Z,4026549445,141,71.0,4026549443,140,78.7,4026549447,212,38.2,4026549451,1,,4026549441,56,Center,4026549439,155,,4031372605,178,,4026549449,213,0.0,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644143,173,1,1,18,47,3ebril33e08ddzob4bhq8awsr,1,25.5,29.8,2023-02-11T20:20:59.088Z,2023-02-13T20:23:52Z,4026549541,213,5.0,4026549531,3,,4031372803,388,,4026549539,212,8.3,4026549535,140,28.0,4026549537,141,18.2,4026549533,56,Back,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644145,174,61,1,18,48,3ebril33e08ddzob4bhq8awsr,0,26.8,15.7,2023-02-11T20:21:00.325Z,2023-02-13T20:24:12Z,4031373407,178,,4026549545,56,Back,,,,,,,,,,,,,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644151,175,5,1,18,51,3ebril33e08ddzob4bhq8awsr,0,18.2,-1,2023-02-11T20:21:03.207Z,2023-02-13T20:24:17Z,4026549973,233,217,4026549557,347,,4026549555,56,Back,,,,,,,,,,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644223,217,5,1,18,51,3t0vjqtxc8wpjzv82i3oi2ova,1,81.8,101,2023-02-11T20:21:03.207Z,2023-02-13T20:24:16Z,4026549923,56,Left,4026549955,233,175,4026549925,347,,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644275,218,1,1,19,0,3t0vjqtxc8wpjzv82i3oi2ova,1,77.8,100,2023-02-11T20:21:12.066Z,2023-02-13T20:24:24Z,4026550193,212,21.2,4026550195,213,3.4,4026550189,140,58.1,4026550185,56,Left,4026550191,141,94.8,4026550183,107,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644325,219,1,1,19,5,3t0vjqtxc8wpjzv82i3oi2ova,1,65.6,91.1,2023-02-11T20:21:17.180Z,2023-02-13T20:24:31Z,4026550465,56,Center,4031374051,178,,4026550467,140,58.3,4026550473,213,4.2,4026550471,212,16.0,4026550469,141,70.5,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644345,220,1,1,19,10,3t0vjqtxc8wpjzv82i3oi2ova,1,60.3,67.7,2023-02-11T20:21:22.040Z,2023-02-13T20:24:38Z,4026550581,141,93.5,4026550577,56,Left,4026550583,212,18.9,4031374351,178,,4026550585,213,1.2,4026550579,140,67.0,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644383,221,1,1,19,12,3t0vjqtxc8wpjzv82i3oi2ova,1,67,93.5,2023-02-11T20:21:23.999Z,2023-02-13T20:24:47Z,4026550753,140,75.8,4026550757,212,9.7,4031374781,178,,4026550755,141,98.0,4026550759,213,0.3,4026550751,56,Left,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644399,222,1,1,19,17,3t0vjqtxc8wpjzv82i3oi2ova,1,73.7,77.3,2023-02-11T20:21:29.141Z,2023-02-13T20:24:53Z,4026550835,141,58.2,4031375013,178,,4026550833,140,64.2,4026550837,212,16.4,4026550831,56,Center,4026550839,213,4.1,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644425,223,1,1,19,19,3t0vjqtxc8wpjzv82i3oi2ova,1,65.1,58.8,2023-02-11T20:21:31.541Z,2023-02-13T20:25:00Z,4026550983,212,24.9,4031375339,178,,4026550979,140,76.6,4026550977,56,Left,4026550981,141,90.9,4026550985,213,1.1,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644439,224,1,1,19,23,3t0vjqtxc8wpjzv82i3oi2ova,0,75.8,87.9,2023-02-11T20:21:34.971Z,2023-02-13T20:25:08Z,4026551089,212,32.5,4028160957,20,,4026551091,213,5.4,4026551087,141,50.0,4026551079,56,Center,4026551075,155,,4031375705,178,,4026551093,1,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,4026551073,2,,4028160955,223,4026551083,140,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644453,176,12,1,19,24,3ebril33e08ddzob4bhq8awsr,1,7.4,50.5,2023-02-11T20:21:36.386Z,2023-02-13T20:25:21Z,4026551161,141,38.4,4026551157,56,Back,4026551165,213,5.7,4031376277,388,,4026551193,15,,4026551159,140,19.1,4026551163,212,14.8,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644463,177,1,1,19,25,3ebril33e08ddzob4bhq8awsr,1,19.2,39.6,2023-02-11T20:21:37.438Z,2023-02-13T20:25:41Z,4031377033,388,,4026552061,140,25.6,4026552057,168,,4026552065,212,9.3,4026552171,3,,4026552059,56,Back,4026552067,213,5.5,4026552063,141,30.1,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644471,178,1,1,19,26,3ebril33e08ddzob4bhq8awsr,1,28.8,26.2,2023-02-11T20:21:38.507Z,2023-02-13T20:26:16Z,4031378549,178,,4026553261,140,31.6,4026553257,56,Back,4026553265,212,4.1,4026553267,213,0.8,4026553263,141,30.5,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644479,179,49,1,19,27,3ebril33e08ddzob4bhq8awsr,1,36.9,18.8,2023-02-11T20:21:39.710Z,2023-02-13T20:26:49Z,,,,,,,,,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644481,180,3,1,19,27,3ebril33e08ddzob4bhq8awsr,1,34,24.8,2023-02-11T20:21:39.761Z,2023-02-13T20:27:16Z,4031380927,178,,4026551297,56,Back,4028162859,464,,4026551305,233,225,4026551299,286,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644477,225,45,1,19,27,3t0vjqtxc8wpjzv82i3oi2ova,0,66,75.2,2023-02-11T20:21:39.761Z,2023-02-13T20:27:16Z,4026551283,56,Center,4026551311,233,180,4026551317,285,,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644517,181,1,1,19,29,3ebril33e08ddzob4bhq8awsr,1,36.5,18.8,2023-02-11T20:21:41.891Z,2023-02-13T20:28:11Z,4026551477,213,4.0,4026551473,141,2.3,4026551475,212,14.5,4031383185,178,,4026551469,56,Back,4026551471,140,27.8,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644547,182,1,1,19,33,3ebril33e08ddzob4bhq8awsr,1,37.1,1.7,2023-02-11T20:21:45.544Z,2023-02-13T20:28:16Z,4026551623,155,,4026551627,140,46.5,4026551633,213,1.3,4026551625,56,Back,4026551635,1,,4026551629,141,55.1,4031383373,178,,4026551631,212,37.6,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644569,183,1,1,19,36,3ebril33e08ddzob4bhq8awsr,0,46.5,55.1,2023-02-11T20:21:47.928Z,2023-02-13T20:28:27Z,4026551753,212,10.0,4031383975,388,,4026551755,213,4.7,4026551745,56,Back,4026551749,140,46.7,4026551751,141,40.4,4026551741,3,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507641917,1526,67,1,19,37,3t0vjqtxc8wpjzv82i3oi2ova,1,53,60.7,2023-02-11T20:21:49.056Z,2023-02-14T06:37:05Z,4031791079,233,1200,,,,,,,,,,,,,,,,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507641915,1200,67,1,19,37,3ebril33e08ddzob4bhq8awsr,0,47,39.3,2023-02-11T20:21:49.057Z,2023-02-14T05:50:03Z,4031791087,233,1526,,,,,,,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506659557,444,8,1,19,37,3t0vjqtxc8wpjzv82i3oi2ova,1,56.6,66.8,2023-02-11T20:21:49.065Z,2023-02-14T06:37:06Z,4026631765,56,Center,4028184897,384,,4031384473,388,,,,,,,,,,,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644575,184,61,1,19,37,3ebril33e08ddzob4bhq8awsr,1,46.7,40.4,2023-02-11T20:21:49.113Z,2023-02-13T20:29:02Z,4031384855,388,,4026551783,56,Back,,,,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644587,226,1,1,19,37,3t0vjqtxc8wpjzv82i3oi2ova,1,55,55.7,2023-02-11T20:21:49.843Z,2023-02-13T20:29:07Z,4026551845,140,60.0,4026551847,141,73.1,4031385573,388,,4026551843,56,Center,4026551841,3,,4026551851,213,1.2,4026551849,212,12.9,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644591,227,49,1,19,39,3t0vjqtxc8wpjzv82i3oi2ova,1,60,73.1,2023-02-11T20:21:51.569Z,2023-02-13T20:29:36Z,,,,,,,,,,,,,,,,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644617,228,1,1,19,39,3t0vjqtxc8wpjzv82i3oi2ova,1,60,73.1,2023-02-11T20:21:51.665Z,2023-02-13T20:29:39Z,4026552001,140,57.2,4031386845,178,,4026552005,212,13.8,4026551999,56,Left,4026552007,213,1.8,4026552003,141,92.9,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644627,229,1,1,19,42,3t0vjqtxc8wpjzv82i3oi2ova,1,57.2,92.9,2023-02-11T20:21:54.333Z,2023-02-13T20:29:54Z,4026552053,213,4.6,4031387453,178,,4026552047,140,56.3,4026552045,56,Center,4026552049,141,76.7,4026552051,212,11.1,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644635,230,1,1,19,43,3t0vjqtxc8wpjzv82i3oi2ova,1,56.3,76.7,2023-02-11T20:21:55.174Z,2023-02-13T20:29:57Z,4026552105,140,46.7,4026552103,56,Back,4026552111,213,2.6,4026552107,141,86.6,4031387611,178,,4026552109,212,12.1,,,,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644671,231,1,1,19,46,3t0vjqtxc8wpjzv82i3oi2ova,1,46.7,86.6,2023-02-11T20:21:58.164Z,2023-02-13T20:30:03Z,4026552239,213,0.4,4031387797,178,,4026552231,56,Left,4026552233,140,63.8,4026552237,212,19.4,4026552235,141,97.4,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644713,232,1,1,19,50,3t0vjqtxc8wpjzv82i3oi2ova,1,63.1,95.1,2023-02-11T20:22:02.003Z,2023-02-13T20:30:09Z,4026552489,141,85.8,4026552481,56,Left,4031387993,178,,4026552493,212,8.6,4026552497,213,4.0,4026552485,140,57.6,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644743,233,1,1,19,53,3t0vjqtxc8wpjzv82i3oi2ova,1,59.7,77.4,2023-02-11T20:22:05.754Z,2023-02-13T20:30:13Z,4026552707,141,66.0,4026552711,213,3.6,4026552703,140,46.2,4026552699,56,Back,4026552709,212,16.2,4031388217,178,,,,,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644775,234,1,1,19,56,3t0vjqtxc8wpjzv82i3oi2ova,1,47.8,56.7,2023-02-11T20:22:08.315Z,2023-02-13T20:30:33Z,4026552885,213,5.2,4026552879,140,65.4,4026552887,1,,4026552883,212,40.8,4026552881,141,3.2,4031389113,178,,4026552877,56,Right,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644791,235,1,1,20,1,3t0vjqtxc8wpjzv82i3oi2ova,1,64.3,6.5,2023-02-11T20:22:13.845Z,2023-02-13T20:30:39Z,4031389345,178,,4026552977,56,Back,4026552979,140,35.9,4026552981,141,18.2,4026552985,213,2.9,4026552983,212,30.9,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644817,236,1,1,20,4,3t0vjqtxc8wpjzv82i3oi2ova,1,35.9,18.2,2023-02-11T20:22:16.425Z,2023-02-13T20:30:45Z,4026553171,141,49.4,4026553169,140,26.1,4031389535,178,,4026553175,213,2.0,4026553173,212,23.6,4026553167,56,Back,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644819,237,1,1,20,7,3t0vjqtxc8wpjzv82i3oi2ova,1,25.1,50.5,2023-02-11T20:22:19.481Z,2023-02-13T20:30:50Z,4026553185,56,Back,4026553187,140,30.5,4026553191,212,13.4,4026553193,213,1.1,4031389607,178,,4026553189,141,68.4,,,,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644931,238,1,1,20,15,3t0vjqtxc8wpjzv82i3oi2ova,1,48,57.5,2023-02-11T20:22:27.606Z,2023-02-13T20:30:59Z,4026553793,141,97.4,4031389911,178,,4026553789,56,Left,4026553795,212,27.9,4026553799,213,1.3,4026553791,140,54.2,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644973,239,1,1,20,21,3t0vjqtxc8wpjzv82i3oi2ova,1,54.5,91.1,2023-02-11T20:22:33.265Z,2023-02-13T20:31:07Z,4026553979,213,4.4,4026553969,140,48.0,4031390125,178,,4026553977,212,22.5,4026553973,141,59.6,4026553965,56,Back,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644997,240,1,1,20,23,3t0vjqtxc8wpjzv82i3oi2ova,1,47.9,59.6,2023-02-11T20:22:35.378Z,2023-02-13T20:31:17Z,4026554085,56,Center,4026554087,140,57.6,4026554091,212,11.2,4031390453,178,,4026554093,213,0.4,4026554089,141,66.3,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645043,241,1,1,20,25,3t0vjqtxc8wpjzv82i3oi2ova,1,62.1,62.1,2023-02-11T20:22:37.387Z,2023-02-13T20:31:55Z,4026554291,140,74.7,4026554295,212,13.5,4026554289,56,Center,4026554297,213,0.2,4026554293,141,66.3,4031392161,178,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645045,242,61,1,20,26,3t0vjqtxc8wpjzv82i3oi2ova,0,74.5,66.3,2023-02-11T20:22:38.485Z,2023-02-13T20:32:50Z,4031392565,178,,4026554305,56,Center,,,,,,,,,,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645051,185,49,1,20,27,3ebril33e08ddzob4bhq8awsr,1,26.1,38,2023-02-11T20:22:39Z,2023-02-13T20:33:20Z,,,,,,,,,,,,,,,,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645083,186,1,1,20,27,3ebril33e08ddzob4bhq8awsr,1,26.1,38,2023-02-11T20:22:39.180Z,2023-02-13T20:33:28Z,4026554457,140,35.7,4026554455,56,Back,4026554461,141,43.4,4031395027,178,,4026554467,213,0.3,4026554465,212,10.7,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645091,187,1,1,20,30,3ebril33e08ddzob4bhq8awsr,0,34.2,41.5,2023-02-11T20:22:42.337Z,2023-02-13T20:33:31Z,4026554519,212,12.5,4026554521,213,1.2,4026554517,141,58.8,4026554513,56,Back,4031396339,178,,4026554515,140,38.2,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645101,243,8,1,20,30,3t0vjqtxc8wpjzv82i3oi2ova,1,67.8,49.6,2023-02-11T20:22:42.636Z,2023-02-13T20:33:38Z,4026554589,56,Center,4031396639,178,,4028190551,384,,,,,,,,,,,,,,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645117,188,1,1,20,31,3ebril33e08ddzob4bhq8awsr,0,24.7,51.6,2023-02-11T20:22:43.763Z,2023-02-13T20:33:47Z,4031396969,388,,4026554661,140,29.0,4026554657,3,,4026554665,212,5.4,4026554667,213,0.6,4026554659,56,Back,4026554663,141,56.0,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645133,244,44,1,20,34,3t0vjqtxc8wpjzv82i3oi2ova,1,72.2,46.2,2023-02-11T20:22:46.189Z,2023-02-14T06:37:06Z,4026554745,286,,4026554753,233,189,4026554743,56,Center,,,,,,,,,,,,,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645123,189,44,1,20,34,3ebril33e08ddzob4bhq8awsr,0,27.8,53.8,2023-02-11T20:22:46.190Z,2023-02-13T20:34:01Z,4026554693,285,,4026554779,233,244,4026554691,56,Back,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645143,245,1,1,20,34,3t0vjqtxc8wpjzv82i3oi2ova,0,73.5,48.5,2023-02-11T20:22:46.232Z,2023-02-14T06:37:06Z,4031397803,388,,4026554811,140,83.1,4026554807,3,,4026554809,56,Center,4026554815,212,10.7,4026554813,141,53.9,4026554817,213,0.3,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
