id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/16/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2469928007,231,1,1,22,55,6hsriqr3ybvyg94w2k19oal50,1,66.5,16,2022-10-09T18:23:57.628Z,2022-10-12T05:03:27Z,3833072861,140,65.3,3833072865,212,28.0,3837736887,178,,3833072863,141,57.2,3833072867,213,1.6,3833072859,56,Center,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928021,232,1,1,23,1,6hsriqr3ybvyg94w2k19oal50,1,66.5,58.5,2022-10-09T18:24:03.509Z,2022-10-12T05:03:34Z,3833072969,213,4.6,3837736995,178,,3833072963,140,64.8,3833072967,212,12.4,3833072961,56,Center,3833072965,141,40.5,,,,,,,cty7nsrs5yn785m330c2gbwq2,N. Frederiksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928031,233,1,1,23,5,6hsriqr3ybvyg94w2k19oal50,1,65.3,33.9,2022-10-09T18:24:06.925Z,2022-10-12T05:03:38Z,3833073009,141,21.0,3833073003,56,Right,3833073015,213,4.5,3837737041,178,,3833073013,212,9.0,3833073005,140,63.4,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928057,234,1,1,23,7,6hsriqr3ybvyg94w2k19oal50,1,63.6,22.1,2022-10-09T18:24:09.048Z,2022-10-12T05:03:42Z,3833073157,213,1.7,3833073153,141,33.9,3837737117,178,,3833073155,212,8.1,3833073151,140,62.7,3833073149,56,Center,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928069,235,1,1,23,9,6hsriqr3ybvyg94w2k19oal50,1,61.3,30.8,2022-10-09T18:24:10.700Z,2022-10-12T05:03:46Z,3833073221,56,Right,3837737159,178,,3833073225,141,17.8,3833073229,213,4.5,3833073223,140,59.6,3833073227,212,9.0,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928091,236,1,1,23,9,6hsriqr3ybvyg94w2k19oal50,1,58.7,17.8,2022-10-09T18:24:11.447Z,2022-10-12T05:03:56Z,3833073335,212,13.7,3833073327,140,50.5,3833073331,141,33.5,3833073325,56,Center,3833073339,213,2.2,3837737285,178,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928131,237,1,1,23,14,6hsriqr3ybvyg94w2k19oal50,1,57.8,36.9,2022-10-09T18:24:16.058Z,2022-10-12T05:04:01Z,3837737359,178,,3833073569,140,65.6,3833073575,213,1.1,3833073571,141,60.8,3833073567,56,Center,3833073573,212,18.2,,,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928143,238,1,1,23,18,6hsriqr3ybvyg94w2k19oal50,0,69.3,56.7,2022-10-09T18:24:20.470Z,2022-10-12T05:04:05Z,3833073653,141,34.4,3833073657,213,5.7,3837737391,178,,3833073647,155,,3833073655,212,26.7,3833073651,140,90.2,3833073649,56,Center,,,,4212luiyivgvje1vm1ojieicq,G. Vidović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928155,180,12,1,23,20,3ebril33e08ddzob4bhq8awsr,1,7,66.9,2022-10-09T18:24:22.321Z,2022-10-12T05:04:13Z,3833073839,15,,3833073705,56,Back,3833073713,213,2.4,3833073709,141,77.6,3833073767,167,,3833073711,212,11.3,3837737471,388,,3833073707,140,0.0,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928157,181,6,1,23,22,3ebril33e08ddzob4bhq8awsr,0,4.3,71.6,2022-10-09T18:24:23.773Z,2022-10-12T05:04:19Z,3833073717,56,Back,3833073721,73,,3833073853,233,239,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928177,239,6,1,23,22,6hsriqr3ybvyg94w2k19oal50,1,95.7,28.4,2022-10-09T18:24:23.773Z,2022-10-12T05:04:19Z,3833073835,233,181,3833073819,75,,3833073817,56,Center,,,,,,,,,,,,,,,,4212luiyivgvje1vm1ojieicq,G. Vidović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928553,240,1,1,24,3,6hsriqr3ybvyg94w2k19oal50,0,99.5,0.5,2022-10-09T18:25:04.736Z,2022-10-12T05:04:23Z,3833076031,1,,3833076023,140,95.3,3833076013,6,,3833076197,233,182,3833076009,2,,3833076025,141,52.2,3833076015,155,,3833076029,213,1.7,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,3833076019,223,,3833076027,212,35.4,3833076021,56,Center,,3835273737,72,,3837737571,178,,,,,,,,,,,,,,,,,,,,,,,
2469928573,182,11,1,24,4,3ebril33e08ddzob4bhq8awsr,1,7,44.2,2022-10-09T18:25:06.487Z,2022-10-12T05:04:27Z,3837737615,388,,3833076105,56,Back,3833076107,88,,3835273769,378,,3833076201,233,240,,,,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928699,183,1,1,24,13,3ebril33e08ddzob4bhq8awsr,1,9,41.6,2022-10-09T18:25:15.622Z,2022-10-12T05:04:36Z,3833076813,212,13.5,3833076805,123,,3833076809,140,19.9,3833076811,141,31.0,3833076807,56,Back,3837737675,178,,3833076815,213,5.7,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928717,184,1,1,24,16,3ebril33e08ddzob4bhq8awsr,1,19.9,31,2022-10-09T18:25:17.687Z,2022-10-12T05:04:39Z,3833076917,212,18.4,3833076913,140,28.1,3833076919,213,5.2,3833076915,141,7.1,3833076911,56,Back,3837737715,178,,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928733,185,1,1,24,18,3ebril33e08ddzob4bhq8awsr,1,28.1,7.1,2022-10-09T18:25:19.798Z,2022-10-12T05:04:43Z,3833077029,212,6.9,3833077031,213,2.7,3833077027,141,11.4,3833077023,56,Back,3837737773,178,,3833077025,140,22.2,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928761,186,1,1,24,22,3ebril33e08ddzob4bhq8awsr,1,24.5,13.7,2022-10-09T18:25:23.955Z,2022-10-12T05:04:47Z,3837737811,178,,3833077185,141,29.5,3833077183,140,20.1,3833077187,212,11.7,3833077179,56,Back,3833077189,213,2.0,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928785,187,1,1,24,27,3ebril33e08ddzob4bhq8awsr,1,25.2,39.2,2022-10-09T18:25:28.758Z,2022-10-12T05:04:51Z,3833077315,212,14.2,3833077309,56,Back,3833077311,140,31.7,3833077313,141,57.5,3833077317,213,1.1,3837737847,178,,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928799,188,1,1,24,30,3ebril33e08ddzob4bhq8awsr,1,32.2,52.7,2022-10-09T18:25:31.850Z,2022-10-12T05:04:54Z,3833077385,140,34.6,3833077383,56,Back,3833077387,141,38.9,3833077389,212,9.7,3833077391,213,5.0,3837737877,178,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928819,189,1,1,24,32,3ebril33e08ddzob4bhq8awsr,1,34.5,35.2,2022-10-09T18:25:34.228Z,2022-10-12T05:05:02Z,3833077499,141,14.1,3833077503,213,4.9,3833077497,140,36.5,3833077501,212,14.5,3833077495,56,Back,3837737953,178,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928853,190,1,1,24,34,3ebril33e08ddzob4bhq8awsr,1,36.5,14.1,2022-10-09T18:25:35.720Z,2022-10-12T05:05:06Z,3833077719,141,32.1,3833077721,212,15.5,3833077711,56,Back,3833077715,140,27.4,3837737999,178,,3833077725,213,2.2,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928883,191,1,1,24,37,3ebril33e08ddzob4bhq8awsr,1,32.2,30.4,2022-10-09T18:25:38.939Z,2022-10-12T05:05:11Z,3833077881,140,29.2,3833077885,212,26.2,3833077879,56,Back,3837738057,178,,3833077887,213,1.7,3833077883,141,68.7,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928891,192,1,1,24,40,3ebril33e08ddzob4bhq8awsr,1,35.7,80.9,2022-10-09T18:25:42.605Z,2022-10-12T05:05:16Z,3833077943,212,22.7,3833077937,56,Left,3833077941,141,95.6,3833077945,213,0.5,3833077939,140,55.1,3837738123,178,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928933,193,1,1,24,41,3ebril33e08ddzob4bhq8awsr,1,55.1,95.6,2022-10-09T18:25:43.429Z,2022-10-12T05:05:22Z,3833078251,141,84.2,3837738187,178,,3833078249,140,41.6,3833078247,56,Back,3833078255,213,3.6,3833078253,212,16.2,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928979,194,1,1,24,47,3ebril33e08ddzob4bhq8awsr,1,38.6,65.1,2022-10-09T18:25:48.956Z,2022-10-12T05:05:26Z,3833078497,140,35.2,3837738255,178,,3833078499,141,28.5,3833078503,213,4.6,3833078501,212,25.1,3833078495,56,Back,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928989,195,1,1,24,51,3ebril33e08ddzob4bhq8awsr,1,37.3,25.6,2022-10-09T18:25:53.361Z,2022-10-12T05:05:29Z,3833078565,56,Right,3833078573,213,5.7,3833078571,212,25.1,3833078567,140,57.2,3837738277,178,,3833078569,141,5.2,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469929029,196,1,1,24,54,3ebril33e08ddzob4bhq8awsr,1,57.4,5,2022-10-09T18:25:55.764Z,2022-10-12T05:05:33Z,3833078791,1,,3837738321,178,,3833078789,213,6.2,3833078787,212,32.6,3833078783,140,88.4,3833078781,56,Right,3833078785,141,2.9,,,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469929039,197,1,1,24,58,3ebril33e08ddzob4bhq8awsr,0,89.8,4.3,2022-10-09T18:25:59.953Z,2022-10-12T05:05:40Z,3833078837,140,89.7,3833078841,212,2.5,3833078839,141,7.9,3833078831,2,,3835274455,224,,3833078833,155,,3835274457,20,,3833078835,56,Right,9trasqdd75zjxz4kzplb64xjp,A. Ferati,3833078843,213,1.6,3837738407,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469929071,242,61,1,24,58,6hsriqr3ybvyg94w2k19oal50,1,9,89.2,2022-10-09T18:26:00.055Z,2022-10-12T05:05:46Z,3833078979,56,Back,3837738487,178,,,,,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469929113,243,12,1,24,59,6hsriqr3ybvyg94w2k19oal50,1,9.6,52.4,2022-10-09T18:26:01.520Z,2022-10-12T05:05:52Z,3833079183,140,0.0,3833079187,212,30.5,3833079189,213,2.0,3833079185,141,93.8,3837738549,178,,3833079181,56,Back,3833079217,167,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469929101,198,6,1,25,3,3ebril33e08ddzob4bhq8awsr,1,95.6,7,2022-10-09T18:26:05.127Z,2022-10-12T05:06:00Z,3833079121,56,Right,3833079279,233,244,3833079123,75,,,,,,,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469929117,244,6,1,25,3,6hsriqr3ybvyg94w2k19oal50,0,4.4,93,2022-10-09T18:26:05.127Z,2022-10-12T05:06:00Z,3833079201,56,Back,3833079203,73,,3833079299,233,198,,,,,,,,,,,,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469929367,199,1,1,25,34,3ebril33e08ddzob4bhq8awsr,0,99.6,0.9,2022-10-09T18:26:35.792Z,2022-10-12T05:06:05Z,3833080645,56,Center,3835274951,72,,3833080651,212,29.9,3833080643,223,,3833080641,155,,3833080637,2,,3837738697,178,,3833080639,6,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,3833080653,213,1.6,3833080799,233,245,3833080649,141,44.7,,3833080647,140,97.4,,,,,,,,,,,,,,,,,,,,,,,,,
2469929389,245,41,1,25,35,6hsriqr3ybvyg94w2k19oal50,1,2,54.2,2022-10-09T18:26:37.329Z,2022-10-12T05:06:10Z,3833080777,141,44.4,3833080807,233,199,3833080779,212,14.5,3837738745,388,,3835275035,378,,3833080775,140,14.3,3833080781,213,5.8,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469929485,246,12,1,25,37,6hsriqr3ybvyg94w2k19oal50,1,14.3,44.4,2022-10-09T18:26:39.116Z,2022-10-12T05:06:20Z,3833081367,213,0.1,3833081359,56,Back,3833081363,141,47.6,3837738829,178,,3833081361,140,38.1,3833081365,212,25.1,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469929453,200,1,1,25,40,3ebril33e08ddzob4bhq8awsr,0,56.2,55.1,2022-10-09T18:26:42.360Z,2022-10-12T05:06:26Z,3833081187,56,Center,3833081195,213,0.4,3833081189,140,88.2,3833081191,141,76.4,3833081197,1,,3833081193,212,36.6,3833081185,157,,3837738905,388,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470797299,1075,43,1,25,45,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-10-09T18:26:46.690Z,2022-10-12T09:14:40Z,3837760283,233,904,3838053553,144,67,,,,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470797297,904,43,1,25,45,3ebril33e08ddzob4bhq8awsr,1,0,0,2022-10-09T18:26:46.691Z,2022-10-12T09:14:39Z,3838053539,144,67,3837760291,233,1075,,,,,,,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469929491,247,4,1,25,45,6hsriqr3ybvyg94w2k19oal50,1,11,22.4,2022-10-09T18:26:47.456Z,2022-10-12T05:06:54Z,3833081389,13,,3833081395,152,,3833081481,233,201,3833095933,295,,3833081397,285,,3833081393,56,Back,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469929509,201,4,1,25,45,3ebril33e08ddzob4bhq8awsr,0,89,77.6,2022-10-09T18:26:47.457Z,2022-10-12T05:06:53Z,3833081473,56,Center,3833081477,286,,3833081527,233,247,3833081469,13,,3833096029,295,,3833081475,152,,3837739139,178,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469929773,248,1,1,26,13,6hsriqr3ybvyg94w2k19oal50,1,12.4,23.7,2022-10-09T18:27:14.721Z,2022-10-12T05:06:58Z,3833083035,152,,3833083043,212,58.9,3833083033,155,,3833083045,213,6.3,3833083047,1,,3833083031,5,,3833083037,56,Center,3833083041,141,21.5,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,3837739201,178,,3833083039,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470336629,889,44,1,26,18,6hsriqr3ybvyg94w2k19oal50,1,74.9,20.5,2022-10-09T18:27:20.245Z,2022-10-12T06:17:17Z,3835312249,233,788,3835275653,286,,3835275651,56,Right,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470336631,788,44,1,26,18,3ebril33e08ddzob4bhq8awsr,0,25.1,79.5,2022-10-09T18:27:20.246Z,2022-10-12T05:07:22Z,3835275657,285,,3835275655,56,Back,3835312253,233,889,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469929819,249,1,1,26,18,6hsriqr3ybvyg94w2k19oal50,1,71.1,21.4,2022-10-09T18:27:20.369Z,2022-10-12T06:17:18Z,3833083291,3,,3833083295,140,80.7,3833083299,212,13.4,3837739559,388,,3833083297,141,8.5,3833083293,56,Right,3833083301,213,5.6,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469929813,203,45,1,26,25,3ebril33e08ddzob4bhq8awsr,0,23.2,84.2,2022-10-09T18:27:27.419Z,2022-10-12T05:07:32Z,3833083239,56,Back,3833083421,233,250,3833083241,285,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469929841,250,3,1,26,25,6hsriqr3ybvyg94w2k19oal50,1,76.8,15.8,2022-10-09T18:27:27.419Z,2022-10-12T05:07:32Z,3835275749,464,,3833083415,233,203,3833083409,56,Right,3833083411,286,,3837739615,178,,,,,,,,,,,cty7nsrs5yn785m330c2gbwq2,N. Frederiksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469929877,251,1,1,26,27,6hsriqr3ybvyg94w2k19oal50,0,75.2,21.7,2022-10-09T18:27:29.317Z,2022-10-12T05:07:37Z,3835275867,72,,3833083571,213,0.9,3833083563,56,Center,3833083565,140,100.0,3833083569,212,42.3,3833083567,141,69.0,3833083559,2,,3835275865,223,,cty7nsrs5yn785m330c2gbwq2,N. Frederiksen,3833083561,155,,3837739685,178,,3833083573,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469929867,204,5,1,26,31,3ebril33e08ddzob4bhq8awsr,1,-1.2,32.6,2022-10-09T18:27:32.869Z,2022-10-12T05:07:41Z,3833083537,346,,3833083603,233,252,3833083535,56,Back,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469929881,252,5,1,26,31,6hsriqr3ybvyg94w2k19oal50,0,101.2,67.4,2022-10-09T18:27:32.869Z,2022-10-12T05:07:40Z,3833083617,233,204,3833083583,56,Center,3833083585,346,,,,,,,,,,,,,,,,,cty7nsrs5yn785m330c2gbwq2,N. Frederiksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469930113,206,1,1,26,53,3ebril33e08ddzob4bhq8awsr,1,3,49.3,2022-10-09T18:27:55.554Z,2022-10-12T05:07:45Z,3833084893,212,15.5,3833084899,237,,3833084883,124,,3833084887,56,Back,3833084895,213,5.0,3833084889,140,7.1,3833084891,141,27.4,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470336725,789,3,1,26,57,3ebril33e08ddzob4bhq8awsr,0,12.9,25.9,2022-10-09T18:27:59.641Z,2022-10-12T05:07:54Z,3835276247,56,Back,3835276249,285,,3835276251,464,,3835276253,467,9bzwr8qhl6547tjrsjsity4x6,3837739887,178,,,,,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469930139,207,1,1,26,58,3ebril33e08ddzob4bhq8awsr,1,13.1,27.6,2022-10-09T18:28:00.639Z,2022-10-12T05:08:01Z,3833085075,140,4.2,3833085085,213,2.2,3833085081,212,15.6,3837739983,178,,3833085077,141,46.0,3833085073,56,Back,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469930189,208,1,1,27,2,3ebril33e08ddzob4bhq8awsr,1,5.1,53.9,2022-10-09T18:28:04.341Z,2022-10-12T05:08:04Z,3837740025,178,,3833085385,56,Back,3833085393,213,1.4,3833085389,141,82.6,3833085391,212,19.9,3833085387,140,8.6,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469930231,209,1,1,27,7,3ebril33e08ddzob4bhq8awsr,0,14.1,92,2022-10-09T18:28:08.699Z,2022-10-12T05:08:10Z,3833085611,141,57.6,3833085609,140,52.7,3833085615,213,5.8,3833085607,56,Center,3833085605,155,,3837740101,178,,3833085613,212,46.8,3833085617,1,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469930293,253,61,1,27,9,6hsriqr3ybvyg94w2k19oal50,1,47.6,41.3,2022-10-09T18:28:11.597Z,2022-10-12T05:08:15Z,3837740173,178,,3833085927,56,Back,3837740171,21,,,,,,,,,,,,,,,,,7xtesbxl6ioj70wymszqsag9h,T. Hájek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469930301,210,1,1,27,13,3ebril33e08ddzob4bhq8awsr,1,60.7,31,2022-10-09T18:28:14.682Z,2022-10-12T05:08:21Z,3833085953,140,80.1,3837740241,178,,3833085967,213,5.6,3833085959,141,5.5,3833085963,212,26.8,3833085949,56,Right,,,,,,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469930313,211,1,1,27,17,3ebril33e08ddzob4bhq8awsr,1,78.1,6.4,2022-10-09T18:28:19.569Z,2022-10-12T05:08:26Z,3837740323,178,,3833086021,212,7.3,3833086015,56,Right,3833086019,141,15.6,3833086017,140,74.6,3833086023,213,2.1,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469930321,212,1,1,27,18,3ebril33e08ddzob4bhq8awsr,1,74.6,15.6,2022-10-09T18:28:20.449Z,2022-10-12T05:08:34Z,3833086089,213,5.1,3833086087,212,7.4,3833086083,140,77.3,3837740411,178,,3833086081,56,Right,3833086085,141,5.5,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469930343,213,1,1,27,19,3ebril33e08ddzob4bhq8awsr,1,77.3,5.5,2022-10-09T18:28:21.578Z,2022-10-12T05:08:40Z,3833086211,140,64.8,3833086209,56,Right,3837740473,178,,3833086215,212,13.3,3833086217,213,3.0,3833086213,141,8.2,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469930361,214,1,1,27,22,3ebril33e08ddzob4bhq8awsr,1,64,8,2022-10-09T18:28:23.675Z,2022-10-12T05:08:49Z,3833086295,141,31.8,3833086291,56,Back,3833086297,212,25.1,3833086293,140,45.7,3833086299,213,2.4,3837740595,178,,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469930375,215,1,1,27,25,3ebril33e08ddzob4bhq8awsr,1,45.7,31.8,2022-10-09T18:28:27.243Z,2022-10-12T05:09:03Z,3833086413,212,8.0,3833086407,56,Center,3833086415,213,0.7,3833086409,140,51.4,3837740739,178,,3833086411,141,39.7,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469930401,216,1,1,27,27,3ebril33e08ddzob4bhq8awsr,1,52,29.7,2022-10-09T18:28:29.280Z,2022-10-12T05:09:07Z,3833086581,213,5.2,3833086575,140,54.7,3837740765,178,,3833086579,212,6.0,3833086573,56,Center,3833086577,141,21.9,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469930411,217,1,1,27,30,3ebril33e08ddzob4bhq8awsr,1,57.1,16.4,2022-10-09T18:28:31.784Z,2022-10-12T05:09:11Z,3833086651,141,22.4,3833086649,140,62.5,3833086655,213,0.6,3833086647,56,Center,3837740811,178,,3833086653,212,7.0,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
