id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2472435119,7,1,1,0,20,ears40cp6opsgvhsy0dgyszpd,0,31,88.3,2022-10-15T19:02:33.379Z,2022-10-17T07:54:25Z,3846431197,212,9.9,3846431193,140,40.1,3846431199,213,6.0,3846431191,56,Back,3846431195,141,84.5,3851808685,178,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435171,5,8,1,0,21,6hsriqr3ybvyg94w2k19oal50,1,62.7,5,2022-10-15T19:02:34.178Z,2022-10-17T07:54:33Z,3850715323,383,,3846431387,56,Right,3851808769,178,,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472454747,190,50,1,0,21,6hsriqr3ybvyg94w2k19oal50,1,55,6.5,2022-10-15T19:02:34.744Z,2022-10-17T07:55:12Z,3846536541,286,,3846536539,56,Right,3846647179,233,175,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472454761,175,7,1,0,21,ears40cp6opsgvhsy0dgyszpd,0,45,93.5,2022-10-15T19:02:34.799Z,2022-10-17T07:55:22Z,3851809519,178,,3846536715,233,190,3846536697,285,,3850715459,383,,3846536695,56,Back,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435191,6,50,1,0,22,6hsriqr3ybvyg94w2k19oal50,1,63.1,10.4,2022-10-15T19:02:35.269Z,2022-10-17T07:55:32Z,3846431511,286,,3846431509,56,Right,3846431557,233,8,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435153,8,7,1,0,22,ears40cp6opsgvhsy0dgyszpd,0,36.9,89.6,2022-10-15T19:02:36.030Z,2022-10-17T07:55:39Z,3846431311,56,Back,3850715705,383,,3846431313,285,,3851809863,178,,3846431537,233,6,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472475671,377,1,1,0,23,6hsriqr3ybvyg94w2k19oal50,1,54.2,3.1,2022-10-15T19:02:36.510Z,2022-10-17T07:55:52Z,3851810045,178,,3846648265,140,57.6,3846648271,213,0.6,3846648269,212,4.4,3846648267,141,6.8,3846648263,56,Right,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435213,7,49,1,0,24,6hsriqr3ybvyg94w2k19oal50,1,66.7,4.7,2022-10-15T19:02:38.097Z,2022-10-17T07:56:00Z,,,,,,,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435257,8,1,1,0,25,6hsriqr3ybvyg94w2k19oal50,0,66.7,4.7,2022-10-15T19:02:39.019Z,2022-10-17T07:56:06Z,3851810247,178,,3846431865,213,0.3,3846431857,56,Right,3846431863,212,18.5,3846431859,140,83.4,3846431861,141,13.3,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473516201,860,43,1,0,27,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-10-15T19:02:40.849Z,2022-10-17T11:01:27Z,3852090393,144,67,3852090033,233,811,,,,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473516199,811,43,1,0,27,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-10-15T19:02:40.850Z,2022-10-17T11:01:26Z,3852090045,233,860,3852090391,144,67,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473516305,861,67,1,0,27,ears40cp6opsgvhsy0dgyszpd,1,16.8,84,2022-10-15T19:02:40.850Z,2022-10-17T11:33:32Z,3852090463,233,812,,,,,,,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473516301,812,67,1,0,27,6hsriqr3ybvyg94w2k19oal50,0,83.2,16,2022-10-15T19:02:40.851Z,2022-10-17T11:01:31Z,3852090481,233,861,,,,,,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435263,9,12,1,0,27,ears40cp6opsgvhsy0dgyszpd,1,13.1,81.5,2022-10-15T19:02:40.860Z,2022-10-17T11:33:32Z,3846431881,56,Back,3846431929,167,,3846431883,140,8.1,3846431887,212,14.1,3846431885,141,100.0,3846431889,213,2.0,3851810341,389,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435313,9,5,1,0,28,6hsriqr3ybvyg94w2k19oal50,1,90.5,-0.9,2022-10-15T19:02:41.561Z,2022-10-17T07:56:26Z,3846432115,347,,3846432165,233,10,3846432113,56,Right,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435273,10,5,1,0,28,ears40cp6opsgvhsy0dgyszpd,0,9.5,100.9,2022-10-15T19:02:41.561Z,2022-10-17T07:56:27Z,3846432197,233,9,3846431925,347,,3846431921,56,Back,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435605,10,1,1,0,48,6hsriqr3ybvyg94w2k19oal50,1,88.4,0,2022-10-15T19:03:01.373Z,2022-10-17T07:56:30Z,3846433705,140,92.1,3846433709,212,22.3,3846433713,1,,3846433701,107,,3846433711,213,1.4,3846433707,141,30.7,3846433703,56,Center,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435609,11,1,1,0,49,6hsriqr3ybvyg94w2k19oal50,0,92.1,30.7,2022-10-15T19:03:03.022Z,2022-10-17T07:56:37Z,3846433729,141,42.8,3846433733,213,1.5,3846433725,56,Center,3846433731,212,8.2,3846433727,140,92.4,3846433723,168,,3851810563,388,,3846433721,3,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435595,11,12,1,0,50,ears40cp6opsgvhsy0dgyszpd,1,9.9,62.6,2022-10-15T19:03:03.602Z,2022-10-17T07:56:41Z,3851810619,388,,3846433657,141,54.5,3846433653,56,Back,3846433655,140,18.4,3846433661,213,5.7,3846433659,212,10.5,3846433695,15,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435627,12,44,1,0,52,ears40cp6opsgvhsy0dgyszpd,1,15.2,57.6,2022-10-15T19:03:05.341Z,2022-10-17T11:33:33Z,3846433947,233,12,3846433805,56,Back,3846433807,285,,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435643,12,44,1,0,52,6hsriqr3ybvyg94w2k19oal50,0,84.8,42.4,2022-10-15T19:03:05.342Z,2022-10-17T07:56:46Z,3846433877,56,Center,3846434123,233,12,3846433879,286,,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435631,13,12,1,0,52,ears40cp6opsgvhsy0dgyszpd,1,17.6,54.6,2022-10-15T19:03:05.373Z,2022-10-17T11:33:33Z,3846433829,141,55.2,3846433833,213,0.1,3851810729,388,,3846433825,56,Back,3846433831,212,7.8,3846433839,15,,3846433827,140,25.0,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435723,13,13,1,0,53,6hsriqr3ybvyg94w2k19oal50,1,76.6,39.6,2022-10-15T19:03:06.262Z,2022-10-17T07:56:58Z,3851810817,178,,3846443731,108,,3846434333,18,,3846435703,20,,3846443725,102,39.5,3846443733,328,,3846435701,160,,3846443737,230,99.3,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,3846443735,458,3846443723,75,3846443727,103,12.5,3846434335,56,Center,3846443739,231,49.6,3846649713,215,,,,,,,,,,,,,,,,,,,
2472435675,14,5,1,0,55,ears40cp6opsgvhsy0dgyszpd,1,-1,58,2022-10-15T19:03:08.613Z,2022-10-17T07:57:02Z,3846434449,233,14,3846434027,346,,3846434025,56,Back,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435733,14,5,1,0,55,6hsriqr3ybvyg94w2k19oal50,0,101,42,2022-10-15T19:03:08.613Z,2022-10-17T07:57:01Z,3846434391,56,Center,3846434479,233,14,3846434393,346,,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435929,15,1,1,1,3,ears40cp6opsgvhsy0dgyszpd,1,4.2,49.1,2022-10-15T19:03:16.193Z,2022-10-17T07:57:09Z,3846435373,56,Back,3846435391,213,1.4,3846435379,140,6.6,3846435387,212,16.6,3846435383,141,73.2,3846435367,124,,3846435395,237,,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435969,16,1,1,1,7,ears40cp6opsgvhsy0dgyszpd,1,17.1,72.7,2022-10-15T19:03:21.034Z,2022-10-17T07:57:13Z,3851810999,178,,3846435609,141,95.7,3846435605,56,Back,3846435607,140,22.4,3846435611,212,16.6,3846435613,213,1.2,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435995,17,1,1,1,10,ears40cp6opsgvhsy0dgyszpd,1,21.9,95.9,2022-10-15T19:03:24.094Z,2022-10-17T07:57:16Z,3846435795,141,53.1,3846435799,213,5.5,3851811053,178,,3846435801,1,,3846435791,56,Center,3846435797,212,43.4,3846435793,140,52.6,3846435789,155,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472436075,18,1,1,1,13,ears40cp6opsgvhsy0dgyszpd,1,52.6,53.1,2022-10-15T19:03:26.870Z,2022-10-17T07:57:29Z,3846436225,212,18.9,3846436219,56,Center,3851811181,178,,3846436221,140,52.2,3846438571,189,,3846436227,213,4.7,3846436217,3,,3846436223,141,25.3,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472436101,19,1,1,1,16,ears40cp6opsgvhsy0dgyszpd,1,52.2,25.3,2022-10-15T19:03:29.664Z,2022-10-17T07:57:37Z,3846436371,56,Right,3846436377,212,14.8,3846436373,140,57.6,3846436375,141,5.2,3851811285,178,,3846436379,213,5.1,3846436457,189,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472436153,20,1,1,1,21,ears40cp6opsgvhsy0dgyszpd,1,58.8,20.1,2022-10-15T19:03:35.109Z,2022-10-17T07:57:41Z,3846436655,213,1.3,3846436647,56,Center,3851811323,178,,3846436651,141,45.7,3846436653,212,18.3,3846436649,140,64.3,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473519087,873,67,1,1,23,ears40cp6opsgvhsy0dgyszpd,1,65.4,46.8,2022-10-15T19:03:36.348Z,2022-10-17T11:33:33Z,3852103695,233,836,,,,,,,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473519085,836,67,1,1,23,6hsriqr3ybvyg94w2k19oal50,0,34.6,53.2,2022-10-15T19:03:36.349Z,2022-10-17T11:09:24Z,3852103711,233,873,,,,,,,,,,,,,,,,,,,,,,4212luiyivgvje1vm1ojieicq,G. Vidović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472436159,21,61,1,1,23,ears40cp6opsgvhsy0dgyszpd,0,64.3,45.7,2022-10-15T19:03:36.381Z,2022-10-17T11:33:34Z,3851811459,389,,3846436673,56,Center,,,,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472436165,15,49,1,1,24,6hsriqr3ybvyg94w2k19oal50,1,29.4,55.7,2022-10-15T19:03:37.214Z,2022-10-17T07:57:57Z,,,,,,,,,,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472436341,16,1,1,1,30,6hsriqr3ybvyg94w2k19oal50,1,36.4,75.8,2022-10-15T19:03:43.455Z,2022-10-17T07:58:19Z,3846437603,141,79.4,3846437597,140,28.5,3846437609,212,8.6,3846437615,213,2.9,3846437591,56,Back,3851811791,178,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472436375,17,1,1,1,32,6hsriqr3ybvyg94w2k19oal50,1,27.9,79.8,2022-10-15T19:03:45.365Z,2022-10-17T07:58:24Z,3846437739,141,74.4,3846437735,140,13.1,3851811883,178,,3846437743,213,3.4,3846437733,56,Back,3846437741,212,16.0,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472436403,18,1,1,1,34,6hsriqr3ybvyg94w2k19oal50,1,13.1,74.4,2022-10-15T19:03:47.785Z,2022-10-17T07:58:29Z,3846437925,213,4.3,3846437915,56,Back,3846437919,141,42.4,3851811949,178,,3846437917,140,5.2,3846437923,212,23.3,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472436439,19,1,1,1,37,6hsriqr3ybvyg94w2k19oal50,1,5.3,40.3,2022-10-15T19:03:51.044Z,2022-10-17T07:58:34Z,3846438159,56,Back,3846438161,140,27.5,3846438175,1,,3851812023,178,,3846438171,213,5.5,3846438165,141,5.5,3846438169,212,33.2,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472436471,20,1,1,1,40,6hsriqr3ybvyg94w2k19oal50,1,28.1,4.7,2022-10-15T19:03:53.667Z,2022-10-17T07:58:38Z,3846438367,141,29.3,3846438363,56,Back,3851812097,178,,3846438369,212,29.8,3846438371,213,2.5,3846438365,140,4.6,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472436499,21,1,1,1,43,6hsriqr3ybvyg94w2k19oal50,1,4.4,29.5,2022-10-15T19:03:56.536Z,2022-10-17T07:58:42Z,3846438525,141,67.2,3846438529,213,1.4,3846438521,56,Back,3851812121,178,,3846438523,140,9.0,3846438527,212,26.1,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472436617,22,1,1,1,50,6hsriqr3ybvyg94w2k19oal50,1,26.7,76.2,2022-10-15T19:04:03.407Z,2022-10-17T07:58:53Z,3846439143,140,37.7,3846439147,212,13.0,3846439141,56,Back,3851812213,178,,3846439149,213,5.8,3846439145,141,67.5,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472436683,23,1,1,1,56,6hsriqr3ybvyg94w2k19oal50,1,53.8,45.1,2022-10-15T19:04:09.307Z,2022-10-17T07:58:59Z,3851812251,178,,3846439567,141,4.3,3846439563,56,Right,3846439571,213,5.2,3846439565,140,68.2,3846439569,212,31.6,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472436693,24,1,1,2,0,6hsriqr3ybvyg94w2k19oal50,0,69.1,3.8,2022-10-15T19:04:13.317Z,2022-10-17T07:59:10Z,3846439631,56,Right,3846439633,140,70.3,3846439943,236,,3846439637,212,2.2,3846439629,155,,3850720945,20,,3846439945,233,22,3846439635,141,6.5,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,3850720853,224,3846439627,2,3846439639,213,1.0,3846439949,286,,3851812361,178,,,,,,,,,,,,,,,,,,,,,,
2472436741,22,12,1,2,0,ears40cp6opsgvhsy0dgyszpd,1,22.9,95.9,2022-10-15T19:04:13.387Z,2022-10-17T07:59:17Z,3846439887,56,Back,3851812439,178,,3846439885,185,,3846439971,233,24,,,,,,,,,,,,,8jbjkt4wc1dmqaoxn76mct84q,F. Mambimbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472436763,23,5,1,2,0,ears40cp6opsgvhsy0dgyszpd,0,24.6,101.2,2022-10-15T19:04:13.968Z,2022-10-17T07:59:22Z,3846439999,56,Back,3846440459,233,25,3846440001,347,,,,,,,,,,,,,,,,,8jbjkt4wc1dmqaoxn76mct84q,F. Mambimbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472436867,25,5,1,2,0,6hsriqr3ybvyg94w2k19oal50,1,75.4,-1.2,2022-10-15T19:04:13.968Z,2022-10-17T07:59:22Z,3846440447,233,23,3846440427,347,,3846440425,56,Right,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
