id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/12/value,qualifier/14/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2481982075,5,61,1,0,27,3ebril33e08ddzob4bhq8awsr,1,57.4,93.9,2022-11-05T17:49:28.546Z,2022-11-07T08:57:06Z,3896800815,56,Left,3901901137,178,,,,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483026075,1596,67,1,0,27,3ebril33e08ddzob4bhq8awsr,1,61.4,89.2,2022-11-05T17:49:28.765Z,2022-11-08T00:10:25Z,3902329641,233,1428,,,,,,,,,,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483026073,1428,67,1,0,27,3t0vjqtxc8wpjzv82i3oi2ova,0,38.6,10.8,2022-11-05T17:49:28.766Z,2022-11-07T12:49:41Z,3902329645,233,1596,,,,,,,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982085,6,1,1,0,27,3ebril33e08ddzob4bhq8awsr,0,57.8,85.9,2022-11-05T17:49:28.856Z,2022-11-08T00:10:25Z,3901901223,178,,3896800885,213,1.1,3896800883,212,2.9,3896800879,140,59.1,3896800877,56,Left,3896800881,141,89.6,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483026169,1429,67,1,0,28,3t0vjqtxc8wpjzv82i3oi2ova,1,36.3,11,2022-11-05T17:49:29.895Z,2022-11-08T00:10:26Z,3902330103,233,1597,,,,,,,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483026167,1597,67,1,0,28,3ebril33e08ddzob4bhq8awsr,0,63.7,89,2022-11-05T17:49:29.896Z,2022-11-07T12:50:04Z,3902330109,233,1429,,,,,,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982099,7,1,1,0,29,3t0vjqtxc8wpjzv82i3oi2ova,0,35.8,9.5,2022-11-05T17:49:30.523Z,2022-11-08T00:10:26Z,3896800933,56,Back,3896800935,140,38.7,3896800941,213,6.1,3901901369,178,,3896800939,212,3.1,3896800937,141,8.9,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982093,7,8,1,0,29,3ebril33e08ddzob4bhq8awsr,1,52.8,89.6,2022-11-05T17:49:30.598Z,2022-11-07T08:56:56Z,3901901571,178,,3898431889,385,,3896800921,56,Left,,,,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982143,8,49,1,0,30,3t0vjqtxc8wpjzv82i3oi2ova,1,45.1,24.3,2022-11-05T17:49:31.209Z,2022-11-07T08:57:22Z,,,,,,,,,,,,,,,,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982171,9,1,1,0,31,3t0vjqtxc8wpjzv82i3oi2ova,1,44.3,25.3,2022-11-05T17:49:32.247Z,2022-11-07T08:57:26Z,3896801301,212,24.5,3896801303,213,2.1,3896801299,141,56.3,3896801297,140,32.5,3901908183,178,,3896801295,56,Back,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982225,10,1,1,0,34,3t0vjqtxc8wpjzv82i3oi2ova,1,32.7,56.7,2022-11-05T17:49:35.242Z,2022-11-07T08:57:32Z,3901908391,178,,3896801581,213,4.8,3896801577,141,22.7,3896801579,212,23.1,3896801575,140,33.8,3896801573,56,Back,,,,,,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982281,11,1,1,0,41,3t0vjqtxc8wpjzv82i3oi2ova,1,40.7,28,2022-11-05T17:49:42.401Z,2022-11-07T08:57:39Z,3896801821,140,45.7,3896801823,141,40.3,3896801825,212,9.9,3896801819,56,Back,3901908529,178,,3896801827,213,1.0,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982319,12,1,1,0,42,3t0vjqtxc8wpjzv82i3oi2ova,1,45.1,42.7,2022-11-05T17:49:43.767Z,2022-11-07T08:57:41Z,3901908603,178,,3896802037,213,2.4,3896802029,56,Back,3896802031,140,33.7,3896802033,141,60.3,3896802035,212,16.9,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982357,13,1,1,0,46,3t0vjqtxc8wpjzv82i3oi2ova,1,33.2,59.6,2022-11-05T17:49:47.503Z,2022-11-07T08:57:45Z,3896802235,56,Back,3896802243,213,4.8,3896802239,141,28.9,3901908745,178,,3896802237,140,34.4,3896802241,212,20.9,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982409,14,1,1,0,49,3t0vjqtxc8wpjzv82i3oi2ova,1,35.6,29.2,2022-11-05T17:49:50.799Z,2022-11-07T08:57:47Z,3896802485,140,34.9,3896802483,56,Back,3901908763,178,,3896802491,213,1.6,3896802489,212,23.9,3896802487,141,64.3,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982437,15,1,1,0,53,3t0vjqtxc8wpjzv82i3oi2ova,0,37.5,68.8,2022-11-05T17:49:55.063Z,2022-11-07T08:57:50Z,3896802627,56,Center,3896802629,140,91.6,3901908809,178,,3896802631,141,65.5,3896802633,212,56.8,3896802635,213,6.2,3896802625,155,,3896802637,1,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982433,8,52,1,0,57,3ebril33e08ddzob4bhq8awsr,1,10.1,34,2022-11-05T17:49:58.320Z,2022-11-07T08:57:52Z,3898432727,377,,3901908913,178,,,,,,,,,,,,,,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982543,9,1,1,0,59,3ebril33e08ddzob4bhq8awsr,1,9.4,43,2022-11-05T17:50:00.107Z,2022-11-07T08:57:55Z,3896803171,56,Back,3896803169,123,,3896803173,140,15.2,3896803175,141,71.5,3901908951,178,,3896803177,212,20.3,3896803179,213,1.3,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982621,10,1,1,1,7,3ebril33e08ddzob4bhq8awsr,1,29.2,68.2,2022-11-05T17:50:08.243Z,2022-11-07T08:58:04Z,3896803559,56,Back,3896803567,213,4.7,3901909145,178,,3896803561,140,29.5,3896803565,212,22.9,3896803563,141,34.6,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982697,11,1,1,1,12,3ebril33e08ddzob4bhq8awsr,1,30.4,30,2022-11-05T17:50:13.592Z,2022-11-07T08:58:06Z,3901909227,178,,3896803873,213,1.7,3896803869,141,58.8,3896803867,140,28.1,3896803871,212,19.7,3896803865,56,Back,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982751,12,1,1,1,18,3ebril33e08ddzob4bhq8awsr,1,42.5,69,2022-11-05T17:50:19.320Z,2022-11-07T08:58:10Z,3896804089,213,1.9,3896804087,212,15.7,3896804085,141,91.2,3896804083,140,38.3,3901909347,178,,3896804081,56,Back,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982775,13,1,1,1,21,3ebril33e08ddzob4bhq8awsr,1,36.8,88.1,2022-11-05T17:50:22.324Z,2022-11-07T08:58:15Z,3896804219,141,68.8,3896804217,140,29.1,3896804223,213,4.2,3901909517,178,,3896804215,56,Back,3896804221,212,15.4,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982869,14,1,1,1,22,3ebril33e08ddzob4bhq8awsr,1,29.1,68.8,2022-11-05T17:50:24.011Z,2022-11-07T08:58:18Z,3901909603,178,,3896804649,212,20.9,3896804645,140,12.0,3896804647,141,53.1,3896804643,56,Back,3896804651,213,3.7,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481982903,15,1,1,1,28,3ebril33e08ddzob4bhq8awsr,1,12.1,45.7,2022-11-05T17:50:30.045Z,2022-11-07T08:58:21Z,3896804801,213,4.6,3896804793,56,Back,3896804799,212,18.8,3896804797,141,18.3,3896804795,140,10.0,3901909673,178,,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983059,16,1,1,1,31,3ebril33e08ddzob4bhq8awsr,1,10.3,17.3,2022-11-05T17:50:32.543Z,2022-11-07T08:58:24Z,3896805665,140,16.7,3896805663,56,Back,3896805671,213,5.3,3896805667,141,3.4,3896805669,212,11.6,3901909731,178,,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983075,17,1,1,1,44,3ebril33e08ddzob4bhq8awsr,0,30.5,11.7,2022-11-05T17:50:45.284Z,2022-11-07T08:58:26Z,3896805775,213,1.3,3896805773,212,56.4,3896807259,189,,3901909767,178,,3896805769,141,92.6,3896805759,196,,3896805777,1,,3896805761,56,Back,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,3896805755,155,3896805765,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983089,16,49,1,1,45,3t0vjqtxc8wpjzv82i3oi2ova,1,55.7,5.6,2022-11-05T17:50:46.724Z,2022-11-07T08:58:30Z,,,,,,,,,,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983157,17,1,1,1,45,3t0vjqtxc8wpjzv82i3oi2ova,1,55.7,3.8,2022-11-05T17:50:46.781Z,2022-11-07T08:58:33Z,3896806243,141,5.5,3896806245,212,5.3,3896806239,56,Right,3901909939,178,,3896806241,140,60.6,3896806247,213,0.2,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983165,18,1,1,1,51,3t0vjqtxc8wpjzv82i3oi2ova,1,84.8,1.7,2022-11-05T17:50:52.985Z,2022-11-07T08:58:52Z,3901910477,178,,3896806289,213,1.3,3896806287,212,8.0,3896806281,56,Right,3896806285,141,12.9,3896806283,140,87.2,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983189,19,1,1,1,53,3t0vjqtxc8wpjzv82i3oi2ova,1,87.2,13.4,2022-11-05T17:50:54.346Z,2022-11-07T08:58:56Z,3896806411,141,12.2,3896806415,213,3.2,3896806413,212,9.3,3901910589,178,,3896806409,140,78.4,3896806407,56,Right,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983277,20,1,1,1,54,3t0vjqtxc8wpjzv82i3oi2ova,0,77.6,12.9,2022-11-05T17:50:55.537Z,2022-11-07T08:58:59Z,3896806647,213,1.7,3896806645,212,10.7,3896806643,141,28.5,3896806641,140,76.3,3896806639,56,Center,3901910717,178,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482023721,413,61,1,1,56,3ebril33e08ddzob4bhq8awsr,1,23.6,58.4,2022-11-05T17:50:57.726Z,2022-11-07T08:59:07Z,3901910845,178,,3897022287,56,Back,,,,,,,,,,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983269,19,49,1,1,56,3ebril33e08ddzob4bhq8awsr,1,23.6,59,2022-11-05T17:50:57.992Z,2022-11-07T08:59:21Z,,,,,,,,,,,,,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983281,21,43,1,1,57,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-11-05T17:50:58.828Z,2022-11-05T18:47:33Z,3897027915,144,61,3896806665,56,Center,,,,,,,,,,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983249,18,43,1,1,58,3ebril33e08ddzob4bhq8awsr,1,0,0,2022-11-05T17:50:59.232Z,2022-11-05T18:46:14Z,3896806577,56,Back,3897022825,144,61,,,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983341,20,1,1,2,1,3ebril33e08ddzob4bhq8awsr,0,18.7,41.9,2022-11-05T17:51:02.216Z,2022-11-07T08:59:25Z,3896806959,213,4.9,3896806957,212,29.7,3896806949,155,,3896806955,141,0.0,3896806953,140,23.9,3901911237,178,,3896806951,56,Back,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983343,21,5,1,2,3,3ebril33e08ddzob4bhq8awsr,0,26.3,-1.4,2022-11-05T17:51:04.836Z,2022-11-07T08:59:27Z,3896806965,347,,3896806963,56,Back,3896806983,233,22,,,,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983335,22,5,1,2,3,3t0vjqtxc8wpjzv82i3oi2ova,1,73.7,101.4,2022-11-05T17:51:04.836Z,2022-11-07T08:59:27Z,3896806979,233,21,3896806919,347,,3896806917,56,Left,,,,,,,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983485,23,1,1,2,16,3t0vjqtxc8wpjzv82i3oi2ova,1,71.3,100,2022-11-05T17:51:17.535Z,2022-11-07T08:59:30Z,3896807747,1,,3896807735,107,,3896807743,212,29.8,3896807745,213,5.6,3896807739,140,94.1,3896807737,56,Center,3896807741,141,74.7,,,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983495,24,1,1,2,20,3t0vjqtxc8wpjzv82i3oi2ova,0,97.2,77,2022-11-05T17:51:21.533Z,2022-11-07T08:59:47Z,3896807809,212,1.1,3896807893,236,,3898436741,72,,3896807805,140,97.1,3896807797,2,,3896807807,141,75.4,3901911733,178,,3896807895,233,22,7wphtxp293kv4o3x1b6zusrmd,R. Živković,3896807803,56,3896807811,213,4.6,Center,3898436739,224,3896807899,286,,,,,,,,,,,,,,,,,,,,,,,,
2481983499,22,12,1,2,20,3ebril33e08ddzob4bhq8awsr,1,6.2,27.7,2022-11-05T17:51:21.601Z,2022-11-07T08:59:50Z,3901911805,178,,3896807819,56,Back,3896807817,185,,3896807917,233,24,,,,,,,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983563,23,12,1,2,21,3ebril33e08ddzob4bhq8awsr,1,7,15,2022-11-05T17:51:23.010Z,2022-11-07T08:59:59Z,3896808133,140,38.7,3896808137,212,35.0,3896808139,213,0.3,3896808135,141,30.9,3896808129,56,Back,3901911955,178,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983559,25,1,1,2,25,3t0vjqtxc8wpjzv82i3oi2ova,0,68.5,65.8,2022-11-05T17:51:26.095Z,2022-11-07T09:00:05Z,3896808109,141,57.5,3896808107,140,78.4,3896808103,155,,3896808111,212,11.8,3896808105,56,Center,3896808113,213,5.8,3901912111,178,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983567,24,49,1,2,26,3ebril33e08ddzob4bhq8awsr,1,25.2,44.2,2022-11-05T17:51:27.275Z,2022-11-07T09:00:09Z,,,,,,,,,,,,,,,,,,,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983571,25,1,1,2,26,3ebril33e08ddzob4bhq8awsr,1,24.9,44,2022-11-05T17:51:27.337Z,2022-11-07T09:00:19Z,3901912419,178,,3896808181,56,Back,3896808185,140,29.2,3896808191,213,5.4,3896808187,141,36.1,3896808189,212,7.0,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481983577,26,1,1,2,27,3ebril33e08ddzob4bhq8awsr,0,29.2,36.1,2022-11-05T17:51:28.734Z,2022-11-07T09:00:23Z,3896808235,1,,3896808233,213,5.8,3896808231,212,19.6,3896808229,141,21.5,3896808227,140,45.3,3896808223,157,,3896808225,56,Back,3901912515,178,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
