id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/15/value
2534370851,1,34,16,0,0,8iawijq7s9s6d85mjz8wdslki,1,0,0,2023-04-16T09:02:00.460Z,2023-04-16T10:12:12Z,4194259289,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4194259283,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4194259285,59,"22, 28, 16, 71, 4, 5, 7, 20, 19, 11, 21, 31, 1, 2, 6, 8, 9, 30, 34, 77",4194259291,194,9p6nlczeycd0ai4dahjxnf8ph,4194416823,197,493,4194259293,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4194259287,130,8,4194259281,30,"alkcbccyfsjddm897cgz7wel1, qobf1v5kwuz6hj2ooixfw4mi, enimk3ibb10vk3f8vrmmhq7oq, a76yp8gkkg6frtuhh3d6l46i, 570htztcvfsu947xw6fvtzmc5, 61a5bh5xw947nv4mxx62gqaqx, cudl1cjc8kxshfbhatms7aooa, 9p6nlczeycd0ai4dahjxnf8ph, 76n4eg1xu5qvf9bkwy4p8jsut, 8inyievyp1az6q3dtlkpynf56, 4fiks6jvfxzbs9k0s050vmfbo, uru1h5pzgwy9cvbele1piei, 16mtjri8tz6vmxtxwr34y2tp1, cdhqb1a4h246hu0u13pm0tqay, brij3tiox17hyfm63ulhg5sr9, 6lxkawhg9z2jyh7u8d6hp3g15, 55njsqpc4izy2wogf188whtrd, bpgw0ge8xj4a252ivrwp31kpg, bqqq27wy9bk31ssgapksci4t1, 6oynq4ickyxictf2e0ilemqne",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534371505,1,34,16,0,0,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-04-16T09:03:37.295Z,2023-04-16T10:12:01Z,4194416427,197,542,4194262743,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4194262735,59,"16, 2, 32, 15, 3, 29, 42, 20, 9, 21, 17, 6, 8, 10, 13, 14, 18, 22, 24, 26, 27, 33, 35",4194262739,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4194262733,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4194262737,130,8,4194262741,194,4idru0svqcqjpi03b4jhqyd3p,4194262731,30,"84yhv0iilunn0vllz1r5fe7l5, d3qx3gwypipcl2azrj9ing9ud, 5gyjq8tsjxk396qt4hqlwn3dh, 98fjpfhrww2qdifsi8viybaol, cgsmk5437f466uoqvol7devze, cb8pu5lenbczaooavhaxnzp3p, czh4r9efdbw4fvdux0enl127e, d8cxurdt9g5gezqlfwae7ooru, b2uznyb9b8fxsy57450mbmwru, 4idru0svqcqjpi03b4jhqyd3p, dvof4p3jx1gi6i9uelbmudl62, 2ez3q7gik3lm5kp1cunfol52h, 4ecptuxoyx485mmhrubuscgyd, 4212luiyivgvje1vm1ojieicq, eqjelc731e1xrp95bpysx0pka, 9bzwr8qhl6547tjrsjsity4x6, 7xtesbxl6ioj70wymszqsag9h, 4snaidw6iaeo0k20gjfm35nft, e84kqxlu2bzgcpu0x0cj3z8id, dotvgi9g50m2axfw4isamd1ck, 1txv3b9y7h3du9d5bbblg0vai, 3hhca66jtxt3c1iw10nfmhtnu, cynuwabb849am6ml1b70yr55h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403359,2,32,1,0,0,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-04-16T10:15:32.466Z,2023-04-16T10:15:32Z,4194424007,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403371,2,32,1,0,0,8iawijq7s9s6d85mjz8wdslki,1,0,0,2023-04-16T10:15:32.466Z,2023-04-16T10:15:33Z,4194424041,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403393,3,1,1,0,0,6hsriqr3ybvyg94w2k19oal50,1,49.7,50.3,2023-04-16T10:15:32.566Z,2023-04-16T11:02:46Z,4194424143,279,S,4194424133,56,Back,4194424139,212,2.5,4194424135,140,47.9,4194424141,213,3.9,4194424137,141,47.8,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403407,4,1,1,0,3,6hsriqr3ybvyg94w2k19oal50,1,47,49.3,2023-04-16T10:15:36.197Z,2023-04-16T11:02:52Z,4194424187,56,Back,4194424191,141,59.2,4194424193,212,10.4,4194424195,213,2.4,4194424189,140,39.5,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403415,5,1,1,0,5,6hsriqr3ybvyg94w2k19oal50,1,40.3,65.8,2023-04-16T10:15:37.884Z,2023-04-16T11:03:07Z,4194424215,140,42.4,4194424219,212,19.7,4194424213,56,Back,4194424217,141,94.6,4194424221,213,1.5,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403441,6,1,1,0,6,6hsriqr3ybvyg94w2k19oal50,1,40.7,91.7,2023-04-16T10:15:38.732Z,2023-04-16T11:03:05Z,4194424309,140,23.5,4194424313,212,20.9,4194424315,213,3.7,4194424311,141,76.1,4194424307,56,Back,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403485,7,1,1,0,7,6hsriqr3ybvyg94w2k19oal50,1,23.3,72,2023-04-16T10:15:40.453Z,2023-04-16T11:03:08Z,4194424487,56,Back,4194424491,141,49.3,4194424489,140,7.4,4194424493,212,22.7,4194424495,213,3.9,,,,,,,,,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403523,8,2,1,0,12,6hsriqr3ybvyg94w2k19oal50,1,8.4,42.2,2023-04-16T10:15:44.957Z,2023-04-16T10:15:50Z,4194424663,140,60.8,4194424665,141,36.9,4194424657,7,b2uznyb9b8fxsy57450mbmwru,4194424661,56,Center,4194424659,1,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403507,3,55,1,0,12,8iawijq7s9s6d85mjz8wdslki,1,37.7,64.3,2023-04-16T10:15:44.958Z,2023-04-16T11:14:40Z,4194601269,189,,,,,,,,,,,,,,,,,,,,,,,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403581,4,1,1,0,24,8iawijq7s9s6d85mjz8wdslki,1,45,62.1,2023-04-16T10:15:56.742Z,2023-04-16T11:08:44Z,4194424953,56,Back,4194424959,212,16.6,4194424955,140,31.7,4194424949,5,,4194424961,213,3.7,4194424951,241,,4194424957,141,48.8,4194425619,189,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403591,5,1,1,0,25,8iawijq7s9s6d85mjz8wdslki,1,31.7,48.8,2023-04-16T10:15:57.863Z,2023-04-16T10:15:58Z,4194425005,213,1.3,4194425003,212,12.8,4194424999,140,35.2,4194425001,141,66.9,4194424997,56,Back,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403607,6,1,1,0,26,8iawijq7s9s6d85mjz8wdslki,1,36.4,63.9,2023-04-16T10:15:58.822Z,2023-04-16T10:16:01Z,4194425061,213,4.4,4194425053,56,Back,4194425059,212,18.7,4194425055,140,31.7,4194425057,141,37.4,,,,,,,,,,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403639,7,1,1,0,28,8iawijq7s9s6d85mjz8wdslki,1,33.5,33.3,2023-04-16T10:16:01.046Z,2023-04-16T10:16:04Z,4194425167,212,18.1,4194425161,56,Back,4194425165,141,8.2,4194425169,213,5.1,4194425163,140,39.3,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403667,8,1,1,0,31,8iawijq7s9s6d85mjz8wdslki,1,41.6,25,2023-04-16T10:16:04.214Z,2023-04-16T10:16:06Z,4194425265,213,3.3,4194425257,56,Back,4194425263,212,15.6,4194425261,141,21.8,4194425259,140,26.9,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403703,9,1,1,0,34,8iawijq7s9s6d85mjz8wdslki,1,26.4,24.1,2023-04-16T10:16:06.695Z,2023-04-16T10:16:10Z,4194425445,56,Back,4194425449,141,50.4,4194425453,213,2.5,4194425451,212,28.8,4194425447,140,4.9,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403737,10,1,1,0,37,8iawijq7s9s6d85mjz8wdslki,1,6.7,52.2,2023-04-16T10:16:10.455Z,2023-04-16T10:16:12Z,4194425597,141,96.3,4194425601,213,1.4,4194425595,140,12.9,4194425599,212,30.7,4194425593,56,Back,,,,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403839,11,1,1,0,47,8iawijq7s9s6d85mjz8wdslki,1,27.5,86.6,2023-04-16T10:16:19.735Z,2023-04-16T10:16:22Z,4194426041,212,8.9,4194426037,140,19.1,4194426043,213,3.0,4194426035,56,Back,4194426039,141,88.0,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403845,12,1,1,0,49,8iawijq7s9s6d85mjz8wdslki,0,18.9,88.1,2023-04-16T10:16:21.896Z,2023-04-16T10:16:22Z,4194426097,286,,4194426063,212,0.4,4194426057,56,Back,4194426065,213,0,4194426091,236,,4194426061,141,88.1,4194426059,140,19.3,4194426093,233,9,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,4194426055,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403847,9,74,1,0,49,6hsriqr3ybvyg94w2k19oal50,1,84.6,11.9,2023-04-16T10:16:21.897Z,2023-04-16T11:14:42Z,4194426103,233,12,4194426071,56,Right,4194426073,285,,,,,,,,,,,,,,,,,b2uznyb9b8fxsy57450mbmwru,M. Sankoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403867,13,44,1,0,52,8iawijq7s9s6d85mjz8wdslki,1,33.9,93.2,2023-04-16T10:16:24.824Z,2023-04-16T10:16:25Z,4194426167,285,,4194426203,233,10,4194426165,56,Back,,,,,,,,,,,,,,,,4fiks6jvfxzbs9k0s050vmfbo,I. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403869,10,44,1,0,52,6hsriqr3ybvyg94w2k19oal50,0,66.1,6.8,2023-04-16T10:16:24.825Z,2023-04-16T10:16:26Z,4194426171,286,,4194426169,56,Right,4194426217,233,13,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403873,14,1,1,0,52,8iawijq7s9s6d85mjz8wdslki,0,34.3,93.8,2023-04-16T10:16:25.127Z,2023-04-16T10:26:36Z,4194426201,213,5.9,4194426189,3,,4194426191,168,,4194426197,141,88.7,4194426195,140,42.2,4194426199,212,9.0,4194426193,56,Back,,,,4fiks6jvfxzbs9k0s050vmfbo,I. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403893,11,49,1,0,54,6hsriqr3ybvyg94w2k19oal50,1,61.8,15.3,2023-04-16T10:16:26.895Z,2023-04-16T10:16:27Z,,,,,,,,,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403931,12,1,1,0,55,6hsriqr3ybvyg94w2k19oal50,0,61.5,12.8,2023-04-16T10:16:27.551Z,2023-04-16T10:16:30Z,4194426423,155,,4194426429,141,8.6,4194426425,56,Right,4194426433,213,6.2,4194426431,212,28.3,4194426427,140,88.3,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534410843,105,1,1,0,57,8iawijq7s9s6d85mjz8wdslki,0,5.6,93.4,2023-04-16T10:16:29.697Z,2023-04-16T10:28:44Z,4194461225,1,,4194461215,56,Back,4194461213,157,,4194461219,141,93.1,4194461223,213,6.1,4194461217,140,7.0,4194461221,212,1.5,,,,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534403969,15,4,1,0,58,8iawijq7s9s6d85mjz8wdslki,1,9.6,90.9,2023-04-16T10:16:31.047Z,2023-04-16T11:14:38Z,4194426613,56,Back,4194427017,152,,4194427021,285,,4194619499,233,13,4194453069,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534404099,13,4,1,0,58,6hsriqr3ybvyg94w2k19oal50,0,90.4,9.1,2023-04-16T10:16:31.048Z,2023-04-16T11:16:25Z,4194619549,233,15,4194427099,286,,4194427095,152,,4194427093,56,Right,4194452967,10,,,,,,,,,,,b2uznyb9b8fxsy57450mbmwru,M. Sankoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534404073,16,43,1,1,3,8iawijq7s9s6d85mjz8wdslki,1,0,0,2023-04-16T10:16:35.705Z,2023-04-16T10:16:46Z,4194427003,347,0,4194427101,144,5,4194427001,56,Back,,,,,,,,,,,,,,,,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534404213,17,1,1,1,20,8iawijq7s9s6d85mjz8wdslki,0,15.6,90.5,2023-04-16T10:16:52.617Z,2023-04-16T10:16:57Z,4194427565,1,,4194427557,140,63.1,4194427563,213,6.2,4194427551,155,,4194427561,212,50.0,4194427549,5,,4194427553,152,,4194427555,56,Left,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,4194427559,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534404221,14,44,1,1,24,6hsriqr3ybvyg94w2k19oal50,1,33.2,17.4,2023-04-16T10:16:56.614Z,2023-04-16T10:16:57Z,4194427597,285,,4194427595,56,Back,4194427623,233,18,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534404217,18,44,1,1,24,8iawijq7s9s6d85mjz8wdslki,0,66.8,82.6,2023-04-16T10:16:56.615Z,2023-04-16T10:16:58Z,4194427581,286,,4194427579,56,Left,4194427633,233,14,,,,,,,,,,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534404233,15,1,1,1,24,6hsriqr3ybvyg94w2k19oal50,0,29.4,20,2023-04-16T10:16:57.374Z,2023-04-16T11:03:27Z,4194427649,56,Center,4194427655,212,27.1,4194427653,141,22.4,4194427657,213,0.1,4194427647,3,,4194427651,140,55.2,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534404307,19,1,1,1,26,8iawijq7s9s6d85mjz8wdslki,1,47.1,89.9,2023-04-16T10:16:58.985Z,2023-04-16T10:17:04Z,4194427961,140,55.3,4194427967,212,9.4,4194427959,56,Left,4194427965,141,95.4,4194427969,213,0.4,4194427957,155,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534405879,56,3,1,1,27,8iawijq7s9s6d85mjz8wdslki,0,60.6,95.8,2023-04-16T10:17:00.342Z,2023-04-16T10:19:49Z,4194434635,56,Left,4194434637,286,,4194434735,233,24,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534404681,24,7,1,1,27,6hsriqr3ybvyg94w2k19oal50,0,39.4,4.2,2023-04-16T10:17:00.343Z,2023-04-16T10:19:43Z,4194429519,285,,4194434719,233,56,4194429517,56,Back,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534404335,16,45,1,1,31,6hsriqr3ybvyg94w2k19oal50,0,36.7,4,2023-04-16T10:17:04.392Z,2023-04-16T10:17:08Z,4194428073,56,Back,4194428171,233,20,4194428077,285,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534404341,20,3,1,1,31,8iawijq7s9s6d85mjz8wdslki,1,63.3,96,2023-04-16T10:17:04.392Z,2023-04-16T10:19:47Z,4194428123,56,Left,4194428125,286,,4194428153,233,16,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534404349,21,3,1,1,34,8iawijq7s9s6d85mjz8wdslki,0,74.5,97.7,2023-04-16T10:17:07.385Z,2023-04-16T10:17:10Z,4194428145,56,Left,4194428147,286,,4194428231,233,17,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534404363,17,7,1,1,34,6hsriqr3ybvyg94w2k19oal50,1,25.5,2.3,2023-04-16T10:17:07.386Z,2023-04-16T10:17:09Z,4194428201,167,,4194428219,233,21,4194428205,285,,4194428203,56,Back,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
