id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2465894431,6,50,1,0,8,b79uipsy57y1jqpy07h4i5ovk,1,63,67.5,2022-10-01T18:01:01.781Z,2022-10-03T09:12:38Z,3811489687,286,,3811489683,56,Center,3811489847,233,6,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894449,6,7,1,0,9,d0zdg647gvgc95xdtk1vpbkys,1,37,32.5,2022-10-01T18:01:02.177Z,2022-10-03T09:12:41Z,3817097125,178,,3814729533,384,,3811489805,56,Back,3811489823,233,6,3811489807,285,,,,,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894457,7,3,1,0,10,d0zdg647gvgc95xdtk1vpbkys,0,38.8,35.6,2022-10-01T18:01:03.454Z,2022-10-03T09:12:46Z,3811772639,233,348,3811489869,286,,3814730533,464,,3817097287,178,,3811489867,56,Back,,,,,,,,,,8ty68f4i1lwjdktycd2oy5a6t,L. Ocampos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465943719,348,7,1,0,10,b79uipsy57y1jqpy07h4i5ovk,1,61.2,64.4,2022-10-01T18:01:03.550Z,2022-10-03T09:12:53Z,3811763035,56,Center,3811772603,233,7,3817097505,178,,3811763037,285,,3814731053,383,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894469,7,49,1,0,11,b79uipsy57y1jqpy07h4i5ovk,1,60.4,60.5,2022-10-01T18:01:04.690Z,2022-10-03T09:12:57Z,,,,,,,,,,,,,,,,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894479,8,1,1,0,12,b79uipsy57y1jqpy07h4i5ovk,0,60.4,60.5,2022-10-01T18:01:05.359Z,2022-10-03T09:13:00Z,3817097759,178,,3811489985,141,56.6,3811489983,140,65.1,3811489987,212,5.6,3811489989,213,5.8,3811489981,56,Center,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894495,8,49,1,0,13,d0zdg647gvgc95xdtk1vpbkys,1,34.3,41,2022-10-01T18:01:06.117Z,2022-10-03T09:13:04Z,,,,,,,,,,,,,,,,,,,,,,,,,1ekkj2b713kjnugsk4dz50q1h,F. Grillitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466950239,1218,43,1,0,13,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-10-01T18:01:06.209Z,2022-10-04T09:15:22Z,3818190433,144,67,3817154949,233,721,,,,,,,,,,,,,,,,,,,1ekkj2b713kjnugsk4dz50q1h,F. Grillitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466950235,721,43,1,0,13,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-10-01T18:01:06.210Z,2022-10-04T09:15:22Z,3818190427,144,67,3817154961,233,1218,,,,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894507,9,1,1,0,13,d0zdg647gvgc95xdtk1vpbkys,1,34.5,41,2022-10-01T18:01:06.249Z,2022-10-04T09:10:40Z,3811490149,141,43.7,3811490153,212,6.8,3817100735,178,,3811490143,56,Back,3811490145,140,40.7,3811490157,213,0.3,,,,,,,1ekkj2b713kjnugsk4dz50q1h,F. Grillitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894499,9,45,1,0,14,b79uipsy57y1jqpy07h4i5ovk,0,61.9,57.7,2022-10-01T18:01:07.423Z,2022-10-03T09:14:48Z,3811490099,285,,3811490097,56,Center,3811490253,233,10,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894515,10,3,1,0,14,d0zdg647gvgc95xdtk1vpbkys,1,38.1,42.3,2022-10-01T18:01:07.423Z,2022-10-03T09:14:48Z,3814734131,464,,3811490193,286,,3817100911,178,,3811490191,56,Back,3811490213,233,9,,,,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894535,11,1,1,0,15,d0zdg647gvgc95xdtk1vpbkys,1,41,41.2,2022-10-01T18:01:08.567Z,2022-10-03T09:14:53Z,3817101127,178,,3811490317,212,5.9,3811490311,56,Back,3811490319,213,4.7,3811490315,141,32.5,3811490313,140,40.7,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894567,12,1,1,0,16,d0zdg647gvgc95xdtk1vpbkys,1,38.3,33.3,2022-10-01T18:01:09.904Z,2022-10-03T09:14:56Z,3811490491,141,25.9,3811490485,56,Back,3817101223,178,,3811490489,140,25.2,3811490493,212,14.6,3811490495,213,3.5,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894593,13,1,1,0,19,d0zdg647gvgc95xdtk1vpbkys,1,25.2,25.8,2022-10-01T18:01:12.197Z,2022-10-03T09:14:59Z,3811490595,56,Back,3811490603,213,1.7,3811490597,140,22.3,3811490599,141,55.4,3817101345,178,,3811490601,212,20.4,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894617,14,1,1,0,21,d0zdg647gvgc95xdtk1vpbkys,1,22.5,56,2022-10-01T18:01:14.691Z,2022-10-03T09:15:02Z,3811490793,141,89.0,3811490789,56,Back,3811490795,212,22.4,3817101427,178,,3811490791,140,22.3,3811490797,213,1.6,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894641,15,1,1,0,24,d0zdg647gvgc95xdtk1vpbkys,1,23.9,89.6,2022-10-01T18:01:17.514Z,2022-10-03T09:15:04Z,3811490909,212,18.9,3811490907,141,96.8,3811490911,213,0.3,3811490903,56,Back,3817101543,178,,3811490905,140,41.3,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894649,16,1,1,0,26,d0zdg647gvgc95xdtk1vpbkys,0,43.6,88.3,2022-10-01T18:01:19.898Z,2022-10-03T09:15:07Z,3811490963,212,21.7,3811490959,141,90.6,3811490967,213,0.1,3817101683,389,,3811490955,140,64.2,3811490953,56,Left,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894661,10,8,1,0,28,b79uipsy57y1jqpy07h4i5ovk,1,35.7,13.7,2022-10-01T18:01:21.121Z,2022-10-03T09:15:10Z,3814736323,383,,3811491041,56,Back,3817101759,178,,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894665,11,49,1,0,30,b79uipsy57y1jqpy07h4i5ovk,1,35.7,13.7,2022-10-01T18:01:23.075Z,2022-10-03T09:15:14Z,,,,,,,,,,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894687,12,1,1,0,30,b79uipsy57y1jqpy07h4i5ovk,1,37.2,3.5,2022-10-01T18:01:23.736Z,2022-10-03T09:15:18Z,3811491183,56,Back,3811491191,213,1.5,3811491185,140,37.4,3817101985,178,,3811491189,212,6.9,3811491187,141,13.6,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894705,13,1,1,0,31,b79uipsy57y1jqpy07h4i5ovk,1,37.4,13.6,2022-10-01T18:01:24.572Z,2022-10-03T09:15:21Z,3811491327,213,5.4,3811491321,140,42.5,3811491325,212,8.1,3817102091,178,,3811491323,141,4.7,3811491319,56,Back,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894715,14,1,1,0,33,b79uipsy57y1jqpy07h4i5ovk,0,53.5,3.2,2022-10-01T18:01:25.985Z,2022-10-03T09:15:24Z,3811491443,286,,3811491377,140,55.5,3811491379,141,4.7,3811491383,213,0.5,3817102197,178,,3811491375,56,Right,3811491439,233,17,3811491437,236,,ciguyr553yqapqfudim9af46h,M. Deijl,3811491381,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894723,17,74,1,0,33,d0zdg647gvgc95xdtk1vpbkys,1,46.8,93.8,2022-10-01T18:01:26.106Z,2022-10-03T09:15:26Z,3811491465,233,14,3817102283,178,,3811491407,285,,3811491405,56,Back,,,,,,,,,,,,,1ekkj2b713kjnugsk4dz50q1h,F. Grillitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894755,15,5,1,0,33,b79uipsy57y1jqpy07h4i5ovk,1,54.8,-1.4,2022-10-01T18:01:26.924Z,2022-10-03T09:15:29Z,3811491621,233,18,3811491579,347,,3811491577,56,Right,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894745,18,5,1,0,33,d0zdg647gvgc95xdtk1vpbkys,0,45.2,101.4,2022-10-01T18:01:26.924Z,2022-10-03T09:15:29Z,3811491637,233,15,3811491533,56,Back,3811491535,347,,,,,,,,,,,,,,,,,1ekkj2b713kjnugsk4dz50q1h,F. Grillitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894949,16,1,1,0,51,b79uipsy57y1jqpy07h4i5ovk,1,60.1,0,2022-10-01T18:01:44.674Z,2022-10-03T09:15:34Z,3811492659,107,,3811492663,140,65.1,3811492665,141,30.4,3811492671,1,,3811492661,56,Center,3811492669,213,1.3,3811492667,212,22.3,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894987,17,1,1,0,53,b79uipsy57y1jqpy07h4i5ovk,1,65.1,30.4,2022-10-01T18:01:46.121Z,2022-10-03T09:15:37Z,3811492891,141,20.0,3811492885,3,,3817102641,388,,3811492889,140,70.0,3811492893,212,8.7,3811492895,213,5.3,3811492887,56,Right,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894991,18,1,1,0,53,b79uipsy57y1jqpy07h4i5ovk,1,69.4,19.2,2022-10-01T18:01:46.869Z,2022-10-03T09:15:40Z,3811765689,140,73.1,3811765693,212,8.6,3811765695,213,5.2,3814764243,155,,3817102749,178,,3811765691,141,7.9,3811492909,56,Right,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895039,19,61,1,0,59,b79uipsy57y1jqpy07h4i5ovk,0,84.4,14.8,2022-10-01T18:01:52.613Z,2022-10-03T09:15:54Z,3811493199,56,Right,3817103237,178,,,,,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467135221,2390,67,1,1,0,d0zdg647gvgc95xdtk1vpbkys,1,17.5,84,2022-10-01T18:01:53.476Z,2022-10-04T09:39:06Z,3818190797,233,1068,,,,,,,,,,,,,,,,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467135219,1068,67,1,1,0,b79uipsy57y1jqpy07h4i5ovk,0,82.5,16,2022-10-01T18:01:53.477Z,2022-10-04T09:15:59Z,3818190805,233,2390,,,,,,,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895053,19,1,1,1,0,d0zdg647gvgc95xdtk1vpbkys,1,19.5,85.7,2022-10-01T18:01:53.558Z,2022-10-04T09:39:06Z,3811493269,56,Back,3817103337,178,,3811493273,141,88.0,3811493275,212,4.8,3811493271,140,23.8,3811493277,213,0.3,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895059,20,49,1,1,1,d0zdg647gvgc95xdtk1vpbkys,1,18.4,89.4,2022-10-01T18:01:54.220Z,2022-10-03T09:16:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895103,21,1,1,1,3,d0zdg647gvgc95xdtk1vpbkys,0,17.1,92.7,2022-10-01T18:01:56.038Z,2022-10-03T09:16:04Z,3811493631,213,0.1,3811493627,141,100.0,3811493629,212,43.1,3811493621,155,,3817103581,178,,3811493625,140,57.8,3811493623,56,Left,3811493633,1,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895123,20,5,1,1,7,b79uipsy57y1jqpy07h4i5ovk,1,36.2,-1.3,2022-10-01T18:02:00.633Z,2022-10-03T09:16:08Z,3811493723,233,22,3811493715,56,Back,3811493717,347,,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895107,22,5,1,1,7,d0zdg647gvgc95xdtk1vpbkys,0,63.8,101.3,2022-10-01T18:02:00.633Z,2022-10-03T09:16:09Z,3811493651,347,,3811493649,56,Left,3811493769,233,20,,,,,,,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895395,21,1,1,1,25,b79uipsy57y1jqpy07h4i5ovk,0,60,0,2022-10-01T18:02:18.065Z,2022-10-03T09:16:13Z,3811495309,213,0.3,3811495301,141,7.4,3811495293,56,Right,3811495305,212,24.0,3811495313,1,,3811495291,107,,3811495297,140,82.1,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895403,23,49,1,1,26,d0zdg647gvgc95xdtk1vpbkys,1,16.7,92,2022-10-01T18:02:19.682Z,2022-10-03T09:16:17Z,,,,,,,,,,,,,,,,,,,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895425,24,1,1,1,28,d0zdg647gvgc95xdtk1vpbkys,0,16.6,92,2022-10-01T18:02:21.068Z,2022-10-03T09:16:21Z,3817104091,178,,3811495491,141,69.9,3811495497,1,,3811495485,157,,3811495489,140,46.1,3811495493,212,34.4,3811495495,213,5.8,3811495487,56,Back,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895473,22,1,1,1,30,b79uipsy57y1jqpy07h4i5ovk,0,54.9,27.8,2022-10-01T18:02:23.908Z,2022-10-03T09:16:24Z,3811495735,141,13.3,3811495733,140,83.7,3817104181,178,,3811495729,155,,3811495737,212,31.8,3811495731,56,Right,3811495739,213,6.0,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895561,25,1,1,1,37,d0zdg647gvgc95xdtk1vpbkys,1,6.9,89.4,2022-10-01T18:02:30.928Z,2022-10-03T09:16:26Z,3817104251,178,,3811496373,212,30.7,3811496365,140,36.1,3811496375,213,0.0,3811496361,56,Back,3811496369,141,90.6,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895583,26,1,1,1,39,d0zdg647gvgc95xdtk1vpbkys,0,37.2,90.3,2022-10-01T18:02:32.556Z,2022-10-03T09:16:29Z,3811496509,141,70.3,3817104381,178,,3811496507,140,60.2,3811496511,212,27.7,3811496513,213,5.8,3811496503,168,,3811496505,56,Center,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895591,23,49,1,1,42,b79uipsy57y1jqpy07h4i5ovk,1,34.7,46.6,2022-10-01T18:02:35.808Z,2022-10-03T09:16:33Z,,,,,,,,,,,,,,,,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895697,24,1,1,1,43,b79uipsy57y1jqpy07h4i5ovk,1,34.7,46.6,2022-10-01T18:02:36.579Z,2022-10-03T09:16:38Z,3817104617,178,,3811497089,212,27.7,3811497093,213,3.1,3811497081,56,Back,3811497083,140,8.3,3811497085,141,46.3,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
