id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2497627385,6,4,1,0,9,8iawijq7s9s6d85mjz8wdslki,1,47.7,60.2,2023-01-15T11:16:39.882Z,2023-01-17T11:36:01Z,3979255427,286,,3979255419,13,,3979255423,56,Back,3979255425,152,,3979255421,295,,3979255475,233,6,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627395,6,4,1,0,9,6hsriqr3ybvyg94w2k19oal50,0,52.3,39.8,2023-01-15T11:16:39.883Z,2023-01-17T11:36:00Z,3979255465,13,,3979255479,233,6,3979255467,295,,3979255473,285,,3982119883,178,,3979255471,152,,3979255469,56,Center,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627485,7,1,1,0,30,8iawijq7s9s6d85mjz8wdslki,1,48.7,61,2023-01-15T11:17:00.206Z,2023-01-17T11:36:03Z,3979255905,5,,3979255917,213,4.4,3979255913,141,33.0,3979255907,152,,3982119923,178,,3979255909,56,Back,3979255911,140,43.0,3979255915,212,20.0,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627495,8,1,1,0,32,8iawijq7s9s6d85mjz8wdslki,1,43,30.7,2023-01-15T11:17:02.559Z,2023-01-17T11:36:06Z,3979255947,56,Back,3979255953,212,14.2,3982119937,178,,3979255949,140,47.0,3979255951,141,10.7,3979255955,213,5.0,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627519,9,1,1,0,34,8iawijq7s9s6d85mjz8wdslki,1,46.8,10.7,2023-01-15T11:17:04.363Z,2023-01-17T11:36:10Z,3979256093,140,57.1,3979256089,56,Right,3979256101,212,11.6,3979256105,213,5.9,3982119967,178,,3979256097,141,4.7,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627523,10,61,1,0,36,8iawijq7s9s6d85mjz8wdslki,0,54.9,5.9,2023-01-15T11:17:06.534Z,2023-01-18T02:31:55Z,3979256117,56,Right,3982120137,178,,,,,,,,,,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627533,7,49,1,0,37,6hsriqr3ybvyg94w2k19oal50,1,52.8,95,2023-01-15T11:17:07.730Z,2023-01-18T04:16:52Z,,,,,,,,,,,,,,,,,,,,,,,,,cynuwabb849am6ml1b70yr55h,M. Dijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627547,8,4,1,0,37,6hsriqr3ybvyg94w2k19oal50,1,52.8,90.6,2023-01-15T11:17:08.120Z,2023-01-17T11:36:40Z,3979256237,56,Left,3979256239,152,,3979256335,233,11,3979256241,265,,3979256235,13,,3979256243,286,,,,,,,,cynuwabb849am6ml1b70yr55h,M. Dijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627559,11,4,1,0,37,8iawijq7s9s6d85mjz8wdslki,0,47.2,9.4,2023-01-15T11:17:08.121Z,2023-01-17T11:36:39Z,3979256311,56,Back,3979256315,265,,3979256373,233,8,3979256309,13,,3979256313,152,,3979256317,285,,3982120249,178,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627641,9,1,1,0,51,6hsriqr3ybvyg94w2k19oal50,1,52.5,93.5,2023-01-15T11:17:21.844Z,2023-01-17T11:36:40Z,3979256769,140,32.8,3979256775,213,3.9,3979258585,5,,3979256773,212,27.7,3979256771,141,66.5,3982120263,178,,3979256795,189,,3979256767,56,Back,cynuwabb849am6ml1b70yr55h,M. Dijks,3979258587,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627647,10,1,1,0,53,6hsriqr3ybvyg94w2k19oal50,1,32.8,66.5,2023-01-15T11:17:23.245Z,2023-01-17T11:36:42Z,3979256817,212,25.1,3979256819,213,4.7,3979260045,189,,3979256815,141,29.6,3982120275,178,,3979256811,56,Back,3979256813,140,31.9,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627665,11,1,1,0,55,6hsriqr3ybvyg94w2k19oal50,1,31.9,30.1,2023-01-15T11:17:25.929Z,2023-01-17T11:36:46Z,3982120297,178,,3979256907,56,Back,3979256913,212,18.1,3979256911,141,5.4,3979256915,213,5.1,3979256909,140,38.3,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627715,12,1,1,0,57,6hsriqr3ybvyg94w2k19oal50,1,38.3,3.8,2023-01-15T11:17:28.011Z,2023-01-17T11:36:50Z,3979257149,212,57.1,3979257151,213,0.0,3979257147,141,4.0,3982120321,178,,3979257153,1,,3979257143,56,Right,3979257141,155,,3979257145,140,92.7,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627737,13,1,1,1,4,6hsriqr3ybvyg94w2k19oal50,1,89.6,7.1,2023-01-15T11:17:34.735Z,2023-01-17T11:36:54Z,3979257249,56,Right,3979257257,213,2.8,3979257255,212,16.4,3979257251,140,74.9,3982120349,178,,3979257253,141,15.4,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627745,14,1,1,1,6,6hsriqr3ybvyg94w2k19oal50,0,82.5,16.1,2023-01-15T11:17:36.960Z,2023-01-17T11:36:58Z,3979257299,140,87.3,3979257301,141,37.5,3979257287,2,,3981101573,20,,3981101569,225,,3979257305,213,1.2,3979257303,212,15.4,3979257297,56,Center,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,3982120405,178,3981101571,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627739,12,43,1,1,6,8iawijq7s9s6d85mjz8wdslki,1,0,0,2023-01-15T11:17:37.069Z,2023-01-15T12:14:18Z,3979257271,213,3.1,3979257263,56,Back,3979397711,144,1,3979257269,212,0,3979257265,140,11.1,3979257267,141,70.3,3979257261,155,0,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627741,13,49,1,1,7,8iawijq7s9s6d85mjz8wdslki,1,12.2,62.3,2023-01-15T11:17:37.433Z,2023-01-17T11:37:01Z,,,,,,,,,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627767,14,1,1,1,8,8iawijq7s9s6d85mjz8wdslki,1,11.1,70.3,2023-01-15T11:17:38.359Z,2023-01-17T11:37:05Z,3979257409,141,73.2,3979257415,213,0.2,3979257413,212,11.0,3982120501,178,,3979257405,140,21.4,3979257401,56,Back,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627783,15,45,1,1,9,6hsriqr3ybvyg94w2k19oal50,0,74.9,24.6,2023-01-15T11:17:39.282Z,2023-01-17T11:37:14Z,3979257543,233,15,3979257517,286,,3979257515,56,Center,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627773,15,3,1,1,9,8iawijq7s9s6d85mjz8wdslki,1,25.1,75.4,2023-01-15T11:17:39.282Z,2023-01-17T11:37:14Z,3979257465,285,,3979257463,56,Back,3979257535,233,15,3981101781,464,,3982120631,178,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627793,16,1,1,1,10,8iawijq7s9s6d85mjz8wdslki,1,26.1,80.8,2023-01-15T11:17:40.763Z,2023-01-17T11:37:20Z,3979257555,140,16.2,3979257553,56,Back,3979257557,141,88.4,3979257561,213,2.7,3982120701,178,,3979257559,212,11.6,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627811,17,1,1,1,12,8iawijq7s9s6d85mjz8wdslki,1,15.8,90.1,2023-01-15T11:17:42.270Z,2023-01-17T11:37:26Z,3982120787,178,,3979257663,141,72.6,3979257659,56,Back,3979257665,212,27.4,3979257661,140,39.3,3979257667,213,5.8,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627835,18,1,1,1,14,8iawijq7s9s6d85mjz8wdslki,1,37.6,73.9,2023-01-15T11:17:45.128Z,2023-01-17T11:37:30Z,3982120823,178,,3979257797,212,8.1,3979257791,56,Back,3979257795,141,63.0,3979257799,213,4.3,3979257793,140,34.4,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627845,16,45,1,1,16,6hsriqr3ybvyg94w2k19oal50,0,62.5,38,2023-01-15T11:17:46.224Z,2023-01-17T11:37:33Z,3979257851,56,Center,3979257901,233,19,3979257853,285,,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627839,19,3,1,1,16,8iawijq7s9s6d85mjz8wdslki,1,37.5,62,2023-01-15T11:17:46.224Z,2023-01-17T11:37:33Z,3979257817,56,Back,3982120859,178,,3981102047,464,,3979257819,286,,3979257881,233,16,,,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627849,20,1,1,1,17,8iawijq7s9s6d85mjz8wdslki,1,36,55.2,2023-01-15T11:17:47.615Z,2023-01-17T11:37:37Z,3982120889,178,,3979257863,141,31.6,3979257859,56,Back,3979257867,213,5.2,3979257861,140,43.8,3979257865,212,18.0,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627913,21,1,1,1,19,8iawijq7s9s6d85mjz8wdslki,1,44.8,30.6,2023-01-15T11:17:50.074Z,2023-01-17T11:37:41Z,3979258193,141,10.0,3979258189,56,Right,3979258195,212,21.6,3979258191,140,60.5,3982120913,178,,3979258197,213,5.6,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627941,22,1,1,1,27,8iawijq7s9s6d85mjz8wdslki,1,85.8,21.6,2023-01-15T11:17:57.307Z,2023-01-17T11:37:46Z,3979258337,56,Right,3979258339,140,88.2,3979258345,213,5.1,3982120945,178,,3979258341,141,12.2,3979258343,212,6.9,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627949,23,1,1,1,29,8iawijq7s9s6d85mjz8wdslki,0,86,13.9,2023-01-15T11:17:59.932Z,2023-01-17T11:37:55Z,3981102349,72,,3979258379,141,60.6,3979258383,213,1.5,3979258375,56,Center,3979258373,155,,3981102347,223,,3979258381,212,31.9,3979258377,140,89.0,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,3979258371,2,3982121009,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627971,17,12,1,1,31,6hsriqr3ybvyg94w2k19oal50,1,10.3,38.2,2023-01-15T11:18:01.259Z,2023-01-17T11:38:00Z,3979258503,141,19.0,3982121053,388,,3979258505,212,19.9,3979258501,140,24.6,3979258499,56,Back,3979258511,15,,3979258507,213,5.6,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497627997,24,1,1,1,37,8iawijq7s9s6d85mjz8wdslki,0,83.9,90.5,2023-01-15T11:18:07.257Z,2023-01-17T11:38:05Z,3982121103,178,,3979258649,56,Left,3979258651,140,85.9,3979258657,213,5.3,3979258697,233,18,3979258645,2,,3979258701,286,,3981102529,224,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,3979258655,212,3979258647,155,3.5,3979258695,236,3979258653,141,86.3,3981102531,72,,,,,,,,,,,,,,,,,,,,,,
2497628001,18,12,1,1,37,6hsriqr3ybvyg94w2k19oal50,1,14.1,14.9,2023-01-15T11:18:07.333Z,2023-01-17T11:38:11Z,3982121125,178,,3979258673,56,Back,3979258703,233,24,3979258671,185,,,,,,,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497628029,19,6,1,1,39,6hsriqr3ybvyg94w2k19oal50,0,5.7,10.4,2023-01-15T11:18:09.653Z,2023-01-17T11:38:18Z,3979258813,56,Back,3979258889,233,25,3979258815,73,,,,,,,,,,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497628035,25,6,1,1,39,8iawijq7s9s6d85mjz8wdslki,1,94.3,89.6,2023-01-15T11:18:09.653Z,2023-01-17T11:38:18Z,3979258835,56,Left,3979258837,73,,3979258855,233,19,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497628261,26,1,1,2,13,8iawijq7s9s6d85mjz8wdslki,1,99.5,99.5,2023-01-15T11:18:43.152Z,2023-01-17T11:38:22Z,3979260077,6,,3979260081,140,92.2,3979260085,212,9.0,3979260079,56,Left,3982121235,178,,3979260083,141,92.6,3979260087,213,3.7,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497628285,27,1,1,2,15,8iawijq7s9s6d85mjz8wdslki,1,92.6,91.2,2023-01-15T11:18:45.789Z,2023-01-17T11:38:27Z,3979260195,141,85.6,3979260191,56,Left,3979260193,140,83.0,3979260197,212,10.8,3982121271,178,,3979260199,213,3.5,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497628307,28,1,1,2,18,8iawijq7s9s6d85mjz8wdslki,1,80.7,83.9,2023-01-15T11:18:48.444Z,2023-01-17T11:38:39Z,3979260299,56,Left,3979260301,140,91.7,3979260303,141,87.8,3982121295,178,,3979260307,212,11.9,3979260309,213,0.2,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497628319,29,1,1,2,19,8iawijq7s9s6d85mjz8wdslki,1,91.2,87.2,2023-01-15T11:18:50.127Z,2023-01-17T11:38:35Z,3979260397,213,3.3,3982121333,178,,3979260395,212,13.3,3979260391,140,78.7,3979260389,56,Left,3979260393,141,84.1,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497628333,30,1,1,2,21,8iawijq7s9s6d85mjz8wdslki,0,78.7,83.9,2023-01-15T11:18:52.052Z,2023-01-17T11:38:44Z,3979260447,56,Center,3979260453,212,27.7,3981102953,72,,3979260455,213,5.4,3982121453,178,,3979260445,155,,3979260443,2,,3979260505,233,20,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,3979260449,140,3981102949,225,95.2,3979260451,141,3981102951,386,,,,52.2,,,,,,,,,,,,,,,,,,,,,
2497628345,20,11,1,2,23,6hsriqr3ybvyg94w2k19oal50,0,4.4,47,2023-01-15T11:18:53.311Z,2023-01-17T11:38:50Z,3979260521,233,30,3982121523,388,,3979260491,88,,3979260489,56,Back,3981103041,378,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497628349,21,52,1,2,24,6hsriqr3ybvyg94w2k19oal50,1,5,49.1,2023-01-15T11:18:54.709Z,2023-01-17T11:38:52Z,3982121543,178,,3981103093,377,,,,,,,,,,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497628495,22,1,1,2,42,6hsriqr3ybvyg94w2k19oal50,1,14.5,54,2023-01-15T11:19:12.988Z,2023-01-17T11:38:53Z,3979261249,189,,3979261207,56,Back,3979261213,212,28.0,3979261209,140,28.8,3979261215,213,1.0,3979261223,287,,3979261211,141,88.8,3979261205,123,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,3982121565,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497628517,23,4,1,2,43,6hsriqr3ybvyg94w2k19oal50,1,27.4,87.4,2023-01-15T11:19:13.261Z,2023-01-17T11:38:54Z,3979261369,233,31,3979261357,13,,3979261363,265,,3979261361,152,,3979261365,285,,3981103245,189,,3979261359,56,Back,,,,cynuwabb849am6ml1b70yr55h,M. Dijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497628493,31,4,1,2,43,8iawijq7s9s6d85mjz8wdslki,0,72.6,12.6,2023-01-15T11:19:13.262Z,2023-01-17T11:38:54Z,3979261267,189,,3979261373,233,23,3979261197,56,Right,3979261199,152,,3982121569,178,,3979261203,286,,3979261201,265,,3979261193,13,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497628621,24,1,1,2,57,6hsriqr3ybvyg94w2k19oal50,1,28.3,86.4,2023-01-15T11:19:28.063Z,2023-01-17T11:39:00Z,3979261939,5,,3979261951,213,6.1,3979261949,212,9.1,3979261947,141,83.4,3982121667,178,,3979261943,56,Back,3979261941,152,,3979261945,140,36.7,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
