id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/12/value,qualifier/9/value,qualifier/15/value,assist,qualifier/20/id,qualifier/20/qualifierId
2506897167,7,1,1,0,24,b79uipsy57y1jqpy07h4i5ovk,1,78.8,10.6,2023-02-12T11:19:14.925Z,2023-02-14T14:33:40Z,4027874775,141,5.0,4027874779,213,4.8,4027874777,212,3.8,4027874773,140,79.0,4032210155,178,,4027874771,56,Right,,,,,,,94b7i139jyk6hs6ioqlztg1jp,F. Stokkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897173,8,1,1,0,26,b79uipsy57y1jqpy07h4i5ovk,1,79,5,2023-02-12T11:19:16.541Z,2023-02-14T14:58:13Z,4027874809,140,69.6,4027874811,141,5.8,4027874807,56,Right,4032210165,178,,4027874815,212,9.9,4027874817,213,3.1,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897177,9,1,1,0,28,b79uipsy57y1jqpy07h4i5ovk,0,69.5,4.4,2023-02-12T11:19:18.626Z,2023-02-14T14:58:06Z,4027874933,233,5,4027874931,236,,4032221569,178,,4027874837,140,73.6,4027874843,213,0.3,4027874841,212,4.5,4027874833,155,,4027874835,56,Right,ciguyr553yqapqfudim9af46h,M. Deijl,4027874839,141,6.2,4027874937,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897195,5,74,1,0,28,89w5c6pw7vn0dxypi61tt0g4k,1,23.8,94,2023-02-12T11:19:18.747Z,2023-02-14T14:58:27Z,4027874907,285,,4032221829,178,,4027874943,233,9,4027874905,56,Back,,,,,,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897201,6,5,1,0,31,89w5c6pw7vn0dxypi61tt0g4k,0,32.2,101.3,2023-02-12T11:19:21.532Z,2023-02-14T14:58:30Z,4027875189,233,10,4027874955,56,Back,4027874957,347,,,,,,,,,,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897265,10,5,1,0,31,b79uipsy57y1jqpy07h4i5ovk,1,67.8,-1.3,2023-02-12T11:19:21.532Z,2023-02-14T14:58:30Z,4027875173,347,,4027875169,56,Right,4027875181,233,6,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897281,11,1,1,0,44,b79uipsy57y1jqpy07h4i5ovk,1,67.7,0,2023-02-12T11:19:34.545Z,2023-02-14T14:58:33Z,4027875267,107,,4027875271,140,81.1,4027875269,56,Right,4027875273,141,7.3,4027875275,212,15.2,4027875277,213,0.4,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897285,12,1,1,0,45,b79uipsy57y1jqpy07h4i5ovk,1,81.1,7.3,2023-02-12T11:19:35.810Z,2023-02-14T14:58:41Z,4027875299,56,Right,4027875303,141,8.2,4032222001,178,,4027875297,3,,4027875301,140,72.5,4027875305,212,9.1,4027875307,213,3.1,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897287,13,50,1,0,47,b79uipsy57y1jqpy07h4i5ovk,1,71.8,8,2023-02-12T11:19:37.280Z,2023-02-14T14:58:54Z,4027875399,233,7,4027875313,286,,4027875311,56,Right,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897297,7,7,1,0,47,89w5c6pw7vn0dxypi61tt0g4k,1,28.2,92,2023-02-12T11:19:37.711Z,2023-02-14T14:58:56Z,4032222227,178,,4027875351,56,Back,4030188163,385,,4027875355,285,,4027875387,233,13,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897303,8,61,1,0,47,89w5c6pw7vn0dxypi61tt0g4k,1,26.4,93.2,2023-02-12T11:19:38.027Z,2023-02-14T14:59:13Z,4032222459,178,,4027875375,56,Back,4032222457,21,,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731017,1033,67,1,0,48,b79uipsy57y1jqpy07h4i5ovk,1,71.7,9.7,2023-02-12T11:19:39.098Z,2023-02-15T05:49:17Z,4032246505,233,830,,,,,,,,,,,,,,,,,,,,,,4qoddvxuknli8073d54hii2cq,X. Blomme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507731015,830,67,1,0,48,89w5c6pw7vn0dxypi61tt0g4k,0,28.3,90.3,2023-02-12T11:19:39.099Z,2023-02-14T15:23:05Z,4032246513,233,1033,,,,,,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897349,14,1,1,0,48,b79uipsy57y1jqpy07h4i5ovk,0,71.7,9.5,2023-02-12T11:19:39.118Z,2023-02-15T05:49:17Z,4027990157,236,,4027990139,213,5.0,4027990135,141,6.0,4027990133,140,72.4,4032222525,178,,4027990137,212,2.5,4027990159,233,9,4027990163,286,,4qoddvxuknli8073d54hii2cq,X. Blomme,4027875617,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897309,9,74,1,0,49,89w5c6pw7vn0dxypi61tt0g4k,1,30.8,90.8,2023-02-12T11:19:39.235Z,2023-02-14T14:59:26Z,4032222575,178,,4027875405,56,Back,4027990185,233,14,4027875407,285,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897355,16,1,1,0,50,b79uipsy57y1jqpy07h4i5ovk,1,65.6,3.5,2023-02-12T11:19:41.043Z,2023-02-14T14:59:38Z,4027875645,155,,4027875649,140,77.3,4027875655,213,6.3,4027875647,56,Right,4027875653,212,12.3,4032222753,178,,4027875651,141,3.2,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897357,17,1,1,0,56,b79uipsy57y1jqpy07h4i5ovk,0,78.9,5.4,2023-02-12T11:19:46.459Z,2023-02-14T14:59:57Z,4027875661,56,Right,4032222847,178,,4027991203,140,77.6,4027991239,233,12,4027991209,212,7.3,4027991213,213,1.8,4027991207,141,15.9,,,,4qoddvxuknli8073d54hii2cq,X. Blomme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897363,10,49,1,0,57,89w5c6pw7vn0dxypi61tt0g4k,1,20.6,79.9,2023-02-12T11:19:47.500Z,2023-02-14T15:00:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897351,15,43,1,0,57,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-02-12T11:19:48.131Z,2023-02-12T11:19:51Z,4027875731,144,49,,,,,,,,,,,,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897381,11,50,1,0,58,89w5c6pw7vn0dxypi61tt0g4k,1,22.9,82.8,2023-02-12T11:19:48.227Z,2023-02-14T15:00:07Z,4027992257,233,18,4027992237,285,,4027875769,56,Back,,,,,,,,,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897397,18,7,1,0,58,b79uipsy57y1jqpy07h4i5ovk,1,77.1,17.2,2023-02-12T11:19:48.947Z,2023-02-14T15:00:10Z,4032223129,178,,4030189669,384,,4027875891,56,Right,4027875893,286,,4027875899,233,11,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897771,31,1,1,0,59,b79uipsy57y1jqpy07h4i5ovk,0,72.4,14.9,2023-02-12T11:19:49.570Z,2023-02-14T15:00:17Z,4027878339,212,2.7,4027878335,140,73.6,4027878341,213,1.1,4027878373,286,,4027878333,56,Right,4027878363,236,,4027878337,141,18.4,4032223223,178,,4qoddvxuknli8073d54hii2cq,X. Blomme,4027878365,233,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897385,12,74,1,0,59,89w5c6pw7vn0dxypi61tt0g4k,1,20.6,79.9,2023-02-12T11:19:49.651Z,2023-02-14T15:00:20Z,4027875785,56,Back,4027878379,233,31,4032223279,178,,4027875787,285,,,,,,,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897421,19,49,1,1,0,b79uipsy57y1jqpy07h4i5ovk,1,44.6,5.9,2023-02-12T11:19:50.986Z,2023-02-14T15:00:29Z,,,,,,,,,,,,,,,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897425,20,1,1,1,5,b79uipsy57y1jqpy07h4i5ovk,1,53.4,6.2,2023-02-12T11:19:55.572Z,2023-02-14T15:00:34Z,4032223507,178,,4027876033,213,2.6,4027876031,212,24.0,4027876027,140,34.0,4027876025,56,Back,4027876029,141,25.0,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897445,21,1,1,1,8,b79uipsy57y1jqpy07h4i5ovk,1,34,25.6,2023-02-12T11:19:58.547Z,2023-02-14T15:00:39Z,4027876099,140,7.7,4032223577,178,,4027876105,213,2.7,4027876097,56,Back,4027876103,212,30.3,4027876101,141,43.9,,,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897491,22,1,1,1,14,b79uipsy57y1jqpy07h4i5ovk,1,9.1,48.8,2023-02-12T11:20:04.236Z,2023-02-14T15:00:43Z,4027876325,157,,4027876337,1,,4027876329,140,50.5,4027876335,213,0.3,4027876327,56,Center,4032223637,178,,4027876333,212,45.1,4027876331,141,66.6,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897493,23,44,1,1,16,b79uipsy57y1jqpy07h4i5ovk,1,55.6,70.8,2023-02-12T11:20:06.825Z,2023-02-15T05:49:17Z,4027876347,233,13,4027876345,286,,4027876343,56,Center,,,,,,,,,,,,,,,,94b7i139jyk6hs6ioqlztg1jp,F. Stokkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897485,13,44,1,1,16,89w5c6pw7vn0dxypi61tt0g4k,0,44.4,29.2,2023-02-12T11:20:06.826Z,2023-02-14T15:00:53Z,4027876309,285,,4027876353,233,23,4027876307,56,Back,,,,,,,,,,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897519,24,1,1,1,16,b79uipsy57y1jqpy07h4i5ovk,0,50.5,66.6,2023-02-12T11:20:06.922Z,2023-02-15T05:49:18Z,4027876457,212,25.8,4027876449,168,,4027876453,140,72.1,4027876451,56,Left,4032223925,388,,4027876455,141,84.8,4027876459,213,0.5,4027876447,3,,94b7i139jyk6hs6ioqlztg1jp,F. Stokkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897507,14,49,1,1,21,89w5c6pw7vn0dxypi61tt0g4k,1,21.9,11.9,2023-02-12T11:20:11.810Z,2023-02-14T15:01:06Z,,,,,,,,,,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897561,15,1,1,1,28,89w5c6pw7vn0dxypi61tt0g4k,1,22,17.6,2023-02-12T11:20:18.906Z,2023-02-14T15:01:11Z,4027876651,56,Back,4027876653,140,10.9,4027876659,213,2.1,4027876655,141,44.8,4027876657,212,21.9,4032224059,178,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897575,16,1,1,1,31,89w5c6pw7vn0dxypi61tt0g4k,1,13.4,48.4,2023-02-12T11:20:21.945Z,2023-02-14T15:01:15Z,4027876757,140,27.7,4032224097,178,,4027876759,141,89.6,4027876761,212,31.8,4027876755,56,Back,4027876763,213,1.1,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897589,17,1,1,1,34,89w5c6pw7vn0dxypi61tt0g4k,1,27.7,89.6,2023-02-12T11:20:24.283Z,2023-02-14T15:01:21Z,4027876831,141,85.4,4027876833,212,7.3,4027876827,56,Back,4027876835,213,5.9,4027876829,140,34.1,4032224193,178,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897595,18,1,1,1,36,89w5c6pw7vn0dxypi61tt0g4k,0,35,94.5,2023-02-12T11:20:26.220Z,2023-02-14T15:01:25Z,4027876927,1,,4027876925,213,6.1,4027876923,212,40.3,4032224265,178,,4027876919,140,72.5,4027876921,141,81.8,4027876917,56,Left,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897609,25,49,1,1,39,b79uipsy57y1jqpy07h4i5ovk,1,31.2,16.1,2023-02-12T11:20:29.987Z,2023-02-14T15:01:37Z,,,,,,,,,,,,,,,,,,,,,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897631,26,1,1,1,39,b79uipsy57y1jqpy07h4i5ovk,1,31.2,16.1,2023-02-12T11:20:30.147Z,2023-02-14T15:01:39Z,4032224621,178,,4027877111,212,30.1,4027877107,140,4.0,4027877113,213,2.8,4027877109,141,30.2,4027877105,56,Back,,,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897653,27,1,1,1,44,b79uipsy57y1jqpy07h4i5ovk,1,4.3,24.2,2023-02-12T11:20:34.354Z,2023-02-14T15:01:42Z,4027877243,141,6.2,4027877241,140,54.9,4027877245,212,54.5,4027877237,157,,4027877249,1,,4032224685,178,,4027877247,213,6.1,4027877239,56,Right,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897657,28,1,1,1,47,b79uipsy57y1jqpy07h4i5ovk,0,54.9,6.2,2023-02-12T11:20:37.849Z,2023-02-14T15:02:12Z,4027877257,56,Right,4027877261,141,6.5,4027877259,140,70.0,4027877263,212,15.9,4027877255,168,,4027877253,3,,4027877265,213,0.0,4032225085,388,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897655,19,49,1,1,49,89w5c6pw7vn0dxypi61tt0g4k,1,30,91.5,2023-02-12T11:20:39.984Z,2023-02-14T15:02:18Z,,,,,,,,,,,,,,,,,,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897671,20,1,1,1,52,89w5c6pw7vn0dxypi61tt0g4k,0,30.5,96.3,2023-02-12T11:20:42.388Z,2023-02-14T15:02:24Z,4027877337,141,91.8,4027877339,212,7.6,4027877335,140,37.1,4027877331,56,Back,4032225331,178,,4027877341,213,5.9,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897679,29,61,1,1,52,b79uipsy57y1jqpy07h4i5ovk,1,62,7.1,2023-02-12T11:20:42.752Z,2023-02-14T15:02:29Z,4027877375,56,Right,4032225387,178,,,,,,,,,,,,,,,,,,,,4qoddvxuknli8073d54hii2cq,X. Blomme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897733,21,5,1,1,53,89w5c6pw7vn0dxypi61tt0g4k,1,49.8,100.9,2023-02-12T11:20:44.064Z,2023-02-14T15:02:34Z,4027877729,56,Back,4027877731,347,,4027877733,233,30,,,,,,,,,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897683,30,5,1,1,53,b79uipsy57y1jqpy07h4i5ovk,0,50.2,-0.9,2023-02-12T11:20:44.064Z,2023-02-14T15:02:34Z,4027877743,233,21,4027877395,56,Right,4027877397,347,,,,,,,,,,,,,,,,,4qoddvxuknli8073d54hii2cq,X. Blomme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897753,22,1,1,2,8,89w5c6pw7vn0dxypi61tt0g4k,1,42,100,2023-02-12T11:20:58.215Z,2023-02-14T15:02:39Z,4027877867,107,,4027877871,140,22.9,4027877873,141,89.7,4027877869,56,Back,4027877879,1,,4027877875,212,21.7,4027877877,213,3.5,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
