id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2471667049,145,44,1,11,45,3t0vjqtxc8wpjzv82i3oi2ova,0,47.6,41.1,2022-10-14T18:12:04.433Z,2022-10-14T18:12:06Z,3842368063,233,111,3842367961,56,Back,3842367963,285,,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667031,112,1,1,11,45,6g9qrm72224jrk6tkxxxi8a9n,0,53.5,54.9,2022-10-14T18:12:04.591Z,2022-10-14T18:12:05Z,3842367877,3,,3842367883,141,53.4,3842367887,213,6.2,3842367879,56,Center,3842367885,212,13.9,3842367881,140,66.7,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667081,146,1,1,11,47,3t0vjqtxc8wpjzv82i3oi2ova,0,41.3,48.2,2022-10-14T18:12:06.609Z,2022-10-14T18:12:08Z,3842368149,141,23.4,3842368151,212,18.1,3842368145,56,Back,3842368147,140,47.5,3842368153,213,5.1,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667097,113,49,1,11,48,6g9qrm72224jrk6tkxxxi8a9n,1,59.1,68.2,2022-10-14T18:12:08.096Z,2022-10-14T18:12:08Z,,,,,,,,,,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667133,114,1,1,11,48,6g9qrm72224jrk6tkxxxi8a9n,1,59.1,68.2,2022-10-14T18:12:08.337Z,2022-10-14T18:12:09Z,3842368399,212,7.7,3842368403,213,5.0,3842368391,140,61.0,3842368389,56,Center,3842368387,3,,3842368395,141,57.3,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667153,115,1,1,11,50,6g9qrm72224jrk6tkxxxi8a9n,0,61.1,57.3,2022-10-14T18:12:09.712Z,2022-10-14T18:15:54Z,3842368507,140,61.6,3842368513,213,1.5,3842368505,56,Center,3842368509,141,66.3,3842368511,212,6.1,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667167,147,50,1,11,52,3t0vjqtxc8wpjzv82i3oi2ova,1,40.8,26,2022-10-14T18:12:11.743Z,2022-10-14T18:15:53Z,3842368909,233,116,3842368601,286,,3842368599,56,Back,,,,,,,,,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667211,116,7,1,11,52,6g9qrm72224jrk6tkxxxi8a9n,1,59.2,74,2022-10-14T18:12:11.744Z,2022-10-14T18:15:56Z,3842368869,285,,3842368895,233,147,3842368867,56,Center,,,,,,,,,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667215,117,4,1,11,55,6g9qrm72224jrk6tkxxxi8a9n,1,59.4,72.9,2022-10-14T18:12:14.815Z,2022-10-14T18:15:52Z,3842368879,152,,3842368961,233,148,3842368883,286,,3842368877,56,Center,3842386735,295,,3842368875,13,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667223,148,4,1,11,55,3t0vjqtxc8wpjzv82i3oi2ova,0,40.6,27.1,2022-10-14T18:12:14.816Z,2022-10-14T18:15:52Z,3842368929,56,Back,3842368935,285,,3842368927,13,,3842368931,152,,3842386725,295,,3842369019,233,117,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667451,118,1,1,12,7,6g9qrm72224jrk6tkxxxi8a9n,1,62.4,67.2,2022-10-14T18:12:26.496Z,2022-10-14T18:12:27Z,3842370029,212,19.3,3842370019,5,,3842370027,141,42.1,3842370031,213,4.2,3842370023,56,Center,3842370021,152,,3842370025,140,53.8,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667505,119,1,1,12,8,6g9qrm72224jrk6tkxxxi8a9n,1,53.7,39.1,2022-10-14T18:12:27.840Z,2022-10-14T18:12:32Z,3842370405,140,67.2,3842370407,141,5.5,3842370403,56,Right,3842370411,213,5.3,3842370409,212,26.9,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667629,120,1,1,12,12,6g9qrm72224jrk6tkxxxi8a9n,1,67,29.8,2022-10-14T18:12:31.969Z,2022-10-14T18:12:40Z,3842371165,141,91.4,3842371161,56,Left,3842371167,212,44.4,3842371159,196,,3842371163,140,81.0,3842371171,1,,3842371169,213,1.2,3842371157,155,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667667,121,1,1,12,21,6g9qrm72224jrk6tkxxxi8a9n,1,80.7,76.3,2022-10-14T18:12:40.880Z,2022-10-14T18:12:44Z,3842371399,212,13.8,3842371393,56,Left,3842371401,213,1.2,3842371397,141,94.8,3842371395,140,86.0,,,,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667721,122,1,1,12,25,6g9qrm72224jrk6tkxxxi8a9n,1,86,94.8,2022-10-14T18:12:44.496Z,2022-10-14T18:13:44Z,3842371679,56,Left,3842371681,140,77.5,3842371685,212,9.9,3842371687,213,3.6,3842371683,141,88.4,,,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667755,123,1,1,12,27,6g9qrm72224jrk6tkxxxi8a9n,1,75.8,88.4,2022-10-14T18:12:46.864Z,2022-10-14T18:12:49Z,3842371845,141,69.3,3842371841,56,Center,3842371847,212,15.6,3842371843,140,67.6,3842371849,213,4.1,,,,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667785,124,1,1,12,29,6g9qrm72224jrk6tkxxxi8a9n,1,67.6,69.3,2022-10-14T18:12:49.088Z,2022-10-14T18:12:50Z,3842372015,212,7.3,3842372009,56,Center,3842372011,140,73.5,3842372013,141,63.7,3842372017,213,5.7,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667789,125,61,1,12,31,6g9qrm72224jrk6tkxxxi8a9n,0,73.5,63.7,2022-10-14T18:12:50.704Z,2022-10-14T18:12:51Z,3842372021,56,Center,,,,,,,,,,,,,,,,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667805,149,61,1,12,32,3t0vjqtxc8wpjzv82i3oi2ova,0,22.5,15,2022-10-14T18:12:51.568Z,2022-10-14T18:12:51Z,3842372083,56,Back,,,,,,,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667835,126,3,1,12,33,6g9qrm72224jrk6tkxxxi8a9n,1,73.8,76,2022-10-14T18:12:52.784Z,2022-10-14T18:12:54Z,3842372273,56,Center,3842372275,286,,3842372331,233,150,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667839,150,45,1,12,33,3t0vjqtxc8wpjzv82i3oi2ova,0,26.2,24,2022-10-14T18:12:52.784Z,2022-10-14T18:12:54Z,3842372295,285,,3842372293,56,Back,3842372345,233,126,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667857,127,1,1,12,33,6g9qrm72224jrk6tkxxxi8a9n,1,71.1,68.7,2022-10-14T18:12:53.200Z,2022-10-14T18:12:55Z,3842372379,212,9.3,3842372381,213,6.0,3842372375,140,79.7,3842372373,56,Center,3842372377,141,65.2,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667871,128,1,1,12,35,6g9qrm72224jrk6tkxxxi8a9n,1,78.6,64.1,2022-10-14T18:12:54.736Z,2022-10-14T18:13:20Z,3842372455,140,91.7,3842372461,213,0.3,3842372459,212,14.3,3842372457,141,70.1,3842372453,56,Center,,,,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667911,129,1,1,12,36,6g9qrm72224jrk6tkxxxi8a9n,0,81.8,68.2,2022-10-14T18:12:55.520Z,2022-10-14T18:15:46Z,3842372691,56,Right,3842372703,1,,3842372699,213,5.1,3842372695,141,15.6,3842372693,140,97.1,3842372697,212,39.2,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667937,151,12,1,12,39,3t0vjqtxc8wpjzv82i3oi2ova,1,3,74.7,2022-10-14T18:12:58.696Z,2022-10-14T18:13:00Z,3842372875,167,,3842372845,141,100.0,3842372841,56,Back,3842372847,212,23.3,3842372843,140,16.8,3842372849,213,0.9,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471668145,130,5,1,12,40,6g9qrm72224jrk6tkxxxi8a9n,1,89.6,-1.8,2022-10-14T18:12:59.761Z,2022-10-14T18:13:42Z,3842373961,56,Right,3842376371,233,152,3842373963,347,,,,,,,,,,,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471667941,152,5,1,12,40,3t0vjqtxc8wpjzv82i3oi2ova,0,10.4,101.8,2022-10-14T18:12:59.761Z,2022-10-14T18:13:42Z,3842372855,56,Back,3842372857,347,,3842376387,233,130,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471668167,131,1,1,12,52,6g9qrm72224jrk6tkxxxi8a9n,1,95.5,0,2022-10-14T18:13:11.711Z,2022-10-14T18:13:13Z,3842374119,212,37.4,3842374113,56,Right,3842374117,141,10.1,3842374123,1,,3842374121,213,2.9,3842374111,107,,3842374115,140,60.8,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471668257,132,1,1,12,53,6g9qrm72224jrk6tkxxxi8a9n,1,58.4,25,2022-10-14T18:13:13.279Z,2022-10-14T18:13:19Z,3842374621,212,24.6,3842374619,141,55.7,3842374625,213,2.1,3842374615,140,46.0,3842374613,56,Back,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471668299,133,1,1,13,1,6g9qrm72224jrk6tkxxxi8a9n,1,48.1,48.1,2022-10-14T18:13:20.927Z,2022-10-14T18:13:22Z,3842374865,141,27.0,3842374863,140,57.0,3842374867,212,17.1,3842374869,213,5.3,3842374861,56,Center,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471668333,134,1,1,13,2,6g9qrm72224jrk6tkxxxi8a9n,1,57.5,25,2022-10-14T18:13:22.176Z,2022-10-14T18:13:25Z,3842375031,140,71.6,3842375037,213,0.3,3842375033,141,32.1,3842375035,212,15.6,3842375029,56,Center,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471668335,135,50,1,13,5,6g9qrm72224jrk6tkxxxi8a9n,1,73.8,35.4,2022-10-14T18:13:24.992Z,2022-10-14T18:13:27Z,3842375041,56,Center,3842375043,286,,3842375159,233,155,,,,,,,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471668351,155,7,1,13,5,3t0vjqtxc8wpjzv82i3oi2ova,0,26.2,64.6,2022-10-14T18:13:24.993Z,2022-10-14T18:13:27Z,3842375095,285,,3842375093,56,Back,3842375141,233,135,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471668501,136,1,1,13,11,6g9qrm72224jrk6tkxxxi8a9n,1,65.5,91.1,2022-10-14T18:13:31.248Z,2022-10-14T18:13:36Z,3842375897,141,93.8,3842375893,56,Left,3842375895,140,67.6,3842375899,212,2.9,3842375901,213,0.7,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471668503,137,4,1,13,16,6g9qrm72224jrk6tkxxxi8a9n,1,69.8,91.8,2022-10-14T18:13:35.903Z,2022-10-14T18:13:36Z,3842375905,13,,3842375913,286,,3842375909,152,,3842375959,233,156,3842375911,265,,3842375907,56,Left,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471668507,156,4,1,13,16,3t0vjqtxc8wpjzv82i3oi2ova,0,30.2,8.2,2022-10-14T18:13:35.904Z,2022-10-14T18:13:37Z,3842375937,285,,3842375933,152,,3842375929,13,,3842375979,233,137,3842375935,265,,3842375931,56,Back,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471668845,138,1,1,13,42,6g9qrm72224jrk6tkxxxi8a9n,0,70.2,86.8,2022-10-14T18:14:01.647Z,2022-10-14T18:14:03Z,3842377903,2,,3842377907,155,,3842377915,141,51.2,3842377909,152,,3842377921,1,,3842377911,56,Center,3842377917,212,34.0,3842377913,140,92.9,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,3842377905,5,3842377919,213,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2471668891,157,12,1,13,44,3t0vjqtxc8wpjzv82i3oi2ova,1,12.4,44.2,2022-10-14T18:14:04.296Z,2022-10-14T18:14:07Z,3842378145,213,4.0,3842378139,140,0.0,3842378143,212,21.1,3842378141,141,20.4,3842378199,167,,3842378137,56,Back,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471668897,139,6,1,13,46,6g9qrm72224jrk6tkxxxi8a9n,1,96.7,65.4,2022-10-14T18:14:06.127Z,2022-10-14T18:14:07Z,3842378211,233,158,3842378155,56,Center,3842378157,73,,,,,,,,,,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471668895,158,6,1,13,46,3t0vjqtxc8wpjzv82i3oi2ova,0,3.3,34.6,2022-10-14T18:14:06.127Z,2022-10-14T18:19:45Z,3842378151,56,Back,3842378153,73,,3842378265,233,139,,,,,,,,,,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471669123,140,1,1,14,0,6g9qrm72224jrk6tkxxxi8a9n,1,99.5,99.5,2022-10-14T18:14:19.455Z,2022-10-14T18:22:40Z,3842379415,56,Left,3842379417,140,90.4,3842379413,6,,3842379423,213,3.9,3842379419,141,86.0,3842379421,212,13.3,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471669173,141,1,1,14,2,6g9qrm72224jrk6tkxxxi8a9n,0,92.3,85.6,2022-10-14T18:14:21.807Z,2022-10-14T18:14:24Z,3842379697,212,29.3,3842379693,140,90.2,3842379699,213,4.6,3842379695,141,42.7,3842379687,2,,3842379691,56,Center,3842379689,155,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471669199,159,12,1,14,4,3t0vjqtxc8wpjzv82i3oi2ova,1,8.5,57.6,2022-10-14T18:14:24.248Z,2022-10-14T18:14:25Z,3842379843,212,16.8,3842379841,141,53.4,3842379837,56,Back,3842379845,213,6.1,3842379839,140,24.3,3842379853,15,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471669205,142,61,1,14,7,6g9qrm72224jrk6tkxxxi8a9n,0,74.7,36.3,2022-10-14T18:14:26.528Z,2022-10-14T18:14:26Z,3842379875,56,Center,,,,,,,,,,,,,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471669241,160,49,1,14,8,3t0vjqtxc8wpjzv82i3oi2ova,1,33.3,59.9,2022-10-14T18:14:28.201Z,2022-10-14T18:14:28Z,,,,,,,,,,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471669351,161,1,1,14,12,3t0vjqtxc8wpjzv82i3oi2ova,1,67.4,53.4,2022-10-14T18:14:32.377Z,2022-10-14T18:14:34Z,3842380643,141,40.4,3842380647,213,5.5,3842380639,56,Center,3842380645,212,12.8,3842380641,140,76.2,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471669365,162,1,1,14,15,3t0vjqtxc8wpjzv82i3oi2ova,0,79.1,40.1,2022-10-14T18:14:34.504Z,2022-10-14T18:14:37Z,3842380723,140,80.2,3842380727,212,8.2,3842380725,141,52.1,3842380729,213,1.4,3842380721,56,Center,,,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471669377,143,8,1,14,15,6g9qrm72224jrk6tkxxxi8a9n,1,25.2,62.7,2022-10-14T18:14:35.392Z,2022-10-14T18:14:35Z,3842380773,56,Back,,,,,,,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471669407,144,49,1,14,17,6g9qrm72224jrk6tkxxxi8a9n,1,15.4,58.7,2022-10-14T18:14:36.768Z,2022-10-14T18:14:36Z,,,,,,,,,,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471669599,145,12,1,14,17,6g9qrm72224jrk6tkxxxi8a9n,1,15.4,58.7,2022-10-14T18:14:37.296Z,2022-10-14T18:14:47Z,3842381847,56,Center,3842381853,212,44.9,3842381855,213,5.8,3842381849,140,52.6,3842381851,141,26.2,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471669481,163,1,1,14,20,3t0vjqtxc8wpjzv82i3oi2ova,1,51.9,67.3,2022-10-14T18:14:39.616Z,2022-10-14T18:14:41Z,3842381297,213,1.0,3842381293,141,79.7,3842381291,140,57.1,3842381289,56,Left,3842381287,3,,3842381295,212,10.0,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471669491,164,49,1,14,22,3t0vjqtxc8wpjzv82i3oi2ova,1,57.2,79.7,2022-10-14T18:14:41.440Z,2022-10-14T18:14:41Z,,,,,,,,,,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471669517,165,1,1,14,22,3t0vjqtxc8wpjzv82i3oi2ova,1,57.5,79.9,2022-10-14T18:14:41.713Z,2022-10-14T18:14:44Z,3842381485,212,16.6,3842381487,213,3.2,3842381483,141,79.6,3842381479,56,Back,3842381481,140,41.7,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471669547,166,61,1,14,24,3t0vjqtxc8wpjzv82i3oi2ova,1,41.7,79.6,2022-10-14T18:14:44.089Z,2022-10-14T18:14:49Z,3842381995,238,,3842381655,56,Back,,,,,,,,,,,,,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471670097,146,5,1,14,25,6g9qrm72224jrk6tkxxxi8a9n,1,51,-2,2022-10-14T18:14:45.306Z,2022-10-14T18:19:37Z,3842384507,347,,3842384555,233,167,3842384505,56,Right,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471669549,167,5,1,14,25,3t0vjqtxc8wpjzv82i3oi2ova,0,49,102,2022-10-14T18:14:45.306Z,2022-10-14T18:15:21Z,3842381665,56,Back,3842381667,347,,3842384597,233,146,,,,,,,,,,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471670109,147,27,1,14,58,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-10-14T18:15:17.864Z,2022-10-14T18:15:21Z,3842384601,233,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471670105,168,27,1,14,58,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-10-14T18:15:17.864Z,2022-10-14T18:15:20Z,3842384537,41,Injury,3842384539,53,55e0z1vhb48go6y2io7h80aqy,3842384587,233,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471670793,148,28,1,15,55,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-10-14T18:16:15.137Z,2022-10-14T18:16:17Z,3842388485,55,147,3842388563,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471670779,169,28,1,15,55,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-10-14T18:16:15.137Z,2022-10-14T18:16:16Z,3842388545,233,148,3842388433,55,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471670847,149,1,1,15,59,6g9qrm72224jrk6tkxxxi8a9n,1,48.1,0,2022-10-14T18:16:18.702Z,2022-10-14T18:17:12Z,3842388783,140,47.7,3842388787,212,6.6,3842389611,189,,3842388789,213,1.6,3842388779,107,,3842388785,141,8.7,3842388965,238,,3842388781,56,Back,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471670849,150,61,1,16,0,6g9qrm72224jrk6tkxxxi8a9n,1,50.7,13.7,2022-10-14T18:16:19.595Z,2022-10-14T18:17:15Z,3842389169,238,,3842388797,56,Right,,,,,,,,,,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471670895,170,49,1,16,3,3t0vjqtxc8wpjzv82i3oi2ova,1,11,46,2022-10-14T18:16:23.385Z,2022-10-14T18:16:23Z,,,,,,,,,,,,,,,,,,,,,,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471670977,171,1,1,16,5,3t0vjqtxc8wpjzv82i3oi2ova,1,12.4,45.1,2022-10-14T18:16:24.625Z,2022-10-14T18:16:29Z,3842389487,213,5.0,3842389483,141,17.0,3842389485,212,20.1,3842389479,56,Back,3842389481,140,18.2,,,,,,,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471671029,172,1,1,16,10,3t0vjqtxc8wpjzv82i3oi2ova,1,26.5,16.8,2022-10-14T18:16:29.449Z,2022-10-14T18:16:53Z,3842389745,155,,3842389757,1,,3842389753,212,58.1,3842389755,213,0.2,3842389747,56,Center,3842389751,141,33.3,3842389749,140,80.8,,,,4l8n194otkmyc3op4u111l5n9,M. Heylen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471671063,151,43,1,16,15,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-10-14T18:16:35.215Z,2022-10-14T18:16:54Z,3842389925,56,Back,3842391895,144,61,,,,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471671155,173,1,1,16,21,3t0vjqtxc8wpjzv82i3oi2ova,0,97.9,24.8,2022-10-14T18:16:41.280Z,2022-10-14T18:16:48Z,3842390439,140,97.7,3842390445,213,1.7,3842390441,141,26.8,3842390437,56,Center,3842390675,233,152,3842390443,212,1.4,3842390671,236,,3842390681,286,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,3842391223,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471671185,152,74,1,16,21,6g9qrm72224jrk6tkxxxi8a9n,1,3.3,69.7,2022-10-14T18:16:41.281Z,2022-10-14T18:19:42Z,3842390587,56,Back,3842390715,233,173,3842390593,285,,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471671225,153,6,1,16,24,6g9qrm72224jrk6tkxxxi8a9n,0,1.3,71.4,2022-10-14T18:16:43.649Z,2022-10-14T18:19:46Z,3842390825,233,174,3842390777,56,Back,3842390787,73,,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
