id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2526811991,8,1,1,0,56,ears40cp6opsgvhsy0dgyszpd,0,3.8,44.3,2023-04-01T18:01:39.921Z,2023-04-01T18:01:43Z,4154010477,212,56.8,4154010483,213,6.0,4154010471,141,21.0,4154010487,1,,4154010463,56,Right,4154010491,74,,4154010461,124,,4154010467,140,55.7,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812011,9,44,1,1,0,3t0vjqtxc8wpjzv82i3oi2ova,1,44.6,77,2023-04-01T18:01:43.216Z,2023-04-01T18:01:54Z,4154010567,56,Back,4154010575,233,9,4154010569,285,,,,,,,,,,,,,,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526811997,9,44,1,1,0,ears40cp6opsgvhsy0dgyszpd,0,55.4,23,2023-04-01T18:01:43.217Z,2023-04-01T18:01:45Z,4154010595,233,9,4154010503,286,,4154010499,56,Center,,,,,,,,,,,,,,,,lfp411vh3vtjbvd6xra4jpp1,B. Johnsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812031,10,1,1,1,1,3t0vjqtxc8wpjzv82i3oi2ova,0,44.7,74.1,2023-04-01T18:01:44.553Z,2023-04-01T18:02:18Z,4154010687,213,0.2,4154010689,1,,4154010685,212,32.4,4154010681,140,74.9,4154010683,141,83.6,4154010677,3,,4154010679,56,Left,,,,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812063,10,1,1,1,3,ears40cp6opsgvhsy0dgyszpd,1,27.6,7.9,2023-04-01T18:01:46.704Z,2023-04-01T18:01:49Z,4154010829,141,15.6,4154010825,56,Right,4154010831,212,24.4,4154010823,155,,4154010833,213,0.2,4154010827,140,50.3,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812111,11,1,1,1,5,ears40cp6opsgvhsy0dgyszpd,0,50.2,15.6,2023-04-01T18:01:48.953Z,2023-04-01T18:01:51Z,4154011085,213,5.3,4154011081,141,0.0,4154011083,212,13.5,4154011077,56,Right,4154011079,140,57.6,4154011075,3,,,,,,,,lfp411vh3vtjbvd6xra4jpp1,B. Johnsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812153,11,5,1,1,7,3t0vjqtxc8wpjzv82i3oi2ova,1,38.9,101.1,2023-04-01T18:01:50.842Z,2023-04-01T18:01:54Z,4154011357,233,12,4154011317,56,Back,4154011321,347,,,,,,,,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812115,12,5,1,1,7,ears40cp6opsgvhsy0dgyszpd,0,61.1,-1.1,2023-04-01T18:01:50.842Z,2023-04-01T18:04:54Z,4154011105,347,,4154011103,56,Right,4154011393,233,11,,,,,,,,,,,,,,,,lfp411vh3vtjbvd6xra4jpp1,B. Johnsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812185,12,1,1,1,11,3t0vjqtxc8wpjzv82i3oi2ova,1,35.4,100,2023-04-01T18:01:54.793Z,2023-04-01T18:01:56Z,4154011501,56,Back,4154011505,141,87.5,4154011499,107,,4154011503,140,24.0,4154011509,213,3.8,4154011507,212,15.3,,,,,,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812219,13,1,1,1,13,3t0vjqtxc8wpjzv82i3oi2ova,1,23.3,87.5,2023-04-01T18:01:56.089Z,2023-04-01T18:01:58Z,4154011667,212,25.7,4154011671,213,4.3,4154011659,56,Back,4154011663,141,52.8,4154011661,140,13.6,,,,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812275,14,1,1,1,15,3t0vjqtxc8wpjzv82i3oi2ova,0,11.7,57,2023-04-01T18:01:58.298Z,2023-04-01T18:02:02Z,4154011975,140,62.4,4154011971,155,,4154011973,56,Center,4154011981,213,0.0,4154011983,1,,4154011977,141,59.4,4154011979,212,53.3,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812307,13,44,1,1,18,ears40cp6opsgvhsy0dgyszpd,1,37.4,37.6,2023-04-01T18:02:01.785Z,2023-04-01T18:02:04Z,4154012177,56,Back,4154012183,233,15,4154012179,285,,,,,,,,,,,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812279,15,44,1,1,18,3t0vjqtxc8wpjzv82i3oi2ova,0,62.6,62.4,2023-04-01T18:02:01.786Z,2023-04-01T18:02:04Z,4154012227,233,13,4154011991,56,Center,4154011993,286,,,,,,,,,,,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812317,14,1,1,1,20,ears40cp6opsgvhsy0dgyszpd,0,38.7,34.8,2023-04-01T18:02:03.770Z,2023-04-01T18:02:05Z,4154012233,140,46.5,4154012231,56,Back,4154012235,141,43.0,4154012237,212,9.9,4154012229,3,,4154012239,213,0.6,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812313,16,61,1,1,21,3t0vjqtxc8wpjzv82i3oi2ova,0,57,51.5,2023-04-01T18:02:04.154Z,2023-04-01T18:02:04Z,4154012211,56,Center,,,,,,,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812327,15,61,1,1,22,ears40cp6opsgvhsy0dgyszpd,0,46.8,43,2023-04-01T18:02:05.698Z,2023-04-01T18:02:05Z,4154012283,56,Back,,,,,,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812381,17,1,1,1,25,3t0vjqtxc8wpjzv82i3oi2ova,1,39.5,51.2,2023-04-01T18:02:08.217Z,2023-04-01T18:02:10Z,4154012569,212,5.9,4154012567,141,48.1,4154012571,213,3.5,4154012563,56,Back,4154012565,140,34.3,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812463,18,1,1,1,26,3t0vjqtxc8wpjzv82i3oi2ova,1,34.3,48.4,2023-04-01T18:02:09.945Z,2023-04-01T18:02:14Z,4154012957,141,30.7,4154012959,212,12.1,4154012955,140,35.4,4154012953,56,Back,4154012961,213,4.8,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812465,19,4,1,1,31,3t0vjqtxc8wpjzv82i3oi2ova,1,35,22.2,2023-04-01T18:02:14.442Z,2023-04-01T18:02:16Z,4154013047,233,16,4154012977,286,,4154012971,56,Back,4154012975,265,,4154012969,13,,4154012973,152,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812475,16,4,1,1,31,ears40cp6opsgvhsy0dgyszpd,0,65,77.8,2023-04-01T18:02:14.443Z,2023-04-01T18:02:16Z,4154013029,13,,4154013037,285,,4154013031,56,Center,4154013035,265,,4154013033,152,,4154013089,233,19,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812693,20,1,1,1,48,3t0vjqtxc8wpjzv82i3oi2ova,1,42.1,18.9,2023-04-01T18:02:31.978Z,2023-04-01T18:02:33Z,4154014175,140,32.3,4154014169,5,,4154014171,152,,4154014173,56,Back,4154014181,213,2.9,4154014177,141,22.2,4154014179,212,10.5,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812809,21,1,1,1,50,3t0vjqtxc8wpjzv82i3oi2ova,1,32.3,22.2,2023-04-01T18:02:33.402Z,2023-04-01T18:02:41Z,4154014833,212,22.7,4154014835,213,1.7,4154014825,56,Back,4154014831,141,55.1,4154014829,140,28.9,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812849,22,1,1,1,58,3t0vjqtxc8wpjzv82i3oi2ova,0,36.9,73.6,2023-04-01T18:02:41.178Z,2023-04-01T18:02:44Z,4154015037,56,Center,4154015039,140,73.3,4154015043,212,38.3,4154015041,141,70.8,4154015045,213,6.2,4154015059,4,,4154015047,1,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812899,17,59,1,2,5,ears40cp6opsgvhsy0dgyszpd,1,0,0,2023-04-01T18:02:48.143Z,2023-04-01T18:03:12Z,4154015383,56,Back,,,,,,,,,,,,,,,,,,,,,,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812933,18,12,1,2,5,ears40cp6opsgvhsy0dgyszpd,1,19.5,21.6,2023-04-01T18:02:48.826Z,2023-04-01T18:03:13Z,4154015561,213,6.2,4154015553,56,Back,4154015555,140,24.3,4154015557,141,21.0,4154015559,212,5.1,,,,,,,,,,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526812941,19,61,1,2,6,ears40cp6opsgvhsy0dgyszpd,1,24.3,21,2023-04-01T18:02:49.176Z,2023-04-01T18:03:03Z,4154015591,56,Back,,,,,,,,,,,,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526813041,22,49,1,2,7,ears40cp6opsgvhsy0dgyszpd,1,25,19.5,2023-04-01T18:02:50.802Z,2023-04-01T18:03:16Z,,,,,,,,,,,,,,,,,,,,,,,,,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526813029,20,12,1,2,8,ears40cp6opsgvhsy0dgyszpd,1,24.3,21,2023-04-01T18:02:51.562Z,2023-04-01T18:03:20Z,4154016049,167,,4154016023,212,19.4,4154016017,141,0.0,4154016027,213,5.4,4154016011,56,Back,4154016015,140,35.6,,,,,,,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526813033,21,5,1,2,9,ears40cp6opsgvhsy0dgyszpd,0,38.8,-1.8,2023-04-01T18:02:52.963Z,2023-04-01T18:06:46Z,4154016039,56,Back,4154026673,233,23,4154016041,347,,,,,,,,,,,,,,,,,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526813133,23,5,1,2,9,3t0vjqtxc8wpjzv82i3oi2ova,1,61.2,101.8,2023-04-01T18:02:52.963Z,2023-04-01T18:06:45Z,4154016547,347,,4154016545,56,Left,4154026653,233,21,,,,,,,,,,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526813151,24,1,1,2,21,3t0vjqtxc8wpjzv82i3oi2ova,1,54.4,100,2023-04-01T18:03:04.683Z,2023-04-01T18:03:18Z,4154017725,189,,4154016657,141,53.3,4154016671,1,,4154016669,213,3.7,4154016639,107,,4154016651,140,8.6,4154016663,212,58.4,4154016645,56,Back,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526813189,25,1,1,2,22,3t0vjqtxc8wpjzv82i3oi2ova,1,8.6,53.3,2023-04-01T18:03:05.803Z,2023-04-01T18:03:19Z,4154016863,141,6.4,4154016865,212,40.5,4154016859,140,32.3,4154016855,56,Back,4154017863,189,,4154016869,213,5.4,4154016873,1,,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526813251,26,1,1,2,25,3t0vjqtxc8wpjzv82i3oi2ova,1,32.4,6.7,2023-04-01T18:03:08.187Z,2023-04-01T18:04:13Z,4154017199,212,14.4,4154021335,189,,4154017201,213,0.1,4154017197,141,9.4,4154021143,155,,4154017193,56,Back,4154017195,140,46.0,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526813253,27,4,1,2,26,3t0vjqtxc8wpjzv82i3oi2ova,1,48,10.6,2023-04-01T18:03:09.433Z,2023-04-01T18:03:12Z,4154017205,13,,4154017207,295,,4154017213,286,,4154017211,152,,4154017251,233,23,4154017209,56,Back,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526813235,23,4,1,2,26,ears40cp6opsgvhsy0dgyszpd,0,52,89.4,2023-04-01T18:03:09.434Z,2023-04-01T18:03:12Z,4154017279,233,27,4154017087,152,,4154017085,56,Left,4154017081,13,,4154017083,295,,4154017089,285,,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526813419,28,1,1,2,40,3t0vjqtxc8wpjzv82i3oi2ova,0,47.1,17,2023-04-01T18:03:23.244Z,2023-04-01T18:03:24Z,4154018227,1,,4154018215,152,,4154018213,5,,4154018223,212,36.3,4154018225,213,1.3,4154018217,56,Center,4154018221,141,68.8,4154018219,140,55.6,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526813463,24,49,1,2,42,ears40cp6opsgvhsy0dgyszpd,1,42.2,24,2023-04-01T18:03:25.883Z,2023-04-01T18:03:26Z,,,,,,,,,,,,,,,,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526813507,25,1,1,2,43,ears40cp6opsgvhsy0dgyszpd,1,40.6,21.8,2023-04-01T18:03:26.731Z,2023-04-01T18:03:28Z,4154018667,212,9.3,4154018661,56,Back,4154018665,141,20.9,4154018663,140,31.8,4154018669,213,3.2,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526813537,26,1,1,2,45,ears40cp6opsgvhsy0dgyszpd,1,31.7,20.9,2023-04-01T18:03:28.155Z,2023-04-01T18:03:30Z,4154018839,141,14.3,4154018833,155,,4154018835,56,Back,4154018837,140,47.2,4154018843,213,6.0,4154018841,212,16.9,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526813539,27,61,1,2,47,ears40cp6opsgvhsy0dgyszpd,0,49.4,13.4,2023-04-01T18:03:30.164Z,2023-04-01T18:03:30Z,4154018857,56,Back,,,,,,,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526813557,29,1,1,2,47,3t0vjqtxc8wpjzv82i3oi2ova,1,55.6,88.1,2023-04-01T18:03:30.779Z,2023-04-01T18:03:31Z,4154018963,213,3.3,4154018955,56,Back,4154018961,212,22.7,4154018959,141,84.4,4154018957,140,34.1,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526813567,30,49,1,2,48,3t0vjqtxc8wpjzv82i3oi2ova,1,34.1,84.4,2023-04-01T18:03:31.564Z,2023-04-01T18:03:32Z,,,,,,,,,,,,,,,,,,,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526813627,31,1,1,2,49,3t0vjqtxc8wpjzv82i3oi2ova,1,31.8,84.2,2023-04-01T18:03:32.204Z,2023-04-01T18:03:35Z,4154019259,212,10.8,4154019257,141,95.3,4154019255,140,39.1,4154019253,56,Back,4154019261,213,0.8,,,,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
