id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/12/value,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/19/value
2455238317,51,44,1,6,5,89w5c6pw7vn0dxypi61tt0g4k,1,20.5,75.1,2022-09-03T18:06:31.658Z,2022-09-05T19:48:04Z,3754903475,233,75,3754903443,56,Back,3754903445,285,,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455238319,75,44,1,6,5,6g9qrm72224jrk6tkxxxi8a9n,0,79.5,24.9,2022-09-03T18:06:31.659Z,2022-09-05T04:28:51Z,3754903505,233,51,3754903451,56,Center,3754903453,286,,,,,,,,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455238321,52,1,1,6,5,89w5c6pw7vn0dxypi61tt0g4k,0,21.4,75.5,2022-09-03T18:06:31.711Z,2022-09-05T19:48:04Z,3754903457,3,,3754903463,141,72.4,3754903459,56,Back,3760114013,388,,3754903465,212,16.2,3754903461,140,36.7,3754903467,213,6.2,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455242443,93,45,1,6,7,89w5c6pw7vn0dxypi61tt0g4k,0,42.1,68.8,2022-09-03T18:06:33.596Z,2022-09-05T04:31:02Z,3754925201,56,Back,3754925205,285,,3754926973,233,131,,,,,,,,,,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455242727,131,3,1,6,7,6g9qrm72224jrk6tkxxxi8a9n,1,57.9,31.2,2022-09-03T18:06:33.596Z,2022-09-05T04:31:01Z,3754926879,56,Center,3758807543,464,,3754926965,233,93,3760114105,178,,3754926881,286,,,,,,,,,,,eayvrkzzkk0xu4c5rrxgzlroq,A. Douiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455238383,76,1,1,6,7,6g9qrm72224jrk6tkxxxi8a9n,0,61.1,26,2022-09-03T18:06:33.646Z,2022-09-05T04:31:10Z,3754930397,236,,3760114247,178,,3754903807,56,Center,3754930373,212,0.9,3754930399,233,53,3754930369,140,60.8,3754930371,141,24.8,3754930403,286,,eayvrkzzkk0xu4c5rrxgzlroq,A. Douiri,,3754930375,213,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455238397,53,74,1,6,7,89w5c6pw7vn0dxypi61tt0g4k,1,37.3,74.4,2022-09-03T18:06:33.840Z,2022-09-05T04:31:57Z,3760114533,21,,3760114535,178,,3754903863,56,Back,3754904077,233,76,3754903867,285,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455238417,77,1,1,6,9,6g9qrm72224jrk6tkxxxi8a9n,0,57.1,19.6,2022-09-03T18:06:35.622Z,2022-09-05T04:30:36Z,3754903935,157,,3754903947,1,,3754903941,141,23.3,3754903943,212,10.7,3754904027,233,53,3760114879,178,,3754903945,213,0.2,3754903939,140,67.0,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,3754903937,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455238547,55,2,1,6,9,89w5c6pw7vn0dxypi61tt0g4k,1,34.6,76.9,2022-09-03T18:06:35.866Z,2022-09-05T04:32:25Z,3760115721,178,,3754904533,140,53.0,3754904529,7,2nwthqvbk70e2qo35dgp35979,3754904531,56,Center,3760115723,21,,3754904535,141,76.1,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455238577,78,55,1,6,9,6g9qrm72224jrk6tkxxxi8a9n,1,25.9,30.7,2022-09-03T18:06:35.867Z,2022-09-05T04:32:25Z,,,,,,,,,,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455238429,54,43,1,6,13,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-09-03T18:06:40.113Z,2022-09-03T18:11:13Z,3754903989,56,Back,3754923149,144,61,,,,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455244985,155,1,1,6,29,6g9qrm72224jrk6tkxxxi8a9n,1,18.9,39.2,2022-09-03T18:06:55.861Z,2022-09-05T04:32:30Z,3754940875,141,25.8,3754941071,5,,3754940879,213,5.0,3754940877,212,9.4,3754940871,56,Back,3754940873,140,21.2,3760115771,178,,3754941269,241,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,3754949813,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455238801,79,1,1,6,33,6g9qrm72224jrk6tkxxxi8a9n,1,24.1,28.3,2022-09-03T18:07:00.326Z,2022-09-05T04:32:37Z,3754905813,212,18.4,3760115835,178,,3754905805,140,7.8,3754905809,141,38.2,3754905815,213,2.8,3754905801,56,Back,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455238817,80,1,1,6,38,6g9qrm72224jrk6tkxxxi8a9n,1,7.8,37.7,2022-09-03T18:07:04.405Z,2022-09-05T04:32:42Z,3760115865,178,,3754905901,212,23.6,3754905897,140,20.2,3754905903,213,1.0,3754905895,56,Back,3754905899,141,66.7,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455238863,81,1,1,6,40,6g9qrm72224jrk6tkxxxi8a9n,1,20.8,65.5,2022-09-03T18:07:07.218Z,2022-09-05T04:32:46Z,3754906147,212,19.0,3754906141,56,Back,3754906145,141,38.5,3754906149,213,5.0,3754906143,140,25.3,3760115891,178,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455238891,82,1,1,6,44,6g9qrm72224jrk6tkxxxi8a9n,1,25.1,46.3,2022-09-03T18:07:10.659Z,2022-09-05T04:32:50Z,3754906313,56,Back,3754906319,212,10.4,3754906321,213,2.0,3760115935,178,,3754906315,140,21.1,3754906317,141,60.3,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455238933,83,1,1,6,46,6g9qrm72224jrk6tkxxxi8a9n,1,20.7,60.5,2022-09-03T18:07:12.921Z,2022-09-05T04:32:56Z,3754906503,56,Back,3760115983,178,,3754906509,212,17.2,3754906505,140,7.7,3754906507,141,45.1,3754906511,213,3.8,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455238963,84,1,1,6,50,6g9qrm72224jrk6tkxxxi8a9n,0,8.1,42.1,2022-09-03T18:07:16.615Z,2022-09-05T04:33:01Z,3754906717,141,38.5,3760116021,178,,3754906711,155,,3754906715,140,55.1,3754906721,213,6.2,3754906719,212,49.4,3754906723,1,,3754906713,56,Center,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455239075,56,1,1,6,53,89w5c6pw7vn0dxypi61tt0g4k,1,45.8,59.4,2022-09-03T18:07:19.723Z,2022-09-05T04:33:31Z,3754907481,213,6.1,3754912271,210,15,3754907473,56,Center,3760116063,388,,3754907477,141,50.0,3754907471,3,,3754907475,140,75.2,3754907479,212,31.5,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,1,3754934083,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455239081,57,49,1,6,57,89w5c6pw7vn0dxypi61tt0g4k,1,76.2,50,2022-09-03T18:07:24.080Z,2022-09-05T04:33:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455239111,58,15,1,6,57,89w5c6pw7vn0dxypi61tt0g4k,1,86.9,44.5,2022-09-03T18:07:24.116Z,2022-09-05T04:33:31Z,3754912337,147,46.8,3754912323,55,56,3754912335,146,91.1,3754912319,80,,3754912321,29,,3754912445,233,85,3760116289,178,,3754912333,328,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,3754911351,20,,3754911353,17,3754934109,89,,3754907663,56,Center,3754912331,214,,3754934107,154,3754907659,22,3754912327,102,47.8,3754912329,103,5.1,,,,,,,,,,,,,,,,
2455239019,85,10,1,6,58,6g9qrm72224jrk6tkxxxi8a9n,1,8.7,53.8,2022-09-03T18:07:24.404Z,2022-09-05T04:33:36Z,3754907111,56,Back,3754907107,182,,3754911439,233,58,3754907805,179,,3758811227,376,,3754907099,173,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455239133,59,6,1,6,59,89w5c6pw7vn0dxypi61tt0g4k,1,86.6,46,2022-09-03T18:07:25.992Z,2022-09-05T04:33:39Z,3754907765,56,Center,3754907769,75,,3754917017,233,86,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455239043,86,6,1,6,59,6g9qrm72224jrk6tkxxxi8a9n,0,13.4,54,2022-09-03T18:07:25.992Z,2022-09-05T04:33:40Z,3754907219,56,Back,3754917037,233,59,3754907221,75,,,,,,,,,,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455239807,60,1,1,7,50,89w5c6pw7vn0dxypi61tt0g4k,1,99.5,0.5,2022-09-03T18:08:17.283Z,2022-09-05T04:33:50Z,3754911149,6,,3758811757,20,,3754911153,224,,3754911161,212,33.3,3754911147,2,,3754911157,140,89.7,3754915031,154,,3754911151,155,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,1,3754911163,213,1.9,3754911159,141,3754911165,1,,3760116393,178,,3754915029,210,47.0,3754911155,56,,,,,,,,,Center,15,,,,,,,,,,,,,,
2455239815,61,15,1,7,52,89w5c6pw7vn0dxypi61tt0g4k,1,86.6,45.8,2022-09-03T18:08:18.981Z,2022-09-05T04:33:50Z,3754915035,29,,3754914551,328,,3754911205,17,,3754915043,102,52.7,3754915039,55,60,3754915037,154,,3754911207,56,Center,3754915145,233,87,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,3754915049,147,50,3754915047,146,3754914547,15,,3760116481,388,,3754915045,103,98.9,3754916827,133,3754915033,76,3754914545,25,,,,,,7.6,,,,,,,,,,,,,,
2455239809,87,10,1,7,53,6g9qrm72224jrk6tkxxxi8a9n,1,3.4,47.9,2022-09-03T18:08:19.686Z,2022-09-05T04:33:54Z,3754912881,174,,3754911175,182,,3754914699,233,61,3758813957,376,,3754911177,56,Back,3754912883,179,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455239881,88,12,1,7,54,6g9qrm72224jrk6tkxxxi8a9n,1,5.3,41.9,2022-09-03T18:08:20.772Z,2022-09-05T04:34:28Z,3754911597,140,27.6,3754911601,212,27.2,3760116793,178,,3754911595,56,Back,3754911603,213,5.7,3754911599,141,21.5,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455239861,62,1,1,7,58,89w5c6pw7vn0dxypi61tt0g4k,1,73.2,80.6,2022-09-03T18:08:24.406Z,2022-09-05T04:34:35Z,3754911473,212,16.2,3760116839,178,,3754911475,213,0.5,3754911467,56,Left,3754911471,141,91.7,3754911469,140,86.9,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455239879,63,1,1,8,0,89w5c6pw7vn0dxypi61tt0g4k,0,86.9,91.7,2022-09-03T18:08:26.408Z,2022-09-05T04:34:41Z,3758814951,72,,3754911579,2,,3754911591,213,4.8,3754911585,140,90.2,3758814949,224,,3754911583,56,Center,3754911587,141,52.3,3754911581,155,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,3760116887,178,,3754911589,212,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2455239901,90,12,1,8,1,6g9qrm72224jrk6tkxxxi8a9n,1,10.7,46,2022-09-03T18:08:27.725Z,2022-09-05T04:34:53Z,3760116963,388,,3754911701,212,21.1,3754911703,213,0.3,3754911695,56,Back,3754911733,15,,3754911699,141,55.1,3754911697,140,29.9,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455239887,89,43,1,8,2,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-09-03T18:08:28.926Z,2022-09-03T18:08:31Z,3754911635,285,0,3754911633,56,Back,3754911765,144,44,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455239923,64,1,1,8,4,89w5c6pw7vn0dxypi61tt0g4k,0,70.6,41.1,2022-09-03T18:08:30.606Z,2022-09-05T04:35:00Z,3760117007,388,,3754911819,140,77.5,3754911821,141,53.9,3754911815,3,,3754911829,213,0.9,3754911817,56,Center,3754911825,212,11.3,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455239945,91,1,1,8,5,6g9qrm72224jrk6tkxxxi8a9n,1,25.1,47.5,2022-09-03T18:08:31.948Z,2022-09-05T04:35:08Z,3754911949,140,36.7,3754911945,3,,3754911953,212,15.0,3754911947,56,Back,3754911951,141,60.3,3754911955,213,0.6,3760117065,178,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455239963,93,50,1,8,7,6g9qrm72224jrk6tkxxxi8a9n,1,36.9,60.2,2022-09-03T18:08:33.607Z,2022-09-05T04:35:18Z,3754912055,286,,3754912053,56,Back,3754912183,233,65,,,,,,,,,,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455239969,65,7,1,8,7,89w5c6pw7vn0dxypi61tt0g4k,0,63.1,39.8,2022-09-03T18:08:33.944Z,2022-09-05T04:36:12Z,3758815955,383,,3754912081,285,,3754912193,233,93,3760117253,178,,3754912077,56,Center,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455239957,92,61,1,8,7,6g9qrm72224jrk6tkxxxi8a9n,1,36.6,60.2,2022-09-03T18:08:33.957Z,2022-09-05T04:35:40Z,3760117343,178,,3754912011,56,Back,,,,,,,,,,,,,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455240029,66,1,1,8,11,89w5c6pw7vn0dxypi61tt0g4k,1,64.4,53,2022-09-03T18:08:37.928Z,2022-09-05T04:36:24Z,3754912391,212,37.2,3754912387,140,89.4,3754914041,1,,3754912389,141,91.7,3760117805,178,,3754912385,56,Left,3754912383,155,,3754912393,213,0.8,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455240151,67,1,1,8,19,89w5c6pw7vn0dxypi61tt0g4k,0,85.3,87.6,2022-09-03T18:08:45.850Z,2022-09-05T04:36:31Z,3758816907,386,,3754913031,140,92.6,3754913025,2,,3754913029,56,Center,3754913037,213,5.2,3758816905,225,,3754913035,212,17.5,3758816909,20,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,3760117867,178,,3754913033,141,,,,,,,,,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2455240179,94,12,1,8,20,6g9qrm72224jrk6tkxxxi8a9n,1,9.5,32.2,2022-09-03T18:08:46.958Z,2022-09-05T04:36:48Z,3754913193,212,43.8,3754913255,167,,3760117985,178,,3754913195,213,5.7,3754913189,140,44.9,3754913187,56,Back,3754913191,141,0.0,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455240309,68,5,1,8,23,89w5c6pw7vn0dxypi61tt0g4k,1,58.3,101.2,2022-09-03T18:08:49.516Z,2022-09-05T04:36:53Z,3754913879,347,,3754913873,56,Left,3754913965,233,95,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455240183,95,5,1,8,23,6g9qrm72224jrk6tkxxxi8a9n,0,41.7,-1.2,2022-09-03T18:08:49.516Z,2022-09-05T04:36:53Z,3754913211,56,Back,3754914009,233,68,3754913213,347,,,,,,,,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455240575,70,1,1,8,38,89w5c6pw7vn0dxypi61tt0g4k,1,53.4,100,2022-09-03T18:09:05.206Z,2022-09-05T04:37:01Z,3754915269,213,4.7,3754915265,141,83.1,3754915267,212,12.5,3754915257,107,,3754915263,140,53.3,3754944837,189,,3754915259,56,Left,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455240617,71,1,1,8,40,89w5c6pw7vn0dxypi61tt0g4k,1,45.3,84.5,2022-09-03T18:09:07.082Z,2022-09-05T04:37:11Z,3754915437,212,47.8,3754915431,56,Right,3754915439,213,4.9,3754915433,140,53.1,3754915441,1,,3754915435,141,15.3,3754946465,196,,3754945045,189,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,3760118171,178,,3754946559,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455240647,72,1,1,8,45,89w5c6pw7vn0dxypi61tt0g4k,1,46.6,29.1,2022-09-03T18:09:11.841Z,2022-09-05T04:37:31Z,3754915559,1,,3754915557,213,0.6,3760118337,178,,3754915553,212,38.0,3754915541,56,Center,3754946267,155,,3754915549,141,62.0,3754915545,140,75.9,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455240651,73,1,1,8,47,89w5c6pw7vn0dxypi61tt0g4k,0,80.6,64.5,2022-09-03T18:09:13.714Z,2022-09-05T04:37:42Z,3754947165,141,61.4,3754947169,213,3.9,3760118443,388,,3754915581,56,Center,3754947167,212,3.0,3754947161,3,,3754947163,140,78.6,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455240697,97,4,1,8,49,6g9qrm72224jrk6tkxxxi8a9n,1,14.6,36.8,2022-09-03T18:09:15.815Z,2022-09-05T04:37:55Z,3754915805,285,,3754915865,233,74,3754915793,13,,3754915801,265,,3754915799,152,,3754915795,56,Back,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455240703,74,4,1,8,49,89w5c6pw7vn0dxypi61tt0g4k,0,85.4,63.2,2022-09-03T18:09:15.816Z,2022-09-05T04:37:55Z,3754915833,13,,3754915841,286,,3754915837,152,,3760118543,178,,3754915835,56,Center,3754915877,233,97,3754915839,265,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455240641,96,43,1,8,50,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-09-03T18:09:16.752Z,2022-09-03T18:09:23Z,3754916053,144,49,,,,,,,,,,,,,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455241183,99,1,1,9,29,6g9qrm72224jrk6tkxxxi8a9n,0,15.7,41,2022-09-03T18:09:56.225Z,2022-09-05T04:38:01Z,3754918467,1,,3754918461,141,49.9,3754918465,213,0.1,3758819957,157,,3754918459,140,70.4,3754918455,152,,3760118589,178,,3754918451,5,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,3754918463,212,57.8,3754918457,56,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2455241197,75,1,1,9,33,89w5c6pw7vn0dxypi61tt0g4k,1,28.7,61.6,2022-09-03T18:10:00.110Z,2022-09-05T04:38:16Z,3754918517,3,,3754918525,212,12.2,3754918521,140,32.2,3754918519,56,Back,3754918527,213,1.3,3754918523,141,78.7,3760118747,388,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455241215,76,1,1,9,35,89w5c6pw7vn0dxypi61tt0g4k,1,32.2,78.7,2022-09-03T18:10:01.427Z,2022-09-05T04:38:39Z,3754918619,56,Back,3754918621,140,40.2,3754918627,213,6.1,3754918625,212,8.5,3760118881,178,,3754918623,141,76.7,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455241221,77,49,1,9,36,89w5c6pw7vn0dxypi61tt0g4k,1,40.2,76.7,2022-09-03T18:10:02.515Z,2022-09-05T04:39:08Z,,,,,,,,,,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455241229,78,1,1,9,36,89w5c6pw7vn0dxypi61tt0g4k,1,40.2,76.7,2022-09-03T18:10:02.542Z,2022-09-05T04:39:05Z,3754918665,212,5.0,3760119099,178,,3754918661,140,37.8,3754918667,213,4.2,3754918663,141,70.3,3754918659,56,Back,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455241235,79,1,1,9,37,89w5c6pw7vn0dxypi61tt0g4k,1,37.8,70.3,2022-09-03T18:10:03.883Z,2022-09-05T04:39:15Z,3754918711,212,15.3,3754918707,140,49.4,3760119165,178,,3754918705,56,Back,3754918709,141,56.6,3754918713,213,5.6,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455241243,80,1,1,9,38,89w5c6pw7vn0dxypi61tt0g4k,1,49.4,56.6,2022-09-03T18:10:04.789Z,2022-09-05T04:39:20Z,3760119205,178,,3754918771,212,6.8,3754918775,213,3.7,3754918767,141,51.1,3754918761,56,Back,3754918763,140,44.0,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455241307,81,1,1,9,39,89w5c6pw7vn0dxypi61tt0g4k,1,44,51.1,2022-09-03T18:10:06.039Z,2022-09-05T04:39:30Z,3754919161,140,71.4,3754919669,210,15,3754919167,213,5.6,3754919171,1,,3754919165,212,35.7,3754919159,56,Right,3760119235,178,,3754919163,141,19.9,723av2redj2ej6livx0g81wwl,A. Verschueren,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455241311,82,15,1,9,45,89w5c6pw7vn0dxypi61tt0g4k,1,81.6,35.2,2022-09-03T18:10:11.862Z,2022-09-05T04:39:31Z,3754919195,56,Center,3754919713,215,,3754919695,72,,3754919717,147,47.7,3754919701,29,,3754919711,103,1.9,3754919709,102,51.5,3754919915,233,100,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,3760119279,178,,3754919697,78,3754919191,22,,3754919193,18,,3754919715,146,,3754919705,55,,,,,,,,,81,98.4,,,,,,,,,,,,,,
2455241331,100,10,1,9,46,6g9qrm72224jrk6tkxxxi8a9n,1,3.5,51.2,2022-09-03T18:10:12.560Z,2022-09-05T04:39:35Z,3754919317,182,,3754920133,233,82,3758821841,376,,3754919319,56,Back,3754919855,179,,3754920067,173,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455241347,101,52,1,9,46,6g9qrm72224jrk6tkxxxi8a9n,1,4.5,49.6,2022-09-03T18:10:12.566Z,2022-09-05T04:39:47Z,3760119445,179,,3758822825,376,,,,,,,,,,,,,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455241661,102,1,1,10,4,6g9qrm72224jrk6tkxxxi8a9n,1,7.3,49,2022-09-03T18:10:30.892Z,2022-09-05T04:40:02Z,3754920979,199,,3754920983,140,66.3,3754920981,56,Center,3754920991,1,,3754920987,212,63.6,3754920989,213,6.1,3754920985,141,27.7,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
