id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,keyPass,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2508749945,214,1,1,18,5,3ebril33e08ddzob4bhq8awsr,0,84.9,14.9,2023-02-17T19:18:41.390Z,2023-02-20T10:32:30Z,4037695323,141,29.5,4037695319,56,Center,4037695327,213,1.4,4037695325,212,10.1,4037695321,140,86.4,4046066273,178,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510354065,1025,67,1,18,6,ed5nwjz5za3oyi20nxzgqivmx,1,12.7,64.5,2023-02-17T19:18:42.168Z,2023-02-20T12:06:34Z,4046105019,233,1047,,,,,,,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510354061,1047,67,1,18,6,3ebril33e08ddzob4bhq8awsr,0,87.3,35.5,2023-02-17T19:18:42.169Z,2023-02-20T11:14:38Z,4046105027,233,1025,,,,,,,,,,,,,,,,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750107,169,61,1,18,6,ed5nwjz5za3oyi20nxzgqivmx,1,12.5,63.7,2023-02-17T19:18:42.206Z,2023-02-20T12:06:34Z,4046066457,178,,4037696205,56,Back,,,,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508749967,215,43,1,18,7,3ebril33e08ddzob4bhq8awsr,1,0,0,2023-02-17T19:18:42.864Z,2023-02-17T19:19:11Z,4037695497,141,32.8,4037695501,213,1.3,4037695493,56,Center,4037695495,140,86.7,4037695499,212,2.7,4037696861,144,1,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508749975,216,1,1,18,8,3ebril33e08ddzob4bhq8awsr,1,89.9,39.7,2023-02-17T19:18:43.746Z,2023-02-20T10:32:56Z,4046066493,178,,4037697699,154,,4037697007,210,13,4037695529,56,Center,4037695533,141,53.6,4037695537,213,1.8,4037695535,212,9.7,4037695531,140,87.9,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2508749981,217,13,1,18,8,3ebril33e08ddzob4bhq8awsr,1,84.5,42.5,2023-02-17T19:18:44.658Z,2023-02-20T10:32:56Z,4037697039,29,,4037697041,55,216,4037697053,230,98.9,4037695567,17,,4037697055,231,49.1,4037695565,22,,4046066681,178,,4037695569,56,Center,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,4037697701,154,,4037697037,77,,4037697051,328,,4037697045,102,4037696533,72,4037697047,103,56.9,59.7,,,,,,,,,,,,,,,,,,,,,,,
2508749999,168,5,1,18,11,ed5nwjz5za3oyi20nxzgqivmx,1,-1.4,43.6,2023-02-17T19:18:47.141Z,2023-02-20T10:32:59Z,4037695669,233,218,4037695649,346,,4037695647,56,Back,,,,,,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508749987,218,5,1,18,11,3ebril33e08ddzob4bhq8awsr,0,101.4,56.4,2023-02-17T19:18:47.141Z,2023-02-20T10:33:00Z,4037695721,233,168,4037695589,346,,4037695587,56,Center,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750231,170,1,1,18,32,ed5nwjz5za3oyi20nxzgqivmx,1,4.8,43.5,2023-02-17T19:19:08.613Z,2023-02-20T10:33:03Z,4037696865,124,,4037696881,237,,4037696867,56,Back,4037696873,141,65.3,4037696877,213,1.2,4037696869,140,9.5,4037696875,212,15.6,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750275,171,1,1,18,35,ed5nwjz5za3oyi20nxzgqivmx,1,9.3,60.8,2023-02-17T19:19:10.877Z,2023-02-20T10:33:10Z,4037697139,213,4.2,4046066841,178,,4037697133,140,5.1,4037697137,212,8.7,4037697135,141,49.7,4037697131,56,Back,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750303,172,1,1,18,37,ed5nwjz5za3oyi20nxzgqivmx,0,4.7,48.1,2023-02-17T19:19:13.623Z,2023-02-20T10:33:18Z,4037697221,56,Back,4037697233,212,45.5,4037697225,140,33.4,4037697217,155,,4037697239,213,5.4,4037697229,141,0.0,4046066953,178,,4037697243,1,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750309,173,5,1,18,42,ed5nwjz5za3oyi20nxzgqivmx,0,30.7,-1.4,2023-02-17T19:19:18.490Z,2023-02-20T10:33:22Z,4037697249,347,,4037697723,233,219,4037697247,56,Back,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750385,219,5,1,18,42,3ebril33e08ddzob4bhq8awsr,1,69.3,101.4,2023-02-17T19:19:18.490Z,2023-02-20T10:33:22Z,4037697679,347,,4037697677,56,Left,4037697703,233,173,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750415,220,1,1,18,45,3ebril33e08ddzob4bhq8awsr,1,72,100,2023-02-17T19:19:21.479Z,2023-02-20T10:33:56Z,4037697817,140,63.9,4037697813,107,,4037697815,56,Left,4037697823,213,3.6,4037697819,141,95.1,4037697821,212,9.3,,,,,,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750439,221,1,1,18,48,3ebril33e08ddzob4bhq8awsr,1,63.9,95.1,2023-02-17T19:19:24.187Z,2023-02-20T10:34:03Z,4037697949,56,Left,4037697959,213,6.0,4046067705,178,,4037697955,212,7.5,4037697953,141,91.5,4037697951,140,70.7,,,,,,,6o2tffdjtdueojbhahe3w66i2,R. Vita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750495,222,1,1,18,52,3ebril33e08ddzob4bhq8awsr,1,63.9,88.4,2023-02-17T19:19:28.288Z,2023-02-20T10:34:10Z,4037698219,141,73.6,4037698223,213,3.7,4037698221,212,20.1,4046067873,178,,4037698217,140,47.3,4037698215,56,Back,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750559,223,1,1,18,56,3ebril33e08ddzob4bhq8awsr,1,50.6,73.8,2023-02-17T19:19:31.866Z,2023-02-20T10:34:14Z,4037698545,212,16.4,4037698547,213,0.1,4037698543,141,76.3,4037698539,56,Center,4037698541,140,66.1,4046067939,178,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750597,224,1,1,19,2,3ebril33e08ddzob4bhq8awsr,0,71.4,91.7,2023-02-17T19:19:38.677Z,2023-02-20T10:34:25Z,4037698779,141,68.6,4037698781,212,16.8,4037698783,213,5.1,4046068003,178,,4037698773,155,,4037698777,140,77.2,4037698775,56,Center,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750605,174,12,1,19,3,ed5nwjz5za3oyi20nxzgqivmx,1,28.7,34.3,2023-02-17T19:19:39.524Z,2023-02-20T10:34:56Z,4037698829,212,12.6,4037698853,15,,4046068041,178,,4037698831,213,5.6,4037698825,140,38.2,4037698823,56,Back,4037698827,141,23.1,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750625,175,49,1,19,5,ed5nwjz5za3oyi20nxzgqivmx,1,38.7,22.7,2023-02-17T19:19:41.227Z,2023-02-20T10:35:02Z,,,,,,,,,,,,,,,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750631,176,1,1,19,5,ed5nwjz5za3oyi20nxzgqivmx,0,30.9,19.6,2023-02-17T19:19:41.243Z,2023-02-20T10:35:08Z,4046068453,178,,4037698959,141,21.7,4037698961,212,8.6,4037698963,213,0.2,4037698955,56,Back,4037698957,140,39.0,4037698953,155,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750647,225,1,1,19,6,3ebril33e08ddzob4bhq8awsr,1,57.2,84.6,2023-02-17T19:19:42.591Z,2023-02-20T10:36:41Z,4037699017,3,,4046070281,178,,4037699021,140,63.6,4037699023,141,97.2,4037699019,56,Left,4037699027,213,0.9,4037699025,212,10.9,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750653,226,49,1,19,8,3ebril33e08ddzob4bhq8awsr,1,63.4,97,2023-02-17T19:19:43.781Z,2023-02-20T10:37:17Z,,,,,,,,,,,,,,,,,,,,,,,,,6o2tffdjtdueojbhahe3w66i2,R. Vita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750693,227,1,1,19,9,3ebril33e08ddzob4bhq8awsr,1,62.7,95.8,2023-02-17T19:19:45.673Z,2023-02-20T10:37:23Z,4037699229,212,7.7,4046070945,178,,4037699231,213,5.4,4037699225,140,67.4,4037699223,56,Left,4037699227,141,87.2,,,,,,,6o2tffdjtdueojbhahe3w66i2,R. Vita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750721,228,1,1,19,13,3ebril33e08ddzob4bhq8awsr,1,67.7,77.2,2023-02-17T19:19:49.164Z,2023-02-20T10:37:31Z,4037699411,213,4.4,4037699409,212,10.9,4037699403,56,Center,4037699407,141,61.9,4037699405,140,64.7,4046071023,178,,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750785,229,1,1,19,16,3ebril33e08ddzob4bhq8awsr,1,64.1,55.5,2023-02-17T19:19:51.764Z,2023-02-20T10:37:34Z,4037699737,140,70.6,4037699735,56,Right,4037699743,213,4.9,4037699745,1,,4037699741,212,34.3,4037699739,141,6.1,4046071065,178,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750829,230,1,1,19,19,3ebril33e08ddzob4bhq8awsr,1,71.4,6.3,2023-02-17T19:19:55.474Z,2023-02-20T10:37:45Z,4037699935,140,92.8,4046071249,178,,4037699933,56,Right,4037699937,141,16.1,4037699941,213,0.3,4037699939,212,23.4,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751073,179,45,1,19,22,ed5nwjz5za3oyi20nxzgqivmx,0,7.2,83,2023-02-17T19:19:58.322Z,2023-02-20T10:37:57Z,4037701101,285,,4037701291,233,231,4037701099,56,Back,,,,,,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750839,231,3,1,19,22,3ebril33e08ddzob4bhq8awsr,1,92.8,17,2023-02-17T19:19:58.322Z,2023-02-20T10:37:56Z,4037699989,286,,4046071501,178,,4037701279,233,179,4037699987,56,Right,4039140641,465,,,,,,,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750841,232,1,1,19,23,3ebril33e08ddzob4bhq8awsr,0,98.5,16.8,2023-02-17T19:19:58.755Z,2023-02-20T10:38:05Z,4039141255,225,,4039141257,386,,4037700001,140,96.3,4039141259,20,,4037700005,212,15.5,4046071695,178,,4037700007,213,1.7,4037700003,141,39.3,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,4037699999,56,Center,4037699995,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750853,177,49,1,19,24,ed5nwjz5za3oyi20nxzgqivmx,1,6.8,69.9,2023-02-17T19:19:59.719Z,2023-02-20T10:38:07Z,,,,,,,,,,,,,,,,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750897,178,1,1,19,25,ed5nwjz5za3oyi20nxzgqivmx,0,8.7,71.5,2023-02-17T19:20:01.309Z,2023-02-20T10:38:40Z,4037700215,212,49.8,4037700209,56,Left,4037700217,213,0.2,4037700213,141,89.3,4037700211,140,54.7,4046071815,178,,4037700207,155,,4037700219,1,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508750915,233,49,1,19,31,3ebril33e08ddzob4bhq8awsr,1,29.1,12.3,2023-02-17T19:20:06.978Z,2023-02-20T10:39:00Z,,,,,,,,,,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751021,234,61,1,19,43,3ebril33e08ddzob4bhq8awsr,1,28.8,12.6,2023-02-17T19:20:18.832Z,2023-02-20T10:39:03Z,4037700941,189,,4037700835,56,Back,4046072735,178,,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751143,235,1,1,19,50,3ebril33e08ddzob4bhq8awsr,1,51,86.1,2023-02-17T19:20:25.801Z,2023-02-20T10:39:07Z,4037701447,141,81.4,4037701443,56,Left,4037701445,140,61.5,4037701451,213,6.0,4046072827,178,,4037701449,212,11.5,,,,,,,6o2tffdjtdueojbhahe3w66i2,R. Vita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751155,236,1,1,19,50,3ebril33e08ddzob4bhq8awsr,1,59.1,82.4,2023-02-17T19:20:26.670Z,2023-02-20T10:39:11Z,4037701485,56,Left,4037701501,213,1.5,4037701497,212,9.5,4037701493,141,96.3,4046072913,178,,4037701489,140,59.7,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751175,237,1,1,19,52,3ebril33e08ddzob4bhq8awsr,1,59.7,96.3,2023-02-17T19:20:28.027Z,2023-02-20T10:39:15Z,4037701589,140,44.6,4046072963,178,,4037701595,213,3.2,4037701593,212,15.9,4037701587,56,Back,4037701591,141,95.1,,,,,,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751209,238,1,1,19,54,3ebril33e08ddzob4bhq8awsr,1,44.6,95.1,2023-02-17T19:20:30.361Z,2023-02-20T10:39:18Z,4037701749,140,33.1,4037701753,212,20.2,4037701755,213,4.1,4046073001,178,,4037701747,56,Back,4037701751,141,71.2,,,,,,,6o2tffdjtdueojbhahe3w66i2,R. Vita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751241,239,1,1,19,57,3ebril33e08ddzob4bhq8awsr,1,32.4,66.7,2023-02-17T19:20:33.172Z,2023-02-20T10:39:21Z,4037701915,56,Back,4037701923,141,31.4,4037701919,140,29.6,4037701927,212,24.2,4046073067,178,,4037701931,213,4.6,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751261,240,1,1,19,59,3ebril33e08ddzob4bhq8awsr,1,29.9,27.8,2023-02-17T19:20:35.439Z,2023-02-20T10:39:25Z,4046073207,178,,4037702029,212,18.5,4037702027,141,3.0,4037702023,56,Back,4037702025,140,37.1,4037702031,213,5.1,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751291,241,1,1,20,2,3ebril33e08ddzob4bhq8awsr,1,41.1,3,2023-02-17T19:20:37.995Z,2023-02-20T10:39:29Z,4046073277,178,,4037702221,140,42.1,4037702219,56,Back,4037702223,141,24.0,4037702227,213,1.5,4037702225,212,14.3,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751311,242,1,1,20,4,3ebril33e08ddzob4bhq8awsr,1,44.1,28.1,2023-02-17T19:20:40.631Z,2023-02-20T10:39:33Z,4037702335,56,Center,4037702337,140,57.2,4037702333,155,,4037702345,1,,4046073405,178,,4037702343,213,1.1,4037702339,141,72.4,4037702341,212,33.1,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751347,243,1,1,20,7,3ebril33e08ddzob4bhq8awsr,1,57.2,72.4,2023-02-17T19:20:42.745Z,2023-02-20T10:39:35Z,4037702485,141,69.3,4037702483,140,52.9,4037702487,212,5.0,4046073455,178,,4037702489,213,3.6,4037702481,56,Center,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751457,244,1,1,20,12,3ebril33e08ddzob4bhq8awsr,1,67.4,82.4,2023-02-17T19:20:48.386Z,2023-02-20T10:39:41Z,4046073561,178,,4037703005,213,0.7,4037703003,212,12.1,4037702999,140,76.4,4037703001,141,93.4,4037702997,56,Left,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751469,245,1,1,20,16,3ebril33e08ddzob4bhq8awsr,1,81,78.4,2023-02-17T19:20:52.597Z,2023-02-20T10:39:46Z,4037703033,56,Center,4037703037,141,71.2,4037703035,140,79.4,4046073625,178,,4037703041,213,4.4,4037703039,212,5.2,,,,,,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751489,246,1,1,20,17,3ebril33e08ddzob4bhq8awsr,0,79.4,71.2,2023-02-17T19:20:53.208Z,2023-02-20T10:39:51Z,4037703149,213,6.0,4046073671,178,,4037703141,56,Center,4037703143,140,93.3,4037703147,212,15.3,4037703145,141,64.6,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751503,180,49,1,20,18,ed5nwjz5za3oyi20nxzgqivmx,1,10.3,39.7,2023-02-17T19:20:54.416Z,2023-02-20T10:39:54Z,,,,,,,,,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510355371,1082,67,1,20,18,ed5nwjz5za3oyi20nxzgqivmx,1,8.7,38.5,2023-02-17T19:20:54.536Z,2023-02-20T12:06:34Z,4046111141,233,1120,,,,,,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510355369,1120,67,1,20,18,3ebril33e08ddzob4bhq8awsr,0,91.3,61.5,2023-02-17T19:20:54.537Z,2023-02-20T11:20:34Z,4046111169,233,1082,,,,,,,,,,,,,,,,,,,,,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751575,181,1,1,20,20,ed5nwjz5za3oyi20nxzgqivmx,1,11.6,43.1,2023-02-17T19:20:55.777Z,2023-02-20T10:40:00Z,4037703571,213,0.5,4037703557,157,,4037703573,1,,4037703569,212,19.9,4037703565,140,28.0,4046073865,178,,4037703567,141,57.8,4037703561,56,Back,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751597,182,1,1,20,26,ed5nwjz5za3oyi20nxzgqivmx,1,44.8,66.3,2023-02-17T19:21:02.560Z,2023-02-20T10:40:05Z,4037703693,213,1.6,4037703681,140,44.0,4037703689,212,14.8,4046073951,178,,4037703685,141,88.1,4037703677,56,Back,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751635,183,1,1,20,30,ed5nwjz5za3oyi20nxzgqivmx,1,41.8,82.9,2023-02-17T19:21:05.755Z,2023-02-20T10:40:16Z,4037703917,141,70.2,4037703915,140,35.6,4037703911,56,Back,4046074133,178,,4037703921,213,4.1,4037703919,212,10.8,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751707,184,1,1,20,31,ed5nwjz5za3oyi20nxzgqivmx,1,37,71.4,2023-02-17T19:21:07.254Z,2023-02-20T10:40:37Z,4037704191,140,44.4,4037704195,212,11.4,4037704193,141,83.6,4037704197,213,0.8,4037704189,56,Back,4046074567,178,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751775,185,1,1,20,37,ed5nwjz5za3oyi20nxzgqivmx,1,45.4,66.1,2023-02-17T19:21:13.624Z,2023-02-20T10:40:51Z,4046074859,178,,4037704471,140,48.1,4037704477,213,4.8,4037704473,141,19.4,4037704469,56,Back,4037704475,212,31.9,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751801,186,1,1,20,45,ed5nwjz5za3oyi20nxzgqivmx,1,60.9,22.4,2023-02-17T19:21:20.838Z,2023-02-20T10:41:04Z,4037704571,56,Center,4046075101,178,,4037704577,212,4.0,4037704573,140,62.5,4037704575,141,27.7,4037704579,213,1.1,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751823,187,3,1,20,46,ed5nwjz5za3oyi20nxzgqivmx,1,61,34.2,2023-02-17T19:21:22.018Z,2023-02-20T10:41:17Z,4039148795,464,,4037704687,56,Center,4037704689,286,,4046075367,178,,4037704699,233,247,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751785,247,45,1,20,46,3ebril33e08ddzob4bhq8awsr,0,39,65.8,2023-02-17T19:21:22.018Z,2023-02-20T10:41:18Z,4037704507,56,Back,4037704509,285,,4037704711,233,187,,,,,,,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751867,188,1,1,20,50,ed5nwjz5za3oyi20nxzgqivmx,1,55.3,45.2,2023-02-17T19:21:25.817Z,2023-02-20T10:42:08Z,4037704899,213,1.8,4037704889,56,Center,4037704891,140,53.6,4046076275,178,,4037704893,141,56.1,4037704895,212,7.6,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751895,189,1,1,20,53,ed5nwjz5za3oyi20nxzgqivmx,1,58.6,63.7,2023-02-17T19:21:29.264Z,2023-02-20T10:42:15Z,4037705021,141,49.4,4037705023,212,9.9,4037705019,140,56.7,4037705025,213,4.5,4046076399,178,,4037705017,56,Center,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751915,190,1,1,20,56,ed5nwjz5za3oyi20nxzgqivmx,0,63,59.4,2023-02-17T19:21:31.781Z,2023-02-20T10:42:27Z,4037705115,155,,4037705117,56,Center,4046076641,178,,4037705121,141,62.7,4037705125,213,0.1,4037705119,140,80.2,4037705123,212,18.2,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751931,248,8,1,20,57,3ebril33e08ddzob4bhq8awsr,1,20.1,31.9,2023-02-17T19:21:33.289Z,2023-02-20T10:42:32Z,4039153793,383,,4037705211,56,Back,4046076705,388,,,,,,,,,,,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751935,249,49,1,20,58,3ebril33e08ddzob4bhq8awsr,1,20.1,31.9,2023-02-17T19:21:34.585Z,2023-02-20T10:42:41Z,,,,,,,,,,,,,,,,,,,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751977,250,1,1,20,58,3ebril33e08ddzob4bhq8awsr,0,20.1,31.9,2023-02-17T19:21:34.656Z,2023-02-20T10:42:45Z,4037705451,213,1.0,4046076983,178,,4037705439,155,,4037705441,196,,4037705453,1,,4037705445,140,49.1,4037705443,56,Back,4037705447,141,100.0,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,4037705449,212,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
