id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/14/value,qualifier/12/value,qualifier/16/value
2506530931,8,3,1,0,13,8iawijq7s9s6d85mjz8wdslki,0,77,95.7,2023-02-11T17:47:48.978Z,2023-02-13T18:26:27Z,4031176175,178,,4025947931,56,Left,4025947933,286,,4025947965,233,4,4027400743,465,,,,,,,,,,,4fiks6jvfxzbs9k0s050vmfbo,I. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506530929,4,7,1,0,14,ears40cp6opsgvhsy0dgyszpd,1,23,4.3,2023-02-11T17:47:49.472Z,2023-02-13T18:26:33Z,4027400717,385,,4031176281,178,,4025947923,56,Back,4025947921,167,,4025947945,233,8,4025947925,285,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506530933,5,5,1,0,14,ears40cp6opsgvhsy0dgyszpd,0,21.6,-0.9,2023-02-11T17:47:50.023Z,2023-02-13T18:26:41Z,4025948155,233,9,4025947939,347,,4025947937,56,Back,,,,,,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506530965,9,5,1,0,14,8iawijq7s9s6d85mjz8wdslki,1,78.4,100.9,2023-02-11T17:47:50.023Z,2023-02-13T18:26:40Z,4025948095,56,Left,4025948097,347,,4025948133,233,5,,,,,,,,,,,,,,,,4fiks6jvfxzbs9k0s050vmfbo,I. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531049,10,1,1,0,20,8iawijq7s9s6d85mjz8wdslki,1,71.5,100,2023-02-11T17:47:55.993Z,2023-02-13T18:26:49Z,4025948555,213,3.4,4025948547,141,91.8,4025948559,1,,4025948551,212,25.7,4025948539,107,,4025948541,56,Back,4025948545,140,47.8,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531093,11,1,1,0,24,8iawijq7s9s6d85mjz8wdslki,1,48.9,85.7,2023-02-11T17:47:59.891Z,2023-02-13T18:26:56Z,4025948775,141,69.7,4025948773,140,50.6,4025948771,56,Center,4025948779,213,4.9,4031176795,178,,4025948777,212,11.0,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531147,12,1,1,0,25,8iawijq7s9s6d85mjz8wdslki,1,51.1,68.8,2023-02-11T17:48:00.925Z,2023-02-13T18:27:01Z,4031176917,178,,4025949073,56,Back,4025949089,213,2.4,4025949081,141,85.3,4025949077,140,40.2,4025949085,212,16.0,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531177,13,1,1,0,30,8iawijq7s9s6d85mjz8wdslki,1,35.9,63.3,2023-02-11T17:48:05.940Z,2023-02-13T18:27:05Z,4025949237,213,4.2,4025949233,141,41.5,4025949229,56,Back,4025949231,140,27.6,4025949235,212,17.2,4031176977,178,,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531209,14,1,1,0,32,8iawijq7s9s6d85mjz8wdslki,1,23.7,45.7,2023-02-11T17:48:08.028Z,2023-02-13T18:27:11Z,4031177107,178,,4025949427,212,31.8,4025949415,56,Back,4025949419,140,41.1,4025949423,141,7.4,4025949429,213,5.3,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531223,15,1,1,0,35,8iawijq7s9s6d85mjz8wdslki,0,41.1,7.4,2023-02-11T17:48:11.263Z,2023-02-13T18:27:21Z,4025949535,140,67.3,4025949543,1,,4025949541,213,0.5,4025949533,56,Center,4031177349,178,,4025949539,212,32.1,4025949537,141,31.6,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531239,6,49,1,0,37,ears40cp6opsgvhsy0dgyszpd,1,30.2,80.6,2023-02-11T17:48:12.631Z,2023-02-13T18:27:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531253,7,1,1,0,37,ears40cp6opsgvhsy0dgyszpd,0,30.5,75.4,2023-02-11T17:48:12.641Z,2023-02-13T18:27:43Z,4025949687,212,16.4,4025949689,213,1.2,4025949683,140,36.0,4025949681,56,Back,4031177783,178,,4025949685,141,97.9,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531265,16,49,1,0,39,8iawijq7s9s6d85mjz8wdslki,1,66.3,5.9,2023-02-11T17:48:14.641Z,2023-02-13T18:27:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531315,17,1,1,0,39,8iawijq7s9s6d85mjz8wdslki,1,65.4,1.3,2023-02-11T17:48:14.813Z,2023-02-13T18:28:10Z,4025950027,213,2.8,4025950019,56,Right,4025950021,140,58.0,4025950023,141,5.6,4031177997,178,,4025950025,212,8.3,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507644483,1405,83,1,0,42,ears40cp6opsgvhsy0dgyszpd,1,36.5,92.4,2023-02-11T17:48:17.523Z,2023-02-14T06:12:17Z,4031800767,399,463005,,,,,,,,,,,,,,,,,,,,,,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531317,18,61,1,0,42,8iawijq7s9s6d85mjz8wdslki,0,62.8,3.2,2023-02-11T17:48:17.534Z,2023-02-14T04:27:15Z,4031178581,178,,4025950035,56,Right,,,,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531377,8,61,1,0,43,ears40cp6opsgvhsy0dgyszpd,0,34.2,95.7,2023-02-11T17:48:18.664Z,2023-02-13T18:28:41Z,4025950283,56,Back,4031178789,178,,,,,,,,,,,,,,,,,,,,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531383,9,5,1,0,44,ears40cp6opsgvhsy0dgyszpd,0,35.4,100.9,2023-02-11T17:48:19.770Z,2023-02-13T18:28:52Z,4025950591,233,19,4025950331,56,Back,4025950333,347,,,,,,,,,,,,,,,,,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531431,19,5,1,0,44,8iawijq7s9s6d85mjz8wdslki,1,64.6,-0.9,2023-02-11T17:48:19.770Z,2023-02-13T18:28:52Z,4025950571,233,9,4025950569,347,,4025950567,56,Right,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531473,20,1,1,0,49,8iawijq7s9s6d85mjz8wdslki,1,60.6,0,2023-02-11T17:48:25.315Z,2023-02-13T18:29:06Z,4025950753,1,,4025950751,213,2.8,4025950747,141,14.5,4025950745,140,35.3,4025950743,56,Back,4025950741,107,,4025950749,212,28.7,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531503,21,1,1,0,53,8iawijq7s9s6d85mjz8wdslki,1,42.2,7.7,2023-02-11T17:48:29.140Z,2023-02-13T18:29:16Z,4025950885,56,Back,4027400933,1,,4025950889,141,54.4,4025950893,213,1.8,4025950891,212,32.7,4025950887,140,34.9,4031179505,178,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531589,22,1,1,0,59,8iawijq7s9s6d85mjz8wdslki,1,35,47.8,2023-02-11T17:48:34.762Z,2023-02-13T18:29:23Z,4025951339,140,43.5,4025951341,141,22.3,4025951343,212,19.5,4031179575,178,,4025951345,213,5.2,4025951337,56,Back,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531615,23,1,1,1,3,8iawijq7s9s6d85mjz8wdslki,1,41.6,7.9,2023-02-11T17:48:39.165Z,2023-02-13T18:29:26Z,4025951477,212,24.3,4025951475,141,26.4,4025951479,213,2.6,4025951473,140,21.8,4025951471,56,Back,4031179619,178,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531667,24,1,1,1,7,8iawijq7s9s6d85mjz8wdslki,1,20.4,37.3,2023-02-11T17:48:42.839Z,2023-02-13T18:29:31Z,4025951719,141,71.3,4025951715,56,Back,4031179699,178,,4025951717,140,20.4,4025951721,212,23.1,4025951723,213,1.6,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531713,25,1,1,1,10,8iawijq7s9s6d85mjz8wdslki,1,20.4,74.7,2023-02-11T17:48:46.228Z,2023-02-13T18:29:34Z,4031179733,178,,4025952001,56,Back,4025952003,140,34.5,4025952009,213,0.5,4025952005,141,86.7,4025952007,212,16.9,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531725,26,1,1,1,12,8iawijq7s9s6d85mjz8wdslki,0,33.5,80.8,2023-02-11T17:48:47.402Z,2023-02-13T18:30:35Z,4031180767,178,,4025952067,140,35.6,4025952073,213,0.6,4025952071,212,2.6,4025952065,56,Back,4025952069,141,82.8,,,,,,,4fiks6jvfxzbs9k0s050vmfbo,I. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531739,10,61,1,1,12,ears40cp6opsgvhsy0dgyszpd,1,63.2,16.5,2023-02-11T17:48:47.513Z,2023-02-13T18:30:42Z,4025952127,56,Right,4031180991,178,,,,,,,,,,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531751,11,5,1,1,14,ears40cp6opsgvhsy0dgyszpd,0,63.8,-0.8,2023-02-11T17:48:49.759Z,2023-02-13T18:30:51Z,4025952167,347,,4025952165,56,Right,4025952401,233,27,,,,,,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531795,27,5,1,1,14,8iawijq7s9s6d85mjz8wdslki,1,36.2,100.8,2023-02-11T17:48:49.759Z,2023-02-13T18:30:50Z,4025952373,56,Back,4025952387,233,11,4025952375,347,,,,,,,,,,,,,,,,,4fiks6jvfxzbs9k0s050vmfbo,I. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531815,28,1,1,1,20,8iawijq7s9s6d85mjz8wdslki,0,34.7,100,2023-02-11T17:48:55.519Z,2023-02-13T18:31:08Z,4025952509,213,6.0,4025952503,140,60.8,4025952501,56,Left,4025952505,141,90.2,4025952511,1,,4025952507,212,28.3,4025952499,107,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531827,12,49,1,1,21,ears40cp6opsgvhsy0dgyszpd,1,37.7,5.6,2023-02-11T17:48:56.811Z,2023-02-13T18:31:15Z,,,,,,,,,,,,,,,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531859,13,1,1,1,23,ears40cp6opsgvhsy0dgyszpd,1,38.1,4,2023-02-11T17:48:58.843Z,2023-02-13T18:31:21Z,4025952705,155,,4025952709,140,60.1,4031181733,178,,4025952715,213,0.5,4025952707,56,Center,4025952711,141,22.9,4025952713,212,26.4,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531873,14,1,1,1,25,ears40cp6opsgvhsy0dgyszpd,1,57,25.6,2023-02-11T17:49:01.339Z,2023-02-13T18:31:24Z,4025952803,212,14.4,4025952801,141,30.4,4025952797,56,Back,4025952805,213,2.9,4025952799,140,43.6,4031181785,178,,,,,,,,lfp411vh3vtjbvd6xra4jpp1,B. Johnsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531899,15,1,1,1,27,ears40cp6opsgvhsy0dgyszpd,1,43.6,30.4,2023-02-11T17:49:02.634Z,2023-02-13T18:31:27Z,4025952983,212,19.1,4025952981,141,50.9,4025952985,213,2.3,4025952977,56,Back,4031181859,178,,4025952979,140,31.1,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531951,16,1,1,1,30,ears40cp6opsgvhsy0dgyszpd,1,31.6,53.4,2023-02-11T17:49:05.512Z,2023-02-13T18:31:34Z,4025953269,140,10.5,4025953275,213,3.3,4025953273,212,22.6,4025953271,141,46.7,4031181985,178,,4025953267,56,Back,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531975,17,1,1,1,34,ears40cp6opsgvhsy0dgyszpd,0,9.5,43.9,2023-02-11T17:49:09.559Z,2023-02-13T18:31:40Z,4025953385,140,39.4,4025953389,212,33.2,4025953381,155,,4025953383,56,Back,4031182077,178,,4025953391,213,6.0,4025953393,1,,4025953387,141,28.0,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506531991,29,1,1,1,36,8iawijq7s9s6d85mjz8wdslki,0,54.6,74.8,2023-02-11T17:49:11.512Z,2023-02-13T18:32:24Z,4025953509,140,65.0,4031182761,388,,4025953513,212,11.9,4025953511,141,81.8,4025953507,56,Left,4025953505,3,,4025953515,213,0.4,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506532001,18,1,1,1,37,ears40cp6opsgvhsy0dgyszpd,0,31.4,25.9,2023-02-11T17:49:12.469Z,2023-02-13T18:32:50Z,4025953559,140,32.7,4025953555,3,,4031182809,178,,4025953557,56,Back,4025953563,212,14.0,4025953561,141,46.4,4025953565,213,1.5,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506532007,30,49,1,1,38,8iawijq7s9s6d85mjz8wdslki,1,63.8,56.7,2023-02-11T17:49:14.347Z,2023-02-13T18:32:58Z,,,,,,,,,,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506532079,31,1,1,1,39,8iawijq7s9s6d85mjz8wdslki,1,64.5,54,2023-02-11T17:49:14.413Z,2023-02-13T18:33:12Z,4025953941,141,50.3,4025953943,212,3.1,4025953939,140,66.2,4025953945,213,5.3,4031183495,388,,4025953937,56,Center,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506532135,32,1,1,1,45,8iawijq7s9s6d85mjz8wdslki,1,70.7,63.9,2023-02-11T17:49:20.969Z,2023-02-13T18:33:40Z,4025954285,212,12.8,4031184081,178,,4025954281,140,59.4,4025954283,141,71.1,4025954279,56,Center,4025954287,213,2.8,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506532171,33,1,1,1,49,8iawijq7s9s6d85mjz8wdslki,1,51.2,87.9,2023-02-11T17:49:24.420Z,2023-02-13T18:33:43Z,4031184117,178,,4025954549,140,43.5,4025954547,56,Back,4025954555,213,4.1,4025954551,141,72.3,4025954553,212,13.3,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506532173,19,45,1,1,51,ears40cp6opsgvhsy0dgyszpd,0,55.5,26.5,2023-02-11T17:49:26.682Z,2023-02-13T18:33:50Z,4025954811,233,34,4025954565,56,Center,4025954567,285,,,,,,,,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506532209,34,3,1,1,51,8iawijq7s9s6d85mjz8wdslki,1,44.5,73.5,2023-02-11T17:49:26.682Z,2023-02-13T18:33:49Z,4025954795,233,19,4025954743,56,Back,4031184247,178,,4025954747,286,,4027401009,465,,,,,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506532261,35,1,1,1,55,8iawijq7s9s6d85mjz8wdslki,1,59.8,87.3,2023-02-11T17:49:30.435Z,2023-02-13T18:33:54Z,4025955039,212,7.7,4025955041,213,6.2,4025955033,56,Left,4025955035,140,67.1,4025955037,141,86.1,4031184359,178,,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506532277,36,1,1,1,55,8iawijq7s9s6d85mjz8wdslki,0,67.1,86.1,2023-02-11T17:49:31.220Z,2023-02-13T18:34:01Z,4025955117,56,Left,4025955125,213,0.3,4031184487,178,,4025955121,141,91.8,4025955123,212,14.0,4025955119,140,79.9,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506532239,20,49,1,1,56,ears40cp6opsgvhsy0dgyszpd,1,30.2,14.8,2023-02-11T17:49:32.271Z,2023-02-13T18:34:08Z,,,,,,,,,,,,,,,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
