id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,keyPass,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2522374285,9,1,1,0,17,d0zdg647gvgc95xdtk1vpbkys,0,41.9,93.2,2023-03-19T13:32:00.696Z,2023-03-21T12:13:46Z,4109697267,140,62.6,4109697269,141,70.5,4114252465,178,,4109697271,212,26.7,4109697265,56,Center,4109697273,213,5.7,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522374309,3,49,1,0,18,20vymiy7bo8wkyxai3ew494fz,1,32.1,38.9,2023-03-19T13:32:02.485Z,2023-03-21T12:13:56Z,,,,,,,,,,,,,,,,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522374335,4,1,1,0,18,20vymiy7bo8wkyxai3ew494fz,0,36.8,35.1,2023-03-19T13:32:02.520Z,2023-03-21T12:13:59Z,4114252901,178,,4109697497,141,17.4,4109697495,140,80.1,4109697503,1,,4109697491,155,,4109697499,212,47.0,4109697493,56,Right,4109697501,213,6.0,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522374329,10,49,1,0,23,d0zdg647gvgc95xdtk1vpbkys,1,18.8,85.3,2023-03-19T13:32:06.950Z,2023-03-21T12:14:07Z,,,,,,,,,,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522374421,11,1,1,0,23,d0zdg647gvgc95xdtk1vpbkys,1,18.8,87.2,2023-03-19T13:32:07.001Z,2023-03-21T12:14:12Z,4109697921,56,Back,4109697929,213,4.0,4109697923,140,6.1,4109697925,141,62.5,4109697927,212,21.4,4114253387,178,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522374463,12,1,1,0,31,d0zdg647gvgc95xdtk1vpbkys,1,15,54.4,2023-03-19T13:32:15.287Z,2023-03-21T12:14:17Z,4109698135,213,5.0,4114253579,178,,4109698133,212,32.8,4109698125,140,24.6,4109698123,56,Back,4109698129,141,8.5,4109698137,1,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522374515,13,1,1,0,34,d0zdg647gvgc95xdtk1vpbkys,1,30,11.7,2023-03-19T13:32:18.326Z,2023-03-21T12:14:26Z,4109698391,213,6.2,4109698389,212,11.3,4109698383,56,Back,4109698385,140,40.7,4109698387,141,10.3,4114253805,178,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522374613,14,1,1,0,37,d0zdg647gvgc95xdtk1vpbkys,0,41.2,2.3,2023-03-19T13:32:20.826Z,2023-03-21T12:14:30Z,4109699957,141,0.0,4114254055,178,,4109699959,212,13.7,4109699955,140,28.5,4109698845,56,Back,4109699961,213,3.4,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522374789,5,5,1,0,39,20vymiy7bo8wkyxai3ew494fz,1,70.7,102,2023-03-19T13:32:22.882Z,2023-03-21T12:14:31Z,4109699689,56,Left,4109699705,233,15,4109699691,347,,,,,,,,,,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522374625,15,5,1,0,39,d0zdg647gvgc95xdtk1vpbkys,0,29.3,-2,2023-03-19T13:32:22.882Z,2023-03-21T12:14:31Z,4109698899,347,,4109698893,56,Back,4109699713,233,5,,,,,,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522374821,6,1,1,1,0,20vymiy7bo8wkyxai3ew494fz,1,61.5,100,2023-03-19T13:32:43.763Z,2023-03-21T12:14:38Z,4109699883,213,3.5,4109699875,56,Back,4109699881,212,16.5,4109699877,140,46.6,4109699879,141,94.5,4109699873,107,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522374913,7,1,1,1,3,20vymiy7bo8wkyxai3ew494fz,1,44.7,91.1,2023-03-19T13:32:46.721Z,2023-03-21T12:14:41Z,4109700325,141,37.7,4109700321,56,Back,4109700323,140,34.7,4109700329,213,4.4,4114254463,178,,4109700331,1,,4109700327,212,37.8,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522374943,8,1,1,1,10,20vymiy7bo8wkyxai3ew494fz,1,41.4,32.5,2023-03-19T13:32:53.634Z,2023-03-21T12:14:49Z,4109700487,56,Back,4114254765,178,,4109700489,140,32.3,4109700493,212,11.4,4109700491,141,23.4,4109700495,213,3.7,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522374995,9,1,1,1,12,20vymiy7bo8wkyxai3ew494fz,1,27,28.9,2023-03-19T13:32:56.489Z,2023-03-21T12:14:52Z,4109700753,212,22.0,4109700751,141,47.2,4114254845,178,,4109700755,213,2.5,4109700747,56,Back,4109700749,140,9.7,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375051,10,1,1,1,16,20vymiy7bo8wkyxai3ew494fz,0,10.4,51.1,2023-03-19T13:33:00.052Z,2023-03-21T12:14:55Z,4109701019,56,Left,4109701021,140,60.0,4114254909,178,,4109701029,1,,4109701023,141,100.0,4109701025,212,62.4,4109701017,155,,4109701027,213,0.6,11ceernyer8po8soj8dmygatx,T. Wellenreuther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375111,16,56,1,1,22,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2023-03-19T13:33:06.218Z,2023-03-21T12:15:14Z,4109701321,56,Back,,,,,,,,,,,,,,,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375089,11,5,1,1,23,20vymiy7bo8wkyxai3ew494fz,0,68.4,101.8,2023-03-19T13:33:06.883Z,2023-03-21T12:15:16Z,4109701213,347,,4109701575,233,17,4109701211,56,Left,,,,,,,,,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375151,17,5,1,1,23,d0zdg647gvgc95xdtk1vpbkys,1,31.6,-1.8,2023-03-19T13:33:06.883Z,2023-03-21T12:15:16Z,4109701571,233,11,4109701533,56,Back,4109701537,347,,,,,,,,,,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375215,18,1,1,1,29,d0zdg647gvgc95xdtk1vpbkys,1,27,0,2023-03-19T13:33:12.632Z,2023-03-21T12:15:16Z,4109701935,140,13.2,4109701931,107,,4109701933,56,Back,4109701939,212,27.1,4109701943,1,,4109701929,189,,4109701937,141,31.6,4109701941,213,2.1,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375281,19,1,1,1,38,d0zdg647gvgc95xdtk1vpbkys,1,18.9,51.3,2023-03-19T13:33:21.613Z,2023-03-21T12:15:19Z,4109702225,56,Back,4109702229,141,78.2,4114255659,178,,4109702233,213,1.2,4109702227,140,26.3,4109702231,212,19.9,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375293,20,1,1,1,42,d0zdg647gvgc95xdtk1vpbkys,0,38.3,89.6,2023-03-19T13:33:26.375Z,2023-03-21T12:15:22Z,4109702305,140,47.5,4109702313,212,10.2,4109702301,56,Back,4114255827,178,,4109702317,213,0.3,4109702307,141,94.2,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375287,12,61,1,1,43,20vymiy7bo8wkyxai3ew494fz,1,55.9,13.8,2023-03-19T13:33:26.929Z,2023-03-21T12:15:25Z,4109702281,56,Right,4114256023,178,,,,,,,,,,,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375317,13,49,1,1,44,20vymiy7bo8wkyxai3ew494fz,1,62,10.9,2023-03-19T13:33:27.797Z,2023-03-21T12:15:34Z,,,,,,,,,,,,,,,,,,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375349,14,1,1,1,44,20vymiy7bo8wkyxai3ew494fz,1,62,10.9,2023-03-19T13:33:27.812Z,2023-03-21T12:15:31Z,4109702605,141,12.2,4109702603,140,53.1,4109702609,213,3.0,4109702601,56,Right,4109702607,212,9.4,4114256291,178,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375355,15,4,1,1,45,20vymiy7bo8wkyxai3ew494fz,1,55.4,8.7,2023-03-19T13:33:29.383Z,2023-03-21T12:15:41Z,4109702647,286,,4109702639,13,,4109702783,233,21,4109702643,152,,4109702641,56,Right,4109702645,265,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375375,21,4,1,1,45,d0zdg647gvgc95xdtk1vpbkys,0,44.6,91.3,2023-03-19T13:33:29.384Z,2023-03-21T12:15:40Z,4109702739,13,,4109702747,285,,4114256673,178,,4109702741,56,Back,4109702743,152,,4109702867,233,15,4109702745,265,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375557,16,1,1,1,56,20vymiy7bo8wkyxai3ew494fz,1,49.2,6.4,2023-03-19T13:33:40.381Z,2023-03-21T12:15:42Z,4109703677,141,22.7,4109703671,152,,4109703673,56,Back,4109703681,213,2.6,4114256781,178,,4109703675,140,32.4,4109703669,5,,4110641695,189,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,4109703679,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375627,17,1,1,1,58,20vymiy7bo8wkyxai3ew494fz,1,33.6,26,2023-03-19T13:33:42.211Z,2023-03-21T12:16:16Z,4109704027,213,1.7,4109704019,56,Back,4114258001,178,,4109704021,140,31.1,4109704023,141,49.1,4109704025,212,15.9,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523245037,917,83,1,2,2,d0zdg647gvgc95xdtk1vpbkys,1,69,32.8,2023-03-19T13:33:46.180Z,2023-03-21T13:06:44Z,4114335067,399,235093,,,,,,,,,,,,,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375647,18,1,1,2,3,20vymiy7bo8wkyxai3ew494fz,1,31.9,69,2023-03-19T13:33:47.006Z,2023-03-21T12:16:21Z,4109704131,140,32.6,4109704139,213,1.5,4109704135,141,94.4,4114258163,178,,4109704137,212,17.3,4109704125,56,Back,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375675,19,1,1,2,5,20vymiy7bo8wkyxai3ew494fz,0,30.2,95.2,2023-03-19T13:33:48.939Z,2023-03-21T12:16:24Z,4114258307,178,,4109704271,140,32.9,4109704277,213,0.2,4109704273,141,96.0,4109704269,56,Back,4109704275,212,2.9,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375703,22,61,1,2,5,d0zdg647gvgc95xdtk1vpbkys,1,63.3,18,2023-03-19T13:33:48.952Z,2023-03-21T12:16:29Z,4114258423,178,,4109704419,56,Right,,,,,,,,,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375701,20,50,1,2,6,20vymiy7bo8wkyxai3ew494fz,1,43.8,94.8,2023-03-19T13:33:49.944Z,2023-03-21T12:16:44Z,4109708515,286,,4109704413,56,Back,4109849575,233,24,,,,,,,,,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375743,24,7,1,2,6,d0zdg647gvgc95xdtk1vpbkys,1,56.2,5.2,2023-03-19T13:33:50.385Z,2023-03-21T12:16:49Z,4109704631,56,Right,4109704633,285,,4114259187,178,,4109849809,233,20,4110646819,384,,4109704629,167,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375713,23,61,1,2,8,d0zdg647gvgc95xdtk1vpbkys,1,63.3,18,2023-03-19T13:33:51.664Z,2023-03-21T12:16:55Z,4109704501,56,Right,4114259463,178,,,,,,,,,,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375733,21,3,1,2,11,20vymiy7bo8wkyxai3ew494fz,0,52.3,96.2,2023-03-19T13:33:54.787Z,2023-03-21T12:17:08Z,4109849853,233,148,4109704589,56,Left,4114259933,178,,4109704591,286,,4110651129,465,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522388433,148,7,1,2,11,d0zdg647gvgc95xdtk1vpbkys,1,47.7,3.8,2023-03-19T13:33:54.833Z,2023-03-21T12:17:12Z,4114260061,389,,4109768439,56,Back,4110651375,385,,4109849937,233,21,4109768441,285,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375779,22,5,1,2,12,20vymiy7bo8wkyxai3ew494fz,1,49.4,102,2023-03-19T13:33:56.382Z,2023-03-21T12:17:13Z,4109704829,56,Back,4109704831,347,,4109704853,233,25,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375751,25,5,1,2,12,d0zdg647gvgc95xdtk1vpbkys,0,50.6,-2,2023-03-19T13:33:56.382Z,2023-03-21T12:17:13Z,4109704677,347,,4109704899,233,22,4109704675,56,Right,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375885,23,1,1,2,18,20vymiy7bo8wkyxai3ew494fz,0,54.9,100,2023-03-19T13:34:02.383Z,2023-03-21T12:17:17Z,4109705467,212,42.8,4109705465,141,59.6,4109705459,107,,4109705471,1,,4109705461,56,Center,4109705469,213,5.5,4109705463,140,85.0,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522375933,26,49,1,2,22,d0zdg647gvgc95xdtk1vpbkys,1,12.9,45.5,2023-03-19T13:34:06.174Z,2023-03-21T12:17:25Z,,,,,,,,,,,,,,,,,,,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522376065,27,1,1,2,33,d0zdg647gvgc95xdtk1vpbkys,1,20.8,53.4,2023-03-19T13:34:17.031Z,2023-03-21T12:17:29Z,4114260563,178,,4109706377,56,Back,4109706387,212,18.5,4109706379,140,29.5,4109706383,141,77.1,4109706389,213,1.1,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522376081,28,1,1,2,36,d0zdg647gvgc95xdtk1vpbkys,1,35.8,78.1,2023-03-19T13:34:20.377Z,2023-03-21T12:17:35Z,4109706513,212,20.9,4109706511,141,77.1,4109706509,140,55.7,4109706515,213,6.3,4109706507,56,Center,4114260781,178,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522376099,29,1,1,2,37,d0zdg647gvgc95xdtk1vpbkys,1,59.9,76.7,2023-03-19T13:34:21.349Z,2023-03-21T12:17:39Z,4114260965,178,,4109706599,56,Center,4109706607,213,4.4,4109706605,212,5.5,4109706601,140,58.2,4109706603,141,69.1,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522376101,30,1,1,2,38,d0zdg647gvgc95xdtk1vpbkys,0,58.2,69.1,2023-03-19T13:34:22.074Z,2023-03-21T12:17:48Z,4109706617,212,8.8,4109706619,213,0.2,4109706613,140,66.5,4109706611,56,Center,4114261259,178,,4109951305,155,,4109706615,141,71.2,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
