id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value
2469203075,89,1,1,7,42,dqk062lu0vm8epvytbm6r4mmf,0,13.4,98.1,2022-10-08T19:08:32.954Z,2022-10-10T11:40:11Z,3829182663,141,98.1,3829373837,236,,3829182659,56,Back,3829373823,155,,3829373843,286,,3834925085,178,,3829182661,140,14.5,3829373839,233,79,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,3829182665,212,1.2,3829182667,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203083,79,74,1,7,42,8iawijq7s9s6d85mjz8wdslki,1,85.5,4.6,2022-10-08T19:08:33.086Z,2022-10-10T11:40:18Z,3829182809,233,89,3829182721,285,,3834925177,178,,3829182719,56,Right,,,,,,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470360093,1157,67,1,7,43,dqk062lu0vm8epvytbm6r4mmf,1,10.4,81,2022-10-08T19:08:34.186Z,2022-10-10T18:23:26Z,3835407725,233,1489,,,,,,,,,,,,,,,,,,,,,,8znaym62oghri26gdn8o6fz84,S. Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470360087,1489,67,1,7,43,8iawijq7s9s6d85mjz8wdslki,0,89.6,19,2022-10-08T19:08:34.187Z,2022-10-10T18:10:23Z,3835407733,233,1157,,,,,,,,,,,,,,,,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203105,90,61,1,7,43,dqk062lu0vm8epvytbm6r4mmf,1,9.8,80.8,2022-10-08T19:08:34.271Z,2022-10-10T18:23:27Z,3829182859,56,Back,3834925489,178,,,,,,,,,,,,,,,,,,,,8znaym62oghri26gdn8o6fz84,S. Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203155,91,1,1,7,45,dqk062lu0vm8epvytbm6r4mmf,1,7.6,75.4,2022-10-08T19:08:36.085Z,2022-10-10T11:40:39Z,3834925585,178,,3829183093,1,,3829183089,212,20.0,3829183081,157,,3829183083,56,Back,3829183091,213,0.5,3829183085,140,24.7,3829183087,141,88.4,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203163,92,61,1,7,46,dqk062lu0vm8epvytbm6r4mmf,0,24.8,88.4,2022-10-08T19:08:37.175Z,2022-10-10T11:40:47Z,3834925711,178,,3829183149,56,Back,,,,,,,,,,,,,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203183,80,49,1,7,47,8iawijq7s9s6d85mjz8wdslki,1,67.2,5.3,2022-10-08T19:08:38.204Z,2022-10-10T11:40:52Z,,,,,,,,,,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203211,81,1,1,7,48,8iawijq7s9s6d85mjz8wdslki,0,67,4.3,2022-10-08T19:08:38.957Z,2022-10-10T11:40:59Z,3829183371,141,0.0,3834925969,178,,3829183367,140,75.5,3829183377,213,5.9,3829183375,212,9.7,3829183365,56,Right,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203215,82,5,1,7,50,8iawijq7s9s6d85mjz8wdslki,0,76.4,-1.2,2022-10-08T19:08:40.977Z,2022-10-10T11:41:04Z,3829183395,56,Right,3829184249,233,93,3829183397,347,,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203357,93,5,1,7,50,dqk062lu0vm8epvytbm6r4mmf,1,23.6,101.2,2022-10-08T19:08:40.977Z,2022-10-10T11:41:04Z,3829184237,347,,3829184235,56,Back,3829184243,233,82,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203361,94,1,1,7,58,dqk062lu0vm8epvytbm6r4mmf,0,23.6,100,2022-10-08T19:08:48.651Z,2022-10-10T11:41:16Z,3829184285,141,95.4,3829375129,189,,3829184281,140,39.2,3829184289,212,16.9,3829184295,213,6.0,3829184277,56,Back,3829184275,107,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203379,83,61,1,7,59,8iawijq7s9s6d85mjz8wdslki,1,58.1,19.9,2022-10-08T19:08:50.496Z,2022-10-10T11:41:24Z,3829184671,189,,3829184363,56,Right,3834926403,178,,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203393,95,1,1,8,7,dqk062lu0vm8epvytbm6r4mmf,1,28.4,81.7,2022-10-08T19:08:58.039Z,2022-10-10T11:42:01Z,3829184417,140,31.7,3829184415,56,Back,3829184421,212,5.0,3829184413,3,,3829184423,213,5.5,3829184419,141,76.3,3834926513,388,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470360475,1491,83,1,8,8,8iawijq7s9s6d85mjz8wdslki,1,68.3,26.9,2022-10-08T19:08:59.225Z,2022-10-10T18:11:17Z,3835409675,399,510170,,,,,,,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203395,96,61,1,8,8,dqk062lu0vm8epvytbm6r4mmf,1,31,75.3,2022-10-08T19:08:59.246Z,2022-10-10T11:42:23Z,3834927409,178,,3829184431,56,Back,,,,,,,,,,,,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470360589,1492,83,1,8,10,8iawijq7s9s6d85mjz8wdslki,1,72.7,23.2,2022-10-08T19:09:01.284Z,2022-10-10T18:11:41Z,3835410381,399,119440,,,,,,,,,,,,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203453,97,1,1,8,12,dqk062lu0vm8epvytbm6r4mmf,1,28.3,72.4,2022-10-08T19:09:02.709Z,2022-10-10T11:42:46Z,3829184765,212,12.7,3829184763,141,54.8,3834927783,178,,3829184761,140,24.2,3829184759,56,Back,3829184767,213,4.4,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203497,98,1,1,8,14,dqk062lu0vm8epvytbm6r4mmf,1,24.2,54.8,2022-10-08T19:09:05.327Z,2022-10-10T11:42:55Z,3829185011,213,5.1,3829185007,141,24.6,3829185003,56,Back,3829185005,140,31.3,3834927937,178,,3829185009,212,21.8,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203533,99,1,1,8,18,dqk062lu0vm8epvytbm6r4mmf,1,38.5,20.1,2022-10-08T19:09:09.587Z,2022-10-10T11:42:58Z,3829185205,140,74.9,3829185203,56,Center,3829185211,213,0.6,3829185207,141,61.7,3834928037,178,,3829185213,1,,3829185209,212,47.5,3829185201,155,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203567,100,1,1,8,22,dqk062lu0vm8epvytbm6r4mmf,0,75.2,61.2,2022-10-08T19:09:12.743Z,2022-10-10T11:43:03Z,3834928135,388,,3829185391,56,Center,3829185399,213,4.9,3829185393,140,77.1,3829185395,141,45.4,3829185389,3,,3829185397,212,10.9,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203605,84,1,1,8,23,8iawijq7s9s6d85mjz8wdslki,1,23.3,55.4,2022-10-08T19:09:13.916Z,2022-10-10T11:43:20Z,3829185663,140,32.4,3829185665,141,8.6,3829185667,212,33.2,3829185659,155,,3834928369,178,,3829185669,213,5.0,3829185661,56,Back,3829185671,1,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203607,85,49,1,8,26,8iawijq7s9s6d85mjz8wdslki,1,32.1,10,2022-10-08T19:09:17.316Z,2022-10-10T11:43:26Z,,,,,,,,,,,,,,,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203661,86,1,1,8,27,8iawijq7s9s6d85mjz8wdslki,1,31,11,2022-10-08T19:09:18.581Z,2022-10-10T11:43:33Z,3829185989,212,24.7,3829185985,140,13.1,3829185991,213,2.4,3829185983,56,Back,3834928613,178,,3829185987,141,34.6,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203813,87,1,1,8,31,8iawijq7s9s6d85mjz8wdslki,1,10.5,40.1,2022-10-08T19:09:22.081Z,2022-10-10T11:43:39Z,3829186847,212,13.5,3829186839,140,2.6,3829186843,141,55.7,3834928741,178,,3829186851,213,2.2,3829186835,56,Back,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203871,88,1,1,8,43,8iawijq7s9s6d85mjz8wdslki,1,13.7,45.2,2022-10-08T19:09:33.621Z,2022-10-10T11:44:03Z,3834929129,178,,3829187219,213,4.8,3829187211,56,Back,3829187213,140,14.7,3829187215,141,19.7,3829187217,212,17.4,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203913,89,1,1,8,46,8iawijq7s9s6d85mjz8wdslki,1,21.6,15.4,2022-10-08T19:09:37.250Z,2022-10-10T11:44:07Z,3829187459,141,46.0,3834929149,178,,3829187465,1,,3829187463,213,0.5,3829187461,212,40.5,3829187457,140,54.7,3829187455,56,Center,3829187453,155,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203917,90,61,1,8,49,8iawijq7s9s6d85mjz8wdslki,1,55.2,45.8,2022-10-08T19:09:40.336Z,2022-10-10T11:44:16Z,3834929303,178,,3829187475,56,Center,3834929301,21,,,,,,,,,,,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203939,91,3,1,8,52,8iawijq7s9s6d85mjz8wdslki,0,53.4,43.2,2022-10-08T19:09:43.054Z,2022-10-10T11:44:33Z,3829187579,286,,3834929585,178,,3829187759,233,101,3829187577,56,Center,3830636187,465,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203955,101,7,1,8,52,dqk062lu0vm8epvytbm6r4mmf,1,46.6,56.8,2022-10-08T19:09:43.363Z,2022-10-10T11:44:37Z,3829187717,233,91,3834929669,178,,3829187671,285,,3829187669,56,Back,3830635995,383,,,,,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469203961,102,49,1,8,53,dqk062lu0vm8epvytbm6r4mmf,1,53.2,58.5,2022-10-08T19:09:44.526Z,2022-10-10T11:44:48Z,,,,,,,,,,,,,,,,,,,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204005,103,1,1,8,58,dqk062lu0vm8epvytbm6r4mmf,1,68,70,2022-10-08T19:09:48.640Z,2022-10-10T11:45:19Z,3829187949,141,74.4,3834930319,178,,3829187951,212,11.2,3829187953,213,0.3,3829187947,140,78.3,3829187945,56,Center,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470361333,1169,43,1,8,58,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-10-08T19:09:49.524Z,2022-10-10T18:13:45Z,3835414649,144,82,3835414509,178,0,,,,,,,,,,,,,,,,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204007,104,61,1,8,59,dqk062lu0vm8epvytbm6r4mmf,0,78.3,74.4,2022-10-08T19:09:49.655Z,2022-10-10T11:45:25Z,3834930467,178,,3829187961,56,Center,,,,,,,,,,,,,,,,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204035,92,49,1,9,1,8iawijq7s9s6d85mjz8wdslki,1,20.6,43.9,2022-10-08T19:09:51.608Z,2022-10-10T11:45:32Z,,,,,,,,,,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204091,93,1,1,9,4,8iawijq7s9s6d85mjz8wdslki,1,30.3,46.9,2022-10-08T19:09:55.297Z,2022-10-10T11:45:41Z,3829188401,141,68.7,3829188397,56,Back,3834930751,178,,3829188405,213,1.4,3829188403,212,15.1,3829188399,140,33.2,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204139,94,1,1,9,7,8iawijq7s9s6d85mjz8wdslki,1,35.8,71.7,2022-10-08T19:09:57.923Z,2022-10-10T11:45:52Z,3829188729,213,0.9,3829188721,56,Back,3834930865,178,,3829188725,141,90.8,3829188723,140,45.0,3829188727,212,16.2,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204159,95,1,1,9,12,8iawijq7s9s6d85mjz8wdslki,0,68.6,83.1,2022-10-08T19:10:02.669Z,2022-10-10T11:45:58Z,3834930973,178,,3829188825,141,64.5,3829188823,140,81.5,3829188829,213,5.5,3829188821,56,Center,3829188827,212,18.5,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470361715,1170,67,1,9,14,dqk062lu0vm8epvytbm6r4mmf,1,18.5,34.2,2022-10-08T19:10:05.463Z,2022-10-10T18:23:27Z,3835416641,233,1512,,,,,,,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470361707,1512,67,1,9,14,8iawijq7s9s6d85mjz8wdslki,0,81.5,65.8,2022-10-08T19:10:05.464Z,2022-10-10T18:14:39Z,3835416649,233,1170,,,,,,,,,,,,,,,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204185,105,12,1,9,14,dqk062lu0vm8epvytbm6r4mmf,1,17.9,36.4,2022-10-08T19:10:05.494Z,2022-10-10T18:23:27Z,3829188979,213,1.8,3829188971,56,Back,3829188973,140,15.8,3834931263,178,,3829188975,141,52.8,3829188977,212,11.4,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470361935,1171,83,1,9,16,dqk062lu0vm8epvytbm6r4mmf,1,15.6,55.5,2022-10-08T19:10:07.510Z,2022-10-10T18:15:10Z,3835417899,399,220267,,,,,,,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204181,96,15,1,9,16,8iawijq7s9s6d85mjz8wdslki,1,85,44,2022-10-08T19:10:07.512Z,2022-10-10T11:46:14Z,3829190491,231,50,3829190483,458,,3829190309,20,,3829188947,56,Center,3829190481,103,19,3829188945,17,,3829190485,146,87.2,3829190487,147,44.9,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,3829190479,102,50.4,3829190507,233,106,,3834931381,178,3829190477,78,3829190489,230,99.0,,,3829190313,82,3829188943,22,,,,,,,,,,,,,,,
2469204193,106,10,1,9,16,dqk062lu0vm8epvytbm6r4mmf,1,12.9,53.4,2022-10-08T19:10:07.566Z,2022-10-10T11:46:30Z,3829189003,94,,3834931517,178,,3829190361,233,96,3829189007,56,Back,,,,,,,,,,,,,8znaym62oghri26gdn8o6fz84,S. Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204217,97,61,1,9,19,8iawijq7s9s6d85mjz8wdslki,0,84.8,32.5,2022-10-08T19:10:10.122Z,2022-10-10T11:46:45Z,3834932101,178,,3829189123,56,Center,,,,,,,,,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204271,107,12,1,9,20,dqk062lu0vm8epvytbm6r4mmf,1,10.6,69,2022-10-08T19:10:10.938Z,2022-10-10T11:46:53Z,3829189415,56,Back,3829189421,212,0.6,3830974919,233,98,3829189417,140,11.2,3829189419,141,69.0,3829189423,213,0,3830637007,397,,3834932291,178,,8znaym62oghri26gdn8o6fz84,S. Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204229,98,74,1,9,20,8iawijq7s9s6d85mjz8wdslki,1,86.4,33.5,2022-10-08T19:10:10.999Z,2022-10-10T11:46:58Z,3834932463,178,,3830974933,233,107,3830636955,285,,3830636953,397,,3829189183,56,Center,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204275,108,49,1,9,23,dqk062lu0vm8epvytbm6r4mmf,1,29.8,49.6,2022-10-08T19:10:14.299Z,2022-10-10T11:47:06Z,,,,,,,,,,,,,,,,,,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204307,109,4,1,9,25,dqk062lu0vm8epvytbm6r4mmf,1,28.6,49.2,2022-10-08T19:10:16.481Z,2022-10-10T11:47:20Z,3829189609,233,99,3829189601,295,,3829189603,56,Back,3829189605,152,,3829189607,285,,3829189599,13,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204305,99,4,1,9,25,8iawijq7s9s6d85mjz8wdslki,0,71.4,50.8,2022-10-08T19:10:16.482Z,2022-10-10T11:47:19Z,3829189581,295,,3829189615,233,109,3829189585,152,,3834932839,178,,3829189583,56,Center,3829189579,13,,3829189587,286,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204513,110,1,1,9,48,dqk062lu0vm8epvytbm6r4mmf,1,4.1,46.2,2022-10-08T19:10:39.032Z,2022-10-10T11:47:30Z,3829190811,152,,3829190821,213,5.8,3829190813,56,Back,3829378417,189,,3829190819,212,16.1,3834933039,178,,3829190815,140,17.3,3829190817,141,34.2,am19rcub89k9bleldiqps7845,S. van Gassel,3829190809,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204547,111,1,1,9,52,dqk062lu0vm8epvytbm6r4mmf,1,23.5,35,2022-10-08T19:10:42.699Z,2022-10-10T11:47:37Z,3829190965,140,33.1,3829190963,56,Back,3829190973,213,0.6,3829190969,141,44.2,3829190971,212,11.9,3834933167,178,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204599,112,1,1,9,54,dqk062lu0vm8epvytbm6r4mmf,1,33.7,45,2022-10-08T19:10:45.492Z,2022-10-10T11:47:41Z,3829191241,212,11.8,3829191237,140,24.1,3829191235,56,Back,3834933249,178,,3829191239,141,35.9,3829191243,213,3.7,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204631,113,1,1,9,59,dqk062lu0vm8epvytbm6r4mmf,1,25.8,36,2022-10-08T19:10:50.348Z,2022-10-10T11:47:45Z,3829191401,212,21.0,3829191397,140,24.9,3829191395,56,Back,3834933341,178,,3829191399,141,66.8,3829191403,213,1.6,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204719,114,1,1,10,2,dqk062lu0vm8epvytbm6r4mmf,1,27.7,76.1,2022-10-08T19:10:53.499Z,2022-10-10T11:47:50Z,3829191881,140,54.0,3834933431,178,,3829191879,56,Left,3829191887,213,0.4,3829191883,141,93.2,3829191885,212,30.0,,,,,,,8znaym62oghri26gdn8o6fz84,S. Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204721,115,1,1,10,5,dqk062lu0vm8epvytbm6r4mmf,0,57.4,92.3,2022-10-08T19:10:55.989Z,2022-10-10T11:48:07Z,3829191897,141,81.0,3829191895,140,67.8,3834933699,178,,3829191893,56,Left,3829191899,212,13.4,3829191901,213,5.7,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204737,100,1,1,10,6,8iawijq7s9s6d85mjz8wdslki,1,25.9,12.7,2022-10-08T19:10:57.334Z,2022-10-10T11:48:42Z,3829191963,140,29.0,3829191967,141,16.4,3834934263,178,,3829191961,56,Back,3829191971,213,0.7,3829191969,212,4.1,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204741,101,49,1,10,8,8iawijq7s9s6d85mjz8wdslki,1,29,15.8,2022-10-08T19:10:59.107Z,2022-10-10T11:48:46Z,,,,,,,,,,,,,,,,,,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204759,102,1,1,10,8,8iawijq7s9s6d85mjz8wdslki,1,29,15.8,2022-10-08T19:10:59.296Z,2022-10-10T11:48:50Z,3834934415,178,,3829192041,140,27.1,3829192045,212,6.7,3829192043,141,6.4,3829192039,56,Back,3829192047,213,4.4,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204783,103,1,1,10,11,8iawijq7s9s6d85mjz8wdslki,1,23.1,9.2,2022-10-08T19:11:02.183Z,2022-10-10T11:49:38Z,3829192171,140,10.3,3829192169,56,Back,3834935173,178,,3829192175,212,17.0,3829192173,141,24.4,3829192177,213,2.5,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204837,104,1,1,10,12,8iawijq7s9s6d85mjz8wdslki,0,10.3,24.4,2022-10-08T19:11:03.452Z,2022-10-10T11:49:42Z,3829192473,141,10.4,3829192475,212,36.5,3829192467,157,,3829192477,213,6.0,3834935279,178,,3829192471,140,43.9,3829192469,56,Back,3829192479,1,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204861,116,1,1,10,16,dqk062lu0vm8epvytbm6r4mmf,0,53.2,90,2022-10-08T19:11:07.344Z,2022-10-10T11:49:57Z,3829192603,213,5.7,3829192599,141,79.3,3834935527,388,,3829192593,3,,3829192595,56,Left,3829192597,140,63.9,3829192601,212,13.4,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204935,105,1,1,10,19,8iawijq7s9s6d85mjz8wdslki,1,35.5,19.6,2022-10-08T19:11:10.277Z,2022-10-10T11:50:12Z,3834935723,178,,3829192961,141,12.8,3829192957,56,Back,3829192965,213,3.6,3829192963,212,9.9,3829192959,140,27.2,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469204995,106,1,1,10,21,8iawijq7s9s6d85mjz8wdslki,1,31.4,22.1,2022-10-08T19:11:12.503Z,2022-10-10T11:50:17Z,3829193351,141,61.4,3834935793,178,,3829193343,56,Back,3829193355,213,1.8,3829193347,140,25.8,3829193353,212,27.4,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469205007,107,1,1,10,28,8iawijq7s9s6d85mjz8wdslki,1,28,61.5,2022-10-08T19:11:18.901Z,2022-10-10T11:52:56Z,3829193449,141,53.7,3829193457,213,5.5,3829193445,56,Back,3829193447,140,33.2,3834939175,178,,3829193453,212,7.6,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469205019,108,1,1,10,30,8iawijq7s9s6d85mjz8wdslki,1,35.3,53.1,2022-10-08T19:11:20.799Z,2022-10-10T11:52:59Z,3829193551,141,37.0,3829193549,140,42.2,3829193553,212,13.1,3829193547,56,Back,3829193555,213,5.3,3834939227,178,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469205029,109,1,1,10,33,8iawijq7s9s6d85mjz8wdslki,0,42.2,35.6,2022-10-08T19:11:23.612Z,2022-10-10T11:53:03Z,3829193611,140,57.1,3829193615,212,15.7,3829193613,141,37.3,3834939317,178,,3829193609,56,Center,3829193617,213,0.1,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
