id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/11/value,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/18/value
2453830659,9,1,1,0,18,24fvcruwqrqvqa3aonf8c3zuy,0,93.8,20.6,2022-08-31T16:47:27.993Z,2022-09-02T09:31:42Z,3747402435,56,Center,3749335869,386,,3747402439,141,50.1,3747402431,2,,3749335871,20,,3747402441,212,20.2,3747402437,140,91.2,3747402443,213,1.7,21k54i5a6d9bi4f6gplgzxiw9,G. Til,3749335867,225,3750212345,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830663,3,8,1,0,19,6g9qrm72224jrk6tkxxxi8a9n,1,8.6,57.5,2022-08-31T16:47:28.813Z,2022-09-02T09:32:34Z,3747402459,56,Back,3749335989,385,,3750212637,389,,,,,,,,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830685,4,10,1,0,19,6g9qrm72224jrk6tkxxxi8a9n,1,3,50.3,2022-08-31T16:47:29.249Z,2022-09-02T09:32:55Z,3747402553,179,,3747402551,174,,3747402555,182,,3747402669,139,,3747402557,56,Back,3749336031,376,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830675,10,16,1,0,20,24fvcruwqrqvqa3aonf8c3zuy,1,95.5,51.6,2022-08-31T16:47:30.654Z,2022-09-02T09:32:59Z,3747403043,103,1.9,3747403053,231,50,3747402509,16,,3750214709,178,,3747403049,458,,3747402699,374,2022-08-31 17:47:30.259,3747403047,328,,3747402507,22,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,3749336129,396,3749336127,395,50.7,97.7,3747402703,375,00:20.447,3747403045,214,3747403041,102,52.2,3747402695,20,3747403051,230,97.7,3747402511,56,Center,3747403039,76,,,,,,,,,,,,,,,,,
2454376099,790,43,1,1,18,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-08-31T16:48:28.663Z,2022-09-02T10:43:31Z,3750332907,144,82,3750332827,178,0,,,,,,,,,,,,,,,,,,,c5jk0pvcvqddy0xiqv6qkesph,H. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830859,5,1,1,1,18,6g9qrm72224jrk6tkxxxi8a9n,1,50.2,50.1,2022-08-31T16:48:28.805Z,2022-09-02T09:33:45Z,3747403567,141,48.7,3750216091,178,,3747403573,279,G,3747403571,213,3.2,3747403565,140,27.4,3747403563,56,Back,3747403569,212,24.0,3747413003,189,,c5jk0pvcvqddy0xiqv6qkesph,H. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830873,6,1,1,1,20,6g9qrm72224jrk6tkxxxi8a9n,1,27.4,48.7,2022-08-31T16:48:30.203Z,2022-09-02T09:33:49Z,3747403635,140,29.2,3747403639,212,20.1,3747403633,56,Back,3747403637,141,78.2,3747403641,213,1.5,3750216245,178,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830879,8,1,1,1,24,6g9qrm72224jrk6tkxxxi8a9n,1,29.9,65.2,2022-08-31T16:48:34.011Z,2022-09-02T09:33:55Z,3750216367,178,,3747403665,56,Back,3747403673,213,4.6,3747403671,212,14.1,3747403667,140,28.4,3747403669,141,44.6,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830885,9,1,1,1,25,6g9qrm72224jrk6tkxxxi8a9n,1,28.4,44.6,2022-08-31T16:48:35.377Z,2022-09-02T09:34:09Z,3747403697,56,Back,3750216679,178,,3747403699,140,7.2,3747403701,141,48.1,3747403703,212,22.4,3747403705,213,3.0,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830877,7,43,1,1,27,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-08-31T16:48:36.980Z,2022-08-31T16:48:46Z,3747403651,56,Back,3747403837,144,61,,,,,,,,,,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830915,10,1,1,1,37,6g9qrm72224jrk6tkxxxi8a9n,1,18,46.3,2022-08-31T16:48:47.026Z,2022-09-02T09:34:17Z,3747403945,140,65.4,3750216913,178,,3747403949,212,50.0,3747403953,1,,3747403951,213,0.1,3747403939,56,Center,3747403947,141,53.3,3747403935,157,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830921,11,44,1,1,39,6g9qrm72224jrk6tkxxxi8a9n,1,64.6,53.8,2022-08-31T16:48:49.653Z,2022-09-02T19:47:59Z,3747403967,56,Center,3747403971,233,11,3747403969,286,,,,,,,,,,,,,,,,,c5jk0pvcvqddy0xiqv6qkesph,H. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830917,11,44,1,1,39,24fvcruwqrqvqa3aonf8c3zuy,0,35.4,46.2,2022-08-31T16:48:49.654Z,2022-09-02T09:34:24Z,3747403959,285,,3747403957,56,Back,3747403975,233,11,,,,,,,,,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830927,12,1,1,1,40,6g9qrm72224jrk6tkxxxi8a9n,0,65.4,53.3,2022-08-31T16:48:49.849Z,2022-09-02T19:47:59Z,3750217329,388,,3747404007,141,81.7,3747404011,213,1.7,3747404001,3,,3747404003,56,Left,3747404009,212,19.4,3747404005,140,63.3,,,,c5jk0pvcvqddy0xiqv6qkesph,H. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830937,12,49,1,1,43,24fvcruwqrqvqa3aonf8c3zuy,1,34.7,15.9,2022-08-31T16:48:52.995Z,2022-09-02T09:34:39Z,,,,,,,,,,,,,,,,,,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830947,13,1,1,1,43,24fvcruwqrqvqa3aonf8c3zuy,1,34.2,14.9,2022-08-31T16:48:53.113Z,2022-09-02T09:34:42Z,3747404087,140,39.9,3747404093,213,5.4,3747404091,212,9.2,3747404089,141,4.6,3747404085,56,Back,3750217797,178,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830953,14,1,1,1,46,24fvcruwqrqvqa3aonf8c3zuy,1,31.6,4,2022-08-31T16:48:56.312Z,2022-09-02T09:34:47Z,3750217897,178,,3747404115,56,Back,3747404119,141,10.0,3747404117,140,25.2,3747404121,212,7.9,3747404123,213,2.6,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830965,15,1,1,1,47,24fvcruwqrqvqa3aonf8c3zuy,1,24.8,9.7,2022-08-31T16:48:57.432Z,2022-09-02T09:34:50Z,3747404199,141,8.0,3747404195,56,Back,3747404197,140,35.9,3750217953,178,,3747404203,213,6.2,3747404201,212,11.7,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830977,16,1,1,1,49,24fvcruwqrqvqa3aonf8c3zuy,1,34.3,5.6,2022-08-31T16:48:58.835Z,2022-09-02T09:34:56Z,3747404267,212,6.0,3750218119,178,,3747404265,141,4.6,3747404269,213,6.2,3747404261,56,Back,3747404263,140,40.0,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830979,17,61,1,1,49,24fvcruwqrqvqa3aonf8c3zuy,0,45.7,7.6,2022-08-31T16:48:59.499Z,2022-09-02T09:35:04Z,3750218301,178,,3747404273,56,Back,,,,,,,,,,,,,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830981,14,1,1,1,52,6g9qrm72224jrk6tkxxxi8a9n,0,33.8,86.8,2022-08-31T16:49:02.054Z,2022-09-02T09:35:12Z,3747404277,56,Center,3747404287,1,,3750218527,178,,3747404275,157,,3747404281,141,34.8,3747404283,212,48.3,3747404279,140,65.2,3747404285,213,5.5,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830969,13,49,1,1,52,6g9qrm72224jrk6tkxxxi8a9n,1,33.8,86.8,2022-08-31T16:49:02.072Z,2022-09-02T09:35:11Z,,,,,,,,,,,,,,,,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830987,18,1,1,1,56,24fvcruwqrqvqa3aonf8c3zuy,1,30.2,73.9,2022-08-31T16:49:06.061Z,2022-09-02T09:35:19Z,3750218783,388,,3747404307,141,70.8,3747404311,213,6.0,3747404301,3,,3747404303,56,Back,3747404309,212,7.4,3747404305,140,37.0,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830989,19,49,1,1,57,24fvcruwqrqvqa3aonf8c3zuy,1,41.8,71.4,2022-08-31T16:49:07.261Z,2022-09-02T09:35:23Z,,,,,,,,,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453830997,20,1,1,1,58,24fvcruwqrqvqa3aonf8c3zuy,1,41.8,71.4,2022-08-31T16:49:07.998Z,2022-09-02T09:35:27Z,3747404359,56,Back,3750219039,178,,3747404367,213,1.0,3747404357,155,,3747404363,141,84.2,3747404361,140,47.5,3747404365,212,10.6,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453831013,21,1,1,2,0,24fvcruwqrqvqa3aonf8c3zuy,1,43.2,92.4,2022-08-31T16:49:10.803Z,2022-09-02T09:36:12Z,3747404451,212,6.7,3747404453,213,3.8,3747404449,141,86.0,3747404445,56,Back,3750220307,178,,3747404447,140,38.3,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453831027,22,1,1,2,4,24fvcruwqrqvqa3aonf8c3zuy,1,35.1,68.1,2022-08-31T16:49:14.268Z,2022-09-02T09:36:17Z,3750220461,178,,3747404529,140,38.3,3747404535,213,4.8,3747404533,212,25.3,3747404531,141,31.2,3747404527,56,Back,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453831037,23,1,1,2,12,24fvcruwqrqvqa3aonf8c3zuy,1,71.9,12.3,2022-08-31T16:49:22.131Z,2022-09-02T09:36:31Z,3747404589,140,77.1,3747404595,213,5.6,3747404587,56,Right,3750220969,178,,3747404593,212,7.3,3747404591,141,5.2,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453831039,24,1,1,2,17,24fvcruwqrqvqa3aonf8c3zuy,1,80.4,15,2022-08-31T16:49:26.968Z,2022-09-02T09:36:35Z,3747404599,56,Right,3747404605,212,6.1,3747404601,140,74.8,3747404603,141,12.9,3747404607,213,3.4,3750221111,178,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453831047,25,1,1,2,18,24fvcruwqrqvqa3aonf8c3zuy,0,74.8,14.3,2022-08-31T16:49:28.448Z,2022-09-02T09:36:39Z,3747404647,141,35.7,3747404645,140,74.3,3747404643,56,Center,3747404649,212,14.6,3750221271,178,,3747404651,213,1.6,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453831053,15,61,1,2,19,6g9qrm72224jrk6tkxxxi8a9n,0,25.1,67.3,2022-08-31T16:49:29.344Z,2022-09-02T09:36:47Z,3747404681,56,Back,3750221487,178,,,,,,,,,,,,,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453831075,26,1,1,2,22,24fvcruwqrqvqa3aonf8c3zuy,1,68.1,73.6,2022-08-31T16:49:31.989Z,2022-09-02T09:37:10Z,3747404797,140,63.0,3750222301,178,,3747404803,213,4.0,3747404801,212,8.1,3747404795,56,Center,3747404799,141,64.7,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453831087,27,1,1,2,24,24fvcruwqrqvqa3aonf8c3zuy,1,61.4,60.2,2022-08-31T16:49:34.021Z,2022-09-02T09:37:18Z,3747404869,1,,3750222431,178,,3747404861,140,74.7,3747404863,141,5.8,3747404865,212,39.5,3747404859,56,Right,3747404867,213,5.1,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453831093,28,1,1,2,31,24fvcruwqrqvqa3aonf8c3zuy,1,81.8,27.3,2022-08-31T16:49:40.879Z,2022-09-02T09:37:25Z,3747404911,213,1.1,3747404909,212,7.4,3747404903,56,Center,3747404905,140,84.8,3750222645,178,,3747404907,141,37.1,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453831105,29,1,1,2,31,24fvcruwqrqvqa3aonf8c3zuy,1,84.8,37.1,2022-08-31T16:49:41.479Z,2022-09-02T09:37:30Z,3747404967,212,7.6,3750222873,178,,3747404969,213,6.0,3747404961,56,Center,3747404963,140,91.8,3747404965,141,34.0,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453831111,30,61,1,2,32,24fvcruwqrqvqa3aonf8c3zuy,0,91.8,33.9,2022-08-31T16:49:42.015Z,2022-09-02T09:37:38Z,3747404987,56,Center,3750223139,178,,,,,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453831095,16,5,1,2,33,6g9qrm72224jrk6tkxxxi8a9n,1,-1,65.4,2022-08-31T16:49:43.676Z,2022-09-02T09:37:40Z,3747405025,233,31,3747404917,346,,3747404915,56,Back,,,,,,,,,,,,,,,,bn8dwm2y9a8i9a10rba3dmm3u,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453831117,31,5,1,2,33,24fvcruwqrqvqa3aonf8c3zuy,0,101,34.6,2022-08-31T16:49:43.676Z,2022-09-02T09:37:40Z,3747405009,346,,3747405029,233,16,3747405007,56,Center,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453831153,17,1,1,2,43,6g9qrm72224jrk6tkxxxi8a9n,1,4,52.4,2022-08-31T16:49:53.356Z,2022-09-02T09:37:46Z,3747405221,237,,3747405207,124,,3747405217,213,0.0,3747405209,56,Back,3747405215,212,9.2,3747405213,141,52.4,3747405211,140,12.8,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453831155,18,1,1,2,45,6g9qrm72224jrk6tkxxxi8a9n,1,14.2,52,2022-08-31T16:49:55.622Z,2022-09-02T09:37:51Z,3747405229,141,42.1,3747405225,56,Back,3747405227,140,3.1,3750223625,178,,3747405233,213,3.7,3747405231,212,13.5,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453831165,19,1,1,2,48,6g9qrm72224jrk6tkxxxi8a9n,0,5.1,40.1,2022-08-31T16:49:58.037Z,2022-09-02T09:37:55Z,3747405297,141,0.0,3747405303,1,,3750223763,178,,3747405301,213,5.9,3747405299,212,70.2,3747405291,157,,3747405293,56,Right,3747405295,140,66.1,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453831167,20,5,1,2,52,6g9qrm72224jrk6tkxxxi8a9n,0,61.9,-2,2022-08-31T16:50:02.547Z,2022-09-02T09:38:04Z,3747405795,233,32,3747405307,347,,3747405305,56,Right,,,,,,,,,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453831191,32,5,1,2,52,24fvcruwqrqvqa3aonf8c3zuy,1,38.1,102,2022-08-31T16:50:02.547Z,2022-09-02T09:38:04Z,3747405449,56,Back,3747405451,347,,3747405789,233,20,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
