id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/19/value
2537846279,7,1,1,0,7,4tic29sox7m39fy1ztgv0jsiq,0,70.6,79.3,2023-04-23T10:17:24.131Z,2023-04-23T21:21:49Z,4212685977,3,,4212685983,141,81.2,4212685987,213,0.7,4212685985,212,2.0,4212685981,140,72.0,4212685979,56,Left,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846277,6,61,1,0,7,89w5c6pw7vn0dxypi61tt0g4k,1,30.5,7.3,2023-04-23T10:17:24.181Z,2023-04-23T21:21:51Z,4212685969,56,Back,,,,,,,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846275,5,5,1,0,10,89w5c6pw7vn0dxypi61tt0g4k,0,25.8,-1.5,2023-04-23T10:17:26.764Z,2023-04-23T10:22:36Z,4212685961,56,Back,4212686093,233,8,4212685963,347,,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846297,8,5,1,0,10,4tic29sox7m39fy1ztgv0jsiq,1,74.2,101.5,2023-04-23T10:17:26.764Z,2023-04-23T10:23:40Z,4212686039,56,Left,4212686089,233,5,4212686041,347,,,,,,,,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846421,9,1,1,0,30,4tic29sox7m39fy1ztgv0jsiq,1,77.5,100,2023-04-23T10:17:46.683Z,2023-04-23T10:17:53Z,4212686597,107,,4212686605,212,15.9,4212686607,213,4.8,4212686603,141,78.8,4212686601,140,79.4,4212686599,56,Center,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846425,10,61,1,0,31,4tic29sox7m39fy1ztgv0jsiq,0,79.4,78.8,2023-04-23T10:17:47.675Z,2023-04-23T10:17:54Z,4212686615,56,Center,,,,,,,,,,,,,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537848533,58,61,1,0,31,89w5c6pw7vn0dxypi61tt0g4k,1,22.4,33.7,2023-04-23T10:17:47.806Z,2023-04-23T10:22:57Z,4212698141,56,Back,,,,,,,,,,,,,,,,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846437,7,49,1,0,34,89w5c6pw7vn0dxypi61tt0g4k,1,20.8,27.3,2023-04-23T10:17:51.636Z,2023-04-23T21:24:42Z,,,,,,,,,,,,,,,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846443,8,1,1,0,35,89w5c6pw7vn0dxypi61tt0g4k,1,20.8,22.5,2023-04-23T10:17:51.749Z,2023-04-23T21:24:45Z,4212686709,140,29.1,4212686715,213,1.0,4212686713,212,17.2,4212686711,141,44.3,4212686707,56,Back,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846463,9,1,1,0,36,89w5c6pw7vn0dxypi61tt0g4k,1,31.6,47.2,2023-04-23T10:17:52.964Z,2023-04-23T11:08:57Z,4212686819,212,14.7,4212686821,213,1.9,4212686815,140,27.1,4212686817,141,67.6,4212686813,56,Back,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537874525,397,1,1,0,38,89w5c6pw7vn0dxypi61tt0g4k,0,31.8,80.2,2023-04-23T10:17:54.672Z,2023-04-23T11:09:21Z,4212837947,140,34.5,4212837943,56,Back,4212837953,213,5.8,4212838885,286,,4212838879,236,,4212838881,233,400,4212837951,212,3.1,4212837949,141,78.2,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537874669,400,74,1,0,38,4tic29sox7m39fy1ztgv0jsiq,1,71.1,16.7,2023-04-23T10:17:54.673Z,2023-04-23T11:22:27Z,4212838851,285,,4212838849,56,Right,4212838903,233,397,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846473,10,1,1,0,39,89w5c6pw7vn0dxypi61tt0g4k,1,30.2,85,2023-04-23T10:17:56.539Z,2023-04-23T10:17:58Z,4212686867,56,Back,4212686871,141,76.6,4212686875,213,3.8,4212686873,212,9.0,4212686869,140,23.6,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846493,11,1,1,0,41,89w5c6pw7vn0dxypi61tt0g4k,1,21.8,77.5,2023-04-23T10:17:58.332Z,2023-04-23T10:18:01Z,4212686963,56,Back,4212686967,141,97.2,4212686965,140,21.8,4212686973,213,1.6,4212686969,212,13.4,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846511,12,1,1,0,44,89w5c6pw7vn0dxypi61tt0g4k,1,20.6,89.3,2023-04-23T10:18:00.876Z,2023-04-23T10:18:02Z,4212687057,56,Back,4212687063,212,12.1,4212687065,213,0.4,4212687061,141,96.8,4212687059,140,31.1,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846521,13,1,1,0,45,89w5c6pw7vn0dxypi61tt0g4k,0,30,95.9,2023-04-23T10:18:02.332Z,2023-04-23T10:18:03Z,4212687109,212,4.1,4212687111,213,2.9,4212687107,141,97.2,4212687103,56,Back,4212687105,140,26.2,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846523,11,8,1,0,47,4tic29sox7m39fy1ztgv0jsiq,1,73.5,3.1,2023-04-23T10:18:03.775Z,2023-04-23T21:24:08Z,4212687113,56,Right,4215787597,385,,,,,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846533,12,5,1,0,47,4tic29sox7m39fy1ztgv0jsiq,0,71.8,-1.2,2023-04-23T10:18:04.348Z,2023-04-23T10:23:40Z,4212687157,56,Right,4212687239,233,14,4212687159,347,,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846547,14,5,1,0,47,89w5c6pw7vn0dxypi61tt0g4k,1,28.2,101.2,2023-04-23T10:18:04.348Z,2023-04-23T11:09:51Z,4212687213,347,,4212687233,233,12,4212687211,56,Back,,,,,,,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846677,15,1,1,1,5,89w5c6pw7vn0dxypi61tt0g4k,1,25.3,100,2023-04-23T10:18:22.651Z,2023-04-23T10:18:23Z,4212687843,107,,4212687847,140,33.4,4212687845,56,Back,4212687851,212,9.8,4212687849,141,94.8,4212687853,213,5.8,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846681,16,1,1,1,7,89w5c6pw7vn0dxypi61tt0g4k,1,33.7,94.7,2023-04-23T10:18:23.692Z,2023-04-23T10:18:25Z,4212687889,156,,4212687875,56,Back,4212687877,140,24.3,4212687881,212,10.0,4212687879,141,97.4,4212687883,213,3.0,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846705,17,1,1,1,10,89w5c6pw7vn0dxypi61tt0g4k,1,23,97.2,2023-04-23T10:18:26.780Z,2023-04-23T10:18:29Z,4212688029,141,99.3,4212688031,212,8.7,4212688027,140,31.2,4212688023,155,,4212688025,56,Back,4212688033,213,0.2,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846713,13,45,1,1,12,4tic29sox7m39fy1ztgv0jsiq,0,68.6,2.1,2023-04-23T10:18:29.371Z,2023-04-23T10:18:31Z,4212688067,56,Right,4212688073,286,,4212688147,233,18,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846729,18,3,1,1,12,89w5c6pw7vn0dxypi61tt0g4k,1,31.4,97.9,2023-04-23T10:18:29.371Z,2023-04-23T21:25:52Z,4212688143,233,13,4215791519,465,,4212688135,56,Back,4212688137,285,,,,,,,,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846735,19,1,1,1,14,89w5c6pw7vn0dxypi61tt0g4k,0,31.5,98.1,2023-04-23T10:18:31.116Z,2023-04-23T10:18:35Z,4212688163,213,0.1,4212688161,212,3.4,4212688159,141,98.6,4212688157,140,34.7,4212688155,56,Back,4212688271,233,14,4212688269,236,,4212688275,286,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846757,14,74,1,1,14,4tic29sox7m39fy1ztgv0jsiq,1,61.4,4.1,2023-04-23T10:18:31.117Z,2023-04-23T10:23:44Z,4212688299,233,19,4212688257,285,,4212688255,56,Right,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846765,15,5,1,1,15,4tic29sox7m39fy1ztgv0jsiq,0,61.4,-1.4,2023-04-23T10:18:31.963Z,2023-04-23T10:23:40Z,4212689113,233,20,4212688297,347,,4212688295,56,Right,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846909,20,5,1,1,15,89w5c6pw7vn0dxypi61tt0g4k,1,38.6,101.4,2023-04-23T10:18:31.963Z,2023-04-23T10:19:00Z,4212689095,56,Back,4212689101,233,15,4212689097,347,,,,,,,,,,,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846915,21,1,1,1,42,89w5c6pw7vn0dxypi61tt0g4k,1,28.7,100,2023-04-23T10:18:58.675Z,2023-04-23T21:26:22Z,4212689131,213,5.8,4212689125,140,35.9,4212689127,141,96.3,4212689123,56,Back,4212689121,107,,4212689129,212,8.5,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846931,22,4,1,1,43,89w5c6pw7vn0dxypi61tt0g4k,1,38.2,96.1,2023-04-23T10:19:00.475Z,2023-04-23T10:19:12Z,4212689657,233,16,4212689629,13,,4212689631,152,,4212689633,265,,4212689635,286,,4212689219,56,Back,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537846947,16,4,1,1,43,4tic29sox7m39fy1ztgv0jsiq,0,61.8,3.9,2023-04-23T10:19:00.476Z,2023-04-23T10:19:12Z,4212689331,13,,4212689341,285,,4212689335,152,,4212689333,56,Right,4212689337,265,,4212689661,233,22,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537847097,23,1,1,2,5,89w5c6pw7vn0dxypi61tt0g4k,1,36.4,93.2,2023-04-23T10:19:22.331Z,2023-04-23T10:19:25Z,4212690247,155,,4212690261,213,5.2,4212690257,141,15.3,4212690251,152,,4212690245,5,,4212690263,1,,4212690259,212,61.5,4212690255,140,66.2,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,4212690253,56,Right,4212690249,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537847109,24,1,1,2,8,89w5c6pw7vn0dxypi61tt0g4k,1,66.5,15.3,2023-04-23T10:19:25.483Z,2023-04-23T10:19:27Z,4212690351,141,24.1,4212690355,213,0.9,4212690353,212,7.6,4212690341,3,,4212690343,56,Center,4212690347,140,71.0,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537847119,25,1,1,2,10,89w5c6pw7vn0dxypi61tt0g4k,1,70.7,23.7,2023-04-23T10:19:27.291Z,2023-04-23T11:10:15Z,4212690401,212,6.6,4212690405,213,4.0,4212690397,141,16.5,4212690395,140,66.5,4212690393,56,Right,4212690413,156,,4212690391,3,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537847139,26,1,1,2,12,89w5c6pw7vn0dxypi61tt0g4k,1,66.2,15.6,2023-04-23T10:19:29.372Z,2023-04-23T10:19:32Z,4212690571,141,12.6,4212690575,213,3.3,4212690569,140,54.5,4212690573,212,12.5,4212690567,56,Right,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537847167,27,1,1,2,15,89w5c6pw7vn0dxypi61tt0g4k,1,54.5,12.9,2023-04-23T10:19:32.267Z,2023-04-23T10:19:36Z,4212690765,212,7.4,4212690763,141,20.7,4212690767,213,0.8,4212690759,56,Right,4212690761,140,59.4,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537847169,28,1,1,2,19,89w5c6pw7vn0dxypi61tt0g4k,1,59.4,20.7,2023-04-23T10:19:36.092Z,2023-04-23T22:51:59Z,4216026951,156,,4212690805,1,,4212690803,213,3.0,4212690797,140,24.8,4212690801,212,36.7,4212690795,56,Back,4212690799,141,28.8,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537847181,29,1,1,2,20,89w5c6pw7vn0dxypi61tt0g4k,1,24.6,28.8,2023-04-23T10:19:37.499Z,2023-04-23T10:19:40Z,4212690907,140,11.5,4212690905,56,Back,4212690911,212,22.7,4212690909,141,55.4,4212690913,213,2.2,,,,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537847203,30,1,1,2,23,89w5c6pw7vn0dxypi61tt0g4k,1,11.5,56.1,2023-04-23T10:19:40.107Z,2023-04-23T10:19:43Z,4212691065,213,1.1,4212691063,212,31.0,4212691059,140,25.6,4212691061,141,96.2,4212691057,56,Back,,,,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537847223,31,1,1,2,26,89w5c6pw7vn0dxypi61tt0g4k,0,27.4,96,2023-04-23T10:19:43.564Z,2023-04-23T10:19:46Z,4212691221,155,,4212691229,212,40.8,4212691233,1,,4212691231,213,0.1,4212691227,141,100.0,4212691223,56,Left,4212691225,140,66.1,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537847259,17,5,1,2,29,4tic29sox7m39fy1ztgv0jsiq,1,30,-2,2023-04-23T10:19:46.418Z,2023-04-23T10:30:03Z,4212691519,347,,4212691517,56,Back,4212699701,233,32,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537847227,32,5,1,2,29,89w5c6pw7vn0dxypi61tt0g4k,0,70,102,2023-04-23T10:19:46.418Z,2023-04-23T10:23:41Z,4212691243,347,,4212699709,233,17,4212691241,56,Left,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537847267,18,1,1,2,36,4tic29sox7m39fy1ztgv0jsiq,1,23.3,0,2023-04-23T10:19:53.651Z,2023-04-23T10:21:19Z,4212691563,213,2.5,4212694913,189,,4212691561,212,12.6,4212691559,141,9.1,4212691555,56,Back,4212691557,140,13.6,4212691553,107,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
