id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2527444669,18,1,1,0,55,ccpscwdcm65czscrun048ecn5,0,94.4,11.1,2023-04-02T12:31:46.434Z,2023-04-02T17:57:47Z,4157394861,56,Right,4159081845,20,,4159081843,224,,4157394873,213,1.5,4157394857,2,,4157394863,140,94.5,4157395107,286,,4157394859,155,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,4157395103,233,12,4157394867,141,16.4,4157395101,236,4157394869,212,3.6,,,,,,,,,,,,,,,,,,,,,,,
2527444701,12,12,1,0,55,6g9qrm72224jrk6tkxxxi8a9n,1,2.7,88.9,2023-04-02T12:31:46.534Z,2023-04-02T12:31:49Z,4157395037,56,Back,4157395127,233,18,4157395035,185,,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527446599,32,61,1,0,55,6g9qrm72224jrk6tkxxxi8a9n,1,6.8,86.6,2023-04-02T12:31:46.914Z,2023-04-02T13:22:46Z,4157406105,56,Back,,,,,,,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527515015,496,61,1,0,58,ccpscwdcm65czscrun048ecn5,1,97.7,10.9,2023-04-02T12:31:48.952Z,2023-04-02T13:30:32Z,4157763683,56,Right,,,,,,,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527444727,13,49,1,0,59,6g9qrm72224jrk6tkxxxi8a9n,1,3.7,89.6,2023-04-02T12:31:50.012Z,2023-04-02T12:31:50Z,,,,,,,,,,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527444757,14,1,1,0,59,6g9qrm72224jrk6tkxxxi8a9n,1,3.7,89.6,2023-04-02T12:31:50.107Z,2023-04-02T12:31:51Z,4157395379,1,,4157395375,212,27.7,4157395367,140,30.1,4157395371,141,89.0,4157395363,56,Back,4157395333,157,,4157395377,213,6.3,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527444765,15,1,1,1,0,6g9qrm72224jrk6tkxxxi8a9n,0,30.1,89,2023-04-02T12:31:51.195Z,2023-04-02T13:22:58Z,4157719971,156,,4157395427,141,89.1,4157395429,212,1.8,4157395425,140,28.4,4157395423,56,Back,4157395431,213,3.1,,,,,,,c5jk0pvcvqddy0xiqv6qkesph,H. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527447259,46,61,1,1,0,ccpscwdcm65czscrun048ecn5,0,69,21,2023-04-02T12:31:51.722Z,2023-04-02T12:34:13Z,4157408781,56,Right,,,,,,,,,,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527444793,16,50,1,1,1,6g9qrm72224jrk6tkxxxi8a9n,1,33.2,73.6,2023-04-02T12:31:52.859Z,2023-04-02T12:31:59Z,4157396027,233,20,4157395609,56,Back,4157395611,285,,,,,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527444861,20,7,1,1,1,ccpscwdcm65czscrun048ecn5,1,66.8,26.4,2023-04-02T12:31:52.860Z,2023-04-02T17:58:02Z,4159082501,384,,4157396019,286,,4157395967,56,Center,4157396015,233,16,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527444783,19,49,1,1,4,ccpscwdcm65czscrun048ecn5,1,64.6,21.3,2023-04-02T12:31:55.386Z,2023-04-02T12:34:17Z,,,,,,,,,,,,,,,,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527444915,21,1,1,1,7,ccpscwdcm65czscrun048ecn5,1,65.9,57.8,2023-04-02T12:31:58.323Z,2023-04-02T12:32:01Z,4157396269,140,47.3,4157396267,56,Back,4157396275,213,3.1,4157396273,212,19.5,4157396271,141,57.6,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527444957,22,1,1,1,10,ccpscwdcm65czscrun048ecn5,1,53.4,56.1,2023-04-02T12:32:01.762Z,2023-04-02T12:32:05Z,4157396545,140,53.4,4157396551,213,4.7,4157396543,56,Center,4157396547,141,23.1,4157396549,212,22.4,,,,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527445033,23,1,1,1,13,ccpscwdcm65czscrun048ecn5,1,53.3,20.6,2023-04-02T12:32:04.722Z,2023-04-02T12:32:09Z,4157396951,141,7.3,4157396953,212,12.3,4157396955,213,5.5,4157396947,56,Right,4157396949,140,61.2,,,,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527445095,24,1,1,1,16,ccpscwdcm65czscrun048ecn5,1,61.3,7.1,2023-04-02T12:32:07.730Z,2023-04-02T12:32:14Z,4157397279,213,0.7,4157397281,1,,4157397269,155,,4157397271,56,Center,4157397277,212,32.4,4157397275,141,36.7,4157397273,140,85.5,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527445109,25,61,1,1,17,ccpscwdcm65czscrun048ecn5,0,85.5,36.9,2023-04-02T12:32:08.826Z,2023-04-02T12:32:15Z,4157397339,56,Center,,,,,,,,,,,,,,,,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527445101,17,52,1,1,20,6g9qrm72224jrk6tkxxxi8a9n,1,4.7,70.5,2023-04-02T12:32:11.916Z,2023-04-02T17:58:19Z,4159083283,376,,,,,,,,,,,,,,,,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527445421,18,1,1,1,35,6g9qrm72224jrk6tkxxxi8a9n,0,16,46,2023-04-02T12:32:26.879Z,2023-04-02T12:32:31Z,4157399087,140,55.6,4157399083,199,,4157399085,56,Center,4157399093,212,43.0,4157399095,213,0.3,4157399091,141,62.4,4157399097,1,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527445451,26,1,1,1,39,ccpscwdcm65czscrun048ecn5,0,44.6,39.8,2023-04-02T12:32:30.514Z,2023-04-02T13:31:07Z,4157399227,3,,4157399235,212,14.7,4157399233,141,35.5,4157399229,56,Center,4157399237,213,6.1,4157399231,140,58.3,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527445561,19,1,1,1,42,6g9qrm72224jrk6tkxxxi8a9n,1,37.4,68.1,2023-04-02T12:32:33.117Z,2023-04-02T12:32:37Z,4157399821,140,18.2,4157399827,213,3.5,4157399819,56,Back,4157399823,141,56.7,4157399825,212,21.6,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527445603,20,1,1,1,46,6g9qrm72224jrk6tkxxxi8a9n,0,19.1,54.6,2023-04-02T12:32:37.115Z,2023-04-02T12:47:53Z,4157400009,56,Center,4157400025,1,,4157400019,212,37.9,4157400021,213,6.0,4157400015,141,40.4,4157400007,155,,4157400013,140,54.0,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527445667,27,1,1,1,50,ccpscwdcm65czscrun048ecn5,0,46.5,56.1,2023-04-02T12:32:41.042Z,2023-04-02T13:31:15Z,4157400347,56,Center,4157400349,140,53.8,4157400353,212,11.0,4157400355,213,5.5,4157400351,141,44.5,4157400345,3,,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527445771,21,1,1,1,54,6g9qrm72224jrk6tkxxxi8a9n,1,35.6,46,2023-04-02T12:32:45.194Z,2023-04-02T12:32:46Z,4157400819,212,10.8,4157400821,213,4.3,4157400815,140,31.3,4157400813,56,Back,4157400817,141,31.5,,,,,,,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527445823,22,1,1,1,55,6g9qrm72224jrk6tkxxxi8a9n,1,31.7,29.8,2023-04-02T12:32:46.538Z,2023-04-02T12:32:49Z,4157401097,140,36.8,4157401099,141,13.1,4157401101,212,12.6,4157401093,56,Back,4157401103,213,5.2,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527445837,23,61,1,1,58,6g9qrm72224jrk6tkxxxi8a9n,0,39.4,9.4,2023-04-02T12:32:49.386Z,2023-04-02T12:32:53Z,4157401165,56,Back,,,,,,,,,,,,,,,,,,,,,,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527445907,28,12,1,2,0,ccpscwdcm65czscrun048ecn5,1,50,90.3,2023-04-02T12:32:51.234Z,2023-04-02T13:31:27Z,4157768569,167,,4157401493,213,0.6,4157401485,141,100.0,4157401483,140,60.1,4157401487,212,12.9,4157401481,56,Left,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527445923,24,5,1,2,0,6g9qrm72224jrk6tkxxxi8a9n,1,39.2,-1.3,2023-04-02T12:32:51.676Z,2023-04-02T12:32:53Z,4157401591,56,Back,4157401593,347,,4157401627,233,29,,,,,,,,,,,,,,,,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527445917,29,5,1,2,0,ccpscwdcm65czscrun048ecn5,0,60.8,101.3,2023-04-02T12:32:51.676Z,2023-04-02T12:35:12Z,4157401545,347,,4157401541,56,Left,4157401659,233,24,,,,,,,,,,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
