id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,assist
2531246025,118,1,1,10,30,20vymiy7bo8wkyxai3ew494fz,1,54.3,10.3,2023-04-09T18:11:19.805Z,2023-04-09T18:54:53Z,4177540795,213,0.6,4177540793,212,13.5,4177540789,140,65.1,4177540791,141,21.2,4177540787,56,Center,4177540785,3,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531246031,119,1,1,10,33,20vymiy7bo8wkyxai3ew494fz,0,59.1,25.6,2023-04-09T18:11:22.701Z,2023-04-09T18:54:54Z,4177540825,141,24.3,4177540823,140,60.4,4177540821,56,Center,4177540827,212,1.6,4177540829,213,5.7,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531246027,115,8,1,10,34,ed5nwjz5za3oyi20nxzgqivmx,1,39.8,70.8,2023-04-09T18:11:23.059Z,2023-04-09T18:11:23Z,4177540799,56,Back,,,,,,,,,,,,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531246083,120,61,1,10,35,20vymiy7bo8wkyxai3ew494fz,0,58.5,16.7,2023-04-09T18:11:24.482Z,2023-04-09T18:55:13Z,4177541101,56,Right,,,,,,,,,,,,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531246131,116,43,1,10,35,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2023-04-09T18:11:24.483Z,2023-04-09T18:55:19Z,4177709669,144,7,4177541383,233,120,4177541367,56,Back,4177541369,285,0,,,,,,,,,,,,,b1o6ctqy1mhjg4iiec8aedat,F. Jozefzoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531246263,117,1,1,10,41,ed5nwjz5za3oyi20nxzgqivmx,1,66,63,2023-04-09T18:11:30.100Z,2023-04-09T18:12:40Z,4177542093,141,86.0,4177542829,210,13,4177542089,56,Left,4177542095,212,18.5,4177542097,213,1.0,4177542091,140,75.4,,,,,,,b1o6ctqy1mhjg4iiec8aedat,F. Jozefzoon,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531246273,118,13,1,10,48,ed5nwjz5za3oyi20nxzgqivmx,1,81.5,64.5,2023-04-09T18:11:37.907Z,2023-04-09T18:12:40Z,4177542849,230,98.9,4177542145,18,,4177542143,22,,4177542847,215,,4177542835,81,,4177542851,231,50.9,4177542147,56,Center,4177542839,55,117,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,4177542285,20,,4177542843,102,37.5,,4177542845,103,59.7,4177542837,29,,,,,,,,,,,,,,,,,,,,,,,,
2531246285,119,5,1,10,50,ed5nwjz5za3oyi20nxzgqivmx,0,101.2,39.4,2023-04-09T18:11:39.011Z,2023-04-09T18:54:44Z,4177542203,56,Center,4177542249,233,121,4177542205,346,,,,,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531246279,121,5,1,10,50,20vymiy7bo8wkyxai3ew494fz,1,-1.2,60.6,2023-04-09T18:11:39.011Z,2023-04-09T18:11:40Z,4177542215,233,119,4177542183,56,Back,4177542185,346,,,,,,,,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531246465,122,1,1,11,1,20vymiy7bo8wkyxai3ew494fz,1,4,58.4,2023-04-09T18:11:50.765Z,2023-04-09T18:11:52Z,4177543343,212,20.8,4177543345,213,0.6,4177543337,56,Back,4177543341,141,75.6,4177543335,124,,4177543339,140,20.4,4177543349,237,,,,,11ceernyer8po8soj8dmygatx,T. Wellenreuther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531246477,123,1,1,11,3,20vymiy7bo8wkyxai3ew494fz,1,20.4,75.6,2023-04-09T18:11:52.364Z,2023-04-09T18:11:53Z,4177543421,212,12.3,4177543419,141,88.2,4177543417,140,28.8,4177543423,213,0.8,4177543415,56,Back,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531246541,124,1,1,11,4,20vymiy7bo8wkyxai3ew494fz,1,28.8,88.2,2023-04-09T18:11:53.100Z,2023-04-09T18:11:57Z,4177543771,141,72.0,4177543767,56,Back,4177543769,140,26.2,4177543773,212,11.3,4177543775,213,4.5,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531246671,125,1,1,11,8,20vymiy7bo8wkyxai3ew494fz,1,36.1,60.9,2023-04-09T18:11:57.132Z,2023-04-09T18:12:05Z,4177544423,140,34.0,4177544425,141,35.5,4177544421,56,Back,4177544429,213,4.6,4177544427,212,17.4,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531246709,126,1,1,11,15,20vymiy7bo8wkyxai3ew494fz,1,46.7,30.1,2023-04-09T18:12:04.892Z,2023-04-09T18:12:06Z,4177544603,141,12.3,4177544601,140,44.1,4177544607,212,12.4,4177544599,56,Back,4177544609,213,4.5,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531246773,127,1,1,11,17,20vymiy7bo8wkyxai3ew494fz,1,44.1,12.3,2023-04-09T18:12:06.668Z,2023-04-09T18:12:11Z,4177544955,56,Back,4177544963,213,1.9,4177544957,140,36.7,4177544961,212,22.5,4177544959,141,43.3,,,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531246811,128,1,1,11,22,20vymiy7bo8wkyxai3ew494fz,1,38.1,51.2,2023-04-09T18:12:11.133Z,2023-04-09T18:12:14Z,4177545189,212,13.1,4177545191,213,4.9,4177545187,141,32.2,4177545185,140,40.1,4177545183,56,Back,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531246847,129,1,1,11,25,20vymiy7bo8wkyxai3ew494fz,1,42.1,32.5,2023-04-09T18:12:14.301Z,2023-04-09T18:12:16Z,4177545363,141,51.3,4177545365,212,12.8,4177545361,140,41.4,4177545367,213,1.6,4177545359,56,Back,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531246865,130,1,1,11,27,20vymiy7bo8wkyxai3ew494fz,1,42.5,54.5,2023-04-09T18:12:16.716Z,2023-04-09T18:12:18Z,4177545461,213,5.7,4177545457,141,45.1,4177545455,140,51.8,4177545453,56,Center,4177545459,212,11.7,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531246927,131,1,1,11,29,20vymiy7bo8wkyxai3ew494fz,1,51.8,45.6,2023-04-09T18:12:18.140Z,2023-04-09T18:12:22Z,4177545829,212,11.7,4177545825,140,42.8,4177545823,56,Back,4177545831,213,3.8,4177545827,141,35.4,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531246953,132,1,1,11,32,20vymiy7bo8wkyxai3ew494fz,1,43.5,34.9,2023-04-09T18:12:21.932Z,2023-04-09T18:12:23Z,4177545953,213,2.2,4177545949,141,44.4,4177545947,140,39.1,4177545951,212,7.9,4177545945,56,Back,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247021,133,1,1,11,34,20vymiy7bo8wkyxai3ew494fz,1,40.2,41.1,2023-04-09T18:12:23.549Z,2023-04-09T18:12:28Z,4177546295,56,Back,4177546301,212,18.7,4177546303,213,4.9,4177546299,141,14.2,4177546297,140,43.8,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247047,134,1,1,11,39,20vymiy7bo8wkyxai3ew494fz,1,39,33.7,2023-04-09T18:12:28.173Z,2023-04-09T18:12:30Z,4177546427,56,Back,4177546435,213,2.1,4177546429,140,32.1,4177546433,212,15.4,4177546431,141,53.7,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247115,135,1,1,11,40,20vymiy7bo8wkyxai3ew494fz,1,32.5,54.2,2023-04-09T18:12:29.916Z,2023-04-09T18:12:34Z,4177546861,213,1.1,4177546857,141,82.8,4177546855,140,42.3,4177546853,56,Back,4177546859,212,22.0,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247161,136,1,1,11,44,20vymiy7bo8wkyxai3ew494fz,1,45.6,84.7,2023-04-09T18:12:33.965Z,2023-04-09T18:12:36Z,4177547107,140,61.7,4177547113,213,0.2,4177547111,212,17.4,4177547105,56,Left,4177547109,141,90.7,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247207,137,1,1,11,47,20vymiy7bo8wkyxai3ew494fz,1,61.8,89,2023-04-09T18:12:36.812Z,2023-04-09T18:12:39Z,4177547387,212,9.2,4177547389,213,4.5,4177547381,56,Center,4177547385,141,75.9,4177547383,140,59.7,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247305,138,1,1,11,50,20vymiy7bo8wkyxai3ew494fz,1,58.8,68.2,2023-04-09T18:12:39.548Z,2023-04-09T18:12:44Z,4177547829,56,Right,4177547839,1,,4177547827,155,,4177547835,212,42.5,4177547833,141,9.6,4177547831,140,73.0,4177547837,213,5.1,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247353,139,1,1,11,55,20vymiy7bo8wkyxai3ew494fz,1,73.1,7.9,2023-04-09T18:12:44.220Z,2023-04-09T18:12:47Z,4177548051,141,16.2,4177548055,213,2.7,4177548053,212,12.8,4177548049,140,62.2,4177548047,56,Right,,,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247431,140,1,1,11,58,20vymiy7bo8wkyxai3ew494fz,1,59.7,27.6,2023-04-09T18:12:47.564Z,2023-04-09T18:12:52Z,4177548499,141,32.0,4177548497,140,52.3,4177548503,213,2.8,4177548501,212,8.3,4177548495,56,Center,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247471,141,1,1,12,3,20vymiy7bo8wkyxai3ew494fz,1,60.8,15.5,2023-04-09T18:12:52.732Z,2023-04-09T18:12:55Z,4177548695,213,5.7,4177548687,56,Right,4177548689,140,68.6,4177548693,212,9.7,4177548691,141,7.9,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247479,142,61,1,12,6,20vymiy7bo8wkyxai3ew494fz,0,67.9,7.8,2023-04-09T18:12:55.325Z,2023-04-09T18:12:55Z,4177548711,56,Right,,,,,,,,,,,,,,,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247499,120,43,1,12,8,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2023-04-09T18:12:57.315Z,2023-04-09T18:13:04Z,4177549365,144,49,,,,,,,,,,,,,,,,,,,,,,ddldrej9an43ky123hqwp22ju,L. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247505,121,1,1,12,8,ed5nwjz5za3oyi20nxzgqivmx,0,34.7,97.7,2023-04-09T18:12:57.460Z,2023-04-09T18:12:59Z,4177548881,141,97.7,4177548883,212,2.5,4177548885,213,0,4177548879,140,37.1,4177548903,233,143,4177548907,286,,4177548877,56,Back,4177548901,236,,ddldrej9an43ky123hqwp22ju,L. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247501,143,74,1,12,8,20vymiy7bo8wkyxai3ew494fz,1,66.5,4.9,2023-04-09T18:12:57.461Z,2023-04-09T18:54:52Z,4177548871,285,,4177548941,233,121,4177548869,56,Right,,,,,,,,,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247815,123,61,1,12,9,ed5nwjz5za3oyi20nxzgqivmx,1,42.3,98.9,2023-04-09T18:12:58.400Z,2023-04-09T18:13:18Z,4177550485,56,Back,,,,,,,,,,,,,,,,,,,,,,ddldrej9an43ky123hqwp22ju,L. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247809,122,5,1,12,9,ed5nwjz5za3oyi20nxzgqivmx,0,42.4,102,2023-04-09T18:12:58.467Z,2023-04-09T18:13:23Z,4177550449,347,,4177550447,56,Back,4177551047,233,144,,,,,,,,,,,,,,,,ddldrej9an43ky123hqwp22ju,L. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247531,144,5,1,12,9,20vymiy7bo8wkyxai3ew494fz,1,57.6,-2,2023-04-09T18:12:58.467Z,2023-04-09T18:54:44Z,4177550909,233,122,4177549021,347,,4177549019,56,Right,,,,,,,,,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247627,145,1,1,12,16,20vymiy7bo8wkyxai3ew494fz,1,72,0,2023-04-09T18:13:05.308Z,2023-04-09T18:13:06Z,4177549537,141,8.3,4177549531,140,64.6,4177549541,213,2.4,4177549527,107,,4177549539,212,10.5,4177549529,56,Right,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247641,146,1,1,12,17,20vymiy7bo8wkyxai3ew494fz,1,64.6,8.3,2023-04-09T18:13:05.979Z,2023-04-09T18:13:06Z,4177549617,141,4.6,4177549615,140,65.3,4177549613,56,Right,4177549621,213,5.0,4177549619,212,2.6,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247729,147,1,1,12,17,20vymiy7bo8wkyxai3ew494fz,1,63,4.9,2023-04-09T18:13:06.812Z,2023-04-09T18:13:10Z,4177550063,212,26.2,4177550065,213,3.0,4177550057,56,Back,4177550061,141,9.1,4177550059,140,38.2,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247769,148,1,1,12,21,20vymiy7bo8wkyxai3ew494fz,1,27.3,15.5,2023-04-09T18:13:10.844Z,2023-04-09T18:13:13Z,4177550269,56,Back,4177550275,212,20.0,4177550273,141,43.9,4177550277,213,1.8,4177550271,140,22.4,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247791,149,1,1,12,24,20vymiy7bo8wkyxai3ew494fz,1,22.9,43.4,2023-04-09T18:13:13.740Z,2023-04-09T18:13:15Z,4177550383,140,28.3,4177550385,141,59.3,4177550381,56,Back,4177550389,213,1.1,4177550387,212,12.2,,,,,,,,,,11ceernyer8po8soj8dmygatx,T. Wellenreuther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247911,150,1,1,12,30,20vymiy7bo8wkyxai3ew494fz,1,36.3,63,2023-04-09T18:13:19.532Z,2023-04-09T18:13:23Z,4177550999,141,31.7,4177550997,140,36.0,4177551003,213,4.7,4177550993,155,,4177550995,56,Back,4177551001,212,21.3,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531247969,151,1,1,12,33,20vymiy7bo8wkyxai3ew494fz,1,37.4,34.7,2023-04-09T18:13:22.699Z,2023-04-09T18:13:26Z,4177551289,140,39.6,4177551293,212,17.6,4177551295,213,1.4,4177551287,56,Back,4177551291,141,60.3,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248025,152,1,1,12,37,20vymiy7bo8wkyxai3ew494fz,1,40.4,71.9,2023-04-09T18:13:26.651Z,2023-04-09T18:13:31Z,4177551609,213,0.4,4177551607,212,24.4,4177551601,56,Left,4177551603,140,62.2,4177551605,141,84.5,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248031,153,1,1,12,41,20vymiy7bo8wkyxai3ew494fz,0,62.2,84.5,2023-04-09T18:13:30.860Z,2023-04-09T18:13:35Z,4177551639,140,63.0,4177551971,286,,4177551965,236,,4177551641,141,87.2,4177551643,212,2.0,4177551645,213,1.1,4177551967,233,124,4177551637,56,Left,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248081,124,74,1,12,41,ed5nwjz5za3oyi20nxzgqivmx,1,34.3,4.1,2023-04-09T18:13:30.861Z,2023-04-09T18:54:52Z,4177551903,285,,4177552013,233,153,4177551901,56,Back,,,,,,,,,,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248103,125,5,1,12,43,ed5nwjz5za3oyi20nxzgqivmx,0,33.6,-2,2023-04-09T18:13:32.636Z,2023-04-09T18:54:44Z,4177552091,233,154,4177552045,347,,4177552043,56,Back,,,,,,,,,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248105,154,5,1,12,43,20vymiy7bo8wkyxai3ew494fz,1,66.4,102,2023-04-09T18:13:32.636Z,2023-04-09T18:13:36Z,4177552059,233,125,4177552051,56,Left,4177552053,347,,,,,,,,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248163,155,1,1,12,46,20vymiy7bo8wkyxai3ew494fz,1,67,100,2023-04-09T18:13:35.787Z,2023-04-09T18:13:40Z,4177552397,213,3.8,4177552391,140,58.8,4177552389,56,Left,4177552393,141,93.1,4177552387,107,,4177552395,212,10.5,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248211,156,1,1,12,51,20vymiy7bo8wkyxai3ew494fz,1,58.2,90.9,2023-04-09T18:13:40.300Z,2023-04-09T18:13:43Z,4177552659,213,4.5,4177552655,141,54.5,4177552653,140,53.5,4177552651,56,Center,4177552657,212,25.2,,,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248337,157,1,1,12,54,20vymiy7bo8wkyxai3ew494fz,1,54.2,51.3,2023-04-09T18:13:43.404Z,2023-04-09T18:13:50Z,4177553273,213,5.2,4177553275,1,,4177553267,140,70.4,4177553269,141,5.6,4177553265,56,Right,4177553271,212,35.4,4177553263,155,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248363,126,45,1,13,0,ed5nwjz5za3oyi20nxzgqivmx,0,18.2,80.5,2023-04-09T18:13:49.948Z,2023-04-09T18:13:53Z,4177553343,285,,4177553341,56,Back,4177553525,233,158,,,,,,,,,,,,,,,,ddldrej9an43ky123hqwp22ju,L. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248381,158,3,1,13,0,20vymiy7bo8wkyxai3ew494fz,1,81.8,19.5,2023-04-09T18:13:49.948Z,2023-04-09T18:13:52Z,4177553457,233,126,4177553425,286,,4177553423,56,Right,,,,,,,,,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248405,159,1,1,13,3,20vymiy7bo8wkyxai3ew494fz,0,94.6,17.2,2023-04-09T18:13:52.315Z,2023-04-09T18:13:54Z,4177553563,2,,4177553571,141,48.8,4177553565,155,,4177553569,140,94.2,4177553567,56,Center,4177553575,213,1.6,4177553573,212,21.5,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248437,127,12,1,13,5,ed5nwjz5za3oyi20nxzgqivmx,1,7.2,53.4,2023-04-09T18:13:54.819Z,2023-04-09T18:13:57Z,4177553743,15,,4177553709,141,62.3,4177553707,140,8.6,4177553713,213,1.3,4177553711,212,6.2,4177553705,56,Back,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248489,160,1,1,13,7,20vymiy7bo8wkyxai3ew494fz,1,91.2,36,2023-04-09T18:13:56.923Z,2023-04-09T18:13:59Z,4177553969,212,7.2,4177553961,3,,4177553967,141,46.3,4177553963,56,Center,4177553971,213,1.8,4177553965,140,89.7,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248493,161,61,1,13,10,20vymiy7bo8wkyxai3ew494fz,0,89.1,44.3,2023-04-09T18:13:59.147Z,2023-04-09T18:13:59Z,4177553983,56,Center,,,,,,,,,,,,,,,,,,,,,,aboxil79ulfa73pckzsdnwp62,S. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248535,128,12,1,13,11,ed5nwjz5za3oyi20nxzgqivmx,1,12,57.9,2023-04-09T18:14:00.787Z,2023-04-09T18:14:14Z,4177554223,212,35.4,4177554225,213,5.5,4177554221,141,21.5,4177554217,56,Back,4177554219,140,36.1,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248547,162,1,1,13,13,20vymiy7bo8wkyxai3ew494fz,1,65.9,88.5,2023-04-09T18:14:02.379Z,2023-04-09T18:14:03Z,4177554299,141,88.7,4177554297,140,72.7,4177554303,213,0.0,4177554293,3,,4177554301,212,7.1,4177554295,56,Left,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248601,163,1,1,13,14,20vymiy7bo8wkyxai3ew494fz,1,72.6,88.9,2023-04-09T18:14:03.467Z,2023-04-09T18:14:07Z,4177554517,56,Left,4177554513,3,,4177554527,212,18.9,4177554521,140,54.8,4177554531,213,3.3,4177554525,141,84.3,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248641,164,1,1,13,19,20vymiy7bo8wkyxai3ew494fz,1,48.3,85,2023-04-09T18:14:08.652Z,2023-04-09T18:14:10Z,4177554767,155,,4177554769,56,Back,4177554773,141,62.6,4177554775,212,15.8,4177554777,213,4.4,4177554771,140,44.2,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248665,165,1,1,13,21,20vymiy7bo8wkyxai3ew494fz,1,45.4,58.8,2023-04-09T18:14:10.236Z,2023-04-09T18:14:12Z,4177554907,141,74.9,4177554911,213,0.9,4177554903,56,Center,4177554905,140,53.8,4177554909,212,14.1,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248751,166,1,1,13,23,20vymiy7bo8wkyxai3ew494fz,1,54.5,84,2023-04-09T18:14:12.331Z,2023-04-09T18:14:17Z,4177555363,56,Left,4177555365,140,65.7,4177555371,213,0.4,4177555369,212,12.8,4177555367,141,91.4,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248793,167,1,1,13,27,20vymiy7bo8wkyxai3ew494fz,0,77.8,90.7,2023-04-09T18:14:16.923Z,2023-04-09T18:14:19Z,4177555577,141,75.1,4177555579,212,16.2,4177555581,213,5.6,4177555575,140,89.4,4177555573,56,Center,,,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248811,129,49,1,13,31,ed5nwjz5za3oyi20nxzgqivmx,1,9.9,28.2,2023-04-09T18:14:20.020Z,2023-04-09T18:15:16Z,,,,,,,,,,,,,,,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531248845,130,1,1,13,31,ed5nwjz5za3oyi20nxzgqivmx,1,9.9,28.2,2023-04-09T18:14:20.371Z,2023-04-09T18:15:18Z,4177555881,141,41.9,4177555877,56,Back,4177555879,140,3.9,4177555883,212,11.2,4177555885,213,2.2,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
