id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2442203353,10,43,1,0,9,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2022-08-05T18:01:34.887Z,2022-08-06T16:06:14Z,3685593131,56,Back,3688135115,144,61,,,,,,,,,,,,,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442202999,4,5,1,0,12,4vd2t5schmvvufrfib7f2vjdf,1,-0.6,88.7,2022-08-05T18:01:37.711Z,2022-08-07T06:25:17Z,3685591377,56,Back,3685591385,233,7,3685591381,346,,,,,,,,,,,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442202971,7,5,1,0,12,89w5c6pw7vn0dxypi61tt0g4k,0,100.6,11.3,2022-08-05T18:01:37.711Z,2022-08-07T06:25:18Z,3685591405,233,4,3685591253,56,Right,3685591255,346,,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203123,5,1,1,0,28,4vd2t5schmvvufrfib7f2vjdf,1,5,59.2,2022-08-05T18:01:53.070Z,2022-08-07T18:22:09Z,3685591973,140,4.7,3685591979,213,4.6,3685591975,141,51.8,3685591983,237,,3685591977,212,5.0,3685591969,124,,3685591971,56,Back,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203167,6,1,1,0,31,4vd2t5schmvvufrfib7f2vjdf,0,4.3,49.3,2022-08-05T18:01:56.801Z,2022-08-07T06:25:31Z,3685592149,212,53.6,3685592143,56,Center,3685592145,140,52.3,3685592153,1,,3685592147,141,22.4,3690569447,178,,3685592151,213,5.9,3685592141,155,,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203149,9,44,1,0,34,89w5c6pw7vn0dxypi61tt0g4k,1,47.4,78.9,2022-08-05T18:01:59.671Z,2022-08-07T17:51:20Z,3685592061,285,,3685592205,233,7,3685592057,56,Back,,,,,,,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203173,7,44,1,0,34,4vd2t5schmvvufrfib7f2vjdf,0,52.6,21.1,2022-08-05T18:01:59.672Z,2022-08-07T06:25:39Z,3685592305,233,9,3685592185,286,,3685592183,56,Right,,,,,,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203169,10,1,1,0,34,89w5c6pw7vn0dxypi61tt0g4k,1,46.3,82.9,2022-08-05T18:01:59.703Z,2022-08-07T17:51:20Z,3685592167,141,70.5,3685592165,140,70.0,3685592159,3,,3685592169,212,26.3,3690569615,388,,3685592163,56,Center,3685592171,213,6.0,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203175,11,49,1,0,36,89w5c6pw7vn0dxypi61tt0g4k,1,70,70.5,2022-08-05T18:02:01.110Z,2022-08-07T06:26:37Z,,,,,,,,,,,,,,,,,,,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203183,12,1,1,0,36,89w5c6pw7vn0dxypi61tt0g4k,1,69.8,71.7,2022-08-05T18:02:01.190Z,2022-08-07T06:26:30Z,3690570437,178,,3685592243,213,0.8,3685592239,141,81.6,3685592233,3,,3685592241,212,9.7,3685592235,56,Left,3685592237,140,76.4,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203201,13,1,1,0,37,89w5c6pw7vn0dxypi61tt0g4k,1,69.7,81.8,2022-08-05T18:02:02.869Z,2022-08-07T06:26:46Z,3685592339,56,Center,3685592341,140,80.3,3690570447,178,,3685592343,141,66.6,3685592345,212,15.2,3685592347,213,5.5,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203219,14,1,1,0,38,89w5c6pw7vn0dxypi61tt0g4k,1,80.7,65.7,2022-08-05T18:02:03.701Z,2022-08-07T06:26:57Z,3685592425,56,Center,3690570549,178,,3685592431,212,18.7,3685592429,141,75.1,3685592427,140,97.4,3685592433,213,0.3,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443150763,966,43,1,0,41,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-08-05T18:02:06.721Z,2022-08-07T07:12:54Z,3690610375,144,82,3690610201,178,0,,,,,,,,,,,,,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203229,15,1,1,0,42,89w5c6pw7vn0dxypi61tt0g4k,0,97.6,76.1,2022-08-05T18:02:07.020Z,2022-08-07T06:27:05Z,3685592487,140,97.4,3685592493,213,4.7,3685592485,56,Center,3685592489,141,69.1,3690570791,178,,3685592491,212,4.8,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203245,8,61,1,0,42,4vd2t5schmvvufrfib7f2vjdf,1,3.5,32.3,2022-08-05T18:02:07.370Z,2022-08-07T06:27:15Z,3690571029,178,,3685592537,56,Back,,,,,,,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203271,9,6,1,0,42,4vd2t5schmvvufrfib7f2vjdf,0,3,31.6,2022-08-05T18:02:07.840Z,2022-08-07T06:27:20Z,3685592665,73,,3685592663,56,Back,3685592693,233,16,,,,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203247,16,6,1,0,42,89w5c6pw7vn0dxypi61tt0g4k,1,97,68.4,2022-08-05T18:02:07.840Z,2022-08-07T06:27:21Z,3685592539,56,Center,3685592541,73,,3685592677,233,9,,,,,,,,,,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203473,17,1,1,1,9,89w5c6pw7vn0dxypi61tt0g4k,1,99.5,99.5,2022-08-05T18:02:34.181Z,2022-08-07T06:27:29Z,3685593831,1,,3685593825,141,44.0,3685593827,212,47.4,3685593813,2,,3688144329,72,,3690571259,178,,3685593829,213,4.1,3685593823,140,72.2,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,3685593821,56,Center,3688144325,225,3685593815,6,3688144327,387,3685593817,155,,,,,,,,,,,,,,,,,,,,,,,
2442203499,18,1,1,1,11,89w5c6pw7vn0dxypi61tt0g4k,1,73.9,41.2,2022-08-05T18:02:36.460Z,2022-08-07T06:28:12Z,3685593955,155,,3685593957,56,Center,3685593965,213,6.0,3690571271,178,,3685599171,154,,3685593959,140,91.6,3685593963,212,19.2,3685599169,210,13,cixzy9hl7ks4maugc5zc9ievp,D. Abels,3685593961,141,34.0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2442203505,19,13,1,1,12,89w5c6pw7vn0dxypi61tt0g4k,1,90.5,34.2,2022-08-05T18:02:37.370Z,2022-08-07T06:28:01Z,3685599185,102,34.3,3685599175,75,,3685599187,103,4.2,3685599177,29,,3685593985,63,,3685593987,56,Center,3685599173,25,,3685599193,231,48.0,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,3685734221,15,,3685599179,154,3685599189,328,3685599181,55,3685734223,391,,18,3685599191,230,98.9,3690571509,388,,,,,,,,,,,,,,,,
2442203479,11,5,1,1,14,4vd2t5schmvvufrfib7f2vjdf,1,-1.2,63,2022-08-05T18:02:39.061Z,2022-08-07T06:28:21Z,3685593849,56,Back,3685593851,346,,3685594007,233,20,,,,,,,,,,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203509,20,5,1,1,14,89w5c6pw7vn0dxypi61tt0g4k,0,101.2,37,2022-08-05T18:02:39.061Z,2022-08-07T06:28:20Z,3685594001,346,,3685594023,233,11,3685593999,56,Center,,,,,,,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203683,12,1,1,1,30,4vd2t5schmvvufrfib7f2vjdf,1,5.4,60.3,2022-08-05T18:02:55.940Z,2022-08-07T06:28:30Z,3685594875,212,9.9,3685594873,141,46.0,3685594867,124,,3685594869,56,Back,3685594877,213,4.6,3685594871,140,3.9,3685594881,237,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203705,13,1,1,1,33,4vd2t5schmvvufrfib7f2vjdf,1,3.9,46,2022-08-05T18:02:58.470Z,2022-08-07T06:28:39Z,3685594979,140,22.1,3685594985,213,5.9,3685594983,212,21.0,3685594977,56,Back,3685594981,141,33.3,3690572273,178,,,,,,,,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203739,14,1,1,1,35,4vd2t5schmvvufrfib7f2vjdf,0,22.1,33.3,2022-08-05T18:03:00.171Z,2022-08-07T06:28:49Z,3690572277,178,,3685595161,141,0.0,3685595159,140,15.1,3685595157,56,Back,3685595165,213,4.4,3685595163,212,25.1,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203745,15,5,1,1,37,4vd2t5schmvvufrfib7f2vjdf,0,12.8,-1.8,2022-08-05T18:03:02.489Z,2022-08-07T06:28:52Z,3685595191,56,Back,3685595193,347,,3685595911,233,21,,,,,,,,,,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203861,21,5,1,1,37,89w5c6pw7vn0dxypi61tt0g4k,1,87.2,101.8,2022-08-05T18:03:02.489Z,2022-08-07T06:28:52Z,3685595879,233,15,3685595875,56,Left,3685595877,347,,,,,,,,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203907,22,1,1,1,50,89w5c6pw7vn0dxypi61tt0g4k,1,89.5,100,2022-08-05T18:03:15.819Z,2022-08-07T06:28:57Z,3685596127,213,3.5,3685596125,212,9.4,3685596111,107,,3685596113,56,Left,3685596119,141,96.2,3685596115,140,81.3,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203931,23,1,1,1,54,89w5c6pw7vn0dxypi61tt0g4k,1,84.9,85.6,2022-08-05T18:03:19.660Z,2022-08-07T06:29:04Z,3690572633,178,,3685596237,141,81.7,3685596239,212,6.5,3685596233,56,Left,3685596241,213,3.6,3685596235,140,79.2,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203963,24,1,1,1,56,89w5c6pw7vn0dxypi61tt0g4k,1,80.3,84.4,2022-08-05T18:03:21.311Z,2022-08-07T06:29:07Z,3690572679,178,,3685596445,140,90.6,3685596449,212,12.4,3685596443,56,Left,3685596447,141,93.3,3685596451,213,0.5,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443151219,979,83,1,2,0,4vd2t5schmvvufrfib7f2vjdf,1,19,15.1,2022-08-05T18:03:25.325Z,2022-08-07T07:14:40Z,3690612439,399,179412,,,,,,,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203971,25,1,1,2,0,89w5c6pw7vn0dxypi61tt0g4k,0,80.1,85.1,2022-08-05T18:03:25.375Z,2022-08-07T06:29:12Z,3688149311,20,,3685596499,140,88.2,3685596493,2,,3685596505,213,5.1,3685596497,56,Center,3685596503,212,22.8,3688149309,223,,3685596501,141,54.0,2nwthqvbk70e2qo35dgp35979,V. van Crooij,3690572775,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203997,16,12,1,2,1,4vd2t5schmvvufrfib7f2vjdf,1,10.8,41.2,2022-08-05T18:03:26.160Z,2022-08-07T06:29:26Z,3685596643,141,0.0,3685596641,140,13.5,3685596645,212,29.5,3685596687,167,,3690573073,178,,3685596647,213,4.8,3685596637,56,Back,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203999,17,5,1,2,5,4vd2t5schmvvufrfib7f2vjdf,0,12.4,-1.7,2022-08-05T18:03:30.290Z,2022-08-07T06:29:30Z,3685596655,347,,3685596803,233,26,3685596651,56,Back,,,,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204015,26,5,1,2,5,89w5c6pw7vn0dxypi61tt0g4k,1,87.6,101.7,2022-08-05T18:03:30.290Z,2022-08-07T06:29:29Z,3685596743,56,Left,3685596783,233,17,3685596745,347,,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204169,27,1,1,2,21,89w5c6pw7vn0dxypi61tt0g4k,1,89.5,100,2022-08-05T18:03:46.585Z,2022-08-07T06:29:35Z,3685597591,56,Center,3685597589,107,,3685597595,141,66.9,3685597601,1,,3685597599,213,4.8,3685597593,140,91.7,3685597597,212,23.8,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204171,28,44,1,2,23,89w5c6pw7vn0dxypi61tt0g4k,1,92.4,66.2,2022-08-05T18:03:48.189Z,2022-08-07T17:51:21Z,3685597605,56,Center,3685597829,233,18,3685597607,286,,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204205,18,44,1,2,23,4vd2t5schmvvufrfib7f2vjdf,0,7.6,33.8,2022-08-05T18:03:48.190Z,2022-08-07T06:29:50Z,3685597787,56,Back,3685597849,233,28,3685597789,285,,,,,,,,,,,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204177,29,1,1,2,23,89w5c6pw7vn0dxypi61tt0g4k,1,91.7,66.9,2022-08-05T18:03:48.273Z,2022-08-07T17:51:21Z,3685597637,213,4.2,3690573509,388,,3685597635,212,9.9,3685597633,141,54.2,3685597627,3,,3685597631,140,87.0,3685597629,56,Center,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204181,30,61,1,2,24,89w5c6pw7vn0dxypi61tt0g4k,1,87,54.2,2022-08-05T18:03:49.170Z,2022-08-07T06:30:19Z,3690573853,21,,3690573855,388,,3685597661,56,Center,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2442204201,31,15,1,2,25,89w5c6pw7vn0dxypi61tt0g4k,1,78.9,59.2,2022-08-05T18:03:50.921Z,2022-08-07T06:30:27Z,3685600991,103,19,3685601003,230,99.8,3685597761,56,Center,3685600725,20,,3685600983,29,,3685600989,102,51.0,3690573865,178,,3685600995,328,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,3685600981,78,,3685601001,147,3685597759,18,3685600999,146,3685600993,215,,86.3,3685601005,231,50.2,3685600729,82,56.3,3685600985,55,30,3685600997,139,3685597757,22,,,,,,,,
2442204233,32,61,1,2,26,89w5c6pw7vn0dxypi61tt0g4k,1,86.5,53.1,2022-08-05T18:03:51.351Z,2022-08-07T06:30:34Z,3685597917,56,Center,3690574069,178,,3685606401,228,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442208945,98,1,1,2,27,89w5c6pw7vn0dxypi61tt0g4k,1,82.9,43.7,2022-08-05T18:03:52.980Z,2022-08-07T06:30:43Z,3685625265,56,Center,3685625269,141,26.8,3685625267,140,85.9,3685625273,213,5.0,3690574191,178,,3685625271,212,11.9,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204253,33,1,1,2,30,89w5c6pw7vn0dxypi61tt0g4k,0,86.7,23.3,2022-08-05T18:03:55.519Z,2022-08-07T06:30:48Z,3688153793,223,,3685598009,155,,3685598015,141,57.2,3685598017,212,23.7,3688153795,72,,3685598007,2,,3690574257,178,,3685598011,56,Center,5iyutg9qg6bfnwuieghj5wktm,J. Lokilo,3685598013,140,91.9,3685598019,213,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,
2442204261,19,12,1,2,31,4vd2t5schmvvufrfib7f2vjdf,1,8.7,46.3,2022-08-05T18:03:56.820Z,2022-08-07T06:30:56Z,3685598051,212,21.9,3685598047,140,29.5,3685598063,15,,3690574333,388,,3685598053,213,6.2,3685598045,56,Back,3685598049,141,43.3,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443151443,980,67,1,2,33,4vd2t5schmvvufrfib7f2vjdf,1,24.3,48.4,2022-08-05T18:03:58.830Z,2022-08-07T17:51:21Z,3690613637,233,980,,,,,,,,,,,,,,,,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
