id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2522782885,973,67,1,0,16,4raiad4l2j5lkfaz92pk4osb,1,28.1,5.2,2023-03-19T14:01:36.025Z,2023-03-19T23:32:17Z,4111883619,233,840,,,,,,,,,,,,,,,,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522782883,840,67,1,0,16,bi1fxjrncd0ram0oi7ja1jyuo,0,71.9,94.8,2023-03-19T14:01:36.026Z,2023-03-19T23:06:36Z,4111883627,233,973,,,,,,,,,,,,,,,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400673,9,61,1,0,18,4raiad4l2j5lkfaz92pk4osb,0,27.2,3.4,2023-03-19T14:01:37.473Z,2023-03-19T22:38:15Z,4111847505,178,,4109828171,56,Back,,,,,,,,,,,,,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400643,3,5,1,0,19,bi1fxjrncd0ram0oi7ja1jyuo,1,69.2,101.2,2023-03-19T14:01:38.796Z,2023-03-19T22:38:16Z,4109828445,233,10,4109828035,347,,4109828033,56,Left,,,,,,,,,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400691,10,5,1,0,19,4raiad4l2j5lkfaz92pk4osb,0,30.8,-1.2,2023-03-19T14:01:38.796Z,2023-03-19T22:38:16Z,4109828231,56,Back,4109828235,347,,4109828509,233,3,,,,,,,,,,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400729,4,1,1,0,21,bi1fxjrncd0ram0oi7ja1jyuo,1,66.3,100,2023-03-19T14:01:40.363Z,2023-03-19T22:38:19Z,4109828383,213,4.6,4109828375,56,Left,4109828377,140,65.0,4109828381,212,9.3,4109828373,107,,4109828379,141,87.8,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400753,5,1,1,0,23,bi1fxjrncd0ram0oi7ja1jyuo,1,73.6,87.5,2023-03-19T14:01:42.998Z,2023-03-19T22:38:30Z,4109828517,141,94.7,4109828515,140,80.2,4111848001,178,,4109828519,212,8.5,4109828521,213,0.6,4109828513,56,Left,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400781,6,1,1,0,25,bi1fxjrncd0ram0oi7ja1jyuo,0,80,94.2,2023-03-19T14:01:44.242Z,2023-03-19T22:38:33Z,4109828639,213,5.0,4109828633,140,85.7,4109828637,212,19.0,4109828631,56,Center,4109828635,141,67.7,4111848043,178,,4109828629,155,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400815,11,12,1,0,27,4raiad4l2j5lkfaz92pk4osb,1,10.3,32.3,2023-03-19T14:01:46.987Z,2023-03-19T22:38:37Z,4109828779,140,11.4,4109829147,167,,4109828781,141,0.0,4109828785,213,4.8,4111848129,178,,4109828777,56,Back,4109828783,212,22.5,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400835,7,5,1,0,30,bi1fxjrncd0ram0oi7ja1jyuo,1,85.2,101.2,2023-03-19T14:01:49.795Z,2023-03-19T22:38:39Z,4109828909,347,,4109828917,233,12,4109828907,56,Left,,,,,,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400819,12,5,1,0,30,4raiad4l2j5lkfaz92pk4osb,0,14.8,-1.2,2023-03-19T14:01:49.795Z,2023-03-19T22:38:39Z,4109828819,56,Back,4109828821,347,,4109828939,233,7,,,,,,,,,,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401099,8,1,1,0,34,bi1fxjrncd0ram0oi7ja1jyuo,1,81.9,100,2023-03-19T14:01:53.873Z,2023-03-19T22:38:46Z,4109830139,56,Left,4109830147,141,79.0,4109830149,212,15.6,4109830137,107,,4109830151,213,4.9,4109830143,140,84.6,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401069,13,4,1,0,35,4raiad4l2j5lkfaz92pk4osb,1,15.3,20.2,2023-03-19T14:01:54.858Z,2023-03-19T22:38:55Z,4109830227,233,9,4109829995,56,Back,4109829997,152,,4109829993,10,,4109829999,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401105,9,4,1,0,35,bi1fxjrncd0ram0oi7ja1jyuo,0,84.7,79.8,2023-03-19T14:01:54.859Z,2023-03-19T22:38:54Z,4109830177,56,Left,4111848443,178,,4109830173,10,,4109830185,286,,4109830181,152,,4109830283,233,13,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401357,14,1,1,0,57,4raiad4l2j5lkfaz92pk4osb,1,13.1,18.1,2023-03-19T14:02:16.475Z,2023-03-19T22:39:00Z,4109831571,213,1.8,4109831567,141,43.0,4109831565,140,8.8,4109831561,152,,4109831569,212,17.5,4111848511,178,,4109831563,56,Back,4109831559,5,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401489,15,1,1,1,0,4raiad4l2j5lkfaz92pk4osb,1,10.4,43.3,2023-03-19T14:02:19.381Z,2023-03-19T22:39:03Z,4109832189,213,1.0,4109832183,140,21.8,4111848547,178,,4109832187,212,23.6,4109832185,141,73.2,4109832181,56,Back,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401523,16,1,1,1,6,4raiad4l2j5lkfaz92pk4osb,0,32.2,80.3,2023-03-19T14:02:26.084Z,2023-03-19T22:39:04Z,4109832375,141,68.1,4109832371,56,Back,4109832373,140,46.5,4111848569,178,,4109832379,213,5.8,4109832377,212,17.2,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401519,10,8,1,1,7,bi1fxjrncd0ram0oi7ja1jyuo,1,57,33.2,2023-03-19T14:02:26.916Z,2023-03-19T22:39:11Z,4109832361,56,Center,4111848729,178,,4111499971,384,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401553,11,49,1,1,8,bi1fxjrncd0ram0oi7ja1jyuo,1,39.4,36.1,2023-03-19T14:02:27.672Z,2023-03-19T22:39:14Z,,,,,,,,,,,,,,,,,,,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401597,12,1,1,1,8,bi1fxjrncd0ram0oi7ja1jyuo,0,39.4,36.1,2023-03-19T14:02:27.875Z,2023-03-19T22:39:19Z,4109832791,1,,4109832783,140,100.0,4109832789,213,6.1,4109832785,141,20.6,4109832781,56,Right,4109832779,157,,4109832787,212,65.6,4111848891,178,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401605,13,5,1,1,13,bi1fxjrncd0ram0oi7ja1jyuo,0,100.8,20.4,2023-03-19T14:02:32.698Z,2023-03-19T22:39:22Z,4109832825,56,Right,4109832935,233,17,4109832827,346,,,,,,,,,,,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401611,17,5,1,1,13,4raiad4l2j5lkfaz92pk4osb,1,-0.8,79.6,2023-03-19T14:02:32.698Z,2023-03-19T22:39:22Z,4109832909,233,13,4109832865,346,,4109832863,56,Back,,,,,,,,,,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401879,18,1,1,1,22,4raiad4l2j5lkfaz92pk4osb,1,4.2,50.7,2023-03-19T14:02:41.242Z,2023-03-19T22:39:24Z,4109834153,141,47.9,4109834159,1,,4109834163,74,,4109834147,124,,4109834151,140,34.7,4109834155,212,32.1,4109834149,56,Back,4109834157,213,6.2,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401887,19,1,1,1,23,4raiad4l2j5lkfaz92pk4osb,1,34.7,47.9,2023-03-19T14:02:42.463Z,2023-03-19T22:39:34Z,4109834227,141,38.8,4111849179,178,,4109834225,140,41.2,4109834231,213,5.5,4109834229,212,9.2,4109834223,56,Back,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401903,20,1,1,1,24,4raiad4l2j5lkfaz92pk4osb,0,41.2,38.8,2023-03-19T14:02:43.615Z,2023-03-19T22:40:16Z,4109834319,140,48.2,4109834321,141,44.3,4109834325,213,0.5,4111850295,388,,4109834317,56,Back,4109834323,212,8.2,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401939,14,49,1,1,26,bi1fxjrncd0ram0oi7ja1jyuo,1,47.9,52.7,2023-03-19T14:02:45.410Z,2023-03-19T22:40:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401987,15,1,1,1,26,bi1fxjrncd0ram0oi7ja1jyuo,1,47.9,52.7,2023-03-19T14:02:45.586Z,2023-03-19T22:40:24Z,4109834665,141,48.5,4109834663,140,31.0,4109834661,56,Back,4109834669,213,3.3,4109834667,212,18.0,4111850507,178,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402017,16,1,1,1,28,bi1fxjrncd0ram0oi7ja1jyuo,1,32.2,43.3,2023-03-19T14:02:48.048Z,2023-03-19T22:40:27Z,4109834827,212,30.1,4109834821,140,57.6,4109834825,141,22.7,4109834819,56,Center,4111850557,178,,4109834831,213,5.8,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402043,17,1,1,1,30,bi1fxjrncd0ram0oi7ja1jyuo,0,57.6,22.7,2023-03-19T14:02:49.212Z,2023-03-19T22:40:32Z,4109834907,212,14.8,4109834901,56,Center,4109834905,141,44.2,4109834909,213,1.4,4109834903,140,59.5,4111850675,178,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402051,21,49,1,1,31,4raiad4l2j5lkfaz92pk4osb,1,35.7,56.7,2023-03-19T14:02:50.376Z,2023-03-19T22:40:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402107,22,1,1,1,31,4raiad4l2j5lkfaz92pk4osb,1,35.7,56.7,2023-03-19T14:02:50.741Z,2023-03-19T22:40:38Z,4109835289,212,22.4,4109835283,56,Back,4109835291,213,3.2,4111850821,178,,4109835287,141,53.4,4109835285,140,14.5,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402151,23,1,1,1,35,4raiad4l2j5lkfaz92pk4osb,1,14,53,2023-03-19T14:02:54.789Z,2023-03-19T22:40:42Z,4109835559,56,Back,4109835563,141,69.9,4109835565,212,14.9,4109835561,140,23.1,4109835567,213,0.9,4111850911,178,,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402225,24,1,1,1,38,4raiad4l2j5lkfaz92pk4osb,1,23.4,71,2023-03-19T14:02:57.397Z,2023-03-19T22:40:45Z,4109835915,213,5.9,4109835913,212,7.3,4109835911,141,67.2,4109835907,56,Back,4109835909,140,29.9,4111850951,178,,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402251,25,1,1,1,39,4raiad4l2j5lkfaz92pk4osb,1,29.3,64.7,2023-03-19T14:02:58.812Z,2023-03-19T22:40:49Z,4109836079,141,32.6,4109836081,212,23.3,4109836077,140,21.6,4109836083,213,4.4,4109836075,56,Back,4111851011,178,,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402273,26,1,1,1,43,4raiad4l2j5lkfaz92pk4osb,1,21.6,32.6,2023-03-19T14:03:02.387Z,2023-03-19T22:40:52Z,4111851041,178,,4109836179,213,2.3,4109836173,140,8.2,4109836177,212,20.9,4109836175,141,55.4,4109836171,56,Back,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402321,27,1,1,1,45,4raiad4l2j5lkfaz92pk4osb,0,8.2,55.4,2023-03-19T14:03:04.507Z,2023-03-19T22:40:55Z,4109836435,1,,4109836431,212,41.0,4109836429,141,90.9,4111851143,178,,4109836423,155,,4109836433,213,0.6,4109836427,140,39.8,4109836425,56,Back,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402367,18,1,1,1,47,bi1fxjrncd0ram0oi7ja1jyuo,1,56.6,16.1,2023-03-19T14:03:06.904Z,2023-03-19T22:41:00Z,4111851211,388,,4109836647,212,9.7,4109836649,213,0.4,4109836639,3,,4109836643,140,65.2,4109836645,141,21.5,4109836641,56,Center,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402369,19,49,1,1,48,bi1fxjrncd0ram0oi7ja1jyuo,1,66,19.5,2023-03-19T14:03:07.785Z,2023-03-19T22:41:21Z,,,,,,,,,,,,,,,,,,,,,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402401,20,61,1,1,49,bi1fxjrncd0ram0oi7ja1jyuo,0,65.6,16.6,2023-03-19T14:03:08.525Z,2023-03-19T22:41:26Z,4111851787,178,,4109836785,56,Right,,,,,,,,,,,,,,,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402433,29,4,1,1,49,4raiad4l2j5lkfaz92pk4osb,1,33,86.6,2023-03-19T14:03:09.111Z,2023-03-19T22:41:29Z,4109836925,152,,4109836921,13,,4109836927,265,,4109836923,56,Back,4109837901,233,21,4109836929,285,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402597,21,4,1,1,49,bi1fxjrncd0ram0oi7ja1jyuo,0,67,13.4,2023-03-19T14:03:09.112Z,2023-03-19T22:41:29Z,4109837823,152,,4109837937,233,29,4109837825,265,,4109837819,13,,4109837821,56,Right,4109837941,286,,4111851863,178,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402355,28,43,1,1,51,4raiad4l2j5lkfaz92pk4osb,1,0,0,2023-03-19T14:03:10.870Z,2023-03-19T14:03:24Z,4109836589,56,Back,4109836637,189,0,4109837953,144,61,,,,,,,,,,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402731,30,1,1,2,7,4raiad4l2j5lkfaz92pk4osb,1,31.1,88.2,2023-03-19T14:03:26.848Z,2023-03-19T22:41:35Z,4109838539,141,74.0,4109838533,152,,4109838541,212,11.9,4109838537,140,24.4,4111852027,178,,4109838535,56,Back,4109838531,5,,4109838543,213,4.1,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402763,31,1,1,2,9,4raiad4l2j5lkfaz92pk4osb,1,23.7,72.2,2023-03-19T14:03:28.883Z,2023-03-19T22:41:37Z,4109838703,213,4.7,4109838693,56,Back,4111852119,178,,4109838697,141,43.4,4109838701,212,19.6,4109838695,140,23.7,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522402797,32,1,1,2,12,4raiad4l2j5lkfaz92pk4osb,1,24.8,37.7,2023-03-19T14:03:31.291Z,2023-03-19T22:41:41Z,4109838853,212,19.2,4109838847,56,Back,4109838855,213,4.8,4109838851,141,9.7,4111852185,178,,4109838849,140,27.3,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
