id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2509366019,213,7,1,21,10,67z1gqyiuzpmmb15q5fy7ntc4,1,36.9,29.7,2023-02-18T17:22:00.376Z,2023-02-19T03:12:34Z,4040911675,56,Back,4042275259,385,,4040911695,233,238,4040911677,285,,4042521623,178,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366023,214,49,1,21,13,67z1gqyiuzpmmb15q5fy7ntc4,1,21.8,23.1,2023-02-18T17:22:03.102Z,2023-02-19T03:12:44Z,,,,,,,,,,,,,,,,,,,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366029,215,1,1,21,13,67z1gqyiuzpmmb15q5fy7ntc4,0,21.8,23.1,2023-02-18T17:22:03.233Z,2023-02-19T03:12:49Z,4040911759,157,,4040911769,213,6.0,4040911761,56,Right,4040911765,141,5.0,4040911763,140,68.7,4042521925,178,,4040911771,1,,4040911767,212,50.8,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366045,239,49,1,21,18,9dntj5dioj5ex52yrgwzxrq9l,1,35.1,82.1,2023-02-18T17:22:07.940Z,2023-02-19T03:12:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366077,240,1,1,21,19,9dntj5dioj5ex52yrgwzxrq9l,1,35.6,82.1,2023-02-18T17:22:09.670Z,2023-02-19T03:13:00Z,4040911987,56,Left,4042522133,178,,4040911995,213,0.5,4040911993,212,20.3,4040911991,141,95.9,4040911989,140,52.7,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366117,241,2,1,21,23,9dntj5dioj5ex52yrgwzxrq9l,1,52.7,95.9,2023-02-18T17:22:12.854Z,2023-02-19T03:13:04Z,4040912187,141,78.3,4040912183,56,Center,4040912185,140,96.3,4040912455,7,11o903vztwpnmvgrinn208qnd,4040912193,1,,4042522237,178,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366129,216,55,1,21,23,67z1gqyiuzpmmb15q5fy7ntc4,1,34.2,34.5,2023-02-18T17:22:12.855Z,2023-02-19T03:13:05Z,,,,,,,,,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366131,242,43,1,21,27,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-02-18T17:22:17.240Z,2023-02-18T17:22:22Z,4040912249,213,4.2,4040912241,56,Center,4040912243,140,91.5,4040912245,141,65.1,4040912379,144,1,4040912247,212,10.3,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366137,217,43,1,21,30,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-02-18T17:22:19.799Z,2023-02-18T17:22:23Z,4040912439,144,6,4040912267,56,Back,4040912287,73,0,,,,,,,,,,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366463,219,1,1,22,9,67z1gqyiuzpmmb15q5fy7ntc4,0,20.2,32.4,2023-02-18T17:22:59.660Z,2023-02-19T03:13:16Z,4040913863,212,78.0,4040913865,213,0.7,4040913861,141,100.0,4040913857,56,Left,4040913859,140,79.3,4040913855,241,,4040913853,196,,4040913851,155,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,4040913849,5,,4040913867,1,,4042522473,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366467,220,5,1,22,17,67z1gqyiuzpmmb15q5fy7ntc4,0,78.1,101.5,2023-02-18T17:23:06.771Z,2023-02-19T03:13:20Z,4040913947,233,243,4040913883,56,Left,4040913885,347,,,,,,,,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366473,243,5,1,22,17,9dntj5dioj5ex52yrgwzxrq9l,1,21.9,-1.5,2023-02-18T17:23:06.771Z,2023-02-19T03:13:19Z,4040913939,233,220,4040913915,347,,4040913913,56,Back,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366593,244,1,1,22,31,9dntj5dioj5ex52yrgwzxrq9l,1,22.2,0,2023-02-18T17:23:20.925Z,2023-02-19T03:13:23Z,4040914583,212,12.6,4040914585,213,1.1,4040914581,141,15.2,4040914577,56,Back,4040914579,140,27.1,4040914575,107,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366607,245,1,1,22,33,9dntj5dioj5ex52yrgwzxrq9l,0,27.1,15.2,2023-02-18T17:23:22.890Z,2023-02-19T03:13:32Z,4040914739,141,100.0,4040914735,56,Back,4040914733,196,,4040914731,155,,4040914743,213,1.8,4040914745,1,,4040914741,212,60.6,4042522699,178,,9sxg58hszjq17avxgumftdu22,S. Tonali,4040914737,140,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366637,221,5,1,22,38,67z1gqyiuzpmmb15q5fy7ntc4,1,80.6,-2,2023-02-18T17:23:28.220Z,2023-02-19T03:13:36Z,4040914897,233,246,4040914893,56,Right,4040914895,347,,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366613,246,5,1,22,38,9dntj5dioj5ex52yrgwzxrq9l,0,19.4,102,2023-02-18T17:23:28.220Z,2023-02-19T03:13:36Z,4040914767,56,Back,4040914905,233,221,4040914769,347,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366673,222,1,1,22,52,67z1gqyiuzpmmb15q5fy7ntc4,1,87.6,0,2023-02-18T17:23:42.680Z,2023-02-19T03:13:42Z,4040915107,213,2.7,4040915099,56,Right,4040915097,107,,4040915105,212,15.4,4040915103,141,8.6,4040915101,140,74.6,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366687,223,1,1,22,54,67z1gqyiuzpmmb15q5fy7ntc4,1,75.2,8.2,2023-02-18T17:23:44.141Z,2023-02-19T03:13:47Z,4042523021,178,,4040915197,213,5.9,4040915183,56,Right,4040915193,141,2.9,4040915195,212,10.7,4040915189,140,84.8,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366695,224,1,1,22,56,67z1gqyiuzpmmb15q5fy7ntc4,1,83.7,3.8,2023-02-18T17:23:45.821Z,2023-02-19T03:13:52Z,4040915255,213,3.1,4040915247,56,Right,4040915253,212,14.4,4040915251,141,3.8,4042523139,178,,4040915249,140,70.0,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366715,225,1,1,22,57,67z1gqyiuzpmmb15q5fy7ntc4,1,70.1,4.1,2023-02-18T17:23:47.517Z,2023-02-19T03:13:55Z,4040915307,56,Right,4042523245,178,,4040915315,213,1.8,4040915313,212,8.8,4040915309,140,68.2,4040915311,141,16.7,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366741,226,1,1,23,0,67z1gqyiuzpmmb15q5fy7ntc4,1,68.2,10.1,2023-02-18T17:23:50.246Z,2023-02-19T03:13:57Z,4040915385,213,2.2,4040915383,212,25.2,4040915381,141,40.0,4042523315,178,,4040915377,56,Center,4040915379,140,54.1,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366745,227,1,1,23,4,67z1gqyiuzpmmb15q5fy7ntc4,1,57.1,46.9,2023-02-18T17:23:54.360Z,2023-02-19T03:14:00Z,4040915407,56,Center,4042523407,178,,4040915415,213,6.2,4040915409,140,64.6,4040915413,212,7.9,4040915411,141,46.4,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366757,228,1,1,23,5,67z1gqyiuzpmmb15q5fy7ntc4,1,64.6,46.4,2023-02-18T17:23:55.151Z,2023-02-19T03:14:10Z,4040915467,213,1.9,4042523455,178,,4040915463,141,85.0,4040915465,212,27.8,4040915461,140,55.9,4040915459,56,Left,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366777,229,1,1,23,8,67z1gqyiuzpmmb15q5fy7ntc4,1,57,87.8,2023-02-18T17:23:57.894Z,2023-02-19T03:14:13Z,4040915611,140,69.1,4042523647,178,,4040915615,212,14.0,4040915613,141,96.6,4040915609,56,Left,4040915617,213,0.4,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509672379,1063,83,1,23,14,9dntj5dioj5ex52yrgwzxrq9l,1,10.2,13.4,2023-02-18T17:24:04.406Z,2023-02-19T03:49:03Z,4042563093,399,225452,,,,,,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366799,230,1,1,23,14,67z1gqyiuzpmmb15q5fy7ntc4,0,92,85.6,2023-02-18T17:24:04.429Z,2023-02-19T03:14:18Z,4042276159,72,,4042523723,178,,4040915731,140,90.9,4040915723,155,,4040915735,212,22.3,4040915721,2,,4040915733,141,52.8,4040915727,56,Center,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,4040915737,213,4.7,4042276157,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366807,247,49,1,23,16,9dntj5dioj5ex52yrgwzxrq9l,1,8.3,45,2023-02-18T17:24:05.821Z,2023-02-19T03:14:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366823,248,1,1,23,16,9dntj5dioj5ex52yrgwzxrq9l,1,8.3,45,2023-02-18T17:24:06.341Z,2023-02-19T03:14:52Z,4040915887,56,Back,4042524535,178,,4040915897,1,,4040915885,157,,4040915895,213,0.1,4040915893,212,34.3,4040915889,140,40.9,4040915891,141,48.8,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366829,249,1,1,23,18,9dntj5dioj5ex52yrgwzxrq9l,1,40.9,48.8,2023-02-18T17:24:08.570Z,2023-02-19T03:15:05Z,4040915971,141,49.7,4040915973,212,4.5,4040915975,213,3.0,4040915967,56,Back,4042524835,178,,4040915965,3,,4040915969,140,36.7,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366835,250,1,1,23,19,9dntj5dioj5ex52yrgwzxrq9l,0,36.7,49.7,2023-02-18T17:24:09.511Z,2023-02-19T03:15:10Z,4042525023,388,,4040916007,140,43.4,4040916013,213,6.0,4040916009,141,46.2,4040916011,212,7.4,4040916003,3,,4040916005,56,Back,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366847,231,1,1,23,21,67z1gqyiuzpmmb15q5fy7ntc4,1,58.1,55.1,2023-02-18T17:24:11.660Z,2023-02-19T03:15:17Z,4040916087,213,0.9,4040916079,56,Center,4040916083,141,69.0,4040916085,212,12.4,4040916081,140,65.8,4042525153,388,,4040916077,3,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366849,232,49,1,23,23,67z1gqyiuzpmmb15q5fy7ntc4,1,64.7,70,2023-02-18T17:24:12.731Z,2023-02-19T03:15:21Z,,,,,,,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366857,233,1,1,23,23,67z1gqyiuzpmmb15q5fy7ntc4,1,61.9,74.7,2023-02-18T17:24:13.467Z,2023-02-19T03:15:27Z,4042525335,178,,4040916149,141,86.8,4040916145,56,Back,4040916147,140,46.3,4040916153,213,2.7,4040916151,212,18.3,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366875,234,1,1,23,27,67z1gqyiuzpmmb15q5fy7ntc4,1,46,87.5,2023-02-18T17:24:16.750Z,2023-02-19T03:15:29Z,4040916257,213,3.9,4040916249,56,Back,4040916251,140,34.4,4040916255,212,17.3,4040916253,141,69.4,4042525389,178,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366891,235,1,1,23,31,67z1gqyiuzpmmb15q5fy7ntc4,1,33.5,66.7,2023-02-18T17:24:21.071Z,2023-02-19T03:15:32Z,4042525481,178,,4040916345,212,14.6,4040916343,141,45.4,4040916341,140,32.1,4040916347,213,4.6,4040916339,56,Back,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366917,236,1,1,23,33,67z1gqyiuzpmmb15q5fy7ntc4,1,32,34.5,2023-02-18T17:24:23.222Z,2023-02-19T03:15:34Z,4040916463,141,11.7,4040916465,212,16.6,4040916461,140,37.7,4042525561,178,,4040916459,56,Back,4040916467,213,5.1,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366935,237,1,1,23,36,67z1gqyiuzpmmb15q5fy7ntc4,1,37.7,11.7,2023-02-18T17:24:25.691Z,2023-02-19T03:15:40Z,4040916557,140,33.8,4042525697,178,,4040916563,213,1.9,4040916555,56,Back,4040916561,212,13.2,4040916559,141,30.1,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366967,238,1,1,23,39,67z1gqyiuzpmmb15q5fy7ntc4,1,33.5,29.8,2023-02-18T17:24:29.110Z,2023-02-19T03:15:42Z,4042525749,178,,4040916747,212,19.6,4040916749,213,2.5,4040916741,56,Back,4040916745,141,46.7,4040916743,140,18.4,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509366973,239,1,1,23,42,67z1gqyiuzpmmb15q5fy7ntc4,1,18.4,46.7,2023-02-18T17:24:31.789Z,2023-02-19T03:15:45Z,4040916787,212,12.7,4040916789,213,1.4,4042525809,178,,4040916781,56,Back,4040916783,140,20.0,4040916785,141,65.2,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367001,240,1,1,23,44,67z1gqyiuzpmmb15q5fy7ntc4,1,19.6,64.6,2023-02-18T17:24:34.342Z,2023-02-19T03:15:46Z,4042525853,178,,4040916953,213,4.4,4040916947,140,14.5,4040916951,212,19.6,4040916949,141,36.9,4040916945,56,Back,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367013,241,1,1,23,48,67z1gqyiuzpmmb15q5fy7ntc4,1,18.2,35.5,2023-02-18T17:24:37.693Z,2023-02-19T03:15:48Z,4040917019,1,,4042525911,178,,4040917017,213,0.5,4040917009,56,Back,4040917015,212,32.2,4040917013,141,56.9,4040917011,140,45.6,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367085,242,1,1,23,51,67z1gqyiuzpmmb15q5fy7ntc4,1,47.6,71.7,2023-02-18T17:24:41.610Z,2023-02-19T03:15:58Z,4040917387,141,94.4,4042526123,178,,4040917389,212,18.5,4040917391,213,1.0,4040917383,56,Left,4040917385,140,57.3,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367087,243,50,1,23,58,67z1gqyiuzpmmb15q5fy7ntc4,1,53.4,73.6,2023-02-18T17:24:47.840Z,2023-02-19T03:16:27Z,4040917435,233,251,4040917397,286,,4040917395,56,Center,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367091,251,7,1,23,58,9dntj5dioj5ex52yrgwzxrq9l,1,46.6,26.4,2023-02-18T17:24:47.891Z,2023-02-19T03:16:37Z,4040917405,285,,4040917403,56,Back,4040917421,233,243,4042277195,385,,4042527101,178,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367095,252,49,1,24,0,9dntj5dioj5ex52yrgwzxrq9l,1,58.8,31.2,2023-02-18T17:24:49.971Z,2023-02-19T03:16:42Z,,,,,,,,,,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367139,253,1,1,24,3,9dntj5dioj5ex52yrgwzxrq9l,1,79.5,39,2023-02-18T17:24:52.831Z,2023-02-19T03:16:52Z,4040917637,141,62.7,4042527401,178,,4040917641,212,16.2,4040918159,210,15,4040917643,213,1.5,4040917631,56,Center,4040917635,140,81.0,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2509367141,254,15,1,24,5,9dntj5dioj5ex52yrgwzxrq9l,1,81.4,58.1,2023-02-18T17:24:55.411Z,2023-02-19T03:16:53Z,4040918183,55,253,4042527455,178,,4040918181,29,,4040918177,23,,4040918189,103,1.9,4040917895,20,,4040917665,56,Center,4040918203,233,244,11o903vztwpnmvgrinn208qnd,Rafael Leão,4040918193,146,98.8,4040918191,215,,4040917663,18,,4040918195,147,4040918187,102,54.1,,51.6,4040918179,76,,,,,,,,,,,,,,,,,,
2509367155,244,10,1,24,6,67z1gqyiuzpmmb15q5fy7ntc4,1,1.4,47.5,2023-02-18T17:24:56.330Z,2023-02-19T03:17:00Z,4040918137,233,254,4040917727,56,Back,4040918077,381,,4040917725,182,,4040918079,179,,4042277565,376,,4040918075,174,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367217,245,51,1,24,7,67z1gqyiuzpmmb15q5fy7ntc4,1,1.4,45.1,2023-02-18T17:24:56.791Z,2023-02-19T03:17:08Z,4040917867,169,,,,,,,,,,,,,,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367399,248,45,1,24,8,67z1gqyiuzpmmb15q5fy7ntc4,0,3.9,41.2,2023-02-18T17:24:57.970Z,2023-02-19T03:17:19Z,4040919395,233,260,4040919063,285,,4040919059,56,Back,,,,,,,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367447,260,3,1,24,8,9dntj5dioj5ex52yrgwzxrq9l,1,96.1,58.8,2023-02-18T17:24:57.970Z,2023-02-19T03:17:18Z,4042277705,464,,4040919383,56,Center,4040919385,286,,4040919391,233,248,4042527937,178,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367191,255,15,1,24,9,9dntj5dioj5ex52yrgwzxrq9l,1,96.6,57.9,2023-02-18T17:24:59.061Z,2023-02-19T03:17:27Z,4042277985,215,,4040918997,23,,4040918505,214,,4040918523,233,246,4042528061,178,,4040918353,20,,4040918513,146,98.1,4040918511,458,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,4040917791,56,Center,4040918501,102,52.2,4040918503,103,1.3,4040918499,76,4040917789,61,,,,4040918515,147,56.0,,,,,,,,,,,,,,,,,
2509367225,246,10,1,24,9,67z1gqyiuzpmmb15q5fy7ntc4,1,3.3,42.2,2023-02-18T17:24:59.161Z,2023-02-19T03:17:33Z,4040917927,56,Back,4042278117,376,,4040919457,183,,4040918383,179,,4040918403,233,255,4040917913,173,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367229,247,6,1,24,11,67z1gqyiuzpmmb15q5fy7ntc4,0,1.1,39.8,2023-02-18T17:25:01.531Z,2023-02-19T03:17:36Z,4040917953,233,256,4040917935,73,,4040917933,56,Back,,,,,,,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367215,256,6,1,24,11,9dntj5dioj5ex52yrgwzxrq9l,1,98.9,60.2,2023-02-18T17:25:01.531Z,2023-02-19T03:17:36Z,4040917949,233,247,4040917857,56,Center,4040917859,73,,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367429,257,1,1,24,40,9dntj5dioj5ex52yrgwzxrq9l,1,99.5,99.5,2023-02-18T17:25:30.680Z,2023-02-19T03:17:55Z,4040919723,154,,4040919251,141,48.1,4040919721,210,13,4040919255,213,4.5,4040919253,212,35.9,4040919241,6,,4040919243,155,,4040919245,224,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,4040919249,140,91.9,4040919239,2,,4040919247,56,Center,4042528665,178,4040919257,1,,1,,4042278491,72,,,,,,,,,,,,,,,,,,
2509367431,258,13,1,24,42,9dntj5dioj5ex52yrgwzxrq9l,1,95.4,53,2023-02-18T17:25:32.182Z,2023-02-19T03:17:55Z,4040919675,25,,4040919733,29,,4040919757,230,99.0,4042528867,388,,4040920809,16,,4040919753,103,66.7,4040919755,214,,4040919759,231,50.7,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,4042279007,74,,4040919741,55,257,4040919681,328,,4040919737,154,4040919677,15,,,,4040919749,102,49.7,4040919271,56,,,,Center,,,,,,,,,,,
2509367423,249,5,1,24,43,67z1gqyiuzpmmb15q5fy7ntc4,1,-0.8,51.8,2023-02-18T17:25:32.712Z,2023-02-19T03:17:58Z,4040919209,346,,4040919333,233,259,4040919207,56,Back,,,,,,,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367437,259,5,1,24,43,9dntj5dioj5ex52yrgwzxrq9l,0,100.8,48.2,2023-02-18T17:25:32.712Z,2023-02-19T03:17:58Z,4040919311,56,Center,4040919339,233,249,4040919313,346,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367583,250,1,1,25,7,67z1gqyiuzpmmb15q5fy7ntc4,1,3.4,41.9,2023-02-18T17:25:57.551Z,2023-02-19T03:18:07Z,4040920069,56,Back,4040920081,237,,4040920077,213,1.5,4040920087,189,,4040920067,124,,4040920073,141,65.3,4040920075,212,16.0,4040920071,140,5.0,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509368207,266,1,1,25,8,67z1gqyiuzpmmb15q5fy7ntc4,1,4.1,60.8,2023-02-18T17:25:58.628Z,2023-02-19T03:18:09Z,4040923507,141,56.1,4040923505,140,14.1,4040923503,56,Back,4040923511,213,6.0,4040923539,189,,4040923509,212,11.0,4042529185,178,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367591,251,1,1,25,10,67z1gqyiuzpmmb15q5fy7ntc4,1,14,53.9,2023-02-18T17:26:00.469Z,2023-02-19T03:18:16Z,4040920157,212,12.5,4040920151,56,Back,4042529417,178,,4040920153,140,5.1,4040920155,141,41.8,4040920159,213,3.9,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367599,252,1,1,25,12,67z1gqyiuzpmmb15q5fy7ntc4,1,5.4,41.8,2023-02-18T17:26:02.404Z,2023-02-19T03:18:19Z,4040920243,213,4.9,4040920241,212,24.5,4042529509,178,,4040920237,140,10.7,4040920239,141,6.7,4040920235,56,Back,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509367605,253,1,1,25,15,67z1gqyiuzpmmb15q5fy7ntc4,1,12,4.6,2023-02-18T17:26:04.921Z,2023-02-19T03:18:23Z,4040920281,141,6.4,4040920285,213,0.0,4040920283,212,30.3,4042529597,178,,4040920277,56,Back,4040920279,140,40.8,4040920275,155,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
