id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/13/value,qualifier/17/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2527306419,7,1,1,0,20,dxq76zcvnokq07cszdx0i6kve,1,63.1,0,2023-04-02T10:31:29.762Z,2023-04-02T17:12:01Z,4156687061,107,,4156687071,213,2.8,4156687069,212,28.6,4156687065,140,37.9,4156687073,1,,4156687067,141,13.9,4156687063,56,Back,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527306503,8,1,1,0,23,dxq76zcvnokq07cszdx0i6kve,1,36,15.8,2023-04-02T10:31:33.553Z,2023-04-02T17:12:08Z,4156687415,140,10.3,4156687417,141,40.5,4156687413,56,Back,4156687421,213,2.6,4158890383,178,,4156687419,212,31.8,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527306553,9,1,1,0,29,dxq76zcvnokq07cszdx0i6kve,0,9.2,39.5,2023-04-02T10:31:38.693Z,2023-04-02T17:12:20Z,4158891353,178,,4156687663,1,,4156687657,141,20.1,4156687653,56,Right,4156687659,212,49.3,4156687661,213,6.0,4156687655,140,54.4,4156687651,155,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527306563,5,1,1,0,32,ej5er0oyngdw138yuumwqbyqt,0,47.2,79.6,2023-04-02T10:31:42.368Z,2023-04-02T17:12:29Z,4156687709,212,14.3,4156687701,3,,4158892077,388,,4156687711,213,0.0,4156687703,56,Left,4156687707,141,80.5,4156687705,140,60.8,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527306595,10,1,1,0,33,dxq76zcvnokq07cszdx0i6kve,1,41.6,25,2023-04-02T10:31:43.296Z,2023-04-02T17:12:33Z,4158892405,178,,4156687849,141,22.7,4156687851,212,3.5,4158892407,21,,4156687847,140,44.6,4156687853,213,5.8,4156687845,56,Back,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527306631,11,1,1,0,34,dxq76zcvnokq07cszdx0i6kve,1,44.6,22.7,2023-04-02T10:31:44.241Z,2023-04-02T17:12:35Z,4156687995,140,33.3,4158892627,178,,4156688001,213,2.3,4156687993,56,Back,4156687997,141,43.4,4156687999,212,18.4,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527306685,12,1,1,0,36,dxq76zcvnokq07cszdx0i6kve,1,33.3,43.8,2023-04-02T10:31:46.337Z,2023-04-02T17:12:41Z,4156688257,141,65.7,4156688253,140,30.8,4158893019,178,,4156688259,212,15.1,4156688261,213,1.7,4156688251,56,Back,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527306699,13,1,1,0,39,dxq76zcvnokq07cszdx0i6kve,1,32,70.6,2023-04-02T10:31:49.132Z,2023-04-02T17:12:44Z,4156688325,141,87.0,4156688323,140,36.6,4156688327,212,12.2,4156688321,56,Back,4156688329,213,1.2,4158893393,178,,,,,,,,c4pxog9ntat2es7oz0cz5dgb9,M. Zeegelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527306737,14,1,1,0,40,dxq76zcvnokq07cszdx0i6kve,1,36.6,87,2023-04-02T10:31:50.489Z,2023-04-02T17:12:50Z,4156688517,56,Back,4156688523,212,9.1,4158893883,178,,4156688525,213,4.3,4156688519,140,32.9,4156688521,141,74.9,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527306775,15,1,1,0,42,dxq76zcvnokq07cszdx0i6kve,0,34.8,73.5,2023-04-02T10:31:52.495Z,2023-04-02T17:12:54Z,4156688685,155,,4156688693,212,37.3,4156688697,1,,4156688687,56,Center,4156688695,213,6.3,4156688689,140,70.3,4158894253,178,,4156688691,141,72.8,c4pxog9ntat2es7oz0cz5dgb9,M. Zeegelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527306803,6,1,1,0,45,ej5er0oyngdw138yuumwqbyqt,1,32.9,28.3,2023-04-02T10:31:55.512Z,2023-04-02T17:13:02Z,4158894831,178,,4156688841,140,41.9,4156688837,3,,4156688839,56,Back,4156688845,212,10.5,4156688843,141,21.6,4156688847,213,5.8,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527306815,7,49,1,0,47,ej5er0oyngdw138yuumwqbyqt,1,42.2,21.6,2023-04-02T10:31:57.531Z,2023-04-02T17:13:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527306879,8,1,1,0,48,ej5er0oyngdw138yuumwqbyqt,0,42.2,21.6,2023-04-02T10:31:57.570Z,2023-04-02T17:13:12Z,4156689201,212,34.8,4156689199,141,26.4,4158895721,178,,4156689205,1,,4156689197,140,75.2,4156689203,213,0.1,4156689195,56,Center,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527306893,16,49,1,0,52,dxq76zcvnokq07cszdx0i6kve,1,27.3,66.2,2023-04-02T10:32:01.808Z,2023-04-02T17:13:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527307143,17,2,1,0,57,dxq76zcvnokq07cszdx0i6kve,1,29.9,64.1,2023-04-02T10:32:06.834Z,2023-04-02T17:13:36Z,4156690577,141,75.0,4156697349,7,c33x61zuxixolkkalsigc3q0a,4156690575,140,77.2,4156690585,1,,4156690571,56,Center,4158898043,178,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527307137,9,55,1,0,57,ej5er0oyngdw138yuumwqbyqt,1,21,28.4,2023-04-02T10:32:06.835Z,2023-04-02T17:13:36Z,,,,,,,,,,,,,,,,,,,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527307151,18,43,1,1,7,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-04-02T10:32:16.916Z,2023-04-02T10:33:52Z,4156690771,233,9,4156690627,152,0,4156690623,294,0,4156690625,56,Center,4156697969,144,4,4156690629,286,0,4156690621,13,0,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527307383,10,1,1,1,21,ej5er0oyngdw138yuumwqbyqt,1,27.4,27.4,2023-04-02T10:32:31.489Z,2023-04-02T17:13:44Z,4156691963,152,,4156691981,213,6.0,4156691977,212,7.1,4156691965,56,Back,4156691973,141,24.4,4158898689,178,,4156691969,140,33.9,4156691961,5,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527307429,11,1,1,1,22,ej5er0oyngdw138yuumwqbyqt,1,33.9,24.4,2023-04-02T10:32:31.883Z,2023-04-02T17:13:48Z,4158899095,178,,4156692183,212,6.0,4156692185,213,2.7,4156692179,140,28.8,4156692177,56,Back,4156692181,141,28.3,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527307493,12,1,1,1,24,ej5er0oyngdw138yuumwqbyqt,1,27,37.4,2023-04-02T10:32:34.228Z,2023-04-02T17:13:52Z,4156692497,213,1.8,4156692493,141,71.1,4156692495,212,23.5,4158899551,178,,4156692491,140,22.0,4156692489,56,Back,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527307547,13,1,1,1,29,ej5er0oyngdw138yuumwqbyqt,1,26.8,70,2023-04-02T10:32:38.892Z,2023-04-02T17:13:57Z,4156692771,212,15.4,4156692769,141,47.3,4156692773,213,4.7,4156692765,56,Back,4158900059,178,,4156692767,140,26.6,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527307635,14,1,1,1,31,ej5er0oyngdw138yuumwqbyqt,1,27.2,44.5,2023-04-02T10:32:41.153Z,2023-04-02T17:14:01Z,4156693185,212,20.4,4156693179,56,Back,4156693183,141,16.5,4156693187,213,5.1,4156693181,140,34.1,4158900407,178,,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527307661,15,1,1,1,37,ej5er0oyngdw138yuumwqbyqt,1,42.8,16.4,2023-04-02T10:32:47.320Z,2023-04-02T17:14:05Z,4156693351,212,18.6,4158900789,178,,4156693349,141,34.2,4156693345,56,Back,4156693353,213,2.4,4156693347,140,29.3,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527307743,16,1,1,1,40,ej5er0oyngdw138yuumwqbyqt,1,29.6,34.2,2023-04-02T10:32:50.106Z,2023-04-02T17:14:09Z,4156693751,212,26.7,4158901155,178,,4156693749,141,73.3,4156693745,56,Back,4156693753,213,1.5,4156693747,140,31.8,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527307777,17,1,1,1,45,ej5er0oyngdw138yuumwqbyqt,1,39.8,75.7,2023-04-02T10:32:55.044Z,2023-04-02T17:14:12Z,4156693945,212,20.8,4156693939,56,Back,4156693947,213,4.5,4156693943,141,46.0,4156693941,140,35.0,4158901441,178,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527307829,18,1,1,1,48,ej5er0oyngdw138yuumwqbyqt,1,35.8,43.1,2023-04-02T10:32:57.651Z,2023-04-02T17:14:15Z,4158901773,178,,4156694179,213,5.3,4156694173,141,15.9,4156694175,212,22.2,4156694171,140,47.5,4156694169,56,Back,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527307867,19,1,1,1,51,ej5er0oyngdw138yuumwqbyqt,1,47.5,29.7,2023-04-02T10:33:00.816Z,2023-04-02T17:14:20Z,4156694339,212,32.9,4158902345,178,,4156694343,1,,4156694331,155,,4156694333,56,Center,4156694341,213,1.3,4156694337,141,76.9,4156694335,140,54.5,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527307873,20,61,1,1,53,ej5er0oyngdw138yuumwqbyqt,0,54.5,76.9,2023-04-02T10:33:03.346Z,2023-04-02T17:14:51Z,4158905117,388,,4156694375,56,Center,,,,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527307891,19,49,1,1,54,dxq76zcvnokq07cszdx0i6kve,1,46.3,12,2023-04-02T10:33:04.374Z,2023-04-02T17:14:56Z,,,,,,,,,,,,,,,,,,,,,,,,,96d5il3afakek9qvsbtldu162,F. Ebosele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527307909,20,50,1,1,54,dxq76zcvnokq07cszdx0i6kve,1,48,15.4,2023-04-02T10:33:04.466Z,2023-04-02T17:15:16Z,4156694545,56,Back,4156694803,233,21,4156694547,286,,,,,,,,,,,,,,,,,96d5il3afakek9qvsbtldu162,F. Ebosele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527307939,21,7,1,1,55,ej5er0oyngdw138yuumwqbyqt,1,52,84.6,2023-04-02T10:33:05.394Z,2023-04-02T17:15:21Z,4158907759,178,,4156694699,285,,4156694697,56,Left,4157571771,383,,4156694769,233,20,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527307947,22,49,1,1,56,ej5er0oyngdw138yuumwqbyqt,1,54,91.4,2023-04-02T10:33:06.243Z,2023-04-02T17:15:28Z,,,,,,,,,,,,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527308089,23,1,1,2,1,ej5er0oyngdw138yuumwqbyqt,1,65.3,96.5,2023-04-02T10:33:10.730Z,2023-04-02T17:15:34Z,4156695417,56,Left,4156695423,212,26.7,4158908589,178,,4156695425,213,5.8,4156695419,140,88.2,4156695421,141,79.6,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527308109,24,1,1,2,6,ej5er0oyngdw138yuumwqbyqt,1,94.5,95.4,2023-04-02T10:33:16.224Z,2023-04-02T17:15:41Z,4156695479,212,7.7,4158909165,178,,4156695477,141,97.7,4156695481,213,2.9,4156695473,56,Left,4156695475,140,87.3,,,,,,,5j7hbe94ewys7hkd04ay5bpw5,N. Sansone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527308125,25,1,1,2,7,ej5er0oyngdw138yuumwqbyqt,0,87.3,97.7,2023-04-02T10:33:17.033Z,2023-04-02T17:15:47Z,4156695559,141,71.7,4156695561,212,18.4,4156695563,213,5.0,4158909553,178,,4156695557,140,92.0,4156695555,56,Center,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527308155,21,12,1,2,10,dxq76zcvnokq07cszdx0i6kve,1,8.4,33.2,2023-04-02T10:33:19.909Z,2023-04-02T17:15:53Z,4158909931,178,,4156695703,56,Back,4156695707,141,29.1,4156695705,140,24.3,4156695709,212,16.9,4156695711,213,6.1,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527308233,26,1,1,2,14,ej5er0oyngdw138yuumwqbyqt,1,70.5,53.1,2023-04-02T10:33:23.705Z,2023-04-02T17:16:16Z,4156696129,212,6.1,4156701311,210,16,4156696131,213,5.2,4156696121,56,Center,4158910711,178,,4156696127,141,45.2,4156696125,140,73.2,4156701313,22,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527308241,27,16,1,2,17,ej5er0oyngdw138yuumwqbyqt,1,72,37.7,2023-04-02T10:33:27.018Z,2023-04-02T17:16:17Z,4156701445,230,98.8,4156696163,22,,4156701413,113,,4156699173,375,02:16.305,4156701419,29,,4156701437,215,,4158911547,178,,4157575665,395,98.9,1po7tmdv73zfjentt0p20wdlh,S. Posch,,4156699169,374,2023-04-02 11:33:25.874,4156701427,102,48.2,4157575667,396,48.6,4156701433,103,32.3,4156701449,231,49.8,4157575663,122,4156699165,20,4156701421,55,26,4156696167,56,Center,4156701417,79,4156696165,18,,,,,,,
2527309113,22,1,1,3,10,dxq76zcvnokq07cszdx0i6kve,1,50.1,49.9,2023-04-02T10:34:19.918Z,2023-04-02T17:16:20Z,4156700631,279,G,4158911831,178,,4156700629,213,3.4,4156700621,56,Back,4156700627,212,16.6,4156700623,140,34.9,4156701985,189,,4156700625,141,43.3,8shwa0k28rt5duyrhuqza1hhx,F. Thauvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527309177,24,1,1,3,13,dxq76zcvnokq07cszdx0i6kve,1,30.2,44.1,2023-04-02T10:34:22.920Z,2023-04-02T17:16:24Z,4156700879,213,1.4,4156700871,56,Back,4156700877,212,12.2,4156700873,140,31.6,4156700875,141,61.9,4158912079,178,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527309141,23,43,1,3,14,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-04-02T10:34:23.652Z,2023-04-02T10:35:54Z,4156707615,144,1,4156700761,213,3.1,4156700759,212,10.5,4156700755,140,30.2,4156700753,56,Back,4156700757,141,44.1,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527309229,25,1,1,3,15,dxq76zcvnokq07cszdx0i6kve,1,30.9,61.9,2023-04-02T10:34:25.404Z,2023-04-02T17:16:29Z,4156701079,141,49.5,4156701083,213,3.5,4158912307,178,,4156701077,140,9.3,4156701081,212,24.2,4156701075,56,Back,,,,,,,c4pxog9ntat2es7oz0cz5dgb9,M. Zeegelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527309319,26,1,1,3,19,dxq76zcvnokq07cszdx0i6kve,1,9.3,49.5,2023-04-02T10:34:29.274Z,2023-04-02T17:16:31Z,4158912513,178,,4156701521,212,46.7,4156701511,155,,4156701519,141,44.0,4156701515,56,Center,4156701525,1,,4156701523,213,6.2,4156701517,140,53.6,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527759097,921,67,1,3,23,dxq76zcvnokq07cszdx0i6kve,1,54.4,44,2023-04-02T10:34:32.976Z,2023-04-02T20:49:12Z,4159036129,233,997,,,,,,,,,,,,,,,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
