id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,qualifier/17/value
2460643953,3,52,1,0,11,49rkyo4do8uwj06geomw0xr4i,1,3.6,48.5,2022-09-16T18:48:19.957Z,2022-09-16T23:22:04Z,3784218985,178,,3784155535,376,,,,,,,,,,,,,,,,,,,,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644045,5,1,1,0,12,49rkyo4do8uwj06geomw0xr4i,1,13.4,46.6,2022-09-16T18:48:21.531Z,2022-09-16T23:22:07Z,3784219065,178,,3783709033,140,28.3,3783709037,212,37.2,3783709029,123,,3783709031,56,Back,3783709041,1,,3783709035,141,96.3,3783709039,213,1.1,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644097,6,1,1,0,18,49rkyo4do8uwj06geomw0xr4i,1,30.7,92.4,2022-09-16T18:48:27.628Z,2022-09-16T23:22:14Z,3783709349,141,79.1,3783709345,56,Back,3783709351,212,14.1,3783709353,213,3.8,3783709347,140,20.4,3784219151,178,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644139,7,1,1,0,20,49rkyo4do8uwj06geomw0xr4i,1,20.7,74.4,2022-09-16T18:48:29.770Z,2022-09-16T23:22:18Z,3784219225,178,,3783709559,56,Back,3783709565,212,17.0,3783709561,140,31.9,3783709563,141,56.4,3783709567,213,5.5,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644163,8,1,1,0,23,49rkyo4do8uwj06geomw0xr4i,1,34.2,55.1,2022-09-16T18:48:32.021Z,2022-09-16T23:22:21Z,3783709673,141,44.5,3783709677,212,8.0,3783709667,56,Back,3784219295,178,,3783709669,140,30.9,3783709679,213,4.3,,,,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644205,9,1,1,0,26,49rkyo4do8uwj06geomw0xr4i,0,34.4,37.1,2022-09-16T18:48:35.340Z,2022-09-16T23:22:26Z,3783709877,141,19.7,3783709885,1,,3783709881,213,6.0,3783709873,56,Right,3783709871,155,,3783709875,140,73.9,3783709879,212,43.1,3784219357,178,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644249,9,1,1,0,29,bi1fxjrncd0ram0oi7ja1jyuo,0,25.6,78.1,2022-09-16T18:48:37.922Z,2022-09-16T23:22:31Z,3783710105,140,35.7,3783710101,3,,3783710109,212,12.0,3783710107,141,69.7,3784219487,388,,3783710103,56,Back,3783710111,213,5.8,,,,90pjbz2aq8vz4qapqu1yt2ynd,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644315,11,1,1,0,31,49rkyo4do8uwj06geomw0xr4i,1,61.1,25.4,2022-09-16T18:48:40.836Z,2022-09-16T23:22:54Z,3783710535,212,17.5,3783710531,140,75.8,3783710529,56,Right,3783710537,213,5.8,3784219775,388,,3783710527,3,,3783710533,141,13.3,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644275,10,43,1,0,34,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-09-16T18:48:43.069Z,2022-09-16T18:48:56Z,3783710255,286,0,3783710251,152,0,3783711201,144,4,3783710249,56,Right,3783710253,265,0,3783711057,189,0,3783710247,13,0,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644345,12,1,1,0,34,49rkyo4do8uwj06geomw0xr4i,1,75.8,13.3,2022-09-16T18:48:43.535Z,2022-09-16T23:23:01Z,3784219871,178,,3783710713,140,86.0,3783710717,212,12.1,3783710719,213,5.8,3783710711,56,Right,3783710715,141,4.9,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644399,13,1,1,0,39,49rkyo4do8uwj06geomw0xr4i,1,85.5,4.6,2022-09-16T18:48:48.545Z,2022-09-16T23:23:07Z,3783710985,141,35.0,3783710991,213,1.4,3784155687,223,,3783710977,2,,3783710981,56,Center,3783710983,140,88.4,3784155689,72,,3783710987,212,20.9,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,3784219941,178,,3783710979,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644405,14,61,1,0,40,49rkyo4do8uwj06geomw0xr4i,0,88.1,34,2022-09-16T18:48:49.642Z,2022-09-16T23:23:26Z,3783711021,56,Center,3784220083,388,,3784220081,21,,,,,,,,,,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644393,10,61,1,0,42,bi1fxjrncd0ram0oi7ja1jyuo,1,14.1,63.9,2022-09-16T18:48:50.932Z,2022-09-16T23:23:33Z,3783710949,56,Back,3784220419,388,,3784220417,21,,,,,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644443,12,12,1,0,43,bi1fxjrncd0ram0oi7ja1jyuo,1,20,65.2,2022-09-16T18:48:51.962Z,2022-09-16T23:23:39Z,3783711215,140,33.3,3783711211,56,Back,3783711231,213,5.8,3784220517,178,,3783711221,141,53.6,3783711227,212,16.0,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644457,13,44,1,0,46,bi1fxjrncd0ram0oi7ja1jyuo,1,39.6,52.2,2022-09-16T18:48:55.245Z,2022-09-17T00:40:27Z,3783711263,285,,3783711487,233,15,3783711261,56,Back,,,,,,,,,,,,,,,,cv8wgka2bmkeqajg3eo9lb4k5,A. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644491,15,44,1,0,46,49rkyo4do8uwj06geomw0xr4i,0,60.4,47.8,2022-09-16T18:48:55.246Z,2022-09-16T23:23:44Z,3783711419,286,,3783711417,56,Center,3783711497,233,13,,,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644473,14,1,1,0,46,bi1fxjrncd0ram0oi7ja1jyuo,0,34.6,51.2,2022-09-16T18:48:55.329Z,2022-09-17T00:40:28Z,3783711355,213,5.8,3783711351,141,33.9,3783711345,168,,3783711349,140,54.4,3783711343,3,,3784220719,388,,3783711353,212,23.9,3783711347,56,Center,cv8wgka2bmkeqajg3eo9lb4k5,A. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644419,11,43,1,0,46,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-09-16T18:48:55.431Z,2022-09-16T19:43:38Z,3783956617,144,49,,,,,,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644553,17,1,1,0,49,49rkyo4do8uwj06geomw0xr4i,1,35.6,66.5,2022-09-16T18:48:58.512Z,2022-09-16T23:24:07Z,3784221065,178,,3783711771,140,21.2,3783711775,212,23.3,3783711769,56,Back,3783711773,141,40.4,3783711777,213,4.0,,,,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644505,16,43,1,0,51,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-09-16T18:49:00.269Z,2022-09-16T19:43:49Z,3783957607,144,49,,,,,,,,,,,,,,,,,,,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644563,18,1,1,0,54,49rkyo4do8uwj06geomw0xr4i,1,24.7,45.7,2022-09-16T18:49:03.482Z,2022-09-16T23:24:14Z,3783712543,1,,3783711827,212,57.3,3783711825,141,2.2,3783711821,56,Right,3783711829,213,5.7,3783711823,140,71.4,3783711819,155,,3784221127,178,,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644655,19,1,1,0,58,49rkyo4do8uwj06geomw0xr4i,1,71,1.4,2022-09-16T18:49:07.340Z,2022-09-16T23:24:22Z,3783712319,140,81.2,3783712325,213,0.2,3783712321,141,4.6,3784221211,178,,3783712317,56,Right,3783712323,212,10.9,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644659,20,3,1,1,0,49rkyo4do8uwj06geomw0xr4i,0,85.1,4.9,2022-09-16T18:49:09.282Z,2022-09-16T23:24:36Z,3783712423,233,15,3784156271,465,,3783712341,286,,3783712339,56,Right,3784221289,178,,,,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644669,15,7,1,1,1,bi1fxjrncd0ram0oi7ja1jyuo,1,14.9,95.1,2022-09-16T18:49:10.285Z,2022-09-16T23:24:40Z,3784156299,385,,3783712373,167,,3783712393,233,20,3784221347,178,,3783712379,285,,3783712375,56,Back,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644687,16,5,1,1,2,bi1fxjrncd0ram0oi7ja1jyuo,0,8,101.2,2022-09-16T18:49:11.346Z,2022-09-16T23:24:44Z,3783712575,233,21,3783712465,347,,3783712463,56,Back,,,,,,,,,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644691,21,5,1,1,2,49rkyo4do8uwj06geomw0xr4i,1,92,-1.2,2022-09-16T18:49:11.346Z,2022-09-16T23:24:44Z,3783712545,233,16,3783712471,56,Right,3783712473,347,,,,,,,,,,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644811,22,1,1,1,8,49rkyo4do8uwj06geomw0xr4i,1,91.4,0,2022-09-16T18:49:17.826Z,2022-09-16T23:24:49Z,3783713085,213,1.1,3783713077,140,96.5,3783713071,107,,3783713075,56,Right,3783713079,141,14.2,3783713083,212,11.6,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644831,23,1,1,1,12,49rkyo4do8uwj06geomw0xr4i,1,94.7,14,2022-09-16T18:49:20.985Z,2022-09-16T23:24:54Z,3784221567,178,,3783713205,213,4.8,3783713201,141,2.5,3783713197,56,Right,3783713199,140,95.3,3783713203,212,7.8,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644841,24,1,1,1,13,49rkyo4do8uwj06geomw0xr4i,1,95.7,2.7,2022-09-16T18:49:22.314Z,2022-09-16T23:24:59Z,3783713255,141,95.8,3784221645,178,,3783715529,1,,3783713251,56,Left,3783713259,213,1.7,3784156411,224,,3783713249,155,,3784156413,20,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,3783713257,212,63.7,3783713263,345,3783713247,2,3783713253,140,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2460750139,1353,43,1,1,19,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-09-16T18:49:28.114Z,2022-09-17T00:48:11Z,3784329125,144,83,3784329021,399,428237,,,,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460750181,1354,83,1,1,19,bi1fxjrncd0ram0oi7ja1jyuo,1,11.4,4.8,2022-09-16T18:49:28.115Z,2022-09-17T00:48:16Z,3784329293,399,428237,,,,,,,,,,,,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644927,25,1,1,1,19,49rkyo4do8uwj06geomw0xr4i,1,89.2,96.5,2022-09-16T18:49:28.148Z,2022-09-16T23:25:05Z,3784221709,178,,3783713759,140,70.3,3783713761,141,96.5,3783713765,213,3.1,3783713763,212,19.8,3783713757,56,Left,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644979,26,1,1,1,22,49rkyo4do8uwj06geomw0xr4i,1,69.4,92.1,2022-09-16T18:49:31.060Z,2022-09-16T23:25:09Z,3783714009,140,54.8,3783714017,213,4.0,3784221735,178,,3783714007,56,Center,3783714011,141,64.7,3783714015,212,24.1,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645027,27,1,1,1,26,49rkyo4do8uwj06geomw0xr4i,1,53.2,67.8,2022-09-16T18:49:35.069Z,2022-09-16T23:25:14Z,3783714277,213,1.2,3783714273,141,87.3,3783714271,140,57.8,3783714275,212,14.1,3783714269,56,Left,3784221793,178,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645057,28,1,1,1,31,49rkyo4do8uwj06geomw0xr4i,1,58.4,78,2022-09-16T18:49:40.719Z,2022-09-16T23:25:17Z,3784221821,178,,3783714433,56,Center,3783714437,141,64.4,3783714439,212,12.5,3783714435,140,50.4,3783714441,213,4.0,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645073,29,1,1,1,34,49rkyo4do8uwj06geomw0xr4i,1,50.8,56.6,2022-09-16T18:49:43.684Z,2022-09-16T23:25:22Z,3783714549,213,4.4,3783714541,56,Back,3783714545,141,32.5,3783714543,140,46.5,3783714547,212,17.0,3784221841,178,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645105,30,1,1,1,36,49rkyo4do8uwj06geomw0xr4i,1,46.5,28.1,2022-09-16T18:49:45.758Z,2022-09-16T23:25:25Z,3783714735,140,62.7,3783714741,213,5.5,3783714739,212,24.7,3783714737,141,1.7,3784221853,178,,3783714733,56,Right,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645131,31,1,1,1,39,49rkyo4do8uwj06geomw0xr4i,0,62.7,1.7,2022-09-16T18:49:48.343Z,2022-09-16T23:25:29Z,3783714895,140,71.2,3783714899,212,20.0,3783714897,141,28.1,3783714893,56,Center,3783714901,213,1.1,3784221907,178,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645151,17,1,1,1,40,bi1fxjrncd0ram0oi7ja1jyuo,0,29.7,71.4,2022-09-16T18:49:49.511Z,2022-09-16T23:25:40Z,3783714993,213,1.5,3783714985,56,Back,3784221961,178,,3783714989,141,100.0,3783714987,140,31.7,3783714991,212,20.0,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645155,18,5,1,1,42,bi1fxjrncd0ram0oi7ja1jyuo,0,28.4,100.9,2022-09-16T18:49:51.219Z,2022-09-16T23:25:46Z,3783715497,233,32,3783715011,56,Back,3783715013,347,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645249,32,5,1,1,42,49rkyo4do8uwj06geomw0xr4i,1,71.6,-0.9,2022-09-16T18:49:51.219Z,2022-09-16T23:25:46Z,3783715489,233,18,3783715457,347,,3783715455,56,Right,,,,,,,,,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645271,33,1,1,1,48,49rkyo4do8uwj06geomw0xr4i,1,71.4,0,2022-09-16T18:49:57.641Z,2022-09-16T23:25:55Z,3783715589,141,1.4,3783715585,56,Right,3783715593,213,3.0,3783715587,140,60.6,3783715591,212,11.5,3783715583,107,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645329,34,1,1,1,51,49rkyo4do8uwj06geomw0xr4i,1,58.9,4.9,2022-09-16T18:50:00.206Z,2022-09-16T23:25:58Z,3783715859,56,Back,3784222135,178,,3783715861,140,38.7,3783715869,213,2.4,3783715863,141,34.0,3783715867,212,29.0,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
