id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,assist
2451711277,6,1,1,0,13,af91jdcs6x0bqkmdb78rokod2,1,55.6,53.9,2022-08-27T16:30:39.576Z,2022-08-28T01:51:37Z,3736051001,56,Center,3736050999,3,,3736051007,212,17.9,3736051005,141,30.3,3736051009,213,5.2,3738416273,178,,3736051003,140,63.2,,,,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711291,7,1,1,0,15,af91jdcs6x0bqkmdb78rokod2,1,63.2,30.3,2022-08-27T16:30:41.578Z,2022-08-28T01:51:41Z,3736051087,213,1.4,3736051081,140,64.3,3738416433,388,,3736051077,3,,3736051083,141,41.3,3736051085,212,7.6,3736051079,56,Center,,,,82bv9aeqvp712ut0n0kwkpskp,L. Zanimacchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711293,8,44,1,0,16,af91jdcs6x0bqkmdb78rokod2,1,65.2,43.4,2022-08-27T16:30:42.917Z,2022-08-28T02:27:10Z,3736051095,56,Center,3736051097,286,,3736051147,233,6,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711285,6,44,1,0,16,7gnly6999wao1xarwct4p8fe9,0,34.8,56.6,2022-08-27T16:30:42.918Z,2022-08-28T01:51:46Z,3736051035,285,,3736051189,233,8,3736051033,56,Back,,,,,,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711313,9,1,1,0,16,af91jdcs6x0bqkmdb78rokod2,1,64.3,41.3,2022-08-27T16:30:42.995Z,2022-08-28T02:27:10Z,3736051205,212,12.1,3736051199,56,Center,3736051203,141,32.4,3736051197,3,,3736051201,140,74.3,3738416967,388,,3736051207,213,5.8,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452174959,1042,67,1,0,17,af91jdcs6x0bqkmdb78rokod2,1,73.8,38.8,2022-08-27T16:30:43.973Z,2022-08-28T05:22:19Z,3738615829,233,978,,,,,,,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452174953,978,67,1,0,17,7gnly6999wao1xarwct4p8fe9,0,26.2,61.2,2022-08-27T16:30:43.974Z,2022-08-28T03:14:44Z,3738615871,233,1042,,,,,,,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712333,15,1,1,0,17,af91jdcs6x0bqkmdb78rokod2,0,74.8,37.7,2022-08-27T16:30:43.978Z,2022-08-28T05:22:20Z,3736057109,236,,3736056371,141,39.7,3738417553,178,,3736056369,140,75.0,3736057111,233,8,3736056375,213,1.4,3736056373,212,1.4,3736056367,56,Center,86603cyr3osksy73el0ncy7yt,C. Dessers,3736057115,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711315,8,74,1,0,17,7gnly6999wao1xarwct4p8fe9,1,26.7,63,2022-08-27T16:30:44.019Z,2022-08-28T01:52:03Z,3738417707,178,,3736051209,56,Back,3736057133,233,15,3736055923,285,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452200863,1192,43,1,0,18,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-08-27T16:30:45.144Z,2022-08-28T04:24:46Z,3738759879,144,67,3738759611,233,1222,,,,,,,,,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452200861,1222,43,1,0,18,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-08-27T16:30:45.145Z,2022-08-28T04:24:46Z,3738759627,233,1192,3738759873,144,67,,,,,,,,,,,,,,,,,,,82bv9aeqvp712ut0n0kwkpskp,L. Zanimacchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711329,9,49,1,0,18,7gnly6999wao1xarwct4p8fe9,1,25.6,65.2,2022-08-27T16:30:45.156Z,2022-08-28T01:52:07Z,,,,,,,,,,,,,,,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452200949,1198,67,1,0,18,7gnly6999wao1xarwct4p8fe9,1,23.2,65.3,2022-08-27T16:30:45.175Z,2022-08-28T05:22:20Z,3738760039,233,1225,,,,,,,,,,,,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452200945,1225,67,1,0,18,af91jdcs6x0bqkmdb78rokod2,0,76.8,34.7,2022-08-27T16:30:45.176Z,2022-08-28T04:24:51Z,3738760045,233,1198,,,,,,,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711385,10,1,1,0,18,7gnly6999wao1xarwct4p8fe9,0,26.4,69.3,2022-08-27T16:30:45.193Z,2022-08-28T05:22:20Z,3736051591,1,,3736051565,140,55.3,3736051587,213,5.9,3736051571,141,49.7,3736051581,212,33.1,3736051537,157,,3738418069,178,,3736051555,56,Center,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711311,7,43,1,0,19,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-08-27T16:30:45.992Z,2022-08-27T16:31:51Z,3736056055,144,8,3736051191,56,Back,,,,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711349,10,1,1,0,20,af91jdcs6x0bqkmdb78rokod2,0,43.2,49.5,2022-08-27T16:30:47.227Z,2022-08-28T01:52:17Z,3736051371,140,38.3,3736051377,213,2.0,3736051369,56,Back,3736051375,212,13.6,3736051373,141,68.0,3736051367,3,,3738418445,178,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711447,11,1,1,0,25,7gnly6999wao1xarwct4p8fe9,1,66.6,16.1,2022-08-27T16:30:52.013Z,2022-08-28T01:53:34Z,3736051901,56,Right,3736051905,141,20.9,3736051903,140,81.9,3736051907,212,16.4,3736051909,213,0.2,3738422161,178,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711495,12,1,1,0,29,7gnly6999wao1xarwct4p8fe9,1,79.4,9.5,2022-08-27T16:30:55.714Z,2022-08-28T01:53:44Z,3736052145,56,Right,3736052149,141,2.5,3736052151,212,10.3,3736052153,213,3.6,3738422619,178,,3736052147,140,70.7,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711523,13,1,1,0,31,7gnly6999wao1xarwct4p8fe9,1,66.7,3.5,2022-08-27T16:30:57.598Z,2022-08-28T01:53:49Z,3736052285,213,1.7,3738422877,178,,3736052279,140,65.7,3736052283,212,8.4,3736052281,141,15.8,3736052277,56,Right,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711551,14,1,1,0,32,7gnly6999wao1xarwct4p8fe9,1,65.5,15.2,2022-08-27T16:30:58.980Z,2022-08-28T01:53:53Z,3736052435,141,5.2,3738423019,178,,3736052433,140,65.5,3736052439,213,4.7,3736052431,56,Right,3736052437,212,6.8,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711589,15,1,1,0,33,7gnly6999wao1xarwct4p8fe9,1,64.3,6.5,2022-08-27T16:30:59.981Z,2022-08-28T01:53:58Z,3736052581,141,39.8,3736052577,56,Center,3736052583,212,24.7,3736052585,213,2.0,3738423277,178,,3736052579,140,55.0,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711633,16,1,1,0,36,7gnly6999wao1xarwct4p8fe9,1,52.6,44.3,2022-08-27T16:31:03.169Z,2022-08-28T01:54:03Z,3736052735,56,Back,3738423493,178,,3736052739,141,70.6,3736052743,213,1.9,3736052741,212,19.0,3736052737,140,46.5,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711701,17,1,1,0,39,7gnly6999wao1xarwct4p8fe9,0,47.9,77,2022-08-27T16:31:06.297Z,2022-08-28T01:54:16Z,3736053041,141,77.3,3736053037,56,Center,3738424007,178,,3736053035,155,,3736053045,213,0.0,3736053043,212,31.9,3736053039,140,78.3,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711735,11,1,1,0,42,af91jdcs6x0bqkmdb78rokod2,1,17.9,24.9,2022-08-27T16:31:09.244Z,2022-08-28T01:54:22Z,3738424281,178,,3736053217,140,24.9,3736053223,213,5.8,3736053221,212,8.4,3736053215,56,Back,3736053219,141,18.8,,,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711741,12,49,1,0,44,af91jdcs6x0bqkmdb78rokod2,1,24.9,18.8,2022-08-27T16:31:11.302Z,2022-08-28T01:54:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711827,13,3,1,0,45,af91jdcs6x0bqkmdb78rokod2,0,25.4,17,2022-08-27T16:31:11.506Z,2022-08-28T01:54:39Z,3738425135,178,,3736053671,56,Back,3736053713,211,,3737200625,465,,3736053673,285,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711861,18,4,1,0,46,7gnly6999wao1xarwct4p8fe9,1,72.4,81,2022-08-27T16:31:12.835Z,2022-08-28T01:54:48Z,3736053873,152,,3736053875,265,,3736053877,286,,3736053869,13,,3736053895,233,14,3736053871,56,Left,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711847,14,4,1,0,46,af91jdcs6x0bqkmdb78rokod2,0,27.6,19,2022-08-27T16:31:12.836Z,2022-08-28T01:54:47Z,3736053797,285,,3736053789,56,Back,3736053935,233,18,3736053791,152,,3738425505,178,,3736053793,265,,3736053787,13,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712377,19,1,1,1,34,7gnly6999wao1xarwct4p8fe9,0,73,79.4,2022-08-27T16:32:00.751Z,2022-08-28T01:54:51Z,3736056701,213,5.4,3736056687,5,,3736056685,2,,3736056691,152,,3736056689,155,,3736056693,56,Center,3736056699,212,47.6,3736056695,140,100.0,9ak3zczupeken1itsmkherbh1,R. Rodríguez,3737202175,72,3736056705,1,3736056697,141,24.9,3737202173,224,3738425757,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712409,16,5,1,1,38,af91jdcs6x0bqkmdb78rokod2,1,-1.2,76.6,2022-08-27T16:32:04.829Z,2022-08-28T01:54:56Z,3736056913,233,20,3736056909,346,,3736056907,56,Back,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712383,20,5,1,1,38,7gnly6999wao1xarwct4p8fe9,0,101.2,23.4,2022-08-27T16:32:04.829Z,2022-08-28T01:54:57Z,3736056753,346,,3736056953,233,16,3736056751,56,Center,,,,,,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712675,17,1,1,1,55,af91jdcs6x0bqkmdb78rokod2,1,4.4,49.7,2022-08-27T16:32:22.312Z,2022-08-28T01:55:01Z,3736058377,140,11.1,3736058381,212,20.8,3736058371,124,,3736058379,141,20.9,3736058389,237,,3736058383,213,5.1,3736058375,56,Back,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712685,18,1,1,1,58,af91jdcs6x0bqkmdb78rokod2,1,10.7,21.5,2022-08-27T16:32:24.419Z,2022-08-28T01:55:06Z,3736058431,141,29.2,3736058429,140,7.9,3736058435,213,2.1,3736058427,56,Back,3738426301,178,,3736058433,212,6.0,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712703,19,1,1,1,59,af91jdcs6x0bqkmdb78rokod2,1,7.9,29.2,2022-08-27T16:32:25.728Z,2022-08-28T01:55:12Z,3736058549,155,,3738426559,178,,3736058551,56,Back,3736058557,212,30.2,3736058555,141,13.4,3736058553,140,34.8,3736058559,213,5.9,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712737,20,1,1,2,1,af91jdcs6x0bqkmdb78rokod2,1,36.8,12.9,2022-08-27T16:32:27.930Z,2022-08-28T01:55:21Z,3736058735,140,56.6,3738426867,388,,3736058733,56,Right,3736058739,212,20.8,3736058741,213,6.3,3736058731,3,,3736058737,141,12.0,,,,6ldly9c02sbh2ray6u6j6jro5,J. Báez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452176105,1054,43,1,2,3,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-08-27T16:32:30.195Z,2022-08-28T04:27:32Z,3738764337,144,67,3738622433,233,995,,,,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452176101,995,43,1,2,3,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-08-27T16:32:30.196Z,2022-08-28T04:27:32Z,3738622455,233,1054,3738764349,144,67,,,,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452176017,1052,43,1,2,3,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-08-27T16:32:30.222Z,2022-08-28T04:27:36Z,3738621973,178,0,3738764477,144,82,,,,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712739,21,4,1,2,4,af91jdcs6x0bqkmdb78rokod2,1,59.6,10.6,2022-08-27T16:32:30.905Z,2022-08-28T01:55:29Z,3736058755,265,,3736058753,152,,3736058751,56,Right,3736058749,13,,3736058757,286,,3736058847,233,21,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712749,21,4,1,2,4,7gnly6999wao1xarwct4p8fe9,0,40.4,89.4,2022-08-27T16:32:30.906Z,2022-08-28T01:55:29Z,3736058813,152,,3736058815,265,,3736058809,13,,3736058853,233,21,3738427173,178,,3736058817,285,,3736058811,56,Back,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712815,22,1,1,2,8,af91jdcs6x0bqkmdb78rokod2,1,60.5,12.3,2022-08-27T16:32:35.010Z,2022-08-28T01:55:33Z,3736059187,5,,3736059189,152,,3738427321,178,,3736059191,56,Center,3736059621,189,,3736059195,141,28.2,3736059193,140,70.1,3736059199,213,0.8,6ldly9c02sbh2ray6u6j6jro5,J. Báez,3736059197,212,,,,,,,,,,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712835,23,1,1,2,12,af91jdcs6x0bqkmdb78rokod2,0,70.6,28.5,2022-08-27T16:32:39.148Z,2022-08-28T01:55:38Z,3736059317,140,84.8,3736059323,213,0.8,3736059321,212,22.4,3736059315,56,Center,3736059319,141,53.0,3738427551,178,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
