id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value
2518545755,6,1,1,0,15,e75syeuawg3ql8nwpi3vr2btz,1,12.6,30.6,2023-03-11T17:02:03.609Z,2023-03-12T00:52:26Z,4089429847,213,5.1,4089429845,212,13.9,4090910431,178,,4089429839,56,Back,4089429843,141,11.6,4089429841,140,17.4,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518545771,7,1,1,0,16,e75syeuawg3ql8nwpi3vr2btz,1,16.9,11.7,2023-03-11T17:02:05.184Z,2023-03-12T00:52:28Z,4089429939,213,2.1,4089429933,140,13.2,4089429931,56,Back,4089429937,212,7.2,4089429935,141,20.7,4090910555,178,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518545807,8,1,1,0,19,e75syeuawg3ql8nwpi3vr2btz,1,14.6,18.3,2023-03-11T17:02:07.374Z,2023-03-12T00:52:31Z,4089430137,1,,4089430125,140,49.5,4089430135,213,0.4,4089430127,141,41.5,4089430131,212,39.9,4089430121,56,Back,4090910647,178,,4089430119,155,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518545821,9,1,1,0,21,e75syeuawg3ql8nwpi3vr2btz,0,49.4,41.7,2023-03-11T17:02:09.553Z,2023-03-12T00:52:34Z,4089430229,140,63.8,4090910767,388,,4089430231,141,15.7,4089430233,212,23.3,4089430225,3,,4089430235,213,5.4,4089430227,56,Right,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518545833,7,49,1,0,24,gi0l1habji5hpgar77dl5jqe,1,26.9,87.4,2023-03-11T17:02:12.281Z,2023-03-12T00:52:37Z,,,,,,,,,,,,,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518545865,8,1,1,0,24,gi0l1habji5hpgar77dl5jqe,1,26.9,87.4,2023-03-11T17:02:12.339Z,2023-03-12T00:52:40Z,4089430433,212,7.2,4089430431,141,92.1,4090911061,178,,4089430435,213,0.5,4089430429,140,33.0,4089430427,56,Back,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518545885,9,1,1,0,26,gi0l1habji5hpgar77dl5jqe,1,33,92.1,2023-03-11T17:02:14.298Z,2023-03-12T00:52:42Z,4089430563,140,36.8,4089430561,56,Back,4089430569,213,5.4,4090911205,178,,4089430565,141,85.4,4089430567,212,6.1,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518545917,10,1,1,0,27,gi0l1habji5hpgar77dl5jqe,1,40,90.3,2023-03-11T17:02:16.067Z,2023-03-12T00:52:57Z,4089430773,212,4.1,4089430771,141,86.8,4089430767,56,Back,4090912325,178,,4089430775,213,5.7,4089430769,140,43.2,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518545927,11,61,1,0,28,gi0l1habji5hpgar77dl5jqe,1,39,87.4,2023-03-11T17:02:16.802Z,2023-03-12T00:53:00Z,4090912457,178,,4089430799,56,Back,,,,,,,,,,,,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518545947,12,1,1,0,32,gi0l1habji5hpgar77dl5jqe,1,33.5,89.6,2023-03-11T17:02:20.534Z,2023-03-12T00:53:05Z,4089430955,213,5.1,4089430947,56,Back,4090912745,178,,4089430951,141,77.8,4089430949,140,36.2,4089430953,212,8.5,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518545977,13,1,1,0,33,gi0l1habji5hpgar77dl5jqe,1,36.2,77.8,2023-03-11T17:02:21.874Z,2023-03-12T00:53:08Z,4089431099,56,Back,4089431105,212,7.3,4089431107,213,2.9,4090913059,178,,4089431101,140,29.4,4089431103,141,79.9,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546047,14,1,1,0,34,gi0l1habji5hpgar77dl5jqe,1,28.5,68.8,2023-03-11T17:02:22.506Z,2023-03-12T00:53:10Z,4089431479,213,5.1,4089431473,140,36.4,4089431471,56,Back,4090913169,178,,4089431477,212,23.6,4089431475,141,36.3,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546073,15,1,1,0,40,gi0l1habji5hpgar77dl5jqe,1,54.1,26.8,2023-03-11T17:02:28.372Z,2023-03-12T00:53:16Z,4089431643,212,16.7,4089431639,140,61.7,4089431641,141,5.3,4090913583,178,,4089431637,56,Right,4089431645,213,5.2,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546107,16,1,1,0,44,gi0l1habji5hpgar77dl5jqe,0,54.6,12.6,2023-03-11T17:02:32.515Z,2023-03-12T00:53:18Z,4089431859,56,Left,4089431867,213,1.3,4089431865,212,56.8,4090913731,178,,4089431855,155,,4089431857,196,,4089431869,1,,4089431863,141,93.9,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,4089431861,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546115,10,3,1,0,47,e75syeuawg3ql8nwpi3vr2btz,0,30.8,7.6,2023-03-11T17:02:35.861Z,2023-03-12T00:53:21Z,4090313547,465,,4089432055,233,17,4090913885,178,,4089431911,285,,4089431909,56,Back,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546141,17,7,1,0,47,gi0l1habji5hpgar77dl5jqe,1,69.2,92.4,2023-03-11T17:02:35.938Z,2023-03-12T00:53:23Z,4089432031,233,10,4090313919,383,,4089432025,56,Left,4089432027,286,,4090913957,178,,,,,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546313,11,5,1,0,49,e75syeuawg3ql8nwpi3vr2btz,1,29,-1.8,2023-03-11T17:02:37.614Z,2023-03-12T00:53:29Z,4089433585,233,19,4089433047,347,,4089433045,56,Back,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546249,19,5,1,0,49,gi0l1habji5hpgar77dl5jqe,0,71,101.8,2023-03-11T17:02:37.614Z,2023-03-12T00:53:29Z,4089433605,233,11,4089432739,347,,4089432737,56,Left,,,,,,,,,,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546155,18,43,1,0,50,gi0l1habji5hpgar77dl5jqe,1,0,0,2023-03-11T17:02:38.901Z,2023-03-11T17:53:12Z,4089611277,144,61,4089432137,56,Left,,,,,,,,,,,,,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546323,12,1,1,1,4,e75syeuawg3ql8nwpi3vr2btz,1,41.3,0,2023-03-11T17:02:52.508Z,2023-03-12T00:59:12Z,4089442707,189,,4089433085,56,Back,4089433087,140,32.5,4089433083,107,,4089433091,212,11.2,4089433093,213,2.5,4089433089,141,8.1,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518548051,48,61,1,1,4,e75syeuawg3ql8nwpi3vr2btz,1,29.9,9.2,2023-03-11T17:02:52.973Z,2023-03-12T00:59:10Z,4090932823,178,,4089443929,189,,4089443125,56,Back,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546355,20,1,1,1,7,gi0l1habji5hpgar77dl5jqe,1,46.5,82.6,2023-03-11T17:02:56.050Z,2023-03-12T00:59:16Z,4090933121,178,,4089433307,213,5.8,4089433305,212,23.3,4089433299,56,Center,4089433303,141,66.7,4089433301,140,66.2,4089433297,3,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546363,21,49,1,1,9,gi0l1habji5hpgar77dl5jqe,1,61.9,64.3,2023-03-11T17:02:58.117Z,2023-03-12T00:59:19Z,,,,,,,,,,,,,,,,,,,,,,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546369,13,45,1,1,9,e75syeuawg3ql8nwpi3vr2btz,0,36.8,40.6,2023-03-11T17:02:58.164Z,2023-03-12T00:59:42Z,4089433619,233,22,4089433351,56,Back,4089433353,285,,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546415,22,3,1,1,9,gi0l1habji5hpgar77dl5jqe,1,63.2,59.4,2023-03-11T17:02:58.164Z,2023-03-12T00:59:42Z,4090934293,21,,4090934291,388,,4089433609,56,Center,4089433611,286,,4090315429,464,,4089433613,233,13,,,,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546405,14,45,1,1,13,e75syeuawg3ql8nwpi3vr2btz,0,34.2,69.6,2023-03-11T17:03:01.553Z,2023-03-12T00:59:54Z,4089433539,285,,4089433537,56,Back,4089433643,233,23,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546417,23,3,1,1,13,gi0l1habji5hpgar77dl5jqe,1,65.8,30.4,2023-03-11T17:03:01.553Z,2023-03-12T00:59:53Z,4089433627,233,14,4090316025,465,,4089433621,56,Center,4089433623,286,,4090934825,178,,,,,,,,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546425,24,1,1,1,15,gi0l1habji5hpgar77dl5jqe,1,67.6,28.8,2023-03-11T17:03:04.034Z,2023-03-12T01:00:05Z,4089433693,140,69.6,4089433691,56,Right,4089433699,213,4.8,4090935379,178,,4089433695,141,4.7,4089433697,212,16.5,,,,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518838325,876,83,1,1,21,e75syeuawg3ql8nwpi3vr2btz,1,13.7,86.6,2023-03-11T17:03:09.774Z,2023-03-12T02:15:38Z,4091024105,399,153776,,,,,,,,,,,,,,,,,,,,,,7mvqysbmyf6uj3jny3qpqw2ga,M. Ruggeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546459,25,1,1,1,21,gi0l1habji5hpgar77dl5jqe,1,93.6,5.9,2023-03-11T17:03:09.814Z,2023-03-12T02:15:32Z,4089433935,141,9.5,4089433937,212,9.0,4089433931,56,Right,4089433933,140,85.4,4089433939,213,2.9,4090936983,178,,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518838411,1188,67,1,1,23,gi0l1habji5hpgar77dl5jqe,1,83,10.5,2023-03-11T17:03:11.592Z,2023-03-12T01:37:38Z,4091024575,233,880,,,,,,,,,,,,,,,,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518838407,880,67,1,1,23,e75syeuawg3ql8nwpi3vr2btz,0,17,89.5,2023-03-11T17:03:11.593Z,2023-03-12T01:27:01Z,4091024583,233,1188,,,,,,,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518713659,1037,1,1,1,23,gi0l1habji5hpgar77dl5jqe,0,83.6,7.5,2023-03-11T17:03:11.602Z,2023-03-12T01:37:39Z,4090865347,2,,4090865361,141,9.9,4090866337,286,,4090937413,178,,4090866335,236,,4090865351,224,,4090867937,233,15,4090865357,140,84.3,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,4090340471,56,Right,4090865367,212,1.8,4090865349,155,4090865371,213,1.1,4090865353,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546475,15,12,1,1,23,e75syeuawg3ql8nwpi3vr2btz,1,17.2,92.7,2023-03-11T17:03:11.632Z,2023-03-12T01:00:48Z,4090937591,178,,4089434015,56,Back,4090338423,185,,4090867967,233,1037,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546485,16,5,1,1,24,e75syeuawg3ql8nwpi3vr2btz,0,16.5,101.4,2023-03-11T17:03:12.231Z,2023-03-12T01:00:55Z,4089434083,347,,4089434081,56,Back,4089434373,233,26,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546519,26,5,1,1,24,gi0l1habji5hpgar77dl5jqe,1,83.5,-1.4,2023-03-11T17:03:12.231Z,2023-03-12T01:00:55Z,4089434363,233,16,4089434325,56,Right,4089434327,347,,,,,,,,,,,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546539,27,1,1,1,29,gi0l1habji5hpgar77dl5jqe,1,78.2,0,2023-03-11T17:03:17.838Z,2023-03-12T01:00:59Z,4089434429,56,Right,4089434431,140,73.7,4089434433,141,10.0,4089434437,213,2.1,4089434427,107,,4089434435,212,9.4,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546557,28,1,1,1,30,gi0l1habji5hpgar77dl5jqe,1,72.8,10,2023-03-11T17:03:18.805Z,2023-03-12T01:01:02Z,4089434549,213,4.9,4089434541,56,Right,4090938281,178,,4089434543,140,73.8,4089434545,141,1.4,4089434547,212,5.9,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546571,29,1,1,1,33,gi0l1habji5hpgar77dl5jqe,1,73.7,1.7,2023-03-11T17:03:21.522Z,2023-03-12T01:01:04Z,4090938463,178,,4089434635,213,2.7,4089434625,56,Right,4089434631,141,6.8,4089434633,212,9.0,4089434629,140,65.8,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546579,30,3,1,1,35,gi0l1habji5hpgar77dl5jqe,0,66.8,4.3,2023-03-11T17:03:23.249Z,2023-03-12T01:01:09Z,4090938647,178,,4090345061,465,,4089434657,56,Right,4089434891,233,17,4089434663,286,,,,,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546613,17,7,1,1,35,e75syeuawg3ql8nwpi3vr2btz,0,33.2,95.7,2023-03-11T17:03:23.321Z,2023-03-12T01:01:12Z,4089434853,233,30,4090344917,383,,4090938769,178,,4089434837,285,,4089434835,56,Back,,,,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518546591,31,61,1,1,35,gi0l1habji5hpgar77dl5jqe,1,69.1,4.3,2023-03-11T17:03:23.529Z,2023-03-12T01:01:21Z,4090939285,178,,4089434755,56,Right,,,,,,,,,,,,,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518582437,416,1,1,1,35,e75syeuawg3ql8nwpi3vr2btz,1,29.4,96.5,2023-03-11T17:03:24.059Z,2023-03-12T01:01:26Z,4089621713,56,Back,4089621721,213,3.1,4089621719,212,4.5,4090939557,178,,4089621715,140,25.1,4089621717,141,96.6,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
