id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2530276831,8,1,1,0,7,af91jdcs6x0bqkmdb78rokod2,0,72.2,83.1,2023-04-08T14:31:19.052Z,2023-04-09T03:46:38Z,4172443763,3,,4172443765,56,Center,4172443769,141,71.5,4172443771,212,8.6,4172443773,213,5.1,4174445587,388,,4172443767,140,75.5,,,,enopqyya6qq64lvliw7lw0s4q,F. Tsadjout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276885,5,44,1,0,8,4plikfte18rv8v4l89z803d4y,1,24.6,28.3,2023-04-08T14:31:20.286Z,2023-04-09T03:46:39Z,4172444023,233,9,4172443999,56,Back,4172444001,285,,,,,,,,,,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276849,9,44,1,0,8,af91jdcs6x0bqkmdb78rokod2,0,75.4,71.7,2023-04-08T14:31:20.287Z,2023-04-09T00:01:48Z,4172443843,56,Center,4172443845,286,,4172444069,233,5,,,,,,,,,,,,,,,,319knuftqo071luold2fqluqd,C. Buonaiuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276879,4,1,1,0,8,4plikfte18rv8v4l89z803d4y,0,25.1,27.9,2023-04-08T14:31:20.432Z,2023-04-09T03:46:39Z,4172443977,212,9.0,4174446221,388,,4172443969,3,,4172443973,140,33.3,4172443971,56,Back,4172443975,141,24.2,4172443979,213,6.0,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276941,10,1,1,0,9,af91jdcs6x0bqkmdb78rokod2,1,67.4,76.3,2023-04-08T14:31:21.721Z,2023-04-09T00:01:58Z,4172444317,140,78.6,4174446577,178,,4172444313,155,,4172444315,56,Left,4172444319,141,94.8,4172444323,213,0.8,4172444321,212,17.2,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276909,6,43,1,0,11,4plikfte18rv8v4l89z803d4y,1,0,0,2023-04-08T14:31:23.490Z,2023-04-08T15:19:20Z,4172444139,3,0,4172444145,140,34.9,4172444143,56,Back,4172444159,213,5.5,4172444153,212,4.5,4172444147,141,17.1,4172744349,144,1,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530765475,1384,83,1,0,13,4plikfte18rv8v4l89z803d4y,1,18.9,7.8,2023-04-08T14:31:25.676Z,2023-04-09T02:53:42Z,4175043937,399,456504,,,,,,,,,,,,,,,,,,,,,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276981,11,1,1,0,15,af91jdcs6x0bqkmdb78rokod2,1,79.4,92.1,2023-04-08T14:31:27.142Z,2023-04-09T00:02:03Z,4172444525,213,3.2,4172444521,212,8.3,4172444513,56,Left,4172444515,140,71.5,4172444517,141,90.8,4174446895,178,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277097,12,1,1,0,16,af91jdcs6x0bqkmdb78rokod2,0,76.9,97.3,2023-04-08T14:31:28.885Z,2023-04-09T00:02:09Z,4172445133,2,,4172445143,212,26.3,4173736285,225,,4172445137,56,Left,4173736289,72,,4173736287,386,,4172445139,140,100.0,4174447199,178,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,4172445135,155,4172445141,141,87.5,4172445145,213,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277047,7,5,1,0,19,4plikfte18rv8v4l89z803d4y,1,-0.8,15.3,2023-04-08T14:31:31.093Z,2023-04-09T00:02:15Z,4172445277,233,13,4172444883,56,Back,4172444885,346,,,,,,,,,,,,,,,,,rktyecx75c47pgwyt4vm3i7d,M. Cuisance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277107,13,5,1,0,19,af91jdcs6x0bqkmdb78rokod2,0,100.8,84.7,2023-04-08T14:31:31.093Z,2023-04-09T00:02:15Z,4172445209,346,,4172445207,56,Left,4172445319,233,7,,,,,,,,,,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277261,8,1,1,0,25,4plikfte18rv8v4l89z803d4y,1,4.7,49.8,2023-04-08T14:31:37.422Z,2023-04-09T00:02:29Z,4172446109,237,,4172446095,124,,4172446099,140,8.6,4172446103,212,16.4,4172446105,213,1.3,4172446101,141,73.2,4173737471,189,,4172446097,56,Back,awpcf5w245iug4znjqctuebpx,N. Ravaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277341,9,1,1,0,27,4plikfte18rv8v4l89z803d4y,1,8.6,73.2,2023-04-08T14:31:39.342Z,2023-04-09T00:02:34Z,4172446529,212,15.3,4172446523,140,14.9,4172446525,141,93.5,4172446531,213,1.1,4173738049,189,,4172446519,56,Back,4174448641,178,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277365,10,1,1,0,32,4plikfte18rv8v4l89z803d4y,1,20.9,91.1,2023-04-08T14:31:44.786Z,2023-04-09T00:02:40Z,4172446627,141,77.1,4174449045,178,,4172446629,212,15.2,4172446623,56,Back,4172446631,213,3.8,4172446625,140,9.6,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277393,11,1,1,0,34,4plikfte18rv8v4l89z803d4y,1,9.6,77.1,2023-04-08T14:31:46.720Z,2023-04-09T00:02:42Z,4172446817,212,17.5,4174449251,178,,4172446805,56,Back,4172446809,140,7.7,4172446813,141,51.5,4172446821,213,4.6,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277457,12,1,1,0,39,4plikfte18rv8v4l89z803d4y,1,7.7,51.5,2023-04-08T14:31:51.238Z,2023-04-09T00:02:47Z,4172447197,56,Back,4172447203,212,17.6,4172447205,213,5.0,4172447201,141,26.8,4172447199,140,12.6,4174449563,178,,,,,,,,awpcf5w245iug4znjqctuebpx,N. Ravaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277491,13,1,1,0,41,4plikfte18rv8v4l89z803d4y,1,12.7,27.4,2023-04-08T14:31:53.855Z,2023-04-09T00:02:51Z,4172447337,56,Back,4172447339,140,8.8,4174449807,178,,4172447341,141,67.0,4172447345,213,1.7,4172447343,212,27.2,,,,,,,7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277515,14,1,1,0,45,4plikfte18rv8v4l89z803d4y,1,11.9,72.8,2023-04-08T14:31:57.198Z,2023-04-09T00:02:55Z,4172447487,141,92.9,4172447483,56,Back,4172447491,213,1.2,4172447485,140,16.5,4172447489,212,14.5,4174450031,178,,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277533,15,1,1,0,47,4plikfte18rv8v4l89z803d4y,1,17.4,92.9,2023-04-08T14:31:59.902Z,2023-04-09T00:02:59Z,4172447627,56,Back,4172447635,213,5.0,4172447631,141,73.4,4172447633,212,13.8,4174450405,178,,4172447629,140,20.9,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277567,16,1,1,0,48,4plikfte18rv8v4l89z803d4y,1,20.9,73,2023-04-08T14:32:00.942Z,2023-04-09T00:03:03Z,4172447797,212,13.7,4172447799,213,3.4,4172447791,56,Back,4172447795,141,67.6,4172447793,140,8.3,4174450647,178,,,,,,,,5qfa3h4gut5jlnfkexq5m1djp,H. Winks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277601,17,1,1,0,51,4plikfte18rv8v4l89z803d4y,1,8.3,67.6,2023-04-08T14:32:03.854Z,2023-04-09T00:03:07Z,4172447953,56,Back,4172447957,140,10.9,4174450881,178,,4172447969,213,4.8,4172447961,141,29.1,4172447965,212,26.3,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277639,18,1,1,0,55,4plikfte18rv8v4l89z803d4y,1,10.7,29.1,2023-04-08T14:32:07.443Z,2023-04-09T00:03:11Z,4172448185,213,5.3,4172448181,141,6.7,4172448183,212,18.2,4172448179,140,20.1,4172448177,56,Back,4174451105,178,,,,,,,,7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277665,19,1,1,0,56,4plikfte18rv8v4l89z803d4y,1,20.1,6.7,2023-04-08T14:32:08.904Z,2023-04-09T00:03:15Z,4174451301,178,,4172448311,213,2.7,4172448305,212,12.7,4172448301,140,9.0,4172448303,141,14.2,4172448299,56,Back,,,,,,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277737,20,1,1,0,59,4plikfte18rv8v4l89z803d4y,1,9,15.2,2023-04-08T14:32:11.330Z,2023-04-09T00:03:18Z,4174451533,178,,4172448679,140,4.1,4172448685,213,1.8,4172448681,141,48.1,4172448683,212,23.0,4172448677,56,Back,,,,,,,7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277811,21,1,1,1,2,4plikfte18rv8v4l89z803d4y,0,4.1,49.6,2023-04-08T14:32:14.737Z,2023-04-09T00:03:24Z,4172449039,1,,4172449029,140,20.1,4172449035,212,38.7,4172449025,155,,4172449031,141,100.0,4174451709,178,,4172449037,213,1.1,4172449027,56,Back,awpcf5w245iug4znjqctuebpx,N. Ravaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277887,14,5,1,1,4,af91jdcs6x0bqkmdb78rokod2,1,82,-1.4,2023-04-08T14:32:16.640Z,2023-04-09T00:03:29Z,4172449433,233,22,4172449395,56,Right,4172449399,347,,,,,,,,,,,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277817,22,5,1,1,4,4plikfte18rv8v4l89z803d4y,0,18,101.4,2023-04-08T14:32:16.640Z,2023-04-09T00:03:28Z,4172449511,233,14,4172449057,347,,4172449055,56,Back,,,,,,,,,,,,,,,,awpcf5w245iug4znjqctuebpx,N. Ravaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278097,15,1,1,1,15,af91jdcs6x0bqkmdb78rokod2,1,82,0,2023-04-08T14:32:27.721Z,2023-04-09T00:03:32Z,4172450449,107,,4172450459,213,3.0,4172450457,212,18.2,4172450451,56,Right,4172450455,141,2.7,4172450453,140,64.9,,,,,,,86nwv5baekm00h4d3z0suwhyh,P. Ghiglione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278157,16,1,1,1,19,af91jdcs6x0bqkmdb78rokod2,1,64.9,2.7,2023-04-08T14:32:31.126Z,2023-04-09T00:03:35Z,4172450797,140,43.5,4172450801,212,42.5,4172450805,1,,4172450803,213,2.1,4172450795,56,Back,4172450799,141,55.8,4174452511,178,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278191,17,1,1,1,22,af91jdcs6x0bqkmdb78rokod2,1,41.5,59.4,2023-04-08T14:32:34.602Z,2023-04-09T00:03:40Z,4172451003,212,16.5,4172451005,213,0.7,4172451001,141,74.2,4172450999,140,53.9,4174452775,178,,4172450997,56,Center,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278231,18,1,1,1,24,af91jdcs6x0bqkmdb78rokod2,1,54.1,74.8,2023-04-08T14:32:36.941Z,2023-04-09T00:03:46Z,4172451227,213,0.1,4172451225,212,8.0,4172451221,140,61.6,4172451223,141,76.5,4172451219,56,Center,4174453075,178,,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278263,19,1,1,1,26,af91jdcs6x0bqkmdb78rokod2,1,61.6,76.5,2023-04-08T14:32:38.923Z,2023-04-09T00:03:52Z,4172451377,56,Back,4174453499,178,,4172451379,140,34.9,4172451381,141,75.1,4172451385,213,3.2,4172451383,212,28.1,,,,,,,319knuftqo071luold2fqluqd,C. Buonaiuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278361,20,1,1,1,30,af91jdcs6x0bqkmdb78rokod2,1,39.7,69.5,2023-04-08T14:32:42.123Z,2023-04-09T00:03:57Z,4172451847,140,34.4,4172451853,213,4.4,4172451851,212,19.0,4174453815,178,,4172451849,141,42.8,4172451845,56,Back,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278423,21,1,1,1,33,af91jdcs6x0bqkmdb78rokod2,1,34.4,42.8,2023-04-08T14:32:45.082Z,2023-04-09T00:04:03Z,4172452215,212,10.0,4172452211,141,55.8,4172452219,213,1.1,4174454173,178,,4172452207,140,38.8,4172452203,56,Back,,,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278433,22,1,1,1,35,af91jdcs6x0bqkmdb78rokod2,1,39.2,56.9,2023-04-08T14:32:47.733Z,2023-04-09T00:04:08Z,4174454517,178,,4172452285,212,9.2,4172452275,56,Back,4172452283,141,57.3,4172452289,213,0.0,4172452279,140,48.0,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278577,23,1,1,1,36,af91jdcs6x0bqkmdb78rokod2,1,47.2,57.1,2023-04-08T14:32:48.750Z,2023-04-09T00:04:13Z,4172453019,140,16.0,4174454789,178,,4172453023,212,37.9,4172453021,141,29.1,4172453025,213,3.7,4172453017,56,Back,4172453027,1,,,,,319knuftqo071luold2fqluqd,C. Buonaiuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278809,24,1,1,1,46,af91jdcs6x0bqkmdb78rokod2,0,28.2,17.1,2023-04-08T14:32:58.708Z,2023-04-09T00:04:18Z,4172454185,1,,4172454175,140,93.5,4172454181,212,70.0,4172454171,155,,4172454183,213,0.2,4172454173,56,Center,4174455119,178,,4172454177,141,37.6,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278853,23,52,1,1,50,4plikfte18rv8v4l89z803d4y,1,7.8,62.9,2023-04-08T14:33:02.951Z,2023-04-09T00:04:21Z,4173753205,377,,4174455347,178,,,,,,,,,,,,,,,,,,,,awpcf5w245iug4znjqctuebpx,N. Ravaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530279027,24,1,1,2,0,4plikfte18rv8v4l89z803d4y,1,8,46.7,2023-04-08T14:33:12.581Z,2023-04-09T00:04:25Z,4172455317,141,33.2,4174455505,178,,4172455319,212,10.0,4172455315,140,11.7,4172455311,123,,4172455313,56,Back,4172455321,213,5.1,,,,awpcf5w245iug4znjqctuebpx,N. Ravaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530279095,25,1,1,2,3,4plikfte18rv8v4l89z803d4y,1,12.2,33.6,2023-04-08T14:33:15.550Z,2023-04-09T00:04:29Z,4172455667,212,12.2,4174455719,178,,4172455669,213,0.2,4172455663,140,23.5,4172455661,56,Back,4172455665,141,38.0,,,,,,,7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530279131,26,1,1,2,6,4plikfte18rv8v4l89z803d4y,1,22.9,35.7,2023-04-08T14:33:18.761Z,2023-04-09T00:04:32Z,4172455861,213,4.9,4172455859,212,19.5,4174455921,178,,4172455853,56,Back,4172455857,141,7.5,4172455855,140,26.4,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530279201,27,1,1,2,9,4plikfte18rv8v4l89z803d4y,1,26.2,5.5,2023-04-08T14:33:21.410Z,2023-04-09T00:04:36Z,4172456237,212,15.7,4174456235,178,,4172456239,213,6.2,4172456233,140,41.1,4172456231,56,Back,4172456235,141,4.4,,,,,,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530279215,25,45,1,2,12,af91jdcs6x0bqkmdb78rokod2,0,58,94.2,2023-04-08T14:33:24.472Z,2023-04-09T00:04:42Z,4172456595,233,28,4172456375,56,Left,4172456377,285,,,,,,,,,,,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
