id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/15/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2465776791,9,1,1,0,24,2tk2l9sgktwc9jhzqdd4mpdtb,0,33,28.9,2022-10-01T16:00:25.259Z,2022-10-02T00:51:46Z,3810855051,213,4.8,3810855043,56,Back,3812911619,178,,3810855045,140,33.6,3810855047,141,4.9,3810855041,155,,3810855049,212,16.3,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465776795,4,1,1,0,25,3vo5mpj7catp66nrwwqiuhuup,1,65.4,92.5,2022-10-01T16:00:26.916Z,2022-10-02T00:51:53Z,3810855087,212,6.7,3810855085,141,85.3,3810855081,56,Left,3810855083,140,69.7,3812911953,388,,3810855089,213,5.5,3810855079,3,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465776797,5,49,1,0,27,3vo5mpj7catp66nrwwqiuhuup,1,67,88.2,2022-10-01T16:00:28.214Z,2022-10-02T00:51:57Z,,,,,,,,,,,,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465776805,6,1,1,0,27,3vo5mpj7catp66nrwwqiuhuup,1,68.7,85.1,2022-10-01T16:00:28.234Z,2022-10-02T00:52:02Z,3810855129,140,62.1,3812912313,178,,3810855135,213,3.0,3810855131,141,86.8,3810855127,56,Left,3810855133,212,7.0,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465776849,7,1,1,0,28,3vo5mpj7catp66nrwwqiuhuup,1,62.8,86.1,2022-10-01T16:00:29.260Z,2022-10-02T00:52:06Z,3810855369,140,69.1,3810855371,141,57.5,3810855375,213,5.0,3812912595,178,,3810855373,212,20.5,3810855367,56,Center,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465776875,8,1,1,0,31,3vo5mpj7catp66nrwwqiuhuup,0,76.2,52.4,2022-10-01T16:00:32.890Z,2022-10-02T00:52:09Z,3810855491,140,90.7,3810855497,213,5.6,3810855495,212,19.4,3812912843,178,,3810855489,56,Center,3810855493,141,34.7,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465776897,10,12,1,0,34,2tk2l9sgktwc9jhzqdd4mpdtb,1,8.3,72.5,2022-10-01T16:00:35.121Z,2022-10-02T00:52:14Z,3810855621,213,1.6,3810855631,167,,3810855619,212,19.4,3810855615,140,8.3,3810855617,141,100.0,3810855613,56,Back,3812913301,178,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777129,9,5,1,0,36,3vo5mpj7catp66nrwwqiuhuup,1,91.6,-1.6,2022-10-01T16:00:37.368Z,2022-10-02T00:52:15Z,3810856827,347,,3810856847,233,11,3810856825,56,Right,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465776899,11,5,1,0,36,2tk2l9sgktwc9jhzqdd4mpdtb,0,8.4,101.6,2022-10-01T16:00:37.368Z,2022-10-02T00:52:16Z,3810856861,233,9,3810855629,347,,3810855627,56,Back,,,,,,,,,,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777163,10,1,1,0,54,3vo5mpj7catp66nrwwqiuhuup,0,90.2,0,2022-10-01T16:00:55.270Z,2022-10-02T00:52:19Z,3810857013,140,88.1,3810857009,107,,3810857015,141,46.8,3810857017,212,33.1,3810857011,56,Center,3810857021,1,,3810857019,213,1.6,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777211,12,12,1,0,56,2tk2l9sgktwc9jhzqdd4mpdtb,1,11.5,53.2,2022-10-01T16:00:57.476Z,2022-10-02T00:52:23Z,3810857309,140,29.2,3810857313,212,21.8,3810857341,15,,3810857311,141,36.5,3810857315,213,5.7,3812913995,388,,3810857307,56,Back,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777265,11,1,1,1,0,3vo5mpj7catp66nrwwqiuhuup,1,72.1,67,2022-10-01T16:01:01.356Z,2022-10-02T00:52:33Z,3812914535,178,,3810857649,212,19.7,3810857633,56,Left,3810857645,140,58.0,3810857647,141,86.1,3810857651,213,2.4,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777291,12,1,1,1,4,3vo5mpj7catp66nrwwqiuhuup,1,52.8,86.9,2022-10-01T16:01:05.683Z,2022-10-02T00:52:41Z,3810857803,56,Back,3812915083,178,,3810857809,212,29.0,3810857807,141,54.7,3810857805,140,34.7,3810857811,213,4.0,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777299,13,1,1,1,7,3vo5mpj7catp66nrwwqiuhuup,1,34.7,54.7,2022-10-01T16:01:08.211Z,2022-10-02T00:52:47Z,3810857899,141,29.5,3810857903,213,4.8,3810857897,140,36.5,3810857895,56,Back,3812915379,178,,3810857901,212,17.2,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777323,14,1,1,1,9,3vo5mpj7catp66nrwwqiuhuup,1,36.5,29.5,2022-10-01T16:01:10.648Z,2022-10-02T00:52:55Z,3810858033,213,5.8,3810858007,140,46.3,3810857995,56,Back,3812915799,178,,3810858027,212,11.8,3810858017,141,21.0,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777383,15,1,1,1,11,3vo5mpj7catp66nrwwqiuhuup,1,45.9,21,2022-10-01T16:01:12.591Z,2022-10-02T00:53:00Z,3810858311,213,2.1,3810858309,212,21.2,3810858307,141,47.8,3810858305,140,35.5,3812916215,178,,3810858303,56,Back,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777417,16,1,1,1,15,3vo5mpj7catp66nrwwqiuhuup,1,45.5,56.9,2022-10-01T16:01:16.388Z,2022-10-02T00:53:05Z,3810858499,141,90.9,3810858505,213,1.1,3810858501,212,25.6,3810858497,140,56.0,3810858495,56,Left,3812916539,178,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777477,17,1,1,1,17,3vo5mpj7catp66nrwwqiuhuup,1,56.7,91.5,2022-10-01T16:01:18.292Z,2022-10-02T00:53:08Z,3810858799,213,4.6,3812916693,178,,3810858797,212,12.7,3810858791,56,Center,3810858795,141,73.0,3810858793,140,55.0,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777571,18,1,1,1,21,3vo5mpj7catp66nrwwqiuhuup,1,55.3,79.2,2022-10-01T16:01:22.137Z,2022-10-02T00:53:11Z,3810859311,212,12.8,3810859309,141,66.6,3810859313,213,3.9,3810859307,140,46.3,3810859305,56,Back,3812916835,178,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777597,19,1,1,1,26,3vo5mpj7catp66nrwwqiuhuup,1,44.4,68.5,2022-10-01T16:01:27.209Z,2022-10-02T00:53:14Z,3810859429,213,5.0,3810859415,140,46.8,3810859411,56,Back,3810859419,141,57.7,3812917089,178,,3810859425,212,7.8,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466158939,747,83,1,1,28,2tk2l9sgktwc9jhzqdd4mpdtb,1,52.8,43.2,2022-10-01T16:01:29.128Z,2022-10-02T01:21:26Z,3812998163,399,517997,,,,,,,,,,,,,,,,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777677,20,1,1,1,28,3vo5mpj7catp66nrwwqiuhuup,1,46.7,58.2,2022-10-01T16:01:29.167Z,2022-10-02T00:53:18Z,3812917295,178,,3810859949,213,1.2,3810859943,140,56.0,3810859947,212,26.9,3810859945,141,95.0,3810859941,56,Left,,,,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777689,21,1,1,1,34,3vo5mpj7catp66nrwwqiuhuup,1,70.3,88.1,2022-10-01T16:01:35.287Z,2022-10-02T00:53:27Z,3812918071,178,,3810860051,212,7.7,3810860045,56,Left,3810860053,213,1.0,3810860047,140,74.5,3810860049,141,97.3,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777715,22,1,1,1,35,3vo5mpj7catp66nrwwqiuhuup,1,74.5,97.3,2022-10-01T16:01:36.399Z,2022-10-02T00:53:31Z,3810860179,212,22.6,3812918335,178,,3810860181,213,6.2,3810860175,140,95.9,3810860177,141,93.3,3810860173,56,Left,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777771,23,1,1,1,38,3vo5mpj7catp66nrwwqiuhuup,0,96.4,93.3,2022-10-01T16:01:39.277Z,2022-10-02T00:53:34Z,3811732053,72,,3810860437,2,,3811732051,224,,3812918499,178,,3810860443,140,96.0,3810860451,1,,3810860445,141,29.0,3810860441,56,Center,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,3810860447,212,43.7,3810860449,213,4.7,3810860439,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777795,13,12,1,1,40,2tk2l9sgktwc9jhzqdd4mpdtb,1,4.1,71.1,2022-10-01T16:01:41.980Z,2022-10-02T00:53:38Z,3810860579,213,1.1,3810860581,15,,3810860577,212,15.4,3810860575,141,91.3,3810860571,56,Back,3812918737,388,,3810860573,140,10.7,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777833,24,1,1,1,44,3vo5mpj7catp66nrwwqiuhuup,1,87.4,7.9,2022-10-01T16:01:45.506Z,2022-10-02T00:53:41Z,3810860783,213,1.4,3810860781,212,7.2,3810860777,140,88.5,3810860775,56,Right,3812918875,178,,3810860779,141,18.3,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777843,25,1,1,1,46,3vo5mpj7catp66nrwwqiuhuup,0,90.2,18.1,2022-10-01T16:01:47.419Z,2022-10-02T00:53:49Z,3812919377,178,,3810860851,56,Right,3810860857,212,1.6,3810860855,141,20.5,3810860847,2,,3810860853,140,90.3,3810860975,236,,3811735021,20,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,3810860979,233,14,3810860987,286,,3811735019,224,3810860859,213,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777865,14,12,1,1,46,2tk2l9sgktwc9jhzqdd4mpdtb,1,9.6,77.1,2022-10-01T16:01:47.443Z,2022-10-02T00:54:28Z,3810861011,233,25,3810860961,56,Back,3810860959,185,,3812920927,178,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777883,15,49,1,1,49,2tk2l9sgktwc9jhzqdd4mpdtb,1,28.3,63.5,2022-10-01T16:01:50.536Z,2022-10-02T00:54:46Z,,,,,,,,,,,,,,,,,,,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777911,16,3,1,1,50,2tk2l9sgktwc9jhzqdd4mpdtb,0,32.2,60.5,2022-10-01T16:01:51.369Z,2022-10-02T00:54:59Z,3810861213,285,,3810861245,211,,3811736373,465,,3812923455,178,,3810861211,56,Back,,,,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777933,26,49,1,1,52,3vo5mpj7catp66nrwwqiuhuup,1,57.7,56.5,2022-10-01T16:01:53.099Z,2022-10-02T00:55:14Z,,,,,,,,,,,,,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465777967,27,1,1,1,54,3vo5mpj7catp66nrwwqiuhuup,0,66.4,67.4,2022-10-01T16:01:55.581Z,2022-10-02T00:55:20Z,3810861499,141,77.9,3810861503,213,1.2,3812924499,178,,3810861501,212,7.8,3810861491,56,Center,3810861495,140,69.4,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466173579,1066,67,1,1,55,2tk2l9sgktwc9jhzqdd4mpdtb,1,30.2,22.2,2022-10-01T16:01:56.917Z,2022-10-02T03:08:18Z,3813067391,233,1260,,,,,,,,,,,,,,,,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466173575,1260,67,1,1,55,3vo5mpj7catp66nrwwqiuhuup,0,69.8,77.8,2022-10-01T16:01:56.918Z,2022-10-02T02:03:52Z,3813067407,233,1066,,,,,,,,,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465778005,17,1,1,1,55,2tk2l9sgktwc9jhzqdd4mpdtb,0,31.1,21.3,2022-10-01T16:01:56.924Z,2022-10-02T03:08:18Z,3810861707,212,42.6,3810861705,141,30.7,3810861701,56,Center,3812925053,178,,3810861703,140,71.2,3810861711,1,,3810861709,213,0.2,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465778149,28,1,1,2,2,3vo5mpj7catp66nrwwqiuhuup,1,26.9,73.5,2022-10-01T16:02:03.917Z,2022-10-02T00:55:33Z,3810862453,141,64.6,3810862455,212,11.0,3810862451,140,35.6,3812925365,178,,3810862459,213,5.7,3810862449,56,Back,,,,,,,c9lu69xk59a75bnpzgalh1kut,S. Handanovič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465778223,29,1,1,2,6,3vo5mpj7catp66nrwwqiuhuup,1,37.1,61.9,2022-10-01T16:02:07.982Z,2022-10-02T00:55:37Z,3810862797,56,Back,3810862799,140,34.3,3810862803,212,15.6,3812925635,178,,3810862801,141,39.3,3810862805,213,4.5,,,,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465778303,30,1,1,2,11,3vo5mpj7catp66nrwwqiuhuup,1,35.1,40.9,2022-10-01T16:02:12.961Z,2022-10-02T00:55:40Z,3810863229,141,61.2,3810863233,213,1.7,3812925835,178,,3810863227,140,33.6,3810863225,56,Back,3810863231,212,13.9,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465778409,31,1,1,2,16,3vo5mpj7catp66nrwwqiuhuup,1,36.9,63.1,2022-10-01T16:02:17.627Z,2022-10-02T00:55:44Z,3810863833,56,Right,3810863849,141,2.2,3810863831,196,,3810863855,1,,3810863851,212,50.0,3810863829,155,,3810863853,213,5.3,3810863847,140,63.6,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,3812926039,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465778417,32,4,1,2,21,3vo5mpj7catp66nrwwqiuhuup,1,72.5,13.9,2022-10-01T16:02:22.788Z,2022-10-02T00:55:50Z,3810864361,152,,3810864359,294,,3810864363,286,,3810864357,13,,3810864387,233,18,3810863873,56,Right,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
