id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/15/value,qualifier/12/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2470374395,3,61,1,0,7,4raiad4l2j5lkfaz92pk4osb,1,24.8,81.8,2022-10-10T18:48:18.890Z,2022-10-10T23:36:15Z,3835880927,178,,3835485483,56,Back,,,,,,,,,,,,,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374401,4,49,1,0,8,4raiad4l2j5lkfaz92pk4osb,1,26.3,76.7,2022-10-10T18:48:20.500Z,2022-10-10T23:36:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374431,5,1,1,0,11,4raiad4l2j5lkfaz92pk4osb,0,22.9,92.1,2022-10-10T18:48:23.157Z,2022-10-10T23:36:36Z,3835485639,56,Back,3835485647,213,0.1,3835485641,140,36.2,3835881279,178,,3835485643,141,93.3,3835485645,212,14.0,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374433,7,49,1,0,12,btcy9nra9ak4m22ovr2ia6m5v,1,60.6,7,2022-10-10T18:48:24.288Z,2022-10-10T23:36:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5e13xwlorl1gjrnjjtfnzawa1,Marcos Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374455,8,1,1,0,12,btcy9nra9ak4m22ovr2ia6m5v,1,60.5,8.1,2022-10-10T18:48:24.345Z,2022-10-10T23:36:45Z,3835485759,212,6.9,3835881379,178,,3835485761,213,6.1,3835485757,141,6.1,3835485753,56,Right,3835485755,140,66.9,,,,,,,5e13xwlorl1gjrnjjtfnzawa1,Marcos Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374461,9,1,1,0,13,btcy9nra9ak4m22ovr2ia6m5v,1,66.9,6.1,2022-10-10T18:48:25.491Z,2022-10-10T23:36:48Z,3835881471,178,,3835485799,140,44.2,3835485801,141,10.5,3835485805,213,3.0,3835485803,212,24.0,3835485797,56,Back,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374473,10,1,1,0,16,btcy9nra9ak4m22ovr2ia6m5v,1,44.8,15.8,2022-10-10T18:48:28.537Z,2022-10-10T23:36:52Z,3835485887,56,Back,3835485895,213,2.1,3835485893,212,16.8,3835881543,178,,3835485891,141,37.7,3835485889,140,37.3,,,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374485,11,1,1,0,18,btcy9nra9ak4m22ovr2ia6m5v,1,37.4,36.5,2022-10-10T18:48:29.852Z,2022-10-10T23:36:56Z,3835485977,212,11.5,3835881561,178,,3835485979,213,5.0,3835485971,56,Back,3835485975,141,20.6,3835485973,140,41.0,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374539,12,1,1,0,19,btcy9nra9ak4m22ovr2ia6m5v,1,41,20.6,2022-10-10T18:48:31.081Z,2022-10-10T23:36:59Z,3835486351,213,2.8,3835486345,140,13.0,3835486343,56,Back,3835486347,141,38.4,3835881597,178,,3835486349,212,31.8,,,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374541,13,1,1,0,24,btcy9nra9ak4m22ovr2ia6m5v,1,14.3,37,2022-10-10T18:48:36.009Z,2022-10-10T23:37:04Z,3835486361,140,17.6,3835486365,212,9.3,3835486363,141,24.3,3835486359,56,Back,3835486367,213,5.1,3835881655,178,,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374567,14,1,1,0,25,btcy9nra9ak4m22ovr2ia6m5v,1,17.6,24.3,2022-10-10T18:48:37.141Z,2022-10-10T23:37:08Z,3835486525,141,43.4,3835486523,140,9.6,3835881671,178,,3835486521,56,Back,3835486529,213,2.1,3835486527,212,15.5,,,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374585,15,1,1,0,29,btcy9nra9ak4m22ovr2ia6m5v,1,10.7,45,2022-10-10T18:48:41.690Z,2022-10-10T23:37:11Z,3835486641,155,,3835486651,213,0.2,3835486653,1,,3835486643,56,Back,3835486645,140,41.8,3835486647,141,53.6,3835486649,212,33.2,3835881679,178,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374597,16,1,1,0,31,btcy9nra9ak4m22ovr2ia6m5v,1,37.5,53.4,2022-10-10T18:48:43.715Z,2022-10-10T23:37:16Z,3835486693,56,Back,3835486701,213,6.2,3835486695,140,47.9,3835486691,168,,3835486689,3,,3835486699,212,10.9,3835881709,388,,3835486697,141,52.6,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374607,17,1,1,0,32,btcy9nra9ak4m22ovr2ia6m5v,1,48.1,54,2022-10-10T18:48:44.632Z,2022-10-10T23:37:22Z,3835486749,140,40.6,3835486747,56,Back,3835486753,212,12.0,3835486745,3,,3835486755,213,2.3,3835486751,141,67.4,3835881745,178,,,,,5o80hrbyw554cetm1rbbns0k5,C. Immobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374619,18,1,1,0,34,btcy9nra9ak4m22ovr2ia6m5v,0,42.3,68.4,2022-10-10T18:48:45.936Z,2022-10-10T23:37:27Z,3835486813,212,29.3,3835486809,140,60.1,3835486815,213,0.9,3835486811,141,100.0,3835486807,56,Left,3835881831,178,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374633,6,5,1,0,37,4raiad4l2j5lkfaz92pk4osb,1,33.7,-0.4,2022-10-10T18:48:48.911Z,2022-10-10T23:37:29Z,3835486867,347,,3835486869,233,19,3835486865,56,Back,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374625,19,5,1,0,37,btcy9nra9ak4m22ovr2ia6m5v,0,66.3,100.4,2022-10-10T18:48:48.911Z,2022-10-10T23:37:30Z,3835486833,56,Left,3835486835,347,,3835486875,233,6,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374671,7,1,1,0,42,4raiad4l2j5lkfaz92pk4osb,1,23.3,0,2022-10-10T18:48:54.215Z,2022-10-10T23:37:34Z,3835487111,141,21.2,3835487107,56,Back,3835487113,212,18.8,3835487109,140,12.7,3835487115,213,2.2,3835487105,107,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374681,8,1,1,0,45,4raiad4l2j5lkfaz92pk4osb,1,11.6,23.4,2022-10-10T18:48:57.284Z,2022-10-10T23:37:38Z,3835487177,212,14.7,3835487179,213,2.2,3835881983,178,,3835487171,56,Back,3835487175,141,40.4,3835487173,140,3.0,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374703,9,1,1,0,47,4raiad4l2j5lkfaz92pk4osb,1,3,40.4,2022-10-10T18:48:59.104Z,2022-10-10T23:37:41Z,3835487309,140,8.3,3835487315,213,1.4,3835487313,212,31.1,3835882079,178,,3835487307,56,Back,3835487311,141,85.4,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374707,10,1,1,0,51,4raiad4l2j5lkfaz92pk4osb,0,9.9,87.8,2022-10-10T18:49:03.153Z,2022-10-10T23:37:46Z,3835487329,155,,3835487333,140,12.2,3835487395,233,20,3835487335,141,88.0,3835487331,56,Back,3835487391,236,,3835487339,213,0.1,3835487337,212,2.4,66at96kfhvigkny465lkmrnbp,C. Biraghi,3835487401,286,3835882135,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374705,20,74,1,0,51,btcy9nra9ak4m22ovr2ia6m5v,1,82,10,2022-10-10T18:49:03.217Z,2022-10-10T23:37:50Z,3835487325,56,Right,3835487419,233,10,3835882217,178,,3835487327,285,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374827,11,5,1,0,54,4raiad4l2j5lkfaz92pk4osb,1,26.5,100.9,2022-10-10T18:49:05.749Z,2022-10-10T23:37:54Z,3835487899,56,Back,3835487901,347,,3835487907,233,21,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374729,21,5,1,0,54,btcy9nra9ak4m22ovr2ia6m5v,0,73.5,-0.9,2022-10-10T18:49:05.749Z,2022-10-10T23:37:54Z,3835487919,233,11,3835487457,56,Right,3835487463,347,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374837,12,1,1,1,3,4raiad4l2j5lkfaz92pk4osb,1,26.3,100,2022-10-10T18:49:14.830Z,2022-10-10T23:38:01Z,3835487959,107,,3835487963,140,9.7,3835487965,141,89.4,3835487961,56,Back,3835487971,213,3.6,3835487967,212,19.2,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374851,13,1,1,1,5,4raiad4l2j5lkfaz92pk4osb,1,8.7,87.2,2022-10-10T18:49:17.425Z,2022-10-10T23:38:06Z,3835488061,56,Back,3835488077,213,4.3,3835488075,212,15.9,3835488067,140,2.3,3835882405,178,,3835488071,141,66.0,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374879,14,1,1,1,7,4raiad4l2j5lkfaz92pk4osb,1,2.6,62.5,2022-10-10T18:49:19.548Z,2022-10-10T23:38:10Z,3835488269,140,4.7,3835488271,141,22.9,3835488275,213,4.8,3835488267,56,Back,3835488273,212,27.0,3835882473,178,,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374899,15,1,1,1,11,4raiad4l2j5lkfaz92pk4osb,1,5.7,18.6,2022-10-10T18:49:23.142Z,2022-10-10T23:38:14Z,3835488399,140,33.7,3835882517,178,,3835488397,56,Back,3835488401,141,6.5,3835488395,155,,3835488403,212,30.5,3835488405,213,6.0,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374909,16,1,1,1,15,4raiad4l2j5lkfaz92pk4osb,1,31.1,3.8,2022-10-10T18:49:27.427Z,2022-10-10T23:38:18Z,3835488455,56,Back,3835882585,389,,3835488457,140,19.0,3835488461,212,12.7,3835488463,213,3.1,3835488459,141,4.1,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374927,17,1,1,1,17,4raiad4l2j5lkfaz92pk4osb,1,19,4.1,2022-10-10T18:49:29.417Z,2022-10-10T23:38:23Z,3835882693,178,,3835488563,56,Back,3835488565,140,11.8,3835488567,141,20.4,3835488569,212,13.4,3835488571,213,2.2,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374931,18,1,1,1,20,4raiad4l2j5lkfaz92pk4osb,0,6.8,15,2022-10-10T18:49:32.395Z,2022-10-10T23:38:26Z,3835488631,236,,3835488595,213,6.1,3835488587,56,Back,3835488593,212,2.7,3835488633,233,22,3835488589,140,9.3,3835488591,141,14.3,3835488637,286,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,3835488585,155,3835882787,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374933,22,74,1,1,20,btcy9nra9ak4m22ovr2ia6m5v,1,85.4,87,2022-10-10T18:49:32.501Z,2022-10-10T23:38:29Z,3835488641,233,18,3835488597,56,Left,3835488599,285,,3835882819,178,,,,,,,,,,,,,,5o80hrbyw554cetm1rbbns0k5,C. Immobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374957,19,5,1,1,22,4raiad4l2j5lkfaz92pk4osb,1,7.6,-1.4,2022-10-10T18:49:34.401Z,2022-10-10T23:38:33Z,3835488715,56,Back,3835488721,233,23,3835488717,347,,,,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470374941,23,5,1,1,22,btcy9nra9ak4m22ovr2ia6m5v,0,92.4,101.4,2022-10-10T18:49:34.401Z,2022-10-10T23:38:33Z,3835488627,56,Left,3835488629,347,,3835488743,233,19,,,,,,,,,,,,,,,,5o80hrbyw554cetm1rbbns0k5,C. Immobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470375007,20,1,1,1,28,4raiad4l2j5lkfaz92pk4osb,1,7,0,2022-10-10T18:49:40.554Z,2022-10-10T23:38:43Z,3835489487,189,,3835489011,141,9.5,3835489007,56,Back,3835489009,140,1.5,3835489015,213,2.2,3835489013,212,9.4,3835489005,107,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470375015,21,1,1,1,30,4raiad4l2j5lkfaz92pk4osb,1,1.5,9.5,2022-10-10T18:49:41.842Z,2022-10-10T23:38:41Z,3835882895,178,,3835489845,189,,3835489063,212,8.2,3835489059,140,8.0,3835489065,213,5.7,3835489061,141,2.8,3835489057,56,Back,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470375019,22,1,1,1,31,4raiad4l2j5lkfaz92pk4osb,1,8,2.6,2022-10-10T18:49:43.156Z,2022-10-10T23:38:47Z,3835489087,213,2.6,3835489079,56,Back,3835882943,178,,3835489081,140,0.9,3835489085,212,8.6,3835489083,141,8.8,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470375043,23,1,1,1,32,4raiad4l2j5lkfaz92pk4osb,1,0.9,8.8,2022-10-10T18:49:44.413Z,2022-10-10T23:38:50Z,3835489191,213,0.2,3835489189,212,33.9,3835882985,178,,3835489193,1,,3835489187,141,16.8,3835489183,56,Back,3835489185,140,32.8,3835489181,155,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470375067,24,1,1,1,36,4raiad4l2j5lkfaz92pk4osb,0,33,17,2022-10-10T18:49:48.147Z,2022-10-10T23:38:53Z,3835489327,212,15.3,3835489329,213,1.8,3835883001,178,,3835489321,56,Back,3835489325,141,38.8,3835489323,140,29.3,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470375053,24,4,1,1,37,btcy9nra9ak4m22ovr2ia6m5v,1,69.8,60.4,2022-10-10T18:49:49.241Z,2022-10-10T23:38:58Z,3835489257,56,Center,3835489551,265,,3835489553,286,,3835489555,233,25,3835489547,13,,3835489549,152,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470375071,25,4,1,1,37,4raiad4l2j5lkfaz92pk4osb,0,30.2,39.6,2022-10-10T18:49:49.242Z,2022-10-10T23:38:57Z,3835883025,178,,3835489367,285,,3835489561,233,24,3835489361,56,Back,3835489365,265,,3835489363,152,,3835489359,13,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470375407,25,1,1,2,29,btcy9nra9ak4m22ovr2ia6m5v,0,72.4,62.3,2022-10-10T18:50:41.631Z,2022-10-10T23:39:03Z,3835491351,212,18.4,3835491341,155,,3835883069,178,,3835491353,213,5.7,3835491343,152,,3835491345,56,Center,3835491339,5,,3835491347,140,87.3,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,3835491349,141,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
