id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2479472179,84,52,1,8,43,4klvxyeh3xcus4ongu7c00mgc,1,9.3,41.8,2022-10-30T14:10:53.028Z,2022-10-30T19:39:52Z,3885273575,178,,3884886987,376,,,,,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479472369,85,1,1,8,48,4klvxyeh3xcus4ongu7c00mgc,1,11.6,45.3,2022-10-30T14:10:58.255Z,2022-10-30T19:40:06Z,3883654989,56,Back,3883654987,123,,3883654997,213,1.3,3883654993,141,68.7,3883654991,140,15.5,3885273943,178,,3883654995,212,16.4,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479472441,86,1,1,8,51,4klvxyeh3xcus4ongu7c00mgc,1,21.7,73.8,2022-10-30T14:11:01.113Z,2022-10-30T19:40:10Z,3885274121,178,,3883655411,56,Back,3883655415,141,94.8,3883655419,213,1.1,3883655413,140,28.5,3883655417,212,16.0,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479472523,87,1,1,8,54,4klvxyeh3xcus4ongu7c00mgc,1,29,94,2022-10-30T14:11:04.124Z,2022-10-30T19:40:14Z,3883655841,141,75.9,3883655845,213,4.0,3883655837,56,Back,3885274287,178,,3883655839,140,19.3,3883655843,212,16.0,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479472655,88,1,1,8,57,4klvxyeh3xcus4ongu7c00mgc,1,18.8,75.5,2022-10-30T14:11:06.639Z,2022-10-30T19:40:18Z,3883656603,213,4.3,3883656583,56,Back,3883656589,140,12.4,3883656593,212,17.0,3885274365,178,,3883656591,141,52.5,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479472771,89,1,1,9,2,4klvxyeh3xcus4ongu7c00mgc,1,16.4,51.4,2022-10-30T14:11:12.458Z,2022-10-30T19:40:21Z,3883657301,56,Back,3885274459,178,,3883657305,141,19.4,3883657303,140,23.6,3883657309,213,5.0,3883657307,212,23.0,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479472829,90,1,1,9,7,4klvxyeh3xcus4ongu7c00mgc,1,22.9,29.9,2022-10-30T14:11:16.769Z,2022-10-30T19:40:24Z,3883657637,140,21.8,3883657639,141,68.9,3883657643,213,1.6,3885274619,178,,3883657635,56,Back,3883657641,212,26.5,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479472985,91,1,1,9,9,4klvxyeh3xcus4ongu7c00mgc,1,21.8,71.6,2022-10-30T14:11:18.871Z,2022-10-30T19:40:28Z,3883658453,141,96.0,3883658457,213,1.2,3883658449,56,Back,3883658455,212,17.9,3883658451,140,28.2,3885274717,178,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479473109,92,1,1,9,14,4klvxyeh3xcus4ongu7c00mgc,1,25.3,88.4,2022-10-30T14:11:23.927Z,2022-10-30T19:40:31Z,3883659117,141,55.8,3885274833,178,,3883659113,56,Back,3883659119,212,25.4,3883659115,140,13.4,3883659121,213,4.2,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479473177,93,1,1,9,19,4klvxyeh3xcus4ongu7c00mgc,1,19.5,48.1,2022-10-30T14:11:29.545Z,2022-10-30T19:40:35Z,3883659483,213,5.1,3885274915,178,,3883659479,141,11.0,3883659473,155,,3883659481,212,26.9,3883659477,140,28.5,3883659475,56,Back,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479473239,94,1,1,9,22,4klvxyeh3xcus4ongu7c00mgc,1,25.9,15.3,2022-10-30T14:11:32.458Z,2022-10-30T19:40:38Z,3883659771,56,Back,3883659775,141,24.5,3885275069,178,,3883659777,212,16.2,3883659773,140,11.7,3883659779,213,2.7,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479473317,95,1,1,9,25,4klvxyeh3xcus4ongu7c00mgc,1,8.5,27.6,2022-10-30T14:11:34.928Z,2022-10-30T19:40:41Z,3883660195,140,3.8,3883660201,212,18.3,3885275245,178,,3883660197,141,53.5,3883660193,56,Back,3883660205,213,1.8,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479473423,96,1,1,9,28,4klvxyeh3xcus4ongu7c00mgc,1,3,54.3,2022-10-30T14:11:37.772Z,2022-10-30T19:40:47Z,3883660751,56,Back,3885275495,178,,3883660759,213,0.7,3883660753,140,21.0,3883660757,212,24.8,3883660755,141,77.9,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479473511,97,1,1,9,32,4klvxyeh3xcus4ongu7c00mgc,1,25.5,79.2,2022-10-30T14:11:42.051Z,2022-10-30T19:40:50Z,3883661247,212,18.6,3883661249,213,0.6,3883661243,140,39.7,3883661245,141,95.6,3883661241,56,Back,3885275737,178,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479473635,98,1,1,9,35,4klvxyeh3xcus4ongu7c00mgc,1,53.9,92.5,2022-10-30T14:11:45.399Z,2022-10-30T19:40:56Z,3883661911,212,13.0,3883661915,213,4.7,3885276017,178,,3883661905,56,Center,3883661907,140,54.3,3883661909,141,73.4,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479473709,99,1,1,9,39,4klvxyeh3xcus4ongu7c00mgc,1,53.2,76.3,2022-10-30T14:11:48.591Z,2022-10-30T19:40:59Z,3883662275,141,84.5,3883662271,56,Back,3883662279,213,2.8,3883662273,140,39.7,3885276177,178,,3883662277,212,15.2,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479473907,100,1,1,9,42,4klvxyeh3xcus4ongu7c00mgc,1,40.6,83.1,2022-10-30T14:11:51.787Z,2022-10-30T19:41:02Z,3883663319,155,,3883663333,1,,3883663327,141,8.3,3883663323,56,Right,3883663329,212,57.9,3883663321,196,,3883663325,140,66.9,3883663331,213,5.2,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,3885276279,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474593,106,50,1,9,45,4klvxyeh3xcus4ongu7c00mgc,1,65.6,7.6,2022-10-30T14:11:55.290Z,2022-10-30T19:41:14Z,3883666981,286,,3883666979,56,Right,3883675325,233,97,,,,,,,,,,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475051,97,7,1,9,47,4raiad4l2j5lkfaz92pk4osb,0,34.4,92.4,2022-10-30T14:11:56.563Z,2022-10-30T19:41:17Z,3883669491,285,,3883675289,233,106,3884889835,385,,3883669489,56,Back,3885276961,178,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479473961,101,1,1,9,48,4klvxyeh3xcus4ongu7c00mgc,1,57.5,19.2,2022-10-30T14:11:58.539Z,2022-10-30T19:41:21Z,3883663675,140,41.2,3883663681,212,17.2,3885277127,178,,3883663683,213,3.0,3883663677,141,22.0,3883663673,56,Back,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474081,102,1,1,9,51,4klvxyeh3xcus4ongu7c00mgc,1,38.9,22.7,2022-10-30T14:12:00.993Z,2022-10-30T19:41:25Z,3883664297,212,28.3,3883664299,213,2.4,3883664293,140,18.5,3883664291,56,Back,3885277373,178,,3883664295,141,49.8,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474221,103,1,1,9,55,4klvxyeh3xcus4ongu7c00mgc,1,17,48.8,2022-10-30T14:12:04.572Z,2022-10-30T19:41:30Z,3885277649,178,,3883665055,140,20.7,3883665057,141,45.1,3883665061,213,5.7,3883665053,56,Back,3883665059,212,4.6,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474299,104,1,1,10,0,4klvxyeh3xcus4ongu7c00mgc,1,28.9,52.5,2022-10-30T14:12:10.102Z,2022-10-30T19:41:34Z,3883665475,56,Back,3883665481,212,12.3,3883665477,140,30.9,3885277859,178,,3883665479,141,70.3,3883665483,213,1.4,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474381,105,1,1,10,4,4klvxyeh3xcus4ongu7c00mgc,0,32.1,69.5,2022-10-30T14:12:13.701Z,2022-10-30T19:41:39Z,3885278059,178,,3883665913,140,87.7,3883665909,155,,3883665919,213,6.2,3883665917,212,58.8,3883665911,56,Center,3883665915,141,59.3,3883665921,1,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474405,92,52,1,10,7,4raiad4l2j5lkfaz92pk4osb,1,15.4,36.6,2022-10-30T14:12:17.010Z,2022-10-30T19:41:42Z,3884891109,377,,3885278287,388,,,,,,,,,,,,,,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474705,93,1,1,10,13,4raiad4l2j5lkfaz92pk4osb,1,14.6,41.9,2022-10-30T14:12:22.902Z,2022-10-30T19:41:52Z,3883667513,56,Back,3883667519,212,10.7,3883667517,141,31.1,3883667507,123,,3883667523,213,5.5,3885278805,178,,3883667515,140,22.0,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474821,94,1,1,10,20,4raiad4l2j5lkfaz92pk4osb,1,29.2,30.2,2022-10-30T14:12:29.807Z,2022-10-30T19:41:59Z,3883668193,141,42.7,3883668197,213,0.4,3883668189,56,Back,3883668195,212,20.7,3885279111,178,,3883668191,140,47.2,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474827,95,61,1,10,21,4raiad4l2j5lkfaz92pk4osb,0,47.2,42.7,2022-10-30T14:12:31.028Z,2022-10-30T19:43:56Z,3883668235,56,Back,3885281643,178,,,,,,,,,,,,,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479476251,122,61,1,10,21,4klvxyeh3xcus4ongu7c00mgc,1,53.2,62.1,2022-10-30T14:12:31.306Z,2022-10-30T19:43:10Z,3885282709,178,,3883676007,56,Center,,,,,,,,,,,,,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479476147,103,61,1,10,21,4raiad4l2j5lkfaz92pk4osb,1,46.2,41,2022-10-30T14:12:31.463Z,2022-10-30T19:43:15Z,3883675385,56,Back,3885282937,178,,,,,,,,,,,,,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474883,107,50,1,10,24,4klvxyeh3xcus4ongu7c00mgc,1,55.2,72.2,2022-10-30T14:12:34.182Z,2022-10-30T19:43:22Z,3883668531,233,96,3883668501,286,,3883668499,56,Center,,,,,,,,,,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474859,96,7,1,10,24,4raiad4l2j5lkfaz92pk4osb,0,44.8,27.8,2022-10-30T14:12:34.344Z,2022-10-30T19:43:27Z,3883668393,285,,3884892343,385,,3885283429,178,,3883668507,233,107,3883668391,56,Back,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474923,108,49,1,10,25,4klvxyeh3xcus4ongu7c00mgc,1,57.4,77.3,2022-10-30T14:12:34.919Z,2022-10-30T19:43:35Z,,,,,,,,,,,,,,,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474999,109,1,1,10,25,4klvxyeh3xcus4ongu7c00mgc,1,57.4,77.3,2022-10-30T14:12:34.968Z,2022-10-30T19:43:40Z,3883669251,141,62.7,3883669241,56,Back,3883669243,140,35.7,3883669261,213,3.6,3883669257,212,24.9,3885284109,178,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475025,110,1,1,10,27,4klvxyeh3xcus4ongu7c00mgc,1,35.7,62.7,2022-10-30T14:12:37.277Z,2022-10-30T19:44:16Z,3885285795,178,,3883669399,140,36.9,3883669397,56,Back,3883669403,212,15.1,3883669401,141,40.5,3883669405,213,4.8,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475103,111,1,1,10,32,4klvxyeh3xcus4ongu7c00mgc,1,38.8,37.7,2022-10-30T14:12:42.027Z,2022-10-30T19:44:19Z,3883669721,212,22.0,3883669715,56,Center,3885285961,178,,3883669723,213,5.8,3883669717,140,56.9,3883669719,141,21.4,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475115,112,1,1,10,34,4klvxyeh3xcus4ongu7c00mgc,1,56.9,21.4,2022-10-30T14:12:43.599Z,2022-10-30T19:44:23Z,3883669795,141,10.3,3883669791,56,Right,3883669799,213,4.4,3883669793,140,54.6,3885286095,178,,3883669797,212,7.9,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475195,113,1,1,10,35,4klvxyeh3xcus4ongu7c00mgc,0,55.2,13,2022-10-30T14:12:45.304Z,2022-10-30T19:44:28Z,3883670203,212,27.8,3883670201,141,32.5,3885286301,178,,3883670449,4,,3883670199,140,78.5,3883670205,213,0.5,3883670197,56,Center,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475227,98,49,1,10,38,4raiad4l2j5lkfaz92pk4osb,1,22.8,69.8,2022-10-30T14:12:47.885Z,2022-10-30T19:44:37Z,,,,,,,,,,,,,,,,,,,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475295,99,1,1,10,38,4raiad4l2j5lkfaz92pk4osb,1,22.8,69.8,2022-10-30T14:12:47.923Z,2022-10-30T19:44:41Z,3883670683,56,Back,3883670689,212,19.8,3883670687,141,61.6,3885286725,178,,3883670691,213,3.4,3883670685,140,4.7,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475327,100,1,1,10,40,4raiad4l2j5lkfaz92pk4osb,0,4.2,66.2,2022-10-30T14:12:50.459Z,2022-10-30T19:44:47Z,3883670855,141,100.0,3885286955,178,,3883670851,56,Back,3883670861,1,,3883670857,212,33.0,3883670859,213,0.8,3883670853,140,26.2,3883670849,157,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475339,101,5,1,10,43,4raiad4l2j5lkfaz92pk4osb,0,22.5,100.7,2022-10-30T14:12:52.815Z,2022-10-30T19:44:52Z,3883670915,347,,3883670913,56,Back,3883677635,233,115,,,,,,,,,,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475423,115,5,1,10,43,4klvxyeh3xcus4ongu7c00mgc,1,77.5,-0.7,2022-10-30T14:12:52.815Z,2022-10-30T19:44:51Z,3883671351,56,Right,3883671353,347,,3883677537,233,101,,,,,,,,,,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475497,117,1,1,10,45,4klvxyeh3xcus4ongu7c00mgc,1,80.1,0,2022-10-30T14:12:55.085Z,2022-10-30T19:45:03Z,3883671787,56,Right,3883671789,140,84.7,3883671793,212,9.0,3883671791,141,10.5,3883671795,213,1.0,3883673387,107,,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475415,114,43,1,10,47,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2022-10-30T14:12:57.291Z,2022-10-30T14:13:44Z,3883671321,56,Right,3883671325,141,0.0,3883677195,144,1,3883671317,3,0,3883671319,168,0,3883671327,212,0.4,3883671329,213,3.5,3883671323,140,81.2,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475451,116,43,1,10,48,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2022-10-30T14:12:57.658Z,2022-10-30T14:13:12Z,3883671519,56,Right,3883671521,286,0,3883673139,144,44,,,,,,,,,,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475571,118,1,1,10,51,4klvxyeh3xcus4ongu7c00mgc,1,73.7,16.5,2022-10-30T14:13:00.635Z,2022-10-30T19:45:15Z,3883672211,140,65.8,3883672215,141,8.7,3885288355,178,,3883672207,56,Right,3883672217,212,9.8,3883672219,213,3.7,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475613,119,1,1,10,55,4klvxyeh3xcus4ongu7c00mgc,1,61.8,11.6,2022-10-30T14:13:05.181Z,2022-10-30T19:45:19Z,3883672435,56,Right,3885288645,178,,3883672441,212,10.8,3883672437,140,71.0,3883672439,141,4.6,3883672443,213,5.8,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475673,120,1,1,10,57,4klvxyeh3xcus4ongu7c00mgc,1,71,4.6,2022-10-30T14:13:06.682Z,2022-10-30T19:45:22Z,3885288769,178,,3883672795,140,71.8,3883672801,213,1.5,3883672799,212,8.0,3883672793,56,Right,3883672797,141,16.3,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475677,121,4,1,10,58,4klvxyeh3xcus4ongu7c00mgc,1,70.6,14,2022-10-30T14:13:08.068Z,2022-10-30T19:45:31Z,3883672811,56,Right,3883673059,233,102,3883672815,265,,3883672817,286,,3883672813,152,,3883672809,13,,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475707,102,4,1,10,58,4raiad4l2j5lkfaz92pk4osb,0,29.4,86,2022-10-30T14:13:08.069Z,2022-10-30T19:45:31Z,3883672983,285,,3883672979,152,,3883672977,56,Back,3885289255,178,,3883673107,233,121,3883672981,265,,3883672975,13,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479476991,123,1,1,11,46,4klvxyeh3xcus4ongu7c00mgc,0,75.9,11.6,2022-10-30T14:13:56.433Z,2022-10-30T19:45:34Z,3883679731,140,89.4,3883679735,212,30.1,3883679727,152,,3885289367,178,,3883679719,2,,3883679733,141,50.6,3883679725,155,,3884894301,224,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,3883679723,5,,3883679729,56,Center,3883679737,213,1.1,3884894303,20,,,,,,,,,,,,,,,,,,,,,,,
2479477123,104,4,1,11,47,4raiad4l2j5lkfaz92pk4osb,1,13.5,47.4,2022-10-30T14:13:56.830Z,2022-10-30T19:45:55Z,3883680799,233,124,3883972897,295,,3883691487,13,,3883680483,152,,3883680489,285,,3883680479,56,Back,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479477143,124,4,1,11,47,4klvxyeh3xcus4ongu7c00mgc,0,86.5,52.6,2022-10-30T14:13:56.831Z,2022-10-30T21:38:18Z,3883680605,56,Center,3883680831,233,104,3883680601,13,,3883680609,286,,3883680607,152,,3883969911,295,,3885290309,178,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479477527,105,1,1,12,8,4raiad4l2j5lkfaz92pk4osb,1,12.4,46.6,2022-10-30T14:14:17.841Z,2022-10-30T19:46:00Z,3883682619,213,5.5,3883682613,140,21.5,3883682609,152,,3885290507,178,,3883682611,56,Back,3883682615,141,31.7,3883682607,5,,3883682617,212,13.9,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,3883683517,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479477543,106,1,1,12,9,4raiad4l2j5lkfaz92pk4osb,1,21.5,31.7,2022-10-30T14:14:18.559Z,2022-10-30T19:46:04Z,3883682683,212,17.2,3885290677,178,,3883682677,56,Back,3883682679,140,20.4,3883682685,213,1.6,3883682681,141,56.9,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479477575,107,1,1,12,11,4raiad4l2j5lkfaz92pk4osb,1,20.4,56.9,2022-10-30T14:14:20.633Z,2022-10-30T19:46:16Z,3883682847,56,Back,3883682849,140,10.6,3885291197,178,,3883682859,213,3.4,3883682851,141,52.4,3883682855,212,10.7,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479477645,108,1,1,12,12,4raiad4l2j5lkfaz92pk4osb,0,10.6,52.4,2022-10-30T14:14:22.207Z,2022-10-30T19:46:19Z,3885291357,178,,3883683325,1,,3883683321,212,63.2,3883683315,56,Left,3883683323,213,0.5,3883683313,157,,3883683319,141,100.0,3883683317,140,61.9,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479477651,109,5,1,12,16,4raiad4l2j5lkfaz92pk4osb,0,60.2,101,2022-10-30T14:14:26.021Z,2022-10-30T19:46:24Z,3883684581,233,125,3883683345,347,,3883683343,56,Left,,,,,,,,,,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479477863,125,5,1,12,16,4klvxyeh3xcus4ongu7c00mgc,1,39.8,-1,2022-10-30T14:14:26.021Z,2022-10-30T19:46:23Z,3883684571,233,109,3883684545,347,,3883684543,56,Back,,,,,,,,,,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479477905,126,1,1,12,19,4klvxyeh3xcus4ongu7c00mgc,1,29.7,0,2022-10-30T14:14:28.853Z,2022-10-30T19:46:42Z,3883684711,107,,3883684721,213,2.2,3883684715,140,13.9,3883973159,189,,3883684723,1,,3883684717,141,30.7,3883684713,56,Back,3883684719,212,27.5,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479477965,127,1,1,12,24,4klvxyeh3xcus4ongu7c00mgc,1,13.8,32.9,2022-10-30T14:14:34.329Z,2022-10-30T19:46:47Z,3885292829,178,,3883685067,213,0.3,3883685063,141,38.3,3883685061,140,24.6,3883685059,56,Back,3883685065,212,11.9,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479478025,128,1,1,12,30,4klvxyeh3xcus4ongu7c00mgc,1,25.1,42,2022-10-30T14:14:39.660Z,2022-10-30T19:46:52Z,3885292967,178,,3883685451,213,1.7,3883685445,140,22.5,3883685449,212,24.4,3883685443,56,Back,3883685447,141,77.7,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479478055,129,1,1,12,32,4klvxyeh3xcus4ongu7c00mgc,1,21.7,78.4,2022-10-30T14:14:42.031Z,2022-10-30T19:46:57Z,3883685601,141,96.0,3883685611,213,1.0,3883685595,56,Back,3883685607,212,14.0,3885293177,178,,3883685597,140,28.7,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
