id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/13/value,qualifier/9/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2495042709,5,1,1,0,18,67z1gqyiuzpmmb15q5fy7ntc4,1,9.5,60.5,2023-01-04T17:34:02.692Z,2023-01-05T01:03:28Z,3965656419,212,25.7,3965656413,56,Back,3965656415,140,19.5,3965656421,213,1.1,3965656417,141,95.0,3966051905,178,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042719,6,1,1,0,21,67z1gqyiuzpmmb15q5fy7ntc4,1,19.5,95,2023-01-04T17:34:05.515Z,2023-01-05T01:03:32Z,3965656465,56,Back,3965656467,140,30.6,3966051937,178,,3965656469,141,95.4,3965656473,213,0.0,3965656471,212,11.7,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495116867,766,67,1,0,23,67z1gqyiuzpmmb15q5fy7ntc4,1,30.5,95.7,2023-01-04T17:34:07.120Z,2023-01-05T02:29:31Z,3966065373,233,808,,,,,,,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495116865,808,67,1,0,23,4raiad4l2j5lkfaz92pk4osb,0,69.5,4.3,2023-01-04T17:34:07.121Z,2023-01-05T01:39:08Z,3966065381,233,766,,,,,,,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042721,7,1,1,0,23,67z1gqyiuzpmmb15q5fy7ntc4,0,29,96.8,2023-01-04T17:34:08.090Z,2023-01-05T01:03:39Z,3965656513,286,,3965656489,213,3.2,3965656507,236,,3965656485,141,96.5,3965656483,140,27.1,3965656481,56,Back,3966051995,178,,3965656509,233,7,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,3965656487,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042725,7,74,1,0,24,4raiad4l2j5lkfaz92pk4osb,1,70.3,3.2,2023-01-04T17:34:08.231Z,2023-01-05T01:03:43Z,3965656505,285,,3965656503,56,Right,3965656515,233,7,3966052045,178,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042733,8,5,1,0,25,67z1gqyiuzpmmb15q5fy7ntc4,1,35.2,101.2,2023-01-04T17:34:09.537Z,2023-01-05T01:03:45Z,3965656553,233,8,3965656549,56,Back,3965656551,347,,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042727,8,5,1,0,25,4raiad4l2j5lkfaz92pk4osb,0,64.8,-1.2,2023-01-04T17:34:09.537Z,2023-01-05T01:03:45Z,3965656521,347,,3965656571,233,8,3965656519,56,Right,,,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042743,9,1,1,0,30,67z1gqyiuzpmmb15q5fy7ntc4,1,31.6,100,2023-01-04T17:34:14.186Z,2023-01-05T01:04:23Z,3965656627,141,95.3,3965656629,212,17.5,3965656631,213,3.4,3965656625,140,15.5,3965656621,107,,3965656623,56,Back,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042749,10,1,1,0,33,67z1gqyiuzpmmb15q5fy7ntc4,1,15.2,95.1,2023-01-04T17:34:17.281Z,2023-01-05T01:04:27Z,3966052269,178,,3965656669,212,23.4,3965656663,56,Back,3965656665,140,3.7,3965656671,213,4.2,3965656667,141,65.7,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042757,11,1,1,0,38,67z1gqyiuzpmmb15q5fy7ntc4,1,3.4,57.3,2023-01-04T17:34:22.642Z,2023-01-05T01:04:32Z,3965656721,141,15.5,3965656723,212,29.6,3965656725,213,5.0,3965656719,140,11.2,3965656717,56,Back,3966052289,178,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042761,12,1,1,0,41,67z1gqyiuzpmmb15q5fy7ntc4,1,11.2,15.5,2023-01-04T17:34:25.421Z,2023-01-05T01:04:36Z,3966052327,178,,3965656747,212,7.2,3965656745,141,5.6,3965656741,56,Back,3965656743,140,13.5,3965656749,213,5.1,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042769,13,1,1,0,43,67z1gqyiuzpmmb15q5fy7ntc4,1,13.5,5.6,2023-01-04T17:34:27.198Z,2023-01-05T01:04:40Z,3965656797,56,Back,3965656805,213,1.2,3965656803,212,19.4,3965656801,141,32.6,3966052343,178,,3965656799,140,19.5,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042773,14,1,1,0,44,67z1gqyiuzpmmb15q5fy7ntc4,1,19.5,32.6,2023-01-04T17:34:28.707Z,2023-01-05T01:04:44Z,3966052363,178,,3965656827,56,Back,3965656829,140,30.0,3965656835,213,5.4,3965656833,212,17.5,3965656831,141,12.7,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495043041,32,1,1,0,46,67z1gqyiuzpmmb15q5fy7ntc4,0,36.7,18.7,2023-01-04T17:34:30.208Z,2023-01-05T01:05:55Z,3965658309,140,38.0,3966052717,178,,3965658311,141,10.6,3965658313,212,5.7,3965658307,56,Back,3965658315,213,5.0,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042775,9,49,1,0,47,4raiad4l2j5lkfaz92pk4osb,1,64.3,86.1,2023-01-04T17:34:31.131Z,2023-01-05T01:06:01Z,,,,,,,,,,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042785,10,1,1,0,47,4raiad4l2j5lkfaz92pk4osb,1,64.3,86.1,2023-01-04T17:34:31.192Z,2023-01-05T03:58:21Z,3965656869,141,83.7,3965656865,56,Left,3966097429,388,,3965656871,212,9.3,3965656873,213,6.1,3965656867,140,73.0,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042787,11,1,1,0,48,4raiad4l2j5lkfaz92pk4osb,0,73,83.7,2023-01-04T17:34:32.239Z,2023-01-05T01:06:21Z,3965656877,56,Center,3966052875,178,,3965656881,141,73.1,3965656883,212,7.2,3965656879,140,73.5,3965656885,213,4.8,,,,,,,6gab9bfl0kj0hy1z0u75pl42d,R. Saponara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042789,15,49,1,0,48,67z1gqyiuzpmmb15q5fy7ntc4,1,22.7,31.1,2023-01-04T17:34:33.103Z,2023-01-05T01:06:26Z,,,,,,,,,,,,,,,,,,,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042795,16,1,1,0,49,67z1gqyiuzpmmb15q5fy7ntc4,0,24.5,31.4,2023-01-04T17:34:33.204Z,2023-01-05T01:06:30Z,3965656917,141,28.1,3966052935,178,,3965656921,213,6.0,3965656915,140,31.2,3965656913,56,Back,3965656911,155,,3965656919,212,7.4,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042793,12,1,1,0,50,4raiad4l2j5lkfaz92pk4osb,1,66.9,80,2023-01-04T17:34:34.146Z,2023-01-05T01:06:54Z,3965656889,56,Left,3965656891,140,73.6,3965656895,141,81.5,3966053055,178,,3965656903,213,0.1,3965656899,212,7.1,,,,,,,6mit9txkiacrr2dq1i27rm76d,A. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042799,13,49,1,0,50,4raiad4l2j5lkfaz92pk4osb,1,73.6,81.5,2023-01-04T17:34:35.080Z,2023-01-05T01:07:02Z,,,,,,,,,,,,,,,,,,,,,,,,,6gab9bfl0kj0hy1z0u75pl42d,R. Saponara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042805,14,1,1,0,51,4raiad4l2j5lkfaz92pk4osb,1,73.6,81.5,2023-01-04T17:34:35.151Z,2023-01-05T01:07:06Z,3965656973,212,6.0,3965656971,141,74.9,3965656975,213,5.4,3965656967,56,Center,3965656969,140,77.4,3966053107,178,,,,,,,,6gab9bfl0kj0hy1z0u75pl42d,R. Saponara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042827,15,1,1,0,54,4raiad4l2j5lkfaz92pk4osb,0,81.8,80,2023-01-04T17:34:38.401Z,2023-01-05T01:07:19Z,3965657071,2,,3965657073,155,,3965657075,56,Right,3965657083,213,5.0,3965657081,212,53.8,3965657079,141,4.6,3965657085,1,,3966002259,224,,963czsr3yecwk4s3p1wby5x3p,A. Barák,3965657077,140,97.4,3966002261,72,3966053181,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042823,17,49,1,1,0,67z1gqyiuzpmmb15q5fy7ntc4,1,4.3,94.4,2023-01-04T17:34:44.510Z,2023-01-05T01:07:25Z,,,,,,,,,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042839,18,1,1,1,1,67z1gqyiuzpmmb15q5fy7ntc4,1,4.3,94.4,2023-01-04T17:34:45.209Z,2023-01-05T01:07:32Z,3965657155,213,6.2,3965657151,141,93.5,3965657153,212,16.2,3965657149,140,19.7,3965657147,56,Back,3966053261,178,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042841,19,1,1,1,3,67z1gqyiuzpmmb15q5fy7ntc4,1,19.7,93.5,2023-01-04T17:34:47.996Z,2023-01-05T01:07:41Z,3965657165,212,10.0,3965657161,140,12.0,3965657163,141,84.8,3965657159,56,Back,3966053339,178,,3965657167,213,3.8,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042843,20,1,1,1,5,67z1gqyiuzpmmb15q5fy7ntc4,1,12.1,84.8,2023-01-04T17:34:49.501Z,2023-01-05T01:07:56Z,3965657175,140,15.2,3965657173,56,Back,3966053435,178,,3965657179,212,7.5,3965657181,213,1.1,3965657177,141,94.7,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042851,21,1,1,1,6,67z1gqyiuzpmmb15q5fy7ntc4,1,15.2,94.7,2023-01-04T17:34:50.992Z,2023-01-05T01:08:00Z,3965657209,56,Back,3965657217,213,4.0,3966053469,178,,3965657211,140,10.2,3965657213,141,85.5,3965657215,212,8.2,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042861,22,1,1,1,9,67z1gqyiuzpmmb15q5fy7ntc4,1,10.2,82.2,2023-01-04T17:34:53.335Z,2023-01-05T01:08:04Z,3965657269,212,22.8,3965657263,56,Back,3966053497,178,,3965657265,140,3.3,3965657271,213,4.4,3965657267,141,50.4,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042877,23,1,1,1,12,67z1gqyiuzpmmb15q5fy7ntc4,1,7.6,46.7,2023-01-04T17:34:56.817Z,2023-01-05T01:08:08Z,3965657369,213,5.3,3965657361,56,Back,3965657363,140,15.0,3965657365,141,28.6,3966053549,178,,3965657367,212,14.6,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042901,24,1,1,1,18,67z1gqyiuzpmmb15q5fy7ntc4,1,22.5,28,2023-01-04T17:35:02.995Z,2023-01-05T01:08:12Z,3966053581,178,,3965657489,140,21.5,3965657487,56,Back,3965657495,213,1.6,3965657493,212,18.9,3965657491,141,55.7,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042913,25,1,1,1,25,67z1gqyiuzpmmb15q5fy7ntc4,1,31.6,63.6,2023-01-04T17:35:09.123Z,2023-01-05T01:08:18Z,3965657567,140,51.3,3966053615,178,,3965657571,212,31.6,3965657573,213,0.9,3965657563,155,,3965657565,56,Left,3965657569,141,98.7,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042919,26,1,1,1,28,67z1gqyiuzpmmb15q5fy7ntc4,1,46.9,96.8,2023-01-04T17:35:12.227Z,2023-01-05T01:08:22Z,3965657611,213,4.0,3965657607,141,73.1,3965657609,212,21.7,3966053651,178,,3965657605,140,33.0,3965657603,56,Back,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042931,27,1,1,1,31,67z1gqyiuzpmmb15q5fy7ntc4,1,31.1,70.5,2023-01-04T17:35:15.351Z,2023-01-05T01:08:26Z,3965657679,56,Back,3965657685,212,22.4,3965657681,140,22.0,3965657683,141,40.7,3965657687,213,4.3,3966053671,178,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042937,28,1,1,1,34,67z1gqyiuzpmmb15q5fy7ntc4,1,20.1,40.3,2023-01-04T17:35:18.591Z,2023-01-05T01:08:30Z,3965657715,56,Back,3965657723,141,66.3,3965657729,213,1.8,3965657719,140,16.8,3966053699,178,,3965657727,212,18.0,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042955,29,1,1,1,37,67z1gqyiuzpmmb15q5fy7ntc4,1,16.8,66.3,2023-01-04T17:35:21.149Z,2023-01-05T01:08:34Z,3965657827,213,1.3,3966053719,178,,3965657821,140,21.4,3965657823,141,95.4,3965657825,212,20.4,3965657819,56,Back,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042971,30,1,1,1,43,67z1gqyiuzpmmb15q5fy7ntc4,1,34.9,69.5,2023-01-04T17:35:27.357Z,2023-01-05T01:08:41Z,3965657901,140,50.9,3965657903,141,52.8,3965657899,56,Center,3965657905,212,20.3,3966053783,178,,3965657907,213,5.7,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042985,31,1,1,1,45,67z1gqyiuzpmmb15q5fy7ntc4,0,51.1,54.6,2023-01-04T17:35:30.095Z,2023-01-05T01:08:47Z,3965657975,140,64.9,3966053809,178,,3965657977,141,66.2,3965657973,56,Center,3965657979,212,16.5,3965657981,213,0.5,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042973,16,49,1,1,47,4raiad4l2j5lkfaz92pk4osb,1,32.3,25.2,2023-01-04T17:35:31.453Z,2023-01-05T01:08:51Z,,,,,,,,,,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042989,17,1,1,1,48,4raiad4l2j5lkfaz92pk4osb,1,31,25.4,2023-01-04T17:35:32.762Z,2023-01-05T01:09:43Z,3965658007,213,2.5,3965657999,56,Back,3965658003,141,48.1,3965658001,140,10.3,3966054357,178,,3965658005,212,26.7,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495042997,18,1,1,1,51,4raiad4l2j5lkfaz92pk4osb,1,11.7,47.2,2023-01-04T17:35:35.712Z,2023-01-05T01:09:49Z,3966054453,178,,3965658069,140,21.3,3965658067,56,Back,3965658071,141,36.9,3965658073,212,12.3,3965658075,213,5.7,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
