id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2504084289,7,61,1,0,7,e75syeuawg3ql8nwpi3vr2btz,1,82.6,14.1,2023-02-04T19:45:33.950Z,2023-02-05T04:49:15Z,4013965185,21,,4013965187,388,,4013125777,56,Right,,,,,,,,,,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084317,8,3,1,0,10,e75syeuawg3ql8nwpi3vr2btz,0,93.4,6.1,2023-02-04T19:45:37.009Z,2023-02-05T04:49:34Z,4013965667,178,,4013125943,56,Right,4013125955,211,,4013619823,465,,4013125945,286,,,,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084349,5,4,1,0,12,6tuibxq39fdryu8ou06wcm0q3,1,5.6,90.6,2023-02-04T19:45:38.742Z,2023-02-05T04:49:38Z,4013126137,285,,4013126131,294,,4013126135,152,,4013126129,13,,4013126133,56,Back,4013126143,233,9,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084335,9,4,1,0,12,e75syeuawg3ql8nwpi3vr2btz,0,94.4,9.4,2023-02-04T19:45:38.743Z,2023-02-05T04:49:38Z,4013965753,178,,4013126169,233,5,4013126063,286,,4013126057,294,,4013126055,13,,4013126061,152,,4013126059,56,Right,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084503,6,1,1,0,26,6tuibxq39fdryu8ou06wcm0q3,1,12.8,86.1,2023-02-04T19:45:53.464Z,2023-02-05T04:49:43Z,4013127075,140,7.0,4013127079,212,16.3,4013127077,141,63.9,4013127071,152,,4013127073,56,Back,4013965867,178,,4013127081,213,4.3,4013127069,5,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084517,7,1,1,0,29,6tuibxq39fdryu8ou06wcm0q3,1,7.4,65.2,2023-02-04T19:45:56.249Z,2023-02-05T04:49:47Z,4013127167,212,12.6,4013127161,56,Back,4013127165,141,58.6,4013127169,213,5.9,4013965959,178,,4013127163,140,18.6,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084551,8,1,1,0,30,6tuibxq39fdryu8ou06wcm0q3,1,18.6,58.6,2023-02-04T19:45:57.542Z,2023-02-05T04:49:51Z,4013966035,178,,4013127383,141,23.8,4013127385,212,26.7,4013127387,213,4.2,4013127381,140,6.9,4013127379,56,Back,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084591,9,1,1,0,36,6tuibxq39fdryu8ou06wcm0q3,1,20.3,13.3,2023-02-04T19:46:03.146Z,2023-02-05T04:49:53Z,4013127619,140,22.2,4013127617,56,Back,4013127623,141,27.1,4013127627,212,9.6,4013966083,178,,4013127629,213,1.4,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084641,10,1,1,0,39,6tuibxq39fdryu8ou06wcm0q3,1,18.4,28.9,2023-02-04T19:46:06.442Z,2023-02-05T04:49:58Z,4013966177,178,,4013127921,213,1.5,4013127913,56,Back,4013127915,140,22.0,4013127919,212,40.7,4013127917,141,88.5,4013127923,1,,4013127911,155,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084647,11,1,1,0,46,6tuibxq39fdryu8ou06wcm0q3,0,25.1,90.3,2023-02-04T19:46:13.578Z,2023-02-05T04:50:02Z,4013127963,141,90.3,4013127957,155,,4013966243,178,,4013127965,212,2.7,4013127961,140,27.7,4013127967,213,0,4013127959,56,Back,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084659,10,61,1,0,46,e75syeuawg3ql8nwpi3vr2btz,1,62.4,8,2023-02-04T19:46:13.646Z,2023-02-05T04:50:12Z,4013128023,56,Right,4013966469,21,,4013966471,178,,,,,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084681,11,1,1,0,47,e75syeuawg3ql8nwpi3vr2btz,1,62.5,26.4,2023-02-04T19:46:14.357Z,2023-02-05T04:50:31Z,4013128169,3,,4013128173,140,70.1,4013128175,141,33.4,4013128179,213,0.5,4013128177,212,9.3,4013966843,178,,4013128171,56,Center,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084683,12,49,1,0,48,e75syeuawg3ql8nwpi3vr2btz,1,65.6,39,2023-02-04T19:46:15.511Z,2023-02-05T04:51:08Z,,,,,,,,,,,,,,,,,,,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084685,13,61,1,0,49,e75syeuawg3ql8nwpi3vr2btz,0,66.6,43.4,2023-02-04T19:46:16.639Z,2023-02-05T04:51:54Z,4013968479,178,,4013128189,56,Center,,,,,,,,,,,,,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084807,13,1,1,0,51,6tuibxq39fdryu8ou06wcm0q3,0,31.1,54.6,2023-02-04T19:46:18.076Z,2023-02-05T04:52:00Z,4013128891,213,0.5,4013128883,56,Left,4013621351,157,,4013128885,140,66.8,4013968591,178,,4013621353,1,,4013128889,212,43.8,4013128887,141,88.0,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084721,12,43,1,0,52,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-02-04T19:46:19.380Z,2023-02-04T19:46:33Z,4013128393,285,0,4013128825,144,7,4013128397,233,13,4013128391,56,Back,,,,,,,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084803,14,5,1,0,55,e75syeuawg3ql8nwpi3vr2btz,1,34.8,-1.3,2023-02-04T19:46:21.819Z,2023-02-05T04:52:04Z,4013130581,233,14,4013128877,56,Back,4013128879,347,,,,,,,,,,,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084811,14,5,1,0,55,6tuibxq39fdryu8ou06wcm0q3,0,65.2,101.3,2023-02-04T19:46:21.819Z,2023-02-05T04:52:03Z,4013128895,56,Left,4013128897,347,,4013130603,233,14,,,,,,,,,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084837,15,1,1,1,2,e75syeuawg3ql8nwpi3vr2btz,1,35.9,0,2023-02-04T19:46:29.298Z,2023-02-05T04:52:11Z,4013129053,56,Back,4013129049,107,,4013129059,212,17.6,4013129061,213,2.5,4013129055,140,22.5,4013129057,141,14.3,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084845,16,1,1,1,5,e75syeuawg3ql8nwpi3vr2btz,1,21.4,8.7,2023-02-04T19:46:32.490Z,2023-02-05T04:52:24Z,4013969037,178,,4013129111,212,15.0,4013129113,213,2.4,4013129105,56,Back,4013129109,141,23.3,4013129107,140,10.7,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084855,17,1,1,1,10,e75syeuawg3ql8nwpi3vr2btz,1,14.2,31.7,2023-02-04T19:46:37.682Z,2023-02-05T04:52:40Z,4013129175,213,5.2,4013129171,141,18.2,4013129173,212,10.6,4013129169,140,19.2,4013129167,56,Back,4013969381,178,,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084867,18,1,1,1,12,e75syeuawg3ql8nwpi3vr2btz,1,19.4,17.7,2023-02-04T19:46:39.628Z,2023-02-05T04:52:48Z,4013129229,140,25.1,4013129227,56,Back,4013129237,213,5.4,4013129231,141,6.5,4013129233,212,9.7,4013969479,178,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084899,19,1,1,1,14,e75syeuawg3ql8nwpi3vr2btz,1,24.9,6.5,2023-02-04T19:46:40.809Z,2023-02-05T04:52:52Z,4013129381,141,20.3,4013129385,213,0.7,4013129383,212,13.8,4013969539,178,,4013129379,140,34.6,4013129377,56,Back,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084901,20,1,1,1,15,e75syeuawg3ql8nwpi3vr2btz,0,34.4,19.9,2023-02-04T19:46:42.362Z,2023-02-05T04:53:01Z,4013129399,213,6.2,4013129395,141,19.6,4013129391,56,Back,4013129397,212,2.5,4013129393,140,36.8,4013969701,178,,4013129449,233,15,4013129453,286,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,4013129447,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084905,15,74,1,1,15,6tuibxq39fdryu8ou06wcm0q3,1,62,70.2,2023-02-04T19:46:42.441Z,2023-02-05T04:53:05Z,4013129473,233,20,4013969765,178,,4013129415,56,Center,4013129417,285,,,,,,,,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504252489,1433,67,1,1,17,6tuibxq39fdryu8ou06wcm0q3,1,70.9,78.6,2023-02-04T19:46:43.706Z,2023-02-05T06:51:38Z,4014036161,233,1171,,,,,,,,,,,,,,,,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504252485,1171,67,1,1,17,e75syeuawg3ql8nwpi3vr2btz,0,29.1,21.4,2023-02-04T19:46:43.707Z,2023-02-05T05:43:29Z,4014036171,233,1433,,,,,,,,,,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504262511,1518,83,1,1,17,e75syeuawg3ql8nwpi3vr2btz,1,33.5,30.5,2023-02-04T19:46:44.447Z,2023-02-05T06:21:09Z,4014085791,399,440730,,,,,,,,,,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084933,16,61,1,1,17,6tuibxq39fdryu8ou06wcm0q3,1,68,83.8,2023-02-04T19:46:44.485Z,2023-02-05T06:20:55Z,4013970009,178,,4013129575,56,Left,,,,,,,,,,,,,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084947,17,49,1,1,19,6tuibxq39fdryu8ou06wcm0q3,1,63.5,91.3,2023-02-04T19:46:45.782Z,2023-02-05T04:56:01Z,,,,,,,,,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084939,21,43,1,1,21,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2023-02-04T19:46:48.582Z,2023-02-04T20:34:18Z,4013274829,144,7,4013129617,233,16,4013129587,56,Back,4013129589,285,0,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504086211,54,43,1,1,21,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2023-02-04T19:46:48.582Z,2023-02-04T20:34:28Z,4013136747,233,20,4013136621,285,0,4013136617,56,Back,4013275495,144,7,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084949,18,1,1,1,22,6tuibxq39fdryu8ou06wcm0q3,0,63.4,91.8,2023-02-04T19:46:48.744Z,2023-02-05T04:56:12Z,4013129679,213,4.3,4013129675,141,89.1,4013129671,56,Left,4013129677,212,2.0,4013129673,140,62.6,4013970355,178,,4013129733,236,,4013129739,286,,4vis4wltntxil2m9z16mi6j8p,Rogério,4013129735,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084965,23,49,1,1,22,e75syeuawg3ql8nwpi3vr2btz,1,42.2,9.5,2023-02-04T19:46:48.859Z,2023-02-05T04:55:07Z,,,,,,,,,,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084955,22,74,1,1,22,e75syeuawg3ql8nwpi3vr2btz,1,38.8,10.1,2023-02-04T19:46:48.941Z,2023-02-05T04:56:16Z,4013129761,233,18,4013129717,285,,4013129715,56,Back,4013970451,178,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084961,19,61,1,1,22,6tuibxq39fdryu8ou06wcm0q3,1,63.1,90.9,2023-02-04T19:46:49.273Z,2023-02-05T04:56:30Z,4013970533,178,,4013129727,56,Left,,,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084985,24,1,1,1,23,e75syeuawg3ql8nwpi3vr2btz,0,43.7,9.3,2023-02-04T19:46:49.947Z,2023-02-05T04:55:18Z,4013129829,140,45.1,4013129833,212,1.8,4013280765,233,20,4013129831,141,10.9,4013129827,56,Back,4013129835,213,0.6,4013280763,236,,4013970759,178,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,4013280769,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504084979,20,74,1,1,23,6tuibxq39fdryu8ou06wcm0q3,1,52.4,90.1,2023-02-04T19:46:50.241Z,2023-02-05T04:56:46Z,4013280745,285,,4013280797,233,24,4013129815,56,Left,4013974111,178,,,,,,,,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504253107,1188,67,1,1,23,e75syeuawg3ql8nwpi3vr2btz,1,46.9,11.5,2023-02-04T19:46:50.607Z,2023-02-05T06:51:39Z,4014038677,233,1468,,,,,,,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504253101,1468,67,1,1,23,6tuibxq39fdryu8ou06wcm0q3,0,53.1,88.5,2023-02-04T19:46:50.608Z,2023-02-05T05:44:57Z,4014038681,233,1188,,,,,,,,,,,,,,,,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504088575,119,1,1,1,24,e75syeuawg3ql8nwpi3vr2btz,0,48.7,8.5,2023-02-04T19:46:50.693Z,2023-02-05T06:51:39Z,4013974275,178,,4013150713,141,18.2,4013150717,213,0.8,4013150711,140,55.1,4013150715,212,9.4,4013150707,56,Right,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504085011,21,1,1,1,24,6tuibxq39fdryu8ou06wcm0q3,0,37.8,83.7,2023-02-04T19:46:51.596Z,2023-02-05T04:57:03Z,4013130009,56,Center,4013130007,157,,4013974465,178,,4013130013,141,73.3,4013130017,213,6.0,4013130011,140,59.4,4013130015,212,23.8,4013130019,1,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504085037,25,1,1,1,27,e75syeuawg3ql8nwpi3vr2btz,0,41.4,24.1,2023-02-04T19:46:54.408Z,2023-02-05T04:57:07Z,4013130133,140,56.5,4013130135,141,8.8,4013130129,3,,4013130139,213,5.7,4013130137,212,19.0,4013130131,56,Right,4013974569,178,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504085053,22,49,1,1,29,6tuibxq39fdryu8ou06wcm0q3,1,46,89.5,2023-02-04T19:46:55.802Z,2023-02-05T04:57:12Z,,,,,,,,,,,,,,,,,,,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504085081,23,1,1,1,30,6tuibxq39fdryu8ou06wcm0q3,0,45.9,97.2,2023-02-04T19:46:57.336Z,2023-02-05T04:57:16Z,4013130337,140,44.4,4013130339,141,94.3,4013974699,178,,4013130335,56,Back,4013130341,212,2.5,4013130343,213,4.0,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504085083,26,61,1,1,30,e75syeuawg3ql8nwpi3vr2btz,1,59.2,3.7,2023-02-04T19:46:57.608Z,2023-02-05T04:57:21Z,4013130345,56,Right,4013974777,178,,,,,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504085097,24,5,1,1,31,6tuibxq39fdryu8ou06wcm0q3,1,41.2,101,2023-02-04T19:46:58.100Z,2023-02-05T04:57:27Z,4013130393,347,,4013130391,56,Back,4013130399,233,27,,,,,,,,,,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504085089,27,5,1,1,31,e75syeuawg3ql8nwpi3vr2btz,0,58.8,-1,2023-02-04T19:46:58.100Z,2023-02-05T04:57:27Z,4013130365,56,Right,4013130367,347,,4013130491,233,24,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
