id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/16/value,qualifier/10/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value
2455128925,8,1,1,0,12,9dntj5dioj5ex52yrgwzxrq9l,1,33.4,72,2022-09-03T16:00:17.181Z,2022-09-03T22:53:37Z,3754322919,141,95.6,3754322923,213,1.1,3754322921,212,17.7,3754322915,56,Back,3754322917,140,40.4,3755927141,178,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455128969,9,1,1,0,16,9dntj5dioj5ex52yrgwzxrq9l,1,41.5,95.6,2022-09-03T16:00:21.183Z,2022-09-03T22:53:57Z,3754323155,213,4.2,3755927641,178,,3754323147,56,Back,3754323149,140,28.3,3754323151,141,62.4,3754323153,212,26.5,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129029,10,1,1,0,19,9dntj5dioj5ex52yrgwzxrq9l,1,28.2,61.1,2022-09-03T16:00:24.257Z,2022-09-03T22:54:08Z,3754323453,212,45.1,3754323451,141,7.4,3754323449,140,53.4,3754323457,1,,3754323447,56,Right,3755927897,178,,3754323455,213,5.3,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129067,11,1,1,0,23,9dntj5dioj5ex52yrgwzxrq9l,1,57,5.6,2022-09-03T16:00:28.982Z,2022-09-03T22:54:14Z,3754323643,212,9.2,3754323641,141,2.8,3754323639,140,65.6,3755928031,178,,3754323645,213,6.1,3754323637,56,Right,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129117,12,1,1,0,25,9dntj5dioj5ex52yrgwzxrq9l,1,65.6,2.8,2022-09-03T16:00:30.682Z,2022-09-03T22:54:21Z,3755928249,178,,3754323895,213,3.2,3754323889,140,50.4,3754323893,212,16.0,3754323887,56,Right,3754323891,141,2.5,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129163,13,1,1,0,28,9dntj5dioj5ex52yrgwzxrq9l,1,47.3,2.6,2022-09-03T16:00:33.023Z,2022-09-03T22:54:24Z,3754324119,213,2.1,3754324111,56,Back,3754324113,140,33.6,3754324115,141,35.6,3755928311,178,,3754324117,212,26.7,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129223,14,1,1,0,30,9dntj5dioj5ex52yrgwzxrq9l,1,33.6,35.6,2022-09-03T16:00:35.982Z,2022-09-03T22:54:31Z,3754324351,212,19.9,3754324353,213,1.6,3754324343,56,Back,3754324349,141,64.8,3755928475,178,,3754324345,140,33.0,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129325,15,1,1,0,33,9dntj5dioj5ex52yrgwzxrq9l,1,33.3,67.8,2022-09-03T16:00:38.305Z,2022-09-03T22:54:36Z,3755928609,178,,3754324877,212,29.8,3754324875,141,95.6,3754324871,56,Left,3754324873,140,55.3,3754324879,213,0.7,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129389,16,1,1,0,39,9dntj5dioj5ex52yrgwzxrq9l,1,40,72.2,2022-09-03T16:00:44.504Z,2022-09-03T22:54:41Z,3754325203,213,3.8,3754325197,140,27.2,3754325201,212,17.5,3755928685,178,,3754325199,141,55.8,3754325195,56,Back,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129443,17,1,1,0,44,9dntj5dioj5ex52yrgwzxrq9l,1,27.4,54,2022-09-03T16:00:49.827Z,2022-09-03T22:54:45Z,3754325515,140,37.4,3754325517,141,7.4,3755928789,178,,3754325519,212,33.4,3754325521,213,5.0,3754325523,1,,3754325513,56,Back,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129483,18,1,1,0,49,9dntj5dioj5ex52yrgwzxrq9l,1,38.8,8,2022-09-03T16:00:54.313Z,2022-09-03T22:54:49Z,3754325739,213,1.9,3754325733,140,32.9,3754325731,56,Back,3754325735,141,38.5,3755928889,178,,3754325737,212,21.6,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129541,19,1,1,0,52,9dntj5dioj5ex52yrgwzxrq9l,1,35.1,44.2,2022-09-03T16:00:57.584Z,2022-09-03T22:54:54Z,3754326073,140,40.5,3754326071,56,Back,3754326079,213,1.4,3755929023,178,,3754326077,212,29.1,3754326075,141,86.1,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129593,20,1,1,0,56,9dntj5dioj5ex52yrgwzxrq9l,1,43.7,85.7,2022-09-03T16:01:01.882Z,2022-09-03T22:54:58Z,3754326321,140,53.3,3754326323,141,94.2,3754326319,56,Left,3754326327,213,0.5,3755929107,178,,3754326325,212,11.6,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129631,21,1,1,1,0,9dntj5dioj5ex52yrgwzxrq9l,1,42.9,80.6,2022-09-03T16:01:05.226Z,2022-09-03T22:55:03Z,3754326589,140,58.3,3754326595,213,5.1,3754326597,1,,3754326583,155,,3754326585,196,,3754326591,141,13.7,3754326587,56,Right,3754326593,212,48.3,11o903vztwpnmvgrinn208qnd,Rafael Leão,3755929265,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129663,22,1,1,1,4,9dntj5dioj5ex52yrgwzxrq9l,1,59,11.9,2022-09-03T16:01:09.107Z,2022-09-03T22:55:11Z,3755929491,178,,3754326741,213,5.7,3754326739,212,10.8,3754326733,56,Right,3754326735,140,67.5,3754326737,141,2.9,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129695,3,45,1,1,5,3vo5mpj7catp66nrwwqiuhuup,0,30.8,92.2,2022-09-03T16:01:10.797Z,2022-09-03T22:55:21Z,3754326879,56,Back,3754327063,233,23,3754326881,285,,,,,,,,,,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129713,23,3,1,1,5,9dntj5dioj5ex52yrgwzxrq9l,1,69.2,7.8,2022-09-03T16:01:10.797Z,2022-09-03T22:55:20Z,3754326971,286,,3755929753,178,,3754326967,56,Right,3755474707,464,,3754326993,233,3,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129749,24,1,1,1,8,9dntj5dioj5ex52yrgwzxrq9l,0,68.7,26.5,2022-09-03T16:01:13.979Z,2022-09-03T22:55:32Z,3754327151,56,Center,3754327153,140,75.6,3755930157,178,,3754327157,212,7.6,3754327161,213,0.3,3754327155,141,30.1,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455513377,739,67,1,1,9,3vo5mpj7catp66nrwwqiuhuup,1,24.6,70,2022-09-03T16:01:14.563Z,2022-09-04T02:22:19Z,3756453697,233,768,,,,,,,,,,,,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455513373,768,67,1,1,9,9dntj5dioj5ex52yrgwzxrq9l,0,75.4,30,2022-09-03T16:01:14.564Z,2022-09-04T01:34:23Z,3756453705,233,739,,,,,,,,,,,,,,,,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130235,11,8,1,1,9,3vo5mpj7catp66nrwwqiuhuup,1,18.5,54.8,2022-09-03T16:01:14.586Z,2022-09-04T02:22:19Z,3755930515,178,,3755475403,385,,3754329547,56,Back,,,,,,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455513483,740,43,1,1,10,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2022-09-03T16:01:15.466Z,2022-09-04T01:34:42Z,3756454415,144,67,3756454307,233,769,,,,,,,,,,,,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455513479,769,43,1,1,10,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-09-03T16:01:15.467Z,2022-09-04T01:34:43Z,3756454443,144,67,3756454317,233,740,,,,,,,,,,,,,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129761,4,49,1,1,10,3vo5mpj7catp66nrwwqiuhuup,1,17.7,56.3,2022-09-03T16:01:15.469Z,2022-09-03T22:55:49Z,,,,,,,,,,,,,,,,,,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455513551,741,67,1,1,10,3vo5mpj7catp66nrwwqiuhuup,1,18,57.2,2022-09-03T16:01:15.496Z,2022-09-04T02:22:20Z,3756454717,233,771,,,,,,,,,,,,,,,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455513541,771,67,1,1,10,9dntj5dioj5ex52yrgwzxrq9l,0,82,42.8,2022-09-03T16:01:15.497Z,2022-09-04T01:34:48Z,3756454731,233,741,,,,,,,,,,,,,,,,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129781,5,1,1,1,10,3vo5mpj7catp66nrwwqiuhuup,0,17.7,56.3,2022-09-03T16:01:15.501Z,2022-09-04T02:22:20Z,3754327313,140,43.1,3754327311,56,Back,3754327321,1,,3754327319,213,0.3,3755930707,178,,3754327317,212,27.8,3754327309,157,,3754327315,141,67.9,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130037,27,49,1,1,13,9dntj5dioj5ex52yrgwzxrq9l,1,53.3,29.9,2022-09-03T16:01:18.295Z,2022-09-03T22:56:04Z,,,,,,,,,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129811,25,1,1,1,13,9dntj5dioj5ex52yrgwzxrq9l,0,55.9,32.5,2022-09-03T16:01:18.362Z,2022-09-03T22:56:10Z,3755930969,178,,3754327475,140,61.4,3754327477,141,41.5,3754327479,212,8.4,3754327473,56,Center,3754327481,213,0.8,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130979,23,49,1,1,14,3vo5mpj7catp66nrwwqiuhuup,1,46.5,56.6,2022-09-03T16:01:19.372Z,2022-09-03T22:56:19Z,,,,,,,,,,,,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129869,6,1,1,1,17,3vo5mpj7catp66nrwwqiuhuup,0,45.8,55.2,2022-09-03T16:01:22.341Z,2022-09-03T22:56:27Z,3754327767,56,Back,3754327915,233,26,3754327771,141,53.7,3754327773,212,1.3,3754327775,213,5.3,3754327913,236,,3754327919,286,,3754327769,140,46.5,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,3755931299,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129885,26,74,1,1,17,9dntj5dioj5ex52yrgwzxrq9l,1,50.2,51.6,2022-09-03T16:01:22.542Z,2022-09-03T22:56:36Z,3755931515,178,,3754327865,56,Center,3754327925,233,6,3754327867,285,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129891,7,61,1,1,17,3vo5mpj7catp66nrwwqiuhuup,1,46,54.9,2022-09-03T16:01:22.916Z,2022-09-03T22:56:50Z,3754327877,56,Back,3755931819,178,,,,,,,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129985,8,1,1,1,19,3vo5mpj7catp66nrwwqiuhuup,1,46,62.4,2022-09-03T16:01:24.964Z,2022-09-03T22:56:57Z,3754328297,212,23.9,3754328295,141,95.4,3755931931,178,,3754328293,140,38.2,3754328291,56,Back,3754328299,213,1.9,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130113,9,1,1,1,24,3vo5mpj7catp66nrwwqiuhuup,1,38.3,95.7,2022-09-03T16:01:29.226Z,2022-09-03T22:57:04Z,3755932123,178,,3754328891,212,18.8,3754328893,213,3.3,3754328887,140,20.6,3754328885,56,Back,3754328889,141,91.8,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130229,10,1,1,1,31,3vo5mpj7catp66nrwwqiuhuup,1,24.5,92,2022-09-03T16:01:36.265Z,2022-09-03T22:57:09Z,3754329525,141,62.4,3755932225,178,,3754329527,212,20.4,3754329529,213,4.6,3754329523,140,21.6,3754329521,56,Back,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130323,12,1,1,1,40,3vo5mpj7catp66nrwwqiuhuup,1,29,53.3,2022-09-03T16:01:45.398Z,2022-09-03T22:57:13Z,3754329955,213,4.6,3754329949,140,26.8,3754329953,212,15.5,3754329951,141,30.7,3754329947,56,Back,3755932305,178,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130367,13,1,1,1,42,3vo5mpj7catp66nrwwqiuhuup,1,26,28.2,2022-09-03T16:01:47.389Z,2022-09-03T22:57:17Z,3754330133,212,15.3,3754330131,141,7.0,3754330129,140,31.0,3754330127,56,Back,3754330135,213,5.1,3755932421,178,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130399,14,1,1,1,45,3vo5mpj7catp66nrwwqiuhuup,1,33.2,7.6,2022-09-03T16:01:50.540Z,2022-09-03T22:57:21Z,3755932549,178,,3754330281,56,Center,3754330283,140,51.5,3754330289,212,22.7,3754330293,213,0.6,3754330285,141,25.5,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130447,15,1,1,1,46,3vo5mpj7catp66nrwwqiuhuup,1,51.5,25.5,2022-09-03T16:01:51.858Z,2022-09-03T22:57:27Z,3754330559,140,48.2,3754330565,213,4.3,3754330563,212,7.8,3754330561,141,15.2,3755932717,178,,3754330557,56,Back,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130487,16,1,1,1,49,3vo5mpj7catp66nrwwqiuhuup,1,42,24.4,2022-09-03T16:01:54.829Z,2022-09-03T22:57:32Z,3754330795,140,45.9,3754330797,141,35.7,3755932813,178,,3754330799,212,8.7,3754330801,213,1.1,3754330793,56,Back,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130505,17,1,1,1,50,3vo5mpj7catp66nrwwqiuhuup,1,46,35.8,2022-09-03T16:01:55.859Z,2022-09-03T22:57:41Z,3755932985,178,,3754330901,140,60.1,3754330903,141,20.7,3754330907,213,5.7,3754330905,212,18.0,3754330899,56,Right,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130509,18,61,1,1,51,3vo5mpj7catp66nrwwqiuhuup,0,60.1,20.7,2022-09-03T16:01:56.789Z,2022-09-03T22:57:48Z,3755933131,178,,3754330917,56,Right,,,,,,,,,,,,,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
