id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2526720901,87,1,1,7,45,3vo5mpj7catp66nrwwqiuhuup,0,68.7,65.3,2023-04-01T16:08:09.307Z,2023-04-02T01:15:08Z,4153524171,56,Left,4153524179,213,1.0,4153524177,212,13.7,4153524173,140,75.6,4153524175,141,82.4,4155665911,178,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721143,68,49,1,7,46,4raiad4l2j5lkfaz92pk4osb,1,24.3,13,2023-04-01T16:08:10.541Z,2023-04-02T01:15:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526720911,65,1,1,7,46,4raiad4l2j5lkfaz92pk4osb,1,23.8,20.3,2023-04-01T16:08:10.558Z,2023-04-02T01:15:16Z,4153524243,212,27.1,4155666635,178,,4153524251,1,,4153524235,140,2.2,4153524231,157,,4153524247,213,2.6,4153524239,141,42.0,4153524233,56,Back,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526720871,86,43,1,7,46,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-04-01T16:08:10.626Z,2023-04-01T16:08:31Z,4153524017,212,8.2,4153524015,141,58.7,4153525329,144,1,4153524011,56,Center,4153524019,213,5.1,4153524013,140,69.6,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526720919,66,12,1,7,48,4raiad4l2j5lkfaz92pk4osb,1,2.2,42,2023-04-01T16:08:12.345Z,2023-04-02T01:15:21Z,4153524305,15,,4153524285,212,5.2,4153524279,56,Back,4153524281,140,0.0,4155667037,388,,4153524283,141,36.6,4153524287,213,3.9,4153524379,167,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526720933,67,6,1,7,48,4raiad4l2j5lkfaz92pk4osb,0,11.8,31.4,2023-04-01T16:08:12.690Z,2023-04-02T01:15:24Z,4153524347,56,Back,4153524349,73,,4153524415,233,88,,,,,,,,,,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526720925,88,6,1,7,48,3vo5mpj7catp66nrwwqiuhuup,1,88.2,68.6,2023-04-01T16:08:12.690Z,2023-04-02T01:15:25Z,4153524409,233,67,4153524309,73,,4153524307,56,Center,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721299,89,1,1,8,16,3vo5mpj7catp66nrwwqiuhuup,1,99.5,99.5,2023-04-01T16:08:39.877Z,2023-04-02T01:15:35Z,4153526261,141,62.0,4153526239,155,,4153526265,212,25.6,4153526955,210,13,4153526249,140,97.9,4153526267,213,4.6,4153526959,154,,4155667705,178,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,1,4153526235,2,,4153526241,223,4153526237,6,,4153526243,56,4154421961,20,,,,,,,,,,,,Center,,,,,,,,,,,
2526721313,91,13,1,8,17,3vo5mpj7catp66nrwwqiuhuup,1,97.9,62,2023-04-01T16:08:40.937Z,2023-04-02T01:15:35Z,4153526979,85,,4153526989,102,47.2,4155668167,388,,4153526985,55,89,4153526995,231,52.7,4153526299,61,,4153526543,15,,4153526301,56,Center,9qow77e16pvlb3860yjpydryt,R. Gosens,,4153526541,25,,4153526991,103,4153526981,29,,4153526993,230,4153526983,154,4153526547,328,,,,,,,,,56.9,99.4,,,,,,,,,,,
2526721291,69,5,1,8,17,4raiad4l2j5lkfaz92pk4osb,1,-1,50.5,2023-04-01T16:08:41.366Z,2023-04-02T01:15:39Z,4153526201,346,,4153526199,56,Back,4153526339,233,90,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721309,90,5,1,8,17,3vo5mpj7catp66nrwwqiuhuup,0,101,49.5,2023-04-01T16:08:41.366Z,2023-04-02T01:15:38Z,4153526291,56,Center,4153526359,233,69,4153526293,346,,,,,,,,,,,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721593,70,1,1,8,48,4raiad4l2j5lkfaz92pk4osb,0,4.4,58.8,2023-04-01T16:09:11.919Z,2023-04-02T01:15:51Z,4153527977,124,,4153527987,212,51.4,4153527985,141,78.1,4153527979,155,,4153527991,1,,4153527981,56,Center,4153527983,140,51.7,4153527993,74,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,4153527989,213,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721607,92,1,1,8,50,3vo5mpj7catp66nrwwqiuhuup,1,48.1,21.9,2023-04-01T16:09:14.171Z,2023-04-02T01:16:09Z,4155670681,388,,4153528113,212,10.0,4153528105,3,,4153528111,141,25.2,4153528109,140,57.4,4153528115,213,0.2,4153528107,56,Center,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721621,93,1,1,8,52,3vo5mpj7catp66nrwwqiuhuup,1,58.5,26,2023-04-01T16:09:16.274Z,2023-04-02T01:16:23Z,4153528201,140,58.1,4153528197,3,,4153528203,141,12.6,4153528205,212,9.1,4155671793,388,,4153528207,213,4.7,4153528199,56,Right,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721623,94,49,1,8,53,3vo5mpj7catp66nrwwqiuhuup,1,60.2,8.6,2023-04-01T16:09:16.885Z,2023-04-02T01:16:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721631,95,50,1,8,53,3vo5mpj7catp66nrwwqiuhuup,1,61.1,9.8,2023-04-01T16:09:17.579Z,2023-04-02T01:16:43Z,4153528229,56,Right,4153528561,233,71,4153528413,286,,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721693,71,7,1,8,54,4raiad4l2j5lkfaz92pk4osb,1,38.9,90.2,2023-04-01T16:09:17.788Z,2023-04-02T01:16:46Z,4153528519,56,Back,4153528521,285,,4154427889,383,,4155673485,178,,4153528557,233,95,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721695,72,49,1,8,54,4raiad4l2j5lkfaz92pk4osb,1,42.9,91.7,2023-04-01T16:09:18.614Z,2023-04-02T01:17:05Z,,,,,,,,,,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721707,73,1,1,8,54,4raiad4l2j5lkfaz92pk4osb,0,41.7,91.3,2023-04-01T16:09:18.644Z,2023-04-02T01:17:03Z,4153528595,56,Back,4155674305,178,,4153528599,141,91.3,4153537147,286,,4153528601,212,1.6,4153537141,236,,4153528603,213,0,4153528597,140,43.2,66at96kfhvigkny465lkmrnbp,C. Biraghi,,4153537143,233,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722519,113,74,1,8,55,3vo5mpj7catp66nrwwqiuhuup,1,58.8,9.7,2023-04-01T16:09:18.709Z,2023-04-02T01:17:12Z,4153532819,56,Right,4153532821,285,,4155675179,389,,4153537169,233,73,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721727,74,5,1,8,56,4raiad4l2j5lkfaz92pk4osb,1,54.5,101.8,2023-04-01T16:09:19.948Z,2023-04-02T01:17:16Z,4153528711,347,,4153528709,56,Left,4153528907,233,96,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721757,96,5,1,8,56,3vo5mpj7catp66nrwwqiuhuup,0,45.5,-1.8,2023-04-01T16:09:19.948Z,2023-04-02T01:17:16Z,4153528877,56,Back,4153528913,233,74,4153528879,347,,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721773,75,1,1,9,7,4raiad4l2j5lkfaz92pk4osb,1,53.1,100,2023-04-01T16:09:30.715Z,2023-04-02T01:17:30Z,4153528997,141,90.9,4153528999,212,10.1,4153528993,56,Back,4153528991,107,,4153529001,213,3.9,4153528995,140,46.0,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721811,76,1,1,9,7,4raiad4l2j5lkfaz92pk4osb,0,46.1,94,2023-04-01T16:09:31.591Z,2023-04-02T01:17:34Z,4155676727,178,,4153529207,141,71.9,4153529213,213,6.0,4153529211,212,48.0,4153529203,140,89.5,4153529201,56,Center,4154443181,157,,4153529215,1,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721829,97,52,1,9,12,3vo5mpj7catp66nrwwqiuhuup,1,8.1,25.8,2023-04-01T16:09:35.964Z,2023-04-02T01:17:43Z,4154443787,378,,4155677361,388,,,,,,,,,,,,,,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721919,98,1,1,9,17,3vo5mpj7catp66nrwwqiuhuup,1,7.3,50.6,2023-04-01T16:09:40.951Z,2023-04-02T01:17:55Z,4153529795,212,13.3,4155678471,178,,4153529791,140,9.3,4153529789,56,Back,4153529793,141,69.9,4153529787,123,,4153529797,213,1.4,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721931,99,1,1,9,19,3vo5mpj7catp66nrwwqiuhuup,1,11.2,70.5,2023-04-01T16:09:43.088Z,2023-04-02T01:17:58Z,4153529839,141,93.6,4153529835,56,Back,4153529841,212,17.5,4153529837,140,18.5,4153529845,213,1.1,4155678841,178,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721969,100,1,1,9,21,3vo5mpj7catp66nrwwqiuhuup,1,19.1,90.5,2023-04-01T16:09:44.852Z,2023-04-02T01:18:03Z,4153529987,155,,4153529997,213,5.8,4153529991,140,57.8,4153529989,56,Center,4153529999,1,,4153529993,141,62.0,4153529995,212,45.0,4155679339,178,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721975,101,44,1,9,24,3vo5mpj7catp66nrwwqiuhuup,1,59.8,56.6,2023-04-01T16:09:47.834Z,2023-04-02T03:09:32Z,4153530053,233,77,4153530035,286,,4153530033,56,Center,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721979,77,44,1,9,24,4raiad4l2j5lkfaz92pk4osb,0,40.2,43.4,2023-04-01T16:09:47.835Z,2023-04-02T01:18:06Z,4153530039,56,Back,4153530041,285,,4153530057,233,101,,,,,,,,,,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721991,102,1,1,9,24,3vo5mpj7catp66nrwwqiuhuup,1,64.7,58.8,2023-04-01T16:09:47.910Z,2023-04-02T03:09:33Z,4153530493,140,61.5,4153530491,56,Center,4155680767,388,,4153530495,141,61.4,4153530497,212,3.8,4153530499,213,2.7,4155680769,21,,4153530887,156,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721999,103,61,1,9,24,3vo5mpj7catp66nrwwqiuhuup,0,57.1,64.8,2023-04-01T16:09:48.580Z,2023-04-02T01:18:31Z,4155682051,178,,4153530187,56,Center,,,,,,,,,,,,,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721985,78,1,1,9,25,4raiad4l2j5lkfaz92pk4osb,0,41.8,40.3,2023-04-01T16:09:49.402Z,2023-04-02T01:18:46Z,4155682977,178,,4153530073,3,,4153530077,140,44.1,4153530079,141,33.2,4153530081,212,5.4,4153530075,56,Back,4153530083,213,5.2,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722009,104,61,1,9,27,3vo5mpj7catp66nrwwqiuhuup,0,60.8,70.2,2023-04-01T16:09:51.086Z,2023-04-02T01:19:36Z,4153530235,56,Center,4155686723,388,,,,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722039,79,49,1,9,31,4raiad4l2j5lkfaz92pk4osb,1,18.8,20.2,2023-04-01T16:09:54.929Z,2023-04-02T01:51:27Z,,,,,,,,,,,,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722085,80,1,1,9,35,4raiad4l2j5lkfaz92pk4osb,0,26.3,20.8,2023-04-01T16:09:58.947Z,2023-04-02T01:20:04Z,4153530679,155,,4155688547,178,,4153530685,140,42.5,4153530683,56,Back,4153530693,1,,4153530689,212,57.2,4153530681,196,,4153530691,213,1.3,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,4153530687,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722091,81,5,1,9,37,4raiad4l2j5lkfaz92pk4osb,0,43.7,101.6,2023-04-01T16:10:01.681Z,2023-04-02T01:20:09Z,4153530707,347,,4153530705,56,Back,4153530919,233,105,,,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722121,105,5,1,9,37,3vo5mpj7catp66nrwwqiuhuup,1,56.3,-1.6,2023-04-01T16:10:01.681Z,2023-04-02T01:20:08Z,4153530905,233,81,4153530885,347,,4153530883,56,Right,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722263,106,1,1,9,46,3vo5mpj7catp66nrwwqiuhuup,1,55.1,0,2023-04-01T16:10:10.270Z,2023-04-02T01:20:15Z,4153531667,56,Back,4154452119,189,,4153531669,140,39.3,4153531675,213,2.5,4153531665,107,,4153531673,212,21.0,4153531671,141,17.0,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722281,107,1,1,9,50,3vo5mpj7catp66nrwwqiuhuup,1,39.3,30.1,2023-04-01T16:10:14.270Z,2023-04-02T01:20:19Z,4153531717,56,Back,4155689605,178,,4153531721,141,67.9,4153531719,140,28.0,4153531723,212,28.3,4153531725,213,2.0,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722307,108,1,1,9,53,3vo5mpj7catp66nrwwqiuhuup,1,27.6,72,2023-04-01T16:10:17.275Z,2023-04-02T01:20:23Z,4153531817,213,1.4,4155689873,178,,4153531813,141,93.6,4153531811,140,30.3,4153531809,56,Back,4153531815,212,15.0,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722323,109,1,1,9,56,3vo5mpj7catp66nrwwqiuhuup,1,32,92.7,2023-04-01T16:10:19.742Z,2023-04-02T01:20:26Z,4153531895,212,8.2,4153531891,140,26.4,4153531893,141,84.3,4153531889,56,Back,4153531897,213,3.9,4155690017,178,,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722445,110,1,1,9,56,3vo5mpj7catp66nrwwqiuhuup,1,27.6,83.5,2023-04-01T16:10:20.454Z,2023-04-02T01:20:28Z,4153532511,140,72.8,4153532519,1,,4153532513,141,67.2,4153532515,212,48.7,4153532509,56,Center,4155690159,178,,4153532517,213,6.1,4153532507,155,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722453,111,61,1,10,3,3vo5mpj7catp66nrwwqiuhuup,0,86,72.9,2023-04-01T16:10:26.897Z,2023-04-02T01:20:49Z,4153532543,56,Center,4155690789,178,,,,,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722473,82,12,1,10,3,4raiad4l2j5lkfaz92pk4osb,1,13.9,24.9,2023-04-01T16:10:27.483Z,2023-04-02T01:20:53Z,4153532607,140,13.3,4153532611,212,18.3,4153532605,56,Back,4153532613,213,4.7,4155692273,178,,4153532637,167,,4153532609,141,0.0,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722475,83,5,1,10,5,4raiad4l2j5lkfaz92pk4osb,0,14,-1.4,2023-04-01T16:10:28.912Z,2023-04-02T01:20:56Z,4153532627,347,,4153532625,56,Back,4153532849,233,112,,,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722511,112,5,1,10,5,3vo5mpj7catp66nrwwqiuhuup,1,86,101.4,2023-04-01T16:10:28.912Z,2023-04-02T01:20:56Z,4153532789,347,,4153532787,56,Left,4153532829,233,83,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722611,114,1,1,10,7,3vo5mpj7catp66nrwwqiuhuup,1,89,100,2023-04-01T16:10:31.301Z,2023-04-02T01:21:03Z,4153533305,141,89.2,4153533299,107,,4153533309,213,3.9,4153533303,140,80.8,4153533301,56,Left,4153533307,212,11.5,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722631,115,1,1,10,11,3vo5mpj7catp66nrwwqiuhuup,1,84.2,90.9,2023-04-01T16:10:35.527Z,2023-04-02T01:21:08Z,4153533401,213,4.2,4155693123,178,,4153533399,212,12.2,4153533389,56,Center,4153533393,140,78.1,4153533397,141,75.6,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722649,116,1,1,10,14,3vo5mpj7catp66nrwwqiuhuup,0,91.2,82.3,2023-04-01T16:10:37.884Z,2023-04-02T01:21:12Z,4153533473,213,4.7,4154476057,224,,4153533465,56,Center,4153533471,212,27.1,4155693407,178,,4153533461,2,,4153533463,155,,4153533469,141,42.5,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,4154476059,72,,4153533467,140,,,,,,,,,,,,,,,,,,91.8,,,,,,,,,,,,
2526722673,84,12,1,10,15,4raiad4l2j5lkfaz92pk4osb,1,6.9,57.8,2023-04-01T16:10:39.107Z,2023-04-02T01:21:34Z,4153533545,56,Back,4153533549,141,73.2,4155694793,388,,4153533551,212,19.8,4153533553,213,0.6,4153533559,15,,4153533547,140,22.9,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722723,85,1,1,10,19,4raiad4l2j5lkfaz92pk4osb,0,27.7,77.8,2023-04-01T16:10:42.734Z,2023-04-02T01:21:45Z,4155695631,178,,4153533767,141,73.7,4153533765,140,34.3,4153533771,213,5.9,4153533761,56,Back,4153533769,212,7.5,,,,,,,6gab9bfl0kj0hy1z0u75pl42d,R. Saponara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722729,117,50,1,10,20,3vo5mpj7catp66nrwwqiuhuup,1,67.1,28.6,2023-04-01T16:10:43.950Z,2023-04-02T01:22:14Z,4155075011,233,112,4154479605,286,,4153533801,56,Center,,,,,,,,,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526724289,112,7,1,10,20,4raiad4l2j5lkfaz92pk4osb,1,32.9,71.4,2023-04-01T16:10:44.096Z,2023-04-02T01:22:19Z,4154481429,383,,4155697391,178,,4155075007,233,117,4154479825,285,,4153541979,56,Back,,,,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722727,86,49,1,10,21,4raiad4l2j5lkfaz92pk4osb,1,32.3,72.1,2023-04-01T16:10:45.266Z,2023-04-02T01:22:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6gab9bfl0kj0hy1z0u75pl42d,R. Saponara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722811,87,1,1,10,21,4raiad4l2j5lkfaz92pk4osb,1,32.2,71.9,2023-04-01T16:10:45.318Z,2023-04-02T01:22:29Z,4153534275,56,Back,4155698735,178,,4153534281,212,7.3,4153534285,213,4.9,4153534279,141,61.3,4153534277,140,33.3,,,,,,,6gab9bfl0kj0hy1z0u75pl42d,R. Saponara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722821,88,1,1,10,26,4raiad4l2j5lkfaz92pk4osb,0,41.7,34.3,2023-04-01T16:10:50.391Z,2023-04-02T01:22:33Z,4155699119,178,,4153534337,212,7.9,4153534335,141,28.6,4153534333,140,48.3,4153534339,213,5.8,4153534331,56,Back,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722851,118,61,1,10,26,3vo5mpj7catp66nrwwqiuhuup,1,51.6,70.5,2023-04-01T16:10:50.659Z,2023-04-02T01:22:37Z,4153534495,56,Center,4155699421,178,,,,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722995,89,5,1,10,29,4raiad4l2j5lkfaz92pk4osb,1,42.8,-1,2023-04-01T16:10:53.143Z,2023-04-02T01:22:42Z,4153535159,56,Back,4153535161,347,,4153535493,233,119,,,,,,,,,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526722863,119,5,1,10,29,3vo5mpj7catp66nrwwqiuhuup,0,57.2,101,2023-04-01T16:10:53.143Z,2023-04-02T01:22:42Z,4153535545,233,89,4153534539,347,,4153534537,56,Left,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723059,90,1,1,10,36,4raiad4l2j5lkfaz92pk4osb,1,37.2,0,2023-04-01T16:11:00.669Z,2023-04-02T01:22:48Z,4153535373,141,20.2,4153535379,1,,4153535371,140,15.4,4153535369,56,Back,4153535375,212,26.8,4153535377,213,2.6,4153535367,107,,4154485189,189,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723171,91,1,1,10,44,4raiad4l2j5lkfaz92pk4osb,1,21.6,33.7,2023-04-01T16:11:07.945Z,2023-04-02T01:22:52Z,4153535945,56,Back,4155700497,178,,4153535949,141,88.0,4153535953,213,1.3,4153535951,212,38.1,4153535947,140,30.4,4153535955,1,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723279,92,1,1,10,50,4raiad4l2j5lkfaz92pk4osb,1,37,77.9,2023-04-01T16:11:14.689Z,2023-04-02T01:22:56Z,4153536471,196,,4153536479,212,44.9,4153536473,56,Back,4153536475,140,32.5,4153536469,155,,4153536481,213,4.6,4155700829,178,,4153536483,1,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,4153536477,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723367,93,1,1,10,59,4raiad4l2j5lkfaz92pk4osb,1,38.5,10,2023-04-01T16:11:22.752Z,2023-04-02T01:23:04Z,4153536795,213,2.1,4155701505,178,,4153536791,141,27.7,4153536783,56,Back,4153536793,212,14.0,4153536787,140,31.6,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526723405,94,1,1,11,3,4raiad4l2j5lkfaz92pk4osb,1,31.8,38.7,2023-04-01T16:11:27.311Z,2023-04-02T01:23:08Z,4153537037,213,1.5,4153537029,56,Back,4153537039,1,,4153537033,141,85.9,4153537031,140,32.9,4155701695,178,,4153537035,212,32.1,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
