id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/15/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2461929595,119,1,1,16,34,4raiad4l2j5lkfaz92pk4osb,0,61,12.2,2022-09-18T13:18:24.195Z,2022-09-18T20:32:02Z,3790456057,56,Right,3792378677,178,,3790456061,141,13.1,3790456065,213,0.1,3790456059,140,71.5,3790456063,212,11.0,,,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461929607,125,8,1,16,34,ap6blbxhq9elm62vw6tutzlwg,1,31.7,93.5,2022-09-18T13:18:24.642Z,2022-09-18T20:32:09Z,3791451897,385,,3790456109,56,Back,3792379201,178,,,,,,,,,,,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461929659,120,61,1,16,37,4raiad4l2j5lkfaz92pk4osb,1,69.6,21.2,2022-09-18T13:18:27.375Z,2022-09-18T20:32:19Z,3792379695,21,,3792379697,178,,3790456407,56,Center,,,,,,,,,,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461929705,121,1,1,16,39,4raiad4l2j5lkfaz92pk4osb,1,71.6,30.3,2022-09-18T13:18:29.107Z,2022-09-18T20:32:32Z,3790456711,213,1.5,3790456699,141,40.9,3790457691,210,15,3790456697,140,72.2,3790456703,212,7.2,3790456695,56,Center,3792380147,178,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461929711,122,15,1,16,41,4raiad4l2j5lkfaz92pk4osb,1,75.9,47.8,2022-09-18T13:18:31.987Z,2022-09-18T20:32:32Z,3790456735,18,,3790457755,230,97.3,3790457745,102,51.5,3792380489,178,,3790457737,78,,3790457749,215,,3790457101,82,,3790457093,72,,963czsr3yecwk4s3p1wby5x3p,A. Barák,3790457751,146,82.0,3790456737,56,Center,,3790457757,231,49.8,3790456733,22,,3790457741,55,121,3790457747,103,3790457753,147,48.7,3790457157,233,3790457739,29,,,,,,,19,126,,,,,,
2461929719,126,10,1,16,41,ap6blbxhq9elm62vw6tutzlwg,1,18.7,51.2,2022-09-18T13:18:32.074Z,2022-09-18T20:32:44Z,3790456793,94,,3790456795,56,Back,3792380815,178,,3790457183,233,122,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461929791,127,12,1,16,45,ap6blbxhq9elm62vw6tutzlwg,1,6.7,14,2022-09-18T13:18:35.690Z,2022-09-18T20:32:49Z,3790457225,140,14.9,3792381343,389,,3790457253,167,,3790457227,141,0.0,3790457223,56,Back,3790457229,212,13.6,3790457231,213,5.4,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461929913,123,5,1,16,46,4raiad4l2j5lkfaz92pk4osb,1,81,101.6,2022-09-18T13:18:36.990Z,2022-09-18T20:32:55Z,3790462561,233,128,3790457987,347,,3790457985,56,Left,,,,,,,,,,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461929793,128,5,1,16,46,ap6blbxhq9elm62vw6tutzlwg,0,19,-1.6,2022-09-18T13:18:36.990Z,2022-09-18T20:32:55Z,3790457243,347,,3790462577,233,123,3790457241,56,Back,,,,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461930195,124,1,1,17,6,4raiad4l2j5lkfaz92pk4osb,1,77,100,2022-09-18T13:18:56.250Z,2022-09-18T20:32:59Z,3790459677,140,88.0,3790459681,212,22.2,3790459671,107,,3790459675,56,Center,3790459685,1,,3790459683,213,5.3,3790459679,141,74.1,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461930203,125,61,1,17,7,4raiad4l2j5lkfaz92pk4osb,0,88.5,73.8,2022-09-18T13:18:57.797Z,2022-09-18T20:33:05Z,3792382333,178,,3790459711,56,Center,,,,,,,,,,,,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461930225,129,49,1,17,9,ap6blbxhq9elm62vw6tutzlwg,1,13.5,35.3,2022-09-18T13:18:59.140Z,2022-09-18T20:33:11Z,,,,,,,,,,,,,,,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461930281,130,1,1,17,10,ap6blbxhq9elm62vw6tutzlwg,0,13.4,35.2,2022-09-18T13:19:00.106Z,2022-09-18T20:33:15Z,3790460031,213,6.0,3790460023,56,Back,3792382885,178,,3790460029,212,18.1,3790460027,141,28.9,3790460025,140,30.1,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462296165,794,67,1,17,10,4raiad4l2j5lkfaz92pk4osb,1,69.9,70,2022-09-18T13:19:00.820Z,2022-09-19T00:13:48Z,3792459535,233,864,,,,,,,,,,,,,,,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462296157,864,67,1,17,10,ap6blbxhq9elm62vw6tutzlwg,0,30.1,30,2022-09-18T13:19:00.821Z,2022-09-18T20:56:10Z,3792459549,233,794,,,,,,,,,,,,,,,,,,,,,,2zwe056wfzof0v5jv01dv9uc5,A. Hrustić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461930273,126,61,1,17,10,4raiad4l2j5lkfaz92pk4osb,1,69.7,70.8,2022-09-18T13:19:00.848Z,2022-09-19T00:13:48Z,3792383171,178,,3790459987,56,Center,,,,,,,,,,,,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462296323,868,43,1,17,13,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-09-18T13:19:03.504Z,2022-09-18T20:56:45Z,3792460455,178,0,3792460979,144,82,,,,,,,,,,,,,,,,,,,2zwe056wfzof0v5jv01dv9uc5,A. Hrustić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461930371,131,1,1,17,15,ap6blbxhq9elm62vw6tutzlwg,0,35,2.8,2022-09-18T13:19:05.300Z,2022-09-18T20:33:25Z,3790460633,56,Center,3790460641,213,0.7,3790460639,212,23.0,3790460637,141,23.9,3790460635,140,52.1,3792383359,178,,,,,,,,2zwe056wfzof0v5jv01dv9uc5,A. Hrustić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461930385,127,49,1,17,17,4raiad4l2j5lkfaz92pk4osb,1,49.2,76.3,2022-09-18T13:19:07.338Z,2022-09-18T20:33:32Z,,,,,,,,,,,,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461930427,128,1,1,17,18,4raiad4l2j5lkfaz92pk4osb,1,49.7,80.6,2022-09-18T13:19:08.625Z,2022-09-18T20:33:35Z,3790460925,56,Left,3792383989,178,,3790460933,213,0.3,3790460927,140,58.1,3790460929,141,84.2,3790460931,212,9.2,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461930461,129,1,1,17,21,4raiad4l2j5lkfaz92pk4osb,1,53.2,72.7,2022-09-18T13:19:11.280Z,2022-09-18T20:33:40Z,3790461119,213,4.7,3790461113,141,47.3,3790461107,140,53.0,3792384391,178,,3790461117,212,17.3,3790461105,56,Center,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461930563,130,1,1,17,23,4raiad4l2j5lkfaz92pk4osb,1,53,47.3,2022-09-18T13:19:13.572Z,2022-09-18T20:33:43Z,3790461765,213,3.2,3790461757,56,Back,3790461761,141,46.0,3790461767,1,,3792384525,178,,3790461759,140,21.4,3790461763,212,33.2,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461930603,131,1,1,17,29,4raiad4l2j5lkfaz92pk4osb,0,22.2,46.3,2022-09-18T13:19:19.635Z,2022-09-18T20:33:46Z,3790462039,212,35.9,3790462025,155,,3790462041,213,0.3,3790462085,1,,3790462037,141,59.7,3790462029,56,Center,3792384689,178,,3790462035,140,55.3,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461930607,132,49,1,17,31,ap6blbxhq9elm62vw6tutzlwg,1,45,43.4,2022-09-18T13:19:21.733Z,2022-09-18T20:33:50Z,,,,,,,,,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461930721,133,1,1,17,32,ap6blbxhq9elm62vw6tutzlwg,1,44.8,43.4,2022-09-18T13:19:22.421Z,2022-09-18T20:33:53Z,3790462683,213,5.9,3790462673,155,,3792385269,178,,3790462679,141,36.2,3790462675,56,Center,3790462677,140,56.6,3790462681,212,13.3,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461930751,134,1,1,17,37,ap6blbxhq9elm62vw6tutzlwg,0,65.5,45.4,2022-09-18T13:19:27.785Z,2022-09-18T20:33:58Z,3790462837,213,0.7,3790462831,140,71.3,3792385523,178,,3790462835,212,8.3,3790462829,56,Center,3790462833,141,53.6,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461930759,132,8,1,17,38,4raiad4l2j5lkfaz92pk4osb,1,24.5,38,2022-09-18T13:19:28.203Z,2022-09-18T20:34:03Z,3792385729,178,,3790462851,56,Back,3791460153,384,,,,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461930815,133,1,1,17,40,4raiad4l2j5lkfaz92pk4osb,1,32.9,21.9,2022-09-18T13:19:30.634Z,2022-09-18T20:34:07Z,3790463159,141,26.5,3790463163,213,2.8,3792385943,178,,3790463155,56,Back,3790463161,212,10.9,3790463157,140,23.0,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461930821,134,49,1,17,40,4raiad4l2j5lkfaz92pk4osb,1,23.1,26.5,2022-09-18T13:19:31.088Z,2022-09-18T20:34:12Z,,,,,,,,,,,,,,,,,,,,,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931059,135,1,1,17,46,4raiad4l2j5lkfaz92pk4osb,1,36.6,50,2022-09-18T13:19:36.469Z,2022-09-18T20:34:17Z,3790464405,212,46.8,3790464399,56,Right,3790464407,213,5.7,3790464401,140,73.2,3790464403,141,10.7,3792386547,178,,3790464409,1,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931167,136,1,1,17,52,4raiad4l2j5lkfaz92pk4osb,1,83.6,9.4,2022-09-18T13:19:42.361Z,2022-09-18T20:34:22Z,3790464939,155,,3790464941,56,Left,3790464953,213,1.5,3790464947,141,92.0,3790464951,212,56.3,3792386803,178,,3790464957,1,,3790464945,140,87.7,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,3790576029,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931187,137,1,1,17,59,4raiad4l2j5lkfaz92pk4osb,1,86.6,83.8,2022-09-18T13:19:49.290Z,2022-09-18T20:34:26Z,3790465077,56,Left,3790465081,141,79.4,3792387013,178,,3790465085,213,3.4,3790465079,140,75.8,3790465083,212,11.7,,,,,,,b7vmywgydbcs4m9pcjcoabt62,R. Sottil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931213,138,1,1,18,0,4raiad4l2j5lkfaz92pk4osb,0,75.8,79.4,2022-09-18T13:19:50.546Z,2022-09-18T20:34:31Z,3790465231,140,88.8,3790465237,213,5.2,3790465229,56,Center,3790465235,212,30.8,3792387225,178,,3791461351,72,,3790465227,155,,3791461349,224,,66at96kfhvigkny465lkmrnbp,C. Biraghi,3790465225,2,,3790465233,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931309,135,12,1,18,2,ap6blbxhq9elm62vw6tutzlwg,1,8.3,61.2,2022-09-18T13:19:52.163Z,2022-09-18T20:34:37Z,3790465707,140,31.0,3790465711,212,25.6,3790465705,56,Back,3792387713,178,,3790465713,213,5.9,3790465745,15,,3790465709,141,47.3,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931337,139,1,1,18,4,4raiad4l2j5lkfaz92pk4osb,0,68.1,63.6,2022-09-18T13:19:54.920Z,2022-09-18T20:34:45Z,3792388305,388,,3790465899,212,10.4,3790465895,141,72.1,3790465901,213,0.6,3790465885,3,,3790465891,140,76.3,3790465887,56,Center,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931353,136,49,1,18,6,ap6blbxhq9elm62vw6tutzlwg,1,23,27.4,2022-09-18T13:19:56.659Z,2022-09-18T20:34:53Z,,,,,,,,,,,,,,,,,,,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931379,137,1,1,18,6,ap6blbxhq9elm62vw6tutzlwg,0,23,27.4,2022-09-18T13:19:56.699Z,2022-09-18T20:34:56Z,3790466129,140,38.3,3790466135,213,0.1,3790466133,212,16.1,3792389161,178,,3790466127,56,Back,3790466131,141,29.2,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931415,140,1,1,18,7,4raiad4l2j5lkfaz92pk4osb,0,64.1,67.9,2022-09-18T13:19:57.441Z,2022-09-18T20:35:01Z,3790466297,56,Center,3790466307,213,6.0,3790466301,141,57.5,3790466295,3,,3792389423,388,,3790466303,212,26.5,3790466299,140,88.4,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931445,138,52,1,18,10,ap6blbxhq9elm62vw6tutzlwg,1,13.2,45.4,2022-09-18T13:20:00.378Z,2022-09-18T20:35:05Z,3792389637,178,,3791462199,376,,,,,,,,,,,,,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931647,139,1,1,18,17,ap6blbxhq9elm62vw6tutzlwg,1,10.1,46.6,2022-09-18T13:20:07.531Z,2022-09-18T20:35:09Z,3790467537,212,17.7,3790467531,56,Back,3790467529,123,,3790467535,141,72.5,3792389867,178,,3790467539,213,1.5,3790467533,140,12.1,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931709,140,1,1,18,19,ap6blbxhq9elm62vw6tutzlwg,1,12.1,72.5,2022-09-18T13:20:10.003Z,2022-09-18T20:35:13Z,3790467827,213,1.0,3790467821,140,21.9,3792390045,178,,3790467819,56,Back,3790467825,212,18.8,3790467823,141,95.7,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931753,141,1,1,18,22,ap6blbxhq9elm62vw6tutzlwg,0,22,92.9,2022-09-18T13:20:12.805Z,2022-09-18T20:35:18Z,3790468015,56,Center,3792390311,178,,3790468023,213,5.8,3790468017,140,54.9,3790468019,141,66.8,3790468013,155,,3790468021,212,38.8,3790468025,1,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931771,141,61,1,18,25,4raiad4l2j5lkfaz92pk4osb,0,44.9,33,2022-09-18T13:20:15.144Z,2022-09-18T20:35:24Z,3792390531,178,,3792390529,21,,3790468141,56,Back,,,,,,,,,,,,,,,,476nfumr6aadvufrqk72tq5be,L. Ranieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931805,142,61,1,18,25,ap6blbxhq9elm62vw6tutzlwg,1,53.8,71.6,2022-09-18T13:20:16.070Z,2022-09-18T20:35:31Z,3790468303,56,Center,3792391003,178,,,,,,,,,,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461933403,162,1,1,18,26,ap6blbxhq9elm62vw6tutzlwg,0,60.6,83,2022-09-18T13:20:16.956Z,2022-09-18T20:35:37Z,3792391401,178,,3790477175,56,Left,3790477177,140,61.9,3790477181,212,1.8,3790477183,213,5.6,3790477179,141,81.2,,,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931803,142,8,1,18,27,4raiad4l2j5lkfaz92pk4osb,1,44.6,34.2,2022-09-18T13:20:17.506Z,2022-09-18T20:35:41Z,3791465451,384,,3790468301,56,Back,3792391609,389,,,,,,,,,,,,,,,,,476nfumr6aadvufrqk72tq5be,L. Ranieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931841,143,49,1,18,28,4raiad4l2j5lkfaz92pk4osb,1,56.6,32.5,2022-09-18T13:20:18.773Z,2022-09-18T20:35:44Z,,,,,,,,,,,,,,,,,,,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931887,144,1,1,18,30,4raiad4l2j5lkfaz92pk4osb,1,55.7,32.5,2022-09-18T13:20:20.303Z,2022-09-18T20:35:48Z,3790468759,140,48.1,3790468763,141,34.5,3792392167,178,,3790468767,213,3.0,3790468757,56,Back,3790468765,212,8.1,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931975,145,1,1,18,31,4raiad4l2j5lkfaz92pk4osb,1,50.1,33.1,2022-09-18T13:20:21.833Z,2022-09-18T20:35:55Z,3790469247,140,58.1,3790469253,213,5.8,3792392567,178,,3790469245,56,Center,3790469249,141,27.1,3790469251,212,9.3,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462341903,1336,83,1,18,34,ap6blbxhq9elm62vw6tutzlwg,1,41.7,74,2022-09-18T13:20:24.211Z,2022-09-18T22:58:56Z,3792723475,399,199672,,,,,,,,,,,,,,,,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931981,146,3,1,18,36,4raiad4l2j5lkfaz92pk4osb,0,52.1,26.4,2022-09-18T13:20:26.367Z,2022-09-18T20:36:10Z,3792392947,178,,3790469295,56,Center,3790469453,233,143,3790469297,286,,3791467501,465,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931995,143,7,1,18,36,ap6blbxhq9elm62vw6tutzlwg,0,47.9,73.6,2022-09-18T13:20:26.485Z,2022-09-18T20:36:05Z,3790469431,233,146,3790469343,285,,3791466785,385,,3792393289,178,,3790469341,56,Back,,,,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462298049,845,67,1,18,36,4raiad4l2j5lkfaz92pk4osb,1,55.8,27.2,2022-09-18T13:20:26.796Z,2022-09-19T00:13:49Z,3792470737,233,891,,,,,,,,,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462298047,891,67,1,18,36,ap6blbxhq9elm62vw6tutzlwg,0,44.2,72.8,2022-09-18T13:20:26.797Z,2022-09-18T21:01:46Z,3792470761,233,845,,,,,,,,,,,,,,,,,,,,,,2zwe056wfzof0v5jv01dv9uc5,A. Hrustić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461931997,147,50,1,18,37,4raiad4l2j5lkfaz92pk4osb,1,56.7,24.8,2022-09-18T13:20:27.667Z,2022-09-18T20:36:44Z,3790469357,286,,3790484041,233,144,3790469353,56,Center,,,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461932051,144,7,1,18,37,ap6blbxhq9elm62vw6tutzlwg,1,43.3,75.2,2022-09-18T13:20:27.895Z,2022-09-18T20:36:37Z,3790469629,285,,3792394419,178,,3791467247,383,,3790469627,56,Back,3790469681,233,147,,,,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461932055,145,49,1,18,38,ap6blbxhq9elm62vw6tutzlwg,1,44.5,74.3,2022-09-18T13:20:28.317Z,2022-09-18T20:36:49Z,,,,,,,,,,,,,,,,,,,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461932075,146,1,1,18,39,ap6blbxhq9elm62vw6tutzlwg,1,44.5,74.3,2022-09-18T13:20:29.487Z,2022-09-18T20:36:54Z,3790469791,213,0.2,3790469787,141,80.6,3792396477,178,,3790469785,140,64.2,3790469789,212,21.1,3790469783,56,Left,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461932079,147,3,1,18,41,ap6blbxhq9elm62vw6tutzlwg,0,68.4,79.8,2022-09-18T13:20:31.531Z,2022-09-18T20:36:58Z,3790469815,286,,3790469813,56,Left,3790470049,233,148,3792396697,178,,3791468373,465,,,,,,,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461932095,148,7,1,18,41,4raiad4l2j5lkfaz92pk4osb,1,31.6,20.2,2022-09-18T13:20:31.579Z,2022-09-18T20:37:02Z,3791468041,383,,3792396987,178,,3790470019,233,147,3790469919,285,,3790469913,56,Back,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461932101,149,49,1,18,42,4raiad4l2j5lkfaz92pk4osb,1,32,21,2022-09-18T13:20:32.689Z,2022-09-18T20:37:08Z,,,,,,,,,,,,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461932223,150,1,1,18,45,4raiad4l2j5lkfaz92pk4osb,1,49.4,32.7,2022-09-18T13:20:35.855Z,2022-09-18T20:37:12Z,3790470655,155,,3790470665,213,1.3,3790470657,56,Left,3790470661,141,91.4,3790470667,1,,3790470663,212,41.8,3790470659,140,61.2,3792397501,178,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461932345,151,1,1,18,54,4raiad4l2j5lkfaz92pk4osb,0,98.3,79.1,2022-09-18T13:20:44.338Z,2022-09-18T20:37:17Z,3790471355,56,Center,3791469995,224,,3792397765,178,,3790471351,2,,3790471357,140,97.6,3791469997,72,,3790471361,212,2.0,3790471353,155,,b7vmywgydbcs4m9pcjcoabt62,R. Sottil,3790471363,213,4.3,3790471359,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461934401,169,61,1,18,54,ap6blbxhq9elm62vw6tutzlwg,1,1.3,22.7,2022-09-18T13:20:44.424Z,2022-09-18T20:37:24Z,3790482355,56,Back,3792397957,178,,,,,,,,,,,,,,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461932337,148,44,1,18,55,ap6blbxhq9elm62vw6tutzlwg,1,4.6,42.6,2022-09-18T13:20:45.131Z,2022-09-19T00:13:49Z,3790471321,285,,3790471317,56,Back,3790471711,233,152,,,,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461932393,152,44,1,18,55,4raiad4l2j5lkfaz92pk4osb,0,95.4,57.4,2022-09-18T13:20:45.132Z,2022-09-18T20:37:34Z,3790471659,56,Center,3790471723,233,148,3790471661,286,,,,,,,,,,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
