id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/13/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2518263373,6,1,1,0,21,8le3orkfz6iix3jns6g9ojqjg,1,60.9,0,2023-03-11T14:01:37.140Z,2023-03-11T19:45:50Z,4087947609,140,73.9,4087947613,141,18.0,4087947617,212,19.0,4087947605,107,,4087947619,213,0.8,4087947607,56,Right,,,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518263377,7,4,1,0,25,8le3orkfz6iix3jns6g9ojqjg,1,77.8,23.6,2023-03-11T14:01:41.220Z,2023-03-11T19:46:09Z,4087947923,13,,4087947627,56,Center,4087947629,286,,4087947927,265,,4087947925,152,,4087949015,233,6,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518263639,6,4,1,0,25,dxq76zcvnokq07cszdx0i6kve,0,22.2,76.4,2023-03-11T14:01:41.221Z,2023-03-11T19:46:09Z,4087948977,265,,4087948971,13,,4087948975,152,,4087949035,233,7,4087948973,56,Back,4090146875,178,,4087948979,285,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518264345,8,15,1,1,36,8le3orkfz6iix3jns6g9ojqjg,1,79.6,30.3,2023-03-11T14:02:52.380Z,2023-03-11T19:47:00Z,4087953953,103,20.8,4087952743,20,,4087953961,230,98.9,4090150989,178,,4087953963,231,48.7,4087953951,102,48.9,4087952491,56,Center,4087953959,147,37.7,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,4087952489,18,4087953957,146,87.6,4087952487,26,4087952747,82,4087952765,233,7,4087953955,458,4087953949,79,,,,,,,,,,,,,,,,,,,
2518264351,7,10,1,1,36,dxq76zcvnokq07cszdx0i6kve,1,10.4,64.1,2023-03-11T14:02:52.674Z,2023-03-11T19:47:20Z,4090152263,388,,4087952773,233,8,4087952541,56,Back,4087952539,94,,4087982417,239,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518264377,8,6,1,1,37,dxq76zcvnokq07cszdx0i6kve,0,15.4,68.2,2023-03-11T14:02:53.606Z,2023-03-11T19:47:24Z,4087952731,233,9,4087952647,73,,4087952645,56,Back,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518264375,9,6,1,1,37,8le3orkfz6iix3jns6g9ojqjg,1,84.6,31.8,2023-03-11T14:02:53.606Z,2023-03-11T19:47:25Z,4087952643,75,,4087952703,233,8,4087952641,56,Center,,,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518265527,16,1,1,1,54,8le3orkfz6iix3jns6g9ojqjg,1,99.6,0.6,2023-03-11T14:03:10.468Z,2023-03-11T19:47:35Z,4090153449,178,,4087958573,212,6.1,4087958567,56,Right,4087959081,6,,4087958575,213,2.9,4087958569,140,94.0,4087958571,141,2.7,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518265819,19,1,1,1,56,8le3orkfz6iix3jns6g9ojqjg,1,87.2,7.5,2023-03-11T14:03:12.809Z,2023-03-11T19:47:40Z,4087960173,56,Right,4087960179,212,8.9,4087960181,213,2.3,4087960177,141,17.0,4090153785,178,,4087960175,140,81.4,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518266059,24,1,1,1,58,8le3orkfz6iix3jns6g9ojqjg,0,80.4,19.1,2023-03-11T14:03:14.288Z,2023-03-11T19:47:43Z,4089550975,223,,4087961365,212,17.3,4087961353,155,,4087961361,141,39.8,4087961355,56,Center,4087961351,2,,4089550979,72,,4087961357,140,89.9,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,4090154003,178,4087961369,213,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693493,742,43,1,1,59,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-03-11T14:03:15.108Z,2023-03-11T22:24:09Z,4090600021,144,67,4090231487,233,901,,,,,,,,,,,,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693485,901,43,1,1,59,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2023-03-11T14:03:15.109Z,2023-03-11T22:24:08Z,4090231497,233,742,4090600001,144,67,,,,,,,,,,,,,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518264701,9,12,1,1,59,dxq76zcvnokq07cszdx0i6kve,1,9.9,59.7,2023-03-11T14:03:15.132Z,2023-03-11T20:09:50Z,4087954373,213,5.4,4087954367,140,24.7,4087954365,56,Back,4090154539,178,,4087954371,212,25.2,4087954369,141,30.5,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518264761,10,1,1,2,5,8le3orkfz6iix3jns6g9ojqjg,1,72.8,84.5,2023-03-11T14:03:21.080Z,2023-03-11T19:47:57Z,4087954661,2,,4087954673,141,57.7,4089552071,72,,4087954671,140,86.2,4087954665,155,,4087954675,212,23.0,4090155379,178,,4089552069,224,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,4087954669,56,4087954677,213,5.4,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,
2518264771,11,3,1,2,7,8le3orkfz6iix3jns6g9ojqjg,0,88.6,66.9,2023-03-11T14:03:23.522Z,2023-03-11T19:48:07Z,4087954733,286,,4090156125,178,,4087954817,233,10,4089553563,464,,4087954731,56,Center,,,,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518264775,10,7,1,2,7,dxq76zcvnokq07cszdx0i6kve,0,11.4,33.1,2023-03-11T14:03:23.660Z,2023-03-11T19:48:09Z,4090156291,178,,4089553805,383,,4087954739,56,Back,4087954741,285,,4087954789,233,11,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518264801,12,61,1,2,7,8le3orkfz6iix3jns6g9ojqjg,1,89.2,66.9,2023-03-11T14:03:23.827Z,2023-03-11T19:48:13Z,4087954863,56,Center,4090156621,178,,,,,,,,,,,,,,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694329,743,67,1,2,8,dxq76zcvnokq07cszdx0i6kve,1,10.8,30.3,2023-03-11T14:03:24.660Z,2023-03-11T22:33:22Z,4090236015,233,904,,,,,,,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694325,904,67,1,2,8,8le3orkfz6iix3jns6g9ojqjg,0,89.2,69.7,2023-03-11T14:03:24.661Z,2023-03-11T20:10:47Z,4090236079,233,743,,,,,,,,,,,,,,,,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518264837,11,12,1,2,8,dxq76zcvnokq07cszdx0i6kve,1,11.1,34,2023-03-11T14:03:24.680Z,2023-03-11T22:33:22Z,4087955037,56,Back,4087955043,212,8.9,4087955041,141,35.2,4090157303,178,,4087955039,140,19.5,4087955047,213,0.1,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518265139,15,61,1,2,9,8le3orkfz6iix3jns6g9ojqjg,1,85.9,66.2,2023-03-11T14:03:25.110Z,2023-03-11T19:48:36Z,4090158671,21,,4087956515,56,Center,4090158673,178,,,,,,,,,,,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518264843,12,49,1,2,10,dxq76zcvnokq07cszdx0i6kve,1,21.5,36.5,2023-03-11T14:03:26.595Z,2023-03-11T20:11:12Z,,,,,,,,,,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694617,744,67,1,2,10,dxq76zcvnokq07cszdx0i6kve,1,20.6,37,2023-03-11T14:03:26.616Z,2023-03-11T22:33:23Z,4090237587,233,905,,,,,,,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694613,905,67,1,2,10,8le3orkfz6iix3jns6g9ojqjg,0,79.4,63,2023-03-11T14:03:26.617Z,2023-03-11T20:11:08Z,4090237591,233,744,,,,,,,,,,,,,,,,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518264881,13,1,1,2,10,dxq76zcvnokq07cszdx0i6kve,1,21.5,36.5,2023-03-11T14:03:26.647Z,2023-03-11T22:33:23Z,4087955245,140,34.4,4087955241,56,Back,4087955247,141,22.1,4090159267,178,,4087955251,213,5.7,4087955249,212,16.7,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518264885,14,50,1,2,13,dxq76zcvnokq07cszdx0i6kve,1,38,27.8,2023-03-11T14:03:29.046Z,2023-03-11T19:49:23Z,4087955273,56,Back,4087955275,286,,4087955899,233,13,,,,,,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518264975,13,7,1,2,13,8le3orkfz6iix3jns6g9ojqjg,0,62,72.2,2023-03-11T14:03:29.633Z,2023-03-11T19:49:26Z,4090162409,178,,4087955749,56,Center,4087955751,285,,4089558073,384,,4087955841,233,14,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518264965,15,4,1,2,14,dxq76zcvnokq07cszdx0i6kve,1,37.9,28.4,2023-03-11T14:03:30.172Z,2023-03-11T19:49:35Z,4087955861,233,14,4087955703,56,Back,4087955705,152,,4087955701,295,,4087955707,286,,4087955699,13,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518264983,14,4,1,2,14,8le3orkfz6iix3jns6g9ojqjg,0,62.1,71.6,2023-03-11T14:03:30.173Z,2023-03-11T19:49:35Z,4087955793,152,,4090162973,178,,4087955787,13,,4087955789,295,,4087955791,56,Center,4087955973,233,15,4087955795,285,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518265405,16,1,1,2,45,dxq76zcvnokq07cszdx0i6kve,1,47.1,32.8,2023-03-11T14:04:01.756Z,2023-03-11T19:49:38Z,4087957899,5,,4087957907,141,49.0,4090163141,178,,4087957911,213,2.6,4087957905,140,30.5,4087957901,152,,4087957903,56,Back,4087957909,212,20.6,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518265461,17,1,1,2,48,dxq76zcvnokq07cszdx0i6kve,1,32.5,54.6,2023-03-11T14:04:03.985Z,2023-03-11T19:49:40Z,4087958199,140,35.2,4087958201,141,77.7,4087958205,213,1.4,4087958203,212,16.0,4087958197,56,Back,4090163417,178,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518265535,18,1,1,2,51,dxq76zcvnokq07cszdx0i6kve,1,37.1,76.7,2023-03-11T14:04:07.100Z,2023-03-11T19:49:43Z,4087958615,212,13.7,4087958611,140,31.7,4090163631,178,,4087958617,213,4.3,4087958609,56,Back,4087958613,141,58.4,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518265579,19,1,1,2,55,dxq76zcvnokq07cszdx0i6kve,1,38.1,44.5,2023-03-11T14:04:11.082Z,2023-03-11T19:49:45Z,4090163783,178,,4087958811,212,28.7,4087958807,140,52.1,4087958805,56,Right,4087958809,141,8.3,4087958813,213,5.3,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518265615,20,1,1,2,58,dxq76zcvnokq07cszdx0i6kve,1,53.6,7.7,2023-03-11T14:04:13.905Z,2023-03-11T19:49:48Z,4087959011,56,Right,4087959015,141,3.5,4087959021,213,6.0,4090163973,178,,4087959019,212,11.5,4087959013,140,64.2,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518265621,21,1,1,2,59,dxq76zcvnokq07cszdx0i6kve,0,64.6,4.1,2023-03-11T14:04:15.143Z,2023-03-11T19:49:50Z,4087959047,212,2.5,4087959045,141,6.4,4087959321,286,,4087959049,213,0.7,4087959041,56,Right,4090164143,178,,4087959043,140,66.4,4087959315,236,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,4087959317,233,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,
2518265661,17,74,1,2,59,8le3orkfz6iix3jns6g9ojqjg,1,34.8,92.3,2023-03-11T14:04:15.290Z,2023-03-11T19:49:54Z,4087959265,285,,4090164523,178,,4087959349,233,21,4087959263,56,Back,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518265671,18,5,1,3,0,8le3orkfz6iix3jns6g9ojqjg,0,31.4,101.5,2023-03-11T14:04:16.291Z,2023-03-11T19:50:03Z,4087959337,347,,4087959481,233,22,4087959335,56,Back,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518265691,22,5,1,3,0,dxq76zcvnokq07cszdx0i6kve,1,68.6,-1.5,2023-03-11T14:04:16.291Z,2023-03-11T19:50:03Z,4087959457,233,18,4087959443,347,,4087959441,56,Right,,,,,,,,,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518265809,23,1,1,3,9,dxq76zcvnokq07cszdx0i6kve,0,61.5,0,2023-03-11T14:04:25.271Z,2023-03-11T19:50:13Z,4087960145,141,15.1,4087960141,56,Right,4087960139,107,,4087960147,212,22.0,4087960151,1,,4087960149,213,0.5,4087960143,140,79.7,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518265841,20,1,1,3,11,8le3orkfz6iix3jns6g9ojqjg,1,15.8,85.8,2023-03-11T14:04:27.138Z,2023-03-11T19:50:18Z,4090166099,388,,4087960263,56,Back,4087960269,212,21.2,4087960271,213,5.1,4087960267,141,57.4,4087960261,3,,4087960265,140,24.2,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518265845,21,49,1,3,13,8le3orkfz6iix3jns6g9ojqjg,1,24.2,57.4,2023-03-11T14:04:29.187Z,2023-03-11T19:50:25Z,,,,,,,,,,,,,,,,,,,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518265873,22,1,1,3,13,8le3orkfz6iix3jns6g9ojqjg,1,24.2,57.4,2023-03-11T14:04:29.223Z,2023-03-11T19:50:27Z,4087960395,140,28.5,4087960391,157,,4087960397,141,70.6,4087960405,1,,4090166725,178,,4087960401,213,1.1,4087960399,212,10.0,4087960393,56,Back,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518265903,23,1,1,3,15,8le3orkfz6iix3jns6g9ojqjg,0,28.5,70.6,2023-03-11T14:04:31.019Z,2023-03-11T19:50:30Z,4087960589,213,5.5,4087960583,140,35.8,4087960585,141,59.2,4087960581,56,Back,4090167143,178,,4087960587,212,10.9,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518265909,24,49,1,3,16,dxq76zcvnokq07cszdx0i6kve,1,63.1,48.1,2023-03-11T14:04:32.599Z,2023-03-11T19:50:39Z,,,,,,,,,,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518266003,25,1,1,3,16,dxq76zcvnokq07cszdx0i6kve,1,63.1,48.1,2023-03-11T14:04:32.633Z,2023-03-11T19:50:41Z,4087961079,140,64.2,4087961083,212,15.4,4090168187,178,,4087961081,141,70.7,4087961077,56,Center,4087961085,213,1.5,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518266031,26,1,1,3,22,dxq76zcvnokq07cszdx0i6kve,1,58.4,75.5,2023-03-11T14:04:38.743Z,2023-03-11T19:50:45Z,4087961217,212,14.2,4087961213,140,46.3,4087961215,141,66.2,4090168529,178,,4087961219,213,3.6,4087961211,56,Back,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
