id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,assist
2484850599,212,1,1,23,52,4plikfte18rv8v4l89z803d4y,1,58.1,30,2022-11-12T17:24:18.694Z,2022-11-12T23:57:43Z,3912803925,178,,3911784135,212,20.0,3911784131,140,39.9,3911784129,56,Back,3911784133,141,21.2,3911784137,213,3.4,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484850657,213,1,1,23,55,4plikfte18rv8v4l89z803d4y,1,37.8,21,2022-11-12T17:24:21.614Z,2022-11-12T23:57:47Z,3911784375,56,Back,3911784377,140,33.5,3912803969,178,,3911784379,141,49.7,3911784383,213,1.8,3911784381,212,20.0,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484850745,214,1,1,23,58,4plikfte18rv8v4l89z803d4y,1,28.6,50.4,2022-11-12T17:24:23.924Z,2022-11-12T23:57:53Z,3911784883,212,18.8,3911784881,141,42.5,3911784879,140,11.4,3911784877,56,Back,3911784885,213,3.4,3912804033,178,,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484850767,215,1,1,24,8,4plikfte18rv8v4l89z803d4y,0,15.5,37.3,2022-11-12T17:24:33.846Z,2022-11-12T23:57:56Z,3912804091,178,,3911784995,212,64.4,3911784991,140,73.9,3911784989,56,Right,3911784993,141,8.6,3911784987,157,,3911784999,1,,3911784997,213,6.0,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484850785,224,44,1,24,11,bi1fxjrncd0ram0oi7ja1jyuo,1,26.4,90.6,2022-11-12T17:24:37.067Z,2022-11-13T01:50:46Z,3911785065,56,Back,3911785081,233,216,3911785067,285,,,,,,,,,,,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484850769,216,44,1,24,11,4plikfte18rv8v4l89z803d4y,0,73.6,9.4,2022-11-12T17:24:37.068Z,2022-11-12T23:58:00Z,3911785007,56,Right,3911785009,286,,3911785087,233,224,,,,,,,,,,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484850825,225,1,1,24,11,bi1fxjrncd0ram0oi7ja1jyuo,1,28.7,84.8,2022-11-12T17:24:37.091Z,2022-11-13T01:50:46Z,3912804199,388,,3911785171,141,76.0,3911785173,212,6.5,3911785169,140,31.1,3911785167,56,Back,3911785175,213,5.1,3911785165,3,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484850833,227,1,1,24,13,bi1fxjrncd0ram0oi7ja1jyuo,0,30.8,76.7,2022-11-12T17:24:39.255Z,2022-11-12T23:58:13Z,3911785209,213,0.7,3911785207,212,5.7,3911785201,56,Back,3912804335,178,,3911785203,140,34.8,3911785205,141,82.4,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484850827,226,43,1,24,14,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-11-12T17:24:39.964Z,2022-11-12T17:27:14Z,3911791265,144,49,,,,,,,,,,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484852281,244,8,1,24,14,4plikfte18rv8v4l89z803d4y,1,65.5,18.6,2022-11-12T17:24:40.290Z,2022-11-12T23:58:22Z,3911792205,56,Right,3912450835,384,,3912804521,178,,,,,,,,,,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484850843,217,1,1,24,15,4plikfte18rv8v4l89z803d4y,1,61,10.9,2022-11-12T17:24:40.944Z,2022-11-12T23:58:25Z,3911785243,212,4.6,3911785233,140,64.2,3911785237,141,15.5,3911785223,56,Right,3911785247,213,0.7,3912804591,178,,,,,,,,bf67gbxjr8fkha0e59fs6qok5,J. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484850875,218,1,1,24,16,4plikfte18rv8v4l89z803d4y,1,64.2,15.5,2022-11-12T17:24:41.918Z,2022-11-12T23:58:29Z,3911785421,140,69.0,3911785423,141,5.0,3911785419,56,Right,3911785427,213,5.3,3911785425,212,8.7,3912804639,178,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484850893,219,1,1,24,17,4plikfte18rv8v4l89z803d4y,0,69,5,2022-11-12T17:24:43.470Z,2022-11-12T23:58:33Z,3911785525,140,82.7,3911785529,212,28.2,3911785527,141,40.7,3911785531,213,1.0,3911785521,155,,3912804701,178,,3911785523,56,Center,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484850897,228,12,1,24,19,bi1fxjrncd0ram0oi7ja1jyuo,1,17.9,52,2022-11-12T17:24:45.415Z,2022-11-12T23:58:39Z,3912804823,388,,3911785543,212,19.1,3911785561,15,,3911785541,141,63.1,3911785537,56,Back,3911785539,140,34.6,3911785545,213,0.4,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484850911,220,1,1,24,21,4plikfte18rv8v4l89z803d4y,0,66,33.3,2022-11-12T17:24:47.310Z,2022-11-12T23:58:49Z,3911785645,212,12.7,3911785641,140,77.8,3911785643,141,29.2,3912804951,178,,3911785647,213,6.1,3911785639,56,Center,3911785637,3,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484850925,229,8,1,24,22,bi1fxjrncd0ram0oi7ja1jyuo,1,23.1,70.5,2022-11-12T17:24:48.309Z,2022-11-12T23:58:55Z,3911785705,56,Back,3912452183,384,,3912805035,178,,,,,,,,,,,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484850963,230,1,1,24,23,bi1fxjrncd0ram0oi7ja1jyuo,0,19.5,75.2,2022-11-12T17:24:49.729Z,2022-11-12T23:59:02Z,3911785887,1,,3911785877,56,Back,3911785879,140,32.2,3911785881,141,75.4,3911785883,212,13.3,3911785875,157,,3912805163,178,,3911785885,213,0.0,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484850955,221,44,1,24,25,4plikfte18rv8v4l89z803d4y,1,68,22.2,2022-11-12T17:24:51.536Z,2022-11-13T01:50:46Z,3911785855,56,Center,3911785949,233,231,3911785857,286,,,,,,,,,,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484850971,231,44,1,24,25,bi1fxjrncd0ram0oi7ja1jyuo,0,32,77.8,2022-11-12T17:24:51.537Z,2022-11-12T23:59:09Z,3911785973,233,221,3911785907,56,Back,3911785909,285,,,,,,,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484850973,222,1,1,24,25,4plikfte18rv8v4l89z803d4y,0,66.8,21.3,2022-11-12T17:24:51.574Z,2022-11-13T01:50:48Z,3912805321,388,,3911785915,140,86.1,3911785919,212,20.7,3911785917,141,14.9,3911785913,56,Right,3911785911,3,,3911785921,213,6.1,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851011,232,49,1,24,28,bi1fxjrncd0ram0oi7ja1jyuo,1,13.5,88.6,2022-11-12T17:24:54.279Z,2022-11-12T23:59:20Z,,,,,,,,,,,,,,,,,,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851027,233,1,1,24,28,bi1fxjrncd0ram0oi7ja1jyuo,0,10.6,89.5,2022-11-12T17:24:54.319Z,2022-11-12T23:59:29Z,3911786125,141,53.7,3911786131,1,,3911786127,212,43.5,3911786129,213,5.7,3911786119,157,,3911786123,140,44.9,3912805473,178,,3911786121,56,Back,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851041,223,44,1,24,31,4plikfte18rv8v4l89z803d4y,1,54.9,46.4,2022-11-12T17:24:57.511Z,2022-11-13T01:50:48Z,3911786191,286,,3911786189,56,Center,3911787043,233,234,,,,,,,,,,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851031,234,44,1,24,31,bi1fxjrncd0ram0oi7ja1jyuo,0,45.1,53.6,2022-11-12T17:24:57.512Z,2022-11-12T23:59:39Z,3911786157,285,,3911787051,233,223,3911786155,56,Back,,,,,,,,,,,,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851049,224,1,1,24,31,4plikfte18rv8v4l89z803d4y,0,54.3,46.6,2022-11-12T17:24:57.600Z,2022-11-13T01:50:48Z,3911786245,140,54.1,3911786241,3,,3911786243,56,Center,3911786249,212,2.2,3911786247,141,43.4,3912807543,388,,3911786251,213,4.6,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851045,235,61,1,24,31,bi1fxjrncd0ram0oi7ja1jyuo,1,45,53.7,2022-11-12T17:24:57.607Z,2022-11-13T01:49:29Z,3912805849,15,,3911786219,56,Back,3912805851,388,,,,,,,,,,,,,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851059,225,49,1,24,34,4plikfte18rv8v4l89z803d4y,1,44.8,32.2,2022-11-12T17:25:00.725Z,2022-11-13T00:00:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851101,226,1,1,24,35,4plikfte18rv8v4l89z803d4y,1,44.8,32.2,2022-11-12T17:25:00.806Z,2022-11-13T00:00:04Z,3911786455,212,50.5,3911786457,213,5.9,3911786459,1,,3911786453,141,6.8,3911786449,56,Right,3912805985,178,,3911786447,155,,3911786451,140,90.0,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851103,227,1,1,24,39,4plikfte18rv8v4l89z803d4y,0,96.4,7.5,2022-11-12T17:25:05.696Z,2022-11-13T00:00:11Z,3911786569,286,,3911786563,236,,3912455447,20,,3911786475,141,12.0,3912455445,224,,3911786479,213,1.5,3911786467,2,,3912806087,178,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,3911786469,155,,3911786477,212,3911786473,140,3911786471,56,Right,3911786565,233,236,,,96.6,3.1,,,,,,,,,,,,,,,,,,,
2484851111,236,12,1,24,40,bi1fxjrncd0ram0oi7ja1jyuo,1,5.7,89.9,2022-11-12T17:25:05.749Z,2022-11-13T00:00:17Z,3911786575,233,227,3911786533,56,Back,3911786531,185,,3912806181,178,,,,,,,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851177,228,6,1,24,41,4plikfte18rv8v4l89z803d4y,1,96,15.4,2022-11-12T17:25:07.121Z,2022-11-13T00:00:23Z,3911786805,56,Right,3911786819,233,237,3911786957,75,,,,,,,,,,,,,,,,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851119,237,6,1,24,41,bi1fxjrncd0ram0oi7ja1jyuo,0,4,84.6,2022-11-12T17:25:07.121Z,2022-11-13T00:00:23Z,3911786897,233,228,3911786601,73,,3911786571,56,Back,,,,,,,,,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851413,229,1,1,25,10,4plikfte18rv8v4l89z803d4y,0,99.5,0.7,2022-11-12T17:25:36.078Z,2022-11-13T00:00:26Z,3911787955,213,1.9,3912806313,178,,3911787939,2,,3911787951,141,94.2,3911787953,212,67.5,3911787945,224,,3911787943,155,,3911787941,6,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,3912456511,20,,3911787949,140,3911787969,1,3911787947,56,Left,,,,,,,77.8,,,,,,,,,,,,,,,,,,,
2484851415,238,49,1,25,16,bi1fxjrncd0ram0oi7ja1jyuo,1,24.6,7.2,2022-11-12T17:25:41.772Z,2022-11-13T00:00:32Z,,,,,,,,,,,,,,,,,,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851429,239,50,1,25,17,bi1fxjrncd0ram0oi7ja1jyuo,1,24.1,5.4,2022-11-12T17:25:43.152Z,2022-11-13T00:00:42Z,3911788035,56,Back,3911788171,233,230,3911788037,285,,,,,,,,,,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851449,230,7,1,25,17,4plikfte18rv8v4l89z803d4y,1,75.9,94.6,2022-11-12T17:25:43.453Z,2022-11-13T00:00:53Z,3911788129,286,,3911788157,233,239,3911788127,56,Left,3912806763,178,,3912457141,385,,3911788125,167,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851457,231,5,1,25,18,4plikfte18rv8v4l89z803d4y,0,74.4,101.5,2022-11-12T17:25:44.384Z,2022-11-13T00:00:58Z,3911788635,233,240,3911788151,347,,3911788149,56,Left,,,,,,,,,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851525,240,5,1,25,18,bi1fxjrncd0ram0oi7ja1jyuo,1,25.6,-1.5,2022-11-12T17:25:44.384Z,2022-11-13T00:00:58Z,3911788625,347,,3911788623,56,Back,3911788629,233,231,,,,,,,,,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851555,241,1,1,25,33,bi1fxjrncd0ram0oi7ja1jyuo,1,36,0,2022-11-12T17:25:59.026Z,2022-11-13T00:01:01Z,3911788767,56,Back,3911788769,140,46.9,3911788771,141,13.4,3911788773,212,15.0,3911788765,107,,3911788775,213,0.7,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851559,242,50,1,25,35,bi1fxjrncd0ram0oi7ja1jyuo,1,43.8,18.8,2022-11-12T17:26:01.012Z,2022-11-13T00:01:57Z,3911788805,233,232,3911788789,286,,3911788787,56,Back,,,,,,,,,,,,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851553,232,7,1,25,35,4plikfte18rv8v4l89z803d4y,1,56.2,81.2,2022-11-12T17:26:01.013Z,2022-11-13T00:02:04Z,3911788801,233,242,3911788763,285,,3911788761,56,Left,3912808075,178,,3912458489,383,,,,,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851557,233,49,1,25,36,4plikfte18rv8v4l89z803d4y,1,54,81.2,2022-11-12T17:26:01.808Z,2022-11-13T00:02:09Z,,,,,,,,,,,,,,,,,,,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851561,234,1,1,25,36,4plikfte18rv8v4l89z803d4y,0,54.1,81,2022-11-12T17:26:01.911Z,2022-11-13T00:02:15Z,3911788793,140,60.7,3911788791,56,Left,3911788797,212,7.0,3911788799,213,6.2,3911788795,141,80.0,3912808225,178,,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485043405,987,67,1,25,36,bi1fxjrncd0ram0oi7ja1jyuo,1,39.9,19.3,2022-11-12T17:26:02.428Z,2022-11-13T01:50:49Z,3912850993,233,1073,,,,,,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485043401,1073,67,1,25,36,4plikfte18rv8v4l89z803d4y,0,60.1,80.7,2022-11-12T17:26:02.429Z,2022-11-13T00:54:56Z,3912851001,233,987,,,,,,,,,,,,,,,,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851573,243,8,1,25,36,bi1fxjrncd0ram0oi7ja1jyuo,1,39.3,17.6,2022-11-12T17:26:02.519Z,2022-11-13T01:50:50Z,3911788859,56,Back,3912808681,178,,3912459455,385,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851579,235,1,1,25,38,4plikfte18rv8v4l89z803d4y,0,63.7,83,2022-11-12T17:26:04.163Z,2022-11-13T00:02:47Z,3911788887,213,5.4,3911788877,140,75.2,3911788881,141,60.6,3912808975,178,,3911788875,56,Center,3911788885,212,19.4,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851587,244,49,1,25,40,bi1fxjrncd0ram0oi7ja1jyuo,1,32.1,27.7,2022-11-12T17:26:06.586Z,2022-11-13T00:02:51Z,,,,,,,,,,,,,,,,,,,,,,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851653,245,1,1,25,44,bi1fxjrncd0ram0oi7ja1jyuo,1,38.7,35.7,2022-11-12T17:26:09.785Z,2022-11-13T00:03:00Z,3911789159,155,,3911789455,210,13,3912809149,178,,3911789161,56,Left,3911789163,140,72.7,3911789169,212,47.6,3911789179,1,,3911789175,213,0.7,8j498fkairlyk82v1qprc13op,M. Pongračić,1,3911789165,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851659,246,13,1,25,50,bi1fxjrncd0ram0oi7ja1jyuo,1,81.2,67,2022-11-12T17:26:16.716Z,2022-11-13T00:03:01Z,3911789307,20,,3912809313,178,,3911789457,23,,3911789459,73,,3911789201,18,,3911789203,56,Center,3911789475,231,51.3,3911789467,102,59.3,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,3911789469,103,1.4,3911789463,55,3911789473,230,3911789471,215,,3911789461,29,,,,98.4,245,,,,,,,,,,,,,,,,,,,
2484851677,236,5,1,25,52,4plikfte18rv8v4l89z803d4y,1,-1.2,39.8,2022-11-12T17:26:17.755Z,2022-11-13T00:03:04Z,3911789333,233,247,3911789327,346,,3911789325,56,Back,,,,,,,,,,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851665,247,5,1,25,52,bi1fxjrncd0ram0oi7ja1jyuo,0,101.2,60.2,2022-11-12T17:26:17.755Z,2022-11-13T00:03:05Z,3911789359,233,236,3911789247,56,Center,3911789249,346,,,,,,,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851923,237,1,1,26,26,4plikfte18rv8v4l89z803d4y,1,4.3,55.1,2022-11-12T17:26:52.117Z,2022-11-13T00:03:13Z,3911790567,140,44.2,3911790579,74,,3911790569,141,89.3,3911790573,213,0.5,3911790571,212,47.9,3911790561,124,,3911790565,56,Back,3911790575,1,,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851927,238,1,1,26,29,4plikfte18rv8v4l89z803d4y,0,45.7,89.1,2022-11-12T17:26:55.129Z,2022-11-13T00:03:24Z,3911790593,56,Center,3912809731,178,,3911790597,141,70.9,3911790599,212,15.6,3911790595,140,54.7,3911790601,213,5.4,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851939,248,61,1,26,30,bi1fxjrncd0ram0oi7ja1jyuo,1,45.7,24.8,2022-11-12T17:26:55.778Z,2022-11-13T00:03:30Z,3911790637,56,Back,3912809889,178,,3911791189,189,,,,,,,,,,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851945,239,61,1,26,30,4plikfte18rv8v4l89z803d4y,1,45.2,74.4,2022-11-12T17:26:56.114Z,2022-11-13T00:03:43Z,3912810103,178,,3911790657,56,Back,,,,,,,,,,,,,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484851963,240,50,1,26,34,4plikfte18rv8v4l89z803d4y,1,46.3,89.8,2022-11-12T17:27:00.348Z,2022-11-13T00:04:02Z,3911790777,286,,3911791063,233,249,3911790775,56,Back,,,,,,,,,,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484852007,249,7,1,26,34,bi1fxjrncd0ram0oi7ja1jyuo,1,53.7,10.2,2022-11-12T17:27:00.446Z,2022-11-13T00:04:05Z,3911791003,56,Right,3911791001,167,,3912810519,178,,3911791005,285,,3911791023,233,240,3912464103,385,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484852015,241,5,1,26,36,4plikfte18rv8v4l89z803d4y,1,39.8,101.5,2022-11-12T17:27:02.477Z,2022-11-13T00:04:11Z,3911791043,347,,3911791041,56,Back,3911791079,233,250,,,,,,,,,,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484852009,250,5,1,26,36,bi1fxjrncd0ram0oi7ja1jyuo,0,60.2,-1.5,2022-11-12T17:27:02.477Z,2022-11-13T00:04:11Z,3911791113,233,241,3911791013,347,,3911791011,56,Right,,,,,,,,,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484852197,242,1,1,26,54,4plikfte18rv8v4l89z803d4y,0,42.5,100,2022-11-12T17:27:20.651Z,2022-11-13T00:04:15Z,3911791735,140,63.8,3911791741,213,6.0,3911791733,56,Left,3911791731,107,,3911791743,1,,3911791739,212,23.0,3911791737,141,92.6,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484852211,251,4,1,26,58,bi1fxjrncd0ram0oi7ja1jyuo,1,32.2,7,2022-11-12T17:27:24.021Z,2022-11-13T00:04:26Z,3911791835,233,243,3911791825,13,,3911791827,56,Back,3911791829,152,,3911791833,285,,3912466743,265,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484852205,243,4,1,26,58,4plikfte18rv8v4l89z803d4y,0,67.8,93,2022-11-12T17:27:24.022Z,2022-11-13T00:04:25Z,3911791793,56,Left,3912466913,265,,3911791791,13,,3912810755,178,,3911791845,286,,3911791795,152,,3911791847,233,251,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484853419,260,1,1,27,44,bi1fxjrncd0ram0oi7ja1jyuo,1,34.1,19.3,2022-11-12T17:28:10.226Z,2022-11-13T00:04:38Z,3911798361,189,,3911797851,212,10.3,3911797853,213,5.2,3912810959,178,,3911797849,141,6.0,3911797847,140,38.7,3911797907,5,,3911797845,56,Back,8j498fkairlyk82v1qprc13op,M. Pongračić,,3911797909,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484852597,252,1,1,27,45,bi1fxjrncd0ram0oi7ja1jyuo,1,37.7,9.1,2022-11-12T17:28:11.478Z,2022-11-13T00:04:48Z,3911793955,140,29.6,3912811103,178,,3911793953,56,Back,3911793961,213,2.2,3911793957,141,25.4,3911793959,212,14.0,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484852631,253,1,1,27,47,bi1fxjrncd0ram0oi7ja1jyuo,1,28.9,25.6,2022-11-12T17:28:13.471Z,2022-11-13T00:04:54Z,3912811197,178,,3911794153,56,Back,3911794159,212,20.5,3911794157,141,44.3,3911794161,213,2.5,3911794155,140,13.6,,,,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
