id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId
2516208499,15,3,1,0,48,2tk2l9sgktwc9jhzqdd4mpdtb,0,54.1,7.7,2023-03-05T19:47:09.724Z,2023-03-06T02:28:38Z,4077040097,286,,4077040095,56,Right,4077040135,233,13,4077507925,464,,4077704219,178,,,,,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516208487,13,7,1,0,48,bqbbqm98ud8obe45ds9ohgyrd,1,45.9,92.3,2023-03-05T19:47:09.766Z,2023-03-06T02:28:40Z,4077040041,285,,4077040127,233,15,4077507989,383,,4077704235,178,,4077040037,56,Back,,,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516208497,14,43,1,0,50,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2023-03-05T19:47:11.001Z,2023-03-05T19:47:23Z,4077040805,144,49,,,,,,,,,,,,,,,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516208543,15,1,1,0,52,bqbbqm98ud8obe45ds9ohgyrd,1,63.3,91.4,2023-03-05T19:47:13.261Z,2023-03-06T02:28:45Z,4077040297,213,1.2,4077040293,141,97.8,4077040295,212,4.7,4077040291,140,65.1,4077704341,178,,4077040289,56,Left,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516208619,16,1,1,0,54,bqbbqm98ud8obe45ds9ohgyrd,1,66.4,99.4,2023-03-05T19:47:15.420Z,2023-03-06T02:28:49Z,4077040675,140,96.7,4077040681,213,6.1,4077704389,178,,4077040679,212,32.2,4077040677,141,91.8,4077040683,1,,4077040673,56,Left,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516208621,17,61,1,0,57,bqbbqm98ud8obe45ds9ohgyrd,0,96.7,91.8,2023-03-05T19:47:18.426Z,2023-03-06T02:28:59Z,4077704527,21,,4077704529,389,,4077040687,56,Left,,,,,,,,,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516208645,16,49,1,1,0,2tk2l9sgktwc9jhzqdd4mpdtb,1,1.7,7.1,2023-03-05T19:47:21.638Z,2023-03-06T02:29:04Z,,,,,,,,,,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516208699,17,1,1,1,2,2tk2l9sgktwc9jhzqdd4mpdtb,0,4.7,6,2023-03-05T19:47:23.543Z,2023-03-06T02:29:07Z,4077041079,1,,4077704641,178,,4077041073,141,46.2,4077041077,213,0.7,4077041069,56,Back,4077041075,212,41.9,4077041067,155,,4077041071,140,35.0,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516208705,18,49,1,1,5,bqbbqm98ud8obe45ds9ohgyrd,1,65.1,54.4,2023-03-05T19:47:26.451Z,2023-03-06T02:29:11Z,,,,,,,,,,,,,,,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516208741,19,1,1,1,6,bqbbqm98ud8obe45ds9ohgyrd,1,62.9,51.9,2023-03-05T19:47:27.681Z,2023-03-06T02:29:14Z,4077041303,141,61.5,4077041299,56,Center,4077041307,213,2.6,4077704747,178,,4077041301,140,53.5,4077041305,212,11.8,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516208773,20,1,1,1,8,bqbbqm98ud8obe45ds9ohgyrd,1,54.1,64.5,2023-03-05T19:47:29.695Z,2023-03-06T02:29:17Z,4077041481,213,6.2,4077041475,140,64.7,4077041473,56,Center,4077704781,178,,4077041477,141,63.9,4077041479,212,11.1,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516208801,21,1,1,1,11,bqbbqm98ud8obe45ds9ohgyrd,0,65.9,61.9,2023-03-05T19:47:31.869Z,2023-03-06T02:29:20Z,4077041625,141,18.6,4077041621,56,Right,4077041619,155,,4077041629,213,5.6,4077704817,178,,4077041631,1,,4077041623,140,100.0,4077041627,212,48.0,7glxasv2ed6ey82dknto1y66t,Á. Di María,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516208795,18,5,1,1,15,2tk2l9sgktwc9jhzqdd4mpdtb,1,-1.2,79.8,2023-03-05T19:47:35.800Z,2023-03-06T02:29:24Z,4077041693,233,22,4077041589,346,,4077041587,56,Back,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516208805,22,5,1,1,15,bqbbqm98ud8obe45ds9ohgyrd,0,101.2,20.2,2023-03-05T19:47:35.800Z,2023-03-06T02:29:23Z,4077041647,56,Right,4077041709,233,18,4077041649,346,,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516209117,19,1,1,1,38,2tk2l9sgktwc9jhzqdd4mpdtb,1,4.9,54.3,2023-03-05T19:47:58.979Z,2023-03-06T02:29:26Z,4077043411,141,79.7,4077043415,213,0.3,4077043405,124,,4077043407,56,Left,4077043417,1,,4077043413,212,53.6,4077043421,74,,4077043409,140,53.2,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516209121,20,44,1,1,40,2tk2l9sgktwc9jhzqdd4mpdtb,1,55.8,81.9,2023-03-05T19:48:01.093Z,2023-03-06T04:38:57Z,4077043437,56,Left,4077043453,233,23,4077043439,286,,,,,,,,,,,,,,,,,2lyib1m8bhrkcc3ukk12fbefp,G. Wijnaldum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516209115,23,44,1,1,40,bqbbqm98ud8obe45ds9ohgyrd,0,44.2,18.1,2023-03-05T19:48:01.094Z,2023-03-06T02:29:28Z,4077043501,233,20,4077043401,56,Back,4077043403,285,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516209135,21,1,1,1,40,2tk2l9sgktwc9jhzqdd4mpdtb,0,54.4,80.2,2023-03-05T19:48:01.159Z,2023-03-06T04:38:58Z,4077043543,213,5.8,4077043541,212,15.3,4077043539,141,69.5,4077043533,168,,4077043537,140,67.2,4077043535,56,Center,4077704933,388,,4077043531,3,,2lyib1m8bhrkcc3ukk12fbefp,G. Wijnaldum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516209139,24,44,1,1,41,bqbbqm98ud8obe45ds9ohgyrd,1,34.3,29.1,2023-03-05T19:48:02.713Z,2023-03-06T04:38:58Z,4077043563,56,Back,4077043565,285,,4077043621,233,22,,,,,,,,,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516209145,22,44,1,1,41,2tk2l9sgktwc9jhzqdd4mpdtb,0,65.7,70.9,2023-03-05T19:48:02.714Z,2023-03-06T02:29:35Z,4077043581,56,Center,4077043683,233,24,4077043583,286,,,,,,,,,,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516209155,25,1,1,1,42,bqbbqm98ud8obe45ds9ohgyrd,0,33.2,29.9,2023-03-05T19:48:02.891Z,2023-03-06T04:38:59Z,4077043639,213,0.6,4077043637,212,18.4,4077043633,140,47.7,4077043635,141,45.0,4077043629,3,,4077043631,56,Back,4077705017,388,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516209193,23,1,1,1,43,2tk2l9sgktwc9jhzqdd4mpdtb,0,52.4,55.9,2023-03-05T19:48:04.275Z,2023-03-06T02:29:49Z,4077043855,1,,4077043845,56,Left,4077043851,212,31.0,4077043847,140,75.4,4077705131,388,,4077043843,157,,4077043849,141,84.5,4077043853,213,0.7,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516209215,26,1,1,1,47,bqbbqm98ud8obe45ds9ohgyrd,1,24.5,13.9,2023-03-05T19:48:07.843Z,2023-03-06T02:29:54Z,4077043989,212,24.9,4077043979,3,,4077043987,141,28.1,4077043983,140,2.6,4077705245,178,,4077043981,56,Back,4077043991,213,2.7,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516209221,27,52,1,1,49,bqbbqm98ud8obe45ds9ohgyrd,1,2,28.5,2023-03-05T19:48:10.624Z,2023-03-06T02:29:57Z,4077509359,376,,4077705263,178,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516209267,28,1,1,1,51,bqbbqm98ud8obe45ds9ohgyrd,1,3.1,33.8,2023-03-05T19:48:12.428Z,2023-03-06T02:30:01Z,4077044257,212,47.7,4077044259,213,0.9,4077044261,1,,4077044255,141,90.1,4077044253,140,30.2,4077044249,123,,4077044251,56,Back,4077044265,287,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,4077705361,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516209311,29,1,1,1,55,bqbbqm98ud8obe45ds9ohgyrd,1,37.7,91.4,2023-03-05T19:48:16.612Z,2023-03-06T02:30:05Z,4077705451,178,,4077044515,140,64.3,4077044513,56,Left,4077044517,141,95.0,4077044519,212,28.0,4077044521,213,0.1,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516209391,30,1,1,2,1,bqbbqm98ud8obe45ds9ohgyrd,1,66.7,89,2023-03-05T19:48:22.399Z,2023-03-06T02:30:10Z,4077044885,213,3.7,4077044881,141,84.7,4077044879,140,62.5,4077044877,56,Left,4077044883,212,5.3,4077705523,178,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516209429,31,1,1,2,8,bqbbqm98ud8obe45ds9ohgyrd,1,69.2,84.1,2023-03-05T19:48:29.733Z,2023-03-06T02:30:14Z,4077045061,141,96.9,4077045065,213,0.9,4077705579,178,,4077045057,56,Left,4077045063,212,10.9,4077045059,140,75.4,,,,,,,7glxasv2ed6ey82dknto1y66t,Á. Di María,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516209451,32,1,1,2,11,bqbbqm98ud8obe45ds9ohgyrd,1,74.8,97.3,2023-03-05T19:48:32.700Z,2023-03-06T02:30:18Z,4077705601,178,,4077045209,141,83.1,4077045213,213,3.8,4077045207,140,62.8,4077045205,56,Left,4077045211,212,15.9,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
