id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/14/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2522286969,9,61,1,0,11,4plikfte18rv8v4l89z803d4y,0,51.9,75.6,2023-03-19T11:30:56.087Z,2023-03-19T19:05:18Z,4109258211,56,Center,4111339427,178,,,,,,,,,,,,,,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522286983,8,49,1,0,12,ap6blbxhq9elm62vw6tutzlwg,1,59.5,21.2,2023-03-19T11:30:56.850Z,2023-03-19T19:05:22Z,,,,,,,,,,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287011,9,1,1,0,14,ap6blbxhq9elm62vw6tutzlwg,1,60.8,15.9,2023-03-19T11:30:59.193Z,2023-03-19T19:05:25Z,4109258357,56,Right,4109258363,212,10.1,4109258359,140,69.8,4109258361,141,10.7,4109258365,213,5.9,4111339705,178,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287029,10,1,1,0,18,ap6blbxhq9elm62vw6tutzlwg,1,68.6,12.6,2023-03-19T11:31:02.615Z,2023-03-19T19:05:28Z,4109258463,212,14.3,4109258457,56,Center,4109258459,140,74.5,4111339817,178,,4109258461,141,31.5,4109258465,213,1.1,,,,,,,6mybntbgl188coqd2dl6ulhm2,J. Braaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287033,11,1,1,0,19,ap6blbxhq9elm62vw6tutzlwg,0,74.5,31.5,2023-03-19T11:31:04.193Z,2023-03-19T19:05:31Z,4109258479,56,Center,4109258613,233,10,4111339943,178,,4109258487,213,0.1,4109258611,236,,4109258483,141,31.8,4109258481,140,77.3,4109258617,286,,g64b8x11ndowv2zj29r9i311,O. Duda,4109258485,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287049,10,74,1,0,20,4plikfte18rv8v4l89z803d4y,1,22.1,68,2023-03-19T11:31:04.329Z,2023-03-19T19:05:33Z,4109258635,233,11,4109258555,56,Back,4109258557,285,,4111340095,178,,,,,,,,,,,,,,7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287079,11,49,1,0,22,4plikfte18rv8v4l89z803d4y,1,28.5,85,2023-03-19T11:31:06.419Z,2023-03-19T19:05:37Z,,,,,,,,,,,,,,,,,,,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287113,12,50,1,0,26,4plikfte18rv8v4l89z803d4y,1,61.4,87,2023-03-19T11:31:10.425Z,2023-03-19T19:05:44Z,4109258851,286,,4109259165,233,12,4109258849,56,Left,,,,,,,,,,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287147,12,7,1,0,27,ap6blbxhq9elm62vw6tutzlwg,1,38.6,13,2023-03-19T11:31:11.299Z,2023-03-19T19:05:47Z,4109259131,233,12,4111340815,389,,4109259047,56,Back,4109259049,285,,4110581011,384,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287159,13,49,1,0,28,ap6blbxhq9elm62vw6tutzlwg,1,30.9,15.6,2023-03-19T11:31:12.825Z,2023-03-19T19:05:50Z,,,,,,,,,,,,,,,,,,,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287173,14,1,1,0,28,ap6blbxhq9elm62vw6tutzlwg,1,30.2,15.3,2023-03-19T11:31:12.880Z,2023-03-19T19:05:54Z,4109259197,141,26.6,4109259195,140,33.0,4109259201,213,1.2,4109259199,212,8.2,4111341011,178,,4109259193,56,Back,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287273,15,1,1,0,30,ap6blbxhq9elm62vw6tutzlwg,1,38,35.1,2023-03-19T11:31:15.128Z,2023-03-19T19:05:57Z,4109259703,141,73.3,4111341113,178,,4109259699,56,Back,4109259707,213,1.6,4109259701,140,37.8,4109259705,212,26.0,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287301,16,1,1,0,43,ap6blbxhq9elm62vw6tutzlwg,1,81.3,95.6,2023-03-19T11:31:27.563Z,2023-03-19T19:06:01Z,4109259823,140,67.0,4111341267,178,,4109259825,141,95.6,4109259821,56,Left,4109259829,213,3.1,4109259827,212,15.0,,,,,,,7uf7y7xa6hy3gieetcte3td2i,J. Doig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287313,17,1,1,0,45,ap6blbxhq9elm62vw6tutzlwg,1,66.2,92.5,2023-03-19T11:31:30.064Z,2023-03-19T19:06:04Z,4109259885,141,76.9,4109259881,56,Center,4109259883,140,67.0,4111341325,178,,4109259889,213,4.8,4109259887,212,10.6,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287353,18,1,1,0,48,ap6blbxhq9elm62vw6tutzlwg,1,66.7,86,2023-03-19T11:31:32.510Z,2023-03-19T19:06:09Z,4109260087,213,4.3,4109260079,56,Center,4109260081,140,62.2,4109260085,212,11.9,4111341421,178,,4109260083,141,69.9,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287387,19,1,1,0,51,ap6blbxhq9elm62vw6tutzlwg,1,61.4,66.3,2023-03-19T11:31:35.997Z,2023-03-19T19:06:12Z,4111341541,178,,4109260227,56,Center,4109260239,212,12.3,4109260241,213,2.6,4109260231,140,51.3,4109260235,141,75.4,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287395,20,1,1,0,53,ap6blbxhq9elm62vw6tutzlwg,1,51.5,75.7,2023-03-19T11:31:37.996Z,2023-03-19T19:06:16Z,4109260309,213,1.0,4109260307,212,12.6,4111341715,178,,4109260303,140,58.1,4109260305,141,91.2,4109260301,56,Left,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287403,21,1,1,0,55,ap6blbxhq9elm62vw6tutzlwg,1,58.1,91.2,2023-03-19T11:31:39.601Z,2023-03-19T19:06:21Z,4111341887,178,,4109260347,56,Center,4109260349,140,63.5,4109260355,213,5.2,4109260351,141,75.0,4109260353,212,12.4,,,,,,,7uf7y7xa6hy3gieetcte3td2i,J. Doig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287413,22,1,1,0,56,ap6blbxhq9elm62vw6tutzlwg,1,63.5,75,2023-03-19T11:31:40.264Z,2023-03-19T19:06:24Z,4109260377,140,58.4,4109260379,141,88.3,4111341971,178,,4109260383,213,2.1,4109260375,56,Left,4109260381,212,10.5,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287425,23,1,1,0,57,ap6blbxhq9elm62vw6tutzlwg,1,58.4,88.3,2023-03-19T11:31:42.007Z,2023-03-19T19:06:28Z,4109260439,213,3.8,4109260437,212,16.7,4109260433,140,45.5,4111342181,178,,4109260431,56,Back,4109260435,141,73.9,,,,,,,7uf7y7xa6hy3gieetcte3td2i,J. Doig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287441,24,1,1,1,0,ap6blbxhq9elm62vw6tutzlwg,1,43.5,73.6,2023-03-19T11:31:44.496Z,2023-03-19T19:06:31Z,4109260523,212,20.2,4109260521,141,45.8,4109260525,213,4.4,4109260517,56,Back,4111342367,178,,4109260519,140,36.7,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287491,25,1,1,1,2,ap6blbxhq9elm62vw6tutzlwg,1,35.7,43.6,2023-03-19T11:31:46.871Z,2023-03-19T19:06:34Z,4111342463,178,,4109260725,56,Back,4109260733,213,4.4,4109260731,212,18.6,4109260729,141,17.6,4109260727,140,30.1,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287531,26,1,1,1,5,ap6blbxhq9elm62vw6tutzlwg,0,31.5,16.1,2023-03-19T11:31:49.895Z,2023-03-19T19:06:37Z,4109260955,140,91.8,4109260951,155,,4109260953,56,Right,4109260963,1,,4109260957,141,18.0,4109260959,212,63.3,4109260961,213,0.0,4111342595,178,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287529,13,49,1,1,12,4plikfte18rv8v4l89z803d4y,1,4.3,90.2,2023-03-19T11:31:56.674Z,2023-03-19T19:06:43Z,,,,,,,,,,,,,,,,,,,,,,,,,7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287569,14,1,1,1,12,4plikfte18rv8v4l89z803d4y,1,5.2,90,2023-03-19T11:31:56.703Z,2023-03-19T19:06:46Z,4109261113,140,2.8,4109261111,56,Back,4109261115,141,59.0,4111342943,178,,4109261119,213,4.6,4109261117,212,21.2,,,,,,,7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287591,15,1,1,1,16,4plikfte18rv8v4l89z803d4y,1,4.8,49.1,2023-03-19T11:32:01.154Z,2023-03-19T19:06:50Z,4109261249,212,35.5,4109261247,141,47.8,4109261243,56,Back,4109261251,213,6.3,4111343129,178,,4109261245,140,38.6,4109261241,155,,4109261253,1,,34fm990bf5wm1xkdig1pjon6y,M. Turk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287605,16,1,1,1,19,4plikfte18rv8v4l89z803d4y,1,39,48.2,2023-03-19T11:32:03.492Z,2023-03-19T19:06:55Z,4109261331,168,,4109261335,140,47.1,4109261333,56,Back,4111343385,388,,4109261337,141,52.5,4109261339,212,9.0,4109261341,213,0.3,4109261329,3,,rktyecx75c47pgwyt4vm3i7d,M. Cuisance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287615,17,1,1,1,20,4plikfte18rv8v4l89z803d4y,1,46.3,52.5,2023-03-19T11:32:04.955Z,2023-03-19T19:07:00Z,4109261399,141,63.0,4109261397,140,53.8,4111343609,178,,4109261401,212,10.6,4109261395,56,Center,4109261403,213,0.7,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287639,18,1,1,1,22,4plikfte18rv8v4l89z803d4y,0,55.7,62.9,2023-03-19T11:32:06.750Z,2023-03-19T19:07:03Z,4109261547,56,Center,4109261549,140,85.0,4111343721,178,,4109261553,212,31.9,4109261555,213,6.0,4109261551,141,50.7,,,,,,,rktyecx75c47pgwyt4vm3i7d,M. Cuisance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287647,27,52,1,1,25,ap6blbxhq9elm62vw6tutzlwg,1,14.9,48.5,2023-03-19T11:32:10.197Z,2023-03-19T19:07:06Z,4110599643,376,,4111343787,178,,,,,,,,,,,,,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287695,28,1,1,1,27,ap6blbxhq9elm62vw6tutzlwg,1,15,48.4,2023-03-19T11:32:11.368Z,2023-03-19T19:07:07Z,4111343901,178,,4109261827,141,24.4,4109261829,212,18.8,4109261831,213,5.2,4109261823,56,Back,4109261821,123,,4109261825,140,23.9,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287711,29,1,1,1,32,ap6blbxhq9elm62vw6tutzlwg,1,30.8,17.6,2023-03-19T11:32:16.582Z,2023-03-19T19:07:11Z,4109261915,56,Back,4109261919,141,33.0,4109261921,212,10.8,4111344131,178,,4109261917,140,33.2,4109261923,213,1.3,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287743,30,1,1,1,33,ap6blbxhq9elm62vw6tutzlwg,1,32.6,32.6,2023-03-19T11:32:17.668Z,2023-03-19T19:07:13Z,4109262055,141,18.2,4109262051,56,Back,4109262053,140,34.6,4109262059,213,4.9,4111344271,178,,4109262057,212,10.0,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287769,31,1,1,1,36,ap6blbxhq9elm62vw6tutzlwg,1,38.5,20.4,2023-03-19T11:32:21.030Z,2023-03-19T19:07:17Z,4109262165,141,28.2,4109262161,56,Back,4109262163,140,34.8,4109262169,213,2.2,4111344501,178,,4109262167,212,6.6,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287831,32,1,1,1,38,ap6blbxhq9elm62vw6tutzlwg,1,36.1,32.4,2023-03-19T11:32:22.860Z,2023-03-19T19:07:20Z,4109262449,141,67.9,4109262447,140,43.9,4111344631,178,,4109262453,213,1.2,4109262445,56,Back,4109262451,212,25.5,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287863,33,1,1,1,43,ap6blbxhq9elm62vw6tutzlwg,0,47.4,57.3,2023-03-19T11:32:27.529Z,2023-03-19T19:07:23Z,4109262647,155,,4109262649,56,Right,4109262657,213,5.8,4109262659,1,,4109262653,141,10.9,4109262655,212,64.1,4109262651,140,100.0,4111344789,178,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287867,19,5,1,1,48,4plikfte18rv8v4l89z803d4y,1,-1.1,88.8,2023-03-19T11:32:32.340Z,2023-03-19T19:07:26Z,4109262671,346,,4109262707,233,34,4109262669,56,Back,,,,,,,,,,,,,,,,34fm990bf5wm1xkdig1pjon6y,M. Turk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522287869,34,5,1,1,48,ap6blbxhq9elm62vw6tutzlwg,0,101.1,11.2,2023-03-19T11:32:32.340Z,2023-03-19T19:07:25Z,4109262673,56,Right,4109262731,233,19,4109262675,346,,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
