id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value,qualifier/14/value
2533190425,208,1,1,16,29,4klvxyeh3xcus4ongu7c00mgc,1,25.3,39,2023-04-14T19:02:04.809Z,2023-04-15T03:44:09Z,4187981587,56,Back,4187981593,212,22.3,4187981589,140,24.2,4187981591,141,71.7,4187981595,213,1.6,4188853043,178,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190463,209,1,1,16,32,4klvxyeh3xcus4ongu7c00mgc,1,26.1,71,2023-04-14T19:02:07.618Z,2023-04-15T03:44:18Z,4187981773,212,16.5,4187981767,56,Back,4188853155,178,,4187981769,140,33.7,4187981775,213,1.1,4187981771,141,92.2,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190529,210,1,1,16,35,4klvxyeh3xcus4ongu7c00mgc,0,33.7,92.2,2023-04-14T19:02:10.485Z,2023-04-15T03:44:20Z,4187982167,56,Left,4187982177,1,,4187982173,212,57.5,4187982169,140,88.4,4187982175,213,0.0,4187982165,155,,4187982171,141,96.3,4188853217,178,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190539,157,12,1,16,39,btcy9nra9ak4m22ovr2ia6m5v,1,13.2,6.9,2023-04-14T19:02:15.236Z,2023-04-15T03:44:27Z,4187982227,141,0.0,4187982259,167,,4187982223,56,Back,4187982231,213,4.6,4188853289,178,,4187982229,212,6.1,4187982225,140,12.5,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190541,158,5,1,16,40,btcy9nra9ak4m22ovr2ia6m5v,0,12.2,-1.5,2023-04-14T19:02:16.011Z,2023-04-15T03:44:29Z,4187982235,56,Back,4187983187,233,211,4187982237,347,,,,,,,,,,,,,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190679,211,5,1,16,40,4klvxyeh3xcus4ongu7c00mgc,1,87.8,101.5,2023-04-14T19:02:16.011Z,2023-04-15T03:44:29Z,4187983167,233,158,4187983087,347,,4187983085,56,Left,,,,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190753,212,1,1,16,52,4klvxyeh3xcus4ongu7c00mgc,1,88.1,100,2023-04-14T19:02:27.999Z,2023-04-15T03:44:35Z,4187983473,107,,4187983477,140,71.9,4187983481,212,18.7,4187983483,213,3.6,4187983475,56,Left,4187983479,141,89.6,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190785,213,1,1,16,57,4klvxyeh3xcus4ongu7c00mgc,1,64.4,81.7,2023-04-14T19:02:32.433Z,2023-04-15T03:44:40Z,4187983629,212,17.3,4187983625,140,53.6,4187983631,213,4.0,4188853425,178,,4187983623,56,Center,4187983627,141,62.4,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190797,214,1,1,16,59,4klvxyeh3xcus4ongu7c00mgc,1,54.1,62.5,2023-04-14T19:02:34.715Z,2023-04-15T03:44:44Z,4188853451,178,,4187983671,141,64.3,4187983665,56,Center,4187983669,140,59.4,4187983677,212,5.7,4187983681,213,0.2,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190819,215,1,1,17,0,4klvxyeh3xcus4ongu7c00mgc,1,59.5,64.3,2023-04-14T19:02:35.421Z,2023-04-15T03:44:53Z,4188853589,178,,4187983839,212,21.9,4187983841,213,4.4,4187983835,140,52.9,4187983837,141,33.8,4187983833,56,Center,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190859,216,1,1,17,2,4klvxyeh3xcus4ongu7c00mgc,1,52.9,33.8,2023-04-14T19:02:38.162Z,2023-04-15T03:44:57Z,4188853651,178,,4187984081,141,7.4,4187984085,213,5.5,4187984077,140,71.1,4187984083,212,26.2,4187984075,56,Right,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190887,217,1,1,17,5,4klvxyeh3xcus4ongu7c00mgc,1,69.9,8,2023-04-14T19:02:41.139Z,2023-04-15T03:45:00Z,4187984243,140,63.4,4188853677,178,,4187984247,212,16.1,4187984249,213,2.0,4187984245,141,29.4,4187984241,56,Center,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190895,218,1,1,17,7,4klvxyeh3xcus4ongu7c00mgc,0,63.4,29.4,2023-04-14T19:02:42.333Z,2023-04-15T03:45:04Z,4187984297,140,84.5,4187984303,213,5.5,4188853709,178,,4187984295,56,Right,4187984299,141,0.0,4187984301,212,30.1,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190901,159,5,1,17,10,btcy9nra9ak4m22ovr2ia6m5v,1,16.2,100.9,2023-04-14T19:02:45.355Z,2023-04-15T03:45:06Z,4187984321,56,Back,4187984337,233,219,4187984323,347,,,,,,,,,,,,,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190899,219,5,1,17,10,4klvxyeh3xcus4ongu7c00mgc,0,83.8,-0.9,2023-04-14T19:02:45.355Z,2023-04-15T03:45:06Z,4187984317,347,,4187984315,56,Right,4187984369,233,159,,,,,,,,,,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191097,160,1,1,17,24,btcy9nra9ak4m22ovr2ia6m5v,1,22.6,100,2023-04-14T19:02:59.939Z,2023-04-15T03:45:14Z,4187985347,56,Back,4187985353,212,12.6,4187985345,107,,4187985349,140,33.3,4187985351,141,92.7,4187985355,213,5.8,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191115,161,1,1,17,25,btcy9nra9ak4m22ovr2ia6m5v,0,35.5,91.2,2023-04-14T19:03:01.126Z,2023-04-15T03:45:31Z,4187985489,168,,4187985485,3,,4187985493,56,Back,4187985505,212,12.2,4187985509,213,5.3,4187985501,141,76.0,4187985497,140,41.6,4188854017,388,,5o80hrbyw554cetm1rbbns0k5,C. Immobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191119,220,49,1,17,27,4klvxyeh3xcus4ongu7c00mgc,1,63.9,27.3,2023-04-14T19:03:02.867Z,2023-04-15T03:45:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191159,221,1,1,17,27,4klvxyeh3xcus4ongu7c00mgc,1,63.8,27.3,2023-04-14T19:03:02.914Z,2023-04-15T03:45:43Z,4187985721,141,27.7,4187985719,140,69.9,4187985725,213,0.0,4187985717,56,Center,4187985723,212,6.4,4188854207,178,,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191197,222,1,1,17,30,4klvxyeh3xcus4ongu7c00mgc,1,73.5,27.7,2023-04-14T19:03:06.053Z,2023-04-15T03:46:23Z,4187985899,56,Center,4187985903,141,33.0,4188854791,178,,4187985907,213,0.6,4187985905,212,6.5,4187985901,140,78.7,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191295,223,1,1,17,32,4klvxyeh3xcus4ongu7c00mgc,1,78.7,36.5,2023-04-14T19:03:07.948Z,2023-04-15T03:46:30Z,4187986301,140,86.4,4187986305,141,61.0,4187986311,212,18.5,4187986313,213,1.1,4187986297,56,Center,4188854859,178,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191321,224,1,1,17,37,4klvxyeh3xcus4ongu7c00mgc,1,90.8,74.6,2023-04-14T19:03:12.937Z,2023-04-15T03:46:33Z,4187986445,213,2.9,4187986441,212,19.5,4187986427,56,Left,4187986431,140,72.7,4187986435,141,80.7,4188854889,178,,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191371,225,1,1,17,39,4klvxyeh3xcus4ongu7c00mgc,1,72.6,80.5,2023-04-14T19:03:15.247Z,2023-04-15T03:47:59Z,4187986689,140,69.1,4187986693,212,10.7,4187986687,56,Center,4188855691,178,,4187986695,213,4.4,4187986691,141,65.8,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191391,226,1,1,17,42,4klvxyeh3xcus4ongu7c00mgc,1,68.7,62.7,2023-04-14T19:03:17.842Z,2023-04-15T03:48:10Z,4187986803,212,13.7,4187986799,140,80.9,4188855787,178,,4187986805,213,0.4,4187986801,141,69.8,4187986797,56,Center,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191475,227,1,1,17,44,4klvxyeh3xcus4ongu7c00mgc,1,79.7,69.2,2023-04-14T19:03:19.572Z,2023-04-15T03:48:11Z,4187987257,140,94.6,4187987261,212,15.8,4187987259,141,66.2,4187987255,56,Center,4188855819,178,,4187987263,213,6.2,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191487,228,1,1,17,50,4klvxyeh3xcus4ongu7c00mgc,1,91.4,82.8,2023-04-14T19:03:26.083Z,2023-04-15T03:48:14Z,4187987317,56,Left,4187987325,212,5.6,4187987321,140,87.7,4187987323,141,88.8,4187987327,213,2.3,4188855865,178,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191499,229,1,1,17,52,4klvxyeh3xcus4ongu7c00mgc,0,90.1,88.8,2023-04-14T19:03:27.629Z,2023-04-15T03:48:17Z,4188592235,72,,4187987369,155,,4187987379,213,4.7,4187987375,141,75.8,4187987371,56,Center,4187987373,140,90.0,4188592233,224,,4187987377,212,8.8,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,4187987367,2,4188855907,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191509,162,61,1,17,52,btcy9nra9ak4m22ovr2ia6m5v,1,12.5,28.4,2023-04-14T19:03:27.891Z,2023-04-15T03:48:33Z,4188856123,178,,4187987423,56,Back,4188856121,21,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191519,163,6,1,17,54,btcy9nra9ak4m22ovr2ia6m5v,0,4.5,25,2023-04-14T19:03:29.799Z,2023-04-15T03:48:47Z,4187987469,56,Back,4187987527,233,230,4187987509,73,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191505,230,6,1,17,54,4klvxyeh3xcus4ongu7c00mgc,1,95.5,75,2023-04-14T19:03:29.799Z,2023-04-15T03:48:47Z,4187987419,73,,4187987521,233,163,4187987417,56,Center,,,,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191965,231,1,1,18,24,4klvxyeh3xcus4ongu7c00mgc,1,99.5,99.5,2023-04-14T19:03:59.442Z,2023-04-15T03:48:54Z,4187989813,141,81.5,4187989815,212,13.2,4187989819,213,4.3,4188856425,178,,4187989809,140,94.8,4187989805,56,Left,4187989801,6,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191987,232,1,1,18,25,4klvxyeh3xcus4ongu7c00mgc,1,94.8,81.5,2023-04-14T19:04:00.821Z,2023-04-15T03:49:00Z,4187989933,141,87.1,4187989937,213,2.4,4188856493,178,,4187989931,140,90.9,4187989929,56,Left,4187989935,212,5.6,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191995,233,1,1,18,27,4klvxyeh3xcus4ongu7c00mgc,0,88,84.9,2023-04-14T19:04:02.527Z,2023-04-15T03:49:04Z,4187989979,2,,4188592447,223,,4187989987,141,28.7,4187989983,56,Center,4187989991,213,5.1,4187989989,212,40.8,4188592449,20,,4187989985,140,100.0,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,4187989993,1,4187989981,155,4188856591,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192023,164,5,1,18,29,btcy9nra9ak4m22ovr2ia6m5v,1,-1.9,67.5,2023-04-14T19:04:04.830Z,2023-04-15T03:49:06Z,4187990129,56,Back,4187990131,346,,4187990167,233,234,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191999,234,5,1,18,29,4klvxyeh3xcus4ongu7c00mgc,0,101.9,32.5,2023-04-14T19:04:04.830Z,2023-04-15T03:49:06Z,4187990013,56,Center,4187990015,346,,4187990189,233,164,,,,,,,,,,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192197,165,1,1,18,38,btcy9nra9ak4m22ovr2ia6m5v,1,3.5,49.6,2023-04-14T19:04:13.967Z,2023-04-15T03:49:10Z,4187990971,140,9.4,4187990969,56,Back,4187990975,212,9.8,4187990973,141,38.5,4187990981,237,,4187990977,213,5.4,4187990967,124,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192247,166,1,1,18,43,btcy9nra9ak4m22ovr2ia6m5v,1,14.8,43,2023-04-14T19:04:18.502Z,2023-04-15T03:49:13Z,4187991287,141,88.6,4187991291,213,1.3,4187991283,56,Back,4187991289,212,31.9,4187991285,140,21.9,4188856703,178,,,,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192285,167,1,1,18,45,btcy9nra9ak4m22ovr2ia6m5v,1,22,88.6,2023-04-14T19:04:21.178Z,2023-04-15T03:49:17Z,4187991467,56,Back,4187991473,212,11.0,4188856747,178,,4187991471,141,87.2,4187991469,140,32.4,4187991475,213,6.2,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192321,168,1,1,18,46,btcy9nra9ak4m22ovr2ia6m5v,1,32.4,87.2,2023-04-14T19:04:22.304Z,2023-04-15T03:49:21Z,4187991631,212,5.4,4187991625,56,Back,4187991629,141,88.5,4187991633,213,0.2,4188856777,178,,4187991627,140,37.5,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192353,169,1,1,18,49,btcy9nra9ak4m22ovr2ia6m5v,0,37.4,88.5,2023-04-14T19:04:24.336Z,2023-04-15T03:49:25Z,4187991933,233,235,4187991797,212,1.0,4187991791,56,Back,4187991795,141,89.7,4187991799,213,0.9,4187991793,140,38.0,4187991937,286,,4188856813,178,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,4187991931,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192387,235,74,1,18,49,4klvxyeh3xcus4ongu7c00mgc,1,57.4,8.3,2023-04-14T19:04:24.435Z,2023-04-15T03:49:29Z,4187991869,285,,4188856845,178,,4187991867,56,Right,4187991941,233,169,,,,,,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533352291,1055,67,1,18,50,4klvxyeh3xcus4ongu7c00mgc,1,65.9,5,2023-04-14T19:04:26.073Z,2023-04-15T04:36:13Z,4188883241,233,983,,,,,,,,,,,,,,,,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533352289,983,67,1,18,50,btcy9nra9ak4m22ovr2ia6m5v,0,34.1,95,2023-04-14T19:04:26.074Z,2023-04-15T04:17:54Z,4188883245,233,1055,,,,,,,,,,,,,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192415,236,1,1,18,50,4klvxyeh3xcus4ongu7c00mgc,0,64.8,4.3,2023-04-14T19:04:26.100Z,2023-04-15T04:36:13Z,4187992183,233,170,4187992031,212,2.5,4187992029,141,5.7,4187992025,56,Right,4187992027,140,62.6,4188856895,178,,4187992187,286,,4187992033,213,2.8,e4cwx5r9hrvip371egldkc6ol,D. Verde,,4187992181,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192423,170,74,1,18,50,btcy9nra9ak4m22ovr2ia6m5v,1,34.4,93.1,2023-04-14T19:04:26.135Z,2023-04-15T03:49:36Z,4187992071,285,,4187992069,56,Back,4187992201,233,236,4188856929,178,,,,,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192455,171,1,1,18,51,btcy9nra9ak4m22ovr2ia6m5v,1,22.5,89,2023-04-14T19:04:27.246Z,2023-04-15T03:49:39Z,4187992277,56,Back,4187992281,141,67.6,4187992285,213,5.2,4187992283,212,16.3,4188856985,178,,4187992279,140,29.4,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192471,172,1,1,18,53,btcy9nra9ak4m22ovr2ia6m5v,1,29.4,67.6,2023-04-14T19:04:28.872Z,2023-04-15T03:49:42Z,4187992393,212,14.7,4187992389,140,37.2,4187992387,56,Back,4188857051,178,,4187992391,141,49.7,4187992395,213,5.3,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192499,173,1,1,18,54,btcy9nra9ak4m22ovr2ia6m5v,1,37.2,49.7,2023-04-14T19:04:29.600Z,2023-04-15T03:49:46Z,4187992523,213,3.3,4187992515,56,Back,4187992519,141,46.1,4188857107,178,,4187992517,140,24.5,4187992521,212,13.6,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192541,174,1,1,18,56,btcy9nra9ak4m22ovr2ia6m5v,1,24.5,46.1,2023-04-14T19:04:32.123Z,2023-04-15T03:49:49Z,4187992719,213,6.1,4187992715,141,38.3,4187992711,56,Back,4187992717,212,23.8,4188857151,178,,4187992713,140,46.6,,,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192571,175,1,1,18,58,btcy9nra9ak4m22ovr2ia6m5v,1,46.6,38.3,2023-04-14T19:04:33.562Z,2023-04-15T03:49:51Z,4187992825,212,9.8,4187992821,140,55.1,4188857161,178,,4187992823,141,44.4,4187992819,56,Center,4187992827,213,0.4,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192581,176,1,1,18,59,btcy9nra9ak4m22ovr2ia6m5v,1,55.1,44.4,2023-04-14T19:04:34.329Z,2023-04-15T03:50:01Z,4187992893,212,2.9,4187992889,140,52.9,4188857303,388,,4187992891,141,41.8,4187992895,213,3.8,4187992887,56,Center,,,,,,,5o80hrbyw554cetm1rbbns0k5,C. Immobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192625,177,1,1,18,59,btcy9nra9ak4m22ovr2ia6m5v,1,52.9,41.8,2023-04-14T19:04:35.163Z,2023-04-15T03:50:04Z,4187993099,140,53.8,4187993103,212,18.8,4187993097,56,Center,4187993105,213,1.5,4187993101,141,69.4,4188857343,178,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192699,178,1,1,19,2,btcy9nra9ak4m22ovr2ia6m5v,1,56.7,74,2023-04-14T19:04:37.404Z,2023-04-15T03:50:09Z,4187993471,212,33.3,4187993461,140,87.6,4187993475,1,,4188857399,178,,4187993473,213,0.2,4187993467,141,85.2,4187993455,56,Left,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192707,179,3,1,19,6,btcy9nra9ak4m22ovr2ia6m5v,1,84.5,84.3,2023-04-14T19:04:41.980Z,2023-04-15T03:50:12Z,4187993491,56,Left,4188857427,178,,4187993571,233,237,4188592991,464,,4187993493,286,,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192701,237,45,1,19,6,4klvxyeh3xcus4ongu7c00mgc,0,15.5,15.7,2023-04-14T19:04:41.980Z,2023-04-15T03:50:12Z,4187993583,233,179,4187993481,285,,4187993479,56,Back,,,,,,,,,,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192793,180,3,1,19,7,btcy9nra9ak4m22ovr2ia6m5v,1,83.4,83.2,2023-04-14T19:04:43.105Z,2023-04-15T03:50:16Z,4188857487,178,,4187993889,286,,4188593069,464,,4187993887,56,Left,4187993995,233,238,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192733,238,45,1,19,7,4klvxyeh3xcus4ongu7c00mgc,0,16.6,16.8,2023-04-14T19:04:43.105Z,2023-04-15T03:50:16Z,4187993591,285,,4187994017,233,180,4187993589,56,Back,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192823,181,1,1,19,10,btcy9nra9ak4m22ovr2ia6m5v,1,78.8,71.5,2023-04-14T19:04:45.569Z,2023-04-15T03:50:19Z,4187994055,1,,4187994051,212,32.5,4188857537,178,,4187994049,141,32.8,4187994045,56,Center,4187994043,155,,4187994053,213,5.3,4187994047,140,96.9,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192837,182,1,1,19,12,btcy9nra9ak4m22ovr2ia6m5v,0,96.9,31.9,2023-04-14T19:04:47.696Z,2023-04-15T03:50:23Z,4187994109,56,Center,4188857599,178,,4187994113,141,51.3,4187994107,3,,4187994115,212,13.5,4187994111,140,94.4,4187994117,213,1.8,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533193343,239,12,1,19,13,4klvxyeh3xcus4ongu7c00mgc,1,6.3,46.6,2023-04-14T19:04:48.598Z,2023-04-15T03:51:08Z,4187996667,140,32.2,4187996673,213,0.3,4187996663,56,Back,4187996669,141,60.2,4187996671,212,28.7,4188858283,178,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192931,183,1,1,19,15,btcy9nra9ak4m22ovr2ia6m5v,1,70.2,40.4,2023-04-14T19:04:50.465Z,2023-04-15T03:51:15Z,4187994557,213,4.9,4187994553,141,31.0,4187994549,56,Center,4187994555,212,6.5,4187994551,140,71.5,4188858413,178,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533192959,184,1,1,19,16,btcy9nra9ak4m22ovr2ia6m5v,1,71.5,31,2023-04-14T19:04:51.883Z,2023-04-15T03:51:20Z,4187994689,140,63.2,4187994693,212,9.0,4188858507,178,,4187994695,213,2.9,4187994691,141,34.1,4187994687,56,Center,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
