id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/16/value,qualifier/17/value
2446267931,7,1,1,0,6,btcy9nra9ak4m22ovr2ia6m5v,0,67,4.9,2022-08-14T16:31:03.621Z,2022-08-15T01:43:36Z,3707184241,213,0.3,3707184231,3,,3707184235,140,76.4,3707184239,212,10.5,3707184237,141,10.1,3707184233,56,Right,3708508455,388,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446523983,963,67,1,0,7,ej5er0oyngdw138yuumwqbyqt,1,13.4,87.9,2022-08-14T16:31:05.270Z,2022-08-15T01:43:36Z,3708630939,233,717,,,,,,,,,,,,,,,,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446523979,717,67,1,0,7,btcy9nra9ak4m22ovr2ia6m5v,0,86.6,12.1,2022-08-14T16:31:05.271Z,2022-08-15T00:02:23Z,3708630943,233,963,,,,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446267921,4,1,1,0,7,ej5er0oyngdw138yuumwqbyqt,0,12.2,93.5,2022-08-14T16:31:05.304Z,2022-08-15T01:43:37Z,3707184167,157,,3707184169,56,Back,3707184179,1,,3708564941,178,,3707184313,236,,3707184177,213,0.5,3707184319,286,,3707184173,141,94.2,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,3707184315,233,8,3707184171,140,13.1,3707184175,212,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446267941,8,74,1,0,7,btcy9nra9ak4m22ovr2ia6m5v,1,77.9,10.1,2022-08-14T16:31:05.337Z,2022-08-14T23:37:38Z,3708584135,21,,3708574201,178,,3707184279,56,Right,3707184283,285,,3707184369,233,4,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446524021,720,43,1,0,10,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2022-08-14T16:31:07.539Z,2022-08-15T00:02:37Z,3708631349,144,82,3708631157,178,0,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446312393,309,50,1,0,10,btcy9nra9ak4m22ovr2ia6m5v,1,85.8,3.8,2022-08-14T16:31:07.620Z,2022-08-14T23:37:51Z,3707429479,286,,3707429551,233,399,3707429477,56,Right,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446312395,399,7,1,0,10,ej5er0oyngdw138yuumwqbyqt,0,14.2,96.2,2022-08-14T16:31:08.397Z,2022-08-14T23:37:59Z,3707429531,233,309,3707429481,56,Back,3708575073,178,,3707429483,285,,3708033387,385,,,,,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446267955,9,43,1,0,11,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2022-08-14T16:31:08.723Z,2022-08-14T20:15:06Z,3708033065,144,49,,,,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446312555,310,61,1,0,11,btcy9nra9ak4m22ovr2ia6m5v,0,80.4,5,2022-08-14T16:31:08.806Z,2022-08-14T23:38:04Z,3707430305,56,Right,3708585189,178,,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446267935,5,43,1,0,11,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-08-14T16:31:09.190Z,2022-08-14T17:30:27Z,3707428891,144,61,3707184249,56,Back,,,,,,,,,,,,,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446267965,6,49,1,0,12,ej5er0oyngdw138yuumwqbyqt,1,1.9,93.9,2022-08-14T16:31:10.310Z,2022-08-14T23:38:14Z,,,,,,,,,,,,,,,,,,,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268083,7,1,1,0,14,ej5er0oyngdw138yuumwqbyqt,0,1.1,93.9,2022-08-14T16:31:11.700Z,2022-08-14T23:34:35Z,3707431205,286,,3708576417,178,,3707431073,1,,3707431071,157,,3707185109,213,0.6,3707185107,212,0.4,3707185103,140,1.4,3707431195,236,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,3707185101,56,Back,3707431197,233,10,3707185105,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446267981,10,74,1,0,14,btcy9nra9ak4m22ovr2ia6m5v,1,94.4,13.2,2022-08-14T16:31:11.776Z,2022-08-14T23:38:32Z,3707184513,56,Right,3707184515,285,,3708586251,178,,3707431215,233,7,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446313035,312,49,1,0,15,btcy9nra9ak4m22ovr2ia6m5v,1,94.1,11.3,2022-08-14T16:31:12.610Z,2022-08-14T23:35:38Z,,,,,,,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446312989,311,3,1,0,15,btcy9nra9ak4m22ovr2ia6m5v,1,95.9,8.6,2022-08-14T16:31:12.663Z,2022-08-14T23:36:43Z,3708271899,464,,3707432559,233,400,3707432557,286,,3707432555,56,Right,3708582079,178,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446312973,400,45,1,0,15,ej5er0oyngdw138yuumwqbyqt,0,4.1,91.4,2022-08-14T16:31:12.663Z,2022-08-14T23:36:44Z,3707432585,233,311,3707432451,56,Back,3707432453,285,,,,,,,,,,,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268003,11,1,1,0,16,btcy9nra9ak4m22ovr2ia6m5v,1,93,16.7,2022-08-14T16:31:13.957Z,2022-08-14T23:34:57Z,3707184627,212,10.4,3707184621,56,Center,3708577469,178,,3707184629,213,2.3,3707184623,140,86.5,3707184625,141,28.3,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268037,12,1,1,0,18,btcy9nra9ak4m22ovr2ia6m5v,1,86,29.4,2022-08-14T16:31:15.653Z,2022-08-14T23:36:08Z,3707185287,210,13,3707184833,56,Center,3707184837,141,43.3,3707184839,212,14.0,3707184835,140,76.2,3708577679,178,,3707184841,213,2.4,,,,5o80hrbyw554cetm1rbbns0k5,C. Immobile,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268041,13,13,1,0,19,btcy9nra9ak4m22ovr2ia6m5v,1,75.9,43.8,2022-08-14T16:31:17.251Z,2022-08-14T23:36:08Z,3707185315,147,43.3,3707185303,55,12,3707185299,84,,3707185313,146,98.8,3707184851,56,Center,3707184849,18,,3707184847,22,,3707185039,153,,7y5qwgl0xu7btfd7yxgeb2gut,T. Bašić,3708580509,178,,3707185311,215,,3707185301,29,,,3707185317,230,98.8,3707185319,231,46.2,3707185307,102,43.2,3707185309,103,1.4,3707185035,72,,,,,,,,,,,,,,,,
2446268087,9,10,1,0,20,ej5er0oyngdw138yuumwqbyqt,1,2.8,56.3,2022-08-14T16:31:18.343Z,2022-08-14T23:36:13Z,3707185133,179,,3707185137,190,,3707185139,56,Back,3708035249,376,,3707185135,182,,3707185131,177,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268085,8,52,1,0,20,ej5er0oyngdw138yuumwqbyqt,1,2.8,56.3,2022-08-14T16:31:18.375Z,2022-08-14T23:36:23Z,3708580895,179,,3708035399,376,,,,,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268121,10,1,1,0,30,ej5er0oyngdw138yuumwqbyqt,1,14.4,47,2022-08-14T16:31:27.804Z,2022-08-14T23:38:46Z,3707185345,212,11.1,3707185341,140,15.1,3707185343,141,30.7,3708586763,178,,3707185337,123,,3707185339,56,Back,3707185347,213,4.8,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268149,11,1,1,0,32,ej5er0oyngdw138yuumwqbyqt,1,15.9,30.7,2022-08-14T16:31:30.183Z,2022-08-14T23:38:51Z,3707185487,140,31.1,3707185491,212,23.9,3708586859,178,,3707185489,141,4.6,3707185485,56,Back,3707185493,213,5.4,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268163,12,1,1,0,35,ej5er0oyngdw138yuumwqbyqt,1,31.6,4.6,2022-08-14T16:31:33.341Z,2022-08-14T23:38:57Z,3707185567,141,7.4,3707185569,212,11.7,3707185563,56,Back,3708587089,178,,3707185571,213,0.2,3707185565,140,42.6,,,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268171,13,1,1,0,36,ej5er0oyngdw138yuumwqbyqt,1,42.6,7.4,2022-08-14T16:31:34.224Z,2022-08-14T23:39:08Z,3707185609,212,6.5,3707185607,141,10.4,3708587377,178,,3707185603,56,Back,3707185601,168,,3707185605,140,48.5,3707185611,213,0.3,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268191,14,1,1,0,40,ej5er0oyngdw138yuumwqbyqt,0,62.9,7.1,2022-08-14T16:31:37.470Z,2022-08-14T23:39:12Z,3707185747,213,1.4,3707185741,140,65.3,3707185739,56,Center,3707185743,141,30.3,3707185745,212,16.0,3708587521,178,,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446524739,727,67,1,0,41,btcy9nra9ak4m22ovr2ia6m5v,1,34.8,63.2,2022-08-14T16:31:38.916Z,2022-08-15T01:43:37Z,3708635177,233,984,,,,,,,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446524735,984,67,1,0,41,ej5er0oyngdw138yuumwqbyqt,0,65.2,36.8,2022-08-14T16:31:38.917Z,2022-08-15T00:04:43Z,3708635185,233,727,,,,,,,,,,,,,,,,,,,,,,5j7hbe94ewys7hkd04ay5bpw5,N. Sansone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268197,14,8,1,0,41,btcy9nra9ak4m22ovr2ia6m5v,1,34.9,63.6,2022-08-14T16:31:38.932Z,2022-08-15T01:43:37Z,3707185773,56,Back,3708042037,384,,3708588817,178,,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268207,15,49,1,0,43,btcy9nra9ak4m22ovr2ia6m5v,1,30.6,71.1,2022-08-14T16:31:40.439Z,2022-08-14T23:39:55Z,,,,,,,,,,,,,,,,,,,,,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268225,16,1,1,0,43,btcy9nra9ak4m22ovr2ia6m5v,1,29.3,71.5,2022-08-14T16:31:40.762Z,2022-08-14T23:40:01Z,3707185885,140,22.2,3707185891,213,2.6,3707185887,141,77.9,3708589237,178,,3707185889,212,8.6,3707185883,56,Back,,,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268253,17,1,1,0,44,btcy9nra9ak4m22ovr2ia6m5v,1,22,77.9,2022-08-14T16:31:41.632Z,2022-08-14T23:40:09Z,3707186043,213,4.0,3708589539,178,,3707186039,141,46.9,3707186037,140,4.7,3707186035,56,Back,3707186041,212,27.8,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268289,18,1,1,0,48,btcy9nra9ak4m22ovr2ia6m5v,0,4.5,45.4,2022-08-14T16:31:46.118Z,2022-08-14T23:40:13Z,3707186221,157,,3708589701,178,,3707186231,213,5.8,3707186225,140,44.8,3707186233,1,,3707186229,212,49.0,3707186227,141,9.1,3707186223,56,Back,71p9z7bqvgzb5t115fmos6fop,Luís Maximiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268295,15,44,1,0,51,ej5er0oyngdw138yuumwqbyqt,1,55.3,92,2022-08-14T16:31:49.224Z,2022-08-15T01:43:38Z,3707186265,233,19,3707186253,56,Left,3707186255,286,,,,,,,,,,,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268291,19,44,1,0,51,btcy9nra9ak4m22ovr2ia6m5v,0,44.7,8,2022-08-14T16:31:49.225Z,2022-08-14T23:40:17Z,3707186277,233,15,3707186237,56,Back,3707186239,285,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268319,16,1,1,0,51,ej5er0oyngdw138yuumwqbyqt,1,55.4,93.2,2022-08-14T16:31:49.253Z,2022-08-15T01:43:38Z,3707186375,141,95.9,3707186371,56,Left,3707186373,140,64.2,3707186377,212,9.4,3707186379,213,0.2,3708590111,388,,3707186369,3,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268325,17,49,1,0,53,ej5er0oyngdw138yuumwqbyqt,1,64.8,96,2022-08-14T16:31:50.525Z,2022-08-14T23:40:26Z,,,,,,,,,,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268347,18,1,1,0,56,ej5er0oyngdw138yuumwqbyqt,1,63.5,97.1,2022-08-14T16:31:53.616Z,2022-08-14T23:40:30Z,3707186487,56,Back,3707186491,141,97.5,3707186489,140,43.1,3707186495,213,3.1,3708590407,178,,3707186493,212,21.4,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268357,19,1,1,0,58,ej5er0oyngdw138yuumwqbyqt,1,43.3,97.1,2022-08-14T16:31:55.848Z,2022-08-14T23:40:34Z,3708590587,178,,3707186553,212,10.3,3707186551,141,89.9,3707186547,56,Left,3707186555,213,5.8,3707186549,140,51.9,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268373,20,1,1,1,0,ej5er0oyngdw138yuumwqbyqt,1,46.2,86,2022-08-14T16:31:57.896Z,2022-08-14T23:40:39Z,3708590811,178,,3707186643,213,4.0,3707186637,140,34.5,3707186639,141,67.0,3707186635,56,Back,3707186641,212,17.8,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268389,21,1,1,1,4,ej5er0oyngdw138yuumwqbyqt,1,32.2,64,2022-08-14T16:32:01.801Z,2022-08-14T23:40:42Z,3707186707,212,20.5,3707186709,213,1.3,3707186703,140,36.8,3708590931,178,,3707186701,56,Back,3707186705,141,93.3,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446268449,22,1,1,1,6,ej5er0oyngdw138yuumwqbyqt,0,35.9,94.5,2022-08-14T16:32:04.212Z,2022-08-14T23:40:46Z,3707187051,213,0.2,3707187043,140,57.4,3707187039,155,,3707187047,212,23.1,3707187045,141,100.0,3708591101,178,,3707187041,56,Left,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
