id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2448739505,4,5,1,0,11,bi1fxjrncd0ram0oi7ja1jyuo,0,60,101.6,2022-08-20T18:45:19.233Z,2022-08-20T23:14:42Z,3720310353,347,,3720310965,233,8,3720310351,56,Left,,,,,,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448739593,8,5,1,0,11,6tuibxq39fdryu8ou06wcm0q3,1,40,-1.6,2022-08-20T18:45:19.233Z,2022-08-20T23:14:42Z,3720310897,56,Back,3720310937,233,4,3720310899,347,,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448739637,9,1,1,0,16,6tuibxq39fdryu8ou06wcm0q3,1,44.8,0,2022-08-20T18:45:24.404Z,2022-08-20T23:14:48Z,3720311153,212,21.3,3720311145,107,,3720311155,213,2.6,3720311147,56,Back,3720311149,140,27.5,3720311151,141,14.4,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448739707,10,1,1,0,20,6tuibxq39fdryu8ou06wcm0q3,1,28,19.7,2022-08-20T18:45:27.691Z,2022-08-20T23:14:55Z,3720311527,56,Back,3720311533,212,26.3,3720311529,140,27.7,3720311531,141,58.4,3720311535,213,1.6,3721120429,178,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448739763,11,1,1,0,25,6tuibxq39fdryu8ou06wcm0q3,1,31.3,55.5,2022-08-20T18:45:32.793Z,2022-08-20T23:15:01Z,3720311875,56,Back,3720311881,212,17.0,3720311877,140,36.7,3720311883,213,5.1,3721120809,178,,3720311879,141,31.9,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448739819,12,1,1,0,28,6tuibxq39fdryu8ou06wcm0q3,1,39,32.7,2022-08-20T18:45:35.900Z,2022-08-20T23:15:04Z,3720312181,212,16.1,3720312175,56,Back,3720312179,141,56.0,3721120995,178,,3720312183,213,1.7,3720312177,140,36.3,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448739841,13,1,1,0,30,6tuibxq39fdryu8ou06wcm0q3,1,39.7,63,2022-08-20T18:45:38.537Z,2022-08-20T23:15:08Z,3720312351,213,1.3,3720312347,141,94.1,3720312349,212,21.9,3721121211,178,,3720312345,140,45.0,3720312341,56,Back,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448739843,14,50,1,0,33,6tuibxq39fdryu8ou06wcm0q3,1,41.4,91.2,2022-08-20T18:45:40.675Z,2022-08-20T23:15:12Z,3720312359,56,Back,3720312361,286,,3720312471,233,5,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448739857,5,7,1,0,33,bi1fxjrncd0ram0oi7ja1jyuo,1,58.6,8.8,2022-08-20T18:45:41.295Z,2022-08-20T23:15:18Z,3720312447,233,14,3720915785,383,,3720312417,56,Right,3720312419,285,,3721121769,178,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448739871,6,49,1,0,35,bi1fxjrncd0ram0oi7ja1jyuo,1,64,7.9,2022-08-20T18:45:42.983Z,2022-08-20T23:15:26Z,,,,,,,,,,,,,,,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448739977,7,1,1,0,39,bi1fxjrncd0ram0oi7ja1jyuo,0,86.7,13,2022-08-20T18:45:46.790Z,2022-08-20T23:15:30Z,3720916107,224,,3720312981,2,,3720312999,212,25.4,3720916109,20,,3721122199,178,,3720312985,155,,3720312991,140,92.0,3720312987,56,Center,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,3720313003,213,1.3,3720312995,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448740035,15,12,1,0,40,6tuibxq39fdryu8ou06wcm0q3,1,8.2,52.2,2022-08-20T18:45:47.796Z,2022-08-20T23:15:36Z,3721122539,21,,3720313345,140,2.7,3720313349,212,10.7,3720313347,141,38.9,3721122535,178,,3720313351,213,4.1,3720313343,56,Back,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448740053,16,44,1,0,42,6tuibxq39fdryu8ou06wcm0q3,1,2.4,40.4,2022-08-20T18:45:49.875Z,2022-08-21T01:37:38Z,3720313509,233,8,3720313451,285,,3720313449,56,Back,,,,,,,,,,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448740063,8,44,1,0,42,bi1fxjrncd0ram0oi7ja1jyuo,0,97.6,59.6,2022-08-20T18:45:49.876Z,2022-08-20T23:15:41Z,3720313539,233,16,3720313475,56,Center,3720313481,286,,,,,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448740069,17,11,1,0,42,6tuibxq39fdryu8ou06wcm0q3,1,2.7,38.9,2022-08-20T18:45:49.952Z,2022-08-21T01:37:39Z,3721123155,388,,3720916397,377,,3720916355,56,Back,3720916357,88,,,,,,,,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448740409,18,1,1,0,59,6tuibxq39fdryu8ou06wcm0q3,1,9.8,35.2,2022-08-20T18:46:07.081Z,2022-08-20T23:15:53Z,3720315487,140,25.3,3720315491,212,27.2,3720315489,141,67.2,3721123403,178,,3720315483,123,,3720316799,189,,3720315485,56,Back,3720315493,213,0.9,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448740431,19,1,1,1,0,6tuibxq39fdryu8ou06wcm0q3,1,25.3,67.2,2022-08-20T18:46:08.028Z,2022-08-20T23:15:56Z,3720315627,140,25.5,3720316877,189,,3720315629,141,93.9,3720315633,213,1.6,3720315625,56,Back,3720315631,212,18.2,3721123821,178,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448740485,20,1,1,1,3,6tuibxq39fdryu8ou06wcm0q3,0,25.5,93.9,2022-08-20T18:46:10.825Z,2022-08-20T23:16:02Z,3720315973,140,87.3,3720315969,155,,3720315977,212,67.3,3720315979,213,6.0,3720315975,141,67.5,3720315981,1,,3721124127,178,,3720315971,56,Center,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448740503,9,52,1,1,7,bi1fxjrncd0ram0oi7ja1jyuo,1,13.7,33.1,2022-08-20T18:46:15.117Z,2022-08-20T23:16:06Z,3721124389,178,,3720916925,376,,,,,,,,,,,,,,,,,,,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448740559,10,1,1,1,8,bi1fxjrncd0ram0oi7ja1jyuo,1,13.4,34.4,2022-08-20T18:46:16.179Z,2022-08-20T23:16:12Z,3720316495,140,21.8,3720316501,213,1.2,3720316491,123,,3721124657,178,,3720316493,56,Back,3720316497,141,70.8,3720316499,212,26.3,,,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448740599,11,1,1,1,12,bi1fxjrncd0ram0oi7ja1jyuo,1,21.8,71,2022-08-20T18:46:20.310Z,2022-08-20T23:16:16Z,3720316717,56,Back,3720316725,213,6.1,3720316719,140,32.5,3720316721,141,67.2,3721124791,178,,3720316723,212,11.5,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448740629,12,1,1,1,13,bi1fxjrncd0ram0oi7ja1jyuo,1,32.5,67.2,2022-08-20T18:46:21.388Z,2022-08-20T23:16:23Z,3720316893,140,22.6,3720316895,141,72.9,3720316897,212,11.1,3720316891,56,Back,3720316899,213,2.8,3721125139,178,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448740727,13,1,1,1,15,bi1fxjrncd0ram0oi7ja1jyuo,1,23.3,72.9,2022-08-20T18:46:23.020Z,2022-08-20T23:16:25Z,3720317531,140,19.8,3721125219,178,,3720317541,213,4.5,3720317535,141,40.7,3720317539,212,22.2,3720317527,56,Back,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448740847,14,1,1,1,22,bi1fxjrncd0ram0oi7ja1jyuo,1,33.5,39.7,2022-08-20T18:46:29.676Z,2022-08-20T23:16:29Z,3720318135,212,7.0,3721125449,178,,3720318131,140,40.1,3720318133,141,38.8,3720318129,56,Back,3720318137,213,6.2,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448740855,15,4,1,1,24,bi1fxjrncd0ram0oi7ja1jyuo,1,39.2,27.7,2022-08-20T18:46:32.169Z,2022-08-20T23:16:34Z,3720318189,56,Back,3720318191,152,,3720318187,294,,3720318327,233,21,3720318193,286,,3720318185,13,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448740865,21,4,1,1,24,6tuibxq39fdryu8ou06wcm0q3,0,60.8,72.3,2022-08-20T18:46:32.170Z,2022-08-20T23:16:34Z,3720318285,152,,3721125717,178,,3720318281,294,,3720318331,233,15,3720318283,56,Center,3720318279,13,,3720318287,285,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448740995,16,1,1,1,30,bi1fxjrncd0ram0oi7ja1jyuo,1,35.7,34,2022-08-20T18:46:38.192Z,2022-08-20T23:16:37Z,3720318991,5,,3720319003,141,67.8,3721125937,178,,3720318995,56,Back,3720319007,213,1.9,3720319005,212,24.3,3720318997,140,28.3,3720318993,152,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448741029,17,1,1,1,35,bi1fxjrncd0ram0oi7ja1jyuo,1,41.3,71.3,2022-08-20T18:46:42.675Z,2022-08-20T23:16:41Z,3720319171,141,74.6,3720319175,213,0.1,3720319167,56,Center,3720319169,140,61.5,3721126081,178,,3720319173,212,21.3,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448741083,22,45,1,1,37,6tuibxq39fdryu8ou06wcm0q3,0,41,30.1,2022-08-20T18:46:44.559Z,2022-08-20T23:16:54Z,3720319495,285,,3720319491,56,Back,3720322145,233,24,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448741515,24,3,1,1,37,bi1fxjrncd0ram0oi7ja1jyuo,1,59,69.9,2022-08-20T18:46:44.559Z,2022-08-20T23:16:53Z,3721126799,178,,3720322061,286,,3720918437,464,,3720322079,233,22,3720322059,56,Center,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448741047,18,1,1,1,37,bi1fxjrncd0ram0oi7ja1jyuo,1,60.3,69.9,2022-08-20T18:46:45.350Z,2022-08-20T23:16:57Z,3720319273,213,6.0,3720319267,140,68.3,3720319269,141,66.5,3720319265,56,Center,3721126931,178,,3720319271,212,8.7,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448741075,19,1,1,1,39,bi1fxjrncd0ram0oi7ja1jyuo,1,68.1,66.5,2022-08-20T18:46:46.606Z,2022-08-20T23:17:01Z,3720319435,212,10.3,3721127165,178,,3720319431,140,62.5,3720319433,141,54.0,3720319429,56,Center,3720319437,213,4.1,,,,,,,cv8wgka2bmkeqajg3eo9lb4k5,A. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448741137,20,1,1,1,40,bi1fxjrncd0ram0oi7ja1jyuo,1,62.5,53.9,2022-08-20T18:46:47.987Z,2022-08-20T23:17:04Z,3720319809,141,50.6,3720319813,213,6.0,3720319807,140,70.6,3721127293,178,,3720319811,212,8.8,3720319805,56,Center,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448741159,21,1,1,1,42,bi1fxjrncd0ram0oi7ja1jyuo,1,69,48.5,2022-08-20T18:46:49.888Z,2022-08-20T23:17:09Z,3720319931,212,18.6,3720319925,56,Center,3720319929,141,24.4,3720319933,213,5.2,3721127591,178,,3720319927,140,77.3,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448741213,22,1,1,1,44,bi1fxjrncd0ram0oi7ja1jyuo,0,79.7,22.3,2022-08-20T18:46:51.998Z,2022-08-20T23:17:15Z,3720918987,20,,3720919043,345,,3720918985,224,,3720320235,140,100.0,3720320241,213,1.0,3720320231,155,,3720320243,1,,3720320233,56,Center,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,3720320229,2,,3721127833,178,,3720320239,212,41.2,3720320237,141,73.4,,,,,,,,,,,,,,,,,,,,,,
2448741199,23,5,1,1,47,6tuibxq39fdryu8ou06wcm0q3,1,-1,25.6,2022-08-20T18:46:55.347Z,2022-08-20T23:17:21Z,3720320161,346,,3720320357,233,23,3720320159,56,Back,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448741219,23,5,1,1,47,bi1fxjrncd0ram0oi7ja1jyuo,0,101,74.4,2022-08-20T18:46:55.347Z,2022-08-20T23:17:20Z,3720320273,56,Center,3720320275,346,,3720320403,233,23,,,,,,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448741659,24,1,1,2,1,6tuibxq39fdryu8ou06wcm0q3,1,3,49.4,2022-08-20T18:47:08.849Z,2022-08-20T23:17:25Z,3720322829,124,,3720322835,141,62.9,3720322833,140,7.6,3720322843,237,,3720322831,56,Back,3720322837,212,10.4,3720322839,213,1.1,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448741719,25,1,1,2,8,6tuibxq39fdryu8ou06wcm0q3,1,23.3,63.9,2022-08-20T18:47:16.299Z,2022-08-20T23:17:29Z,3721128647,178,,3720323121,56,Back,3720323125,141,29.1,3720323129,213,4.8,3720323127,212,23.7,3720323123,140,24.8,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448741795,26,1,1,2,11,6tuibxq39fdryu8ou06wcm0q3,1,25,29.7,2022-08-20T18:47:18.757Z,2022-08-20T23:17:33Z,3720323587,213,2.4,3720323583,141,51.3,3720323579,56,Back,3720323581,140,8.6,3720323585,212,22.6,3721128931,178,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448741817,27,1,1,2,15,6tuibxq39fdryu8ou06wcm0q3,1,10.7,53,2022-08-20T18:47:23.316Z,2022-08-20T23:17:37Z,3720323763,212,17.6,3720323759,140,27.4,3720323757,56,Back,3721129107,178,,3720323765,213,6.2,3720323761,141,51.5,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448741863,28,1,1,2,16,6tuibxq39fdryu8ou06wcm0q3,1,27.8,51.5,2022-08-20T18:47:24.495Z,2022-08-20T23:17:41Z,3720324051,140,8.6,3720324057,213,3.1,3721129371,178,,3720324053,141,53.6,3720324055,212,20.2,3720324047,56,Back,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448741929,29,1,1,2,20,6tuibxq39fdryu8ou06wcm0q3,1,8.4,54.2,2022-08-20T18:47:27.980Z,2022-08-20T23:17:43Z,3720324389,140,18.0,3720324391,141,94.8,3720324387,56,Back,3721129465,178,,3720324395,213,1.2,3720324393,212,29.4,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448741985,30,1,1,2,23,6tuibxq39fdryu8ou06wcm0q3,1,20.8,93.3,2022-08-20T18:47:31.333Z,2022-08-20T23:17:46Z,3720324687,56,Back,3720324691,141,81.4,3720324689,140,22.5,3721129633,178,,3720324695,213,4.9,3720324693,212,8.3,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
