id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist
2526855633,6,44,1,0,21,ap6blbxhq9elm62vw6tutzlwg,0,68.6,3.9,2023-04-01T18:45:33.751Z,2023-04-02T01:18:32Z,4154254901,233,5,4154254741,286,,4154254739,56,Right,,,,,,,,,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526855685,6,1,1,0,21,bqbbqm98ud8obe45ds9ohgyrd,0,28.2,96.5,2023-04-01T18:45:33.766Z,2023-04-02T01:58:39Z,4154254981,141,90.5,4154254985,212,7.6,4154254969,168,,4154254973,56,Back,4154254977,140,34.3,4154254965,3,,4155682519,178,,4154254987,213,5.7,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526855697,7,1,1,0,22,ap6blbxhq9elm62vw6tutzlwg,0,59.2,8.2,2023-04-01T18:45:34.660Z,2023-04-02T01:18:43Z,4154255069,213,0.1,4154255059,56,Right,4155682813,388,,4154255065,141,9.8,4154255055,3,,4154255063,140,72.4,4154255067,212,13.9,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526855773,7,1,1,0,24,bqbbqm98ud8obe45ds9ohgyrd,0,27.5,87.8,2023-04-01T18:45:36.309Z,2023-04-02T01:18:48Z,4154255457,140,39.3,4155683137,388,,4154255463,213,6.2,4154255455,56,Back,4154255453,3,,4154255461,212,12.5,4154255459,141,85.7,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526855721,8,61,1,0,25,ap6blbxhq9elm62vw6tutzlwg,1,63.6,13.4,2023-04-01T18:45:37.485Z,2023-04-02T01:18:55Z,4155683615,388,,4155683613,15,,4154255211,56,Right,,,,,,,,,,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526855755,9,49,1,0,26,ap6blbxhq9elm62vw6tutzlwg,1,48.1,12.3,2023-04-01T18:45:39.203Z,2023-04-02T01:19:00Z,,,,,,,,,,,,,,,,,,,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526855841,10,1,1,0,28,ap6blbxhq9elm62vw6tutzlwg,0,54.7,5.2,2023-04-01T18:45:41.203Z,2023-04-02T01:19:03Z,4155684205,178,,4154255817,141,14.9,4154255815,140,91.0,4154255821,213,0.2,4154255813,56,Right,4154255819,212,38.7,4154255823,1,,4154255811,155,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526855903,8,1,1,0,31,bqbbqm98ud8obe45ds9ohgyrd,1,9.1,84.9,2023-04-01T18:45:43.766Z,2023-04-02T01:19:07Z,4154256161,212,2.7,4154256159,141,86.8,4154256151,3,,4154256157,140,11.4,4154256163,213,0.5,4154256153,56,Back,4155684493,388,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526855927,9,1,1,0,33,bqbbqm98ud8obe45ds9ohgyrd,1,10,83.5,2023-04-01T18:45:45.740Z,2023-04-02T01:19:43Z,4154256267,1,,4154256257,56,Back,4154256255,157,,4154256263,212,18.0,4154256265,213,5.6,4154256259,140,22.8,4154256261,141,66.0,4155687241,388,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526855939,10,1,1,0,34,bqbbqm98ud8obe45ds9ohgyrd,0,20.2,71.5,2023-04-01T18:45:46.746Z,2023-04-02T01:19:56Z,4154256317,3,,4155688209,178,,4154256321,168,,4154256329,140,30.2,4154256337,213,0.3,4154256333,141,77.1,4154256335,212,11.2,4154256325,56,Back,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526855957,11,1,1,0,35,ap6blbxhq9elm62vw6tutzlwg,0,72.5,24.3,2023-04-01T18:45:47.894Z,2023-04-02T01:20:02Z,4155688591,178,,4154256405,140,65.6,4154256411,213,2.2,4154256403,56,Center,4154256407,141,38.9,4154256409,212,12.3,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526855953,11,61,1,0,37,bqbbqm98ud8obe45ds9ohgyrd,0,30.4,66.1,2023-04-01T18:45:49.358Z,2023-04-02T01:20:18Z,4154256391,56,Back,4155689575,388,,,,,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526855965,12,61,1,0,38,ap6blbxhq9elm62vw6tutzlwg,1,68,29.5,2023-04-01T18:45:50.394Z,2023-04-02T01:20:25Z,4155689995,388,,4154256445,56,Center,,,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856037,12,4,1,0,39,bqbbqm98ud8obe45ds9ohgyrd,1,29.3,74,2023-04-01T18:45:52.144Z,2023-04-02T01:20:38Z,4154256781,295,,4154256779,13,,4154256787,285,,4154256783,56,Back,4154256785,152,,4154256855,233,13,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856043,13,4,1,0,39,ap6blbxhq9elm62vw6tutzlwg,0,70.7,26,2023-04-01T18:45:52.145Z,2023-04-02T01:20:38Z,4154256825,286,,4154256813,295,,4155690919,178,,4154256821,152,,4154256809,13,,4154256817,56,Center,4154256867,233,12,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856185,13,1,1,0,49,bqbbqm98ud8obe45ds9ohgyrd,1,32.3,77.6,2023-04-01T18:46:01.413Z,2023-04-02T01:20:42Z,4155691277,178,,4154257649,141,70.1,4154257641,5,,4154257653,213,3.6,4154257645,56,Back,4154257651,212,11.2,4154257643,152,,4154257647,140,22.8,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856209,14,1,1,0,52,bqbbqm98ud8obe45ds9ohgyrd,1,23.3,69,2023-04-01T18:46:04.317Z,2023-04-02T01:20:47Z,4154257821,140,28.3,4154257827,213,5.2,4154257823,141,54.3,4154257825,212,11.3,4154257819,56,Back,4155691729,178,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856281,15,1,1,0,53,bqbbqm98ud8obe45ds9ohgyrd,1,28.3,54.3,2023-04-01T18:46:05.555Z,2023-04-02T01:20:53Z,4154258249,212,34.6,4154258253,1,,4155692209,178,,4154258245,140,4.5,4154258251,213,3.9,4154258243,56,Back,4154258247,141,19.1,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856319,16,1,1,0,57,bqbbqm98ud8obe45ds9ohgyrd,1,4.7,19.1,2023-04-01T18:46:10.093Z,2023-04-02T01:20:57Z,4155692417,178,,4154258483,212,17.6,4154258485,213,1.7,4154258473,56,Back,4154258481,141,44.9,4154258477,140,3.2,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856395,17,1,1,1,1,bqbbqm98ud8obe45ds9ohgyrd,0,2.8,41.5,2023-04-01T18:46:13.310Z,2023-04-02T01:21:02Z,4154258903,212,53.8,4154258899,140,49.6,4154258905,213,5.9,4155692747,178,,4154258907,1,,4154258901,141,9.3,4154258895,155,,4154258897,56,Back,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856401,14,44,1,1,4,ap6blbxhq9elm62vw6tutzlwg,1,49.8,87,2023-04-01T18:46:16.289Z,2023-04-02T01:58:40Z,4154258955,233,18,4154258959,285,,4154258939,56,Back,,,,,,,,,,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856405,18,44,1,1,4,bqbbqm98ud8obe45ds9ohgyrd,0,50.2,13,2023-04-01T18:46:16.290Z,2023-04-02T01:21:08Z,4154259077,233,14,4154258949,56,Right,4154258951,286,,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856409,15,1,1,1,4,ap6blbxhq9elm62vw6tutzlwg,1,51.8,88,2023-04-01T18:46:16.331Z,2023-04-02T01:58:40Z,4154258997,213,5.5,4155693339,388,,4154258989,56,Center,4154258993,141,72.3,4154258995,212,15.6,4154258991,140,62.6,4154258987,3,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856425,16,49,1,1,5,ap6blbxhq9elm62vw6tutzlwg,1,58.9,75.9,2023-04-01T18:46:18.063Z,2023-04-02T01:21:17Z,,,,,,,,,,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856445,17,1,1,1,6,ap6blbxhq9elm62vw6tutzlwg,0,56.6,82.6,2023-04-01T18:46:19.186Z,2023-04-02T01:21:23Z,4154259217,212,7.1,4154259209,56,Left,4154259215,141,88.1,4154259213,140,62.4,4154259205,3,,4154259219,213,0.6,4155694085,388,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856461,19,61,1,1,8,bqbbqm98ud8obe45ds9ohgyrd,0,37.2,9.5,2023-04-01T18:46:20.807Z,2023-04-02T01:21:29Z,4155694447,178,,4154259265,56,Back,,,,,,,,,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856483,18,50,1,1,9,ap6blbxhq9elm62vw6tutzlwg,1,60.3,89,2023-04-01T18:46:21.514Z,2023-04-02T01:21:36Z,4154259411,56,Left,4154259465,233,20,4154259413,286,,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856473,20,7,1,1,9,bqbbqm98ud8obe45ds9ohgyrd,0,39.7,11,2023-04-01T18:46:21.909Z,2023-04-02T01:21:41Z,4154977595,385,,4154259439,233,18,4155695329,178,,4154259349,56,Back,4154259353,285,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856583,19,1,1,1,11,ap6blbxhq9elm62vw6tutzlwg,1,45.4,92.5,2023-04-01T18:46:23.987Z,2023-04-02T01:21:46Z,4154260025,1,,4154260019,141,68.4,4154260015,56,Back,4154260023,213,3.6,4154260021,212,38.0,4155695661,178,,4154260017,140,12.7,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856637,20,1,1,1,18,ap6blbxhq9elm62vw6tutzlwg,1,12.8,56.4,2023-04-01T18:46:30.624Z,2023-04-02T01:21:53Z,4154260283,213,5.1,4154260279,141,26.8,4154260277,140,20.3,4154260281,212,21.6,4155696217,178,,4154260275,56,Back,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856687,21,1,1,1,21,ap6blbxhq9elm62vw6tutzlwg,1,25.6,26.5,2023-04-01T18:46:34.124Z,2023-04-02T01:22:00Z,4154260515,212,16.0,4154260509,56,Back,4154260513,141,5.2,4154260517,213,5.1,4155696831,178,,4154260511,140,32.0,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856797,22,1,1,1,24,ap6blbxhq9elm62vw6tutzlwg,0,35.6,5.4,2023-04-01T18:46:36.780Z,2023-04-02T01:22:05Z,4154261117,212,69.1,4155697125,178,,4154261109,155,,4154261115,141,10.6,4154261113,140,100.0,4154261121,1,,4154261119,213,0.1,4154261111,56,Right,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856791,21,5,1,1,29,bqbbqm98ud8obe45ds9ohgyrd,1,-1,89.2,2023-04-01T18:46:42.243Z,2023-04-02T01:22:10Z,4154261185,233,23,4154261091,56,Back,4154261093,346,,,,,,,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526856799,23,5,1,1,29,ap6blbxhq9elm62vw6tutzlwg,0,101,10.8,2023-04-01T18:46:42.243Z,2023-04-02T01:22:09Z,4154261127,346,,4154261235,233,21,4154261125,56,Right,,,,,,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526857015,22,1,1,1,41,bqbbqm98ud8obe45ds9ohgyrd,1,3.8,53.6,2023-04-01T18:46:53.895Z,2023-04-02T01:22:11Z,4154262405,141,30.4,4154979031,189,,4154262399,56,Back,4154262407,212,16.6,4154262413,237,,4154262401,140,8.7,4154262409,213,5.0,4154262397,124,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526857033,23,1,1,1,44,bqbbqm98ud8obe45ds9ohgyrd,0,9.1,30.1,2023-04-01T18:46:56.260Z,2023-04-02T01:22:20Z,4154262539,212,23.8,4154262531,56,Back,4154262541,213,5.9,4155698189,178,,4154262537,141,15.7,4154262535,140,29.8,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526857051,24,8,1,1,45,ap6blbxhq9elm62vw6tutzlwg,1,73,84.2,2023-04-01T18:46:58.139Z,2023-04-02T01:22:25Z,4155698515,178,,4154262643,56,Left,4154979273,383,,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526857059,25,49,1,1,46,ap6blbxhq9elm62vw6tutzlwg,1,76.9,85.7,2023-04-01T18:46:58.876Z,2023-04-02T01:22:31Z,,,,,,,,,,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526857079,26,1,1,1,48,ap6blbxhq9elm62vw6tutzlwg,0,78.5,86.6,2023-04-01T18:47:00.508Z,2023-04-02T01:22:36Z,4154262795,141,84.3,4154262793,140,76.2,4154262797,212,2.9,4155699305,178,,4154262799,213,3.7,4154262791,56,Left,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526857091,24,61,1,1,48,bqbbqm98ud8obe45ds9ohgyrd,1,24,15.2,2023-04-01T18:47:00.670Z,2023-04-02T01:22:40Z,4155699591,178,,4154262861,56,Back,,,,,,,,,,,,,,,,,,,5f5e6wufz0x041bvqzor10k16,E. Barrenechea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526857143,27,1,1,1,50,ap6blbxhq9elm62vw6tutzlwg,1,72.6,76.9,2023-04-01T18:47:02.331Z,2023-04-02T01:22:43Z,4154263065,56,Center,4154263073,213,6.1,4154263067,140,90.1,4154263069,141,72.7,4155699831,178,,4154263071,212,18.6,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526857163,28,1,1,1,52,ap6blbxhq9elm62vw6tutzlwg,0,92,75.6,2023-04-01T18:47:04.799Z,2023-04-02T01:22:53Z,4154263137,140,92.3,4155700643,178,,4154263135,56,Center,4154263143,213,4.8,4154263139,141,71.1,4154263141,212,3.1,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526858553,49,61,1,1,52,bqbbqm98ud8obe45ds9ohgyrd,1,8.7,27.9,2023-04-01T18:47:04.840Z,2023-04-02T01:23:00Z,4154270927,56,Back,4155701173,178,,,,,,,,,,,,,,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527184775,1556,67,1,1,52,bqbbqm98ud8obe45ds9ohgyrd,1,8,44.3,2023-04-01T18:47:05.247Z,2023-04-02T04:15:49Z,4156050067,233,1202,,,,,,,,,,,,,,,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527184771,1202,67,1,1,52,ap6blbxhq9elm62vw6tutzlwg,0,92,55.7,2023-04-01T18:47:05.248Z,2023-04-02T03:50:31Z,4156050091,233,1556,,,,,,,,,,,,,,,,,,,,,,83kdacraf2mcnbg038ld68ne2,A. Gaich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526857271,25,12,1,1,53,bqbbqm98ud8obe45ds9ohgyrd,1,7.8,45.8,2023-04-01T18:47:05.331Z,2023-04-02T04:15:50Z,4154263729,56,Back,4154263731,140,13.8,4154263737,213,0.0,4155701657,178,,4154263735,212,6.3,4154263733,141,46.2,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
