id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2449973927,6,1,1,0,26,4plikfte18rv8v4l89z803d4y,1,10.4,53.1,2022-08-22T18:45:48.454Z,2022-08-23T00:11:56Z,3726870045,140,19.8,3727238787,178,,3726870047,141,33.6,3726870051,213,5.4,3726870049,212,16.5,3726870043,56,Back,,,,,,,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449973951,7,1,1,0,31,4plikfte18rv8v4l89z803d4y,1,28.9,27.5,2022-08-22T18:45:53.527Z,2022-08-23T00:12:04Z,3726870191,140,33.6,3726870193,141,6.9,3726870189,56,Back,3726870195,212,14.9,3727238901,178,,3726870197,213,5.1,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449973969,8,1,1,0,34,4plikfte18rv8v4l89z803d4y,1,33.1,6.9,2022-08-22T18:45:55.868Z,2022-08-23T00:12:14Z,3726870273,56,Back,3726870279,212,10.7,3727238963,178,,3726870277,141,6.3,3726870275,140,43.3,3726870281,213,6.2,,,,,,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449973981,9,1,1,0,36,4plikfte18rv8v4l89z803d4y,0,41.1,8.8,2022-08-22T18:45:57.668Z,2022-08-23T00:12:22Z,3726870315,56,Back,3726870323,213,2.5,3726870317,140,33.5,3726870321,212,9.6,3727239041,178,,3726870319,141,16.7,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449980445,181,8,1,0,36,bqbbqm98ud8obe45ds9ohgyrd,1,68.7,88.4,2022-08-22T18:45:58.574Z,2022-08-23T00:12:35Z,3727239127,178,,3726911309,56,Left,3727164557,383,,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974017,10,4,1,0,40,4plikfte18rv8v4l89z803d4y,1,16.8,13.1,2022-08-22T18:46:02.581Z,2022-08-23T00:12:44Z,3726870527,13,,3726878701,233,19,3726870535,285,,3726870533,265,,3726870531,152,,3726870529,56,Back,,,,,,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449975401,19,4,1,0,40,bqbbqm98ud8obe45ds9ohgyrd,0,83.2,86.9,2022-08-22T18:46:02.582Z,2022-08-23T00:12:43Z,3726878689,152,,3726878687,56,Left,3726878715,233,10,3727239215,178,,3726878691,265,,3726878685,13,,3726878693,286,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974213,11,1,1,1,7,4plikfte18rv8v4l89z803d4y,1,22.6,23.8,2022-08-22T18:46:29.537Z,2022-08-23T00:12:53Z,3726871615,212,18.9,3726871609,56,Back,3726871617,213,2.3,3726871605,5,,3727239299,178,,3726871611,140,10.0,3726871607,152,,3726871613,141,43.6,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974239,12,1,1,1,14,4plikfte18rv8v4l89z803d4y,1,14.8,46,2022-08-22T18:46:36.144Z,2022-08-23T00:12:59Z,3726871803,141,88.7,3726871801,140,22.9,3726871807,213,1.3,3727239365,178,,3726871799,56,Back,3726871805,212,30.3,,,,,,,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974247,13,1,1,1,17,4plikfte18rv8v4l89z803d4y,0,23.9,92.4,2022-08-22T18:46:39.527Z,2022-08-23T00:13:06Z,3726871853,140,43.1,3726871859,213,0.0,3726871851,56,Back,3726871855,141,93.5,3726871849,155,,3726871857,212,20.2,3727239403,178,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449980453,184,49,1,1,19,bqbbqm98ud8obe45ds9ohgyrd,1,67.7,8.7,2022-08-22T18:46:40.914Z,2022-08-23T00:14:30Z,,,,,,,,,,,,,,,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449980447,182,1,1,1,19,bqbbqm98ud8obe45ds9ohgyrd,1,55.6,8.5,2022-08-22T18:46:40.950Z,2022-08-23T01:28:11Z,3727239843,178,,3726914127,140,66.2,3727308015,21,,3726914125,56,Right,3726914129,141,5.6,3726914131,212,11.3,3726914133,213,6.1,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450048503,848,43,1,1,19,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-08-22T18:46:40.995Z,2022-08-23T01:27:43Z,3727307515,21,0,3727307657,144,82,3727307513,178,0,,,,,,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449980449,183,1,1,1,20,bqbbqm98ud8obe45ds9ohgyrd,1,65.4,13.9,2022-08-22T18:46:42.496Z,2022-08-23T00:14:39Z,3727239901,178,,3726914995,213,4.8,3726914989,140,65.7,3726914993,212,5.8,3726914991,141,5.4,3726914987,56,Right,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449981337,200,43,1,1,23,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-08-22T18:46:45.597Z,2022-08-22T19:13:40Z,3726918693,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449981305,198,1,1,1,25,bqbbqm98ud8obe45ds9ohgyrd,0,97.4,14.3,2022-08-22T18:46:47.093Z,2022-08-23T00:14:43Z,3726916253,2,,3726916267,140,96.2,3727239933,178,,3727164969,224,,3726916269,141,18.0,3726916273,213,2.0,3726916271,212,2.8,3727164971,20,,8yv9xuzriaecvvssfm8dlmz85,Danilo,3726916263,56,Right,3726916257,155,,,,,,,,,,,,,,,,,,,,,,,,,
2449974301,14,8,1,1,25,4plikfte18rv8v4l89z803d4y,1,3,82.9,2022-08-22T18:46:47.303Z,2022-08-23T00:14:46Z,3727165021,385,,3727239953,178,,3726872165,56,Back,,,,,,,,,,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974311,15,52,1,1,28,4plikfte18rv8v4l89z803d4y,1,2.6,66.8,2022-08-22T18:46:49.645Z,2022-08-23T00:14:50Z,3727165129,378,,3727240031,178,,,,,,,,,,,,,,,,,,,,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974379,16,1,1,1,37,4plikfte18rv8v4l89z803d4y,1,10.8,55.8,2022-08-22T18:46:59.046Z,2022-08-23T00:14:58Z,3726872579,141,33.4,3726872573,123,,3726872577,140,18.7,3727240165,178,,3726872581,212,17.3,3726872583,213,5.2,3726872575,56,Back,,,,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974399,17,1,1,1,43,4plikfte18rv8v4l89z803d4y,1,26.4,29.2,2022-08-22T18:47:04.847Z,2022-08-23T00:15:03Z,3726872717,212,14.0,3727240203,178,,3726872715,141,12.4,3726872711,56,Back,3726872719,213,5.3,3726872713,140,34.1,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974413,18,1,1,1,45,4plikfte18rv8v4l89z803d4y,1,38.8,11.7,2022-08-22T18:47:07.224Z,2022-08-23T00:19:34Z,3727242775,178,,3726872793,56,Back,3726872799,212,8.5,3726872795,140,45.3,3726872797,141,4.2,3726872801,213,5.6,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974429,19,1,1,1,49,4plikfte18rv8v4l89z803d4y,1,43.3,5.5,2022-08-22T18:47:10.654Z,2022-08-23T00:19:45Z,3727242829,178,,3726872895,141,11.3,3726872897,212,8.0,3726872891,56,Back,3726872899,213,2.6,3726872893,140,36.7,,,,,,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974493,20,1,1,1,50,4plikfte18rv8v4l89z803d4y,1,34.7,14.4,2022-08-22T18:47:12.408Z,2022-08-23T00:19:53Z,3726873213,212,13.1,3726873207,56,Back,3726873211,141,30.0,3726873209,140,27.4,3727242895,178,,3726873215,213,2.2,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974519,21,1,1,1,56,4plikfte18rv8v4l89z803d4y,1,34.4,30.9,2022-08-22T18:47:18.410Z,2022-08-23T00:20:02Z,3726873351,56,Back,3726873359,213,5.0,3726873353,140,37.9,3727242947,178,,3726873357,212,12.8,3726873355,141,12.8,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974535,22,1,1,1,59,4plikfte18rv8v4l89z803d4y,1,41,9.2,2022-08-22T18:47:21.468Z,2022-08-23T00:20:09Z,3726873437,56,Right,3726873441,141,3.2,3726873443,212,15.4,3726873439,140,55.1,3726873445,213,6.0,3727242977,178,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974557,23,1,1,2,1,4plikfte18rv8v4l89z803d4y,1,55.2,3.2,2022-08-22T18:47:22.775Z,2022-08-23T00:20:17Z,3726873523,212,8.8,3726873521,141,10.3,3727243035,178,,3726873515,56,Right,3726873519,140,62.2,3726873525,213,0.6,,,,,,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450049099,882,83,1,2,4,bqbbqm98ud8obe45ds9ohgyrd,1,34.5,89.6,2022-08-22T18:47:25.795Z,2022-08-23T01:30:49Z,3727309997,399,423768,,,,,,,,,,,,,,,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974581,24,1,1,2,4,4plikfte18rv8v4l89z803d4y,0,62,9.7,2022-08-22T18:47:25.828Z,2022-08-23T00:20:35Z,3726873645,212,8.5,3726873639,56,Right,3726873647,213,5.2,3726875167,233,13,3727243193,178,,3726873643,141,0.0,3726873641,140,65.7,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974673,6,5,1,2,5,bqbbqm98ud8obe45ds9ohgyrd,1,29.2,101.2,2022-08-22T18:47:26.951Z,2022-08-23T00:20:39Z,3726874085,233,25,3726874061,56,Back,3726874063,347,,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974585,25,5,1,2,5,4plikfte18rv8v4l89z803d4y,0,70.8,-1.2,2022-08-22T18:47:26.951Z,2022-08-23T00:20:39Z,3726873665,56,Right,3726874113,233,6,3726873667,347,,,,,,,,,,,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974709,7,1,1,2,15,bqbbqm98ud8obe45ds9ohgyrd,1,29.5,100,2022-08-22T18:47:37.007Z,2022-08-23T00:20:43Z,3726874253,56,Back,3726874259,212,19.2,3726874251,107,,3726874257,141,86.7,3726874261,213,3.7,3726874255,140,14.0,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974737,8,1,1,2,18,bqbbqm98ud8obe45ds9ohgyrd,1,13.1,79.4,2022-08-22T18:47:40.607Z,2022-08-23T00:20:51Z,3726874413,140,1.3,3726874419,213,4.3,3726874411,56,Back,3726874415,141,41.0,3727243425,178,,3726874417,212,28.9,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450049261,891,43,1,2,22,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-08-22T18:47:43.716Z,2022-08-23T01:31:51Z,3727310669,144,82,3727310647,178,0,,,,,,,,,,,,,,,,,,,3o573dblmfc1o3wkkt2nva8k5,M. Perin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974775,9,1,1,2,22,bqbbqm98ud8obe45ds9ohgyrd,1,1.3,41,2022-08-22T18:47:43.749Z,2022-08-23T00:20:58Z,3726874605,56,Back,3726874607,140,1.7,3726874611,212,18.4,3726874613,213,4.7,3727243501,178,,3726874609,141,14.0,,,,,,,3o573dblmfc1o3wkkt2nva8k5,M. Perin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974789,10,1,1,2,24,bqbbqm98ud8obe45ds9ohgyrd,0,2.6,10.9,2022-08-22T18:47:46.627Z,2022-08-23T00:21:03Z,3726874689,155,,3726874695,141,16.1,3726874697,212,44.6,3726874701,1,,3726874691,56,Back,3726874699,213,0.1,3727243545,178,,3726874693,140,44.9,bh3b7e2qzh41dltd6h2obpln9,D. Rugani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974787,26,44,1,2,28,4plikfte18rv8v4l89z803d4y,1,55.6,82.2,2022-08-22T18:47:49.843Z,2022-08-23T02:40:10Z,3726874685,56,Left,3726874687,286,,3726874737,233,11,,,,,,,,,,,,,,,,cxb8ue6jhyzcnacu7k4jy2ne1,R. Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974793,11,44,1,2,28,bqbbqm98ud8obe45ds9ohgyrd,0,44.4,17.8,2022-08-22T18:47:49.844Z,2022-08-23T00:21:08Z,3726874767,233,26,3726874721,56,Back,3726874723,285,,,,,,,,,,,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974791,27,1,1,2,28,4plikfte18rv8v4l89z803d4y,0,53.9,79.1,2022-08-22T18:47:49.909Z,2022-08-23T02:40:11Z,3726874713,140,60.7,3727243647,388,,3726874719,213,0.2,3726874711,56,Left,3726874715,141,81.2,3726874709,3,,3726874717,212,7.3,,,,cxb8ue6jhyzcnacu7k4jy2ne1,R. Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450049343,909,43,1,2,29,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-08-22T18:47:51.534Z,2022-08-23T01:32:21Z,3727310939,144,82,3727310919,178,0,,,,,,,,,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974817,12,1,1,2,29,bqbbqm98ud8obe45ds9ohgyrd,0,41.7,15.5,2022-08-22T18:47:51.622Z,2022-08-23T00:21:19Z,3726874863,56,Back,3726874869,212,10.5,3726874861,3,,3726874867,141,30.4,3727243723,388,,3726874865,140,44.5,3726874871,213,1.3,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974813,28,1,1,2,31,4plikfte18rv8v4l89z803d4y,0,53.4,66.8,2022-08-22T18:47:53.587Z,2022-08-23T00:21:28Z,3727243795,178,,3726874843,56,Center,3726874849,212,2.1,3726875439,233,13,3726874845,140,52.4,3726875443,286,,3726875437,236,,3726874847,141,64.1,cxb8ue6jhyzcnacu7k4jy2ne1,R. Vieira,3726874851,213,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974849,13,74,1,2,32,bqbbqm98ud8obe45ds9ohgyrd,1,46.8,34.9,2022-08-22T18:47:53.819Z,2022-08-23T00:21:35Z,3726875025,56,Back,3727243895,178,,3726890607,233,28,3726875029,285,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974859,14,5,1,2,34,bqbbqm98ud8obe45ds9ohgyrd,0,44.4,-0.6,2022-08-22T18:47:56.325Z,2022-08-23T00:21:42Z,3726875081,56,Back,3726875083,347,,3726881217,233,31,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449975185,31,5,1,2,34,4plikfte18rv8v4l89z803d4y,1,55.6,100.6,2022-08-22T18:47:56.325Z,2022-08-23T00:21:42Z,3726881211,233,14,3726876905,56,Left,3726876907,347,,,,,,,,,,,,,,,,,3yl0m3n14kek9pwkp7catyh9l,A. Sabiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449974965,29,1,1,2,49,4plikfte18rv8v4l89z803d4y,1,55.7,100,2022-08-22T18:48:11.089Z,2022-08-23T00:21:50Z,3726876269,107,,3726875783,141,83.9,3726875781,140,65.9,3726875785,212,16.0,3726875779,56,Left,3726875787,213,5.4,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449975027,30,4,1,2,50,4plikfte18rv8v4l89z803d4y,1,68.6,77.1,2022-08-22T18:48:12.357Z,2022-08-23T00:22:03Z,3726876115,286,,3726876109,56,Center,3726876113,265,,3726876107,13,,3726878875,233,15,3726876111,152,,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449975137,15,4,1,2,50,bqbbqm98ud8obe45ds9ohgyrd,0,31.4,22.9,2022-08-22T18:48:12.358Z,2022-08-23T00:22:02Z,3726876679,152,,3727244191,178,,3726876677,56,Back,3726876675,13,,3726876683,285,,3726876681,265,,3726878883,233,30,,,,bh3b7e2qzh41dltd6h2obpln9,D. Rugani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
