id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/14/value,qualifier/16/value,qualifier/17/value
2466436321,6,1,1,0,19,4plikfte18rv8v4l89z803d4y,1,72.9,90.6,2022-10-02T13:00:37.608Z,2022-10-02T18:43:17Z,3814383655,141,96.5,3815939195,178,,3814383657,212,4.1,3814383653,140,72.1,3814383659,213,1.8,3814383651,56,Left,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466436373,7,1,1,0,21,4plikfte18rv8v4l89z803d4y,1,71.2,96.3,2022-10-02T13:00:39.042Z,2022-10-02T18:43:21Z,3814383911,212,10.3,3815939695,178,,3814383913,213,3.4,3814383909,141,92.6,3814383907,140,61.7,3814383903,56,Left,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466436447,8,1,1,0,23,4plikfte18rv8v4l89z803d4y,1,61.7,92.6,2022-10-02T13:00:41.068Z,2022-10-02T18:43:33Z,3814384307,140,39.8,3815940003,178,,3814384309,141,80.9,3814384313,212,24.3,3814384317,213,3.5,3814384305,56,Back,,,,,,,3yl0m3n14kek9pwkp7catyh9l,A. Sabiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466436505,9,1,1,0,26,4plikfte18rv8v4l89z803d4y,1,40.7,81.2,2022-10-02T13:00:44.460Z,2022-10-02T18:43:38Z,3814384621,212,19.4,3814384615,56,Left,3814384623,213,0.5,3814384619,141,93.6,3815940555,178,,3814384617,140,57.3,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466436525,10,1,1,0,29,4plikfte18rv8v4l89z803d4y,1,56.4,93.5,2022-10-02T13:00:47.524Z,2022-10-02T18:43:44Z,3814384735,56,Left,3814384737,140,55.5,3814384743,213,4.6,3814384741,212,9.0,3815940791,178,,3814384739,141,80.3,,,,,,,3yl0m3n14kek9pwkp7catyh9l,A. Sabiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466436549,11,1,1,0,30,4plikfte18rv8v4l89z803d4y,1,55.2,80.6,2022-10-02T13:00:48.145Z,2022-10-02T18:43:48Z,3815940913,178,,3814384835,140,56.4,3814384841,213,0.9,3814384831,56,Left,3814384839,212,2.0,3814384837,141,82.8,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466436571,12,1,1,0,31,4plikfte18rv8v4l89z803d4y,1,56.4,82.8,2022-10-02T13:00:50.009Z,2022-10-02T18:43:50Z,3814384963,213,0.8,3815940991,178,,3814384955,56,Left,3814384961,212,12.2,3814384957,140,64.8,3814384959,141,95.1,,,,,,,3yl0m3n14kek9pwkp7catyh9l,A. Sabiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466436585,13,1,1,0,32,4plikfte18rv8v4l89z803d4y,1,64.8,95.1,2022-10-02T13:00:50.966Z,2022-10-02T18:43:54Z,3815941235,178,,3814385067,213,3.5,3814385063,141,88.4,3814385061,140,53.7,3814385059,56,Left,3814385065,212,12.5,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466436651,14,1,1,0,34,4plikfte18rv8v4l89z803d4y,1,53.7,88.4,2022-10-02T13:00:52.348Z,2022-10-02T18:43:59Z,3814385379,56,Back,3814385387,213,3.5,3814385383,141,76.2,3815941387,178,,3814385381,140,33.9,3814385385,212,22.4,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466436723,15,1,1,0,37,4plikfte18rv8v4l89z803d4y,1,32.7,71.7,2022-10-02T13:00:55.697Z,2022-10-02T18:44:02Z,3814385775,213,4.2,3814385769,140,25.0,3815941505,178,,3814385773,212,17.1,3814385767,56,Back,3814385771,141,49.6,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466436769,16,1,1,0,40,4plikfte18rv8v4l89z803d4y,1,23.7,43.4,2022-10-02T13:00:58.970Z,2022-10-02T18:44:09Z,3814386069,213,5.0,3814386061,56,Back,3815941721,178,,3814386067,212,23.0,3814386063,140,30.4,3814386065,141,11.2,,,,,,,bf67gbxjr8fkha0e59fs6qok5,J. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466436853,17,1,1,0,44,4plikfte18rv8v4l89z803d4y,1,35.8,9.1,2022-10-02T13:01:02.295Z,2022-10-02T18:44:14Z,3814386465,212,15.7,3815941933,178,,3814386459,56,Right,3814386461,140,50.2,3814386463,141,2.8,3814386467,213,6.0,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466436945,18,1,1,0,45,4plikfte18rv8v4l89z803d4y,1,50.2,2.8,2022-10-02T13:01:03.730Z,2022-10-02T18:44:21Z,3814386955,140,50.8,3814386961,213,1.5,3815942223,178,,3814386959,212,9.7,3814386957,141,17.0,3814386953,56,Right,,,,,,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466436953,19,4,1,0,48,4plikfte18rv8v4l89z803d4y,1,54.5,22.4,2022-10-02T13:01:06.857Z,2022-10-02T18:44:29Z,3814387011,233,7,3814386999,286,,3814386991,13,,3814386997,152,,3814386993,295,,3814386995,56,Center,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466436937,7,4,1,0,48,67z1gqyiuzpmmb15q5fy7ntc4,0,45.5,77.6,2022-10-02T13:01:06.858Z,2022-10-02T18:44:29Z,3814386911,13,,3814386919,285,,3814386913,295,,3814386917,152,,3815942575,178,,3814386915,56,Back,3814387021,233,19,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466437125,20,1,1,0,58,4plikfte18rv8v4l89z803d4y,1,37.6,16.4,2022-10-02T13:01:16.427Z,2022-10-02T18:44:44Z,3814387719,56,Back,3814387725,212,9.0,3814387717,152,,3815943393,178,,3814387715,5,,3814387721,140,40.3,3814387729,213,1.3,3814387723,141,29.0,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466437195,21,1,1,1,0,4plikfte18rv8v4l89z803d4y,1,41,30.8,2022-10-02T13:01:18.687Z,2022-10-02T18:44:47Z,3814388061,213,1.9,3814388055,140,36.2,3815943475,178,,3814388059,212,15.0,3814388057,141,51.6,3814388053,56,Back,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466437241,22,1,1,1,3,4plikfte18rv8v4l89z803d4y,1,36.2,51.6,2022-10-02T13:01:21.276Z,2022-10-02T18:44:50Z,3814388373,213,1.2,3814388369,141,85.4,3814388367,140,45.8,3814388371,212,25.1,3814388365,56,Back,3815943609,178,,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466437435,23,1,1,1,6,4plikfte18rv8v4l89z803d4y,1,55.5,90.6,2022-10-02T13:01:24.948Z,2022-10-02T18:44:55Z,3814389111,141,96.6,3814389105,56,Left,3814389119,213,0.3,3814389107,140,68.8,3815943775,178,,3814389115,212,14.5,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466733565,851,43,1,1,9,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-10-02T13:01:27.387Z,2022-10-02T19:11:58Z,3816016813,144,83,3816015761,399,66228,,,,,,,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466786277,1401,83,1,1,13,67z1gqyiuzpmmb15q5fy7ntc4,1,15.4,7.3,2022-10-02T13:01:31.589Z,2022-10-02T20:57:25Z,3816301399,399,66228,,,,,,,,,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466437441,24,3,1,1,14,4plikfte18rv8v4l89z803d4y,0,85,88.8,2022-10-02T13:01:32.327Z,2022-10-02T18:45:02Z,3814389149,286,,3815944067,178,,3814389147,56,Left,3815170131,465,,3814389369,211,,,,,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466437503,8,49,1,1,16,67z1gqyiuzpmmb15q5fy7ntc4,1,9.3,26.2,2022-10-02T13:01:34.585Z,2022-10-02T18:45:22Z,,,,,,,,,,,,,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466437509,9,4,1,1,17,67z1gqyiuzpmmb15q5fy7ntc4,1,10.1,21.8,2022-10-02T13:01:35.194Z,2022-10-02T18:45:27Z,3814390405,295,,3814389459,13,,3814389463,152,,3814389467,285,,3814389607,233,25,3814389461,56,Back,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466437523,25,4,1,1,17,4plikfte18rv8v4l89z803d4y,0,89.9,78.2,2022-10-02T13:01:35.195Z,2022-10-02T18:45:26Z,3814389551,56,Center,3814389981,295,,3814389553,152,,3814389557,286,,3814389637,233,9,3815945367,178,,3814389549,13,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466438031,10,1,1,1,48,67z1gqyiuzpmmb15q5fy7ntc4,0,9.6,25.8,2022-10-02T13:02:06.765Z,2022-10-02T18:45:41Z,3814392367,152,,3815946101,178,,3814392371,140,74.5,3814392373,141,23.7,3814392369,56,Center,3814392375,212,68.2,3814392379,1,,3814392363,5,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,3814392377,213,6.3,3814392365,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466438061,26,1,1,1,52,4plikfte18rv8v4l89z803d4y,1,26.5,81.3,2022-10-02T13:02:10.117Z,2022-10-02T18:45:47Z,3815946327,388,,3814392575,212,6.0,3814392573,141,74.3,3814392569,56,Back,3814392577,213,5.4,3814392567,3,,3814392571,140,30.0,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466438077,27,1,1,1,54,4plikfte18rv8v4l89z803d4y,0,30,74.3,2022-10-02T13:02:12.212Z,2022-10-02T18:45:52Z,3814392649,3,,3814392655,140,35.7,3814392661,213,0.7,3814392657,141,81.3,3814392653,56,Back,3815946527,388,,3814392659,212,7.6,3814392651,168,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466438111,11,1,1,1,54,67z1gqyiuzpmmb15q5fy7ntc4,1,63.6,25.6,2022-10-02T13:02:13.017Z,2022-10-02T18:45:56Z,3814392829,213,5.7,3814392821,56,Right,3814392827,212,9.4,3814392823,140,71.0,3815946783,388,,3814392825,141,17.9,3814392819,3,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466438163,12,1,1,1,56,67z1gqyiuzpmmb15q5fy7ntc4,1,69.7,17.9,2022-10-02T13:02:14.536Z,2022-10-02T18:46:01Z,3814393057,212,11.3,3814393053,140,69.0,3815947093,388,,3814393059,213,1.6,3814393051,56,Center,3814393049,3,,3814393055,141,34.5,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466438267,13,1,1,1,58,67z1gqyiuzpmmb15q5fy7ntc4,1,67.4,35.7,2022-10-02T13:02:17.006Z,2022-10-02T18:46:18Z,3814393581,212,6.3,3814393583,213,0.3,3814393579,141,38.3,3814393571,56,Center,3815947313,178,,3814393575,140,73.2,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466438269,14,4,1,2,1,67z1gqyiuzpmmb15q5fy7ntc4,1,76.4,23.4,2022-10-02T13:02:19.305Z,2022-10-02T18:46:11Z,3814393591,56,Center,3814393587,13,,3814393595,286,,3814393593,152,,3814393913,233,28,3814393589,295,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466438311,28,4,1,2,1,4plikfte18rv8v4l89z803d4y,0,23.6,76.6,2022-10-02T13:02:19.306Z,2022-10-02T18:46:11Z,3815947705,178,,3814393937,233,14,3814393865,56,Back,3814393871,285,,3814393867,152,,3814393863,295,,3814393861,13,,,,,bf67gbxjr8fkha0e59fs6qok5,J. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466439351,15,1,1,3,4,67z1gqyiuzpmmb15q5fy7ntc4,0,75.8,21.3,2022-10-02T13:03:22.292Z,2022-10-02T18:46:29Z,3814399209,152,,3814399207,155,,3815172623,72,,3814399219,213,0.7,3814399217,212,27.8,3815172621,223,,3814399215,141,48.1,3814399203,2,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,3815948659,178,,3814399211,56,Center,3814399205,5,3814399213,140,95.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466439401,29,52,1,3,5,4plikfte18rv8v4l89z803d4y,1,2.4,51.8,2022-10-02T13:03:23.687Z,2022-10-02T18:46:34Z,3815948851,178,,3815172919,377,,,,,,,,,,,,,,,,,,,,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466439527,30,1,1,3,13,4plikfte18rv8v4l89z803d4y,1,9.3,53,2022-10-02T13:03:31.113Z,2022-10-02T18:46:40Z,3814400181,212,30.8,3814400197,287,,3815949097,178,,3814400177,141,92.0,3814400171,56,Back,3814400167,123,,3814400185,213,1.0,3814400175,140,24.3,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466439689,31,4,1,3,19,4plikfte18rv8v4l89z803d4y,1,63.6,87.1,2022-10-02T13:03:37.605Z,2022-10-02T18:46:49Z,3814401099,56,Left,3814401101,152,,3814403019,294,,3814401369,233,16,3814401097,13,,3814401105,286,,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466439729,16,4,1,3,19,67z1gqyiuzpmmb15q5fy7ntc4,0,36.4,12.9,2022-10-02T13:03:37.606Z,2022-10-02T18:46:49Z,3814401437,233,31,3814405533,294,,3814401277,152,,3814401289,285,,3814401271,56,Back,3814401265,13,,3815949481,178,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466439935,32,1,1,3,32,4plikfte18rv8v4l89z803d4y,1,59.4,95.6,2022-10-02T13:03:50.175Z,2022-10-02T18:47:04Z,3814402355,152,,3814402361,141,86.3,3814402363,212,6.9,3814402359,140,56.7,3815950125,178,,3814402365,213,4.3,3814402353,5,,3814402357,56,Left,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466440047,33,1,1,3,35,4plikfte18rv8v4l89z803d4y,1,52.1,86.4,2022-10-02T13:03:53.404Z,2022-10-02T18:47:08Z,3814402975,212,31.0,3814402971,140,25.8,3814402973,141,65.7,3814402969,56,Back,3814402977,213,3.6,3815950323,178,,,,,,,,3yl0m3n14kek9pwkp7catyh9l,A. Sabiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466440189,34,1,1,3,39,4plikfte18rv8v4l89z803d4y,1,22.2,63.3,2022-10-02T13:03:57.515Z,2022-10-02T18:47:13Z,3814403675,213,4.2,3814403669,141,41.3,3814403663,56,Back,3815950571,178,,3814403671,212,16.9,3814403667,140,14.7,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466440225,35,1,1,3,47,4plikfte18rv8v4l89z803d4y,1,15,44.6,2022-10-02T13:04:05.399Z,2022-10-02T18:47:18Z,3814403853,212,8.9,3814403851,141,34.9,3814403849,140,20.7,3815950767,178,,3814403855,213,5.4,3814403847,56,Back,,,,,,,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
