id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2495666551,5,7,1,0,17,dxq76zcvnokq07cszdx0i6kve,1,50.9,60.2,2023-01-07T17:04:34.194Z,2023-01-07T23:31:20Z,3968929947,56,Center,3968929949,285,,3969641295,178,,3968930029,233,6,3969387175,384,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495666561,6,49,1,0,19,dxq76zcvnokq07cszdx0i6kve,1,46.2,49.3,2023-01-07T17:04:35.466Z,2023-01-07T23:45:06Z,,,,,,,,,,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495666587,7,1,1,0,20,dxq76zcvnokq07cszdx0i6kve,1,53.1,56.3,2023-01-07T17:04:37.264Z,2023-01-07T23:45:12Z,3968930129,212,13.7,3968930127,141,57.1,3968930131,213,0.0,3968930123,56,Center,3968930125,140,66.1,3969650763,178,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495666637,8,1,1,0,21,dxq76zcvnokq07cszdx0i6kve,1,67.5,57.5,2023-01-07T17:04:38.032Z,2023-01-07T23:45:18Z,3969650805,178,,3968930393,212,8.4,3968930387,56,Center,3968930389,140,61.7,3968930395,213,2.4,3968930391,141,66.0,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495666639,9,61,1,0,22,dxq76zcvnokq07cszdx0i6kve,0,61.9,66.6,2023-01-07T17:04:38.719Z,2023-01-07T23:45:28Z,3968930407,56,Center,3969650925,178,,,,,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495666643,7,4,1,0,23,bqbbqm98ud8obe45ds9ohgyrd,1,36.4,28.8,2023-01-07T17:04:40.409Z,2023-01-07T23:45:42Z,3968930509,233,10,3968930437,286,,3968930433,152,,3968930431,56,Back,3968930429,13,,3968930435,265,,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495666651,10,4,1,0,23,dxq76zcvnokq07cszdx0i6kve,0,63.6,71.2,2023-01-07T17:04:40.410Z,2023-01-07T23:45:42Z,3968930487,285,,3968930479,13,,3968930483,152,,3969650999,178,,3968930481,56,Center,3968930549,233,7,3968930485,265,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495666825,8,1,1,0,41,bqbbqm98ud8obe45ds9ohgyrd,1,37.7,28.5,2023-01-07T17:04:58.150Z,2023-01-07T23:45:50Z,3968931565,141,51.1,3969651103,178,,3968931553,152,,3968931567,212,17.7,3968931569,213,2.1,3968931551,5,,3968931561,140,29.3,3968931557,56,Back,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495666865,9,1,1,0,45,bqbbqm98ud8obe45ds9ohgyrd,1,28.9,43.7,2023-01-07T17:05:01.614Z,2023-01-07T23:45:54Z,3968931783,140,31.9,3968931781,56,Back,3968931789,213,4.9,3968931787,212,20.3,3969651193,178,,3968931785,141,14.2,,,,,,,bh3b7e2qzh41dltd6h2obpln9,D. Rugani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495666891,10,1,1,0,48,bqbbqm98ud8obe45ds9ohgyrd,1,35.3,12.2,2023-01-07T17:05:04.845Z,2023-01-07T23:46:01Z,3968931915,140,54.0,3969651301,178,,3968931919,212,20.4,3968931917,141,4.3,3968931921,213,6.0,3968931913,56,Right,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495666923,11,1,1,0,49,bqbbqm98ud8obe45ds9ohgyrd,1,54,4.3,2023-01-07T17:05:06Z,2023-01-07T23:46:09Z,3968932065,212,5.5,3968932063,141,12.4,3968932059,56,Right,3969651395,178,,3968932061,140,54.1,3968932067,213,1.6,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495666959,12,1,1,0,51,bqbbqm98ud8obe45ds9ohgyrd,1,55.7,5.3,2023-01-07T17:05:08.294Z,2023-01-07T23:46:17Z,3968932179,212,9.2,3968932177,141,2.6,3969651531,178,,3968932181,213,6.1,3968932173,56,Right,3968932175,140,64.3,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495666975,13,1,1,0,52,bqbbqm98ud8obe45ds9ohgyrd,0,64.3,2.6,2023-01-07T17:05:08.805Z,2023-01-07T23:46:21Z,3968932285,141,14.5,3968932289,213,2.3,3968932287,212,10.6,3969651577,178,,3968932281,56,Right,3968932283,140,57.8,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495666983,11,49,1,0,53,dxq76zcvnokq07cszdx0i6kve,1,41.1,79.9,2023-01-07T17:05:10.319Z,2023-01-07T23:46:30Z,,,,,,,,,,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667017,12,1,1,0,54,dxq76zcvnokq07cszdx0i6kve,1,42.9,85.5,2023-01-07T17:05:11.097Z,2023-01-07T23:46:37Z,3968932543,141,79.3,3968932541,140,58.0,3968932539,56,Left,3968932549,213,6.0,3968932545,212,16.4,3969651847,178,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667063,13,1,1,0,57,dxq76zcvnokq07cszdx0i6kve,1,56.1,69.3,2023-01-07T17:05:14.197Z,2023-01-07T23:46:46Z,3968932715,56,Center,3968932725,1,,3968932723,213,5.3,3969651921,178,,3968932721,212,35.1,3968932717,140,73.4,3968932719,141,25.2,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667093,14,1,1,1,1,dxq76zcvnokq07cszdx0i6kve,0,83.8,26.6,2023-01-07T17:05:18.419Z,2023-01-07T23:46:52Z,3968932861,141,33.6,3968932859,140,100.0,3968932857,56,Center,3968932863,212,19.3,3968932865,213,0.2,3969651997,178,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667099,14,5,1,1,4,bqbbqm98ud8obe45ds9ohgyrd,1,-1.4,69.8,2023-01-07T17:05:20.922Z,2023-01-07T23:46:58Z,3968932913,233,15,3968932885,346,,3968932883,56,Back,,,,,,,,,,,,,,,,bh3b7e2qzh41dltd6h2obpln9,D. Rugani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667095,15,5,1,1,4,dxq76zcvnokq07cszdx0i6kve,0,101.4,30.2,2023-01-07T17:05:20.922Z,2023-01-07T23:46:59Z,3968932869,346,,3968932867,56,Center,3968932931,233,14,,,,,,,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667355,15,1,1,1,25,bqbbqm98ud8obe45ds9ohgyrd,1,4.3,59.6,2023-01-07T17:05:41.486Z,2023-01-07T23:47:08Z,3968934011,213,4.7,3968934005,140,4.1,3968934015,237,,3968934007,141,47.3,3968934009,212,8.4,3968934003,56,Back,3968934001,124,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667423,16,1,1,1,27,bqbbqm98ud8obe45ds9ohgyrd,1,5.4,41.5,2023-01-07T17:05:44.111Z,2023-01-07T23:47:14Z,3968934277,141,7.3,3968934279,212,28.4,3969652215,178,,3968934281,213,5.3,3968934273,56,Back,3968934275,140,21.0,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667447,17,1,1,1,32,bqbbqm98ud8obe45ds9ohgyrd,0,28.1,8.6,2023-01-07T17:05:49.116Z,2023-01-07T23:47:22Z,3968934395,212,64.2,3968934397,213,0.3,3968934399,1,,3968934393,141,40.0,3968934387,155,,3968934389,56,Center,3969652307,178,,3968934391,140,85.8,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667463,16,52,1,1,36,dxq76zcvnokq07cszdx0i6kve,1,13.6,61.2,2023-01-07T17:05:53.074Z,2023-01-07T23:47:27Z,3969652379,178,,3969391717,377,,,,,,,,,,,,,,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667557,17,1,1,1,38,dxq76zcvnokq07cszdx0i6kve,1,13.6,61.2,2023-01-07T17:05:54.691Z,2023-01-07T23:47:37Z,3968934943,123,,3968934951,141,85.1,3968934947,140,25.4,3968934953,212,20.4,3968934945,56,Back,3968934955,213,0.9,3969652511,178,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667585,18,1,1,1,44,dxq76zcvnokq07cszdx0i6kve,1,25.4,85.1,2023-01-07T17:06:00.816Z,2023-01-07T23:47:55Z,3969652711,178,,3968935135,56,Back,3968935137,140,37.5,3968935139,141,95.0,3968935143,213,0.5,3968935141,212,14.4,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667593,19,1,1,1,46,dxq76zcvnokq07cszdx0i6kve,1,37.5,95,2023-01-07T17:06:03.285Z,2023-01-07T23:48:06Z,3968935189,141,94.2,3968935193,212,24.5,3968935187,140,60.8,3969652843,178,,3968935197,213,6.3,3968935185,56,Left,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667607,20,1,1,1,50,dxq76zcvnokq07cszdx0i6kve,1,58,97.5,2023-01-07T17:06:06.674Z,2023-01-07T23:48:12Z,3968935271,213,4.9,3968935263,56,Left,3968935267,141,91.1,3968935269,212,4.5,3969652935,178,,3968935265,140,59.0,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495807515,1090,67,1,1,50,dxq76zcvnokq07cszdx0i6kve,1,58.9,92.7,2023-01-07T17:06:07.236Z,2023-01-08T01:10:46Z,3969688949,233,1085,,,,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495807513,1085,67,1,1,50,bqbbqm98ud8obe45ds9ohgyrd,0,41.1,7.3,2023-01-07T17:06:07.237Z,2023-01-08T00:48:13Z,3969688965,233,1090,,,,,,,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495806883,1057,43,1,1,50,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2023-01-07T17:06:07.240Z,2023-01-08T00:45:39Z,3969686709,144,67,3969685879,233,1053,,,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495806879,1053,43,1,1,50,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-01-07T17:06:07.241Z,2023-01-08T00:45:39Z,3969685883,233,1057,3969686711,144,67,,,,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667619,21,1,1,1,50,dxq76zcvnokq07cszdx0i6kve,0,57,96,2023-01-07T17:06:07.243Z,2023-01-08T01:10:46Z,3968935331,140,52.0,3968935329,56,Center,3968935333,141,74.2,3968935337,213,4.4,3969653031,178,,3968935335,212,15.7,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495807255,1067,43,1,1,50,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2023-01-07T17:06:07.248Z,2023-01-08T00:46:43Z,3969687661,233,1078,3969687683,144,67,,,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495807253,1078,43,1,1,50,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-01-07T17:06:07.249Z,2023-01-08T00:46:42Z,3969687669,233,1067,3969687681,144,67,,,,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667615,18,49,1,1,52,bqbbqm98ud8obe45ds9ohgyrd,1,44.5,18.7,2023-01-07T17:06:09.234Z,2023-01-07T23:48:28Z,,,,,,,,,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667661,19,1,1,1,52,bqbbqm98ud8obe45ds9ohgyrd,1,47.6,22.7,2023-01-07T17:06:09.273Z,2023-01-07T23:48:33Z,3968935575,213,0.9,3969653071,178,,3968935567,56,Center,3968935569,140,60.5,3968935571,141,47.0,3968935573,212,21.4,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667687,20,1,1,1,56,bqbbqm98ud8obe45ds9ohgyrd,1,58.4,47.4,2023-01-07T17:06:12.774Z,2023-01-07T23:48:38Z,3968935675,141,64.5,3968935673,140,56.8,3968935671,56,Center,3968935677,212,11.7,3968935679,213,1.7,3969653101,178,,,,,,,,3zqpvn7r1c779l9vwwh7yukfd,M. Kean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667705,21,1,1,1,57,bqbbqm98ud8obe45ds9ohgyrd,1,57.8,62.9,2023-01-07T17:06:13.694Z,2023-01-07T23:48:43Z,3968935709,56,Center,3968935715,212,7.0,3969653139,178,,3968935713,141,55.7,3968935711,140,53.0,3968935717,213,3.9,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667733,22,1,1,1,58,bqbbqm98ud8obe45ds9ohgyrd,0,53.7,54.8,2023-01-07T17:06:15.044Z,2023-01-07T23:48:49Z,3968935811,155,,3968935821,213,1.0,3968935813,56,Left,3968935819,212,28.7,3968935817,141,91.1,3968935815,140,67.7,3969653167,178,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667725,22,8,1,2,0,dxq76zcvnokq07cszdx0i6kve,1,32.3,11.4,2023-01-07T17:06:16.834Z,2023-01-07T23:48:55Z,3968935787,56,Back,3969396645,384,,3969653183,388,,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667737,23,49,1,2,2,dxq76zcvnokq07cszdx0i6kve,1,36.1,14.9,2023-01-07T17:06:18.462Z,2023-01-08T03:53:36Z,,,,,,,,,,,,,,,,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667755,24,1,1,2,2,dxq76zcvnokq07cszdx0i6kve,1,37.2,12.6,2023-01-07T17:06:18.841Z,2023-01-07T23:49:20Z,3969653305,178,,3968935915,56,Back,3968935917,140,45.0,3968935919,141,6.1,3968935923,213,5.8,3968935921,212,9.3,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667827,25,1,1,2,4,dxq76zcvnokq07cszdx0i6kve,1,47.7,1.3,2023-01-07T17:06:20.475Z,2023-01-07T23:49:26Z,3968936185,141,31.6,3968936187,212,22.5,3968936189,213,1.2,3968936183,140,56.4,3969653361,178,,3968936181,56,Center,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495667829,26,3,1,2,6,dxq76zcvnokq07cszdx0i6kve,0,56.4,29.5,2023-01-07T17:06:23.213Z,2023-01-07T23:49:51Z,3969653487,178,,3968936377,233,23,3968936197,286,,3968936195,56,Center,3969397185,464,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
