id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/17/value
2479456421,7,1,1,0,14,dxq76zcvnokq07cszdx0i6kve,1,47.3,26.6,2022-10-30T14:00:22.442Z,2022-10-30T21:37:56Z,3883572069,140,43.9,3883572067,56,Back,3885612753,178,,3883572075,213,1.7,3883572073,212,26.2,3883572071,141,64.8,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456491,8,1,1,0,17,dxq76zcvnokq07cszdx0i6kve,1,43.9,64.8,2022-10-30T14:00:25.436Z,2022-10-30T21:38:00Z,3883572445,56,Left,3883572455,213,0.7,3883572447,140,65.0,3883572449,141,92.3,3885612915,178,,3883572453,212,29.0,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456507,9,4,1,0,20,dxq76zcvnokq07cszdx0i6kve,1,64.2,88.4,2022-10-30T14:00:27.832Z,2022-10-30T21:38:03Z,3883572533,286,,3883572531,265,,3883572529,152,,3883572527,56,Left,3883573165,233,5,3883572525,13,,,,,,,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456625,5,4,1,0,20,af91jdcs6x0bqkmdb78rokod2,0,35.8,11.6,2022-10-30T14:00:27.833Z,2022-10-30T21:38:03Z,3883573185,233,9,3883573087,265,,3885613133,178,,3883573083,56,Back,3883573089,285,,3883573081,13,,3883573085,152,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456907,10,1,1,0,37,dxq76zcvnokq07cszdx0i6kve,1,60.2,95.7,2022-10-30T14:00:45.327Z,2022-10-30T21:38:09Z,3883578163,155,,3883574497,213,4.3,3885613459,178,,3883574491,141,53.9,3883574477,152,,3883574495,212,31.1,3883574487,140,48.2,3883574473,5,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,3883574481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456931,11,1,1,0,41,dxq76zcvnokq07cszdx0i6kve,1,48.4,49.4,2022-10-30T14:00:48.752Z,2022-10-30T21:38:13Z,3883574559,141,18.2,3883574557,140,62.7,3883574563,213,5.3,3883574561,212,26.0,3883574555,56,Right,3885613697,178,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479456977,12,1,1,0,43,dxq76zcvnokq07cszdx0i6kve,1,62.7,17.6,2022-10-30T14:00:51.053Z,2022-10-30T21:38:16Z,3883574793,212,11.6,3883574791,141,2.8,3883574787,56,Right,3883574795,213,5.2,3883574789,140,68.1,3885613923,178,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479457009,13,1,1,0,45,dxq76zcvnokq07cszdx0i6kve,1,68.1,2.8,2022-10-30T14:00:52.828Z,2022-10-30T21:38:26Z,3883574923,56,Right,3883574929,212,13.2,3883574931,213,0.0,3883574927,141,3.2,3885614451,178,,3883574925,140,80.7,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479457043,14,1,1,0,48,dxq76zcvnokq07cszdx0i6kve,1,80.3,3.2,2022-10-30T14:00:55.604Z,2022-10-30T21:38:29Z,3883575047,140,71.4,3883575051,212,9.3,3883575049,141,3.4,3883575053,213,3.1,3885614683,178,,3883575045,56,Right,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479457111,15,1,1,0,49,dxq76zcvnokq07cszdx0i6kve,1,71.4,3.4,2022-10-30T14:00:57.196Z,2022-10-30T21:38:33Z,3883575363,212,29.9,3883575361,141,14.3,3885614805,178,,3883575357,56,Back,3883575365,213,2.9,3883575359,140,43.8,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479457411,16,1,1,0,53,dxq76zcvnokq07cszdx0i6kve,1,43.8,14.3,2022-10-30T14:01:00.667Z,2022-10-30T21:38:37Z,3883576907,141,49.7,3883576909,212,38.2,3883576903,56,Back,3883576905,140,15.6,3885615071,178,,3883576913,1,,3883576911,213,2.5,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479457709,6,27,1,1,0,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-10-30T14:01:08.066Z,2022-10-30T21:38:47Z,3883741461,233,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479457801,17,27,1,1,0,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-10-30T14:01:08.066Z,2022-10-30T21:38:47Z,3883579115,41,Injury,3883579117,53,8zyg5zuzyr6t0idi5od2ypvbp,3883741475,233,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458221,7,28,1,1,27,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-10-30T14:01:35.332Z,2022-10-30T21:38:56Z,3883580773,233,18,3883580745,55,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458169,18,28,1,1,27,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-10-30T14:01:35.332Z,2022-10-30T21:38:56Z,3883580803,233,7,3883580445,55,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458297,19,68,1,1,46,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-10-30T14:01:53.501Z,2022-10-30T21:39:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458327,8,68,1,1,46,af91jdcs6x0bqkmdb78rokod2,0,0,0,2022-10-30T14:01:54.219Z,2022-10-30T21:39:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458403,20,1,1,1,48,dxq76zcvnokq07cszdx0i6kve,1,14.3,50.4,2022-10-30T14:01:56.213Z,2022-10-30T21:39:15Z,3885617485,178,,3883581675,141,83.7,3883581679,213,1.1,3883581671,56,Back,3883581673,140,24.5,3883581677,212,25.0,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479846199,1124,43,1,1,50,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-10-30T14:01:58.232Z,2022-10-30T22:15:25Z,3885690397,178,0,3885690503,144,82,,,,,,,,,,,,,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458533,21,1,1,1,54,dxq76zcvnokq07cszdx0i6kve,1,32.7,82.5,2022-10-30T14:02:01.528Z,2022-10-30T21:39:18Z,3883582317,56,Back,3883582319,140,41.9,3883582321,141,92.7,3883582323,212,11.9,3883582325,213,0.6,3885617629,178,,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458601,22,1,1,1,56,dxq76zcvnokq07cszdx0i6kve,1,41.1,92.7,2022-10-30T14:02:04.016Z,2022-10-30T21:39:20Z,3883582785,213,3.7,3885617713,178,,3883582777,56,Back,3883582781,141,79.1,3883582783,212,17.7,3883582779,140,26.7,,,,,,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458639,23,1,1,2,0,dxq76zcvnokq07cszdx0i6kve,1,15,75.3,2022-10-30T14:02:07.625Z,2022-10-30T21:39:25Z,3883582975,56,Back,3883582977,140,4.2,3883582983,213,3.7,3883582979,141,65.7,3885617907,178,,3883582981,212,13.1,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458701,24,1,1,2,1,dxq76zcvnokq07cszdx0i6kve,0,4.2,65.7,2022-10-30T14:02:08.686Z,2022-10-30T21:39:29Z,3883583351,140,27.7,3883583343,157,,3883583347,56,Back,3885618141,178,,3883583357,141,100.0,3883583367,1,,3883583363,213,0.8,3883583361,212,34.3,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458859,9,5,1,2,5,af91jdcs6x0bqkmdb78rokod2,1,69,-1,2022-10-30T14:02:12.721Z,2022-10-30T21:39:30Z,3883584269,233,25,3883584191,347,,3883584189,56,Right,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458715,25,5,1,2,5,dxq76zcvnokq07cszdx0i6kve,0,31,101,2022-10-30T14:02:12.721Z,2022-10-30T21:39:31Z,3883584293,233,9,3883583419,56,Back,3883583421,347,,,,,,,,,,,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458905,10,1,1,2,12,af91jdcs6x0bqkmdb78rokod2,0,69.6,0,2022-10-30T14:02:20.456Z,2022-10-30T21:39:33Z,3883584497,1,,3883584485,107,,3883584491,141,11.7,3883584493,212,23.7,3883584495,213,0.4,3883584487,56,Right,3883584489,140,90.8,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458931,26,49,1,2,14,dxq76zcvnokq07cszdx0i6kve,1,9.9,85.5,2022-10-30T14:02:22.042Z,2022-10-30T21:39:38Z,,,,,,,,,,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458995,27,1,1,2,16,dxq76zcvnokq07cszdx0i6kve,1,8.5,98.1,2022-10-30T14:02:24.142Z,2022-10-30T21:39:41Z,3883584951,1,,3883584943,140,27.8,3883584949,213,6.0,3883584941,56,Back,3883584939,157,,3885618991,178,,3883584947,212,21.3,3883584945,141,88.6,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459009,28,1,1,2,17,dxq76zcvnokq07cszdx0i6kve,0,27.2,88.2,2022-10-30T14:02:25.436Z,2022-10-30T21:39:50Z,3885619613,178,,3883585035,56,Back,3883585039,141,88.2,3883585033,168,,3883585037,140,27.9,3883585043,213,0.0,3883585041,212,0.7,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479458983,11,61,1,2,18,af91jdcs6x0bqkmdb78rokod2,1,70.3,9.8,2022-10-30T14:02:25.588Z,2022-10-30T21:40:01Z,3885620143,21,,3885620145,178,,3883584889,56,Right,,,,,,,,,,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459037,12,49,1,2,19,af91jdcs6x0bqkmdb78rokod2,1,72.5,5,2022-10-30T14:02:26.611Z,2022-10-30T21:40:05Z,,,,,,,,,,,,,,,,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459107,13,1,1,2,20,af91jdcs6x0bqkmdb78rokod2,1,72.5,5,2022-10-30T14:02:27.750Z,2022-10-30T21:40:08Z,3883585551,141,8.9,3883585549,140,80.3,3883585553,212,8.6,3883585547,56,Right,3883585555,213,0.3,3885620647,178,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479846759,904,67,1,2,20,af91jdcs6x0bqkmdb78rokod2,1,76.4,15.4,2022-10-30T14:02:28.349Z,2022-10-30T23:17:52Z,3885693231,233,1136,,,,,,,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479846751,1136,67,1,2,20,dxq76zcvnokq07cszdx0i6kve,0,23.6,84.6,2022-10-30T14:02:28.350Z,2022-10-30T22:16:30Z,3885693281,233,904,,,,,,,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459111,14,61,1,2,20,af91jdcs6x0bqkmdb78rokod2,0,80.3,8.9,2022-10-30T14:02:28.384Z,2022-10-30T23:17:53Z,3883585579,56,Right,3885622013,178,,,,,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459189,31,49,1,2,22,dxq76zcvnokq07cszdx0i6kve,1,4.8,85.1,2022-10-30T14:02:30.157Z,2022-10-30T21:40:32Z,,,,,,,,,,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459145,29,12,1,2,23,dxq76zcvnokq07cszdx0i6kve,1,5,85.5,2022-10-30T14:02:31.024Z,2022-10-30T21:40:35Z,3883585763,212,11.1,3885622431,178,,3883585761,141,100.0,3883585847,167,,3883585757,56,Back,3883585759,140,8.3,3883585765,213,1.3,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459301,15,5,1,2,24,af91jdcs6x0bqkmdb78rokod2,1,91.2,-0.8,2022-10-30T14:02:32.324Z,2022-10-30T21:40:38Z,3883586641,233,30,3883586529,56,Right,3883586531,347,,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459157,30,5,1,2,24,dxq76zcvnokq07cszdx0i6kve,0,8.8,100.8,2022-10-30T14:02:32.324Z,2022-10-30T21:40:39Z,3883586679,233,15,3883585829,56,Back,3883585833,347,,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459703,16,1,1,2,42,af91jdcs6x0bqkmdb78rokod2,1,92.2,0,2022-10-30T14:02:50.377Z,2022-10-30T21:40:39Z,3883588549,56,Center,3883588559,212,17.1,3883588551,140,91.5,3883588545,107,,3883588555,141,23.7,3883588561,213,1.6,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479460237,22,44,1,2,44,af91jdcs6x0bqkmdb78rokod2,1,91.4,27.8,2022-10-30T14:02:51.629Z,2022-10-30T22:16:15Z,3883591187,286,,3883591185,56,Center,3883591237,233,32,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459715,32,44,1,2,44,dxq76zcvnokq07cszdx0i6kve,0,8.6,72.2,2022-10-30T14:02:51.630Z,2022-10-30T21:40:45Z,3883588627,56,Back,3883588629,285,,3883591325,233,22,,,,,,,,,,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459723,17,1,1,2,44,af91jdcs6x0bqkmdb78rokod2,0,91.5,23.7,2022-10-30T14:02:51.678Z,2022-10-30T22:16:15Z,3883588655,212,12.0,3883588645,3,,3885623723,388,,3883588657,213,1.7,3883588647,168,,3883588651,140,90.4,3883588649,56,Center,3883588653,141,41.3,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479481731,186,8,1,2,44,dxq76zcvnokq07cszdx0i6kve,1,8.3,58.1,2022-10-30T14:02:52.244Z,2022-10-30T21:41:01Z,3884813451,385,,3885624139,178,,3883704805,56,Back,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479481785,137,61,1,2,45,af91jdcs6x0bqkmdb78rokod2,1,91.9,42.2,2022-10-30T14:02:52.652Z,2022-10-30T21:41:28Z,3885625417,15,,3885624579,178,,3883705035,56,Center,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459877,34,12,1,2,47,dxq76zcvnokq07cszdx0i6kve,1,3.8,57.3,2022-10-30T14:02:55.094Z,2022-10-30T21:41:36Z,3885625895,178,,3883589519,212,23.2,3883589521,213,1.7,3883589513,56,Back,3883589517,141,91.3,3883589515,140,2.0,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479459803,33,43,1,2,48,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-10-30T14:02:55.816Z,2022-10-30T14:03:11Z,3883589055,285,0,3883590649,144,3,3883589053,56,Back,,,,,,,,,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
