id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/9/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/15/value
2476721955,1654,83,1,0,13,btcy9nra9ak4m22ovr2ia6m5v,1,78.5,5.8,2022-10-23T16:00:16.411Z,2022-10-24T00:49:12Z,3869033763,399,170135,,,,,,,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434757,5,1,1,0,13,e75syeuawg3ql8nwpi3vr2btz,0,21.4,97.7,2022-10-23T16:00:16.448Z,2022-10-23T22:37:11Z,3868831729,178,,3867502999,212,3.1,3867503123,236,,3867503001,213,6.1,3867502993,56,Back,3867502995,140,24.3,3867502997,141,96.9,3867503127,233,7,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,3867503137,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434761,7,74,1,0,13,btcy9nra9ak4m22ovr2ia6m5v,1,75.1,4.6,2022-10-23T16:00:16.497Z,2022-10-23T22:37:14Z,3867503019,56,Right,3867503021,285,,3868831861,178,,3867503153,233,5,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434811,6,1,1,0,14,e75syeuawg3ql8nwpi3vr2btz,1,22.5,95.1,2022-10-23T16:00:18.388Z,2022-10-23T22:37:22Z,3867503311,213,4.4,3867503305,141,85.0,3867503299,56,Back,3868832149,178,,3867503301,140,20.6,3867503307,212,7.2,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434863,7,1,1,0,16,e75syeuawg3ql8nwpi3vr2btz,0,20.6,85,2022-10-23T16:00:19.741Z,2022-10-23T22:37:25Z,3867503595,140,66.6,3867503593,56,Center,3867503603,1,,3867503599,212,50.1,3867503753,157,,3867503597,141,65.5,3867503601,213,6.0,3868832227,178,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434895,8,1,1,0,20,btcy9nra9ak4m22ovr2ia6m5v,1,28.5,24.7,2022-10-23T16:00:23.540Z,2022-10-23T22:37:29Z,3867503785,212,12.6,3868832315,388,,3867503777,3,,3867503783,141,8.3,3867503787,213,4.2,3867503779,56,Back,3867503781,140,22.9,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434905,9,49,1,0,23,btcy9nra9ak4m22ovr2ia6m5v,1,23.1,7.6,2022-10-23T16:00:26.515Z,2022-10-23T22:37:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434965,10,1,1,0,24,btcy9nra9ak4m22ovr2ia6m5v,1,14.4,8.5,2022-10-23T16:00:28.017Z,2022-10-23T22:37:44Z,3867504061,141,26.2,3867504059,140,4.6,3868832767,178,,3867504057,56,Back,3867504065,213,2.3,3867504063,212,15.8,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435025,11,1,1,0,26,btcy9nra9ak4m22ovr2ia6m5v,0,5,25.5,2022-10-23T16:00:29.498Z,2022-10-23T22:37:47Z,3867504399,213,6.2,3867504395,141,16.4,3868832883,178,,3867504393,140,58.5,3867504391,56,Right,3867504389,157,,3867504401,1,,3867504397,212,56.5,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435065,8,1,1,0,29,e75syeuawg3ql8nwpi3vr2btz,0,35.4,82,2022-10-23T16:00:33.125Z,2022-10-23T22:37:54Z,3867504573,212,6.4,3867504567,56,Back,3867504575,213,0.3,3867504571,141,85.0,3867504569,140,41.2,3868833029,178,,3867504565,3,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435097,12,61,1,0,32,btcy9nra9ak4m22ovr2ia6m5v,1,55.7,12.9,2022-10-23T16:00:35.966Z,2022-10-23T22:38:10Z,3868833501,178,,3867504705,56,Right,,,,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435111,13,1,1,0,34,btcy9nra9ak4m22ovr2ia6m5v,1,44.5,10.4,2022-10-23T16:00:37.761Z,2022-10-23T22:38:18Z,3867504817,212,9.4,3867504821,213,6.2,3867504811,56,Right,3867504813,140,53.4,3867504815,141,8.6,3868833791,178,,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435179,14,1,1,0,34,btcy9nra9ak4m22ovr2ia6m5v,1,53.6,8.6,2022-10-23T16:00:38.385Z,2022-10-23T22:38:22Z,3867505119,141,17.0,3867505115,56,Right,3867505123,213,1.5,3867505121,212,5.7,3868833903,178,,3867505117,140,53.9,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435187,15,3,1,0,37,btcy9nra9ak4m22ovr2ia6m5v,0,60.5,11.1,2022-10-23T16:00:41.282Z,2022-10-23T22:55:50Z,3867505159,56,Right,3868184319,465,,3867801939,211,,3867801855,286,,3868866141,178,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435197,9,1,1,0,38,e75syeuawg3ql8nwpi3vr2btz,0,28.4,87.1,2022-10-23T16:00:42.274Z,2022-10-23T22:55:57Z,3867505189,56,Back,3867802129,233,16,3867802127,236,,3867802135,286,,3867505191,140,32.2,3867505197,213,6.2,3868866279,178,,3867505195,212,4.0,4cejhrr3ji36591xf54jue3ca,G. Scalvini,3867505193,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435203,16,74,1,0,38,btcy9nra9ak4m22ovr2ia6m5v,1,61.5,11.1,2022-10-23T16:00:42.294Z,2022-10-23T22:56:02Z,3867802141,233,9,3867802103,285,,3867505221,56,Right,3868866409,178,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435221,10,61,1,0,39,e75syeuawg3ql8nwpi3vr2btz,1,31.7,82.9,2022-10-23T16:00:42.687Z,2022-10-23T22:56:10Z,3868866565,178,,3867505301,56,Back,,,,,,,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435275,11,49,1,0,40,e75syeuawg3ql8nwpi3vr2btz,1,33.3,85.9,2022-10-23T16:00:43.629Z,2022-10-23T22:56:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435307,12,1,1,0,40,e75syeuawg3ql8nwpi3vr2btz,1,39.3,93.4,2022-10-23T16:00:43.663Z,2022-10-23T22:57:19Z,3867505655,140,30.6,3867505653,56,Back,3867505659,212,10.0,3867505661,213,3.6,3867505657,141,87.4,3868867981,178,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476492949,382,1,1,0,41,e75syeuawg3ql8nwpi3vr2btz,1,30.1,86.3,2022-10-23T16:00:45.126Z,2022-10-23T22:57:24Z,3867800471,56,Back,3867800485,213,3.9,3867800483,212,10.0,3868868039,178,,3867800479,141,75.9,3867800475,140,23.3,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435381,13,1,1,0,44,e75syeuawg3ql8nwpi3vr2btz,1,19,71.5,2022-10-23T16:00:47.433Z,2022-10-23T22:57:28Z,3868868183,178,,3867505995,213,4.2,3867505987,56,Back,3867505993,212,24.4,3867505991,141,41.0,3867505989,140,6.7,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435447,14,1,1,0,47,e75syeuawg3ql8nwpi3vr2btz,1,6.7,41,2022-10-23T16:00:50.653Z,2022-10-23T22:57:32Z,3867506329,212,28.2,3868868237,178,,3867506325,140,21.8,3867506323,56,Back,3867506333,213,5.3,3867506327,141,6.7,,,,,,,3ww5879aay1xf2a20nl9ihwid,M. Sportiello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435497,15,1,1,0,49,e75syeuawg3ql8nwpi3vr2btz,1,21.8,6.7,2022-10-23T16:00:52.871Z,2022-10-23T22:57:38Z,3867506591,213,6.2,3867506589,212,11.3,3867506583,56,Back,3868868355,178,,3867506585,140,32.5,3867506587,141,5.5,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435517,16,1,1,0,51,e75syeuawg3ql8nwpi3vr2btz,1,30.4,6.4,2022-10-23T16:00:55.300Z,2022-10-23T22:57:47Z,3868868557,178,,3867506679,140,22.2,3867506681,141,8.6,3867506677,56,Back,3867506683,212,8.7,3867506685,213,3.0,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435537,17,1,1,0,54,e75syeuawg3ql8nwpi3vr2btz,0,22.2,8.6,2022-10-23T16:00:58.108Z,2022-10-23T22:57:52Z,3867506779,140,42.9,3867506775,56,Back,3867506789,213,0.1,3867506771,155,,3867506783,141,11.3,3868868655,178,,3867506785,212,21.8,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435529,17,1,1,0,55,btcy9nra9ak4m22ovr2ia6m5v,1,57,88.4,2022-10-23T16:00:59.243Z,2022-10-23T22:57:55Z,3867506723,3,,3867506733,212,4.2,3867506725,56,Left,3868868739,388,,3867506739,213,4.8,3867506729,141,82.3,3867506727,140,57.4,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435541,18,49,1,0,56,btcy9nra9ak4m22ovr2ia6m5v,1,57.5,80.8,2022-10-23T16:00:59.916Z,2022-10-23T22:58:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9462218yklkts6mod3cbfryz9,M. Vecino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435649,19,1,1,0,57,btcy9nra9ak4m22ovr2ia6m5v,1,57.1,80.2,2022-10-23T16:01:01.052Z,2022-10-23T22:58:20Z,3868869271,178,,3867507325,56,Center,3867507333,213,4.8,3867507329,141,62.7,3867507327,140,58.4,3867507331,212,12.0,,,,,,,9462218yklkts6mod3cbfryz9,M. Vecino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435703,20,1,1,1,3,btcy9nra9ak4m22ovr2ia6m5v,1,65.5,39.8,2022-10-23T16:01:06.548Z,2022-10-23T22:58:24Z,3867507613,56,Right,3868869339,178,,3867507625,212,17.0,3867507621,141,15.2,3867507631,213,4.9,3867507617,140,68.6,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435743,21,1,1,1,7,btcy9nra9ak4m22ovr2ia6m5v,1,71.6,15.6,2022-10-23T16:01:10.698Z,2022-10-23T22:58:29Z,3868869461,178,,3867507847,141,6.2,3867507851,213,5.0,3867507845,140,73.4,3867507843,56,Right,3867507849,212,6.7,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435789,22,1,1,1,9,btcy9nra9ak4m22ovr2ia6m5v,1,72.8,7.9,2022-10-23T16:01:13.170Z,2022-10-23T22:58:33Z,3867508055,140,85.1,3868869517,178,,3867508053,56,Center,3867508059,212,20.4,3867508061,213,0.9,3867508057,141,31.2,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435815,23,1,1,1,12,btcy9nra9ak4m22ovr2ia6m5v,1,83.2,28.2,2022-10-23T16:01:16.126Z,2022-10-23T22:58:40Z,3867508163,140,86.6,3867508165,141,28.2,3867508169,213,0.0,3867508167,212,3.6,3868869675,178,,3867508161,56,Center,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435825,24,61,1,1,13,btcy9nra9ak4m22ovr2ia6m5v,0,86.6,32.1,2022-10-23T16:01:17.108Z,2022-10-23T22:58:45Z,3867508191,56,Center,3868869741,178,,,,,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435891,18,1,1,1,14,e75syeuawg3ql8nwpi3vr2btz,1,11.6,69.1,2022-10-23T16:01:17.789Z,2022-10-23T22:58:54Z,3867508491,141,88.4,3867508489,140,10.6,3867508495,213,1.7,3867508487,56,Back,3867508493,212,13.2,3868869897,178,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435899,19,49,1,1,17,e75syeuawg3ql8nwpi3vr2btz,1,11.1,91.4,2022-10-23T16:01:21.094Z,2022-10-23T22:59:14Z,,,,,,,,,,,,,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435909,20,1,1,1,17,e75syeuawg3ql8nwpi3vr2btz,0,11.1,91.4,2022-10-23T16:01:21.131Z,2022-10-23T22:59:12Z,3867508551,141,94.5,3867508547,56,Back,3867508549,140,24.2,3867508555,213,0.2,3868870331,178,,3867508553,212,13.9,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435927,25,8,1,1,18,btcy9nra9ak4m22ovr2ia6m5v,1,72.3,9.7,2022-10-23T16:01:21.673Z,2022-10-23T22:59:19Z,3867508627,56,Right,3868185695,385,,3868870569,178,,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476436093,21,5,1,1,18,e75syeuawg3ql8nwpi3vr2btz,1,32.4,101.6,2022-10-23T16:01:22.352Z,2022-10-23T22:59:22Z,3867509377,347,,3867509375,56,Back,3867509427,233,26,,,,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435939,26,5,1,1,18,btcy9nra9ak4m22ovr2ia6m5v,0,67.6,-1.6,2022-10-23T16:01:22.352Z,2022-10-23T22:59:23Z,3867509475,233,21,3867508677,347,,3867508675,56,Right,,,,,,,,,,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476436179,22,1,1,1,29,e75syeuawg3ql8nwpi3vr2btz,1,31,100,2022-10-23T16:01:32.578Z,2022-10-23T23:01:47Z,3867509809,212,14.7,3867509811,213,3.6,3867509805,140,18.3,3867509803,56,Back,3867509801,107,,3867509807,141,92.3,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476436229,23,1,1,1,32,e75syeuawg3ql8nwpi3vr2btz,1,18.3,92.1,2022-10-23T16:01:35.663Z,2022-10-23T23:01:51Z,3868873351,178,,3867510093,213,4.4,3867510087,140,8.4,3867510089,141,51.0,3867510091,212,29.8,3867510083,56,Back,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476436243,24,1,1,1,35,e75syeuawg3ql8nwpi3vr2btz,1,8.4,51,2022-10-23T16:01:38.839Z,2022-10-23T23:01:56Z,3867510167,141,17.3,3868873513,178,,3867510165,140,17.9,3867510163,56,Back,3867510169,212,25.0,3867510171,213,5.1,,,,,,,3ww5879aay1xf2a20nl9ihwid,M. Sportiello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476436281,25,1,1,1,37,e75syeuawg3ql8nwpi3vr2btz,1,17.9,17.3,2022-10-23T16:01:41.277Z,2022-10-23T23:02:01Z,3867510375,56,Back,3867510383,213,5.6,3867510377,140,26.0,3867510379,141,7.7,3867510381,212,10.7,3868873637,178,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476436327,26,1,1,1,41,e75syeuawg3ql8nwpi3vr2btz,1,26.6,7.3,2022-10-23T16:01:44.855Z,2022-10-23T23:02:04Z,3867510537,212,7.0,3867510531,56,Back,3868873717,178,,3867510533,140,24.0,3867510535,141,16.8,3867510539,213,2.0,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476436415,27,1,1,1,43,e75syeuawg3ql8nwpi3vr2btz,1,25.7,12.2,2022-10-23T16:01:46.622Z,2022-10-23T23:02:08Z,3867511053,212,5.3,3867511047,56,Back,3867511055,213,5.0,3868873831,178,,3867511051,141,4.7,3867511049,140,27.1,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
