id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,assist,qualifier/19/id,qualifier/19/qualifierId
2456337327,6,1,1,0,15,8le3orkfz6iix3jns6g9ojqjg,1,26.8,5,2022-09-05T16:30:56.718Z,2022-09-06T01:01:43Z,3760745911,140,37.2,3760745917,213,0.6,3761488217,178,,3760745915,212,12.8,3760745909,56,Back,3760745913,141,14.9,,,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337333,7,1,1,0,16,8le3orkfz6iix3jns6g9ojqjg,1,37.2,14.9,2022-09-05T16:30:57.661Z,2022-09-06T01:01:46Z,3760745937,56,Back,3761488253,178,,3760745939,140,12.1,3760745943,212,26.4,3760745949,156,,3760745945,213,3.1,3760745941,141,17.3,,,,2hbduprkyabq8g1nhe6b4g3bp,M. Pjaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337345,8,1,1,0,20,8le3orkfz6iix3jns6g9ojqjg,1,10.3,19.2,2022-09-05T16:31:01.847Z,2022-09-06T01:01:48Z,3760746045,140,7.5,3760746049,212,20.3,3760746043,56,Back,3761488265,178,,3760746051,213,1.7,3760746047,141,48.8,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337361,9,1,1,0,23,8le3orkfz6iix3jns6g9ojqjg,1,7.4,53.6,2022-09-05T16:31:04.813Z,2022-09-06T01:01:50Z,3760746125,213,1.2,3760746119,140,12.5,3760746123,212,16.1,3761488287,178,,3760746121,141,76.0,3760746117,56,Back,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337381,10,1,1,0,26,8le3orkfz6iix3jns6g9ojqjg,1,14.8,75.9,2022-09-05T16:31:07.922Z,2022-09-06T01:01:54Z,3760746227,56,Back,3760746231,141,54.9,3760746233,212,18.8,3760746235,213,4.0,3761488307,178,,3760746229,140,3.2,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337395,11,1,1,0,31,8le3orkfz6iix3jns6g9ojqjg,1,7.5,53.7,2022-09-05T16:31:13.134Z,2022-09-06T01:01:56Z,3761488347,178,,3760746291,56,Back,3760746297,212,16.9,3760746299,213,6.1,3760746295,141,48.1,3760746293,140,23.2,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337415,12,1,1,0,35,8le3orkfz6iix3jns6g9ojqjg,1,23.3,55.2,2022-09-05T16:31:16.684Z,2022-09-06T01:02:01Z,3761488433,178,,3760746439,212,15.1,3760746435,140,27.7,3760746433,56,Back,3760746441,213,1.3,3760746437,141,76.4,,,,,,,1fdgli7rrzvlhcs1exckc0r11,A. Grassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337435,13,1,1,0,39,8le3orkfz6iix3jns6g9ojqjg,0,32.3,88.6,2022-09-05T16:31:21.213Z,2022-09-06T01:02:04Z,3760746537,213,0.2,3760746527,155,,3760746531,140,72.7,3761488443,178,,3760746529,56,Left,3760746533,141,100.0,3760746535,212,43.3,3760746539,1,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337491,6,5,1,0,42,49rkyo4do8uwj06geomw0xr4i,1,27.6,-1.6,2022-09-05T16:31:24.577Z,2022-09-06T01:02:07Z,3760746875,56,Back,3760746879,233,14,3760746877,347,,,,,,,,,,,,,,,,,19gglji6ai70jiu7iqpkaxbyt,F. Bonazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337439,14,5,1,0,42,8le3orkfz6iix3jns6g9ojqjg,0,72.4,101.6,2022-09-05T16:31:24.577Z,2022-09-06T01:02:07Z,3760746553,56,Left,3760746883,233,6,3760746555,347,,,,,,,,,,,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337499,7,1,1,0,59,49rkyo4do8uwj06geomw0xr4i,1,32,0,2022-09-05T16:31:41.104Z,2022-09-06T01:02:14Z,3760746941,140,45.3,3760746939,56,Back,3760746947,213,0.4,3760746945,212,14.9,3760746943,141,5.5,3760746937,107,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337507,8,1,1,1,2,49rkyo4do8uwj06geomw0xr4i,0,45.3,5.5,2022-09-05T16:31:43.667Z,2022-09-06T01:02:21Z,3760746987,56,Center,3761488639,178,,3760746993,212,36.2,3760746995,213,0.6,3760746997,1,,3760746989,140,72.9,3760746985,157,,3760746991,141,37.3,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337509,15,49,1,1,5,8le3orkfz6iix3jns6g9ojqjg,1,30.2,69.7,2022-09-05T16:31:47.221Z,2022-09-06T01:02:27Z,,,,,,,,,,,,,,,,,,,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337531,16,1,1,1,5,8le3orkfz6iix3jns6g9ojqjg,1,29.2,69.4,2022-09-05T16:31:47.277Z,2022-09-06T01:02:32Z,3760747117,140,6.1,3760747121,212,28.8,3761488807,178,,3760747123,213,3.7,3760747115,56,Back,3760747119,141,46.7,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337565,17,1,1,1,8,8le3orkfz6iix3jns6g9ojqjg,1,6.3,45.8,2022-09-05T16:31:50.427Z,2022-09-06T01:02:38Z,3760747291,212,33.2,3760747289,141,6.2,3760747285,56,Back,3761488857,178,,3760747295,1,,3760747293,213,5.3,3760747287,140,24.8,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337571,18,1,1,1,15,8le3orkfz6iix3jns6g9ojqjg,1,31.2,25.5,2022-09-05T16:31:56.894Z,2022-09-06T01:02:41Z,3760747333,140,13.3,3760747339,213,2.4,3760747335,141,50.0,3761488901,178,,3760747331,56,Back,3760747337,212,25.1,,,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337583,19,1,1,1,18,8le3orkfz6iix3jns6g9ojqjg,1,13.1,53.4,2022-09-05T16:32:00.357Z,2022-09-06T01:02:44Z,3761488923,178,,3760747441,212,17.3,3760747435,56,Back,3760747439,141,71.2,3760747437,140,24.9,3760747443,213,0.8,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337597,20,1,1,1,22,8le3orkfz6iix3jns6g9ojqjg,1,27.1,74.7,2022-09-05T16:32:04.237Z,2022-09-06T01:02:47Z,3760747525,213,0.3,3760747519,140,35.8,3760747523,212,9.4,3760747517,56,Back,3760747521,141,78.2,3761489009,178,,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337601,21,1,1,1,24,8le3orkfz6iix3jns6g9ojqjg,1,35.8,78.2,2022-09-05T16:32:06.204Z,2022-09-06T01:02:51Z,3761489031,178,,3760747541,56,Back,3760747547,212,13.4,3760747549,213,3.3,3760747545,141,75.4,3760747543,140,23.2,,,,,,,2l87vg4m0glbbdvnrg4zud51x,L. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337619,22,1,1,1,26,8le3orkfz6iix3jns6g9ojqjg,1,23.2,75.4,2022-09-05T16:32:08.036Z,2022-09-06T01:02:54Z,3760747647,213,4.1,3760747639,56,Back,3760747641,140,13.5,3761489087,178,,3760747643,141,55.7,3760747645,212,16.8,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337631,23,1,1,1,29,8le3orkfz6iix3jns6g9ojqjg,1,14,52.2,2022-09-05T16:32:11.057Z,2022-09-06T01:02:59Z,3760747715,141,19.1,3760747719,213,5.1,3760747713,140,23.2,3760747711,56,Back,3761489121,178,,3760747717,212,24.5,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337639,24,1,1,1,33,8le3orkfz6iix3jns6g9ojqjg,1,23,19.1,2022-09-05T16:32:14.925Z,2022-09-06T01:03:01Z,3760747771,212,24.7,3761489135,178,,3760747769,141,53.1,3760747765,56,Back,3760747767,140,14.8,3760747773,213,1.9,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337645,25,1,1,1,35,8le3orkfz6iix3jns6g9ojqjg,1,14.8,53.1,2022-09-05T16:32:17.140Z,2022-09-06T01:03:04Z,3760747811,213,0.8,3760747807,141,70.0,3760747803,56,Back,3761489153,178,,3760747805,140,25.7,3760747809,212,16.2,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337647,26,1,1,1,39,8le3orkfz6iix3jns6g9ojqjg,1,25.7,70,2022-09-05T16:32:20.909Z,2022-09-06T01:03:08Z,3761489183,178,,3760747827,212,16.6,3760747823,140,30.6,3760747825,141,93.2,3760747821,56,Back,3760747829,213,1.3,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337651,27,1,1,1,40,8le3orkfz6iix3jns6g9ojqjg,1,30.6,93.2,2022-09-05T16:32:22.275Z,2022-09-06T01:03:11Z,3760747843,56,Back,3760747845,140,39.0,3760747849,212,22.7,3760747851,213,5.1,3761489221,178,,3760747847,141,62.4,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456468495,854,67,1,1,42,8le3orkfz6iix3jns6g9ojqjg,1,39.3,60.9,2022-09-05T16:32:24.275Z,2022-09-06T02:58:45Z,3761492203,233,849,,,,,,,,,,,,,,,,,,,,,,d7xfjvw4kun7fx4j9ldr6cb11,N. Haas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456468491,849,67,1,1,42,49rkyo4do8uwj06geomw0xr4i,0,60.7,39.1,2022-09-05T16:32:24.276Z,2022-09-06T01:07:29Z,3761492207,233,854,,,,,,,,,,,,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337657,28,1,1,1,42,8le3orkfz6iix3jns6g9ojqjg,0,39,62.4,2022-09-05T16:32:24.308Z,2022-09-06T02:58:45Z,3760747871,141,64.3,3760747891,286,,3760747867,56,Back,3760747875,213,0.6,3761489263,178,,3760747869,140,40.8,3760747887,233,9,3760747885,236,,d7xfjvw4kun7fx4j9ldr6cb11,N. Haas,3760747873,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337649,9,74,1,1,42,49rkyo4do8uwj06geomw0xr4i,1,60,36.4,2022-09-05T16:32:24.325Z,2022-09-06T01:03:19Z,3761489281,178,,3760747837,285,,3760747835,56,Center,3760747919,233,28,,,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337655,10,49,1,1,44,49rkyo4do8uwj06geomw0xr4i,1,62.9,28.2,2022-09-05T16:32:26.019Z,2022-09-06T01:03:25Z,,,,,,,,,,,,,,,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337703,11,1,1,1,49,49rkyo4do8uwj06geomw0xr4i,1,73,13.4,2022-09-05T16:32:30.769Z,2022-09-06T01:03:32Z,3760748199,141,10.6,3760748195,56,Right,3760748203,213,6.1,3761489407,178,,3760748197,140,82.1,3760748201,212,9.7,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337747,12,1,1,1,54,49rkyo4do8uwj06geomw0xr4i,1,84.2,14,2022-09-05T16:32:36.517Z,2022-09-06T03:12:33Z,3760748395,140,76.9,3760748399,212,9.4,3761489449,178,,3760748393,56,Center,3760749087,210,15,3760748397,141,22.1,3760748401,213,2.5,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456440205,809,45,1,1,57,8le3orkfz6iix3jns6g9ojqjg,0,27.3,74.3,2022-09-05T16:32:39.287Z,2022-09-06T01:03:43Z,3761329977,285,,3761452635,233,844,3761329975,56,Back,,,,,,,,,,,,,,,,2l87vg4m0glbbdvnrg4zud51x,L. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456440203,844,3,1,1,57,49rkyo4do8uwj06geomw0xr4i,1,72.7,25.7,2022-09-05T16:32:39.287Z,2022-09-06T01:03:43Z,3761330013,464,,3761329971,56,Center,3761329973,286,,3761452631,233,809,3761489495,178,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337751,13,15,1,2,0,49rkyo4do8uwj06geomw0xr4i,1,72.9,43.5,2022-09-05T16:32:41.804Z,2022-09-06T03:12:34Z,3760749031,82,,3760749109,230,98.1,3760749099,103,19,3760749111,231,48.7,3760748415,56,Center,3760749101,215,,3760749091,29,,3760749107,147,45.3,7j0c36u6kk97eur4virjoka8l,T. Vilhena,3760749097,102,48.8,,3760749027,72,3760748411,22,3760748413,18,3760749957,78,3760749093,55,12,3760749103,146,82.1,3761489515,178,3760749033,233,29,,,,,,,,,,,,,
2456337763,29,10,1,2,0,8le3orkfz6iix3jns6g9ojqjg,1,20.9,51.5,2022-09-05T16:32:42.168Z,2022-09-06T01:03:49Z,3760748539,56,Back,3760749051,233,13,3761489557,178,,3760748537,94,,,,,,,,,,,,,,1fdgli7rrzvlhcs1exckc0r11,A. Grassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337769,14,61,1,2,0,49rkyo4do8uwj06geomw0xr4i,1,79.1,48.5,2022-09-05T16:32:42.383Z,2022-09-06T01:03:53Z,3761489615,178,,3760748559,56,Center,,,,,,,,,,,,,,,,,,,3mqhkh4iz4kesvmqui3hupgmi,B. Dia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337771,30,49,1,2,1,8le3orkfz6iix3jns6g9ojqjg,1,20.9,51.5,2022-09-05T16:32:42.754Z,2022-09-06T01:03:58Z,,,,,,,,,,,,,,,,,,,,,,,,,1fdgli7rrzvlhcs1exckc0r11,A. Grassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456468787,862,67,1,2,2,8le3orkfz6iix3jns6g9ojqjg,1,18.3,50,2022-09-05T16:32:43.740Z,2022-09-06T02:58:46Z,3761493823,233,866,,,,,,,,,,,,,,,,,,,,,,1fdgli7rrzvlhcs1exckc0r11,A. Grassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456468783,866,67,1,2,2,49rkyo4do8uwj06geomw0xr4i,0,81.7,50,2022-09-05T16:32:43.741Z,2022-09-06T01:08:47Z,3761493831,233,862,,,,,,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337777,31,1,1,2,2,8le3orkfz6iix3jns6g9ojqjg,1,20.9,51.5,2022-09-05T16:32:44.098Z,2022-09-06T01:04:05Z,3760748581,56,Back,3760748587,212,15.9,3760748583,140,13.3,3760748585,141,31.2,3760748589,213,4.2,3761489707,178,,,,,,,,1fdgli7rrzvlhcs1exckc0r11,A. Grassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337783,32,1,1,2,4,8le3orkfz6iix3jns6g9ojqjg,1,13.3,31.2,2022-09-05T16:32:46.190Z,2022-09-06T01:04:08Z,3760748635,140,19.3,3760748639,212,15.5,3761489747,178,,3760748641,213,5.1,3760748633,56,Back,3760748637,141,10.3,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337789,33,1,1,2,7,8le3orkfz6iix3jns6g9ojqjg,0,20.1,9.2,2022-09-05T16:32:49.076Z,2022-09-06T01:04:11Z,3760748679,213,5.8,3760748675,141,0.0,3760748673,140,33.4,3760748671,56,Back,3760748677,212,15.8,3761489769,178,,,,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337805,15,5,1,2,9,49rkyo4do8uwj06geomw0xr4i,1,63.7,101.7,2022-09-05T16:32:51.364Z,2022-09-06T01:04:13Z,3760748751,56,Left,3760748759,233,34,3760748753,347,,,,,,,,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456337793,34,5,1,2,9,8le3orkfz6iix3jns6g9ojqjg,0,36.3,-1.7,2022-09-05T16:32:51.364Z,2022-09-06T01:04:14Z,3760748685,347,,3760748683,56,Back,3760748767,233,15,,,,,,,,,,,,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
