id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/18/value
2508766341,6,1,1,0,7,gi0l1habji5hpgar77dl5jqe,0,76.4,19.5,2023-02-17T19:45:22.602Z,2023-02-18T00:38:28Z,4037778857,140,72.4,4037778861,212,29.0,4037778853,155,,4037778863,213,1.7,4037778855,56,Center,4037778859,141,61.7,4038289975,178,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766377,5,1,1,0,10,6tuibxq39fdryu8ou06wcm0q3,0,31.9,34.5,2023-02-17T19:45:25.244Z,2023-02-18T00:38:36Z,4037779059,3,,4037779069,213,5.7,4037779061,56,Back,4037779067,212,5.9,4038290119,388,,4037779065,141,29.8,4037779063,140,36.6,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766391,7,1,1,0,14,gi0l1habji5hpgar77dl5jqe,1,66.3,69.9,2023-02-17T19:45:29.235Z,2023-02-18T00:38:45Z,4037779145,212,3.3,4038290233,178,,4037779143,141,65.1,4037779141,140,66.8,4037779147,213,4.9,4037779139,56,Center,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766379,6,43,1,0,14,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-02-17T19:45:29.432Z,2023-02-17T20:43:03Z,4037992019,144,61,4037779073,56,Back,,,,,,,,,,,,,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766401,8,1,1,0,15,gi0l1habji5hpgar77dl5jqe,0,66.8,65.1,2023-02-17T19:45:30.074Z,2023-02-18T00:38:50Z,4037779169,56,Left,4038290331,178,,4037779175,212,25.8,4037779173,141,100.0,4037779167,155,,4037779171,140,74.1,4037779177,213,1.3,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766493,7,5,1,0,18,6tuibxq39fdryu8ou06wcm0q3,1,28.4,-1.7,2023-02-17T19:45:32.991Z,2023-02-18T00:38:54Z,4037779661,233,9,4037779637,347,,4037779635,56,Back,,,,,,,,,,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766405,9,5,1,0,18,gi0l1habji5hpgar77dl5jqe,0,71.6,101.7,2023-02-17T19:45:32.991Z,2023-02-18T00:38:54Z,4037779687,233,7,4037779207,347,,4037779205,56,Left,,,,,,,,,,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766539,8,1,1,0,28,6tuibxq39fdryu8ou06wcm0q3,0,28.9,0,2023-02-17T19:45:43.547Z,2023-02-18T00:39:00Z,4037779889,212,19.2,4037779891,213,0.6,4037779887,141,13.4,4037779881,107,,4037779883,56,Back,4037779885,140,44.2,,,,,,,42m78ny1ggvmzmjtka7exyzqi,N. Zortea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766567,10,1,1,0,30,gi0l1habji5hpgar77dl5jqe,0,52.6,92,2023-02-17T19:45:45.395Z,2023-02-18T00:39:06Z,4037780009,141,74.7,4037780003,3,,4037780005,56,Center,4037780011,212,13.4,4038290605,388,,4037780013,213,5.2,4037780007,140,58.8,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766615,11,49,1,0,32,gi0l1habji5hpgar77dl5jqe,1,58.8,74.7,2023-02-17T19:45:47.145Z,2023-02-18T00:39:11Z,,,,,,,,,,,,,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766651,12,1,1,0,32,gi0l1habji5hpgar77dl5jqe,1,58.8,74.7,2023-02-17T19:45:47.184Z,2023-02-18T00:39:18Z,4037780535,212,42.4,4037780533,141,63.3,4037780531,140,19.1,4037780537,213,3.3,4037780529,56,Back,4038290751,178,,4037780539,1,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766673,13,1,1,0,36,gi0l1habji5hpgar77dl5jqe,1,19.1,63.3,2023-02-17T19:45:51.737Z,2023-02-18T00:39:23Z,4037780639,213,0.9,4037780637,212,14.6,4038290817,178,,4037780631,56,Back,4037780635,141,80.2,4037780633,140,27.7,,,,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766715,14,1,1,0,40,gi0l1habji5hpgar77dl5jqe,1,27.7,80.2,2023-02-17T19:45:55.002Z,2023-02-18T00:39:28Z,4037780817,141,36.1,4038290869,178,,4037780813,56,Back,4037780815,140,26.8,4037780819,212,30.0,4037780821,213,4.7,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766727,15,1,1,0,45,gi0l1habji5hpgar77dl5jqe,1,33.8,40,2023-02-17T19:46:00.909Z,2023-02-18T00:39:33Z,4037780867,140,38.6,4037780869,141,75.7,4037780873,213,1.4,4038290959,178,,4037780871,212,24.8,4037780865,56,Back,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766735,16,1,1,0,48,gi0l1habji5hpgar77dl5jqe,1,38.6,75.7,2023-02-17T19:46:03.937Z,2023-02-18T00:39:35Z,4038291029,178,,4037780947,140,53.6,4037780953,213,0.7,4037780951,212,20.5,4037780945,56,Left,4037780949,141,95.1,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766751,17,1,1,0,51,gi0l1habji5hpgar77dl5jqe,0,55.1,95.3,2023-02-17T19:46:06.495Z,2023-02-18T00:39:39Z,4037781027,141,79.9,4037781033,1,,4037781021,155,,4038291109,178,,4037781031,213,6.0,4037781025,140,84.0,4037781023,56,Left,4037781029,212,32.1,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766765,9,12,1,0,53,6tuibxq39fdryu8ou06wcm0q3,1,23.5,24.1,2023-02-17T19:46:08.717Z,2023-02-18T00:39:42Z,4037781085,141,0.0,4037781083,140,33.4,4037781081,56,Back,4037781087,212,20.3,4038291149,178,,4037781089,213,5.2,4037781119,167,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766769,10,5,1,0,55,6tuibxq39fdryu8ou06wcm0q3,0,30.4,-1.4,2023-02-17T19:46:10.893Z,2023-02-18T00:39:44Z,4037781107,347,,4037781105,56,Back,4037781313,233,18,,,,,,,,,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766795,18,5,1,0,55,gi0l1habji5hpgar77dl5jqe,1,69.6,101.4,2023-02-17T19:46:10.893Z,2023-02-18T00:39:44Z,4037781269,56,Left,4037781271,347,,4037781297,233,10,,,,,,,,,,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766913,19,1,1,1,9,gi0l1habji5hpgar77dl5jqe,1,75.2,100,2023-02-17T19:46:24.176Z,2023-02-18T00:39:53Z,4037781931,56,Left,4037781937,212,8.0,4037781933,140,72.2,4037781935,141,91.2,4037781939,213,4.3,4037781929,107,,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766921,20,1,1,1,10,gi0l1habji5hpgar77dl5jqe,1,71.1,92,2023-02-17T19:46:25.380Z,2023-02-18T00:39:58Z,4037781955,56,Left,4037781963,212,6.5,4037781957,140,76.2,4037781967,213,0.6,4038291351,178,,4037781959,141,97.4,,,,,,,72im0m7d8rqpsclo4f5crqmsp,E. Elmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766929,21,1,1,1,11,gi0l1habji5hpgar77dl5jqe,1,76.2,97.4,2023-02-17T19:46:26.123Z,2023-02-18T00:40:03Z,4037782015,140,63.8,4037782013,56,Left,4037782017,141,96.8,4038291503,178,,4037782021,213,3.2,4037782019,212,13.0,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508766999,22,1,1,1,13,gi0l1habji5hpgar77dl5jqe,1,62.3,95.4,2023-02-17T19:46:28.151Z,2023-02-18T00:40:08Z,4037782339,140,48.1,4037782343,212,23.9,4037782345,213,4.0,4037782337,56,Back,4038291565,178,,4037782341,141,67.9,,,,,,,72im0m7d8rqpsclo4f5crqmsp,E. Elmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767009,23,1,1,1,18,gi0l1habji5hpgar77dl5jqe,1,47.4,66.4,2023-02-17T19:46:33.435Z,2023-02-18T00:40:11Z,4038291635,178,,4037782385,140,59.5,4037782383,56,Center,4037782387,141,67.2,4037782391,213,0.0,4037782389,212,12.7,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767015,24,1,1,1,19,gi0l1habji5hpgar77dl5jqe,1,59.5,67.2,2023-02-17T19:46:34.327Z,2023-02-18T00:40:16Z,4037782419,141,89.7,4037782421,212,20.4,4037782423,213,2.3,4037782417,140,46.7,4038291749,178,,4037782415,56,Back,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767047,25,1,1,1,21,gi0l1habji5hpgar77dl5jqe,1,46.7,90,2023-02-17T19:46:36.886Z,2023-02-18T00:40:21Z,4037782579,212,11.0,4037782581,213,0.4,4037782571,140,56.3,4037782575,141,96.5,4038291825,178,,4037782567,56,Left,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767077,26,1,1,1,23,gi0l1habji5hpgar77dl5jqe,1,56.3,96.5,2023-02-17T19:46:38.386Z,2023-02-18T00:40:25Z,4037782763,213,3.4,4037782755,56,Back,4037782761,212,10.7,4037782757,140,46.6,4038291861,178,,4037782759,141,91.8,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767085,27,1,1,1,25,gi0l1habji5hpgar77dl5jqe,0,46.6,91.8,2023-02-17T19:46:40.519Z,2023-02-18T00:40:27Z,4037782797,213,6.0,4037782791,141,76.9,4037782801,1,,4037782793,212,34.3,4037782783,56,Center,4037782779,155,,4038291915,178,,4037782787,140,77.8,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767103,11,1,1,1,27,6tuibxq39fdryu8ou06wcm0q3,1,26.7,29.7,2023-02-17T19:46:42.420Z,2023-02-18T00:40:32Z,4037782891,212,7.3,4037782889,141,19.7,4037782893,213,5.1,4037782885,56,Back,4037782883,3,,4037782887,140,29.3,4038291997,178,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767171,14,49,1,1,28,6tuibxq39fdryu8ou06wcm0q3,1,30.8,21,2023-02-17T19:46:43.526Z,2023-02-18T00:40:38Z,,,,,,,,,,,,,,,,,,,,,,,,,42m78ny1ggvmzmjtka7exyzqi,N. Zortea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767145,12,1,1,1,28,6tuibxq39fdryu8ou06wcm0q3,0,29.8,19.1,2023-02-17T19:46:43.609Z,2023-02-18T00:40:41Z,4038292115,178,,4037783109,56,Center,4037783115,141,29.4,4037783119,213,0.2,4037783117,212,29.6,4037783105,155,,4037783111,140,57.2,,,,42m78ny1ggvmzmjtka7exyzqi,N. Zortea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767157,28,44,1,1,31,gi0l1habji5hpgar77dl5jqe,1,42.8,67.2,2023-02-17T19:46:46.091Z,2023-02-18T01:26:47Z,4037783175,285,,4037783173,56,Back,4037783189,233,13,,,,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767147,13,44,1,1,31,6tuibxq39fdryu8ou06wcm0q3,0,57.2,32.8,2023-02-17T19:46:46.092Z,2023-02-18T00:40:45Z,4037783127,286,,4037783125,56,Center,4037783229,233,28,,,,,,,,,,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767159,29,61,1,1,31,gi0l1habji5hpgar77dl5jqe,1,42.8,69.6,2023-02-17T19:46:46.208Z,2023-02-18T01:26:47Z,4038292475,15,,4038292477,388,,4037783185,56,Back,,,,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767177,30,49,1,1,32,gi0l1habji5hpgar77dl5jqe,1,34.1,62.9,2023-02-17T19:46:47.863Z,2023-02-18T00:41:50Z,,,,,,,,,,,,,,,,,,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767191,31,1,1,1,34,gi0l1habji5hpgar77dl5jqe,1,34.1,62.9,2023-02-17T19:46:49.263Z,2023-02-18T00:41:58Z,4037783295,213,4.9,4037783293,212,22.5,4037783289,140,38.0,4037783291,141,30.4,4038292963,178,,4037783287,56,Back,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767193,32,1,1,1,36,gi0l1habji5hpgar77dl5jqe,0,38,30.4,2023-02-17T19:46:51.627Z,2023-02-18T00:42:04Z,4038293607,178,,4037783325,213,6.0,4037783323,212,33.5,4037783321,141,18.6,4037783319,140,69.0,4037783327,1,,4037783317,56,Right,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767195,15,49,1,1,38,6tuibxq39fdryu8ou06wcm0q3,1,38.4,80.2,2023-02-17T19:46:53.094Z,2023-02-18T00:42:09Z,,,,,,,,,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767229,16,1,1,1,39,6tuibxq39fdryu8ou06wcm0q3,1,36.5,82.7,2023-02-17T19:46:54.294Z,2023-02-18T00:42:12Z,4038293739,178,,4037783469,141,83.6,4037783473,213,0.0,4037783467,140,61.3,4037783465,56,Left,4037783471,212,26.0,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767233,17,61,1,1,40,6tuibxq39fdryu8ou06wcm0q3,0,61.4,84.7,2023-02-17T19:46:55.464Z,2023-02-18T00:42:15Z,4038293749,178,,4037783493,56,Left,,,,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767241,33,1,1,1,40,gi0l1habji5hpgar77dl5jqe,0,36.5,17,2023-02-17T19:46:55.830Z,2023-02-18T00:42:23Z,4037783517,212,20.2,4037783519,213,0.5,4037783511,56,Center,4038293781,178,,4037783515,141,31.6,4037783513,140,53.3,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767269,18,1,1,1,43,6tuibxq39fdryu8ou06wcm0q3,0,47.3,75.1,2023-02-17T19:46:58.304Z,2023-02-18T00:42:27Z,4038293899,178,,4037783615,141,100.0,4037783613,140,56.0,4037783617,212,20.4,4037783619,213,1.1,4037783611,56,Left,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767271,19,5,1,1,45,6tuibxq39fdryu8ou06wcm0q3,0,57.3,101.8,2023-02-17T19:47:00.048Z,2023-02-18T00:42:30Z,4037783621,56,Left,4037783885,233,34,4037783623,347,,,,,,,,,,,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767313,34,5,1,1,45,gi0l1habji5hpgar77dl5jqe,1,42.7,-1.8,2023-02-17T19:47:00.048Z,2023-02-18T00:42:30Z,4037783845,347,,4037783843,56,Back,4037783857,233,19,,,,,,,,,,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508767431,35,1,1,1,54,gi0l1habji5hpgar77dl5jqe,1,40.4,0,2023-02-17T19:47:09.698Z,2023-02-18T00:42:31Z,4037784453,213,2.5,4037784447,140,24.8,4037987211,189,,4037784445,56,Back,4037784451,212,21.2,4037784443,107,,4037784449,141,18.2,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
