id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,assist
2481394345,3,49,1,0,14,dxq76zcvnokq07cszdx0i6kve,1,33.4,16.9,2022-11-04T19:46:17.961Z,2022-11-05T04:27:33Z,,,,,,,,,,,,,,,,,,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481489655,848,83,1,0,17,bi1fxjrncd0ram0oi7ja1jyuo,1,62.9,80.1,2022-11-04T19:46:21.094Z,2022-11-05T05:05:03Z,3894259193,399,198081,,,,,,,,,,,,,,,,,,,,,,cntcffa67r95rbcf1154r92zu,L. Banda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481394391,4,1,1,0,18,dxq76zcvnokq07cszdx0i6kve,0,34.6,1.7,2022-11-04T19:46:21.825Z,2022-11-05T04:27:40Z,3893744113,233,7,3893743933,56,Back,3893744111,236,,3894244871,178,,3893743941,213,0.1,3893743935,140,40.9,3893744117,286,,3893743937,141,2.2,dfckk0xst90yjlep74tvups5x,K. Ehizibue,3893743939,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481394419,7,74,1,0,18,bi1fxjrncd0ram0oi7ja1jyuo,1,58,97.1,2022-11-04T19:46:21.891Z,2022-11-05T04:27:45Z,3894244891,178,,3893744079,285,,3893744159,233,4,3893744077,56,Left,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481489895,849,67,1,0,19,bi1fxjrncd0ram0oi7ja1jyuo,1,53.2,81.7,2022-11-04T19:46:23.485Z,2022-11-05T05:46:11Z,3894260377,233,981,,,,,,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481489889,981,67,1,0,19,dxq76zcvnokq07cszdx0i6kve,0,46.8,18.3,2022-11-04T19:46:23.486Z,2022-11-05T05:05:33Z,3894260389,233,849,,,,,,,,,,,,,,,,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481394481,8,1,1,0,19,bi1fxjrncd0ram0oi7ja1jyuo,1,54.1,89.4,2022-11-04T19:46:23.515Z,2022-11-05T05:46:11Z,3894244951,178,,3893744371,157,,3893744379,212,24.8,3893744375,140,74.4,3893744381,213,5.8,3893744373,56,Center,3893744377,141,70.9,3893744383,1,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481490219,851,67,1,0,22,bi1fxjrncd0ram0oi7ja1jyuo,1,76.3,77,2022-11-04T19:46:25.731Z,2022-11-05T05:46:12Z,3894262007,233,987,,,,,,,,,,,,,,,,,,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481490215,987,67,1,0,22,dxq76zcvnokq07cszdx0i6kve,0,23.7,23,2022-11-04T19:46:25.732Z,2022-11-05T05:06:15Z,3894262011,233,851,,,,,,,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481490029,850,43,1,0,22,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-11-04T19:46:25.808Z,2022-11-05T05:06:01Z,3894261049,233,983,3894261547,144,67,,,,,,,,,,,,,,,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481490027,983,43,1,0,22,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-11-04T19:46:25.809Z,2022-11-05T05:06:01Z,3894261057,233,850,3894261523,144,67,,,,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481472691,834,61,1,0,22,bi1fxjrncd0ram0oi7ja1jyuo,0,74.7,75.5,2022-11-04T19:46:25.880Z,2022-11-05T05:46:12Z,3894245039,178,,3894168297,56,Center,,,,,,,,,,,,,,,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481394493,5,1,1,0,23,dxq76zcvnokq07cszdx0i6kve,1,22.1,19.6,2022-11-04T19:46:27.447Z,2022-11-05T04:28:27Z,3893744419,141,16.3,3893744423,212,3.4,3894245069,178,,3893744415,140,24.5,3893744413,56,Back,3893744425,213,5.6,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481394521,6,1,1,0,24,dxq76zcvnokq07cszdx0i6kve,1,25.2,15.1,2022-11-04T19:46:28.029Z,2022-11-05T04:28:31Z,3893744575,141,47.3,3893744577,212,23.0,3894245077,178,,3893744569,56,Back,3893744579,213,1.9,3893744573,140,18.6,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481394539,7,1,1,0,27,dxq76zcvnokq07cszdx0i6kve,1,18.6,47.3,2022-11-04T19:46:30.993Z,2022-11-05T04:28:34Z,3893744683,56,Back,3893744691,213,1.8,3894245097,178,,3893744685,140,14.3,3893744687,141,75.3,3893744689,212,19.6,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481394569,8,1,1,0,29,dxq76zcvnokq07cszdx0i6kve,1,14.3,75.3,2022-11-04T19:46:33.290Z,2022-11-05T04:28:36Z,3893744851,140,26.5,3893744853,141,95.9,3893744849,56,Back,3893744857,213,0.8,3893744855,212,19.0,3894245109,178,,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481394659,9,1,1,0,31,dxq76zcvnokq07cszdx0i6kve,1,26.5,95.9,2022-11-04T19:46:34.939Z,2022-11-05T04:28:40Z,3893745329,141,91.1,3893745327,140,44.5,3893745325,56,Back,3893745331,212,19.2,3894245135,178,,3893745333,213,6.1,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481394665,10,4,1,0,33,dxq76zcvnokq07cszdx0i6kve,1,43,87.3,2022-11-04T19:46:36.783Z,2022-11-05T04:28:48Z,3893745363,56,Back,3893745361,13,,3893745405,233,9,3893745365,152,,3893745367,265,,3893745369,286,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481394629,9,4,1,0,33,bi1fxjrncd0ram0oi7ja1jyuo,0,57,12.7,2022-11-04T19:46:36.784Z,2022-11-05T04:28:48Z,3893745437,233,10,3893745161,56,Right,3893745163,152,,3893745159,13,,3893745167,285,,3893745165,265,,3894245173,178,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481394921,11,1,1,0,50,dxq76zcvnokq07cszdx0i6kve,1,36.3,80.6,2022-11-04T19:46:53.840Z,2022-11-05T04:29:24Z,3893746709,56,Back,3893746707,152,,3893746705,5,,3893746713,141,72.3,3893746711,140,30.3,3893952761,189,,3893746715,212,8.5,3893746717,213,3.9,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,3894245207,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481433133,455,1,1,0,52,dxq76zcvnokq07cszdx0i6kve,1,26,64.2,2022-11-04T19:46:55.952Z,2022-11-05T04:29:17Z,3893953835,56,Back,3893953841,141,43.9,3893953839,140,29.7,3893953847,213,5.0,3894245307,178,,3893953845,212,14.3,3893953833,189,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481394937,12,1,1,0,55,dxq76zcvnokq07cszdx0i6kve,1,47.4,30.1,2022-11-04T19:46:59.249Z,2022-11-05T04:30:11Z,3893746793,141,19.9,3893746791,140,40.0,3893746789,56,Back,3893746795,212,10.4,3894245503,178,,3893746797,213,3.9,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481394967,13,1,1,0,56,dxq76zcvnokq07cszdx0i6kve,1,40,19.9,2022-11-04T19:47:00.307Z,2022-11-05T04:30:16Z,3894245523,178,,3893746933,213,1.7,3893746931,212,26.1,3893746925,56,Back,3893746927,140,38.0,3893746929,141,58.1,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395015,14,1,1,1,2,dxq76zcvnokq07cszdx0i6kve,1,46,63.2,2022-11-04T19:47:05.987Z,2022-11-05T04:30:20Z,3893747183,140,40.3,3893747179,56,Back,3893747187,212,23.7,3893747185,141,96.9,3894245535,178,,3893747189,213,1.8,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395045,15,1,1,1,5,dxq76zcvnokq07cszdx0i6kve,0,40.3,96.9,2022-11-04T19:47:08.920Z,2022-11-05T04:30:24Z,3894245567,178,,3893747337,141,92.0,3893747345,213,6.1,3893747335,140,63.2,3893747331,56,Left,3893747341,212,24.3,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395031,10,49,1,1,6,bi1fxjrncd0ram0oi7ja1jyuo,1,33.5,8.3,2022-11-04T19:47:10.081Z,2022-11-05T04:30:28Z,,,,,,,,,,,,,,,,,,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395075,11,1,1,1,6,bi1fxjrncd0ram0oi7ja1jyuo,1,33.5,8.3,2022-11-04T19:47:10.198Z,2022-11-05T04:30:33Z,3893747491,140,39.3,3893747493,141,4.7,3893747489,56,Back,3894245609,178,,3893747497,213,5.9,3893747495,212,6.6,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395087,12,1,1,1,7,bi1fxjrncd0ram0oi7ja1jyuo,1,46.6,2.9,2022-11-04T19:47:11.526Z,2022-11-05T04:30:37Z,3893747579,141,2.9,3894245623,178,,3893747577,140,41.5,3893747583,213,3.1,3893747581,212,5.4,3893747575,56,Back,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395163,13,1,1,1,9,bi1fxjrncd0ram0oi7ja1jyuo,1,39.3,4.7,2022-11-04T19:47:13.720Z,2022-11-05T04:30:40Z,3893747941,212,15.3,3893747943,213,0.5,3894245645,178,,3893747939,141,16.4,3893747933,140,51.8,3893747931,56,Right,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395175,14,1,1,1,13,bi1fxjrncd0ram0oi7ja1jyuo,1,48.6,37.1,2022-11-04T19:47:16.915Z,2022-11-05T04:30:44Z,3893748023,56,Center,3893748031,213,1.4,3894245665,178,,3893748029,212,24.5,3893748027,141,72.3,3893748025,140,53.4,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395189,15,43,1,1,16,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-11-04T19:47:19.992Z,2022-11-04T20:03:44Z,3893748093,56,Left,3893795487,144,1,3893748101,213,1.5,3893748097,141,87.7,3893748095,140,56.6,3893748099,212,27.2,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395239,16,1,1,1,17,bi1fxjrncd0ram0oi7ja1jyuo,1,57.4,87.6,2022-11-04T19:47:20.742Z,2022-11-05T04:30:51Z,3894245689,178,,3893748329,213,0.3,3893748327,212,14.5,3893748325,141,93.6,3893748321,56,Left,3893748323,140,70.7,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395401,17,1,1,1,22,bi1fxjrncd0ram0oi7ja1jyuo,1,61.3,89.7,2022-11-04T19:47:26.561Z,2022-11-05T04:30:56Z,3893749227,140,70.0,3893749225,56,Left,3893749229,141,86.5,3894245727,178,,3893749231,212,9.4,3893749233,213,6.0,,,,,,,cntcffa67r95rbcf1154r92zu,L. Banda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395273,16,45,1,1,23,dxq76zcvnokq07cszdx0i6kve,0,33.1,21.9,2022-11-04T19:47:27.718Z,2022-11-05T04:31:01Z,3893801873,233,162,3893748481,285,,3893748477,56,Back,,,,,,,,,,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404403,162,3,1,1,23,bi1fxjrncd0ram0oi7ja1jyuo,1,66.9,78.1,2022-11-04T19:47:27.718Z,2022-11-05T04:31:00Z,3894168489,465,,3893801833,56,Center,3893801853,233,16,3894245745,178,,3893801835,286,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404411,163,1,1,1,25,bi1fxjrncd0ram0oi7ja1jyuo,1,74.1,71.1,2022-11-04T19:47:29.518Z,2022-11-05T04:31:09Z,3893802609,212,9.0,3893802605,140,72.1,3893802607,141,58.3,3894245765,178,,3893802611,213,4.5,3893805531,210,14,3893802603,56,Center,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481491179,1002,43,1,1,27,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-11-04T19:47:30.978Z,2022-11-05T06:31:45Z,3894267147,399,420879,3894432265,144,83,,,,,,,,,,,,,,,,,,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404415,164,14,1,1,28,bi1fxjrncd0ram0oi7ja1jyuo,1,78.8,52.4,2022-11-04T19:47:31.726Z,2022-11-05T04:31:09Z,3894245797,178,,3893803167,56,Center,3893805553,75,,3893805573,231,50.4,3893805567,103,3.2,3893804635,18,,3893803163,22,,3893804633,20,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,3893805571,230,98.0,,3893805569,215,3893805559,55,163,3893805565,102,44.7,3893805555,29,,,,,,,,,,,,,,,,,,,,,
2481395355,17,49,1,1,31,dxq76zcvnokq07cszdx0i6kve,1,9.4,98.7,2022-11-04T19:47:34.943Z,2022-11-05T04:31:13Z,,,,,,,,,,,,,,,,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395375,18,1,1,1,35,dxq76zcvnokq07cszdx0i6kve,1,9.4,98.7,2022-11-04T19:47:39.370Z,2022-11-05T04:31:18Z,3893749063,212,13.9,3893749061,141,80.9,3893749059,140,2.9,3893749065,213,4.2,3893749057,56,Back,3894245829,178,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395391,19,1,1,1,37,dxq76zcvnokq07cszdx0i6kve,0,2.9,80.9,2022-11-04T19:47:40.747Z,2022-11-05T04:31:25Z,3893749149,212,35.2,3893749153,1,,3893749151,213,0.2,3893749145,140,35.9,3893749147,141,89.6,3893749139,155,,3893749143,56,Back,3894245869,178,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395405,18,49,1,1,38,bi1fxjrncd0ram0oi7ja1jyuo,1,58.9,7.7,2022-11-04T19:47:42.328Z,2022-11-05T04:31:29Z,,,,,,,,,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395423,19,1,1,1,38,bi1fxjrncd0ram0oi7ja1jyuo,0,58.9,7.7,2022-11-04T19:47:42.411Z,2022-11-05T04:31:36Z,3894245949,388,,3893749329,212,13.3,3893749327,141,0.0,3893749325,140,70.2,3893749331,213,5.8,3893749323,56,Right,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395425,20,5,1,1,40,bi1fxjrncd0ram0oi7ja1jyuo,0,69.8,-1.1,2022-11-04T19:47:43.802Z,2022-11-05T04:31:39Z,3893749337,56,Right,3893750343,233,20,3893749339,347,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395615,20,5,1,1,40,dxq76zcvnokq07cszdx0i6kve,1,30.2,101.1,2022-11-04T19:47:43.802Z,2022-11-05T04:31:39Z,3893750321,233,20,3893750295,56,Back,3893750297,347,,,,,,,,,,,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
