id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/18/value
2527505161,199,1,1,20,46,49rkyo4do8uwj06geomw0xr4i,1,62.8,4.9,2023-04-02T13:21:35.385Z,2023-04-02T21:58:05Z,4159785651,178,,4157711625,56,Center,4157711627,140,61.6,4157711633,213,1.7,4157711631,212,12.2,4157711629,141,22.8,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505271,200,1,1,20,49,49rkyo4do8uwj06geomw0xr4i,1,55.5,2.9,2023-04-02T13:21:37.930Z,2023-04-02T21:58:10Z,4157712301,212,47.3,4159785701,178,,4157712305,1,,4157712303,213,2.5,4157712291,56,Back,4157712293,140,19.7,4157712297,141,45.2,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505339,201,1,1,20,53,49rkyo4do8uwj06geomw0xr4i,0,19.2,46.3,2023-04-02T13:21:41.761Z,2023-04-02T21:58:15Z,4157712709,212,53.1,4157712715,1,,4157712713,213,0.1,4157712701,157,,4157712703,56,Center,4159785813,178,,4157712707,141,56.1,4157712705,140,69.4,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505361,196,49,1,20,56,4klvxyeh3xcus4ongu7c00mgc,1,35.8,41.2,2023-04-02T13:21:45.419Z,2023-04-02T21:58:19Z,,,,,,,,,,,,,,,,,,,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505463,197,1,1,20,58,4klvxyeh3xcus4ongu7c00mgc,1,34.2,37.9,2023-04-02T13:21:46.858Z,2023-04-02T21:58:23Z,4157713421,213,4.5,4157713419,212,20.0,4157713415,140,29.9,4157713413,56,Back,4157713417,141,9.2,4159785963,178,,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505473,198,1,1,21,1,4klvxyeh3xcus4ongu7c00mgc,0,28.8,7.9,2023-04-02T13:21:49.643Z,2023-04-02T21:58:28Z,4157713479,141,29.5,4157713481,212,30.5,4157713483,213,0.5,4159786057,178,,4157713473,155,,4157713477,140,54.3,4157713475,56,Center,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505491,202,49,1,21,2,49rkyo4do8uwj06geomw0xr4i,1,46.1,67.9,2023-04-02T13:21:51.245Z,2023-04-02T21:58:32Z,,,,,,,,,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505511,203,1,1,21,3,49rkyo4do8uwj06geomw0xr4i,0,46.1,68.1,2023-04-02T13:21:52.395Z,2023-04-02T21:58:40Z,4157713649,141,84.2,4159786233,178,,4157713651,212,11.1,4157713647,140,48.0,4157713653,213,1.4,4157713645,56,Back,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505531,199,49,1,21,4,4klvxyeh3xcus4ongu7c00mgc,1,53.9,14.6,2023-04-02T13:21:53.045Z,2023-04-02T21:58:47Z,,,,,,,,,,,,,,,,,,,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505555,200,1,1,21,4,4klvxyeh3xcus4ongu7c00mgc,1,53.9,14.6,2023-04-02T13:21:53.331Z,2023-04-02T21:58:50Z,4157713869,56,Right,4157713875,212,5.2,4159786371,178,,4157713877,213,5.9,4157713873,141,11.9,4157713871,140,58.5,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505573,201,1,1,21,6,4klvxyeh3xcus4ongu7c00mgc,1,58.1,13.7,2023-04-02T13:21:55.044Z,2023-04-02T21:58:55Z,4157713991,212,6.7,4157713985,56,Center,4157713983,155,,4157713987,140,58.1,4159786477,178,,4157713993,213,1.6,4157713989,141,23.6,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505625,202,1,1,21,9,4klvxyeh3xcus4ongu7c00mgc,1,70.4,27.9,2023-04-02T13:21:57.739Z,2023-04-02T21:58:59Z,4157714293,56,Center,4157714297,141,41.2,4157714295,140,68.4,4159786571,178,,4157714307,213,1.8,4157714301,212,9.3,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505661,203,1,1,21,11,4klvxyeh3xcus4ongu7c00mgc,1,69.5,54.9,2023-04-02T13:21:59.755Z,2023-04-02T21:59:02Z,4159786627,178,,4157714549,141,73.2,4157714553,213,1.5,4157714545,56,Center,4157714547,140,70.0,4157714551,212,12.5,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505747,204,1,1,21,13,4klvxyeh3xcus4ongu7c00mgc,1,72.7,75,2023-04-02T13:22:02.189Z,2023-04-02T21:59:05Z,4157715005,140,79.2,4157715003,56,Left,4157715007,141,92.1,4159786687,178,,4157715009,212,13.5,4157715011,213,1.0,,,,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505807,205,1,1,21,18,4klvxyeh3xcus4ongu7c00mgc,1,82.9,81.5,2023-04-02T13:22:06.891Z,2023-04-02T21:59:15Z,4157715361,140,95.2,4157716511,154,,4159786731,178,,4159083339,223,,4159083341,20,,4157715359,56,Center,4157715363,141,45.5,4157715367,213,5.2,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,4157715365,212,27.7,4157715357,155,,4157715355,2,4157716509,210,13,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505813,206,13,1,21,19,4klvxyeh3xcus4ongu7c00mgc,1,95.3,45.5,2023-04-02T13:22:08.427Z,2023-04-02T21:59:15Z,4157716533,102,51.8,4159786839,388,,4157715401,16,,4157716537,103,75,4157716521,154,,4157715399,22,,4157715547,15,,4157716515,74,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,4157716517,29,,4157716525,55,205,4157715403,56,4157715553,328,,4157716543,230,4157716547,231,48.7,Center,99.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505821,204,5,1,21,21,49rkyo4do8uwj06geomw0xr4i,1,-0.8,47.1,2023-04-02T13:22:09.851Z,2023-04-02T21:59:21Z,4157715427,346,,4157715467,233,207,4157715425,56,Back,,,,,,,,,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505815,207,5,1,21,21,4klvxyeh3xcus4ongu7c00mgc,0,100.8,52.9,2023-04-02T13:22:09.851Z,2023-04-02T21:59:21Z,4157715501,233,204,4157715419,346,,4157715417,56,Center,,,,,,,,,,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506373,205,1,1,21,51,49rkyo4do8uwj06geomw0xr4i,1,2.6,44.8,2023-04-02T13:22:39.783Z,2023-04-02T21:59:22Z,4157718447,56,Left,4157718443,155,,4157718451,140,56.0,4157718455,212,63.2,4157718453,141,87.8,4157718457,213,0.5,4157718441,124,,4157718463,74,,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,4157718459,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506387,206,44,1,21,54,49rkyo4do8uwj06geomw0xr4i,1,56.8,89,2023-04-02T13:22:42.862Z,2023-04-03T00:44:56Z,4157718609,233,208,4157718551,286,,4157718549,56,Left,,,,,,,,,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506371,208,44,1,21,54,4klvxyeh3xcus4ongu7c00mgc,0,43.2,11,2023-04-02T13:22:42.863Z,2023-04-02T21:59:26Z,4157718439,285,,4157718685,233,206,4157718435,56,Back,,,,,,,,,,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506415,207,1,1,21,54,49rkyo4do8uwj06geomw0xr4i,0,56.1,87.8,2023-04-02T13:22:42.923Z,2023-04-03T00:44:57Z,4157718711,56,Center,4157718717,212,16.4,4157718713,140,67.2,4157718709,3,,4157718715,141,70.9,4159787049,388,,4157718719,213,5.5,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506431,209,1,1,21,55,4klvxyeh3xcus4ongu7c00mgc,0,35.8,23.1,2023-04-02T13:22:44.470Z,2023-04-02T21:59:37Z,4157718803,141,6.8,4157718807,213,5.8,4157718805,212,22.1,4159787145,178,,4157718801,140,54.0,4157718797,3,,4157718799,56,Right,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527510829,241,1,1,21,58,49rkyo4do8uwj06geomw0xr4i,0,40.9,91.7,2023-04-02T13:22:46.622Z,2023-04-02T21:59:48Z,4157743151,140,60.1,4159787345,388,,4157743149,56,Center,4157743157,213,5.6,4157743153,141,67.8,4157743155,212,25.9,4157743147,3,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506453,210,49,1,21,59,4klvxyeh3xcus4ongu7c00mgc,1,43.6,34,2023-04-02T13:22:48.106Z,2023-04-02T21:59:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506513,211,1,1,22,1,4klvxyeh3xcus4ongu7c00mgc,1,53.1,46.6,2023-04-02T13:22:50.245Z,2023-04-02T21:59:56Z,4159787437,178,,4157719239,212,9.0,4157719241,213,1.7,4157719233,56,Center,4157719237,141,59.7,4157719235,140,51.9,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506581,212,1,1,22,3,4klvxyeh3xcus4ongu7c00mgc,1,52.1,58.8,2023-04-02T13:22:51.840Z,2023-04-02T22:00:01Z,4157719609,213,2.0,4159787491,178,,4157719601,56,Back,4157719605,141,75.3,4157719607,212,12.3,4157719603,140,47.2,,,,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506625,213,1,1,22,6,4klvxyeh3xcus4ongu7c00mgc,1,48.5,72.4,2023-04-02T13:22:54.847Z,2023-04-02T22:00:03Z,4157719895,141,64.6,4157719887,56,Back,4157719891,140,45.0,4159787537,178,,4157719899,212,6.5,4157719905,213,4.1,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506687,208,45,1,22,8,49rkyo4do8uwj06geomw0xr4i,0,53.5,46.8,2023-04-02T13:22:57.230Z,2023-04-02T22:00:11Z,4157720183,285,,4157720301,233,214,4157720181,56,Center,,,,,,,,,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506677,214,3,1,22,8,4klvxyeh3xcus4ongu7c00mgc,1,46.5,53.2,2023-04-02T13:22:57.230Z,2023-04-02T22:00:10Z,4159787593,178,,4157720259,233,208,4157720153,286,,4157720151,56,Back,4159086381,465,,,,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506835,215,1,1,22,10,4klvxyeh3xcus4ongu7c00mgc,1,55,48.7,2023-04-02T13:22:58.897Z,2023-04-02T22:00:12Z,4157721059,213,0.8,4157721061,1,,4157721049,155,,4159787623,178,,4157721051,56,Left,4157721057,212,46.0,4157721053,140,85.7,4157721055,141,96.9,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506903,216,1,1,22,18,4klvxyeh3xcus4ongu7c00mgc,1,85.8,79.7,2023-04-02T13:23:07.256Z,2023-04-02T22:00:27Z,4159087085,223,,4159787691,178,,4159087087,20,,4157721457,56,Center,4157721453,2,,4157721455,155,,4157721989,210,13,4157721459,140,92.3,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,4157721991,154,,4157721461,141,54.8,4157721463,212,4157721465,213,5.1,,,,,,18.3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506909,217,13,1,22,19,4klvxyeh3xcus4ongu7c00mgc,1,92.3,54.8,2023-04-02T13:23:08.137Z,2023-04-02T22:00:28Z,4157722115,102,57.6,4157722107,55,216,4157722103,154,,4157722119,103,70.8,4159787851,388,,4157722129,231,51.8,4157721759,328,,4157721489,22,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,4157722101,29,,4157721755,15,,4157721497,56,4157722099,77,,4157722127,230,4157721493,17,,Center,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506917,209,5,1,22,20,49rkyo4do8uwj06geomw0xr4i,1,-0.6,42.4,2023-04-02T13:23:09.226Z,2023-04-02T22:00:33Z,4157721537,346,,4157721535,56,Back,4157721587,233,218,,,,,,,,,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506923,218,5,1,22,20,4klvxyeh3xcus4ongu7c00mgc,0,100.6,57.6,2023-04-02T13:23:09.226Z,2023-04-02T22:00:32Z,4157721547,346,,4157721545,56,Center,4157721617,233,209,,,,,,,,,,,,,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527507543,210,1,1,22,51,49rkyo4do8uwj06geomw0xr4i,0,4.2,45.8,2023-04-02T13:23:40.101Z,2023-04-02T22:00:35Z,4157724789,140,69.8,4157724799,212,69.2,4157724811,74,,4157724773,124,,4157724779,155,,4157724793,141,55.4,4157724785,56,Center,4157724803,213,0.1,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,4157724807,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527507615,219,1,1,22,56,4klvxyeh3xcus4ongu7c00mgc,1,34.9,43.9,2023-04-02T13:23:44.526Z,2023-04-02T22:00:42Z,4157725167,3,,4157725181,213,6.1,4157725169,56,Center,4159788085,178,,4157725177,212,17.5,4157725173,141,40.3,4157725171,140,51.4,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527507623,220,1,1,22,56,4klvxyeh3xcus4ongu7c00mgc,0,50,41.2,2023-04-02T13:23:45.364Z,2023-04-02T22:00:51Z,4159788197,388,,4157725229,213,6.0,4157729413,168,,4157725227,212,18.1,4157725219,3,,4157725223,140,66.5,4157725225,141,33.4,4157725221,56,Center,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527507659,211,1,1,22,58,49rkyo4do8uwj06geomw0xr4i,1,38.3,62.7,2023-04-02T13:23:46.609Z,2023-04-02T22:00:56Z,4157725439,212,22.1,4157725441,213,0.7,4157725435,140,54.0,4157725437,141,84.4,4157725427,3,,4159788273,178,,4157725433,56,Left,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527507667,212,44,1,23,2,49rkyo4do8uwj06geomw0xr4i,1,57,89.4,2023-04-02T13:23:50.707Z,2023-04-03T00:44:57Z,4157725487,56,Left,4157725591,233,221,4157725489,286,,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527507681,221,44,1,23,2,4klvxyeh3xcus4ongu7c00mgc,0,43,10.6,2023-04-02T13:23:50.708Z,2023-04-02T22:01:03Z,4157725519,285,,4157725615,233,212,4157725517,56,Back,,,,,,,,,,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527507675,213,1,1,23,2,49rkyo4do8uwj06geomw0xr4i,0,53.8,85.3,2023-04-02T13:23:50.726Z,2023-04-03T00:44:57Z,4157725505,140,58.7,4159788365,388,,4157725503,56,Left,4157725513,213,0.4,4157725509,141,88.4,4157725511,212,5.6,4157725499,3,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527507687,222,61,1,23,2,4klvxyeh3xcus4ongu7c00mgc,1,39.9,5,2023-04-02T13:23:50.856Z,2023-04-02T22:01:13Z,4159788461,15,,4157725565,56,Back,4159788463,388,,,,,,,,,,,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527507743,214,50,1,23,5,49rkyo4do8uwj06geomw0xr4i,1,68,92.2,2023-04-02T13:23:54.225Z,2023-04-02T22:01:21Z,4157725863,286,,4157725861,56,Left,4157726151,233,223,,,,,,,,,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527507773,223,7,1,23,5,4klvxyeh3xcus4ongu7c00mgc,1,32,7.8,2023-04-02T13:23:54.364Z,2023-04-02T22:01:26Z,4159091593,384,,4157726053,233,214,4157725995,56,Back,4159788693,178,,4157725997,285,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527507829,224,1,1,23,6,4klvxyeh3xcus4ongu7c00mgc,0,41.3,9.4,2023-04-02T13:23:54.925Z,2023-04-02T22:01:31Z,4157726285,212,14.1,4157726283,141,28.2,4159788779,178,,4157726287,213,1.1,4157726279,56,Back,4157726281,140,46.9,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527507867,215,1,1,23,9,49rkyo4do8uwj06geomw0xr4i,0,56.4,68.2,2023-04-02T13:23:57.605Z,2023-04-02T22:01:36Z,4157726459,140,79.5,4157726461,141,57.3,4157726465,213,6.0,4157726463,212,25.4,4159788821,178,,4157726455,155,,4157726457,56,Center,,,,3mqhkh4iz4kesvmqui3hupgmi,B. Dia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527507893,225,1,1,23,11,4klvxyeh3xcus4ongu7c00mgc,1,22.8,43.7,2023-04-02T13:23:59.608Z,2023-04-02T22:01:40Z,4157726589,140,30.9,4159788913,178,,4157726597,213,5.9,4157726593,212,9.1,4157726591,141,39.1,4157726585,3,,4157726587,56,Back,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527507899,226,49,1,23,12,4klvxyeh3xcus4ongu7c00mgc,1,29.7,40.1,2023-04-02T13:24:01.162Z,2023-04-02T22:01:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527507929,216,45,1,23,13,49rkyo4do8uwj06geomw0xr4i,0,75.4,61,2023-04-02T13:24:02.113Z,2023-04-02T22:02:02Z,4157726735,56,Center,4157727061,233,227,4157726737,286,,,,,,,,,,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527507983,227,3,1,23,13,4klvxyeh3xcus4ongu7c00mgc,1,24.6,39,2023-04-02T13:24:02.113Z,2023-04-02T22:02:02Z,4159789349,178,,4157726967,56,Back,4159092241,464,,4157726969,285,,4157727035,233,216,,,,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527508019,228,1,1,23,16,4klvxyeh3xcus4ongu7c00mgc,1,21.9,14.3,2023-04-02T13:24:05.072Z,2023-04-02T22:02:06Z,4157727141,213,6.1,4157727139,212,15.0,4157727131,56,Back,4159789393,178,,4157727133,140,36.0,4157727135,141,10.7,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527508047,229,1,1,23,17,4klvxyeh3xcus4ongu7c00mgc,1,36,10.7,2023-04-02T13:24:05.973Z,2023-04-02T22:02:12Z,4157727279,212,17.6,4157727281,213,0.7,4159789549,178,,4157727273,56,Back,4157727277,141,28.2,4157727275,140,48.4,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527508069,230,1,1,23,18,4klvxyeh3xcus4ongu7c00mgc,0,48.4,28.2,2023-04-02T13:24:07.095Z,2023-04-02T22:02:16Z,4159789673,178,,4157727371,141,34.6,4157727373,212,6.4,4157727375,213,2.4,4157727369,140,43.9,4157727367,56,Back,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903311,1038,67,1,23,19,49rkyo4do8uwj06geomw0xr4i,1,57.2,64.5,2023-04-02T13:24:07.886Z,2023-04-03T00:44:58Z,4159822647,233,1159,,,,,,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903309,1159,67,1,23,19,4klvxyeh3xcus4ongu7c00mgc,0,42.8,35.5,2023-04-02T13:24:07.887Z,2023-04-02T22:29:08Z,4159822653,233,1038,,,,,,,,,,,,,,,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527508049,217,8,1,23,19,49rkyo4do8uwj06geomw0xr4i,1,53.9,64.9,2023-04-02T13:24:07.908Z,2023-04-03T00:44:58Z,4159092845,383,,4159789805,178,,4157727285,56,Center,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527508079,218,49,1,23,20,49rkyo4do8uwj06geomw0xr4i,1,46.5,44,2023-04-02T13:24:08.773Z,2023-04-02T22:02:26Z,,,,,,,,,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527508317,219,1,1,23,23,49rkyo4do8uwj06geomw0xr4i,1,46.5,44,2023-04-02T13:24:11.823Z,2023-04-02T22:02:29Z,4157728531,213,5.3,4157728527,141,6.2,4157728523,56,Right,4157728525,140,61.8,4157728529,212,30.3,4159789939,178,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527770617,850,3,1,23,28,49rkyo4do8uwj06geomw0xr4i,0,62,7.5,2023-04-02T13:24:16.898Z,2023-04-02T22:02:49Z,4159094749,467,89z0ym1zvwp7rikmd0kvpcq8l,4159790291,178,,4159094745,286,,4159094743,56,Right,4159094747,465,,,,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928275,1515,83,1,23,29,4klvxyeh3xcus4ongu7c00mgc,1,34.7,96,2023-04-02T13:24:17.917Z,2023-04-03T00:13:23Z,4159960335,399,197017,,,,,,,,,,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
