id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2501920999,171,1,1,25,54,6tuibxq39fdryu8ou06wcm0q3,1,78.9,13.2,2023-01-29T11:57:17.635Z,2023-01-29T21:25:26Z,4001772693,213,5.9,4001772689,141,4.8,4001772691,212,15.6,4001772685,56,Right,4001772687,140,92.7,4003657081,178,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921009,172,1,1,25,57,6tuibxq39fdryu8ou06wcm0q3,0,93.6,7,2023-01-29T11:57:20.451Z,2023-01-29T21:25:30Z,4001772735,56,Center,4001772737,140,92.7,4003014561,224,,4001772743,213,1.6,4003657207,178,,4001772739,141,45.7,4003014563,20,,4001772731,2,,4vis4wltntxil2m9z16mi6j8p,Rogério,,4001772741,212,,,,,,,,,,,,,,,,,,,,,,,,,,26.3,,,,,,
2501921025,181,52,1,25,59,9dntj5dioj5ex52yrgwzxrq9l,1,4.2,53.6,2023-01-29T11:57:22.553Z,2023-01-29T21:25:32Z,4003657281,178,,4003015043,377,,,,,,,,,,,,,,,,,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921123,182,1,1,26,5,9dntj5dioj5ex52yrgwzxrq9l,1,14.6,50.6,2023-01-29T11:57:28.567Z,2023-01-29T21:25:35Z,4001773217,123,,4001773223,141,69.9,4001773227,213,1.1,4001773225,212,15.1,4003657391,178,,4001773221,140,21.7,4001773219,56,Back,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921177,183,1,1,26,10,9dntj5dioj5ex52yrgwzxrq9l,1,21.7,69.9,2023-01-29T11:57:33.596Z,2023-01-29T21:25:39Z,4001773507,213,4.7,4001773505,212,31.8,4001773499,56,Back,4001773503,141,23.1,4003657575,178,,4001773501,140,22.4,,,,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921195,184,1,1,26,14,9dntj5dioj5ex52yrgwzxrq9l,1,22.4,23.1,2023-01-29T11:57:37.883Z,2023-01-29T21:25:44Z,4001773561,56,Back,4001773569,213,2.2,4001773567,212,17.2,4003657679,178,,4001773565,141,43.4,4001773563,140,12.7,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921235,185,1,1,26,17,9dntj5dioj5ex52yrgwzxrq9l,1,12.7,43.4,2023-01-29T11:57:41.023Z,2023-01-29T21:25:47Z,4001773761,141,70.6,4001773757,56,Back,4001773759,140,19.5,4003657823,178,,4001773765,213,1.2,4001773763,212,19.8,,,,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921289,186,1,1,26,24,9dntj5dioj5ex52yrgwzxrq9l,1,25.7,74.4,2023-01-29T11:57:48.020Z,2023-01-29T21:25:50Z,4001774003,56,Back,4001774005,140,21.5,4003657915,178,,4001774011,213,4.4,4001774007,141,56.6,4001774009,212,12.9,,,,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921325,187,1,1,26,31,9dntj5dioj5ex52yrgwzxrq9l,1,37.5,30,2023-01-29T11:57:54.332Z,2023-01-29T21:25:53Z,4001774235,141,15.2,4001774237,212,12.2,4001774233,140,31.0,4001774239,213,4.1,4001774231,56,Back,4003658055,178,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921347,188,1,1,26,37,9dntj5dioj5ex52yrgwzxrq9l,1,30.9,39.4,2023-01-29T11:58:00.368Z,2023-01-29T21:25:58Z,4001774373,141,66.4,4001774375,212,19.2,4001774377,213,1.9,4001774371,140,25.5,4003658235,178,,4001774369,56,Back,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921363,189,1,1,26,41,9dntj5dioj5ex52yrgwzxrq9l,1,26.6,66.9,2023-01-29T11:58:04.171Z,2023-01-29T21:26:01Z,4001774473,141,64.6,4001774465,56,Back,4001774475,212,9.8,4001774477,213,6.1,4001774471,140,35.8,4003658361,178,,,,,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921411,190,1,1,26,43,9dntj5dioj5ex52yrgwzxrq9l,1,38.8,70.9,2023-01-29T11:58:06.570Z,2023-01-29T21:26:04Z,4001774719,56,Back,4001774721,140,25.0,4001774727,213,2.3,4001774725,212,20.8,4003658479,178,,4001774723,141,92.9,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921433,191,1,1,26,46,9dntj5dioj5ex52yrgwzxrq9l,0,25,92.9,2023-01-29T11:58:09.315Z,2023-01-29T21:26:10Z,4003658661,178,,4001774849,141,60.9,4001774851,212,44.8,4001774855,1,,4001774843,155,,4001774847,140,62.3,4001774853,213,5.8,4001774845,56,Center,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921461,173,1,1,26,48,6tuibxq39fdryu8ou06wcm0q3,1,34.2,34.2,2023-01-29T11:58:11.794Z,2023-01-29T21:26:14Z,4001774991,140,43.5,4001774987,3,,4001774993,141,24.0,4001774989,56,Back,4001774995,212,12.0,4003658877,388,,4001774997,213,5.7,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921467,174,49,1,26,49,6tuibxq39fdryu8ou06wcm0q3,1,43.7,24,2023-01-29T11:58:12.621Z,2023-01-29T21:26:19Z,,,,,,,,,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921477,175,1,1,26,49,6tuibxq39fdryu8ou06wcm0q3,0,43.7,24,2023-01-29T11:58:12.691Z,2023-01-29T21:26:21Z,4001775063,56,Center,4001775065,140,65.7,4001775067,141,47.0,4001775061,155,,4001775069,212,27.9,4003659055,178,,4001775071,213,0.6,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921493,192,49,1,26,52,9dntj5dioj5ex52yrgwzxrq9l,1,32.2,48.5,2023-01-29T11:58:15.232Z,2023-01-29T21:26:28Z,,,,,,,,,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921547,193,1,1,26,52,9dntj5dioj5ex52yrgwzxrq9l,1,32.2,48.5,2023-01-29T11:58:15.325Z,2023-01-29T21:26:31Z,4001775471,56,Back,4001775479,213,5.8,4003659343,178,,4001775469,155,,4001775473,140,41.4,4001775475,141,41.0,4001775477,212,10.9,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921565,194,1,1,27,0,9dntj5dioj5ex52yrgwzxrq9l,0,68.3,24.1,2023-01-29T11:58:23.413Z,2023-01-29T21:26:42Z,4001775567,140,95.7,4001775573,213,0.3,4001775565,56,Center,4003659727,178,,4001775571,212,30.4,4001775569,141,38.6,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921587,176,52,1,27,2,6tuibxq39fdryu8ou06wcm0q3,1,1.3,62.5,2023-01-29T11:58:26.123Z,2023-01-29T21:26:45Z,4003019271,376,,4003659833,178,,,,,,,,,,,,,,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921651,177,1,1,27,16,6tuibxq39fdryu8ou06wcm0q3,1,12.1,53.6,2023-01-29T11:58:39.460Z,2023-01-29T21:26:48Z,4001775985,141,96.9,4001775987,212,36.3,4001775983,140,32.3,4003659927,178,,4003020233,1,,4001775981,56,Back,4001775993,287,,4001775989,213,0.9,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,4001775979,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921689,178,1,1,27,20,6tuibxq39fdryu8ou06wcm0q3,0,33.5,93.8,2023-01-29T11:58:43.610Z,2023-01-29T21:26:53Z,4001776201,212,47.3,4001776199,141,74.2,4001776193,155,,4001776203,213,6.0,4003660045,178,,4001776205,1,,4001776195,56,Center,4001776197,140,76.7,37kr5th62ugmy4j55i3n45k2d,R. Marchizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921695,195,49,1,27,23,9dntj5dioj5ex52yrgwzxrq9l,1,28.9,22.5,2023-01-29T11:58:46.452Z,2023-01-29T21:26:57Z,,,,,,,,,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921729,196,1,1,27,26,9dntj5dioj5ex52yrgwzxrq9l,1,31.2,22.1,2023-01-29T11:58:49.853Z,2023-01-29T21:27:01Z,4001776395,213,1.7,4001776393,212,20.9,4001776389,140,28.6,4003660289,178,,4001776387,56,Back,4001776391,141,52.5,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921763,197,1,1,27,30,9dntj5dioj5ex52yrgwzxrq9l,1,28.6,52.5,2023-01-29T11:58:53.515Z,2023-01-29T21:27:04Z,4001776635,212,20.5,4001776629,56,Back,4001776637,213,4.9,4001776633,141,22.8,4001776631,140,32.2,4003660401,178,,,,,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921807,198,1,1,27,35,9dntj5dioj5ex52yrgwzxrq9l,1,43,14.1,2023-01-29T11:58:59.027Z,2023-01-29T21:27:07Z,4001776843,141,3.7,4003660465,178,,4001776845,212,15.1,4001776847,213,5.8,4001776841,140,55.7,4001776839,56,Right,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921829,199,1,1,27,39,9dntj5dioj5ex52yrgwzxrq9l,0,57,3.7,2023-01-29T11:59:02.321Z,2023-01-29T21:27:11Z,4001776961,1,,4001776957,212,35.6,4001776955,141,16.8,4001776953,140,89.8,4003660617,178,,4001776951,56,Right,4001776959,213,0.3,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502290163,932,67,1,27,41,6tuibxq39fdryu8ou06wcm0q3,1,14.2,83.5,2023-01-29T11:59:04.872Z,2023-01-29T21:54:21Z,4003710197,233,1174,,,,,,,,,,,,,,,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502290159,1174,67,1,27,41,9dntj5dioj5ex52yrgwzxrq9l,0,85.8,16.5,2023-01-29T11:59:04.873Z,2023-01-29T21:51:03Z,4003710201,233,932,,,,,,,,,,,,,,,,,,,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921847,179,12,1,27,41,6tuibxq39fdryu8ou06wcm0q3,1,12.9,85.1,2023-01-29T11:59:04.912Z,2023-01-29T21:54:21Z,4001777051,140,14.7,4001777049,56,Back,4001777093,167,,4001777053,141,100.0,4003660785,178,,4001777057,213,1.4,4001777055,212,11.6,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921853,180,5,1,27,43,6tuibxq39fdryu8ou06wcm0q3,0,12.8,101.6,2023-01-29T11:59:06.967Z,2023-01-29T21:27:19Z,4001777079,347,,4001777077,56,Back,4001777351,233,200,,,,,,,,,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921911,200,5,1,27,43,9dntj5dioj5ex52yrgwzxrq9l,1,87.2,-1.6,2023-01-29T11:59:06.967Z,2023-01-29T21:27:19Z,4001777329,56,Right,4001777339,233,180,4001777331,347,,,,,,,,,,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921933,201,1,1,27,49,9dntj5dioj5ex52yrgwzxrq9l,1,89.2,0,2023-01-29T11:59:13.042Z,2023-01-29T21:27:26Z,4001777473,56,Right,4001777479,212,8.6,4001777471,107,,4001777481,213,2.5,4001777475,140,82.5,4001777477,141,6.2,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921965,202,1,1,27,54,9dntj5dioj5ex52yrgwzxrq9l,1,71.1,8.6,2023-01-29T11:59:18.155Z,2023-01-29T21:27:30Z,4001777641,212,20.8,4003661177,178,,4001777639,141,38.6,4001777643,213,1.8,4001777637,140,67.0,4001777635,56,Center,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501921977,203,1,1,27,59,9dntj5dioj5ex52yrgwzxrq9l,1,67.2,21.8,2023-01-29T11:59:22.682Z,2023-01-29T21:27:34Z,4001777715,141,16.7,4001777717,212,21.0,4001777713,140,47.5,4003661307,178,,4001777719,213,3.3,4001777711,56,Back,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922047,204,1,1,28,2,9dntj5dioj5ex52yrgwzxrq9l,1,47.3,19.2,2023-01-29T11:59:25.895Z,2023-01-29T21:27:39Z,4001778075,141,66.0,4001778077,212,31.8,4001778073,140,46.3,4003661455,178,,4001778079,213,1.6,4001778071,56,Back,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922083,205,1,1,28,9,9dntj5dioj5ex52yrgwzxrq9l,1,52,67.3,2023-01-29T11:59:32.929Z,2023-01-29T21:27:45Z,4001778283,56,Left,4001778291,213,1.2,4001778285,140,58.9,4001778287,141,94.8,4003661673,178,,4001778289,212,20.1,,,,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922125,206,1,1,28,14,9dntj5dioj5ex52yrgwzxrq9l,1,57.4,83.6,2023-01-29T11:59:37.202Z,2023-01-29T21:27:49Z,4001778579,141,42.7,4001778581,212,31.4,4003661805,178,,4001778575,56,Back,4001778577,140,43.6,4001778583,213,4.2,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922131,207,1,1,28,18,9dntj5dioj5ex52yrgwzxrq9l,0,51.8,36.3,2023-01-29T11:59:41.695Z,2023-01-29T21:27:52Z,4001778621,140,71.5,4003661935,178,,4001778619,56,Center,4001778623,141,44.3,4001778625,212,21.4,4001778627,213,0.3,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922157,181,1,1,28,19,6tuibxq39fdryu8ou06wcm0q3,0,27.9,58.2,2023-01-29T11:59:43.006Z,2023-01-29T21:27:56Z,4001778771,141,65.2,4001778769,140,34.5,4001778765,157,,4003662087,178,,4001778767,56,Back,4001778773,212,8.4,4001778777,1,,4001778775,213,0.6,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922203,183,43,1,28,22,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-01-29T11:59:45.347Z,2023-01-29T12:04:55Z,4001782781,286,0,4001796659,144,3,4001782777,233,215,4001778995,56,Back,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922161,208,44,1,28,22,9dntj5dioj5ex52yrgwzxrq9l,1,65,33.8,2023-01-29T11:59:45.682Z,2023-01-29T21:54:21Z,4001778795,286,,4001778809,233,182,4001778793,56,Center,,,,,,,,,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922165,182,44,1,28,22,6tuibxq39fdryu8ou06wcm0q3,0,35,66.2,2023-01-29T11:59:45.683Z,2023-01-29T21:28:01Z,4001778803,285,,4001778801,56,Back,4001779053,233,208,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922175,209,1,1,28,22,9dntj5dioj5ex52yrgwzxrq9l,0,63.1,29.3,2023-01-29T11:59:45.755Z,2023-01-29T21:54:21Z,4001778863,141,29.1,4001778859,140,64.2,4001778867,212,1.2,4003662451,388,,4001778855,56,Center,4001778869,213,6.2,4001778853,3,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922975,197,61,1,28,22,6tuibxq39fdryu8ou06wcm0q3,1,34.3,69.6,2023-01-29T11:59:45.793Z,2023-01-29T21:28:18Z,4003662723,15,,4003662725,388,,4001782787,56,Back,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922197,210,1,1,28,23,9dntj5dioj5ex52yrgwzxrq9l,0,71.4,36,2023-01-29T11:59:47.094Z,2023-01-29T21:28:24Z,4001778963,212,8.8,4001778965,213,3.6,4003662949,178,,4001778959,140,63.9,4001778961,141,30.1,4001778957,56,Center,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501923907,200,3,1,28,25,6tuibxq39fdryu8ou06wcm0q3,0,35.8,71.8,2023-01-29T11:59:48.209Z,2023-01-29T21:28:33Z,4001796695,233,215,4001787331,56,Back,4003029521,464,,4003663281,178,,4001787333,286,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922969,215,7,1,28,25,9dntj5dioj5ex52yrgwzxrq9l,0,64.2,28.2,2023-01-29T11:59:48.294Z,2023-01-29T21:28:42Z,4003029721,384,,4003663561,178,,4001782745,285,,4001796669,233,200,4001782743,56,Center,,,,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922217,184,49,1,28,26,6tuibxq39fdryu8ou06wcm0q3,1,29,65.2,2023-01-29T11:59:49.290Z,2023-01-29T21:28:45Z,,,,,,,,,,,,,,,,,,,,,,,,,37kr5th62ugmy4j55i3n45k2d,R. Marchizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922225,185,1,1,28,26,6tuibxq39fdryu8ou06wcm0q3,0,29,65.2,2023-01-29T11:59:49.371Z,2023-01-29T21:28:48Z,4001779109,213,5.9,4003663861,178,,4001779095,155,,4001779099,56,Center,4001779103,140,54.6,4001779105,141,50.9,4001779107,212,28.6,,,,37kr5th62ugmy4j55i3n45k2d,R. Marchizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922241,211,1,1,28,28,9dntj5dioj5ex52yrgwzxrq9l,0,49.4,46.6,2023-01-29T11:59:51.323Z,2023-01-29T21:28:54Z,4001779191,141,50.6,4001779185,3,,4001779187,56,Center,4001779193,212,17.0,4001779189,140,65.4,4001779195,213,0.2,4003664151,178,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922293,186,1,1,28,31,6tuibxq39fdryu8ou06wcm0q3,1,37.6,56.1,2023-01-29T11:59:54.941Z,2023-01-29T21:29:01Z,4001779433,56,Back,4001779437,141,74.4,4001779435,140,43.4,4001779441,213,1.1,4001779439,212,13.9,4003664397,178,,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922313,187,1,1,28,34,6tuibxq39fdryu8ou06wcm0q3,0,44.4,74.4,2023-01-29T11:59:57.319Z,2023-01-29T21:29:07Z,4003664649,178,,4001779531,56,Center,4001779539,213,5.8,4001779533,140,52.1,4001779537,212,9.0,4001779535,141,68.7,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922319,188,4,1,28,35,6tuibxq39fdryu8ou06wcm0q3,1,52.8,68.4,2023-01-29T11:59:58.999Z,2023-01-29T21:29:12Z,4001779583,56,Center,4001779587,265,,4001779585,152,,4001779589,286,,4001779581,13,,4001779733,233,212,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922343,212,4,1,28,35,9dntj5dioj5ex52yrgwzxrq9l,0,47.2,31.6,2023-01-29T11:59:59Z,2023-01-29T21:29:12Z,4001779679,13,,4001779681,56,Back,4001779687,285,,4001779685,265,,4001779751,233,188,4003664831,178,,4001779683,152,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922525,189,1,1,28,52,6tuibxq39fdryu8ou06wcm0q3,1,53.2,63.7,2023-01-29T12:00:15.259Z,2023-01-29T21:29:17Z,4001780611,212,36.4,4003665087,178,,4001780597,155,,4001780613,213,5.1,4001780591,5,,4001780615,1,,4001780605,56,Right,4001780607,140,65.2,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,4001780609,141,4001780601,152,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,
2501922553,190,1,1,28,56,6tuibxq39fdryu8ou06wcm0q3,1,67.5,10.1,2023-01-29T12:00:19.575Z,2023-01-29T21:29:21Z,4001780797,56,Right,4001780801,141,5.6,4003665253,178,,4001780803,212,8.0,4001780799,140,74.5,4001780807,213,5.9,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922579,191,1,1,28,59,6tuibxq39fdryu8ou06wcm0q3,1,61.5,13.7,2023-01-29T12:00:22.922Z,2023-01-29T21:29:24Z,4001780901,140,46.9,4001780899,56,Back,4001780903,141,24.7,4003665305,178,,4001780907,213,2.7,4001780905,212,17.1,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922591,192,1,1,29,2,6tuibxq39fdryu8ou06wcm0q3,1,47.3,23.3,2023-01-29T12:00:25.595Z,2023-01-29T21:29:27Z,4001780981,141,12.6,4001780985,212,15.3,4001780975,140,60.1,4003665377,178,,4001780991,213,5.8,4001780973,56,Right,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922605,193,1,1,29,3,6tuibxq39fdryu8ou06wcm0q3,1,60.4,12.6,2023-01-29T12:00:26.774Z,2023-01-29T21:29:31Z,4003665445,178,,4001781043,141,21.8,4001781047,213,0.6,4001781045,212,10.8,4001781037,168,,4001781039,56,Center,4001781041,140,68.8,,,,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922639,194,1,1,29,7,6tuibxq39fdryu8ou06wcm0q3,1,68,17.9,2023-01-29T12:00:30.208Z,2023-01-29T21:29:35Z,4003665573,178,,4001781225,213,5.4,4001781217,56,Right,4001781223,212,8.7,4001781219,140,73.3,4001781221,141,8.0,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922651,195,1,1,29,9,6tuibxq39fdryu8ou06wcm0q3,0,75.2,7.3,2023-01-29T12:00:32.403Z,2023-01-29T21:29:38Z,4003037137,20,,4003036575,2,,4003037133,224,,4001781289,141,14.1,4001781293,213,0.9,4003665723,178,,4001781287,140,78.5,4001781285,56,Right,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,4001781291,212,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,,,,
2501922643,213,61,1,29,9,9dntj5dioj5ex52yrgwzxrq9l,1,24.1,88.9,2023-01-29T12:00:32.514Z,2023-01-29T21:29:43Z,4003665837,178,,4001781241,56,Back,,,,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922671,196,6,1,29,11,6tuibxq39fdryu8ou06wcm0q3,1,77.2,12.6,2023-01-29T12:00:35.116Z,2023-01-29T21:29:47Z,4001781383,75,,4001781457,233,214,4001781381,56,Right,,,,,,,,,,,,,,,,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501922683,214,6,1,29,11,9dntj5dioj5ex52yrgwzxrq9l,0,22.8,87.4,2023-01-29T12:00:35.116Z,2023-01-29T21:29:46Z,4001781421,56,Back,4001781423,73,,4001781477,233,196,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
