id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/18/value
2476972549,9,1,1,0,17,ap6blbxhq9elm62vw6tutzlwg,1,40,81,2022-10-24T18:46:22.637Z,2022-10-25T04:04:18Z,3870411031,140,74.6,3870411027,155,,3870411029,56,Left,3870411039,213,0.3,3870411043,1,,3870880115,178,,3870411035,212,37.5,3870411033,141,94.8,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476972553,10,61,1,0,21,ap6blbxhq9elm62vw6tutzlwg,1,74.6,94.8,2022-10-24T18:46:25.967Z,2022-10-25T04:04:35Z,3870411055,56,Left,3870880227,178,,,,,,,,,,,,,,,,,,,,31b0dvddmki2b2zvumesyrx4a,R. Piccoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476972587,11,3,1,0,22,ap6blbxhq9elm62vw6tutzlwg,0,74.1,97,2022-10-24T18:46:27.266Z,2022-10-25T04:05:11Z,3870411241,286,,3870880465,178,,3870411239,56,Left,3870752989,465,,3870411499,233,3,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476972621,3,7,1,0,22,6tuibxq39fdryu8ou06wcm0q3,1,25.9,3,2022-10-24T18:46:27.398Z,2022-10-25T04:05:18Z,3870411455,56,Back,3870411453,167,,3870880519,178,,3870753007,385,,3870411483,233,11,3870411457,285,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476972625,4,5,1,0,25,6tuibxq39fdryu8ou06wcm0q3,0,23.2,-1.2,2022-10-24T18:46:30.158Z,2022-10-25T04:05:22Z,3870411465,347,,3870411587,233,12,3870411463,56,Back,,,,,,,,,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476972639,12,5,1,0,25,ap6blbxhq9elm62vw6tutzlwg,1,76.8,101.2,2022-10-24T18:46:30.158Z,2022-10-25T04:05:21Z,3870411577,233,4,3870411533,56,Left,3870411535,347,,,,,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476972855,13,1,1,0,38,ap6blbxhq9elm62vw6tutzlwg,1,79.8,100,2022-10-24T18:46:43.556Z,2022-10-25T04:05:25Z,3870412589,140,92.5,3870412591,141,71.1,3870412597,1,,3870412593,212,24.4,3870412585,107,,3870412595,213,5.3,3870412587,56,Center,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476972859,14,1,1,0,40,ap6blbxhq9elm62vw6tutzlwg,0,92.5,71.1,2022-10-24T18:46:45.016Z,2022-10-25T04:05:36Z,3870412629,212,1.7,3870412653,156,,3870880627,178,,3870412625,140,91.4,3870412623,56,Center,3870412631,213,2.3,3870880629,21,,3870412627,141,72.9,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476972887,5,1,1,0,41,6tuibxq39fdryu8ou06wcm0q3,0,19,25.9,2022-10-24T18:46:45.871Z,2022-10-25T04:05:40Z,3870412743,157,,3870412753,213,5.5,3870412755,1,,3870412745,56,Back,3870412749,141,2.4,3870412747,140,33.4,3870880663,178,,3870412751,212,22.0,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476972931,15,1,1,0,43,ap6blbxhq9elm62vw6tutzlwg,0,78.5,95.9,2022-10-24T18:46:48.145Z,2022-10-25T04:05:44Z,3870412931,140,85.9,3870412927,3,,3870412937,213,5.6,3870880705,388,,3870412929,56,Left,3870412933,141,87.3,3870412935,212,9.7,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476972915,6,49,1,0,45,6tuibxq39fdryu8ou06wcm0q3,1,12.4,8,2022-10-24T18:46:50.091Z,2022-10-25T04:05:51Z,,,,,,,,,,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476972939,7,1,1,0,45,6tuibxq39fdryu8ou06wcm0q3,0,12.2,8,2022-10-24T18:46:50.167Z,2022-10-25T04:05:56Z,3870412975,213,6.2,3870412973,212,26.8,3870412967,56,Back,3870412969,140,37.7,3870412971,141,5.9,3870880795,178,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476972953,16,49,1,0,46,ap6blbxhq9elm62vw6tutzlwg,1,60.4,93.9,2022-10-24T18:46:51.467Z,2022-10-25T04:06:01Z,,,,,,,,,,,,,,,,,,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476973023,17,1,1,0,51,ap6blbxhq9elm62vw6tutzlwg,1,55.3,87.9,2022-10-24T18:46:56.252Z,2022-10-25T04:06:10Z,3870413377,141,60.2,3870880877,178,,3870413375,140,37.9,3870413373,56,Back,3870413381,213,3.9,3870413379,212,26.2,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476973063,18,1,1,0,54,ap6blbxhq9elm62vw6tutzlwg,1,37.9,59.7,2022-10-24T18:46:59.026Z,2022-10-25T04:06:13Z,3870413577,141,23.8,3870880899,178,,3870413573,56,Back,3870413575,140,43.2,3870413581,213,4.9,3870413579,212,25.0,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476973091,19,1,1,0,56,ap6blbxhq9elm62vw6tutzlwg,1,43.2,25.4,2022-10-24T18:47:01.699Z,2022-10-25T04:06:20Z,3870413707,141,38.8,3870880943,178,,3870413703,56,Back,3870413705,140,33.9,3870413711,213,2.4,3870413709,212,13.4,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476973159,20,1,1,0,58,ap6blbxhq9elm62vw6tutzlwg,1,34,38.8,2022-10-24T18:47:03.346Z,2022-10-25T04:06:24Z,3870414023,212,19.5,3870414025,213,1.6,3870880975,178,,3870414019,140,33.3,3870414017,56,Back,3870414021,141,67.4,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476973171,21,1,1,1,0,ap6blbxhq9elm62vw6tutzlwg,1,33.3,67.4,2022-10-24T18:47:05.240Z,2022-10-25T04:06:29Z,3870414077,141,63.2,3870414079,212,4.3,3870414081,213,5.6,3870881011,178,,3870414073,56,Back,3870414075,140,36.4,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476973317,22,1,1,1,1,ap6blbxhq9elm62vw6tutzlwg,1,36.4,63.2,2022-10-24T18:47:06.286Z,2022-10-25T04:06:34Z,3870414779,212,24.3,3870414781,213,1.0,3870414773,56,Back,3870414775,140,48.1,3870881047,178,,3870414777,141,94.1,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477061849,911,43,1,1,12,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-10-24T18:47:16.822Z,2022-10-25T04:36:11Z,3870895299,178,0,3870895325,144,82,,,,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476973337,23,1,1,1,12,ap6blbxhq9elm62vw6tutzlwg,1,73.8,89.1,2022-10-24T18:47:16.836Z,2022-10-25T04:06:49Z,3870414931,141,96.9,3870881137,178,,3870414927,56,Left,3870414929,140,76.8,3870414933,212,6.2,3870414935,213,1.0,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476973387,24,1,1,1,14,ap6blbxhq9elm62vw6tutzlwg,1,76.3,96.8,2022-10-24T18:47:18.819Z,2022-10-25T04:06:52Z,3870415209,213,3.5,3870881155,178,,3870415205,141,86.4,3870415203,140,59.4,3870415201,56,Left,3870415207,212,19.1,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476973431,25,1,1,1,17,ap6blbxhq9elm62vw6tutzlwg,1,58.8,85.2,2022-10-24T18:47:22.572Z,2022-10-25T04:06:57Z,3870415439,56,Center,3870415445,212,10.5,3870415443,141,69.8,3870415447,213,4.8,3870415441,140,59.3,3870881181,178,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476973457,26,1,1,1,21,ap6blbxhq9elm62vw6tutzlwg,1,61,70.8,2022-10-24T18:47:26.187Z,2022-10-25T04:07:00Z,3870881199,178,,3870415601,141,93.9,3870415597,56,Left,3870415599,140,69.7,3870415603,212,18.2,3870415605,213,1.0,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476973483,27,1,1,1,24,ap6blbxhq9elm62vw6tutzlwg,1,72.2,94.6,2022-10-24T18:47:29.227Z,2022-10-25T04:07:15Z,3870415751,213,0.2,3870881227,178,,3870419681,22,,3870419679,210,16,3870415737,56,Left,3870415747,212,10.3,3870415739,140,81.8,3870415743,141,97.9,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476973593,28,16,1,1,29,ap6blbxhq9elm62vw6tutzlwg,1,82.5,95.8,2022-10-24T18:47:34.601Z,2022-10-25T04:07:15Z,3870418707,375,01:26.981,3870419725,120,,3870418697,20,,3870419737,103,1.9,3870753339,396,52.9,3870416395,56,Left,3870416391,22,,3870419743,231,55.4,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,3870753337,395,97.2,3870419739,215,3870419727,80,3870418701,374,2022-10-24 19:47:31.751,3870419729,29,3870419741,230,98.4,3870416393,68,3870419731,55,27,3870881305,178,3870419735,102,45.8,,,,,,,,,,,,,,,,
2476974393,8,1,1,2,26,6tuibxq39fdryu8ou06wcm0q3,1,50.1,50.5,2022-10-24T18:48:30.982Z,2022-10-25T04:07:20Z,3870420481,56,Back,3870420487,212,17.2,3870881339,178,,3870420489,213,3.1,3870420491,279,G,3870420485,141,52.3,3870420483,140,33.8,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476974423,9,1,1,2,28,6tuibxq39fdryu8ou06wcm0q3,1,33.2,52.3,2022-10-24T18:48:33.742Z,2022-10-25T04:07:25Z,3870420631,140,29.1,3870420637,213,4.3,3870881375,178,,3870420629,56,Back,3870420635,212,12.0,3870420633,141,35.9,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476974451,10,1,1,2,30,6tuibxq39fdryu8ou06wcm0q3,1,29.1,35.9,2022-10-24T18:48:35.093Z,2022-10-25T04:07:28Z,3870420769,141,63.2,3870420771,212,18.6,3870420765,56,Back,3870420773,213,1.6,3870420767,140,29.2,3870881409,178,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476974531,11,1,1,2,32,6tuibxq39fdryu8ou06wcm0q3,1,30.1,65.4,2022-10-24T18:48:37.190Z,2022-10-25T04:07:31Z,3870881433,178,,3870421183,212,16.2,3870421177,56,Back,3870421185,213,1.4,3870421179,140,32.9,3870421181,141,88.9,,,,,,,7km4xkzmx7pytxxzcu7ugm0np,K. Ayhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476974535,12,1,1,2,38,6tuibxq39fdryu8ou06wcm0q3,0,37.7,90,2022-10-24T18:48:42.838Z,2022-10-25T04:07:36Z,3870881481,178,,3870421199,212,2.6,3870421393,233,29,3870421193,56,Back,3870421195,140,40.1,3870421201,213,6.0,3870421397,286,,3870421197,141,89.1,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,3870421391,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476974555,29,74,1,2,38,ap6blbxhq9elm62vw6tutzlwg,1,59.5,7,2022-10-24T18:48:42.916Z,2022-10-25T04:07:45Z,3870421293,56,Right,3870881539,178,,3870421295,285,,3870421411,233,12,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476974581,30,49,1,2,40,ap6blbxhq9elm62vw6tutzlwg,1,70.4,14.3,2022-10-24T18:48:45.101Z,2022-10-25T04:08:54Z,,,,,,,,,,,,,,,,,,,,,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476974679,31,1,1,2,43,ap6blbxhq9elm62vw6tutzlwg,1,79.8,32.2,2022-10-24T18:48:47.787Z,2022-10-25T04:09:16Z,3870421935,140,94.6,3870422471,154,,3870422469,210,13,3870421943,213,0.1,3870421939,141,34.1,3870882085,178,,3870421941,212,15.6,3870421931,56,Center,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2476974693,32,13,1,2,44,ap6blbxhq9elm62vw6tutzlwg,1,93.2,36.3,2022-10-24T18:48:49.433Z,2022-10-25T04:09:16Z,3870422507,214,,3870421977,56,Center,3870479701,328,,3870882171,178,,3870422503,102,60.5,3870422505,103,5.6,3870421973,22,,3870422211,20,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,3870422511,231,46.4,3870422509,230,3870753457,63,3870422499,55,31,3870422493,73,3870422495,29,,3870422497,154,,,,,,,,,,98.2,,,,,,,,,,,,,,
2476974687,13,5,1,2,45,6tuibxq39fdryu8ou06wcm0q3,1,-1.6,34.4,2022-10-24T18:48:50.727Z,2022-10-25T04:09:20Z,3870421951,56,Back,3870422105,233,33,3870421955,346,,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476974713,33,5,1,2,45,ap6blbxhq9elm62vw6tutzlwg,0,101.6,65.6,2022-10-24T18:48:50.727Z,2022-10-25T04:09:19Z,3870422087,346,,3870422085,56,Center,3870422137,233,13,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476975057,14,1,1,3,5,6tuibxq39fdryu8ou06wcm0q3,1,3.8,59.1,2022-10-24T18:49:10.066Z,2022-10-25T04:09:25Z,3870423961,124,,3870423967,141,48.6,3870423975,237,,3870423969,212,8.8,3870423971,213,5.3,3870423963,56,Back,3870423965,140,8.7,,,,7km4xkzmx7pytxxzcu7ugm0np,K. Ayhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476975143,15,1,1,3,12,6tuibxq39fdryu8ou06wcm0q3,1,13.1,47.1,2022-10-24T18:49:17.603Z,2022-10-25T04:09:34Z,3870882287,178,,3870424383,213,1.6,3870424377,140,11.4,3870424381,212,29.6,3870424379,141,90.5,3870424375,56,Back,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476975189,16,1,1,3,17,6tuibxq39fdryu8ou06wcm0q3,1,12.9,93.3,2022-10-24T18:49:22.473Z,2022-10-25T04:09:36Z,3870424671,213,6.1,3870424669,212,35.7,3870424665,140,46.3,3870882317,178,,3870424663,56,Back,3870424661,155,,3870424673,1,,3870424667,141,83.5,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476975203,17,1,1,3,19,6tuibxq39fdryu8ou06wcm0q3,0,44.9,83.7,2022-10-24T18:49:24.434Z,2022-10-25T04:43:53Z,3870424829,286,,3870424757,213,0.0,3870424825,233,34,3870882393,178,,3870424823,236,,3870424753,212,0.9,3870424743,56,Back,3870424745,140,45.8,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,3870424739,168,,3870424749,141,,,,,,,,,,,,,,,,,,,,,,83.7,,,,,,,,,,,,,,
