id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2469637937,5,1,1,0,17,e75syeuawg3ql8nwpi3vr2btz,1,21.5,25.3,2022-10-09T13:02:06.374Z,2022-10-09T20:43:27Z,3831514537,140,21.2,3831514541,141,31.7,3831514543,212,4.4,3831514535,56,Back,3831514545,213,1.6,3833655599,178,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637987,6,1,1,0,19,e75syeuawg3ql8nwpi3vr2btz,1,22.4,28,2022-10-09T13:02:08.656Z,2022-10-09T20:43:31Z,3833655863,178,,3831514785,212,14.2,3831514781,140,28.2,3831514787,213,5.2,3831514783,141,9.1,3831514779,56,Back,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638035,7,1,1,0,22,e75syeuawg3ql8nwpi3vr2btz,0,31.9,2,2022-10-09T13:02:10.892Z,2022-10-09T20:43:39Z,3831515023,140,76.8,3831515027,212,49.6,3833656629,178,,3831515021,56,Center,3831515029,213,0.3,3831515025,141,24.8,3831515019,155,,3831515031,1,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638039,7,49,1,0,24,dxq76zcvnokq07cszdx0i6kve,1,21.2,74.1,2022-10-09T13:02:13.382Z,2022-10-09T20:43:42Z,,,,,,,,,,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638193,8,1,1,0,27,dxq76zcvnokq07cszdx0i6kve,1,21.2,74.1,2022-10-09T13:02:16.139Z,2022-10-09T20:43:44Z,3831515835,213,4.8,3833657053,178,,3831515829,140,22.6,3831515827,56,Back,3831515833,212,28.1,3831515831,141,32.8,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638223,9,1,1,0,35,dxq76zcvnokq07cszdx0i6kve,1,32.1,24.5,2022-10-09T13:02:23.762Z,2022-10-09T20:43:48Z,3831515995,140,32.6,3833657261,178,,3831516001,213,1.5,3831515993,56,Back,3831515997,141,32.7,3831515999,212,5.6,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638243,10,1,1,0,37,dxq76zcvnokq07cszdx0i6kve,1,31.4,27.9,2022-10-09T13:02:25.947Z,2022-10-09T20:43:54Z,3831516145,140,28.6,3833657689,178,,3831516149,212,8.0,3831516151,213,4.3,3831516147,141,17.0,3831516143,56,Back,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638289,11,1,1,0,39,dxq76zcvnokq07cszdx0i6kve,1,27.7,13.9,2022-10-09T13:02:27.807Z,2022-10-09T20:43:57Z,3831516439,140,58.6,3831516443,212,34.4,3831516447,1,,3831516437,56,Center,3833657981,178,,3831516433,155,,3831516441,141,30.8,3831516445,213,0.3,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638295,12,44,1,0,41,dxq76zcvnokq07cszdx0i6kve,1,58.3,29.2,2022-10-09T13:02:29.824Z,2022-10-09T22:13:24Z,3831516461,56,Center,3831516463,286,,3831516527,233,8,,,,,,,,,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638283,8,44,1,0,41,e75syeuawg3ql8nwpi3vr2btz,0,41.7,70.8,2022-10-09T13:02:29.825Z,2022-10-09T20:44:01Z,3831516407,285,,3831516405,56,Back,3831516545,233,12,,,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638361,13,1,1,0,41,dxq76zcvnokq07cszdx0i6kve,1,58.6,30.8,2022-10-09T13:02:29.872Z,2022-10-09T22:13:24Z,3831516843,213,6.1,3831516839,141,28.1,3831516837,140,68.5,3833658635,388,,3831516833,168,,3831516835,56,Center,3831516831,3,,3831516841,212,10.6,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638375,14,1,1,0,45,dxq76zcvnokq07cszdx0i6kve,0,70.7,19.7,2022-10-09T13:02:33.814Z,2022-10-09T20:44:10Z,3831516893,212,2.0,3831516889,140,72.2,3831516891,141,21.4,3831516895,213,0.6,3833658879,178,,3831516885,56,Center,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638377,9,61,1,0,45,e75syeuawg3ql8nwpi3vr2btz,1,26.2,83.2,2022-10-09T13:02:33.892Z,2022-10-09T20:44:13Z,3831516897,56,Back,3833659031,178,,,,,,,,,,,,,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638499,15,1,1,0,48,dxq76zcvnokq07cszdx0i6kve,1,89,25.7,2022-10-09T13:02:36.863Z,2022-10-09T20:44:23Z,3831517431,140,80.7,3831522303,210,15,3831517441,212,16.6,3833659297,178,,3831517445,213,2.1,3831517427,56,Center,3831517435,141,46.4,,,,6z3a27dxffwacyxof0imvcfvu,Beto,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638519,16,15,1,0,50,dxq76zcvnokq07cszdx0i6kve,1,81,47.3,2022-10-09T13:02:39.142Z,2022-10-09T20:44:23Z,3833659851,178,,3831570703,72,,3831517531,18,,3831522321,29,,3831522319,78,,3831517529,22,,3831522339,231,48.0,3831520927,82,,60no437awq8i5th7nlffh3dn9,J. Makengo,,3831522333,146,83.3,3831522337,230,97.6,3831517533,56,Center,3831522323,55,15,3831522327,102,48.7,3831522329,103,19,3831522335,147,47.5,3831520947,233,10,3831522331,215,,,,,,,,,,
2469638511,10,10,1,0,50,e75syeuawg3ql8nwpi3vr2btz,1,17.7,52,2022-10-09T13:02:39.185Z,2022-10-09T20:44:29Z,3831517491,94,,3831520991,233,16,3833660225,178,,3831517493,56,Back,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638589,11,5,1,0,55,e75syeuawg3ql8nwpi3vr2btz,0,33,-1.4,2022-10-09T13:02:44.050Z,2022-10-09T20:44:37Z,3831517935,347,,3831517931,56,Back,3831518837,233,17,,,,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638763,17,5,1,0,55,dxq76zcvnokq07cszdx0i6kve,1,67,101.4,2022-10-09T13:02:44.050Z,2022-10-09T20:44:36Z,3831518755,347,,3831518799,233,11,3831518753,56,Left,,,,,,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638803,18,1,1,1,0,dxq76zcvnokq07cszdx0i6kve,1,66.4,100,2022-10-09T13:02:48.878Z,2022-10-09T20:44:44Z,3831518981,141,89.0,3831518977,140,66.6,3831518989,213,4.7,3831518973,56,Left,3831518985,212,8.1,3831518969,107,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638829,19,1,1,1,2,dxq76zcvnokq07cszdx0i6kve,1,66.2,89,2022-10-09T13:02:50.900Z,2022-10-09T20:44:53Z,3831519095,56,Left,3831519101,212,14.7,3831519103,213,2.8,3833662119,178,,3831519097,140,53.0,3831519099,141,96.2,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638879,20,1,1,1,4,dxq76zcvnokq07cszdx0i6kve,1,52,95.8,2022-10-09T13:02:53.622Z,2022-10-09T20:44:59Z,3831519329,140,56.8,3831519335,213,5.1,3831519327,56,Left,3833662533,178,,3831519333,212,12.1,3831519331,141,79.6,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638903,21,1,1,1,7,dxq76zcvnokq07cszdx0i6kve,1,54.4,72.3,2022-10-09T13:02:56.376Z,2022-10-09T20:45:03Z,3831519447,56,Center,3831519453,212,6.9,3833662817,178,,3831519451,141,67.5,3831519449,140,60.2,3831519455,213,5.8,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638913,22,61,1,1,8,dxq76zcvnokq07cszdx0i6kve,0,60.2,68.1,2022-10-09T13:02:57.593Z,2022-10-09T20:45:10Z,3833663319,178,,3831519483,56,Center,,,,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638955,12,49,1,1,9,e75syeuawg3ql8nwpi3vr2btz,1,38,37.8,2022-10-09T13:02:58.616Z,2022-10-09T20:45:14Z,,,,,,,,,,,,,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469639017,13,1,1,1,10,e75syeuawg3ql8nwpi3vr2btz,1,38,37.8,2022-10-09T13:02:59.670Z,2022-10-09T20:45:18Z,3831519971,213,0.5,3831519965,140,52.9,3833663917,178,,3831519963,56,Center,3831519967,141,49.2,3831519969,212,17.5,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469639025,14,61,1,1,12,e75syeuawg3ql8nwpi3vr2btz,0,54,44.6,2022-10-09T13:03:00.837Z,2022-10-09T20:45:27Z,3833664403,178,,3831519995,56,Center,,,,,,,,,,,,,,,,,,,ds719g843vjs279iine5otgid,L. Muriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469639153,23,49,1,1,13,dxq76zcvnokq07cszdx0i6kve,1,46.4,93.8,2022-10-09T13:03:02.195Z,2022-10-09T20:45:43Z,,,,,,,,,,,,,,,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469639557,15,27,1,1,16,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-10-09T13:03:05.685Z,2022-10-09T20:46:51Z,3831527857,53,ds719g843vjs279iine5otgid,3831522775,233,24,3831527853,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469639579,24,27,1,1,16,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-10-09T13:03:05.685Z,2022-10-09T20:46:51Z,3831522697,53,18jovwk0ysx6ajb8y75179j9x,3831522693,41,Injury,3831522735,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469640677,16,28,1,2,22,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-10-09T13:04:11.245Z,2022-10-09T20:47:15Z,3831528001,55,15,3831699083,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469640525,25,28,1,2,22,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-10-09T13:04:11.245Z,2022-10-09T20:47:15Z,3831699039,233,16,3831527247,55,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469640681,26,68,1,2,28,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-10-09T13:04:16.892Z,2022-10-09T20:47:19Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469640711,17,68,1,2,28,e75syeuawg3ql8nwpi3vr2btz,0,0,0,2022-10-09T13:04:17.313Z,2022-10-09T20:47:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469640745,27,1,1,2,29,dxq76zcvnokq07cszdx0i6kve,1,39.9,77,2022-10-09T13:04:18.201Z,2022-10-09T20:47:36Z,3833671953,178,,3831528327,212,19.9,3831528323,140,33.0,3831528329,213,4.3,3831528321,56,Back,3831528325,141,49.8,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469640775,28,1,1,2,32,dxq76zcvnokq07cszdx0i6kve,1,33.3,49.1,2022-10-09T13:04:21.183Z,2022-10-09T20:47:40Z,3831528463,141,30.3,3831528467,212,13.8,3831528459,140,38.2,3831528471,213,5.1,3833672187,178,,3831528457,56,Back,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469640821,29,1,1,2,34,dxq76zcvnokq07cszdx0i6kve,1,38.6,29.6,2022-10-09T13:04:23.593Z,2022-10-09T20:47:45Z,3831528693,213,5.4,3831528687,140,44.3,3831528691,212,10.0,3831528689,141,17.9,3831528685,56,Back,3833672421,178,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469640853,30,1,1,2,36,dxq76zcvnokq07cszdx0i6kve,1,44.1,17,2022-10-09T13:04:25.401Z,2022-10-09T20:47:49Z,3833672701,178,,3831528871,56,Back,3831528879,213,2.3,3831528873,140,38.6,3831528877,212,8.4,3831528875,141,25.9,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469640879,31,1,1,2,39,dxq76zcvnokq07cszdx0i6kve,1,39.5,27.9,2022-10-09T13:04:27.953Z,2022-10-09T20:47:52Z,3831529005,56,Back,3831529011,212,13.8,3833672865,178,,3831529007,140,45.0,3831529009,141,46.4,3831529013,213,1.1,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469640971,32,1,1,2,40,dxq76zcvnokq07cszdx0i6kve,1,45,46.4,2022-10-09T13:04:28.923Z,2022-10-09T20:47:57Z,3831529455,56,Back,3831529461,212,10.8,3831529463,213,4.3,3831529457,140,40.8,3833673087,178,,3831529459,141,31.9,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469641031,33,1,1,2,45,dxq76zcvnokq07cszdx0i6kve,1,43.4,28.1,2022-10-09T13:04:33.768Z,2022-10-09T20:48:00Z,3831529763,140,53.2,3831529767,141,34.5,3831529777,213,0.4,3831529773,212,11.2,3831529759,56,Center,3833673379,178,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469641079,34,1,1,2,45,dxq76zcvnokq07cszdx0i6kve,1,53,34.5,2022-10-09T13:04:34.509Z,2022-10-09T20:48:06Z,3831529975,140,37.2,3833673827,178,,3831529981,213,3.6,3831529977,141,21.2,3831529979,212,18.9,3831529971,56,Back,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469641141,35,1,1,2,48,dxq76zcvnokq07cszdx0i6kve,1,38,19,2022-10-09T13:04:37.004Z,2022-10-09T20:48:10Z,3831530305,212,11.5,3831530299,56,Back,3833674011,178,,3831530301,140,42.7,3831530303,141,3.8,3831530307,213,5.2,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469641243,36,1,1,2,49,dxq76zcvnokq07cszdx0i6kve,1,41.7,9.3,2022-10-09T13:04:38.112Z,2022-10-09T20:48:15Z,3831530817,212,36.9,3833674301,178,,3831530813,140,68.3,3831530811,56,Center,3831530819,213,0.7,3831530821,1,,3831530815,141,44.7,3832435367,155,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469641245,37,61,1,2,55,dxq76zcvnokq07cszdx0i6kve,0,73,48.5,2022-10-09T13:04:44.171Z,2022-10-09T20:48:19Z,3833674499,178,,3831530827,56,Center,,,,,,,,,,,,,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469641277,18,49,1,2,56,e75syeuawg3ql8nwpi3vr2btz,1,19.2,45.3,2022-10-09T13:04:45.078Z,2022-10-09T20:48:25Z,,,,,,,,,,,,,,,,,,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469641357,19,1,1,2,57,e75syeuawg3ql8nwpi3vr2btz,1,20.3,44.5,2022-10-09T13:04:46.567Z,2022-10-09T20:48:29Z,3831531295,56,Back,3831531297,140,43.0,3831531301,212,29.0,3831531299,141,20.1,3831531303,213,5.7,3833674963,178,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469641429,20,1,1,3,0,e75syeuawg3ql8nwpi3vr2btz,1,43,20.1,2022-10-09T13:04:49.109Z,2022-10-09T20:48:34Z,3831531669,213,1.4,3831531661,56,Back,3833675177,178,,3831531667,212,16.3,3831531663,140,46.0,3831531665,141,43.6,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
