id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,keyPass,qualifier/11/value,assist,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value
2484957417,4,61,1,0,7,6tuibxq39fdryu8ou06wcm0q3,0,9.8,93.8,2022-11-12T19:47:36.787Z,2022-11-13T04:16:53Z,3912354291,56,Back,3913020863,178,,,,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957439,5,6,1,0,9,6tuibxq39fdryu8ou06wcm0q3,0,16.4,91.8,2022-11-12T19:47:38.323Z,2022-11-13T04:17:30Z,3912354559,233,7,3912354433,56,Back,3912354437,73,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957457,7,6,1,0,9,ej5er0oyngdw138yuumwqbyqt,1,83.6,8.2,2022-11-12T19:47:38.323Z,2022-11-13T04:17:29Z,3912354523,75,,3912354541,233,5,3912354521,56,Right,,,,,,,,,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957703,8,1,1,0,32,ej5er0oyngdw138yuumwqbyqt,0,99.5,0.5,2022-11-12T19:48:01.150Z,2022-11-13T04:17:36Z,3912355835,141,49.1,3912355825,155,,3912355841,1,,3912356005,233,6,3912355821,6,,3912355837,212,33.1,3912355839,213,1.6,3912355831,56,Center,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,3912761107,72,3912355833,140,97.5,3912355827,223,3913021561,178,3912355817,2,,,,,,,,,,,,,,,,,,,,,,,,
2484957723,6,41,1,0,33,6tuibxq39fdryu8ou06wcm0q3,1,3.7,49.3,2022-11-12T19:48:02.701Z,2022-11-13T04:18:03Z,3912761159,378,,3913022289,388,,3912356025,233,8,3912355927,213,0.3,3912355925,212,27.1,3912355921,140,28.1,3912355923,141,62.3,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957763,9,15,1,0,36,ej5er0oyngdw138yuumwqbyqt,1,75.8,35.5,2022-11-12T19:48:04.925Z,2022-11-13T04:18:19Z,3912359965,147,44.0,3912359997,233,8,3912358649,82,,3912359957,108,,3913022619,178,,3912356135,18,,3912359961,458,,3912359963,146,86.6,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,3912359959,328,3912359955,215,,3912356137,56,3912358645,20,3912359967,230,Center,97.8,3912358643,25,3912359953,103,19,3912359951,102,54.7,3912359969,231,48.2,3912761861,76,,,,,,,,,
2484957761,8,10,1,0,36,6tuibxq39fdryu8ou06wcm0q3,1,13.8,53.8,2022-11-12T19:48:05.533Z,2022-11-13T04:18:24Z,3912356117,94,,3912358701,233,9,3912356119,56,Back,3913022743,178,,,,,,,,,,,,,,7km4xkzmx7pytxxzcu7ugm0np,K. Ayhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957931,10,61,1,0,37,ej5er0oyngdw138yuumwqbyqt,0,75,69.7,2022-11-12T19:48:06.624Z,2022-11-13T04:18:29Z,3912357035,56,Center,3913022921,178,,,,,,,,,,,,,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957757,7,43,1,0,37,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-11-12T19:48:06.786Z,2022-11-12T19:48:21Z,3912356109,56,Back,3912356993,144,12,3912356107,185,0,,,,,,,,,,,,,,,,7km4xkzmx7pytxxzcu7ugm0np,K. Ayhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957783,9,49,1,0,39,6tuibxq39fdryu8ou06wcm0q3,1,18.7,13.7,2022-11-12T19:48:07.944Z,2022-11-13T04:19:13Z,,,,,,,,,,,,,,,,,,,,,,,,,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485097117,844,83,1,0,41,ej5er0oyngdw138yuumwqbyqt,1,73.5,81.7,2022-11-12T19:48:10.273Z,2022-11-13T05:57:36Z,3913131951,399,424044,,,,,,,,,,,,,,,,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957845,10,1,1,0,43,6tuibxq39fdryu8ou06wcm0q3,1,28,19.2,2022-11-12T19:48:12.331Z,2022-11-13T04:19:20Z,3912356603,213,3.1,3912356595,56,Back,3912356597,140,14.2,3912356601,212,14.5,3912356599,141,19.8,3913023827,178,,,,,,,,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957863,11,1,1,0,46,6tuibxq39fdryu8ou06wcm0q3,1,14.4,19.8,2022-11-12T19:48:15.188Z,2022-11-13T04:19:25Z,3912356677,212,7.8,3912356679,213,0.9,3912356671,140,19.0,3912356669,56,Back,3912356673,141,28.9,3913023909,178,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957887,12,1,1,0,47,6tuibxq39fdryu8ou06wcm0q3,1,19,28.9,2022-11-12T19:48:16.425Z,2022-11-13T04:19:37Z,3913024219,178,,3912356793,212,8.4,3912356791,141,39.5,3912356787,56,Back,3912356789,140,14.9,3912356795,213,2.1,,,,,,,7km4xkzmx7pytxxzcu7ugm0np,K. Ayhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957935,13,1,1,0,49,6tuibxq39fdryu8ou06wcm0q3,1,14.9,39.5,2022-11-12T19:48:18.237Z,2022-11-13T04:19:45Z,3912357045,56,Back,3913024355,178,,3912357047,140,21.5,3912357051,212,20.5,3912357055,213,1.2,3912357049,141,67.8,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957969,14,1,1,0,51,6tuibxq39fdryu8ou06wcm0q3,1,21.9,68.7,2022-11-12T19:48:19.837Z,2022-11-13T04:20:15Z,3912357287,212,5.5,3912357285,141,71.4,3913025081,178,,3912357283,140,26.8,3912357281,56,Back,3912357289,213,0.3,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958075,15,1,1,0,56,6tuibxq39fdryu8ou06wcm0q3,1,30.6,75,2022-11-12T19:48:25.730Z,2022-11-13T04:20:20Z,3912357795,212,45.8,3912357797,213,0.3,3912357789,56,Left,3912357791,140,71.9,3912357787,155,,3912357793,141,96.6,3912357799,1,,3913025129,178,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958085,16,1,1,1,3,6tuibxq39fdryu8ou06wcm0q3,0,87.2,81.4,2022-11-12T19:48:32.199Z,2022-11-13T04:20:27Z,3912357867,141,53.4,3912357865,140,95.7,3912762737,225,,3912762739,386,,3913025245,178,,3912357863,56,Center,3912762741,72,,3912357869,212,21.0,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,3912357859,2,3912357871,213,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958103,11,52,1,1,4,ej5er0oyngdw138yuumwqbyqt,1,2.7,45.4,2022-11-12T19:48:33.613Z,2022-11-13T04:20:32Z,3913025361,178,,3912762793,376,,,,,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958769,18,27,1,1,30,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-11-12T19:48:59.751Z,2022-11-13T04:21:27Z,3912363051,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958855,19,27,1,1,30,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-11-12T19:48:59.751Z,2022-11-13T04:21:27Z,3912363059,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958795,19,28,1,1,35,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-11-12T19:49:04.278Z,2022-11-13T04:22:33Z,3912363065,233,20,3912361509,55,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958869,20,28,1,1,35,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-11-12T19:49:04.278Z,2022-11-13T04:22:33Z,3912363099,233,19,3912361913,55,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958487,12,68,1,1,35,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-11-12T19:49:04.600Z,2022-11-13T04:23:15Z,3912763775,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958523,17,68,1,1,35,6tuibxq39fdryu8ou06wcm0q3,0,0,0,2022-11-12T19:49:04.602Z,2022-11-13T04:22:03Z,3912367479,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958617,13,1,1,1,39,ej5er0oyngdw138yuumwqbyqt,1,23,34.3,2022-11-12T19:49:08.543Z,2022-11-13T04:23:35Z,3912360657,140,34.6,3912360655,56,Back,3913028995,178,,3912360659,141,30.9,3912360661,212,12.4,3912360663,213,6.1,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958639,14,1,1,1,42,ej5er0oyngdw138yuumwqbyqt,1,37.8,33.6,2022-11-12T19:49:11.327Z,2022-11-13T04:23:48Z,3912360775,141,71.2,3912360777,212,25.7,3912360773,140,35.1,3912360771,56,Back,3912360779,213,1.7,3913029165,178,,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958713,15,1,1,1,46,ej5er0oyngdw138yuumwqbyqt,1,35.9,70.8,2022-11-12T19:49:15.617Z,2022-11-13T04:23:54Z,3912361099,1,,3912361091,140,70.5,3913029301,178,,3912361085,155,,3912361093,141,2.2,3912361097,213,5.4,3912361087,196,,3912361089,56,Right,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,3912361095,212,,,,,,,,,,,,,,,,,,,,,,,,,59.1,,,,,,,,
2484958717,16,61,1,1,50,ej5er0oyngdw138yuumwqbyqt,0,69,0.8,2022-11-12T19:49:18.919Z,2022-11-13T04:24:15Z,3913029675,178,,3912361111,56,Right,,,,,,,,,,,,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958721,17,5,1,1,50,ej5er0oyngdw138yuumwqbyqt,0,72.2,-1.4,2022-11-12T19:49:19.781Z,2022-11-13T04:24:22Z,3912361125,56,Right,3912361127,347,,3912361873,233,18,,,,,,,,,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958847,18,5,1,1,50,6tuibxq39fdryu8ou06wcm0q3,1,27.8,101.4,2022-11-12T19:49:19.781Z,2022-11-13T04:24:22Z,3912361859,233,17,3912361815,56,Back,3912361817,347,,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958969,21,1,1,2,12,6tuibxq39fdryu8ou06wcm0q3,0,32.4,100,2022-11-12T19:49:41.309Z,2022-11-13T04:24:29Z,3912362411,213,6.1,3912362413,1,,3912362407,141,94.5,3912362405,140,56.4,3912362409,212,25.7,3912362401,107,,3912362403,56,Left,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958997,20,44,1,2,14,ej5er0oyngdw138yuumwqbyqt,1,44.6,3.9,2022-11-12T19:49:43.235Z,2022-11-13T06:39:12Z,3912362561,56,Back,3912362563,285,,3912362609,233,22,,,,,,,,,,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958971,22,44,1,2,14,6tuibxq39fdryu8ou06wcm0q3,0,55.4,96.1,2022-11-12T19:49:43.236Z,2022-11-13T04:24:35Z,3912362635,233,20,3912362429,286,,3912362427,56,Left,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959015,21,1,1,2,14,ej5er0oyngdw138yuumwqbyqt,1,45.5,2.3,2022-11-12T19:49:43.405Z,2022-11-13T06:39:12Z,3912362653,140,58.8,3913030167,178,,3912362651,56,Right,3912362659,213,6.2,3912764769,3,,3912362655,141,1.4,3912362657,212,14.0,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485028027,836,49,1,2,15,ej5er0oyngdw138yuumwqbyqt,1,58.4,1.5,2022-11-12T19:49:44.671Z,2022-11-13T04:24:57Z,,,,,,,,,,,,,,,,,,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959039,22,1,1,2,17,ej5er0oyngdw138yuumwqbyqt,0,60.4,1.7,2022-11-12T19:49:45.892Z,2022-11-13T04:25:04Z,3912362735,213,1.3,3912362729,140,65.8,3913030451,178,,3912362733,212,20.8,3912362727,56,Center,3912362731,141,31.2,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484981641,323,43,1,2,19,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-11-12T19:49:47.815Z,2022-11-12T23:20:49Z,3912496749,56,Back,3912765869,144,61,,,,,,,,,,,,,,,,,,,7km4xkzmx7pytxxzcu7ugm0np,K. Ayhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959047,23,49,1,2,19,6tuibxq39fdryu8ou06wcm0q3,1,31.5,64.9,2022-11-12T19:49:47.914Z,2022-11-13T04:25:09Z,,,,,,,,,,,,,,,,,,,,,,,,,7km4xkzmx7pytxxzcu7ugm0np,K. Ayhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959063,24,1,1,2,19,6tuibxq39fdryu8ou06wcm0q3,1,23,66.9,2022-11-12T19:49:48.003Z,2022-11-13T04:25:15Z,3912362855,141,67.2,3912362857,212,13.3,3912362859,213,0.0,3912362851,56,Back,3913030613,178,,3912362853,140,35.7,,,,,,,7km4xkzmx7pytxxzcu7ugm0np,K. Ayhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959091,25,1,1,2,19,6tuibxq39fdryu8ou06wcm0q3,1,36,64.1,2022-11-12T19:49:48.589Z,2022-11-13T04:25:23Z,3913030715,178,,3912363075,141,17.6,3912363077,212,32.7,3912363073,140,28.2,3912363071,56,Back,3912766287,156,,3912363079,213,4.5,3912363081,1,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959113,26,1,1,2,23,6tuibxq39fdryu8ou06wcm0q3,1,24.8,8.5,2022-11-12T19:49:51.896Z,2022-11-13T04:25:28Z,3913030823,178,,3912363181,141,4.9,3912363167,56,Back,3912363175,140,35.7,3912363191,213,6.1,3912363187,212,11.7,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959123,27,1,1,2,25,6tuibxq39fdryu8ou06wcm0q3,1,35.6,4.9,2022-11-12T19:49:54.153Z,2022-11-13T04:25:34Z,3913030967,178,,3912363229,140,24.4,3912363235,213,2.7,3912363231,141,13.4,3912363233,212,13.1,3912363227,56,Back,,,,,,,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959147,28,1,1,2,27,6tuibxq39fdryu8ou06wcm0q3,1,24.3,13.2,2022-11-12T19:49:56.253Z,2022-11-13T04:25:38Z,3913031047,178,,3912363403,212,9.4,3912363401,141,21.6,3912363399,140,31.4,3912363397,56,Back,3912363405,213,0.7,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959167,29,1,1,2,28,6tuibxq39fdryu8ou06wcm0q3,1,31.6,23.9,2022-11-12T19:49:57.493Z,2022-11-13T04:25:44Z,3912363485,212,10.4,3913031171,178,,3912363481,140,22.5,3912363483,141,17.8,3912363489,213,3.6,3912363479,56,Back,,,,,,,7km4xkzmx7pytxxzcu7ugm0np,K. Ayhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959207,30,1,1,2,31,6tuibxq39fdryu8ou06wcm0q3,1,21.9,25.8,2022-11-12T19:49:59.918Z,2022-11-13T04:25:50Z,3912363707,212,22.1,3912363705,141,50.0,3913031251,178,,3912363709,213,2.3,3912363703,140,7.8,3912363701,56,Back,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
