id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value
2507022783,160,1,1,17,46,ej5er0oyngdw138yuumwqbyqt,0,95.6,94.4,2023-02-12T14:20:26.675Z,2023-02-12T21:56:40Z,4028486697,213,4.7,4029406909,225,,4028486689,56,Left,4028486685,2,,4029406911,386,,4028486693,141,91.9,4029990611,178,,4028486691,140,95.6,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,4029406913,72,,4028486695,212,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022773,175,61,1,17,46,67z1gqyiuzpmmb15q5fy7ntc4,1,3.7,8.3,2023-02-12T14:20:26.693Z,2023-02-12T21:56:46Z,4029990723,178,,4028486653,56,Back,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022833,161,1,1,17,48,ej5er0oyngdw138yuumwqbyqt,0,93.5,69.3,2023-02-12T14:20:28.545Z,2023-02-12T21:56:52Z,4028486973,236,,4028486925,141,67.6,4028486921,56,Center,4028486929,213,4.0,4028486975,233,176,4028486923,140,92.6,4028486927,212,1.5,4029990939,178,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,4028486979,286,,4028486919,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022823,176,74,1,17,48,67z1gqyiuzpmmb15q5fy7ntc4,1,7.7,29.9,2023-02-12T14:20:28.667Z,2023-02-12T21:56:56Z,4028486887,285,,4028486995,233,161,4028486885,56,Back,4029991005,178,,,,,,,,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022843,177,49,1,17,49,67z1gqyiuzpmmb15q5fy7ntc4,1,8,31.6,2023-02-12T14:20:30.347Z,2023-02-12T21:57:02Z,,,,,,,,,,,,,,,,,,,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022855,178,1,1,17,50,67z1gqyiuzpmmb15q5fy7ntc4,0,6.3,32.2,2023-02-12T14:20:30.538Z,2023-02-12T21:57:05Z,4028487025,212,9.1,4028487023,141,24.8,4029991245,178,,4028487019,56,Back,4028487029,213,5.7,4028487021,140,13.5,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022873,162,49,1,17,51,ej5er0oyngdw138yuumwqbyqt,1,90,73.9,2023-02-12T14:20:31.478Z,2023-02-12T21:57:09Z,,,,,,,,,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022895,163,3,1,17,51,ej5er0oyngdw138yuumwqbyqt,0,89.7,72.1,2023-02-12T14:20:32.348Z,2023-02-12T21:57:16Z,4029407779,465,,4028487223,56,Center,4028487225,286,,4029991447,178,,4028487233,211,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022911,164,5,1,17,54,ej5er0oyngdw138yuumwqbyqt,0,101,70.6,2023-02-12T14:20:34.540Z,2023-02-12T21:57:19Z,4028487293,56,Center,4028487295,346,,4028487469,233,179,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022901,179,5,1,17,54,67z1gqyiuzpmmb15q5fy7ntc4,1,-1,29.4,2023-02-12T14:20:34.540Z,2023-02-12T21:57:19Z,4028487371,233,164,4028487255,346,,4028487253,56,Back,,,,,,,,,,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023645,180,1,1,18,33,67z1gqyiuzpmmb15q5fy7ntc4,0,4.1,47.6,2023-02-12T14:21:13.974Z,2023-02-12T21:58:03Z,4028490853,213,6.2,4028490847,140,60.8,4028490855,1,,4028490849,141,37.9,4028490851,212,59.9,4028490859,74,,4028490845,56,Center,4028490843,124,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023661,165,44,1,18,36,ej5er0oyngdw138yuumwqbyqt,1,36.4,64.4,2023-02-12T14:21:17.117Z,2023-02-13T00:52:36Z,4028490919,285,,4028490915,56,Back,4028490957,233,181,,,,,,,,,,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023651,181,44,1,18,36,67z1gqyiuzpmmb15q5fy7ntc4,0,63.6,35.6,2023-02-12T14:21:17.118Z,2023-02-12T21:58:07Z,4028490877,56,Center,4028490881,286,,4028491055,233,165,,,,,,,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023669,166,1,1,18,36,ej5er0oyngdw138yuumwqbyqt,0,34.6,57.3,2023-02-12T14:21:17.170Z,2023-02-13T00:52:37Z,4028490979,141,43.9,4028490983,213,5.9,4028490977,140,54.8,4028490973,3,,4028490975,56,Center,4028490981,212,23.1,4029992851,388,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023755,183,4,1,18,39,67z1gqyiuzpmmb15q5fy7ntc4,1,45.3,56.7,2023-02-12T14:21:20.002Z,2023-02-12T21:58:19Z,4028491395,152,,4028491393,56,Back,4028491595,233,167,4028491397,286,,4028491389,13,,4028491391,294,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023781,167,4,1,18,39,ej5er0oyngdw138yuumwqbyqt,0,54.7,43.3,2023-02-12T14:21:20.003Z,2023-02-12T21:58:19Z,4028491567,56,Center,4028491569,152,,4028491619,233,183,4029992977,178,,4028491563,13,,4028491565,294,,4028491571,285,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023691,182,43,1,18,39,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-02-12T14:21:20.331Z,2023-02-12T14:21:26Z,4028491493,144,44,4028491079,56,Back,4028491081,285,0,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024199,184,1,1,19,16,67z1gqyiuzpmmb15q5fy7ntc4,1,45.2,54.6,2023-02-12T14:21:56.565Z,2023-02-12T21:58:22Z,4028493745,5,,4028493757,213,4.7,4028493751,140,44.2,4029993063,178,,4028493749,56,Back,4028493747,152,,4028493755,212,18.1,4028493753,141,28.0,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024241,185,1,1,19,18,67z1gqyiuzpmmb15q5fy7ntc4,1,45,26.3,2023-02-12T14:21:59.322Z,2023-02-12T21:58:26Z,4029993119,178,,4028493963,213,0.1,4028493953,56,Center,4028493955,140,72.2,4028493957,141,32.3,4028493959,212,28.8,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024251,186,61,1,19,20,67z1gqyiuzpmmb15q5fy7ntc4,0,69.4,28.6,2023-02-12T14:22:00.692Z,2023-02-12T21:58:33Z,4029993341,178,,4028494007,56,Center,,,,,,,,,,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024261,169,49,1,19,21,ej5er0oyngdw138yuumwqbyqt,1,38.1,85.4,2023-02-12T14:22:02.422Z,2023-02-12T21:58:39Z,,,,,,,,,,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024305,170,1,1,19,23,ej5er0oyngdw138yuumwqbyqt,1,40.6,83.9,2023-02-12T14:22:04.331Z,2023-02-12T21:58:43Z,4028494267,212,32.3,4028494259,56,Left,4028494269,213,0.1,4028494261,140,71.3,4029993529,178,,4028494265,141,86.3,4028494271,1,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024311,171,50,1,19,26,ej5er0oyngdw138yuumwqbyqt,1,71.4,83.7,2023-02-12T14:22:06.504Z,2023-02-12T21:59:08Z,4028494287,56,Left,4028494335,233,187,4028494289,286,,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024303,187,7,1,19,26,67z1gqyiuzpmmb15q5fy7ntc4,0,28.6,16.3,2023-02-12T14:22:07.189Z,2023-02-12T21:59:12Z,4029414355,384,,4028494253,285,,4028494331,233,171,4029994199,178,,4028494251,56,Back,,,,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024321,172,61,1,19,26,ej5er0oyngdw138yuumwqbyqt,1,73.2,84.1,2023-02-12T14:22:07.270Z,2023-02-12T21:59:15Z,4029994259,178,,4028494321,56,Left,,,,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024327,188,49,1,19,29,67z1gqyiuzpmmb15q5fy7ntc4,1,28.8,27.5,2023-02-12T14:22:10.198Z,2023-02-12T21:59:24Z,,,,,,,,,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024399,189,1,1,19,29,67z1gqyiuzpmmb15q5fy7ntc4,1,31,27.4,2023-02-12T14:22:10.316Z,2023-02-12T21:59:27Z,4028494809,141,43.6,4028494813,213,2.7,4028494807,140,9.9,4028494803,56,Back,4029994537,178,,4028494811,212,24.7,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024505,190,1,1,19,32,67z1gqyiuzpmmb15q5fy7ntc4,1,9.9,43,2023-02-12T14:22:13.028Z,2023-02-12T21:59:32Z,4028495349,140,41.6,4028495355,213,6.0,4028495347,56,Back,4028495353,212,34.6,4028495357,1,,4029994607,178,,4028495345,155,,4028495351,141,29.3,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024513,191,4,1,19,35,67z1gqyiuzpmmb15q5fy7ntc4,1,42.6,24.4,2023-02-12T14:22:15.851Z,2023-02-12T21:59:36Z,4028495403,56,Back,4028495443,233,173,4028495407,152,,4028495409,286,,4028495399,13,,4028495401,294,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024493,173,4,1,19,35,ej5er0oyngdw138yuumwqbyqt,0,57.4,75.6,2023-02-12T14:22:15.852Z,2023-02-12T21:59:35Z,4028495275,285,,4028495273,152,,4028495269,294,,4028495267,13,,4029994701,178,,4028495453,233,191,4028495271,56,Center,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024617,192,1,1,19,42,67z1gqyiuzpmmb15q5fy7ntc4,1,40.4,27.8,2023-02-12T14:22:22.904Z,2023-02-12T21:59:39Z,4028495917,56,Back,4028495921,141,61.2,4028495913,5,,4028495925,213,1.6,4028495919,140,40.1,4028495959,189,,4029994791,178,,4028495923,212,22.7,79e6khfyg3rdauul0yjlixv8q,N. Rovella,4028495915,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024631,193,1,1,19,44,67z1gqyiuzpmmb15q5fy7ntc4,1,36.9,53,2023-02-12T14:22:24.587Z,2023-02-12T21:59:43Z,4029994927,178,,4028495981,140,53.7,4028495987,213,0.2,4028495983,141,59.6,4028495985,212,18.2,4028495979,56,Center,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024659,194,1,1,19,45,67z1gqyiuzpmmb15q5fy7ntc4,1,54,63.9,2023-02-12T14:22:26.350Z,2023-02-12T21:59:56Z,4028496103,212,18.3,4028496105,213,1.7,4028496097,56,Left,4029995197,178,,4028496099,140,51.4,4028496101,141,90.5,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024703,195,1,1,19,49,67z1gqyiuzpmmb15q5fy7ntc4,0,57.5,94.5,2023-02-12T14:22:30.074Z,2023-02-12T22:00:00Z,4028496323,141,77.6,4028496325,212,47.1,4029995273,178,,4028496329,1,,4028496319,56,Center,4028496321,140,100.0,4028496317,155,,4028496327,213,6.0,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024717,174,5,1,19,53,ej5er0oyngdw138yuumwqbyqt,1,-1.3,24.7,2023-02-12T14:22:33.736Z,2023-02-12T22:00:03Z,4028496405,233,196,4028496377,346,,4028496375,56,Back,,,,,,,,,,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024707,196,5,1,19,53,67z1gqyiuzpmmb15q5fy7ntc4,0,101.3,75.3,2023-02-12T14:22:33.736Z,2023-02-12T22:00:03Z,4028496445,233,174,4028496339,56,Center,4028496341,346,,,,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024985,175,1,1,20,3,ej5er0oyngdw138yuumwqbyqt,1,4.5,45.4,2023-02-12T14:22:44.054Z,2023-02-12T22:00:06Z,4028497711,56,Back,4028497719,213,5.5,4028497717,212,11.2,4028497715,141,33.6,4028497723,237,,4028497713,140,11.9,4028497709,124,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025071,176,1,1,20,10,ej5er0oyngdw138yuumwqbyqt,1,21.4,40.6,2023-02-12T14:22:50.514Z,2023-02-12T22:00:10Z,4028498115,141,97.1,4028498113,140,24.9,4029995497,178,,4028498109,155,,4028498119,213,1.5,4028498111,56,Back,4028498121,1,,4028498117,212,38.6,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025109,177,1,1,20,16,ej5er0oyngdw138yuumwqbyqt,1,27,90.3,2023-02-12T14:22:57.073Z,2023-02-12T22:00:14Z,4028498303,56,Back,4028498305,140,36.9,4028498309,212,10.7,4029995609,178,,4028498307,141,93.9,4028498311,213,0.2,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025203,178,1,1,20,18,ej5er0oyngdw138yuumwqbyqt,1,39.9,95.4,2023-02-12T14:22:58.609Z,2023-02-12T22:00:18Z,4029995705,178,,4028498705,141,90.6,4028498703,140,27.9,4028498707,212,13.0,4028498709,213,3.4,4028498701,56,Back,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025239,179,1,1,20,23,ej5er0oyngdw138yuumwqbyqt,0,40.9,90.3,2023-02-12T14:23:03.906Z,2023-02-12T22:00:21Z,4029995787,178,,4028498881,155,,4028498891,213,5.4,4028498889,212,51.6,4028498887,141,29.7,4028498893,1,,4029417307,196,,4028498885,140,70.5,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,4028498883,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025263,197,49,1,20,25,67z1gqyiuzpmmb15q5fy7ntc4,1,33.9,74.6,2023-02-12T14:23:06.282Z,2023-02-12T22:00:25Z,,,,,,,,,,,,,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025307,198,1,1,20,26,67z1gqyiuzpmmb15q5fy7ntc4,1,30.3,68.4,2023-02-12T14:23:07.349Z,2023-02-12T22:00:29Z,4029996061,178,,4028499213,140,44.2,4028499215,141,70.7,4028499211,56,Back,4028499219,213,0.1,4028499217,212,14.7,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025321,199,1,1,20,30,67z1gqyiuzpmmb15q5fy7ntc4,0,43.8,74.6,2023-02-12T14:23:10.469Z,2023-02-12T22:00:36Z,4028499303,140,66.8,4028499305,141,87.8,4029996279,178,,4028499309,213,0.4,4028499301,56,Left,4028499307,212,25.8,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025337,180,61,1,20,31,ej5er0oyngdw138yuumwqbyqt,1,39.2,9.5,2023-02-12T14:23:11.637Z,2023-02-12T22:00:44Z,4029996497,178,,4028499429,56,Back,,,,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025351,181,49,1,20,32,ej5er0oyngdw138yuumwqbyqt,1,43.4,18.5,2023-02-12T14:23:13.446Z,2023-02-12T22:00:48Z,,,,,,,,,,,,,,,,,,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025379,182,1,1,20,33,ej5er0oyngdw138yuumwqbyqt,1,43.3,14.1,2023-02-12T14:23:13.495Z,2023-02-12T22:00:50Z,4028499613,140,50.3,4028499615,141,5.0,4029996681,178,,4028499619,213,5.6,4028499611,56,Right,4028499617,212,9.6,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025383,183,1,1,20,35,ej5er0oyngdw138yuumwqbyqt,0,55.3,4.4,2023-02-12T14:23:15.643Z,2023-02-12T22:01:19Z,4029997585,178,,4028499933,233,200,4028499643,212,4.7,4028499645,213,6.2,4028499637,56,Right,4028499931,236,,4028499937,286,,4028499639,140,59.8,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,4028499641,141,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025431,200,74,1,20,35,67z1gqyiuzpmmb15q5fy7ntc4,1,40.9,95.4,2023-02-12T14:23:15.774Z,2023-02-12T22:01:22Z,4029997661,178,,4028499965,233,183,4028499885,285,,4028499883,56,Back,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025459,184,4,1,20,37,ej5er0oyngdw138yuumwqbyqt,1,66.5,4,2023-02-12T14:23:17.825Z,2023-02-12T22:01:26Z,4028500003,13,,4028500011,265,,4028500163,233,201,4028500009,152,,4028500013,286,,4028500007,56,Right,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025481,201,4,1,20,37,67z1gqyiuzpmmb15q5fy7ntc4,0,33.5,96,2023-02-12T14:23:17.826Z,2023-02-12T22:01:26Z,4028500135,265,,4028500175,233,184,4028500123,13,,4028500131,152,,4028500127,56,Back,4028500137,285,,4029997781,178,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025563,202,17,1,20,42,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-02-12T14:23:22.696Z,2023-02-12T22:01:28Z,4028500471,392,,4028500469,31,,4028500473,13,243,,,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026769,186,1,1,21,50,ej5er0oyngdw138yuumwqbyqt,1,70.2,2.1,2023-02-12T14:24:30.836Z,2023-02-13T00:52:37Z,4028506183,155,,4028506195,213,1.0,4028506179,2,,4028522221,154,,4028506191,141,68.0,4029420241,223,,4028506187,56,Center,4028506185,152,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,4028506193,212,52.0,4029420243,72,,4029998055,178,,4028506189,140,4028506181,5,,4028522219,210,1,95.4,15,4028506197,1,,,,,,,,,,,,,,
2507031329,244,44,1,21,52,ej5er0oyngdw138yuumwqbyqt,1,94.4,63.3,2023-02-12T14:24:33.354Z,2023-02-13T00:52:37Z,4028529955,56,Center,4028529981,233,207,4028529957,286,,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026883,207,44,1,21,52,67z1gqyiuzpmmb15q5fy7ntc4,0,5.6,36.7,2023-02-12T14:24:33.355Z,2023-02-12T22:01:37Z,4028552949,233,244,4028506693,285,,4028506691,56,Back,,,,,,,,,,,,,,,,annamxplmbyakvo2akw63xxw5,G. Donati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026783,188,15,1,21,52,ej5er0oyngdw138yuumwqbyqt,1,95.6,67.8,2023-02-12T14:24:33.409Z,2023-02-13T00:52:38Z,4028522233,102,53.8,4028506257,56,Center,4028548961,65,,4028521975,328,,4028522237,146,99.9,4028522235,103,27.8,4029998383,388,,4028522229,55,186,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,4028521983,233,206,4028522223,77,,4028521971,15,,4028522227,154,4028521969,24,,4028522225,29,,,,4028522239,147,53.1,,,,,,,,,,,,,
2507026819,206,10,1,21,53,67z1gqyiuzpmmb15q5fy7ntc4,1,0.9,44.3,2023-02-12T14:24:34.423Z,2023-02-12T22:01:46Z,4028521991,233,188,4028506399,56,Back,4029420605,378,,4028506397,182,,4028506393,177,,4028506395,178,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026815,205,52,1,21,54,67z1gqyiuzpmmb15q5fy7ntc4,1,1.8,46.6,2023-02-12T14:24:35.079Z,2023-02-12T22:01:54Z,4029998757,178,,4029420713,378,,,,,,,,,,,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026781,187,43,1,21,56,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-02-12T14:24:37.320Z,2023-02-12T14:34:40Z,4028506247,286,0,4028506979,233,207,4028552877,144,44,4028506245,56,Center,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027009,208,1,1,22,3,67z1gqyiuzpmmb15q5fy7ntc4,1,11.5,41.8,2023-02-12T14:24:44.362Z,2023-02-12T22:02:02Z,4028507257,140,24.7,4028507267,213,5.5,4028507259,141,22.3,4029998905,178,,4028507263,212,19.2,4028507253,123,,4028507255,56,Back,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027039,209,1,1,22,6,67z1gqyiuzpmmb15q5fy7ntc4,1,24.2,21.8,2023-02-12T14:24:46.534Z,2023-02-12T22:02:07Z,4028507393,140,34.2,4028507395,141,9.2,4028507397,212,13.6,4028507399,213,5.6,4029999165,178,,4028507391,56,Back,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027047,210,1,1,22,8,67z1gqyiuzpmmb15q5fy7ntc4,1,32,4.2,2023-02-12T14:24:48.974Z,2023-02-12T22:02:11Z,4028507437,141,37.5,4029999307,178,,4028507431,155,,4028507441,213,0.7,4028507439,212,35.5,4028507443,1,,4028507433,56,Center,4028507435,140,58.0,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027057,211,1,1,22,10,67z1gqyiuzpmmb15q5fy7ntc4,0,58.5,40,2023-02-12T14:24:50.684Z,2023-02-12T22:02:26Z,4028507495,212,30.5,4028507493,141,37.3,4028507483,3,,4028507491,140,87.5,4028507487,56,Center,4029999783,388,,4028507497,213,6.2,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027109,189,49,1,22,14,ej5er0oyngdw138yuumwqbyqt,1,12.7,59.9,2023-02-12T14:24:54.937Z,2023-02-12T22:02:30Z,,,,,,,,,,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027155,190,1,1,22,16,ej5er0oyngdw138yuumwqbyqt,1,12.1,61.2,2023-02-12T14:24:56.669Z,2023-02-12T22:02:34Z,4028508011,213,0.2,4028508007,141,63.7,4030000001,178,,4028508009,212,7.1,4028508005,140,18.7,4028508003,56,Back,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027221,191,1,1,22,18,ej5er0oyngdw138yuumwqbyqt,1,20.7,67.6,2023-02-12T14:24:58.806Z,2023-02-12T22:02:37Z,4028508297,56,Back,4030000125,178,,4028508299,140,22.9,4028508305,213,4.8,4028508303,212,19.7,4028508301,141,38.8,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
