id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,keyPass,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value,qualifier/17/value,qualifier/18/value
2494971827,8,1,1,0,13,49rkyo4do8uwj06geomw0xr4i,1,58.6,8.6,2023-01-04T11:32:17.715Z,2023-01-04T18:26:18Z,3965712459,178,,3965273367,56,Right,3965273375,213,5.8,3965273373,212,7.9,3965273369,140,65.2,3965273371,141,3.1,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494971831,9,1,1,0,14,49rkyo4do8uwj06geomw0xr4i,1,65.2,3.1,2023-01-04T11:32:18.255Z,2023-01-04T18:26:20Z,3965273399,213,1.1,3965273391,56,Right,3965712517,178,,3965273395,141,9.4,3965273393,140,67.5,3965273397,212,4.9,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495057941,824,83,1,0,15,9dntj5dioj5ex52yrgwzxrq9l,1,30.4,83.2,2023-01-04T11:32:19.601Z,2023-01-04T18:50:54Z,3965749791,399,197017,,,,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495057869,823,43,1,0,15,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-04T11:32:19.760Z,2023-01-04T18:50:57Z,3965749389,399,197017,3965749849,144,83,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494971835,10,1,1,0,17,49rkyo4do8uwj06geomw0xr4i,1,67.3,8.9,2023-01-04T11:32:20.855Z,2023-01-04T18:26:25Z,3965712547,178,,3965273421,212,3.5,3965273417,140,65.8,3965273423,213,4.2,3965273415,56,Right,3965273419,141,4.3,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494971839,11,2,1,0,17,49rkyo4do8uwj06geomw0xr4i,1,65.8,6.6,2023-01-04T11:32:21.549Z,2023-01-04T18:26:28Z,3965273447,141,26.0,3965273831,7,7j0c36u6kk97eur4virjoka8l,3965712569,178,,3965273445,140,75.6,3965273443,56,Center,,,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494971857,4,55,1,0,17,9dntj5dioj5ex52yrgwzxrq9l,1,31.6,72.3,2023-01-04T11:32:21.550Z,2023-01-04T18:26:28Z,,,,,,,,,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494971841,12,43,1,0,21,49rkyo4do8uwj06geomw0xr4i,1,0,0,2023-01-04T11:32:25.211Z,2023-01-04T11:32:35Z,3965273637,144,1,3965273455,56,Center,3965273463,213,1.7,3965273457,140,90.6,3965273459,141,36.7,3965273461,212,14.8,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494971921,5,1,1,0,40,9dntj5dioj5ex52yrgwzxrq9l,1,15.7,74,2023-01-04T11:32:44.382Z,2023-01-04T18:26:35Z,3965273907,140,8.4,3965712707,178,,3965273911,212,14.8,3965273909,141,55.3,3965273913,213,4.2,3965273901,5,,3965273905,56,Back,3965273903,241,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494971941,6,1,1,0,44,9dntj5dioj5ex52yrgwzxrq9l,1,11.6,54.6,2023-01-04T11:32:48.242Z,2023-01-04T18:26:38Z,3965274003,56,Back,3965274005,140,15.9,3965712777,178,,3965274011,213,5.0,3965274007,141,30.4,3965274009,212,17.1,,,,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494971981,7,1,1,0,49,9dntj5dioj5ex52yrgwzxrq9l,1,21.8,37,2023-01-04T11:32:53.512Z,2023-01-04T18:26:41Z,3965274237,1,,3965274229,140,25.5,3965712841,178,,3965274235,213,1.5,3965274233,212,35.8,3965274231,141,89.3,3965274227,56,Back,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972009,8,1,1,0,56,9dntj5dioj5ex52yrgwzxrq9l,1,30.3,87.8,2023-01-04T11:32:59.869Z,2023-01-04T18:26:43Z,3965274369,140,25.4,3965274371,141,45.4,3965274367,56,Back,3965274375,213,4.5,3965274373,212,29.3,3965712913,178,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972023,9,1,1,1,2,9dntj5dioj5ex52yrgwzxrq9l,1,29,41.5,2023-01-04T11:33:06.629Z,2023-01-04T18:26:47Z,3965274441,56,Back,3965274445,141,66.9,3965274443,140,29.7,3965274449,213,1.5,3965713031,178,,3965274447,212,17.3,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972037,10,1,1,1,6,9dntj5dioj5ex52yrgwzxrq9l,1,29.4,64.8,2023-01-04T11:33:10.238Z,2023-01-04T18:26:50Z,3965713093,178,,3965274499,56,Back,3965274511,212,19.7,3965274507,141,35.9,3965274515,213,4.8,3965274503,140,30.7,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972051,11,1,1,1,9,9dntj5dioj5ex52yrgwzxrq9l,1,30.8,30.8,2023-01-04T11:33:12.817Z,2023-01-04T18:26:55Z,3965274589,212,14.5,3965274585,140,34.7,3965274583,56,Back,3965274587,141,10.3,3965713217,178,,3965274591,213,5.0,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972057,12,1,1,1,11,9dntj5dioj5ex52yrgwzxrq9l,0,37.5,9.7,2023-01-04T11:33:15.551Z,2023-01-04T18:27:00Z,3965713387,178,,3965274633,213,0.3,3965274635,1,,3965274631,212,55.7,3965274627,140,88.5,3965274625,56,Center,3965274623,155,,3965274629,141,32.5,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972063,13,49,1,1,15,49rkyo4do8uwj06geomw0xr4i,1,10.1,67.3,2023-01-04T11:33:19.694Z,2023-01-04T18:27:02Z,,,,,,,,,,,,,,,,,,,,,,,,,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972109,14,1,1,1,25,49rkyo4do8uwj06geomw0xr4i,0,11.4,62.9,2023-01-04T11:33:29.647Z,2023-01-04T18:27:06Z,3965274835,155,,3965713515,178,,3965274839,140,53.8,3965274841,141,41.7,3965274845,213,6.0,3965274843,212,46.8,3965274847,1,,3965274837,56,Center,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972133,13,44,1,1,29,9dntj5dioj5ex52yrgwzxrq9l,1,46,56.4,2023-01-04T11:33:33.068Z,2023-01-04T19:24:02Z,3965274927,56,Back,3965274933,233,15,3965274929,285,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972115,15,44,1,1,29,49rkyo4do8uwj06geomw0xr4i,0,54,43.6,2023-01-04T11:33:33.069Z,2023-01-04T18:27:10Z,3965274947,233,13,3965274881,286,,3965274879,56,Center,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972143,14,1,1,1,29,9dntj5dioj5ex52yrgwzxrq9l,0,45.9,58.1,2023-01-04T11:33:33.117Z,2023-01-04T19:24:03Z,3965274977,3,,3965274987,213,1.6,3965274983,141,70.9,3965274985,212,8.7,3965274981,140,46.0,3965274979,56,Back,3965713747,388,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972139,16,1,1,1,31,49rkyo4do8uwj06geomw0xr4i,1,54.4,27.9,2023-01-04T11:33:34.996Z,2023-01-04T18:27:28Z,3965274959,212,11.4,3965274961,213,4.7,3965274955,140,54.5,3965274953,56,Right,3965274951,3,,3965714049,178,,3965274957,141,11.1,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972159,17,1,1,1,33,49rkyo4do8uwj06geomw0xr4i,1,53.5,9.5,2023-01-04T11:33:37.576Z,2023-01-04T18:27:32Z,3965275077,56,Right,3965714103,178,,3965275085,213,0.8,3965275083,212,10.6,3965275079,140,60.3,3965275081,141,21.0,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972169,18,1,1,1,37,49rkyo4do8uwj06geomw0xr4i,1,59.1,14.3,2023-01-04T11:33:40.867Z,2023-01-04T18:27:36Z,3965714197,178,,3965275121,56,Right,3965275125,141,6.5,3965275123,140,65.7,3965275129,213,5.6,3965275127,212,8.7,,,,,,,3mqhkh4iz4kesvmqui3hupgmi,B. Dia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972179,19,1,1,1,38,49rkyo4do8uwj06geomw0xr4i,1,65.7,6.5,2023-01-04T11:33:42.114Z,2023-01-04T18:27:39Z,3965275169,213,1.0,3965714261,178,,3965275163,140,68.5,3965275165,141,13.5,3965275161,56,Right,3965275167,212,5.6,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972197,20,1,1,1,39,49rkyo4do8uwj06geomw0xr4i,1,68.4,13.7,2023-01-04T11:33:43.165Z,2023-01-04T18:27:43Z,3965275263,212,21.8,3965275265,213,6.0,3965275259,140,88.4,3965275261,141,4.9,3965275257,56,Right,3965714319,178,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972199,21,50,1,1,41,49rkyo4do8uwj06geomw0xr4i,1,87.4,4.6,2023-01-04T11:33:45.645Z,2023-01-04T18:27:51Z,3965275323,233,15,3965275269,56,Right,3965275271,286,,,,,,,,,,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972213,15,7,1,1,42,9dntj5dioj5ex52yrgwzxrq9l,0,12.6,95.4,2023-01-04T11:33:46.220Z,2023-01-04T18:27:56Z,3965466009,385,,3965714533,178,,3965275303,285,,3965275319,233,21,3965275301,56,Back,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972209,22,3,1,1,44,49rkyo4do8uwj06geomw0xr4i,0,88.9,6.6,2023-01-04T11:33:48.407Z,2023-01-04T18:28:23Z,3965275363,233,16,3965275295,286,,3965275293,56,Right,3965466209,465,,3965715099,178,,,,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972221,16,7,1,1,45,9dntj5dioj5ex52yrgwzxrq9l,0,11.1,93.4,2023-01-04T11:33:49.637Z,2023-01-04T18:28:25Z,3965715177,178,,3965275335,56,Back,3965275353,233,22,3965466313,383,,3965275337,285,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972223,23,1,1,1,47,49rkyo4do8uwj06geomw0xr4i,1,89.8,9.2,2023-01-04T11:33:51.216Z,2023-01-04T18:28:30Z,3965715331,178,,3965275347,213,3.3,3965275343,141,7.6,3965275345,212,6.2,3965275339,56,Right,3965275341,140,84.0,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972229,24,1,1,1,48,49rkyo4do8uwj06geomw0xr4i,0,84.7,6.8,2023-01-04T11:33:52.157Z,2023-01-04T18:28:32Z,3965275387,213,1.6,3965715395,178,,3965275375,155,,3965275371,2,,3965466579,224,,3965466581,20,,3965275379,56,Center,3965275381,140,84.6,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,3965275383,141,48.1,3965275385,212,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972283,17,12,1,1,49,9dntj5dioj5ex52yrgwzxrq9l,1,14.5,51.6,2023-01-04T11:33:53.727Z,2023-01-04T18:28:36Z,3965275639,56,Back,3965275641,140,34.2,3965275645,212,21.3,3965275643,141,59.1,3965715535,178,,3965275647,213,0.2,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972245,25,1,1,1,51,49rkyo4do8uwj06geomw0xr4i,1,65,32.5,2023-01-04T11:33:55.336Z,2023-01-04T18:28:39Z,3965275463,155,,3965275465,56,Right,3965275471,212,16.3,3965275469,141,13.4,3965275473,213,5.4,3965715617,178,,3965275467,140,74.4,,,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972247,26,61,1,1,52,49rkyo4do8uwj06geomw0xr4i,1,73.9,11.9,2023-01-04T11:33:56.665Z,2023-01-04T18:28:45Z,3965715807,15,,3965275477,56,Right,3965715809,388,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972265,27,1,1,1,58,49rkyo4do8uwj06geomw0xr4i,1,71.6,9.1,2023-01-04T11:34:02.189Z,2023-01-04T18:28:49Z,3965275565,140,68.3,3965275563,56,Right,3965275569,212,3.7,3965275571,213,3.5,3965715923,178,,3965275567,141,7.1,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972273,28,1,1,2,0,49rkyo4do8uwj06geomw0xr4i,1,71.9,5,2023-01-04T11:34:03.969Z,2023-01-04T18:28:51Z,3965275593,56,Right,3965275603,213,0.3,3965715961,178,,3965275601,212,6.3,3965275599,141,7.3,3965275597,140,77.7,,,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972275,29,1,1,2,0,49rkyo4do8uwj06geomw0xr4i,0,77.7,7.3,2023-01-04T11:34:04.738Z,2023-01-04T18:28:55Z,3965275611,141,5.6,3965716041,178,,3965275615,213,6.0,3965275613,212,4.8,3965275609,140,82.1,3965275607,56,Right,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972301,18,12,1,2,2,9dntj5dioj5ex52yrgwzxrq9l,1,11.4,90.9,2023-01-04T11:34:06.075Z,2023-01-04T18:29:00Z,3965716165,178,,3965275737,140,14.1,3965275735,56,Back,3965275743,213,0.6,3965275739,141,93.5,3965275741,212,3.3,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972281,30,61,1,2,2,49rkyo4do8uwj06geomw0xr4i,1,78.1,5.9,2023-01-04T11:34:06.289Z,2023-01-04T18:29:09Z,3965275637,56,Right,3965716395,388,,,,,,,,,,,,,,,,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972287,31,61,1,2,3,49rkyo4do8uwj06geomw0xr4i,0,78.1,7.9,2023-01-04T11:34:07.559Z,2023-01-04T18:29:16Z,3965716481,178,,3965275671,56,Right,,,,,,,,,,,,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494976031,132,49,1,2,5,9dntj5dioj5ex52yrgwzxrq9l,1,11.3,89.1,2023-01-04T11:34:09.642Z,2023-01-04T18:29:26Z,,,,,,,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494972303,19,50,1,2,5,9dntj5dioj5ex52yrgwzxrq9l,1,7,92.2,2023-01-04T11:34:09.739Z,2023-01-04T18:29:31Z,3965276745,233,32,3965276727,285,,3965275745,56,Back,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
